VarDiscRet,VarVanillaIw,VanillaAvgRet,VarNormIw,MinNormIw,VarJ,VarRet,AvgRet,eRenyi2,BatchSize,Bound,MaxNormIw,AvgEpLen,AvgVanillaIw,ESSRenyi,AvgNormIw,J,MaxVanillaIw,ESSClassic,AvgDiscRet,MinVanillaIw
15797.00348000473,3.1179388,96.33962442472331,0.009936128,,34.807373,15797.00348000473,96.33962442472331,45.957752,100,848.7649,0.99683046,10.64,0.17714356,2.175911465477335,0.01,920.4251,17.658209,1.0063639407344742,2.5579538487363606e-15,
60843.015439894436,20.531065,250.48145400740432,0.009475641,,111.755,60843.015439894436,250.48145400740432,25.404861,100,863.84344,0.9735818,26.06,0.4654805,3.9362544919224978,0.010000002,968.40576,45.318333,1.0547541622486527,1.4495071809506044e-14,
101213.46768122516,507.1035,316.24070133021496,0.009722594,,219.26643,101213.46768122514,316.24070133021496,43.208984,100,1337.1925,0.9861557,32.64,2.2837958,2.3143334990733626,0.01,1513.073,225.21782,1.0282388930939412,6.053824108676053e-14,
43241.28652214977,6.55997,306.3288129051465,0.009791628,,139.12317,43241.286522149756,306.3288129051465,59.544548,100,1066.4946,0.98961073,31.65,0.2588353,1.6794148801293798,0.01,1201.4474,25.614616,1.0210634368570892,4.376943252282217e-14,
35777.02903579862,3372.1711,521.7480798958683,0.00861964,7.477304e-26,313.93222,35777.02903579863,521.7480798958683,32.25796,100,387.18225,0.9285579,53.2,6.254754,3.1000099216778727,0.010000002,477.53308,580.7901,1.158286367948714,9.379164112033322e-14,4.6768695e-23
33833.89542790503,63.761024,613.0660572577467,0.009095563,,146.24037,33833.89542790503,613.0660572577467,38.185898,100,267.7414,0.95399034,62.33,0.8372648,2.6187678093273625,0.010000002,363.33725,79.87425,1.0983453304427344,1.1368683772161603e-15,
83738.51634234308,930.8874,698.4867887695254,0.0094870385,,433.6421,83738.51634234308,698.4867887695254,115.418945,100,1279.2191,0.9742101,70.87,3.1324434,0.8664088874599158,0.01,1540.6836,305.1658,1.0535003190819912,1.1368683772161603e-15,
86812.9863149506,369.93652,690.2952433703118,0.00919873,,454.94223,86812.9863149506,690.2952433703118,64.69263,100,736.11475,0.95938593,70.05,2.0053935,1.5457712062374283,0.01,935.4257,192.39464,1.086160616241893,-6.195932655828074e-14,
40272.91144129277,1485.6125,671.9971004052128,0.010000002,,6.1888873e-06,40272.91144129276,671.9971004052128,1.00003,100,810.9387,1.0,68.22,3.854364,99.99699601614522,0.01,827.81683,385.4364,1.0,1.261923898709938e-13,
56336.22619303047,56.174076,718.9041374199282,0.005253005,,170.97513,56336.22619303048,718.9041374199282,35.467606,100,319.08823,0.65808904,72.91,1.0341038,2.8194742310397714,0.01,437.97168,68.05323,1.8866236091245119,2.9899638320785015e-13,
37098.62040969334,1181.3209,687.5122289367756,0.008807317,7.016685e-35,210.64426,37098.62040969334,687.5122289367756,33.97465,100,366.6817,0.93892324,69.77,3.6623697,2.9433708975864254,0.01,461.10254,343.8684,1.1338841719332966,1.1027623258996755e-13,2.5697694e-32
54224.62897444554,99.27682,699.0126155276754,0.009356469,,213.65422,54224.62897444553,699.0126155276754,55.853798,100,525.7893,0.96741855,70.92,1.0300727,1.790388545403558,0.01,672.15393,99.65114,1.068044898183067,-1.4551915228366852e-13,
78569.94137002595,42.221073,735.0131877195605,0.002893567,,4271.9175,78569.94137002596,735.0131877195605,179.38857,100,331.6816,0.44058463,74.52,1.2079469,0.5574491326390567,0.01,647.42706,53.220284,3.3731001313016242,-1.4097167877480388e-13,
53207.64862897973,0.95875597,687.3102570766516,0.0001048892,5.693094e-05,485.79892,53207.64862897974,687.3102570766516,1.8791139,100,49.2796,0.060736794,69.75,0.9560677,53.21657156088726,0.010000002,75.87308,5.8068485,49.05800824531397,-4.263256414560601e-14,0.005442983
75286.37566648275,,709.1134904506337,3.5044917e-18,0.01,273.00827,75286.37566648275,709.1134904506337,1.0,100,-23.076488,0.01,71.93,1.0,100.0,0.009999998,2.3841858e-07,1.0,100.0,1.1368683772161603e-13,1.0
53471.81884272811,,697.5130482248962,3.5044917e-18,0.01,230.08063,53471.81884272811,697.5130482248962,1.0,100,-19.447958,0.01,70.77,1.0,100.0,0.009999998,,1.0,100.0,-1.0913936421275138e-13,1.0
91180.85017043354,,740.8129166179966,3.5044917e-18,0.01,300.4481,91180.85017043354,740.8129166179966,1.0,100,-25.395882,0.01,75.1,1.0,100.0,0.009999998,4.7683716e-06,1.0,100.0,1.3528733688872307e-13,1.0
38732.111461418725,,671.6116042173036,3.5044917e-18,0.01,195.81827,38732.111461418725,671.6116042173036,1.0,100,-16.551874,0.01,68.18,1.0,100.0,0.009999998,7.1525574e-07,1.0,100.0,2.842170943040401e-15,1.0
78547.59428831316,,714.2129682849838,3.5044917e-18,0.01,278.8586,78547.59428831316,714.2129682849838,1.0,100,-23.571,0.01,72.44,1.0,100.0,0.009999998,4.7683716e-07,1.0,100.0,-5.0590642786119134e-14,1.0
80134.31529876302,,690.9131896890381,3.5044917e-18,0.01,281.6611,80134.31529876303,690.9131896890381,1.0,100,-23.807888,0.01,70.11,1.0,100.0,0.009999998,-2.1457672e-06,1.0,100.0,1.2960299500264226e-13,1.0
68642.72323914079,,727.7125976739653,3.5044917e-18,0.01,260.68427,68642.7232391408,727.7125976739653,1.0,100,-22.034788,0.01,73.79,1.0,100.0,0.009999998,-1.9073486e-06,1.0,100.0,1.1596057447604835e-13,1.0
77213.04620251438,,701.3113014675511,3.5044917e-18,0.01,276.4795,77213.04620251438,701.3113014675511,1.0,100,-23.3699,0.01,71.15,1.0,100.0,0.009999998,-4.7683716e-07,1.0,100.0,-7.73070496506989e-14,1.0
60955.275870031284,,700.9118127597044,3.5044917e-18,0.01,245.65367,60955.275870031284,700.9118127597044,1.0,100,-20.764297,0.01,71.11,1.0,100.0,0.009999998,-2.1457672e-06,1.0,100.0,-3.2969182939268646e-14,1.0
199813.84915662388,,722.0116858949764,3.5044917e-18,0.01,444.76477,199813.84915662388,722.0116858949764,1.0,100,-37.594498,0.01,73.22,1.0,100.0,0.009999998,-4.7683716e-07,1.0,100.0,7.844391802791505e-14,1.0
48686.10685185602,,671.1107838122185,3.5044917e-18,0.01,219.54326,48686.10685185603,671.1107838122185,1.0,100,-18.557268,0.01,68.13,1.0,100.0,0.009999998,-4.7683716e-07,1.0,100.0,-2.5579538487363607e-14,1.0
49624.23863541951,,701.2127942043293,3.5044917e-18,0.01,221.64836,49624.23863541951,701.2127942043293,1.0,100,-18.735207,0.01,71.14,1.0,100.0,0.009999998,,1.0,100.0,-1.7053025658242404e-15,1.0
90078.23886869571,,731.8140760979784,3.5044917e-18,0.01,298.62595,90078.23886869571,731.8140760979784,1.0,100,-25.241863,0.01,74.2,1.0,100.0,0.009999998,2.861023e-06,1.0,100.0,-3.808509063674137e-14,1.0
53898.61679604973,,687.8129014166564,3.5044917e-18,0.01,230.99704,53898.61679604973,687.8129014166564,1.0,100,-19.525417,0.01,69.8,1.0,100.0,0.009999998,9.536743e-07,1.0,100.0,-3.979039320256561e-14,1.0
109271.57623801689,,722.7112232523049,3.5044917e-18,0.01,328.90555,109271.57623801689,722.7112232523049,1.0,100,-27.801302,0.01,73.29,1.0,100.0,0.009999998,2.3841858e-06,1.0,100.0,-2.842170943040401e-14,1.0
133135.74233868124,,750.1132804281381,3.5044917e-18,0.01,363.04874,133135.74233868124,750.1132804281381,1.0,100,-30.687317,0.01,76.03,1.0,100.0,0.009999998,,1.0,100.0,-8.071765478234738e-14,1.0
61651.60478049704,,703.0136503487656,3.5044917e-18,0.01,247.05281,61651.60478049704,703.0136503487656,1.0,100,-20.882559,0.01,71.32,1.0,100.0,0.009999998,1.5497208e-06,1.0,100.0,2.7284841053187846e-14,1.0
71580.58261320244,,716.8131288590105,3.5044917e-18,0.01,266.20438,71580.58261320244,716.8131288590105,1.0,100,-22.50138,0.01,72.7,1.0,100.0,0.009999998,-2.861023e-06,1.0,100.0,1.148237060988322e-13,1.0
92796.29470873135,,759.312919903813,3.5044917e-18,0.01,303.09787,92796.29470873135,759.312919903813,1.0,100,-25.61987,0.01,76.95,1.0,100.0,0.009999998,-9.536743e-07,1.0,100.0,-2.086153472191654e-13,1.0
49237.43222683584,,682.9128348944326,3.5044917e-18,0.01,220.7828,49237.43222683584,682.9128348944326,1.0,100,-18.662045,0.01,69.31,1.0,100.0,0.009999998,,1.0,100.0,-2.5579538487363607e-14,1.0
151140.27702404524,,802.1135186909268,3.5044917e-18,0.01,386.8189,151140.27702404524,802.1135186909268,1.0,100,-32.696518,0.01,81.23,1.0,100.0,0.009999998,5.722046e-06,1.0,100.0,-5.2295945351943376e-14,1.0
66174.48071896014,,726.0143302047587,3.5044917e-18,0.01,255.95456,66174.48071896014,726.0143302047587,1.0,100,-21.634995,0.01,73.62,1.0,100.0,0.009999998,9.536743e-07,1.0,100.0,2.7284841053187846e-14,1.0
95946.63460517442,,742.6117094256001,3.5044917e-18,0.01,308.1999,95946.63460517443,742.6117094256001,1.0,100,-26.051117,0.01,75.28,1.0,100.0,0.009999998,3.8146973e-06,1.0,100.0,-7.105427357601002e-14,1.0
51784.321827343825,,686.3127598925591,3.5044917e-18,0.01,226.42102,51784.3218273438,686.3127598925591,1.0,100,-19.138622,0.01,69.65,1.0,100.0,0.009999998,4.7683716e-07,1.0,100.0,-8.697043085703626e-14,1.0
85233.29606858331,,729.5115260916182,3.5044917e-18,0.01,290.484,85233.29606858331,729.5115260916182,1.0,100,-24.553652,0.01,73.97,1.0,100.0,0.009999998,3.8146973e-06,1.0,100.0,-6.252776074688882e-14,1.0
51986.38413680379,,690.7107508573987,3.5044917e-18,0.01,226.86235,51986.38413680379,690.7107508573987,1.0,100,-19.175922,0.01,70.09,1.0,100.0,0.009999998,2.861023e-06,1.0,100.0,3.467448550509289e-14,1.0
55012.08935489936,,693.9117696890655,3.5044917e-18,0.01,233.37088,55012.08935489936,693.9117696890655,1.0,100,-19.726068,0.01,70.41,1.0,100.0,0.009999998,1.9073486e-06,1.0,100.0,6.252776074688882e-15,1.0
64965.081145216325,,682.1123566218023,3.5044917e-18,0.01,253.60487,64965.081145216325,682.1123566218023,1.0,100,-21.436382,0.01,69.23,1.0,100.0,0.009999998,2.3841858e-06,1.0,100.0,1.3869794202037155e-13,1.0
65232.13429187162,,750.4133189307672,3.5044917e-18,0.01,254.1256,65232.13429187161,750.4133189307672,1.0,100,-21.4804,0.01,76.06,1.0,100.0,0.009999998,-4.7683716e-07,1.0,100.0,1.0459189070388675e-13,1.0
74694.68206826589,,728.1132557476532,3.5044917e-18,0.01,271.93332,74694.68206826589,728.1132557476532,1.0,100,-22.985628,0.01,73.83,1.0,100.0,0.009999998,4.7683716e-07,1.0,100.0,1.8189894035458565e-14,1.0
75179.01696461329,,716.0132805301596,3.5044917e-18,0.01,272.81354,75179.01696461329,716.0132805301596,1.0,100,-23.06003,0.01,72.62,1.0,100.0,0.009999998,-2.3841858e-07,1.0,100.0,-1.1368683772161603e-15,1.0
