Bound,ESSRenyi,VarJ,J,MaxVanillaIw,VarVanillaIw,ESSClassic,MinNormIw,VarDiscRet,BatchSize,VarRet,MinVanillaIw,MaxNormIw,AvgNormIw,VarNormIw,eRenyi2,VanillaAvgRet,AvgDiscRet,AvgRet,AvgVanillaIw,AvgEpLen
-10.191687,96.27585877626046,6.9096584,-8.18634,2.2674859,0.04433227,95.98564121160024,0.008658101,49.794803276847794,100,49.794803276847794,0.886943,0.022134593,0.010000002,4.2244865e-06,1.038682,-8.261770240906612,-8.261770240906612,-8.261770240906612,1.0244082,200.0
-10.150238,84.56258916961585,8.117522,-8.018552,6.4067693,0.43689403,70.95305853508887,0.007846034,52.99202290523558,100,52.99202290523558,0.8064755,0.06233014,0.01,4.1351777e-05,1.182556,-8.28027016429843,-8.28027016429843,-8.28027016429843,1.0278766,200.0
-8.913547,96.0419018261408,6.6786156,-6.905121,1.8028811,0.025663633,97.46321436691932,0.008949155,47.86735997600283,100,47.86735997600283,0.8841754,0.018247807,0.01,2.6290895e-06,1.0412122,-7.009662867869817,-7.009662867869817,-7.009662867869817,0.9879988,200.0
-9.990071,75.61232939672351,7.3369703,-7.7591076,3.0004091,0.3266805,76.40116053916923,0.001893302,53.50591941315831,100,53.50591941315831,0.19373307,0.029322203,0.010000002,3.1200063e-05,1.3225356,-8.378071179279097,-8.378071179279097,-8.378071179279097,1.023255,200.0
-9.605896,81.91368048754052,7.481334,-7.4686003,4.3638487,0.26268175,79.04066542501384,0.005330245,50.4238566476046,100,50.4238566476046,0.527857,0.044065688,0.01,2.6785003e-05,1.2207973,-7.856057473523531,-7.856057473523531,-7.856057473523531,0.9903053,200.0
-8.912935,56.821772947900826,7.972564,-6.395316,2.4402356,0.78574926,65.43666423012424,4.4215486e-08,51.0276892905254,100,51.0276892905254,5.3658277e-06,0.020108026,0.01,5.3353062e-05,1.7598888,-7.964463278287489,-7.964463278287489,-7.964463278287489,1.213563,200.0
-8.905181,87.79284399940471,7.675063,-6.866853,1.3994591,0.1378839,87.51242913432102,0.0003443144,54.77250600798505,100,54.77250600798505,0.033676405,0.014308355,0.01,1.4413602e-05,1.139045,-7.175822328964946,-7.175822328964946,-7.175822328964946,0.9780713,200.0
-9.2224655,21.33248050284448,12.312229,-4.9670777,9.350165,5.225026,18.564798772185178,4.447649e-13,50.5713491894099,100,50.5713491894099,4.8298247e-11,0.08610303,0.009999998,0.00044308463,4.6876874,-8.704276177146163,-8.704276177146163,-8.704276177146163,1.0859276,200.0
-9.79096,72.41531333021122,7.940792,-7.483345,1.803483,0.41589412,73.08495816512189,1.8977183e-06,52.276632016331746,100,52.276632016331746,0.00020065843,0.017056363,0.010000002,3.719902e-05,1.3809234,-8.375083846398933,-8.375083846398933,-8.375083846398933,1.0573667,200.0
-9.147881,73.262369705184,7.855417,-6.8997583,1.7695158,0.36613187,73.45237206048742,1.6328251e-05,51.26299502557053,100,51.26299502557053,0.0016351825,0.017669646,0.01,3.6507696e-05,1.3649572,-7.822057521809366,-7.822057521809366,-7.822057521809366,1.0014437,200.0
-9.546034,99.26112148654647,7.013119,-7.5758004,1.1819535,0.0063828183,99.37947489433577,0.0073453644,48.90907364583845,100,48.90907364583845,0.73892355,0.011749362,0.01,6.307252e-07,1.0074438,-7.591214597948786,-7.591214597948786,-7.591214597948786,1.0059726,200.0
-8.638724,66.64083740202508,7.910822,-6.257558,5.042119,0.67730874,60.881344095220655,0.0010128448,49.5847155608047,100,49.5847155608047,0.103467524,0.049357366,0.01,6.490296e-05,1.5005814,-7.122753762330142,-7.122753762330142,-7.122753762330142,1.0215535,200.0
-9.431807,81.69880686313734,7.544706,-7.273074,1.5369861,0.23186977,81.243162678348,0.00029945644,49.209875159843975,100,49.209875159843975,0.029859794,0.015414052,0.01,2.33205e-05,1.2240081,-7.808794090540958,-7.808794090540958,-7.808794090540958,0.9971331,200.0
-8.7073965,99.83779319721641,6.59676,-6.783353,1.1569103,0.0014383623,99.85660448900043,0.009632862,43.436034029145716,100,43.436034029145716,0.9591201,0.0116193555,0.009999999,1.450885e-07,1.0016247,-6.7862061836122045,-6.7862061836122045,-6.7862061836122045,0.99567515,200.0
-11.102742,91.27734517517005,7.9191566,-9.065686,1.3001496,0.082303956,91.9767220277328,0.0019187605,54.142039571853026,100,54.142039571853026,0.18544364,0.013452473,0.01,8.811267e-06,1.0955621,-9.266698358325034,-9.266698358325034,-9.266698358325034,0.9664762,200.0
-9.04273,91.00442817062029,6.673103,-7.0082335,1.565908,0.085278414,92.62077293424944,0.0028418372,45.04128962326706,100,45.04128962326706,0.29254007,0.015211781,0.010000002,8.0476075e-06,1.0988476,-7.220187100546041,-7.220187100546041,-7.220187100546041,1.0294048,200.0
-9.039309,79.05898354744218,7.1334314,-6.842841,5.534084,0.38536477,75.75348759115568,0.007213525,49.411390627114464,100,49.411390627114464,0.78754944,0.0506892,0.01,3.2330427e-05,1.2648784,-7.529528314223487,-7.529528314223487,-7.529528314223487,1.0917678,200.0
-9.975835,83.42165496249281,7.682632,-7.842632,1.5000179,0.2374021,79.84604518514254,0.00012910973,52.48959494095846,100,52.48959494095846,0.012458488,0.015544975,0.01,2.5495978e-05,1.1987295,-8.49204970290119,-8.49204970290119,-8.49204970290119,0.96495354,200.0
-8.903961,87.70241553085913,6.74144,-6.8724203,3.1826763,0.19747837,84.71602069741469,0.007893347,44.71163128195521,100,44.71163128195521,0.8216806,0.030573886,0.01,1.822367e-05,1.1402194,-7.146295982536404,-7.146295982536404,-7.146295982536404,1.0409787,200.0
-10.004212,91.82191779622353,7.2968607,-7.953372,3.0635593,0.08271737,92.35600945426943,0.00850106,53.970621560548125,100,53.970621560548125,0.84559435,0.030799048,0.010000002,8.360239e-06,1.0890646,-8.129247144277501,-8.129247144277501,-8.129247144277501,0.99469286,200.0
-9.859299,34.002153313628,9.094031,-6.557452,4.182797,2.309135,37.71233524606388,1.8800774e-14,42.846711218656836,100,42.846711218656836,2.2118652e-12,0.03555362,0.01,0.00016683358,2.9409902,-8.276373643438864,-8.276373643438864,-8.276373643438864,1.1764756,200.0
-9.413303,34.09972756341203,11.608783,-6.070397,4.090765,2.0452733,38.05838132114138,1.5826912e-19,51.46665059008009,100,51.46665059008009,1.7653194e-17,0.036675617,0.01,0.00016439824,2.9325747,-8.214523507719516,-8.214523507719516,-8.214523507719516,1.1153909,200.0
-9.845057,60.29320874406662,6.7922373,-7.31443,6.8688927,1.017025,56.380332071585926,0.001457387,49.518613206175075,100,49.518613206175075,0.16625741,0.060211662,0.01,7.814827e-05,1.6585616,-8.423723277633758,-8.423723277633758,-8.423723277633758,1.140791,200.0
-9.959648,89.33001170747457,7.0959063,-7.9223247,2.127635,0.11962914,90.69255724945658,0.003613626,53.40303078302289,100,53.40303078302289,0.3881948,0.019805718,0.01,1.0366304e-05,1.1194446,-8.147343667938975,-8.147343667938975,-8.147343667938975,1.0742528,200.0
-8.604301,71.37215096821456,7.0167217,-6.294086,1.8445882,0.39236644,76.70695232041234,2.3026587e-05,42.67517599522024,100,42.67517599522024,0.0026043367,0.01630917,0.01,3.0673033e-05,1.4011067,-6.88563544908061,-6.88563544908061,-6.88563544908061,1.1310129,200.0
-9.028297,87.94573424385727,6.6765904,-7.066157,2.4385338,0.049116846,94.86325640276691,0.008673245,45.11021592754417,100,45.11021592754417,0.8219016,0.025733009,0.01,5.4695806e-06,1.1370648,-7.406015509437023,-7.406015509437023,-7.406015509437023,0.94762874,200.0
-8.636067,81.02196175418571,7.0889773,-6.546244,4.261638,0.24380945,81.73599614509503,0.0063970387,45.438927487651945,100,45.438927487651945,0.6648606,0.04100388,0.01,2.2570819e-05,1.2342333,-6.969760905788421,-6.969760905788421,-6.969760905788421,1.0393256,200.0
-9.787151,99.45317758207108,7.4963837,-7.8146443,1.0710094,0.0062791193,99.3788454765619,0.0069453996,56.559535004450424,100,56.559535004450424,0.692653,0.010739271,0.01,6.313376e-07,1.0054983,-7.827500545805074,-7.827500545805074,-7.827500545805074,0.99728316,200.0
-9.974615,92.95116051993917,7.5186796,-7.9349003,1.258627,0.08228548,92.21342368488878,0.0015583962,52.146295339328326,100,52.146295339328326,0.15306675,0.012814276,0.01,8.529374e-06,1.0758338,-8.13200913778072,-8.13200913778072,-8.13200913778072,0.98220694,200.0
-10.04941,78.59587054920365,8.499943,-7.8838944,4.0012302,0.22372527,81.43145553966366,0.007825582,60.29364776740592,100,60.29364776740592,0.77125657,0.040598623,0.01,2.3032997e-05,1.2723315,-8.521573142931754,-8.521573142931754,-8.521573142931754,0.9855581,200.0
-10.004703,82.88845117929623,7.505615,-7.844606,3.0230536,0.2480191,80.21269386524003,0.0045954273,44.71282780230486,100,44.71282780230486,0.45847368,0.030301027,0.010000002,2.4917706e-05,1.2064407,-8.218925662725045,-8.218925662725045,-8.218925662725045,0.99767363,200.0
-9.164383,86.91739363700547,6.911758,-7.054647,2.8564897,0.07140249,93.00058268702968,0.008368569,47.923547907868276,100,47.923547907868276,0.81103116,0.029474493,0.01,7.602225e-06,1.1505177,-7.420351843493097,-7.420351843493097,-7.420351843493097,0.9691396,200.0
-8.82196,78.85950422701619,6.494063,-6.6072073,1.613128,0.28178927,75.8713298325108,7.333717e-05,42.03628898488886,100,42.03628898488886,0.0068687247,0.01722332,0.01,3.212333e-05,1.268078,-7.280510121214922,-7.280510121214922,-7.280510121214922,0.9365952,200.0
-9.320048,94.05115729588661,6.9902935,-7.2991986,1.8627574,0.033088394,96.7194176198385,0.008154111,50.72892896397654,100,50.72892896397654,0.8013305,0.018954888,0.009999999,3.4261432e-06,1.0632511,-7.424671815751486,-7.424671815751486,-7.424671815751486,0.98273194,200.0
-10.038258,91.94917687994378,7.283888,-8.01299,1.6774485,0.08085728,93.1055872458691,0.004197052,50.94096216537071,100,50.94096216537071,0.4363761,0.01613365,0.01,7.4797313e-06,1.0875573,-8.177698397773234,-8.177698397773234,-8.177698397773234,1.0397204,200.0
-8.356731,52.72172188680308,8.524003,-5.7090034,3.3035142,1.0582676,56.13425598833806,2.6416865e-06,45.994312588392766,100,45.994312588392766,0.0003058777,0.028530516,0.01,7.893369e-05,1.8967514,-7.162153057171788,-7.162153057171788,-7.162153057171788,1.157888,200.0
-7.343377,38.22042767508795,9.005717,-4.1849017,20.084177,5.8103404,21.802688201509216,0.0003176944,37.44725913741182,100,37.44725913741182,0.04023343,0.15859027,0.01,0.0003622818,2.616402,-6.872015646500215,-6.872015646500215,-6.872015646500215,1.2664192,200.0
-9.957703,79.93764019996303,8.157402,-7.78203,4.501354,0.281536,79.50780204012248,0.00605356,57.9816986901828,100,57.9816986901828,0.6295146,0.043286078,0.009999999,2.603419e-05,1.2509751,-8.207526482842384,-8.207526482842384,-8.207526482842384,1.039908,200.0
-8.018135,99.83412170549259,6.1829705,-6.15374,1.1039904,0.0007513626,99.92508270817977,0.009761301,38.84922083350626,100,38.84922083350626,0.9723468,0.01108286,0.010000002,7.5722085e-08,1.0016615,-6.157725863462913,-6.157725863462913,-6.157725863462913,0.9961242,200.0
-8.692799,76.05048450565555,7.0933695,-6.463626,7.6596875,0.6010048,63.34726803426676,0.0073186676,46.55806180762516,100,46.55806180762516,0.74216306,0.07553422,0.01,5.844446e-05,1.314916,-7.067057544874164,-7.067057544874164,-7.067057544874164,1.0140685,200.0
-8.958787,94.64756491993563,6.224392,-7.01829,2.1324687,0.05167413,95.14149934894847,0.008687039,41.589246844369754,100,41.589246844369754,0.86948144,0.021305617,0.01,5.1581746e-06,1.0565512,-7.165008666059268,-7.165008666059268,-7.165008666059268,1.000895,200.0
-11.2328005,95.18429386894408,7.6248546,-9.216796,1.2148598,0.046989195,95.60349912515406,0.0039909263,53.66034895445087,100,53.66034895445087,0.40139613,0.012078881,0.01,4.6451432e-06,1.0505935,-9.318027996971516,-9.318027996971516,-9.318027996971516,1.0057718,200.0
-10.285997,89.74559694844292,8.042695,-8.218909,2.7590144,0.0858248,91.91742602883187,0.007038891,59.02281342376158,100,59.02281342376158,0.69191456,0.028067628,0.01,8.8821125e-06,1.1142608,-8.397400733292484,-8.397400733292484,-8.397400733292484,0.98298806,200.0
-9.570989,81.61391593480856,7.7824016,-7.447884,3.0458107,0.19351426,83.48705558502573,0.0043303915,47.117117847845314,100,47.117117847845314,0.42618513,0.030947942,0.009999999,1.9978863e-05,1.2252812,-7.829830290013402,-7.829830290013402,-7.829830290013402,0.9841723,200.0
-10.167741,52.373019460960364,9.25338,-7.5540347,2.6561108,0.75342655,51.88737570629632,1.655044e-08,45.77847609998295,100,45.77847609998295,1.4843931e-06,0.02961466,0.01,9.366171e-05,1.9093801,-8.489000830655883,-8.489000830655883,-8.489000830655883,0.89689046,200.0
-8.863781,70.89795111489259,6.3322077,-6.574778,1.8417529,0.4154242,71.72173258893271,7.5562e-05,41.8087870475464,100,41.8087870475464,0.007717307,0.018033043,0.009999999,3.982603e-05,1.410478,-7.625012191963708,-7.625012191963708,-7.625012191963708,1.0213213,200.0
-8.517624,15.420505152957825,8.268361,-3.54223,9.160257,4.6610003,12.834829789165356,,57.04992605175248,100,57.04992605175248,,0.11112888,0.01,0.00068598986,6.484872,-8.52904751263734,-8.52904751263734,-8.52904751263734,0.8242913,200.0
-9.352552,52.94185287851407,7.4365544,-6.6691766,2.5678782,0.9327311,56.318975349256995,9.649582e-11,47.000687188213924,100,47.000687188213924,1.0528955e-08,0.023534104,0.01,7.83435e-05,1.8888648,-7.982748511722691,-7.982748511722691,-7.982748511722691,1.0911307,200.0
-8.82646,79.81698610335512,6.956776,-6.679469,1.5902754,0.29149842,78.10433310560485,4.0884428e-05,44.933221114933794,100,44.933221114933794,0.004148129,0.015673935,0.010000002,2.8317023e-05,1.2528661,-7.093354548961856,-7.093354548961856,-7.093354548961856,1.0145987,200.0
-10.025538,96.83075411815427,6.4456344,-8.111345,1.208313,0.032589637,96.84214189688292,0.003931189,42.581614785675974,100,42.581614785675974,0.39103726,0.012147453,0.010000002,3.2937535e-06,1.0327297,-8.197439533190241,-8.197439533190241,-8.197439533190241,0.99470484,200.0
-8.209333,36.67048761656396,9.550012,-5.042062,3.8102984,1.9074291,39.355033636022895,9.134907e-20,50.19584065075137,100,50.19584065075137,1.0112271e-17,0.03442028,0.01,0.00015565364,2.7269886,-7.136475262664911,-7.136475262664911,-7.136475262664911,1.1069922,200.0
-9.159731,88.55589817865501,7.259596,-7.0779133,1.3665694,0.14010346,86.95189915803482,0.0020587135,46.573482809985805,100,46.573482809985805,0.19792646,0.014214244,0.01,1.515769e-05,1.1292303,-7.266477118454125,-7.266477118454125,-7.266477118454125,0.96140844,200.0
-9.031406,89.72934465315832,6.808572,-7.0218797,2.0621579,0.07593599,92.25587531851048,0.004837025,46.17408849353821,100,46.17408849353821,0.45775217,0.021790633,0.01,8.478978e-06,1.1144626,-7.228611206736365,-7.228611206736365,-7.228611206736365,0.94635063,200.0
-9.152847,15.475523878987666,8.893758,-4.192111,9.081026,7.3327885,12.839431896897716,,45.1747661950671,100,45.1747661950671,,0.08781524,0.009999999,0.0006857078,6.461817,-7.573682596317297,-7.573682596317297,-7.573682596317297,1.0341059,200.0
-9.710209,88.76355760308783,7.063717,-7.71011,1.3615222,0.18397123,88.59284518367697,0.0011064628,49.65700061009958,100,49.65700061009958,0.13159521,0.011447785,0.010000002,1.3005992e-05,1.1265885,-8.220022882559757,-8.220022882559757,-8.220022882559757,1.1893325,200.0
-10.1893635,97.56469967707588,7.6650925,-8.22704,1.1318071,0.06719914,94.26634713027549,0.002601234,57.610729255683424,100,57.610729255683424,0.2720451,0.010822084,0.009999999,6.1438527e-06,1.0249609,-8.307281981636141,-8.307281981636141,-8.307281981636141,1.045831,200.0
-9.807083,90.73966504909085,9.659208,-7.743005,5.741704,0.93228734,53.72706174306317,0.008105647,54.39010418251256,100,54.39010418251256,0.83909905,0.055464517,0.010000003,8.6995875e-05,1.1020539,-7.916325727030678,-7.916325727030678,-7.916325727030678,1.0352031,200.0
-8.885484,93.66792437745437,7.3357167,-6.9184203,1.2405316,0.14721891,89.12584137318082,0.00096383237,49.70086970454122,100,49.70086970454122,0.105342746,0.01135023,0.009999998,1.2324161e-05,1.0676013,-7.265398027294006,-7.265398027294006,-7.265398027294006,1.0929571,200.0
-10.675359,98.1462835229856,7.6594815,-8.735322,1.1122556,0.053598665,95.4001918723511,0.0019963589,55.0406647709976,100,55.0406647709976,0.20942956,0.010602425,0.009999999,4.8702937e-06,1.0188873,-8.808241494312885,-8.808241494312885,-8.808241494312885,1.0490577,200.0
-8.248275,96.16685689235274,6.905108,-6.3243876,1.1738107,0.04954151,96.2922738197721,0.00038684343,52.17675349757873,100,52.17675349757873,0.043659337,0.010400546,0.009999998,3.8894254e-06,1.0398593,-6.721376819305703,-6.721376819305703,-6.721376819305703,1.1286049,200.0
-8.860453,99.87572398103309,6.347768,-6.992134,1.725441,0.0056169694,99.42838304344947,0.009923792,41.32817843676802,100,41.32817843676802,0.97597647,0.017544398,0.01,5.8073624e-07,1.0012443,-6.99331203951317,-6.99331203951317,-6.99331203951317,0.9834712,200.0
-5.0962906,48.46265283867266,15.783916,-2.2988868,151.4937,227.29591,2.1773421618572653,0.003263433,44.592059176480625,100,44.592059176480625,0.73035103,0.6769204,0.01,0.004538139,2.0634446,-7.043153178397135,-7.043153178397135,-7.043153178397135,2.237984,200.0
-10.046911,96.12064214201953,7.072702,-8.047327,1.1751189,0.06400994,95.12106345059208,0.0010357801,48.382800193861115,100,48.382800193861115,0.11512899,0.010572183,0.009999998,5.1809952e-06,1.0403593,-8.2704998480339,-8.2704998480339,-8.2704998480339,1.1115196,200.0
-8.966028,98.32466354257262,6.498308,-7.030317,1.1058567,0.017369939,98.56586208969514,0.0015562371,42.634947131711456,100,42.634947131711456,0.16918218,0.01017232,0.009999999,1.4697404e-06,1.0170388,-7.089596076097195,-7.089596076097195,-7.089596076097195,1.0871234,200.0
-8.759431,98.85758704093124,6.6442227,-6.782626,1.0851171,0.008293476,99.29584110330741,0.0016210963,44.250799918102224,100,44.250799918102224,0.17443162,0.010084635,0.01,7.163143e-07,1.0115561,-6.836632155751442,-6.836632155751442,-6.836632155751442,1.0760102,200.0
-9.504501,99.4252527527231,6.9773135,-7.53939,1.0582552,0.006577803,99.41299884541526,0.0023541388,48.54441999607364,100,48.54441999607364,0.2472187,0.01007723,0.01,5.9646123e-07,1.0057807,-7.566712824533649,-7.566712824533649,-7.566712824533649,1.0501449,200.0
-9.607618,100.0,7.565017,-7.6705976,1.0,,100.0,0.01,57.8075637230171,100,57.8075637230171,1.0,0.01,0.009999998,3.5044917e-18,1.0,-7.67059814576813,-7.67059814576813,-7.67059814576813,1.0,200.0
-9.522596,99.17109237410895,7.104621,-7.5787125,1.0711954,0.008586148,99.25191317658029,0.0013614899,50.386491023432484,100,50.386491023432484,0.14458062,0.010087255,0.009999996,7.6138963e-07,1.0083584,-7.624791967897948,-7.624791967897948,-7.624791967897948,1.0619295,200.0
-9.55532,99.89590762513265,6.9363923,-7.630525,1.0236069,0.0028880364,99.72499531593695,0.004774962,48.09445730900358,100,48.09445730900358,0.48620236,0.010052778,0.01,2.7855336e-07,1.001042,-7.634227731745362,-7.634227731745362,-7.634227731745362,1.0182328,200.0
-9.863231,100.0,7.195631,-7.919424,1.0,,100.0,0.01,52.30010637533047,100,52.30010637533047,1.0,0.01,0.009999998,3.5044917e-18,1.0,-7.91942473639166,-7.91942473639166,-7.91942473639166,1.0,200.0
-11.217554,99.80983012736729,7.6014056,-9.322945,1.0323398,0.004615426,99.56747107538743,0.003441782,57.610261016786815,100,57.610261016786815,0.35297066,0.010066243,0.009999998,4.3883472e-07,1.0019053,-9.330237071383602,-9.330237071383602,-9.330237071383602,1.0255463,200.0
-10.430001,100.0,6.831036,-8.548423,1.0,,100.0,0.01,47.13439864964612,100,47.13439864964612,1.0,0.01,0.009999998,3.5044917e-18,1.0,-8.548423035858619,-8.548423035858619,-8.548423035858619,1.0,200.0
-9.93259,100.0,7.273031,-7.9851675,1.0,,100.0,0.01,53.43130027913911,100,53.43130027913911,1.0,0.01,0.009999998,3.5044917e-18,1.0,-7.985167763327952,-7.985167763327952,-7.985167763327952,1.0,200.0
-8.917786,100.0,6.2766323,-7.2229614,1.0,,100.0,0.01,39.794056030719084,100,39.794056030719084,1.0,0.01,0.009999998,3.5044917e-18,1.0,-7.222961360306779,-7.222961360306779,-7.222961360306779,1.0,200.0
-9.1568,100.0,7.274713,-7.204731,1.0,,100.0,0.01,53.456013394524106,100,53.456013394524106,1.0,0.01,0.009999998,3.5044917e-18,1.0,-7.204731574766007,-7.204731574766007,-7.204731574766007,1.0,200.0
-8.420496,91.02221234568009,2.48513,-6.481447,137.38231,186.43553,2.569653816889867,0.0038114013,40.83166305825553,100,40.83166305825553,0.84092396,0.6226712,0.01,0.003829874,1.0986329,-6.624442386913602,-6.624442386913602,-6.624442386913602,2.206338,200.0
-7.941023,78.1517937322295,7.65573,-5.7278504,88.7061,227.21999,4.949137755896057,0.0022929506,53.257335838665,100,53.257335838665,0.78473383,0.25919452,0.01,0.001939953,1.2795612,-6.799581371776035,-6.799581371776035,-6.799581371776035,3.4223754,200.0
-9.061008,65.39623598191241,17.071295,-6.6865396,19.729158,17.274492,14.503329107575267,0.00442989,52.7475629759908,100,52.7475629759908,0.7545229,0.11583213,0.010000003,0.00059545133,1.52914,-8.536697934716324,-8.536697934716324,-8.536697934716324,1.7032543,200.0
-8.7573805,91.85972455468564,7.0467014,-6.7094555,2.8733869,0.43816945,73.24766367013417,0.0077683153,41.31259595674235,100,41.31259595674235,0.8466066,0.0263657,0.010000003,3.6892015e-05,1.0886164,-6.907049375237476,-6.907049375237476,-6.907049375237476,1.0898201,200.0
-10.321914,94.59722972447227,7.9421997,-8.306784,1.2164841,0.1375324,88.77636844443367,0.0026585145,55.22855247809723,100,55.22855247809723,0.27589315,0.011722077,0.009999999,1.2770304e-05,1.0571134,-8.464115917551648,-8.464115917551648,-8.464115917551648,1.0377718,200.0
-9.973427,99.39378686933567,7.1498704,-8.084304,1.0599784,0.02548257,97.51945562634513,0.0060471403,50.765950451441114,100,50.765950451441114,0.60223085,0.01064349,0.010000002,2.5693155e-06,1.0060991,-8.097456568322007,-8.097456568322007,-8.097456568322007,0.99589366,200.0
-9.611355,98.503357713535,7.349455,-7.647614,1.9667736,0.14774317,89.04708603679268,0.008469353,49.56950886917299,100,49.56950886917299,0.9235637,0.018035898,0.01,1.2424366e-05,1.0151938,-7.676621851934713,-7.676621851934713,-7.676621851934713,1.0904773,200.0
-9.40963,97.59708449261223,6.902852,-7.42264,1.1307648,0.07266845,93.61564357942657,0.0032442592,48.71822861326928,100,48.71822861326928,0.33321238,0.011009477,0.009999998,6.888658e-06,1.0246208,-7.493370116291669,-7.493370116291669,-7.493370116291669,1.0270832,200.0
-9.148054,96.692888735046,6.920316,-7.172415,1.1586074,0.05568957,95.63673809196577,0.0015456076,45.868060826926694,100,45.868060826926694,0.16990638,0.010539642,0.010000002,4.6084297e-06,1.0342022,-7.310868598290858,-7.310868598290858,-7.310868598290858,1.0992854,200.0
