EpsThisIter,eRenyi2,ESSRenyi,Bound,BatchSize,VarJ,MinNormIw,MaxVanillaIw,AvgEpLen,J,MinVanillaIw,ESSClassic,AvgDiscRet,MaxNormIw,IterType,AvgVanillaIw,VanillaAvgRet,AvgRet,VarVanillaIw,VarRet,VarNormIw,VarDiscRet,AvgNormIw
100,1.0,500.0,-170.53622,500,314.81723,0.0033333334,1.0,500.0,-93.28011,1.0,299.999969473632,-94.97416394766559,0.0033333334,2,1.0,-94.97416394766559,-94.97416394766559,,92281.10712600578,5.4391416e-20,92281.10712600578,0.0033333336
100,1.0,500.0,-169.37167,500,307.15952,0.0025,1.0,500.0,-102.46591,1.0,400.0,-130.02332488096764,0.0025,2,1.0,-130.02332488096764,-130.02332488096764,,79844.06426855153,5.434597e-20,79844.06426855153,0.0024999997
100,1.9641998,254.5565907960125,468.37158,500,79.60313,8.165011e-07,74220.39,500.0,552.24054,0.06099936,1.0131892296877218,-37.723988342874065,0.9934699,1,149.41649,-37.723988342874065,-37.723988342874065,11017041.0,97894.09131715687,0.0019739135,97894.09131715687,0.002
100,1.0,500.0,-167.01857,500,334.20575,0.01,1.0,500.0,-82.627106,1.0,100.0,-82.62711060813817,0.01,2,1.0,-82.62711060813817,-82.62711060813817,,112821.69019919164,3.5044917e-18,112821.69019919164,0.009999998
100,1.0,500.0,-143.60648,500,323.91418,0.005,1.0,500.0,-83.93269,1.0,200.00000010221265,-85.23829065793196,0.005,2,1.0,-85.23829065793196,-85.23829065793196,,99135.29524434399,2.179301e-19,99135.29524434399,0.0049999994
100,1.0,500.0,-170.0326,500,319.41052,0.0033333334,1.0,500.0,-88.290726,1.0,299.999969473632,-97.00676866691596,0.0033333334,2,1.0,-97.00676866691596,-97.00676866691596,,97085.33945760933,5.4391416e-20,97085.33945760933,0.0033333336
100,1.0,500.0,-146.92941,500,318.7102,0.0025,1.0,500.0,-76.13888,1.0,400.0,-39.68336452034376,0.0025,2,1.0,-39.68336452034376,-39.68336452034376,,99458.0880896095,5.434597e-20,99458.0880896095,0.0024999997
100,2.2453256,222.68485591518328,1582.6973,500,104.34183,3.148229e-07,177639.25,500.0,1677.574,0.05607836,1.0054954775809526,-57.01125367368033,0.99726355,1,356.2534,-57.01125367368033,-57.01125367368033,63110720.0,76842.03895727544,0.0019890475,76842.03895727544,0.002
100,1.0,500.0,-132.5669,500,283.50623,0.01,1.0,500.0,-65.708725,1.0,100.0,-65.70872856005617,0.01,2,1.0,-65.70872856005617,-65.70872856005617,,81187.66267712097,3.5044917e-18,81187.66267712097,0.009999998
100,1.0,500.0,-122.52788,500,296.5626,0.005,1.0,500.0,-66.72196,1.0,200.00000010221265,-67.73519147829114,0.005,2,1.0,-67.73519147829114,-67.73519147829114,,96485.76698780828,2.179301e-19,96485.76698780828,0.0049999994
100,1.0,500.0,-138.7651,500,312.84628,0.0033333334,1.0,500.0,-79.4344,1.0,299.999969473632,-104.85928987176993,0.0033333334,2,1.0,-104.85928987176993,-104.85928987176993,,117929.33790564287,5.4391416e-20,117929.33790564287,0.0033333336
100,1.0,500.0,-126.37479,500,311.0518,0.0025,1.0,500.0,-74.99288,1.0,400.0,-61.66833294759456,0.0025,2,1.0,-61.66833294759456,-61.66833294759456,,94098.70328244228,5.434597e-20,94098.70328244228,0.0024999997
100,1.9625199,254.77448868085096,1022.83856,500,140.22774,9.1283727e-07,75980.62,500.0,1087.2202,0.06975984,1.0116226755435653,-31.53538635644967,0.99423885,1,152.84178,-31.53538635644967,-31.53538635644967,11545839.0,100753.15918731439,0.0019769762,100753.15918731439,0.002
100,1.0,500.0,-106.26985,500,313.2689,0.01,1.0,500.0,-40.614277,1.0,100.0,-40.614273804212,0.01,2,1.0,-40.614273804212,-40.614273804212,,99128.68388693531,3.5044917e-18,99128.68388693531,0.009999998
100,1.0,500.0,-126.5138,500,302.711,0.005,1.0,500.0,-57.63842,1.0,200.00000010221265,-74.6625701165921,0.005,2,1.0,-74.6625701165921,-74.6625701165921,,85404.90212053941,2.179301e-19,85404.90212053941,0.0049999994
100,1.0,500.0,-100.61119,500,310.50055,0.0033333334,1.0,500.0,-44.374676,1.0,299.999969473632,-17.84717126706516,0.0033333334,2,1.0,-17.84717126706516,-17.84717126706516,,105967.99656221562,5.4391416e-20,105967.99656221562,0.0033333336
100,1.0,500.0,-93.67978,500,306.49228,0.0025,1.0,500.0,-42.66484,1.0,400.0,-37.53533573477982,0.0025,2,1.0,-37.53533573477982,-37.53533573477982,,87356.80784948742,5.434597e-20,87356.80784948742,0.0024999997
100,2.8195212,177.33507447913817,856.633,500,83.80684,1.0013682e-07,112160.97,500.0,933.25085,0.011279387,1.0085557567372303,-58.275534978128036,0.99574935,1,225.27951,-58.275534978128036,-58.275534978128036,25159736.0,78679.3656991401,0.0019829997,78679.3656991401,0.0020000003
100,1.0,500.0,-141.03925,500,317.00793,0.01,1.0,500.0,-56.892204,1.0,100.0,-56.8922043855521,0.01,2,1.0,-56.8922043855521,-56.8922043855521,,101509.11855874295,3.5044917e-18,101509.11855874295,0.009999998
100,1.0,500.0,-121.36665,500,316.82126,0.005,1.0,500.0,-61.86571,1.0,200.00000010221265,-66.83921870694822,0.005,2,1.0,-66.83921870694822,-66.83921870694822,,101220.13915723814,2.179301e-19,101220.13915723814,0.0049999994
100,1.0,500.0,-94.388725,500,316.77634,0.0033333334,1.0,500.0,-45.80641,1.0,299.999969473632,-13.687814994340204,0.0033333334,2,1.0,-13.687814994340204,-13.687814994340204,,99740.2999065145,5.4391416e-20,99740.2999065145,0.0033333336
100,1.0,500.0,-113.449005,500,318.17175,0.0025,1.0,500.0,-54.00107,1.0,400.0,-78.58503952262622,0.0025,2,1.0,-78.58503952262622,-78.58503952262622,,104126.7255289994,5.434597e-20,104126.7255289994,0.0024999997
100,2.2762194,219.66248378051014,687.146,500,102.28716,3.3231282e-07,80280.62,500.0,767.3671,0.026839487,1.0121216593263644,-29.187981561674572,0.99399364,1,161.53145,-29.187981561674572,-29.187981561674572,12889644.0,65048.393710380544,0.001975999,65048.393710380544,0.0019999999
100,1.0,500.0,-166.76431,500,296.52548,0.01,1.0,500.0,-66.37601,1.0,100.0,-66.37600923995439,0.01,2,1.0,-66.37600923995439,-66.37600923995439,,88815.52554702533,3.5044917e-18,88815.52554702533,0.009999998
100,1.0,500.0,-129.12598,500,303.10248,0.005,1.0,500.0,-58.140724,1.0,200.00000010221265,-49.905446023016346,0.005,2,1.0,-49.905446023016346,-49.905446023016346,,96645.68354091402,2.179301e-19,96645.68354091402,0.0049999994
100,1.0,500.0,-113.71677,500,294.6796,0.0033333334,1.0,500.0,-55.75755,1.0,299.999969473632,-50.99118051834225,0.0033333334,2,1.0,-50.99118051834225,-50.99118051834225,,77506.93034082255,5.4391416e-20,77506.93034082255,0.0033333336
100,1.0,500.0,-97.95871,500,306.06552,0.0025,1.0,500.0,-47.764557,1.0,400.0,-23.785578707900825,0.0025,2,1.0,-23.785578707900825,-23.785578707900825,,114575.3178549822,5.434597e-20,114575.3178549822,0.0024999997
100,2.1254807,235.24090871564408,880.0445,500,65.528435,2.4033253e-07,145109.02,500.0,945.4971,0.03498705,1.0064697986372297,-110.88758890694406,0.9967807,1,291.15533,-110.88758890694406,-110.88758890694406,42112704.0,107876.57529625035,0.0019871178,107876.57529625035,0.002
100,1.0,500.0,-73.63077,500,297.22342,0.01,1.0,500.0,20.219667,1.0,100.0,20.21966595702937,0.01,2,1.0,20.21966595702937,20.21966595702937,,89234.1004108933,3.5044917e-18,89234.1004108933,0.009999998
100,1.0,500.0,-66.78297,500,308.40793,0.005,1.0,500.0,-0.42069244,1.0,200.00000010221265,-21.061051567240074,0.005,2,1.0,-21.061051567240074,-21.061051567240074,,102057.66484312393,2.179301e-19,102057.66484312393,0.0049999994
100,1.0,500.0,-58.52214,500,311.39963,0.0033333334,1.0,500.0,-4.337569,1.0,299.999969473632,-12.171320756664716,0.0033333334,2,1.0,-12.171320756664716,-12.171320756664716,,101602.28486366344,5.4391416e-20,101602.28486366344,0.0033333336
100,1.0,500.0,-51.48536,500,305.0486,0.0025,1.0,500.0,-4.5601406,1.0,400.0,-5.227841090643384,0.0025,2,1.0,-5.227841090643384,-5.227841090643384,,82130.07061350504,5.434597e-20,82130.07061350504,0.0024999997
100,2.6903238,185.85123266178874,870.8867,500,61.778324,1.6113437e-07,141490.95,500.0,939.7287,0.022877678,1.0069089765203403,-4.223129676259095,0.9965633,1,283.9578,-4.223129676259095,-4.223129676259095,40038828.0,92231.65833156307,0.0019862498,92231.65833156307,0.0019999999
100,1.0,500.0,-103.86846,500,297.153,0.01,1.0,500.0,4.3757596,1.0,100.0,4.375760157526327,0.01,2,1.0,4.375760157526327,4.375760157526327,,89191.824177475,3.5044917e-18,89191.824177475,0.009999998
100,1.0,500.0,-84.50653,500,284.7611,0.005,1.0,500.0,-7.966298,1.0,200.00000010221265,-20.30835460873206,0.005,2,1.0,-20.30835460873206,-20.30835460873206,,74316.40332919701,2.179301e-19,74316.40332919701,0.0049999994
100,1.0,500.0,-59.20275,500,285.97437,0.0033333334,1.0,500.0,3.2920814,1.0,299.999969473632,25.808829247836456,0.0033333334,2,1.0,25.808829247836456,25.808829247836456,,83238.0727375399,5.4391416e-20,83238.0727375399,0.0033333336
100,1.0,500.0,-60.214855,500,288.3384,0.0025,1.0,500.0,-6.092743,1.0,400.0,-34.247210886823666,0.0025,2,1.0,-34.247210886823666,-34.247210886823666,,87025.56867694734,5.434597e-20,87025.56867694734,0.0024999997
100,2.3468359,213.05282158713763,716.26263,500,174.46768,1.0498469e-06,43023.195,500.0,790.42114,0.045702,1.023792773623075,-63.642096566349174,0.9883105,1,87.064125,-63.642096566349174,-63.642096566349174,3701824.8,102616.55155549762,0.001953428,102616.55155549762,0.0019999999
100,1.0,500.0,-66.50794,500,283.44427,0.01,1.0,500.0,21.088043,1.0,100.0,21.08804396717255,0.01,2,1.0,21.08804396717255,21.08804396717255,,81152.17850533564,3.5044917e-18,81152.17850533564,0.009999998
100,1.0,500.0,-34.01136,500,278.61383,0.005,1.0,500.0,27.928352,1.0,200.00000010221265,34.76866635430114,0.005,2,1.0,34.76866635430114,34.76866635430114,,75572.84398318874,2.179301e-19,75572.84398318874,0.0049999994
100,1.0,500.0,-30.132387,500,270.7085,0.0033333334,1.0,500.0,20.441175,1.0,299.999969473632,5.466811889187929,0.0033333334,2,1.0,5.466811889187929,5.466811889187929,,64910.67437169441,5.4391416e-20,64910.67437169441,0.0033333336
100,1.0,500.0,-30.726498,500,278.41476,0.0025,1.0,500.0,13.071496,1.0,400.0,-9.037529300743158,0.0025,2,1.0,-9.037529300743158,-9.037529300743158,,90462.76106491183,5.434597e-20,90462.76106491183,0.0024999997
100,2.339902,213.6841697692949,1079.6158,500,34.803707,3.8616992e-08,337421.38,500.0,1145.6666,0.013050259,1.003081420776301,42.3508092188599,0.99846286,1,675.8817,42.3508092188599,42.3508092188599,227705000.0,90547.59595306186,0.0019938438,90547.59595306186,0.0019999999
100,1.0,500.0,-111.746994,500,292.81845,0.01,1.0,500.0,-36.709534,1.0,100.0,-36.70952763160427,0.01,2,1.0,-36.70952763160427,-36.70952763160427,,86608.73528715492,3.5044917e-18,86608.73528715492,0.009999998
100,1.0,500.0,-83.41316,500,294.1682,0.005,1.0,500.0,-22.006905,1.0,200.00000010221265,-7.304281040961921,0.005,2,1.0,-7.304281040961921,-7.304281040961921,,87772.63297696566,2.179301e-19,87772.63297696566,0.0049999994
100,1.0,500.0,-65.29869,500,288.94397,0.0033333334,1.0,500.0,-15.16069,1.0,299.999969473632,-1.4682602580093627,0.0033333334,2,1.0,-1.4682602580093627,-1.4682602580093627,,77893.6535424202,5.4391416e-20,77893.6535424202,0.0033333336
100,1.0,500.0,-56.025513,500,291.52676,0.0025,1.0,500.0,-12.604731,1.0,400.0,-4.936856121944694,0.0025,2,1.0,-4.936856121944694,-4.936856121944694,,90310.31128581986,5.434597e-20,90310.31128581986,0.0024999997
100,2.4710174,202.34580620709872,675.10187,500,71.09024,1.605637e-07,93904.28,500.0,736.1511,0.0151580535,1.010697732728953,3.4104739595081663,0.9946936,1,188.81047,3.4104739595081663,3.4104739595081663,17635652.0,100231.8691360652,0.0019787888,100231.8691360652,0.0019999999
100,1.0,500.0,-31.663471,500,276.01755,0.01,1.0,500.0,36.937023,1.0,100.0,36.93702207576107,0.01,2,1.0,36.93702207576107,36.93702207576107,,76955.24126112337,3.5044917e-18,76955.24126112337,0.009999998
100,1.0,500.0,-19.86538,500,282.12003,0.005,1.0,500.0,45.130264,1.0,200.00000010221265,53.32350553883023,0.005,2,1.0,53.32350553883023,53.32350553883023,,83700.46625690654,2.179301e-19,83700.46625690654,0.0049999994
100,1.0,500.0,-4.5270615,500,283.0623,0.0033333334,1.0,500.0,48.54166,1.0,299.999969473632,55.36444525488132,0.0033333334,2,1.0,55.36444525488132,55.36444525488132,,81938.90381093221,5.4391416e-20,81938.90381093221,0.0033333336
100,1.0,500.0,-13.549213,500,292.74258,0.0025,1.0,500.0,32.40965,1.0,400.0,-15.986370930617127,0.0025,2,1.0,-15.986370930617127,-15.986370930617127,,100300.20192978859,5.434597e-20,100300.20192978859,0.0024999997
100,2.3810077,209.995123499625,932.5372,500,70.36624,6.394147e-08,134423.7,500.0,995.96716,0.008625657,1.0070880909908717,39.769477742868645,0.9964747,1,269.79852,39.769477742868645,39.769477742868645,36138948.0,87612.24474893922,0.001985896,87612.24474893922,0.0019999999
100,1.0,500.0,-18.211895,500,247.37408,0.01,1.0,500.0,33.05376,1.0,100.0,33.053765121071066,0.01,2,1.0,33.053765121071066,33.053765121071066,,61812.06356704962,3.5044917e-18,61812.06356704962,0.009999998
100,1.0,500.0,-13.637016,500,287.4262,0.005,1.0,500.0,48.277916,1.0,200.00000010221265,63.50206556473757,0.005,2,1.0,63.50206556473757,63.50206556473757,,104616.31436598525,2.179301e-19,104616.31436598525,0.0049999994
