IterType,VarRet,AvgEpLen,MaxNormIw,MinNormIw,AvgDiscRet,ESSClassic,Bound,BatchSize,VanillaAvgRet,MinVanillaIw,VarNormIw,VarJ,VarVanillaIw,AvgNormIw,Delta,ESSRenyi,AvgVanillaIw,J,AvgRet,EpsThisIter,eRenyi2,VarDiscRet,MaxVanillaIw
2,1772397.047293446,461.02,0.0033333334,0.0033333334,4609.276037728914,299.999969473632,4533.394,500,4609.276037728914,1.0,5.4391416e-20,1425.8843,,0.0033333336,1.0,500.0,1.0,4533.394,4609.276037728914,100,1.0,1772397.047293446,1.0
2,2788709.6196922516,430.96,0.0025,0.0025,4308.017070274874,400.0,4477.05,500,4308.017070274874,1.0,5.434597e-20,1491.5057,,0.0024999997,1.0,500.0,1.0,4477.05,4308.017070274874,100,1.0,2788709.6196922516,1.0
1,1992097.4904650138,455.93,0.250589,8.978716e-09,4558.325807580159,14.811373069354262,4983.87,500,4558.325807580159,5.314559e-06,0.00013129394,214.76219,45.999245,0.0020000003,1.0,499.99099986064687,1.1838126,4983.87,4558.325807580159,100,1.000018,1992097.4904650138,148.32523
2,0.03735230616400744,500.0,0.01,0.01,4999.899733765272,100.0,4999.8994,500,4999.899733765272,1.0,3.5044917e-18,0.19229783,,0.009999998,1.0,500.0,1.0,4999.8994,4999.899733765272,100,1.0,0.03735230616400744,1.0
2,0.041284656926732485,500.0,0.005,0.005,4999.891260778561,200.00000010221265,4999.8955,500,4999.891260778561,1.0,2.179301e-19,0.19734462,,0.0049999994,1.0,500.0,1.0,4999.8955,4999.891260778561,100,1.0,0.041284656926732485,1.0
2,0.04470568226030608,500.0,0.0033333334,0.0033333334,4999.8800892349545,299.999969473632,4999.8896,500,4999.8800892349545,1.0,5.4391416e-20,0.2019103,,0.0033333336,1.0,500.0,1.0,4999.8896,4999.8800892349545,100,1.0,0.04470568226030608,1.0
2,0.05441467033860238,500.0,0.0025,0.0025,4999.842266149013,400.0,4999.878,500,4999.842266149013,1.0,5.434597e-20,0.21089268,,0.0024999997,1.0,500.0,1.0,4999.878,4999.842266149013,100,1.0,0.05441467033860238,1.0
1,0.0411607083261996,500.0,1.0,,4999.888103280013,inf,4999.973,500,4999.888103280013,,0.0019999999,,,0.002,1.0,0.0010923678985845643,2.2300506e-37,4999.973,4999.888103280013,100,457721.25,0.0411607083261996,1.1150253e-34
2,1000.331454329199,7.85,0.01,0.01,68.46588475810245,100.0,68.46589,500,68.46588475810245,1.0,3.5044917e-18,31.46948,,0.009999998,1.0,500.0,1.0,68.46589,68.46588475810245,100,1.0,1000.331454329199,1.0
2,727.9033424635163,7.22,0.005,0.005,62.16456592239947,200.00000010221265,65.315216,500,62.16456592239947,1.0,2.179301e-19,29.41773,,0.0049999994,1.0,500.0,1.0,65.315216,62.16456592239947,100,1.0,727.9033424635163,1.0
2,963.9476217034561,7.51,0.0033333334,0.0033333334,65.06492533518585,299.999969473632,65.2318,500,65.06492533518585,1.0,5.4391416e-20,29.917418,,0.0033333336,1.0,500.0,1.0,65.2318,65.06492533518585,100,1.0,963.9476217034561,1.0
2,681.9611628517927,7.06,0.0025,0.0025,60.567360670459806,400.0,64.06568,500,60.567360670459806,1.0,5.434597e-20,29.054323,,0.0024999997,1.0,500.0,1.0,64.06568,60.567360670459806,100,1.0,681.9611628517927,1.0
1,652.670873138939,7.15,0.020604517,0.000406009,61.46483787465482,243.3864060472,67.68109,500,61.46483787465482,0.18933822,4.2258375e-06,43.86268,0.9190054,0.0019999999,1.0,,0.93267995,67.68109,61.46483787465482,100,inf,652.670873138939,9.60871
2,821.933524520278,7.43,0.01,0.01,64.26041137976054,100.0,64.26041,500,64.26041137976054,1.0,3.5044917e-18,28.525675,,0.009999998,1.0,500.0,1.0,64.26041,64.26041137976054,100,1.0,821.933524520278,1.0
2,1224.4218869060135,7.49,0.005,0.005,64.86700017535935,200.00000010221265,64.563705,500,64.86700017535935,1.0,2.179301e-19,31.828255,,0.0049999994,1.0,500.0,1.0,64.563705,64.86700017535935,100,1.0,1224.4218869060135,1.0
2,1135.4931812155342,8.15,0.0033333334,0.0033333334,71.46201977886336,299.999969473632,66.86315,500,71.46201977886336,1.0,5.4391416e-20,32.567566,,0.0033333336,1.0,500.0,1.0,66.86315,71.46201977886336,100,1.0,1135.4931812155342,1.0
2,1001.9665433326712,7.75,0.0025,0.0025,67.46335969280385,400.0,67.0132,500,67.46335969280385,1.0,5.434597e-20,32.303852,,0.0024999997,1.0,500.0,1.0,67.0132,67.46335969280385,100,1.0,1001.9665433326712,1.0
1,1360.6760552810158,7.86,1.0,,68.56234864000704,1.0,179.94946,500,68.56234864000704,,0.0019999999,3.6513193e-12,1.2869223e-08,0.002,1.0,6.412683943273082e-10,5.0733065e-06,179.94946,68.56234864000704,100,779704700000.0,1360.6760552810158,0.0025366533
2,4675.207632043231,14.48,0.01,0.01,134.72704271862634,100.0,134.72704,500,134.72704271862634,1.0,3.5044917e-18,68.03275,,0.009999998,1.0,500.0,1.0,134.72704,134.72704271862634,100,1.0,4675.207632043231,1.0
2,4336.888596256228,13.11,0.005,0.005,121.02997969616739,200.00000010221265,127.87851,500,121.02997969616739,1.0,2.179301e-19,67.14082,,0.0049999994,1.0,500.0,1.0,127.87851,121.02997969616739,100,1.0,4336.888596256228,1.0
2,3902.251252264896,13.17,0.0033333334,0.0033333334,121.62516842528542,299.999969473632,125.79407,500,121.62516842528542,1.0,5.4391416e-20,65.587296,,0.0033333336,1.0,500.0,1.0,125.79407,121.62516842528542,100,1.0,3902.251252264896,1.0
2,5544.017883578822,13.62,0.0025,0.0025,126.12730692262527,400.0,125.87737,500,126.12730692262527,1.0,5.434597e-20,67.81176,,0.0024999997,1.0,500.0,1.0,125.87737,126.12730692262527,100,1.0,5544.017883578822,1.0
1,6425.535994605287,14.95,0.015675642,0.00031096907,139.42548311758998,254.68345256908609,140.5378,500,139.42548311758998,0.15061437,3.8606067e-06,108.36323,0.90563667,0.002,1.0,,0.96867746,140.5378,139.42548311758998,100,inf,6425.535994605287,7.5923204
2,4245.354359149138,14.22,0.01,0.01,132.12357210960144,100.0,132.12357,500,132.12357210960144,1.0,3.5044917e-18,64.82978,,0.009999998,1.0,500.0,1.0,132.12357,132.12357210960144,100,1.0,4245.354359149138,1.0
2,3854.3552689528524,12.8,0.005,0.005,117.92863593398971,200.00000010221265,125.0261,500,117.92863593398971,1.0,2.179301e-19,63.716015,,0.0049999994,1.0,500.0,1.0,125.0261,117.92863593398971,100,1.0,3854.3552689528524,1.0
2,7257.573905478646,15.15,0.0033333334,0.0033333334,141.42495479623886,299.999969473632,130.4924,500,141.42495479623886,1.0,5.4391416e-20,71.84182,,0.0033333336,1.0,500.0,1.0,130.4924,141.42495479623886,100,1.0,7257.573905478646,1.0
2,5158.279663510906,14.23,0.0025,0.0025,132.22844043021138,400.0,130.92639,500,132.22844043021138,1.0,5.434597e-20,71.75078,,0.0024999997,1.0,500.0,1.0,130.92639,132.22844043021138,100,1.0,5158.279663510906,1.0
1,6326.953373955635,13.65,0.27939448,3.2167303e-08,126.42674595206188,11.324640005170805,179.73463,500,126.42674595206188,1.1585789e-05,0.00017295193,547.7403,22.436104,0.002,1.0,,0.7203457,179.73463,126.42674595206188,100,inf,6326.953373955635,100.63031
2,8466.688264702681,17.72,0.01,0.01,167.10979134367358,100.0,167.10979,500,167.10979134367358,1.0,3.5044917e-18,91.55338,,0.009999998,1.0,500.0,1.0,167.10979,167.10979134367358,100,1.0,8466.688264702681,1.0
2,10220.983445074655,16.84,0.005,0.005,158.3135412879529,200.00000010221265,162.71167,500,158.3135412879529,1.0,2.179301e-19,96.27949,,0.0049999994,1.0,500.0,1.0,162.71167,158.3135412879529,100,1.0,10220.983445074655,1.0
2,8898.814805197871,16.6,0.0033333334,0.0033333334,155.91540781332097,299.999969473632,160.44626,500,155.91540781332097,1.0,5.4391416e-20,95.53377,,0.0033333336,1.0,500.0,1.0,160.44626,155.91540781332097,100,1.0,8898.814805197871,1.0
2,9389.184927342703,16.56,0.0025,0.0025,155.51161010624674,400.0,159.21259,500,155.51161010624674,1.0,5.434597e-20,95.77795,,0.0024999997,1.0,500.0,1.0,159.21259,155.51161010624674,100,1.0,9389.184927342703,1.0
1,8122.921695014282,16.08,1.0,,150.7140344346591,1.0,439.8917,500,150.7140344346591,,0.0019999999,8.039922e-09,6.060205e-19,0.002,1.0,1.8467166117330033e-05,3.4814377e-11,439.8917,150.7140344346591,100,27075080.0,8122.921695014282,1.7407189e-08
2,18211.22241967098,21.83,0.01,0.01,208.18606679025504,100.0,208.18607,500,208.18606679025504,1.0,3.5044917e-18,134.27252,,0.009999998,1.0,500.0,1.0,208.18607,208.18606679025504,100,1.0,18211.22241967098,1.0
2,19302.312694169104,19.27,0.005,0.005,182.59771220739697,200.00000010221265,195.39189,500,182.59771220739697,1.0,2.179301e-19,136.86815,,0.0049999994,1.0,500.0,1.0,195.39189,182.59771220739697,100,1.0,19302.312694169104,1.0
2,14299.901349227644,19.2,0.0033333334,0.0033333334,181.8927434358354,299.999969473632,190.89217,500,181.8927434358354,1.0,5.4391416e-20,131.33185,,0.0033333336,1.0,500.0,1.0,190.89217,181.8927434358354,100,1.0,14299.901349227644,1.0
2,21574.53514544022,22.32,0.0025,0.0025,213.0851535576984,400.0,196.44041,500,213.0851535576984,1.0,5.434597e-20,135.52893,,0.0024999997,1.0,500.0,1.0,196.44041,213.0851535576984,100,1.0,21574.53514544022,1.0
1,12219.116646956378,19.44,0.02027303,7.465455e-05,184.28937707853981,279.7033998382018,207.30574,500,184.28937707853981,0.03445162,3.1567454e-06,245.32697,0.6722739,0.002,1.0,,0.922961,207.30574,184.28937707853981,100,inf,12219.116646956378,9.355608
2,32872.838155612575,22.33,0.01,0.01,213.19384537330174,100.0,213.19385,500,213.19384537330174,1.0,3.5044917e-18,180.39986,,0.009999998,1.0,500.0,1.0,213.19385,213.19384537330174,100,1.0,32872.838155612575,1.0
2,25617.826423712802,23.15,0.005,0.005,221.38190015524967,200.00000010221265,217.28787,500,221.38190015524967,1.0,2.179301e-19,170.2047,,0.0049999994,1.0,500.0,1.0,217.28787,221.38190015524967,100,1.0,25617.826423712802,1.0
2,17892.05729795961,22.91,0.0033333334,0.0033333334,218.98009424182155,299.999969473632,217.85196,500,218.98009424182155,1.0,5.4391416e-20,158.80211,,0.0033333336,1.0,500.0,1.0,217.85196,218.98009424182155,100,1.0,17892.05729795961,1.0
2,16327.667598646825,20.51,0.0025,0.0025,194.99219183057488,400.0,212.137,500,194.99219183057488,1.0,5.434597e-20,151.83102,,0.0024999997,1.0,500.0,1.0,212.137,194.99219183057488,100,1.0,16327.667598646825,1.0
1,26116.4921602622,21.84,0.03560222,0.0004496539,208.29079621909253,227.92400855117262,232.27153,500,208.29079621909253,0.23378731,4.7844233e-06,270.87686,1.2933459,0.002,1.0,,1.0398545,232.27153,208.29079621909253,100,inf,26116.4921602622,18.510565
2,25655.912039157145,23.47,0.01,0.01,224.58072066354566,100.0,224.58072,500,224.58072066354566,1.0,3.5044917e-18,159.37175,,0.009999998,1.0,500.0,1.0,224.58072,224.58072066354566,100,1.0,25655.912039157145,1.0
2,21458.754117164637,22.8,0.005,0.005,217.88283683148904,200.00000010221265,221.23178,500,217.88283683148904,1.0,2.179301e-19,152.75134,,0.0049999994,1.0,500.0,1.0,221.23178,217.88283683148904,100,1.0,21458.754117164637,1.0
2,22967.248576103048,22.36,0.0033333334,0.0033333334,213.48452160757543,299.999969473632,218.64937,500,213.48452160757543,1.0,5.4391416e-20,152.14417,,0.0033333336,1.0,500.0,1.0,218.64937,213.48452160757543,100,1.0,22967.248576103048,1.0
2,27094.05658376981,22.5,0.0025,0.0025,214.8835018638151,400.0,217.70789,500,214.8835018638151,1.0,5.434597e-20,155.14291,,0.0024999997,1.0,500.0,1.0,217.70789,214.8835018638151,100,1.0,27094.05658376981,1.0
1,23065.181585827217,22.96,0.3943103,,219.48431116531773,3.493033902470779,371.66357,500,219.48431116531773,,0.00056965515,1775.581,1e-45,0.002,1.0,,3.29048e-24,371.66357,219.48431116531773,100,inf,23065.181585827217,6.487351e-22
2,5405815.167590893,242.72,0.01,0.01,2421.4161957640813,100.0,2421.4163,500,2421.4161957640813,1.0,3.5044917e-18,2313.3865,,0.009999998,1.0,500.0,1.0,2421.4163,2421.4161957640813,100,1.0,5405815.167590893,1.0
2,4804220.748132041,209.4,0.005,0.005,2087.2766489403784,200.00000010221265,2254.3462,500,2087.2766489403784,1.0,2.179301e-19,2254.3025,,0.0049999994,1.0,500.0,1.0,2254.3462,2087.2766489403784,100,1.0,4804220.748132041,1.0
2,4968402.387997274,225.52,0.0033333334,0.0033333334,2248.8828697395443,299.999969473632,2252.5251,500,2248.8828697395443,1.0,5.4391416e-20,2242.2087,,0.0033333336,1.0,500.0,1.0,2252.5251,2248.8828697395443,100,1.0,4968402.387997274,1.0
2,5260225.792778704,231.7,0.0025,0.0025,2310.8931212252805,400.0,2267.1172,500,2310.8931212252805,1.0,5.434597e-20,2252.3696,,0.0024999997,1.0,500.0,1.0,2267.1172,2310.8931212252805,100,1.0,5260225.792778704,1.0
1,5260619.992385389,224.5,0.2696972,9.067606e-16,2238.704753623194,8.911372500147463,3748.628,500,2238.704753623194,6.0970386e-13,0.00022087408,10830.586,99.86131,0.002,1.0,,1.3447957,3748.628,2238.704753623194,100,inf,5260619.992385389,181.3438
2,5379412.5901367245,280.03,0.01,0.01,2795.3224687314964,100.0,2795.3223,500,2795.3224687314964,1.0,3.5044917e-18,2307.7302,,0.009999998,1.0,500.0,1.0,2795.3223,2795.3224687314964,100,1.0,5379412.5901367245,1.0
2,5280376.999234609,317.83,0.005,0.005,3174.2471601207444,200.00000010221265,2984.785,500,3174.2471601207444,1.0,2.179301e-19,2304.8843,,0.0049999994,1.0,500.0,1.0,2984.785,3174.2471601207444,100,1.0,5280376.999234609,1.0
2,5482457.814004526,294.39,0.0033333334,0.0033333334,2939.3449778648705,299.999969473632,2969.6382,500,2939.3449778648705,1.0,5.4391416e-20,2313.2944,,0.0033333336,1.0,500.0,1.0,2969.6382,2939.3449778648705,100,1.0,5482457.814004526,1.0
2,5384329.034206257,270.56,0.0025,0.0025,2700.417289768242,400.0,2902.3328,500,2700.417289768242,1.0,5.434597e-20,2315.1047,,0.0024999997,1.0,500.0,1.0,2902.3328,2700.417289768242,100,1.0,5384329.034206257,1.0
1,5311854.258349025,285.26,0.035142686,5.9434395e-05,2847.7162380071113,172.18014224669616,3430.4937,500,2847.7162380071113,0.029564375,7.631004e-06,3205.4526,1.8881799,0.002,1.0,,0.99485743,3430.4937,2847.7162380071113,100,inf,5311854.258349025,17.480982
2,5196573.6842855085,319.45,0.01,0.01,3190.437836550463,100.0,3190.4377,500,3190.437836550463,1.0,3.5044917e-18,2268.1729,,0.009999998,1.0,500.0,1.0,3190.4377,3190.437836550463,100,1.0,5196573.6842855085,1.0
2,5321227.887385551,313.57,0.005,0.005,3131.556086206834,200.00000010221265,3160.9968,500,3131.556086206834,1.0,2.179301e-19,2281.924,,0.0049999994,1.0,500.0,1.0,3160.9968,3131.556086206834,100,1.0,5321227.887385551,1.0
2,5390686.654062667,287.87,0.0033333334,0.0033333334,2873.9175658405625,299.999969473632,3065.3037,500,2873.9175658405625,1.0,5.4391416e-20,2295.3635,,0.0033333336,1.0,500.0,1.0,3065.3037,2873.9175658405625,100,1.0,5390686.654062667,1.0
2,5200848.319622277,311.76,0.0025,0.0025,3113.3403691180197,400.0,3077.313,500,3113.3403691180197,1.0,5.434597e-20,2288.9216,,0.0024999997,1.0,500.0,1.0,3077.313,3113.3403691180197,100,1.0,5200848.319622277,1.0
1,5285238.923095647,303.46,0.1012888,4.318699e-18,3030.130518894938,41.17148737993643,3747.3098,500,3030.130518894938,2.3362007e-15,4.466664e-05,5802.746,13.070666,0.002,1.0,,1.0819002,3747.3098,3030.130518894938,100,inf,5285238.923095647,54.79219
2,4898472.865137915,336.05,0.01,0.01,3356.7418245349713,100.0,3356.7417,500,3356.7418245349713,1.0,3.5044917e-18,2202.1555,,0.009999998,1.0,500.0,1.0,3356.7417,3356.7418245349713,100,1.0,4898472.865137915,1.0
2,5208369.682284378,315.37,0.005,0.005,3149.5345176306214,200.00000010221265,3253.1382,500,3149.5345176306214,1.0,2.179301e-19,2239.1116,,0.0049999994,1.0,500.0,1.0,3253.1382,3149.5345176306214,100,1.0,5208369.682284378,1.0
2,5201477.003782201,312.36,0.0033333334,0.0033333334,3119.314579250816,299.999969473632,3208.5303,500,3119.314579250816,1.0,5.4391416e-20,2250.0847,,0.0033333336,1.0,500.0,1.0,3208.5303,3119.314579250816,100,1.0,5201477.003782201,1.0
2,5177933.622161377,323.42,0.0025,0.0025,3230.248764006597,400.0,3213.96,500,3230.248764006597,1.0,5.434597e-20,2253.6165,,0.0024999997,1.0,500.0,1.0,3213.96,3230.248764006597,100,1.0,5177933.622161377,1.0
1,5469005.164408339,294.59,1.0,,2941.340739289428,inf,4999.958,500,2941.340739289428,,0.0019999999,,,0.002,1.0,5.496154795131771e-08,5.729746e-34,4999.958,2941.340739289428,100,9097269000.0,5469005.164408339,2.864873e-31
2,4333045.331182862,371.31,0.01,0.01,3710.133783163397,100.0,3710.1335,500,3710.133783163397,1.0,3.5044917e-18,2071.1626,,0.009999998,1.0,500.0,1.0,3710.1335,3710.133783163397,100,1.0,4333045.331182862,1.0
2,4713052.417678856,359.02,0.005,0.005,3587.0812429412135,200.00000010221265,3648.6074,500,3587.0812429412135,1.0,2.179301e-19,2116.98,,0.0049999994,1.0,500.0,1.0,3648.6074,3587.0812429412135,100,1.0,4713052.417678856,1.0
2,3988126.497138196,385.94,0.0033333334,0.0033333334,3856.7099666044733,299.999969473632,3717.9753,500,3856.7099666044733,1.0,5.4391416e-20,2076.8826,,0.0033333336,1.0,500.0,1.0,3717.9753,3856.7099666044733,100,1.0,3988126.497138196,1.0
2,4760176.078472252,351.63,0.0025,0.0025,3512.9471154477187,400.0,3666.7178,500,3512.9471154477187,1.0,5.434597e-20,2102.6428,,0.0024999997,1.0,500.0,1.0,3666.7178,3512.9471154477187,100,1.0,4760176.078472252,1.0
1,4897875.910958748,349.48,0.038187966,0.0002468639,3491.46786170635,102.49047511133746,4046.832,500,3491.46786170635,0.103320606,1.5545096e-05,3213.2495,2.7230287,0.002,1.0,4.148452884278243e-05,0.83706534,4046.832,3491.46786170635,100,12052686.0,4897875.910958748,15.982912
2,4617222.145018534,363.89,0.01,0.01,3635.861748622298,100.0,3635.8616,500,3635.861748622298,1.0,3.5044917e-18,2138.0012,,0.009999998,1.0,500.0,1.0,3635.8616,3635.861748622298,100,1.0,4617222.145018534,1.0
2,4619855.030578141,360.49,0.005,0.005,3601.754586727338,200.00000010221265,3618.808,500,3601.754586727338,1.0,2.179301e-19,2138.3743,,0.0049999994,1.0,500.0,1.0,3618.808,3601.754586727338,100,1.0,4619855.030578141,1.0
2,5284041.361239911,317.91,0.0033333334,0.0033333334,3175.027876151476,299.999969473632,3470.8813,500,3175.027876151476,1.0,5.4391416e-20,2199.0745,,0.0033333336,1.0,500.0,1.0,3470.8813,3175.027876151476,100,1.0,5284041.361239911,1.0
2,4525986.232346688,365.27,0.0025,0.0025,3649.656187056391,400.0,3515.5752,500,3649.656187056391,1.0,5.434597e-20,2180.165,,0.0024999997,1.0,500.0,1.0,3515.5752,3649.656187056391,100,1.0,4525986.232346688,1.0
1,4280193.270156101,375.32,0.99558926,,3750.3339655408486,1.008874905358316,4999.1733,500,3750.3339655408486,,0.001982371,8.290977,845.4614,0.0020000006,1.0,0.007009129062050395,1.306124,4999.1733,3750.3339655408486,100,71335.54,4280193.270156101,650.1815
2,3969836.9206117042,388.97,0.01,0.01,3887.144773684654,100.0,3887.1448,500,3887.144773684654,1.0,3.5044917e-18,1982.4576,,0.009999998,1.0,500.0,1.0,3887.1448,3887.144773684654,100,1.0,3969836.9206117042,1.0
2,4888317.288223664,346.31,0.005,0.005,3459.6363373688378,200.00000010221265,3673.3906,500,3459.6363373688378,1.0,2.179301e-19,2104.8699,,0.0049999994,1.0,500.0,1.0,3673.3906,3459.6363373688378,100,1.0,4888317.288223664,1.0
2,3885220.738629999,393.24,0.0033333334,0.0033333334,3929.97071036484,299.999969473632,3758.9175,500,3929.97071036484,1.0,5.4391416e-20,2061.651,,0.0033333336,1.0,500.0,1.0,3758.9175,3929.97071036484,100,1.0,3885220.738629999,1.0
2,4491704.082927444,362.83,0.0025,0.0025,3625.128914377612,400.0,3725.4702,500,3625.128914377612,1.0,5.434597e-20,2074.3328,,0.0024999997,1.0,500.0,1.0,3725.4702,3625.128914377612,100,1.0,4491704.082927444,1.0
1,3682100.0018451116,401.86,0.0020025019,0.0019941696,4016.3710657167844,499.99989450528295,3783.6975,500,4016.3710657167844,0.9971595,7.8298555e-13,2045.6462,1.9577382e-07,0.0019999999,1.0,500.0,1.000075,3783.6975,4016.3710657167844,100,1.0,3682100.0018451116,1.001326
2,5188529.407531118,323.35,0.01,0.01,3229.51738372221,100.0,3229.5173,500,3229.51738372221,1.0,3.5044917e-18,2266.4165,,0.009999998,1.0,500.0,1.0,3229.5173,3229.51738372221,100,1.0,5188529.407531118,1.0
2,4585625.978133791,361.0,0.005,0.005,3606.8196002912337,200.00000010221265,3418.1685,500,3606.8196002912337,1.0,2.179301e-19,2207.6675,,0.0049999994,1.0,500.0,1.0,3418.1685,3606.8196002912337,100,1.0,4585625.978133791,1.0
2,4458032.881194978,369.47,0.0033333334,0.0033333334,3691.761858968613,299.999969473632,3509.3665,500,3691.761858968613,1.0,5.4391416e-20,2176.461,,0.0033333336,1.0,500.0,1.0,3509.3665,3691.761858968613,100,1.0,4458032.881194978,1.0
2,4561014.698834019,361.44,0.0025,0.0025,3611.225192392,400.0,3534.8308,500,3611.225192392,1.0,5.434597e-20,2164.1472,,0.0024999997,1.0,500.0,1.0,3534.8308,3611.225192392,100,1.0,4561014.698834019,1.0
1,4071175.699416757,387.63,0.002,0.002,3873.782337211478,500.00000664260017,3602.6213,500,3873.782337211478,1.0,5.431875e-20,2138.0603,,0.0020000003,1.0,500.0,1.0,3602.6213,3873.782337211478,100,1.0,4071175.699416757,1.0
2,4335429.788629982,371.38,0.01,0.01,3710.860824057709,100.0,3710.8608,500,3710.860824057709,1.0,3.5044917e-18,2071.7324,,0.009999998,1.0,500.0,1.0,3710.8608,3710.860824057709,100,1.0,4335429.788629982,1.0
2,4352084.149719139,374.2,0.005,0.005,3739.1391451024815,200.00000010221265,3725.0,500,3739.1391451024815,1.0,2.179301e-19,2073.7693,,0.0049999994,1.0,500.0,1.0,3725.0,3739.1391451024815,100,1.0,4352084.149719139,1.0
2,4662567.190633345,356.61,0.0033333334,0.0033333334,3562.8221098090767,299.999969473632,3670.941,500,3562.8221098090767,1.0,5.4391416e-20,2100.3584,,0.0033333336,1.0,500.0,1.0,3670.941,3562.8221098090767,100,1.0,4662567.190633345,1.0
2,4727877.507323821,355.55,0.0025,0.0025,3552.2473677766457,400.0,3641.267,500,3552.2473677766457,1.0,5.434597e-20,2116.9365,,0.0024999997,1.0,500.0,1.0,3641.267,3552.2473677766457,100,1.0,4727877.507323821,1.0
1,4268705.017017857,375.39,0.0020000192,0.00199997,3751.029851164544,499.9999338504155,3663.2212,500,3751.029851164544,0.9999852,1.8172445e-17,2105.2944,4.574158e-12,0.0019999999,1.0,500.0,1.0000002,3663.2212,3751.029851164544,100,1.0,4268705.017017857,1.0000098
2,4333261.315146228,371.41,0.01,0.01,3711.1369441541087,100.0,3711.1367,500,3711.1369441541087,1.0,3.5044917e-18,2071.2144,,0.009999998,1.0,500.0,1.0,3711.1367,3711.1369441541087,100,1.0,4333261.315146228,1.0
2,4443916.894050611,369.67,0.005,0.005,3693.7553391691654,200.00000010221265,3702.446,500,3693.7553391691654,1.0,2.179301e-19,2084.4133,,0.0049999994,1.0,500.0,1.0,3702.446,3693.7553391691654,100,1.0,4443916.894050611,1.0
2,4015171.85825271,388.39,0.0033333334,0.0033333334,3881.3590871318056,299.999969473632,3762.084,500,3881.3590871318056,1.0,5.4391416e-20,2056.3657,,0.0033333336,1.0,500.0,1.0,3762.084,3881.3590871318056,100,1.0,4015171.85825271,1.0
2,4563134.12563735,361.43,0.0025,0.0025,3611.126183183365,400.0,3724.3442,500,3611.126183183365,1.0,5.434597e-20,2074.8801,,0.0024999997,1.0,500.0,1.0,3724.3442,3611.126183183365,100,1.0,4563134.12563735,1.0
1,4914743.81658103,349.17,0.002000001,0.0019999915,3488.3640375361033,499.99986030824056,3677.149,500,3488.3640375361033,0.9999957,1.6910512e-18,2103.8376,4.2829068e-13,0.0019999999,1.0,499.996185331838,0.99999994,3677.149,3488.3640375361033,100,1.0000076,4914743.81658103,1.0000005
2,4932814.929695671,342.1,0.01,0.01,3417.435829846404,100.0,3417.4358,500,3417.435829846404,1.0,3.5044917e-18,2209.861,,0.009999998,1.0,500.0,1.0,3417.4358,3417.435829846404,100,1.0,4932814.929695671,1.0
2,3561012.5900003007,406.4,0.005,0.005,4061.8686085823715,200.00000010221265,3739.652,500,4061.8686085823715,1.0,2.179301e-19,2075.6367,,0.0049999994,1.0,500.0,1.0,3739.652,4061.8686085823715,100,1.0,3561012.5900003007,1.0
2,3775484.4707008004,397.67,0.0033333334,0.0033333334,3974.376380501737,299.999969473632,3817.8936,500,3974.376380501737,1.0,5.4391416e-20,2032.3218,,0.0033333336,1.0,500.0,1.0,3817.8936,3974.376380501737,100,1.0,3775484.4707008004,1.0
2,4214691.567850402,382.45,0.0025,0.0025,3821.857612112287,400.0,3818.8843,500,3821.857612112287,1.0,5.434597e-20,2034.9172,,0.0024999997,1.0,500.0,1.0,3818.8843,3821.857612112287,100,1.0,4214691.567850402,1.0
1,4912348.401551776,342.34,0.002003712,0.0019986294,3419.8136844881733,499.9999424068604,3739.1008,500,3419.8136844881733,0.9992643,3.025693e-13,2076.2249,7.5635114e-08,0.002,1.0,500.0,0.9999495,3739.1008,3419.8136844881733,100,1.0,4912348.401551776,1.0018055
2,4697063.908076176,356.0,0.01,0.01,3556.7483639889815,100.0,3556.748,500,3556.7483639889815,1.0,3.5044917e-18,2156.4075,,0.009999998,1.0,500.0,1.0,3556.748,3556.7483639889815,100,1.0,4697063.908076176,1.0
2,3967112.2436467744,389.26,0.005,0.005,3890.051506895987,200.00000010221265,3723.4,500,3890.051506895987,1.0,2.179301e-19,2077.6284,,0.0049999994,1.0,500.0,1.0,3723.4,3890.051506895987,100,1.0,3967112.2436467744,1.0
2,4298535.478197047,375.03,0.0033333334,0.0033333334,3747.4374975427595,299.999969473632,3731.4126,500,3747.4374975427595,1.0,5.4391416e-20,2072.761,,0.0033333336,1.0,500.0,1.0,3731.4126,3747.4374975427595,100,1.0,4298535.478197047,1.0
2,3585383.0345425587,403.33,0.0025,0.0025,4031.051067619965,400.0,3806.3218,500,4031.051067619965,1.0,5.434597e-20,2031.3715,,0.0024999997,1.0,500.0,1.0,3806.3218,4031.051067619965,100,1.0,3585383.0345425587,1.0
1,4865712.1442601485,346.7,0.0020002462,0.0019999347,3463.543211445957,499.99998738576477,3737.7698,500,3463.543211445957,0.9999633,9.988693e-16,2069.6306,2.497675e-10,0.002,1.0,500.0,0.99999595,3737.7698,3463.543211445957,100,1.0,4865712.1442601485,1.0001191
2,3982036.0778374327,388.9,0.01,0.01,3886.445492452368,100.0,3886.4458,500,3886.445492452368,1.0,3.5044917e-18,1985.5015,,0.009999998,1.0,500.0,1.0,3886.4458,3886.445492452368,100,1.0,3982036.0778374327,1.0
