MinVanillaIw,AvgEpLen,AvgVanillaIw,eRenyi2,MaxVanillaIw,J,VarRet,VarJ,AvgRet,BatchSize,AvgDiscRet,VarVanillaIw,MinNormIw,ESSClassic,VarDiscRet,MaxNormIw,AvgNormIw,VarNormIw,ESSRenyi,Bound
0.9735874,500.0,0.9997689,1.0000602,1.0057122,-9.502613,77.71078129146507,8.742625,-9.524999808332792,100,-9.516073741134983,4.574708e-05,0.009738124,99.99549395346129,77.57623564376865,0.010059446,0.01,4.576827e-09,99.9939802932682,-250.31306
0.9709899,500.0,0.9992558,1.0000528,1.0051816,-9.422533,82.93647625548883,9.034969,-9.446318349096748,100,-9.4359387008468,5.7792386e-05,0.009717131,99.99427393823186,82.76900474120676,0.010059302,0.01,5.7878413e-09,99.99471930734478,-250.23349
0.9877757,500.0,1.0004056,1.0000169,1.0032468,-6.9402237,52.8533832976647,7.2153826,-6.9499725424933585,100,-6.944137396464268,1.1872821e-05,0.0098737525,99.9988141206694,52.76401515252095,0.0100284,0.010000002,1.1863182e-09,99.99830725674266,-247.7424
0.98495185,500.0,0.999606,1.0001439,1.0344403,-8.71192,65.43128897673976,8.021234,-8.750692611537444,100,-8.74641895631653,0.00015614381,0.0098534,99.98454236291103,65.41759101792859,0.01034848,0.01,1.5626693e-08,99.98561350876032,-249.52785
0.9839134,500.0,1.0002503,1.0000349,1.0058247,-9.156975,56.92019030409553,7.49251,-9.174894046177569,100,-9.165538232578438,3.1605286e-05,0.009836672,99.99686899084496,56.85116237914132,0.01005573,0.01,3.1589498e-09,99.99650728981067,-249.96486
0.9369709,500.0,0.9997438,1.0001303,1.0082324,-8.261092,57.77341549939005,7.498361,-8.302693998889078,100,-8.291654964466254,0.00017386046,0.00937211,99.98276682451333,57.66549757450402,0.0100849075,0.010000002,1.739497e-08,99.98697212212926,-249.08199
0.96980095,500.0,0.99908715,1.0000391,1.0046314,-9.174965,62.719756783011135,7.8561788,-9.193290278265547,100,-9.183773248621117,4.7508274e-05,0.009706871,99.99526562154055,62.59435464043273,0.010055494,0.010000002,4.7595097e-09,99.99609008818281,-249.98346
0.98909664,500.0,0.9998354,1.0000099,1.0028164,-7.9655876,54.84647114513128,7.3562465,-7.975448780647628,100,-7.967814272116007,1.0299653e-05,0.009892595,99.99898131589322,54.774822125402515,0.010029816,0.010000002,1.0303037e-09,99.99901057268649,-248.7687
0.9964567,500.0,0.9997114,1.0000038,1.0061505,-8.161036,65.19525012143569,8.02666,-8.16886042158117,100,-8.162677767298668,3.997196e-06,0.0099674435,99.9996489474548,65.13195838007591,0.01006441,0.009999998,3.9994968e-10,99.99961853172863,-248.96198
0.9687322,500.0,0.9998996,1.0001204,1.0093359,-9.230128,68.74499550103788,8.209703,-9.265332824984624,100,-9.259349687199393,0.000111558,0.0096882945,99.98897914401115,68.68671225323595,0.010094373,0.01,1.11580345e-08,99.98796131123014,-250.04494
0.986194,500.0,0.99963546,1.0000154,1.0042846,-8.058816,57.77003709987005,7.5492773,-8.069411638451099,100,-8.063159449003644,1.9427222e-05,0.009865536,99.99806527127892,57.70692976832955,0.010046508,0.010000002,1.9441384e-09,99.99846222381271,-248.8612
0.9861578,500.0,0.99987066,1.0000063,1.001793,-8.600178,63.613682871843494,7.92416,-8.612988249296647,100,-8.601716083042694,6.601774e-06,0.009862853,99.99935142074624,63.4355399497411,0.010019226,0.01,6.603487e-10,99.99936819475718,-249.40646
0.9404071,500.0,0.9981428,1.0001508,1.0111886,-8.682045,62.90924249604575,7.8435674,-8.725030043455956,100,-8.718704822727739,0.00020207389,0.009421569,99.97993095289885,62.855318208752834,0.010130702,0.01,2.0282657e-08,99.98492229858545,-249.50081
0.993851,500.0,1.0012177,1.0000142,1.0034705,-8.8035755,64.76911784263719,7.994433,-8.817179625876754,100,-8.807075234524515,6.0485754e-06,0.0099264225,99.99938658353997,64.6109527299167,0.0100225005,0.010000002,6.0338645e-10,99.99858142957805,-249.60966
0.9739296,500.0,0.9997445,1.0000376,1.0117399,-8.566731,55.2191240570691,7.372524,-8.583399684174527,100,-8.575855816795295,4.7059886e-05,0.009741785,99.9953412270289,55.15482095664089,0.010119984,0.01,4.7083977e-09,99.99624504838106,-249.3731
0.9948857,500.0,1.0010861,1.0000516,1.0523852,-8.7447405,61.191235932391315,7.768944,-8.767808961012205,100,-8.758187141825818,9.085905e-05,0.009938063,99.9910419787647,61.12841241466945,0.010512434,0.009999999,9.066196e-09,99.99483850418659,-249.555
0.989198,500.0,1.0009508,1.0000529,1.0259001,-8.558002,60.49711582890739,7.7181087,-8.578502425553165,100,-8.570993968512669,6.1133775e-05,0.009882583,99.99396734360887,60.44668857610476,0.010249256,0.01,6.1017666e-09,99.99470738767623,-249.36626
0.9631128,500.0,0.99896586,1.00007,1.0137715,-8.960087,61.818641224200604,7.797234,-8.982600826083859,100,-8.976309955573408,8.588628e-05,0.009641098,99.99148496241885,61.76467155266885,0.01014821,0.010000002,8.6064285e-09,99.9930029043311,-249.76909
0.98293024,500.0,1.0006372,1.0000261,1.0041466,-8.432063,56.5835019179194,7.4677095,-8.446433036412119,100,-8.438476236933557,1.604569e-05,0.009823044,99.99839505434282,56.48954503107027,0.010035072,0.010000002,1.6025302e-09,99.99738938471374,-249.23744
0.9988708,500.0,0.9997414,1.0000024,1.0047511,-10.243537,64.30746999424403,7.9720807,-10.253137253502263,100,-10.244041248317824,1.41038e-06,0.009991292,99.99986645118884,64.19753059890046,0.0100501105,0.01,1.4111247e-10,99.99976158198933,-251.04724
0.9984628,500.0,1.0000317,1.0000046,1.0123534,-8.47765,60.79232187538592,7.751333,-8.485905032314076,100,-8.478783355227824,6.1644155e-06,0.009984312,99.99938967055562,60.706457396664526,0.010123214,0.01,6.1640115e-10,99.99953508593221,-249.27962
0.9756363,500.0,0.99901336,1.0000308,1.0060725,-9.219759,63.50207661910973,7.9147887,-9.232918984912493,100,-9.225458776903121,3.2393473e-05,0.009765998,99.99678111197768,63.442658885282846,0.010070661,0.010000002,3.2457486e-09,99.99692449491981,-250.02525
0.9757525,500.0,0.9990439,1.0000193,1.0031228,-9.846449,80.92462517372748,8.885623,-9.868614137257625,100,-9.85059513324743,2.9480036e-05,0.009766863,99.99706757319399,80.27306774387392,0.010040828,0.01,2.9536498e-09,99.99806884680352,-250.66084
0.94442236,500.0,1.0005511,1.0000657,1.0071479,-10.900655,72.78901568107419,8.461694,-10.923772251305781,100,-10.91660634313639,6.684367e-05,0.009439021,99.99340834747193,72.73461082797473,0.010065931,0.01,6.6770096e-09,99.99343199956039,-251.71005
0.9700516,500.0,0.9998393,1.0000405,1.0064802,-8.725789,66.5373172805006,8.101182,-8.741535018912582,100,-8.735156296543682,3.9283423e-05,0.009702074,99.99609323673695,66.45465729379433,0.01006642,0.010000002,3.92961e-09,99.99594704842609,-249.53134
0.9890411,500.0,1.0004287,1.0000235,1.0072585,-9.944884,65.84022625147753,8.060846,-9.958046494683481,100,-9.950379800681821,1.784044e-05,0.009886173,99.99824982723005,65.76538050992603,0.010068269,0.01,1.7825157e-09,99.99765163214546,-250.74968
0.98922473,500.0,1.0003899,1.0000113,1.0024048,-8.084815,50.658049057519015,7.0673475,-8.097342395035984,100,-8.087620916282859,7.761736e-06,0.009888391,99.99921448329599,50.53729940888042,0.010020141,0.01,7.755704e-10,99.99886752457442,-248.89017
0.8028738,500.0,0.9992952,1.0005339,1.016884,-8.471952,92.29158378678474,8.431247,-8.66777699841332,100,-8.595856744350902,0.00082628895,0.008034401,99.91814060205424,84.20719864510474,0.010176011,0.010000002,8.274547e-08,99.9466346530186,-249.38968
0.99235857,500.0,0.9993914,1.0000542,1.0382308,-9.753689,65.99402014926949,8.070047,-9.775190049607193,100,-9.766487568321963,7.142755e-05,0.009929629,99.99292743657975,65.89222619046797,0.01038863,0.01,7.151447e-09,99.9945762715097,-250.5634
0.93233407,500.0,0.999495,1.0002266,1.0108503,-10.24903,72.80216145067509,8.408042,-10.319122819509044,100,-10.303327372395024,0.00024384467,0.0093280515,99.97586040392476,72.4351472508535,0.01011361,0.009999998,2.4409108e-08,99.97734344841297,-251.08595
0.9719667,500.0,0.99966437,1.0000262,1.0036551,-9.345696,73.50785134685883,8.47325,-9.365099356938368,100,-9.352158489514762,3.2610875e-05,0.00972293,99.99675268183522,73.03262065496467,0.01003992,0.010000002,3.2632768e-09,99.99737746440861,-250.15591
0.96579623,500.0,1.0003644,1.0000603,1.0096052,-8.438316,59.964896409288635,7.6729746,-8.458352536011416,100,-8.451362557372097,6.202142e-05,0.009654445,99.99385704421151,59.917731574950935,0.010092374,0.01,6.197632e-09,99.99396837377583,-249.24689
0.98885006,500.0,1.0004773,1.00002,1.0064521,-8.736139,68.19595519973666,8.199955,-8.747875516808744,100,-8.74066639166229,1.6411599e-05,0.009883783,99.99837573401526,68.11412332562861,0.010059719,0.01,1.6395919e-09,99.99799732404345,-249.54007
0.9697929,500.0,0.99942136,1.0000232,1.003443,-7.8777905,57.295762271399326,7.505095,-7.896839493222598,100,-7.883803693237507,3.7053025e-05,0.009703544,99.99631297097795,57.039752621780835,0.010040239,0.010000002,3.7095897e-09,99.99767547288928,-248.68774
0.9433226,500.0,0.99885297,1.0000861,1.0066414,-7.437863,49.87055296494527,6.97572,-7.464222696666592,100,-7.4572638168438035,0.00014667917,0.009444058,99.98544708325493,49.76614990331169,0.010077973,0.01,1.4701625e-08,99.9913938300198,-248.24947
0.98153865,500.0,0.999649,1.0000218,1.0035673,-8.061835,51.58175054988091,7.128773,-8.071698934724184,100,-8.067557352127396,1.9251695e-05,0.009818833,99.99805766556267,51.53881878130818,0.010039197,0.010000002,1.9265194e-09,99.99781851759091,-248.86288
0.99678844,500.0,1.0000222,1.0000205,1.0160482,-9.216745,55.27290675472193,7.3939686,-9.228996419192276,100,-9.222041121311504,2.1141333e-05,0.009967664,99.99792106840306,55.21890467891697,0.010160257,0.009999999,2.1140398e-09,99.99794964226025,-250.02046
0.95899415,500.0,1.0008179,1.0000681,1.0059768,-8.354955,50.041742390639975,7.0095944,-8.3847651766382,100,-8.370867376571297,7.05406e-05,0.009582104,99.99304041895059,49.83922227447808,0.010051547,0.01,7.0425337e-09,99.99319361286724,-249.17102
0.975729,500.0,1.0002205,1.000037,1.0056908,-9.164574,60.65300629942509,7.7239413,-9.185606245751211,100,-9.175326350092801,4.664743e-05,0.009755138,99.99538158029169,60.55106545030661,0.010054691,0.01,4.662689e-09,99.9963046485852,-249.97363
0.99811286,500.0,0.9997457,1.000007,1.0132631,-8.015309,56.352682085131754,7.4637146,-8.023530392053802,100,-8.016992721047929,5.5621854e-06,0.009983667,99.99945817741069,56.29232397725364,0.010135208,0.01,5.565013e-10,99.99929667013842,-248.81702
0.9825989,500.0,0.9999176,1.0000387,1.0119126,-8.948579,64.85048535254937,7.9932218,-8.966504996237015,100,-8.957633178465883,3.9179056e-05,0.009826799,99.99612787566664,64.71838924647837,0.01011996,0.01,3.918552e-09,99.99612584818594,-249.75647
0.9916753,500.0,1.0012795,1.0000466,1.0223252,-8.953247,62.28291095961588,7.835654,-8.973026124112746,100,-8.964619167733114,4.952717e-05,0.009904081,99.9951197960082,62.21113302862276,0.010210187,0.01,4.9400617e-09,99.9953391340254,-249.7616
0.989859,500.0,1.0007019,1.0000304,1.0128552,-9.082548,62.047367656781624,7.820032,-9.098715743717383,100,-9.090188203937757,2.9237974e-05,0.009891647,99.99708386726294,61.98417124040174,0.010121447,0.010000002,2.9196974e-09,99.99696025551972,-249.88905
0.99086356,500.0,1.0002004,1.0000044,1.0021847,-8.232193,53.805116707186876,7.2894225,-8.2417248725306,100,-8.233427564666009,3.768919e-06,0.0099066505,99.99961479386452,53.70431369386551,0.01001984,0.01,3.767409e-10,99.99955892757411,-249.03531
0.95571715,500.0,0.999527,1.0000705,1.0061479,-8.544358,63.35190707626491,7.8819385,-8.571154762272952,100,-8.561528870769347,9.4831914e-05,0.009561694,99.99061206476132,63.21899031191326,0.01006624,0.01,9.492168e-09,99.99295522731073,-249.35672
0.93115354,500.0,0.9989638,1.0001253,1.0082207,-10.080732,79.84098484515933,8.850755,-10.12102886844815,100,-10.111657670037793,0.00015948935,0.009321194,99.98414301498626,79.71118732212746,0.010092665,0.010000003,1.5982037e-08,99.987472673204,-250.89943
0.9826582,500.0,0.9998958,1.0000167,1.004055,-8.353062,68.74768776245931,8.239968,-8.361734011193018,100,-8.357167419937117,1.3023506e-05,0.009827606,99.998687620284,68.69436442906522,0.010041596,0.01,1.3026231e-09,99.9983310977991,-249.15395
0.97023803,500.0,1.0004786,1.0000489,1.0049838,-8.169287,58.08876024165957,7.5296297,-8.193211535477264,100,-8.18117487154901,4.2873737e-05,0.009697739,99.99575640802215,57.75216234575218,0.01004503,0.01,4.2832746e-09,99.9951126580012,-248.98132
0.9865395,500.0,1.0000437,1.0000362,1.0092685,-8.263456,60.737520481589364,7.733104,-8.27900905479275,100,-8.272913820552526,3.2934815e-05,0.009864964,99.99672721315986,60.68421058081073,0.0100922445,0.010000002,3.2931937e-09,99.99637616892393,-249.06822
0.9903955,500.0,0.99987966,1.0000048,1.0017178,-8.445317,48.01620711426136,6.8863096,-8.453849487275432,100,-8.446575555131364,5.4422003e-06,0.009905146,99.99947351051117,47.915007332161444,0.010018383,0.01,5.4435045e-10,99.99952316511552,-249.24747
0.94163394,500.0,1.0001212,1.0000986,1.0071278,-8.993953,66.09858584058182,8.061319,-9.026526335692623,100,-9.017065312489992,0.00011326757,0.009415198,99.9888099741281,65.96041652855439,0.010070057,0.01,1.1324009e-08,99.9901423635799,-249.80954
0.96292126,500.0,0.9987894,1.0000633,1.0060282,-8.701799,60.92364962538548,7.72828,-8.725727273760263,100,-8.717123351763767,9.319219e-05,0.009640884,99.9907655220005,60.84182783408446,0.010072475,0.009999999,9.341815e-09,99.99367038739017,-249.51233
0.98880965,500.0,1.0002406,1.0000407,1.0197307,-9.516093,66.44154113767274,8.0955105,-9.533813376275985,100,-9.525369522017524,4.3898737e-05,0.009885718,99.9956600598074,66.36819837026277,0.010194855,0.01,4.387767e-09,99.99593512846484,-250.32378
0.9831995,500.0,0.99992937,1.0000141,1.0045131,-7.7785187,45.29502480023968,6.6852345,-7.791739691188359,100,-7.7817309955485845,1.5495882e-05,0.00983269,99.99847784562971,45.170699781402675,0.010045841,0.01,1.5498087e-09,99.99859335017021,-248.58453
0.99245137,500.0,1.000369,1.0000076,1.0021731,-7.386565,61.91126001655885,7.8073,-7.400608141360704,100,-7.388627543267766,4.1837416e-06,0.009920853,99.99959579245109,61.65430901109954,0.010018035,0.01,4.1806572e-10,99.9992370663676,-248.19377
0.9809056,500.0,1.0005912,1.0000824,1.0108336,-8.567262,71.51746291138808,8.3920965,-8.593452230427186,100,-8.58665999730184,6.321734e-05,0.009803261,99.9937364493668,71.41757829266814,0.010102364,0.01,6.3142642e-09,99.99176331657746,-249.3783
0.9728432,500.0,1.0008345,1.0000852,1.0091681,-8.571603,72.97342995000379,8.467196,-8.599960224667278,100,-8.592331914962434,6.526735e-05,0.009720322,99.99353216969664,72.90220420135523,0.010083267,0.010000002,6.5158576e-09,99.99147726222962,-249.38382
0.98314214,500.0,1.0003438,1.0000243,1.0037881,-7.509708,55.733745219941355,7.4133058,-7.521945287493834,100,-7.515978080520228,2.1348114e-05,0.009828042,99.99789504415608,55.6513680745494,0.010034431,0.01,2.1333442e-09,99.99756818963162,-248.3129
0.99762034,500.0,0.9996957,1.0000114,1.0111935,-8.28339,54.89149061349912,7.363902,-8.294532097659074,100,-8.286144834451898,6.3954867e-06,0.00997924,99.99936275471293,54.79895894507834,0.0101150125,0.01,6.3993855e-10,99.99885560391688,-249.08745
0.9867049,500.0,0.99996054,1.0000175,1.0029742,-6.2502227,41.40382346796055,6.3933945,-6.263014935423489,100,-6.254581089809998,1.4721817e-05,0.009867438,99.99853892932686,41.29702773759063,0.010030137,0.01,1.4722964e-09,99.9982476541513,-247.055
0.97799504,500.0,1.0003239,1.0000236,1.0034558,-8.669859,62.67624029971485,7.8377123,-8.68607506038458,100,-8.67463063426673,1.7702827e-05,0.009776783,99.9982420172353,62.36927209115424,0.010031308,0.01,1.7691338e-09,99.99763971177781,-249.47832
0.9368261,500.0,0.9996836,1.00008,1.0065185,-7.933858,49.869767538657584,6.9822416,-7.961672911813089,100,-7.953669972192675,0.00011155063,0.009371226,99.98894242562628,49.7789887546161,0.01006837,0.01,1.1162137e-08,99.99200169645091,-248.74576
0.8790861,500.0,0.997506,1.0002522,1.0115622,-7.867794,71.25778497066378,8.151044,-7.9500275787325,100,-7.92630177905234,0.00041060202,0.00881284,99.95918496749451,70.14066893699513,0.010140914,0.009999999,4.126576e-08,99.97478167557412,-248.71442
0.9707464,500.0,0.9987656,1.0000976,1.0117071,-8.265564,67.91150870864851,8.163918,-8.293543886152294,100,-8.288480127542615,9.75638e-05,0.009719462,99.99031849340666,67.86514255885876,0.010129575,0.01,9.7805115e-09,99.99023771230145,-249.07672
0.97364557,500.0,0.99951833,1.0000226,1.0034657,-8.749673,68.85129045187107,8.230527,-8.767244133415566,100,-8.754574991672973,3.2540982e-05,0.009741147,99.99676747282335,68.57819602129544,0.010039492,0.01,3.2572385e-09,99.99773507479856,-249.5592
0.95529974,500.0,1.0003661,1.0000592,1.0054984,-10.08739,71.03035627701736,8.282466,-10.130418629785487,100,-10.111780457232848,5.742313e-05,0.009549501,99.99432604901858,70.31713506163685,0.0100513045,0.01,5.738112e-09,99.99407564930944,-250.90701
0.99458456,500.0,1.0001985,1.0000275,1.0296212,-7.691735,60.45499315894066,7.726076,-7.706563431496934,100,-7.700761260292305,3.0176918e-05,0.009943872,99.99703663437883,60.386220508450045,0.010294169,0.009999999,3.0164982e-09,99.99724634123983,-248.49518
0.97718537,500.0,1.0002724,1.0000187,1.0030808,-7.122107,50.033222913971564,7.031943,-7.133560915212051,100,-7.126744530114368,1.7646942e-05,0.009769193,99.9982648079455,49.95876033736412,0.010028077,0.01,1.7637297e-09,99.99812844918173,-247.92543
0.99258506,500.0,1.000099,1.0000039,1.0021713,-8.6485615,58.80905070308978,7.6233892,-8.65820894637334,100,-8.649486842002629,3.3283904e-06,0.009924868,99.99966815500102,58.714113717930154,0.010020721,0.009999999,3.3277378e-10,99.99960661089204,-249.45203
0.98352265,500.0,0.9998763,1.00002,1.0031887,-8.956248,57.810488671507656,7.5553107,-8.970119945501473,100,-8.959534549724255,1.4774419e-05,0.009836443,99.99853499116381,57.67737237280516,0.010033128,0.01,1.4778108e-09,99.99799732404345,-249.76349
0.9801359,500.0,0.9995777,1.000032,1.004195,-7.009981,61.932700759303515,7.8134146,-7.024112438956682,100,-7.017476492425475,2.8672468e-05,0.0098055,99.99715691053694,61.85799333081668,0.010046192,0.01,2.8696705e-09,99.99680529310483,-247.81476
0.96875113,500.0,1.0001699,1.0000591,1.0056427,-8.976307,57.754005851851325,7.5318923,-8.999686912229986,100,-8.991189886118333,4.519644e-05,0.009685866,99.99554915312538,57.673253252529825,0.010054718,0.01,4.5181063e-09,99.99408756882737,-249.78621
0.9956665,500.0,0.99987686,1.0000085,1.0076318,-8.322109,55.18165974385214,7.3840733,-8.331035003088324,100,-8.324273273552253,8.066836e-06,0.009957891,99.99921408021834,55.10643348009863,0.010077558,0.009999999,8.0687956e-10,99.99915362120782,-249.12419
0.9848441,500.0,0.9998446,1.0000106,1.0023131,-9.9334345,65.93792953413411,8.06796,-9.9444657884081,100,-9.935618910447094,9.091904e-06,0.009849972,99.9990919671157,65.83942406941554,0.010024689,0.01,9.094702e-10,99.9989390485793,-250.73784
0.99843705,500.0,1.0001141,1.0000048,1.007097,-8.706498,68.42311453527094,8.224364,-8.715861445143721,100,-8.707700753353997,3.7631467e-06,0.009983232,99.99961857486984,68.30505851836894,0.010069822,0.01,3.7622916e-10,99.99952316511552,-249.50955
0.99735945,500.0,0.99966246,1.000014,1.0158219,-8.821076,55.440308060679754,7.401407,-8.832536998979817,100,-8.82561048406599,1.1522289e-05,0.009976962,99.99888955753934,55.39141457474409,0.010161649,0.009999999,1.1530107e-09,99.99860527076522,-249.624
