Bound,J,BatchSize,MinNormIw,AvgDiscRet,VarNormIw,VarDiscRet,MaxNormIw,ESSRenyi,AvgNormIw,ESSClassic,MaxVanillaIw,AvgVanillaIw,VarRet,MinVanillaIw,VarVanillaIw,eRenyi2,AvgEpLen,VarJ,AvgRet,VanillaAvgRet
12.179808,19.671965,100,3.3906624e-06,-4.4136742788405545,0.008713137,126.0488623512288,0.93407935,24.369871818187207,0.01,1.1459998281354746,895.36176,9.5855,126.0488623512288,0.0032501195,8005.787,4.1034274,500.0,15.359846,-4.4136742788405545,-4.4136742788405545
32.0645,35.32037,100,3.4108466e-11,-3.6629296175380883,0.009871229,150.63478345289917,0.9936026,99.99978542373924,0.01,1.0129129566942336,9624.679,96.866486,150.63478345289917,3.3039672e-07,926228.9,1.0000021,500.0,2.6306171,-3.6629296175380883,-3.6629296175380883
33.98008,45.757324,100,4.0930445e-07,1.8692340202072923,0.008573443,280.55582043124946,0.92660207,13.454462191884192,0.010000002,1.1644550072866389,655.7654,7.0770984,280.55582043124946,0.0002896688,4294.0366,7.4324784,500.0,25.77951,1.8692340202072923,1.8692340202072923
41.726856,52.018993,100,1.8058604e-06,12.87945393998605,0.008812653,325.4525749005752,0.9393383,21.433848103594535,0.009999997,1.1332055609211265,1051.3386,11.192331,325.4525749005752,0.0020211788,11039.457,4.665518,500.0,20.678617,12.87945393998605,12.87945393998605
44.309246,49.612514,100,2.5621178e-12,18.94368362770316,0.009998951,255.98970820519355,0.9999481,100.0,0.01,1.000103780776539,800988.0,8010.2954,255.98970820519355,2.052332e-06,6415811000.0,1.0,500.0,0.018494822,18.94368362770316,18.94368362770316
41.61564,51.007427,100,1.4525598e-05,17.17191736763915,0.0086950585,317.6495418578562,0.93311363,28.86081795565995,0.01,1.148355145875816,1204.8984,12.912666,317.6495418578562,0.01875642,14497.874,3.4649053,500.0,18.573946,17.17191736763915,17.17191736763915
39.393,49.41991,100,2.4512801e-06,17.447707607417627,0.0084832115,217.80164555206883,0.92177033,18.740603010486023,0.010000002,1.1766949477654198,614.4281,6.6657395,217.80164555206883,0.0016339596,3769.269,5.3360076,500.0,20.070908,17.447707607417627,17.447707607417627
46.286427,56.172688,100,3.105002e-05,28.079923531518293,0.007912092,293.0296371275348,0.8904667,27.50812608144714,0.01,1.260561456989884,650.5899,7.3061676,293.0296371275348,0.022685667,4223.482,3.6352894,500.0,18.759295,28.079923531518293,28.079923531518293
50.629013,60.588623,100,6.996518e-05,37.51484742363919,0.008454426,215.18748168142037,0.9202466,43.0246186791271,0.01,1.1806540721077996,1045.3031,11.358945,215.18748168142037,0.07947306,10908.379,2.3242507,500.0,14.291689,37.51484742363919,37.51484742363919
46.990364,57.420914,100,1.2707988e-05,33.468916811440636,0.007926159,255.44171421798183,0.8912553,25.520556675320147,0.010000002,1.2583526491993844,544.7556,6.1122284,255.44171421798183,0.007767413,2961.1602,3.9184098,500.0,19.561543,33.468916811440636,33.468916811440636
48.84149,58.308353,100,2.6207148e-05,40.61069027033196,0.0065638274,236.67389602200973,0.81145877,33.66616596489758,0.010000003,1.5155675381751332,371.4661,4.577757,236.67389602200973,0.011996996,1375.5063,2.9703412,500.0,18.39298,40.61069027033196,40.61069027033196
54.021484,63.91087,100,0.000108330285,48.33685446312293,0.007820005,180.21260091740646,0.885401,41.46180116622387,0.01,1.2752163022579108,588.48083,6.646489,180.21260091740646,0.072001606,3454.5518,2.4118586,500.0,14.305951,48.33685446312293,48.33685446312293
53.168945,64.28927,100,4.4939083e-05,49.13015493977786,0.0061039366,203.77331014550924,0.78307945,37.20141795069812,0.01,1.6278959531390478,322.35867,4.1165514,203.77331014550924,0.018499404,1034.3727,2.6880696,500.0,18.580458,49.13015493977786,49.13015493977786
83.435005,91.103874,100,8.2266477e-10,52.16050244370777,0.009990679,195.2874265069433,0.9995385,99.99994039539075,0.01,1.000923664485505,111250.45,1113.0182,195.2874265069433,9.1564085e-05,123765490.0,1.0000006,500.0,0.16695626,52.16050244370777,52.16050244370777
75.40992,82.340576,100,3.4823273e-08,48.59473025909406,0.009994962,325.4356474795856,0.9997506,99.99997615814777,0.01,1.0004990078504907,167603.44,1676.4525,325.4356474795856,0.0058379564,280907680.0,1.0000002,500.0,0.08432572,48.59473025909406,48.59473025909406
69.42321,82.086136,100,4.422794e-05,50.530213795344615,0.008337782,392.7603717155946,0.91394705,31.691717100371214,0.010000002,1.1969734070356435,970.62775,10.620174,392.7603717155946,0.046970844,9404.026,3.1553986,500.0,24.155432,50.530213795344615,50.530213795344615
80.80266,88.22817,100,1.9244147e-25,56.40547316407269,0.00999956,215.8651951909319,0.9999781,99.99990463265931,0.009999999,1.0000437386647945,338662.88,3386.703,215.8651951909319,6.5174207e-20,1146924800.0,1.000001,500.0,0.005243435,56.40547316407269,56.40547316407269
62.465153,79.09321,100,6.2882e-07,36.310410374752244,0.0076703127,839.9147410414902,0.8769162,20.39077443156936,0.01,1.2997799824863547,362.65628,4.1355863,839.9147410414902,0.00026005393,1311.8591,4.9041786,500.0,32.859917,36.310410374752244,36.310410374752244
73.75292,88.08954,100,2.0075342e-05,50.044404832175886,0.008107071,689.0832903712717,0.90129983,28.475059922961332,0.010000002,1.230617769139886,625.12494,6.9358153,689.0832903712717,0.013923887,3899.9504,3.511845,500.0,25.621874,50.044404832175886,50.044404832175886
70.6519,82.49583,100,5.75119e-05,62.03075010425667,0.00813021,332.4626170264727,0.90262306,44.466283716098374,0.009999999,1.2271582578071818,846.0082,9.372774,332.4626170264727,0.053904604,7142.298,2.248895,500.0,17.992268,62.03075010425667,62.03075010425667
76.589935,84.6971,100,5.8285525e-12,62.0823172519022,0.00999371,413.868977955039,0.9996885,100.0,0.009999999,1.0006232516569262,44907.598,449.2159,413.868977955039,2.6182784e-07,20166798.0,1.0,500.0,0.05425154,62.0823172519022,62.0823172519022
69.5595,83.13493,100,2.227292e-05,62.96246873613914,0.006566582,348.07894262500605,0.81184924,32.237385231812965,0.01,1.5149416094321535,371.7496,4.579047,348.07894262500605,0.010198875,1376.8593,3.1019886,500.0,24.132372,62.96246873613914,62.96246873613914
81.72304,89.53207,100,4.6557222e-10,70.64880985286317,0.009998055,161.19778455247973,0.9999037,99.99986886995345,0.01,1.0001927005902496,287701.1,2877.288,161.19778455247973,0.00013395854,827717900.0,1.0000013,500.0,0.00762265,70.64880985286317,70.64880985286317
74.69748,89.08705,100,3.7886846e-06,64.77447103574615,0.005524454,695.3924300255343,0.74516565,32.56846977878263,0.01,1.7955865555709134,250.44423,3.3609202,695.3924300255343,0.0012733466,624.03046,3.0704544,500.0,25.31635,64.77447103574615,64.77447103574615
86.17318,94.325294,100,2.9144805e-24,78.83736167901343,0.009999881,201.4552586475416,0.99999404,99.99786619924907,0.009999999,1.0000119064321125,98423.984,984.2457,201.4552586475416,2.868565e-19,96872800.0,1.0000213,500.0,0.00047977114,78.83736167901343,78.83736167901343
68.34257,80.35496,100,1.4892661e-05,64.21972517112813,0.00020400289,549.3454320142313,0.120086305,44.50764151640148,0.009999998,33.11665438687597,15.636655,1.3021181,549.3454320142313,0.0019392003,3.4588928,2.2468052,500.0,20.779018,64.21972517112813,64.21972517112813
70.346855,78.36522,100,0.01,78.36522339093827,3.5044917e-18,169.4929596057748,0.01,100.0,0.009999998,100.0,1.0,1.0,169.4929596057748,1.0,,1.0,500.0,12.953688,78.36522339093827,78.36522339093827
70.145355,78.31813,100,0.01,78.31813328551878,3.5044917e-18,153.88302791685402,0.01,100.0,0.009999998,100.0,1.0,1.0,153.88302791685402,1.0,,1.0,500.0,12.342779,78.31813328551878,78.31813328551878
68.31415,76.5301,100,0.01,76.5300908728513,2.0326053e-18,308.75388878208713,0.010000002,100.0,0.01,99.9999809265164,1.0000001,1.0,308.75388878208713,1.0,8.325551e-15,1.0,500.0,17.483316,76.5300908728513,76.5300908728513
