IterType,ESSRenyi,ESSClassic,BatchSize,MinNormIw,J,AvgNormIw,eRenyi2,VarDiscRet,VarNormIw,Delta,MaxNormIw,MaxVanillaIw,SamplesThisIter,AvgVanillaIw,Bound,AvgRet,VarJ,AvgEpLen,EpsThisIter,VarRet,VarVanillaIw,AvgDiscRet,MinVanillaIw,VanillaAvgRet
1,100.0,8465.99945456,100,0.00011812,49.0284,0.00011812,1.0,3632.46393336,5.29458e-23,0.6,0.00011812,1.0,50000,1.0,40.9553,49.028430347,60.2664,5.90597684857,8466,3632.46393336,,49.028430347,1.0,49.028430347
1,100.0,8476.00020542,100,0.00011798,48.9587,0.00011798,1.0,3434.08470786,,0.6,0.00011798,1.0,50000,1.0,38.5859,48.9587501419,58.5976,5.89900896649,8476,3434.08470786,,48.9587501419,1.0,48.9587501419
1,100.0,8585.00030422,100,0.000116482,48.21,0.000116482,1.0,3386.82783266,2.11783e-22,0.6,0.000116482,1.0,50000,1.0,39.4006,48.2100218635,58.1931,5.82411182295,8585,3386.82783266,,48.2100218635,1.0,48.2100218635
1,100.0,8450.00000432,100,0.000118343,49.1385,0.000118343,1.0,3240.30749096,2.11783e-22,0.6,0.000118343,1.0,50000,1.0,43.1011,49.1384951859,56.9204,5.91715976331,8450,3240.30749096,,49.1384951859,1.0,49.1384951859
1,100.0,8623.0004496,100,0.000115969,47.9521,0.000115969,1.0,3066.7654351,4.76511e-22,0.6,0.000115969,1.0,50000,1.0,38.9856,47.9520862852,55.3752,5.79844601647,8623,3066.7654351,,47.9520862852,1.0,47.9520862852
1,100.0,8258.00060821,100,0.000121095,50.5151,0.000121095,1.0,3917.11913466,8.47136e-22,0.6,0.000121095,1.0,50000,1.0,42.2519,50.5150930387,62.5831,6.05473480262,8258,3917.11913466,,50.5150930387,1.0,50.5150930387
1,100.0,8655.99974379,100,0.000115527,47.7321,0.000115527,1.0,3171.92259645,2.11783e-22,0.6,0.000115527,1.0,50000,1.0,39.1354,47.7321406282,56.3166,5.77634011091,8656,3171.92259645,,47.7321406282,1.0,47.7321406282
1,100.0,8472.00061326,100,0.000118036,48.9862,0.000118036,1.0,4748.96881166,8.47133e-22,0.6,0.000118036,1.0,50000,1.0,17.148,48.9862393068,68.9087,5.90179414542,8472,4748.96881166,,48.9862393068,1.0,48.9862393068
1,100.0,8303.99938608,100,0.000120424,50.1798,0.000120424,1.0,4056.85134895,2.11784e-22,0.6,0.000120424,1.0,50000,1.0,31.8165,50.1797950415,63.6896,6.02119460501,8304,4056.85134895,,50.1797950415,1.0,50.1797950415
1,100.0,8433.99943263,100,0.000118568,49.2523,0.000118568,1.0,3610.95602649,2.11783e-22,0.6,0.000118568,1.0,50000,1.0,39.5665,49.2522977079,60.0877,5.9283851079,8434,3610.95602649,,49.2522977079,1.0,49.2522977079
1,100.0,8422.0002569,100,0.000118737,49.3364,0.000118737,1.0,3703.17936054,,0.6,0.000118737,1.0,50000,1.0,39.0191,49.3363662143,60.8502,5.93683210639,8422,3703.17936054,,49.3363662143,1.0,49.3363662143
1,100.0,8455.00023063,100,0.000118273,49.1052,0.000118273,1.0,4426.69418227,5.29458e-23,0.6,0.000118273,1.0,50000,1.0,31.0851,49.1052256921,66.5295,5.91366055588,8455,4426.69418227,,49.1052256921,1.0,49.1052256921
1,100.0,8548.00068795,100,0.000116986,48.4618,0.000116986,1.0,3353.08317282,2.11783e-22,0.6,0.000116986,1.0,50000,1.0,40.2513,48.4617686976,57.9024,5.84932147871,8548,3353.08317282,,48.4617686976,1.0,48.4617686976
1,100.0,8324.99965969,100,0.00012012,50.0281,0.00012012,1.0,3788.13508233,,0.6,0.00012012,1.0,50000,1.0,41.6197,50.0281453999,61.5441,6.00600600601,8325,3788.13508233,,50.0281453999,1.0,50.0281453999
1,100.0,8496.99945102,100,0.000117689,48.8125,0.000117689,1.0,3503.42264619,5.29458e-23,0.6,0.000117689,1.0,50000,1.0,41.4623,48.8124885433,59.1862,5.88442979875,8497,3503.42264619,,48.8124885433,1.0,48.8124885433
1,100.0,8545.99961418,100,0.000117014,48.4759,0.000117014,1.0,3516.26591563,,0.6,0.000117014,1.0,50000,1.0,37.8813,48.4759188334,59.2946,5.85069038147,8546,3516.26591563,,48.4759188334,1.0,48.4759188334
1,100.0,8371.99991421,100,0.000119446,49.691,0.000119446,1.0,3626.47964028,2.11784e-22,0.6,0.000119446,1.0,50000,1.0,42.2861,49.6909839357,60.2167,5.97228858098,8372,3626.47964028,,49.6909839357,1.0,49.6909839357
1,100.0,8687.9998962,100,0.000115101,47.5194,0.000115101,1.0,3358.38596482,4.76511e-22,0.6,0.000115101,1.0,50000,1.0,39.4612,47.5193701464,57.9482,5.75506445672,8688,3358.38596482,,47.5193701464,1.0,47.5193701464
1,100.0,8589.0001776,100,0.000116428,48.1817,0.000116428,1.0,3548.25390159,2.11783e-22,0.6,0.000116428,1.0,50000,1.0,38.5812,48.181669215,59.5638,5.82139946443,8589,3548.25390159,,48.181669215,1.0,48.181669215
1,100.0,8424.00047944,100,0.000118708,49.3224,0.000118708,1.0,3654.88959727,2.11783e-22,0.6,0.000118708,1.0,50000,1.0,35.5394,49.3223826364,60.4521,5.93542260209,8424,3654.88959727,,49.3223826364,1.0,49.3223826364
1,100.0,8512.99953666,100,0.000117467,48.7026,0.000117467,1.0,3516.5938065,2.11783e-22,0.6,0.000117467,1.0,50000,1.0,41.8913,48.7025477219,59.2974,5.87337013979,8513,3516.5938065,,48.7025477219,1.0,48.7025477219
1,100.0,8405.99972331,100,0.000118963,49.4496,0.000118963,1.0,3565.54935321,2.11783e-22,0.6,0.000118963,1.0,50000,1.0,41.2586,49.4495703808,59.7087,5.94813228646,8406,3565.54935321,,49.4495703808,1.0,49.4495703808
1,100.0,8644.99988839,100,0.000115674,47.806,0.000115674,1.0,3326.97362031,2.11783e-22,0.6,0.000115674,1.0,50000,1.0,36.744,47.8060000765,57.6766,5.78368999422,8645,3326.97362031,,47.8060000765,1.0,47.8060000765
1,100.0,8311.99943754,100,0.000120308,50.122,0.000120308,1.0,3880.98457511,8.47135e-22,0.6,0.000120308,1.0,50000,1.0,41.1688,50.1219714429,62.2938,6.01539942252,8312,3880.98457511,,50.1219714429,1.0,50.1219714429
1,100.0,8562.00024745,100,0.000116795,48.3664,0.000116795,1.0,3626.10312538,2.11783e-22,0.6,0.000116795,1.0,50000,1.0,36.1034,48.3663917345,60.2136,5.83975706611,8562,3626.10312538,,48.3663917345,1.0,48.3663917345
1,100.0,8492.00038049,100,0.000117758,48.8479,0.000117758,1.0,3491.80515224,2.11783e-22,0.6,0.000117758,1.0,50000,1.0,39.8121,48.8479011486,59.088,5.88789448893,8492,3491.80515224,,48.8479011486,1.0,48.8479011486
1,100.0,8321.00045909,100,0.000120178,50.0572,0.000120178,1.0,3822.55913424,,0.6,0.000120178,1.0,50000,1.0,38.6928,50.0571993023,61.8231,6.00889316188,8321,3822.55913424,,50.0571993023,1.0,50.0571993023
1,100.0,8408.00044701,100,0.000118934,49.4355,0.000118934,1.0,3837.16042066,4.76513e-22,0.6,0.000118934,1.0,50000,1.0,36.6163,49.4354888833,61.9411,5.94671741199,8408,3837.16042066,,49.4354888833,1.0,49.4354888833
1,100.0,8465.99945456,100,0.00011812,49.0283,0.00011812,1.0,3774.04294589,5.29458e-23,0.6,0.00011812,1.0,50000,1.0,40.4237,49.0282887599,61.4296,5.90597684857,8466,3774.04294589,,49.0282887599,1.0,49.0282887599
1,100.0,8411.00038711,100,0.000118892,49.4143,0.000118892,1.0,3928.49404217,,0.6,0.000118892,1.0,50000,1.0,38.9113,49.4143222727,62.674,5.94459636191,8411,3928.49404217,,49.4143222727,1.0,49.4143222727
1,100.0,8522.99934335,100,0.00011733,48.6336,0.00011733,1.0,3327.75459477,2.11783e-22,0.6,0.00011733,1.0,50000,1.0,41.4728,48.6336122262,57.6833,5.86647893934,8523,3327.75459477,,48.6336122262,1.0,48.6336122262
1,100.0,8495.99947339,100,0.000117702,48.82,0.000117702,1.0,3617.67925516,2.11783e-22,0.6,0.000117702,1.0,50000,1.0,39.0781,48.8199635885,60.1436,5.88512241055,8496,3617.67925516,,48.8199635885,1.0,48.8199635885
1,100.0,8488.99938804,100,0.0001178,48.868,0.0001178,1.0,3346.448465,,0.6,0.0001178,1.0,50000,1.0,41.9594,48.867941287,57.8451,5.8899752621,8489,3346.448465,,48.867941287,1.0,48.867941287
1,100.0,8378.99950958,100,0.000119346,49.6411,0.000119346,1.0,3532.5076148,2.11784e-22,0.6,0.000119346,1.0,50000,1.0,40.5452,49.641142635,59.4314,5.96729920038,8379,3532.5076148,,49.641142635,1.0,49.641142635
1,100.0,8330.99944312,100,0.000120034,49.985,0.000120034,1.0,3509.21990903,2.11784e-22,0.6,0.000120034,1.0,50000,1.0,40.8633,49.9850285394,59.2351,6.00168047053,8331,3509.21990903,,49.9850285394,1.0,49.9850285394
1,100.0,8608.00065568,100,0.000116171,48.0542,0.000116171,1.0,3689.50662832,2.11783e-22,0.6,0.000116171,1.0,50000,1.0,30.0176,48.0542531476,60.7378,5.80855018587,8608,3689.50662832,,48.0542531476,1.0,48.0542531476
1,100.0,8448.00006074,100,0.000118371,49.1541,0.000118371,1.0,3472.30801951,,0.6,0.000118371,1.0,50000,1.0,40.0957,49.15409379,58.9228,5.91856060606,8448,3472.30801951,,49.15409379,1.0,49.15409379
1,100.0,8241.00013279,100,0.000121344,50.6388,0.000121344,1.0,4059.74488225,2.11784e-22,0.6,0.000121344,1.0,50000,1.0,41.8274,50.6387537971,63.7123,6.06722485135,8241,4059.74488225,,50.6387537971,1.0,50.6387537971
1,100.0,8417.00006184,100,0.000118807,49.3718,0.000118807,1.0,4079.05343505,2.11783e-22,0.6,0.000118807,1.0,50000,1.0,30.3305,49.3717449893,63.8637,5.94035879767,8417,4079.05343505,,49.3717449893,1.0,49.3717449893
1,100.0,8342.00016806,100,0.000119875,49.9056,0.000119875,1.0,3585.92706737,4.76513e-22,0.6,0.000119875,1.0,50000,1.0,39.1808,49.9056264235,59.879,5.99376648286,8342,3585.92706737,,49.9056264235,1.0,49.9056264235
1,100.0,8531.99964719,100,0.000117206,48.5716,0.000117206,1.0,3743.59038575,4.76512e-22,0.6,0.000117206,1.0,50000,1.0,39.0277,48.571591041,61.1813,5.86029067042,8532,3743.59038575,,48.571591041,1.0,48.571591041
1,100.0,8289.9997531,100,0.000120627,50.2813,0.000120627,1.0,3872.38043331,2.11784e-22,0.6,0.000120627,1.0,50000,1.0,41.8541,50.2812739129,62.2247,6.03136308806,8290,3872.38043331,,50.2812739129,1.0,50.2812739129
1,100.0,8382.0004363,100,0.000119303,49.6187,0.000119303,1.0,4963.77583603,4.76513e-22,0.6,0.000119303,1.0,50000,1.0,18.0534,49.6187004968,70.4499,5.96516344548,8382,4963.77583603,,49.6187004968,1.0,49.6187004968
1,100.0,8300.999764,100,0.000120467,50.2017,0.000120467,1.0,3855.68383095,2.11784e-22,0.6,0.000120467,1.0,50000,1.0,42.4991,50.2017241046,62.0904,6.02337067823,8301,3855.68383095,,50.2017241046,1.0,50.2017241046
1,100.0,8427.00036816,100,0.000118666,49.3014,0.000118666,1.0,3676.64788654,2.11783e-22,0.6,0.000118666,1.0,50000,1.0,40.3201,49.3013807258,60.6318,5.93330960009,8427,3676.64788654,,49.3013807258,1.0,49.3013807258
1,100.0,8474.00052737,100,0.000118008,48.9728,0.000118008,1.0,3495.35185529,2.11783e-22,0.6,0.000118008,1.0,50000,1.0,42.1446,48.9728390321,59.118,5.90040122728,8474,3495.35185529,,48.9728390321,1.0,48.9728390321
1,100.0,8400.00032135,100,0.000119048,49.4922,0.000119048,1.0,3656.66225353,4.76513e-22,0.6,0.000119048,1.0,50000,1.0,42.5454,49.4921853661,60.4668,5.95238095238,8400,3656.66225353,,49.4921853661,1.0,49.4921853661
1,100.0,8507.00021267,100,0.00011755,48.7437,0.00011755,1.0,3364.28016719,,0.6,0.00011755,1.0,50000,1.0,41.9297,48.7437156898,57.999,5.87751263665,8507,3364.28016719,,48.7437156898,1.0,48.7437156898
1,100.0,8330.99944312,100,0.000120034,49.9851,0.000120034,1.0,3879.99030956,2.11784e-22,0.6,0.000120034,1.0,50000,1.0,42.5633,49.9850652644,62.2858,6.00168047053,8331,3879.99030956,,49.9850652644,1.0,49.9850652644
1,100.0,8228.99983662,100,0.000121521,50.7288,0.000121521,1.0,4202.42464742,2.11784e-22,0.6,0.000121521,1.0,50000,1.0,34.8893,50.7287948695,64.8222,6.07607242678,8229,4202.42464742,,50.7287948695,1.0,50.7287948695
1,100.0,8409.99953365,100,0.000118906,49.4214,0.000118906,1.0,3872.88184233,2.11783e-22,0.6,0.000118906,1.0,50000,1.0,34.9135,49.4213751743,62.2288,5.94530321046,8410,3872.88184233,,49.4213751743,1.0,49.4213751743
1,100.0,8502.99948799,100,0.000117606,48.7716,0.000117606,1.0,3588.21904786,,0.6,0.000117606,1.0,50000,1.0,41.2482,48.7715751053,59.8982,5.8802775491,8503,3588.21904786,,48.7715751053,1.0,48.7715751053
1,100.0,8538.00003127,100,0.000117123,48.5294,0.000117123,1.0,3401.75272966,2.11783e-22,0.6,0.000117123,1.0,50000,1.0,42.4348,48.5293845957,58.3211,5.85617240572,8538,3401.75272966,,48.5293845957,1.0,48.5293845957
1,100.0,8564.99967129,100,0.000116754,48.3461,0.000116754,1.0,3526.49849649,4.76512e-22,0.6,0.000116754,1.0,50000,1.0,33.9678,48.346063034,59.3809,5.83771161705,8565,3526.49849649,,48.346063034,1.0,48.346063034
1,100.0,8411.00038711,100,0.000118892,49.4143,0.000118892,1.0,5282.58489996,,0.6,0.000118892,1.0,50000,1.0,12.835,49.4143124332,72.677,5.94459636191,8411,5282.58489996,,49.4143124332,1.0,49.4143124332
1,100.0,8580.99949915,100,0.000116537,48.2356,0.000116537,1.0,3218.96448997,2.11783e-22,0.6,0.000116537,1.0,50000,1.0,42.2438,48.2355791256,56.7326,5.82682671017,8581,3218.96448997,,48.2355791256,1.0,48.2355791256
1,100.0,8501.99986337,100,0.000117619,48.7781,0.000117619,1.0,3403.12981486,2.11783e-22,0.6,0.000117619,1.0,50000,1.0,41.5193,48.778098383,58.3329,5.88096918372,8502,3403.12981486,,48.778098383,1.0,48.778098383
1,100.0,8350.00006709,100,0.00011976,49.8483,0.00011976,1.0,3668.08029658,2.11784e-22,0.6,0.00011976,1.0,50000,1.0,42.1656,49.848283043,60.5611,5.9880239521,8350,3668.08029658,,49.848283043,1.0,49.848283043
1,100.0,8483.99936788,100,0.000117869,48.9031,0.000117869,1.0,3537.5118065,2.11783e-22,0.6,0.000117869,1.0,50000,1.0,42.2562,48.9031388118,59.4735,5.89344648751,8484,3537.5118065,,48.9031388118,1.0,48.9031388118
1,100.0,8608.9997268,100,0.000116158,48.0467,0.000116157,1.0,3168.26253371,4.76511e-22,0.6,0.000116158,1.0,50000,1.0,38.809,48.0466745198,56.284,5.80787547915,8609,3168.26253371,,48.0466745198,1.0,48.0466745198
1,100.0,8374.00049608,100,0.000119417,49.6772,0.000119417,1.0,4791.40470046,2.11784e-22,0.6,0.000119417,1.0,50000,1.0,20.3265,49.6771999611,69.2158,5.9708621925,8374,4791.40470046,,49.6771999611,1.0,49.6771999611
1,100.0,8405.99972331,100,0.000118963,49.4496,0.000118963,1.0,3623.68882746,2.11783e-22,0.6,0.000118963,1.0,50000,1.0,40.6374,49.4496469203,60.1935,5.94813228646,8406,3623.68882746,,49.4496469203,1.0,49.4496469203
1,100.0,8395.99952976,100,0.000119104,49.5207,0.000119104,1.0,3796.71307698,4.76513e-22,0.6,0.000119104,1.0,50000,1.0,39.8108,49.5207429185,61.6138,5.95521676989,8396,3796.71307698,,49.5207429185,1.0,49.5207429185
1,100.0,8408.00044701,100,0.000118934,49.4358,0.000118934,1.0,3811.43238819,4.76513e-22,0.6,0.000118934,1.0,50000,1.0,38.2194,49.4358274843,61.7331,5.94671741199,8408,3811.43238819,,49.4358274843,1.0,49.4358274843
1,100.0,8505.99941601,100,0.000117564,48.7506,0.000117564,1.0,3482.70604604,2.11783e-22,0.6,0.000117564,1.0,50000,1.0,42.1128,48.7506312724,59.011,5.87820362097,8506,3482.70604604,,48.7506312724,1.0,48.7506312724
1,100.0,8327.00029181,100,0.000120091,50.0122,0.000120091,1.0,3798.80623248,5.29459e-23,0.6,0.000120091,1.0,50000,1.0,42.4983,50.0122085259,61.6307,6.00456346824,8327,3798.80623248,,50.0122085259,1.0,50.0122085259
1,100.0,8293.99946392,100,0.000120569,50.2511,0.000120569,1.0,3732.54105483,8.47135e-22,0.6,0.000120569,1.0,50000,1.0,42.184,50.2511322054,61.0908,6.02845430432,8294,3732.54105483,,50.2511322054,1.0,50.2511322054
1,100.0,8462.99948221,100,0.000118161,49.049,0.000118161,1.0,3536.45140338,2.11783e-22,0.6,0.000118161,1.0,50000,1.0,40.6213,49.0490201923,59.4646,5.9080704242,8463,3536.45140338,,49.0490201923,1.0,49.0490201923
1,100.0,8417.00006184,100,0.000118807,49.3722,0.000118807,1.0,3573.36801234,2.11783e-22,0.6,0.000118807,1.0,50000,1.0,37.4501,49.3722376771,59.7741,5.94035879767,8417,3573.36801234,,49.3722376771,1.0,49.3722376771
1,100.0,8450.99988733,100,0.000118329,49.133,0.000118329,1.0,3466.79536628,,0.6,0.000118329,1.0,50000,1.0,40.3453,49.1329636684,58.876,5.91645959058,8451,3466.79536628,,49.1329636684,1.0,49.1329636684
1,100.0,8330.99944312,100,0.000120034,49.9845,0.000120034,1.0,3901.01062504,2.11784e-22,0.6,0.000120034,1.0,50000,1.0,38.1791,49.9845254049,62.4543,6.00168047053,8331,3901.01062504,,49.9845254049,1.0,49.9845254049
1,100.0,8376.99952469,100,0.000119374,49.6555,0.000119374,1.0,3963.02370374,,0.6,0.000119374,1.0,50000,1.0,37.5287,49.6555208425,62.9488,5.96872388683,8377,3963.02370374,,49.6555208425,1.0,49.6555208425
1,100.0,8483.00003033,100,0.000117883,48.9086,0.000117883,1.0,3647.54398659,8.47133e-22,0.6,0.000117883,1.0,50000,1.0,41.9075,48.9086157642,60.3913,5.89414122362,8483,3647.54398659,,48.9086157642,1.0,48.9086157642
1,100.0,8430.99938891,100,0.00011861,49.2734,0.00011861,1.0,3356.09926375,2.11783e-22,0.6,0.00011861,1.0,50000,1.0,42.1623,49.2734270963,57.9284,5.93049460325,8431,3356.09926375,,49.2734270963,1.0,49.2734270963
1,100.0,8329.99939721,100,0.000120048,49.9923,0.000120048,1.0,4338.69014789,2.11784e-22,0.6,0.000120048,1.0,50000,1.0,35.1452,49.9922844908,65.8648,6.00240096038,8330,4338.69014789,,49.9922844908,1.0,49.9922844908
1,100.0,8493.0005936,100,0.000117744,48.8408,0.000117744,1.0,3549.39531732,4.76512e-22,0.6,0.000117744,1.0,50000,1.0,41.1346,48.8407983614,59.5733,5.88720122454,8493,3549.39531732,,48.8407983614,1.0,48.8407983614
1,100.0,8278.0003843,100,0.000120802,50.369,0.000120802,1.0,4078.01718862,2.11784e-22,0.6,0.000120802,1.0,50000,1.0,39.5124,50.3689690093,63.8555,6.04010630587,8278,4078.01718862,,50.3689690093,1.0,50.3689690093
1,100.0,8417.00006184,100,0.000118807,49.3719,0.000118807,1.0,3483.28156458,2.11783e-22,0.6,0.000118807,1.0,50000,1.0,36.6491,49.371869048,59.0158,5.94035879767,8417,3483.28156458,,49.371869048,1.0,49.371869048
1,100.0,8367.99943013,100,0.000119503,49.7185,0.000119503,1.0,3919.11998155,2.11784e-22,0.6,0.000119503,1.0,50000,1.0,37.4927,49.718525796,62.5991,5.97514340344,8368,3919.11998155,,49.718525796,1.0,49.718525796
1,100.0,8408.00044701,100,0.000118934,49.4357,0.000118934,1.0,3988.1270224,4.76513e-22,0.6,0.000118934,1.0,50000,1.0,33.5002,49.4356583353,63.1479,5.94671741199,8408,3988.1270224,,49.4356583353,1.0,49.4356583353
1,100.0,8315.99941038,100,0.00012025,50.0917,0.00012025,1.0,3793.4171071,2.11784e-22,0.6,0.00012025,1.0,50000,1.0,40.7821,50.0917240563,61.587,6.01250601251,8316,3793.4171071,,50.0917240563,1.0,50.0917240563
1,100.0,8307.99989327,100,0.000120366,50.1521,0.000120366,1.0,6670.67790562,2.11784e-22,0.6,0.000120366,1.0,50000,1.0,5.36926,50.1521390442,81.6693,6.01829561868,8308,6670.67790562,,50.1521390442,1.0,50.1521390442
1,100.0,8531.99964719,100,0.000117206,48.5716,0.000117206,1.0,3823.7525071,4.76512e-22,0.6,0.000117206,1.0,50000,1.0,36.821,48.5716236689,61.8329,5.86029067042,8532,3823.7525071,,48.5716236689,1.0,48.5716236689
1,100.0,8543.99971709,100,0.000117041,48.4892,0.000117041,1.0,3402.77940057,4.76512e-22,0.6,0.000117041,1.0,50000,1.0,40.9833,48.4892035463,58.3299,5.85205992509,8544,3402.77940057,,48.4892035463,1.0,48.4892035463
1,100.0,8425.0005017,100,0.000118694,49.3156,0.000118694,1.0,3980.74667497,2.11783e-22,0.6,0.000118694,1.0,50000,1.0,35.8871,49.3155966007,63.0894,5.93471810089,8425,3980.74667497,,49.3155966007,1.0,49.3155966007
