VarJ,MinVanillaIw,AvgDiscRet,AvgRet,VarDiscRet,BatchSize,VarRet,VanillaAvgRet,MaxNormIw,MaxVanillaIw,eRenyi2,VarNormIw,MinNormIw,ESSRenyi,VarVanillaIw,J,AvgEpLen,ESSClassic,AvgNormIw,AvgVanillaIw,Bound
0.07388545,0.9996234,4999.9292972260955,4999.9292972260955,0.005513786227297872,100,0.005513786227297872,4999.9292972260955,0.010004561,1.0004411,1.0,2.8718466e-12,0.009996384,100.0,2.8717286e-08,4999.9297,500.0,99.99998855573718,0.01,0.999985,4579.119
43.37633,0.36565608,4988.006684603841,4988.006684603841,14160.831111821219,100,14160.831111821219,4988.006684603841,0.011191061,1.1242287,1.0124595,1.2906655e-06,0.0036398994,98.76938126197587,0.013025083,4995.5767,498.82,98.7383431400339,0.01,1.0045774,4572.153
0.082855314,0.99804044,4999.918641415513,4999.918641415513,0.0069413304784429275,100,0.0069413304784429275,4999.918641415513,0.010005804,1.0005802,1.0,1.6298352e-11,0.009980406,100.0,1.6298333e-07,4999.9194,500.0,99.99998855590744,0.01,0.9999998,4579.109
213.07239,0.048073445,4866.1130984127885,4866.1130984127885,595244.7152621164,100,595244.7152621164,4866.1130984127885,0.017539572,1.6290262,1.1149385,1.6226697e-05,0.00051760225,89.69104593692016,0.13997427,4972.024,486.65,86.15903269661666,0.01,0.9287719,4527.6875
0.10466534,0.99981695,4999.915839689783,4999.915839689783,0.011060130603038216,100,0.011060130603038216,4999.915839689783,0.01000233,1.0002365,1.0,6.74472e-13,0.009998134,100.0,6.7446826e-09,4999.9165,500.0,100.00001525873726,0.009999999,1.0000035,4579.106
0.09206157,0.9977821,4999.9163508582815,4999.9163508582815,0.008570416949664088,100,0.008570416949664088,4999.9163508582815,0.010007162,1.0006412,1.0000001,2.4140662e-11,0.009978569,99.99998807907247,2.4137066e-07,4999.917,500.0,99.9999694801423,0.01,0.9999251,4579.1064
0.08612993,0.99712,4999.914479753158,4999.914479753158,0.007503535781800483,100,0.007503535781800483,4999.914479753158,0.010014313,1.0012372,1.0000005,7.578135e-11,0.009973135,99.99995231630692,7.575278e-07,4999.915,500.0,99.99993132216527,0.01,0.99980605,4579.1045
0.10850568,1.0,4999.92023255549,4999.92023255549,0.011891909694842672,100,0.011891909694842672,4999.92023255549,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9204,500.0,100.0,0.009999998,1.0,4579.11
0.07849774,0.99440205,4999.926889681735,4999.926889681735,0.0062395011096842215,100,0.0062395011096842215,4999.926889681735,0.010031248,1.0032233,1.000003,4.1164974e-10,0.009943045,99.9997019776643,4.117308e-06,4999.9277,500.0,99.99959568298517,0.009999999,1.0000981,4579.1167
0.0826439,0.99765754,4999.925960216919,4999.925960216919,0.0069096635772780066,100,0.0069096635772780066,4999.925960216919,0.010014801,1.0015447,1.0000006,7.118419e-11,0.009975933,99.99994039539075,7.1194086e-07,4999.9263,500.0,99.99992371101656,0.01,1.0000645,4579.1157
0.06866509,0.99614567,4999.92407260454,4999.92407260454,0.004772327040593342,100,0.004772327040593342,4999.92407260454,0.010049641,1.0051205,1.0000006,1.7225125e-10,0.009959906,99.99994039539075,1.7230436e-06,4999.925,500.0,99.99980929509077,0.010000002,1.0001557,4579.1143
0.08507431,1.0,4999.911419900162,4999.911419900162,0.007315236248544359,100,0.007315236248544359,4999.911419900162,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9116,500.0,100.0,0.009999998,1.0,4579.101
0.10137272,0.9946829,4999.907254980824,4999.907254980824,0.010411179373291272,100,0.010411179373291272,4999.907254980824,0.010015518,1.001481,1.0000007,1.05266906e-10,0.009947532,99.99992847447743,1.052514e-06,4999.9077,500.0,99.999889366055,0.010000002,0.99992937,4579.097
0.07432428,0.99915016,4999.92714563257,4999.92714563257,0.00558044847141174,100,0.00558044847141174,4999.92714563257,0.010011679,1.0012653,1.0000001,2.0310437e-11,0.00999053,99.99998807907247,2.031482e-07,4999.9277,500.0,99.99996185674863,0.010000002,1.0000973,4579.117
0.082152575,0.9972175,4999.923126904704,4999.923126904704,0.006827866268052009,100,0.006827866268052009,4999.923126904704,0.010019939,1.0017868,1.0000004,9.5509774e-11,0.009974237,99.99996423722592,9.546986e-07,4999.9233,500.0,99.99990079744167,0.01,0.9997933,4579.113
0.07505996,1.0,4999.925049973248,4999.925049973248,0.005690519624734069,100,0.005690519624734069,4999.925049973248,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9253,500.0,100.0,0.009999998,1.0,4579.1147
0.18743719,1.0,4999.897372437247,4999.897372437247,0.03548978852002974,100,0.03548978852002974,4999.897372437247,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.8975,500.0,100.0,0.009999998,1.0,4579.087
0.08671219,0.9983727,4999.913396998667,4999.913396998667,0.007600328561539275,100,0.007600328561539275,4999.913396998667,0.010009173,1.0008612,1.0000001,2.0676233e-11,0.009984287,99.99998807907247,2.0673895e-07,4999.914,500.0,99.99998474035581,0.01,0.99994385,4579.1035
0.083801456,1.0,4999.927462638544,4999.927462638544,0.00709454464632883,100,0.00709454464632883,4999.927462638544,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9277,500.0,100.0,0.009999998,1.0,4579.117
35.512794,0.34118146,4989.632023638618,4989.632023638618,10609.82357136319,100,10609.82357136319,4989.632023638618,0.0111101195,1.1012331,1.0105965,1.3719294e-06,0.0034421112,98.95145949901728,0.013478851,4996.388,498.98,98.65996571784362,0.010000002,0.9911983,4573.354
0.08276884,1.0,4999.926461560115,4999.926461560115,0.0069166524201295255,100,0.0069166524201295255,4999.926461560115,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9263,500.0,100.0,0.009999998,1.0,4579.1157
0.09054453,0.99856645,4999.925770689969,4999.925770689969,0.008294676241222059,100,0.008294676241222059,4999.925770689969,0.010008696,1.0008317,1.0000001,1.6587063e-11,0.009986042,99.99998807907247,1.6585939e-07,4999.9263,500.0,100.00000381484173,0.009999999,0.99996215,4579.1157
0.09202013,1.0,4999.909370974697,4999.909370974697,0.008551470534351286,100,0.008551470534351286,4999.909370974697,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.909,500.0,100.0,0.009999998,1.0,4579.0986
0.09144138,1.0,4999.910845332228,4999.910845332228,0.008450475905183365,100,0.008450475905183365,4999.910845332228,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9106,500.0,100.0,0.009999998,1.0,4579.1
0.1145895,1.0,4999.907159276145,4999.907159276145,0.013263063917100547,100,0.013263063917100547,4999.907159276145,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.907,500.0,100.0,0.009999998,1.0,4579.0967
0.07906562,1.0,4999.917925921039,4999.917925921039,0.006316783057862208,100,0.006316783057862208,4999.917925921039,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.918,500.0,100.0,0.009999998,1.0,4579.1074
0.0915032,1.0,4999.915948122234,4999.915948122234,0.008454610924874505,100,0.008454610924874505,4999.915948122234,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.916,500.0,100.0,0.009999998,1.0,4579.1055
0.0913872,1.0,4999.917934047059,4999.917934047059,0.008437483706991863,100,0.008437483706991863,4999.917934047059,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.918,500.0,100.0,0.009999998,1.0,4579.1074
0.0746732,1.0,4999.936260138287,4999.936260138287,0.005633093833073191,100,0.005633093833073191,4999.936260138287,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9365,500.0,100.0,0.009999998,1.0,4579.126
0.08897181,1.0,4999.912507104619,4999.912507104619,0.007990906347420312,100,0.007990906347420312,4999.912507104619,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9126,500.0,100.0,0.009999998,1.0,4579.102
0.1030071,1.0,4999.907918551478,4999.907918551478,0.01071956820185648,100,0.01071956820185648,4999.907918551478,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9077,500.0,100.0,0.009999998,1.0,4579.097
0.095670484,1.0,4999.9088641994995,4999.9088641994995,0.009241247451685202,100,0.009241247451685202,4999.9088641994995,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9087,500.0,100.0,0.009999998,1.0,4579.098
0.078406155,1.0,4999.918975870795,4999.918975870795,0.006215317506954265,100,0.006215317506954265,4999.918975870795,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9194,500.0,100.0,0.009999998,1.0,4579.109
0.08451459,1.0,4999.918639672263,4999.918639672263,0.00721369344144807,100,0.00721369344144807,4999.918639672263,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9185,500.0,100.0,0.009999998,1.0,4579.108
0.08813173,1.0,4999.9084066924825,4999.9084066924825,0.007844999763923024,100,0.007844999763923024,4999.9084066924825,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9087,500.0,100.0,0.009999998,1.0,4579.098
0.091507554,1.0,4999.911214228086,4999.911214228086,0.008458911026877684,100,0.008458911026877684,4999.911214228086,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9116,500.0,100.0,0.009999998,1.0,4579.101
0.07901149,1.0,4999.932544939153,4999.932544939153,0.006305622038344819,100,0.006305622038344819,4999.932544939153,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.932,500.0,100.0,0.009999998,1.0,4579.1216
0.10087769,1.0,4999.90364781639,4999.90364781639,0.010280681718730757,100,0.010280681718730757,4999.90364781639,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9033,500.0,100.0,0.009999998,1.0,4579.093
0.08690249,1.0,4999.908723847783,4999.908723847783,0.007625838697020913,100,0.007625838697020913,4999.908723847783,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9087,500.0,100.0,0.009999998,1.0,4579.098
0.07410072,1.0,4999.93068089727,4999.93068089727,0.005547478614389009,100,0.005547478614389009,4999.93068089727,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.93,500.0,100.0,0.009999998,1.0,4579.1196
0.07046291,1.0,4999.928742212051,4999.928742212051,0.005015033062518689,100,0.005015033062518689,4999.928742212051,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9287,500.0,100.0,0.009999998,1.0,4579.118
0.104709245,1.0,4999.91344838613,4999.91344838613,0.011073993827913457,100,0.011073993827913457,4999.91344838613,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9136,500.0,100.0,0.009999998,1.0,4579.103
0.08655386,1.0,4999.915699691393,4999.915699691393,0.007568854749550415,100,0.007568854749550415,4999.915699691393,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9155,500.0,100.0,0.009999998,1.0,4579.105
0.07872369,1.0,4999.92178002403,4999.92178002403,0.00625637488558793,100,0.00625637488558793,4999.92178002403,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.922,500.0,100.0,0.009999998,1.0,4579.1113
0.10986086,1.0,4999.907205022452,4999.907205022452,0.012187584112514435,100,0.012187584112514435,4999.907205022452,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9067,500.0,100.0,0.009999998,1.0,4579.096
0.083654135,1.0,4999.914137815673,4999.914137815673,0.007069058770732268,100,0.007069058770732268,4999.914137815673,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.914,500.0,100.0,0.009999998,1.0,4579.1035
0.08042976,1.0,4999.911272627338,4999.911272627338,0.006532777147391223,100,0.006532777147391223,4999.911272627338,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.911,500.0,100.0,0.009999998,1.0,4579.1006
327.43103,0.40017635,4949.922803521166,4949.922803521166,249992.20819571085,100,249992.20819571085,4949.922803521166,0.014657086,1.4919152,1.0389667,4.282808e-06,0.0039314693,96.24947966171472,0.044373292,4967.1377,495.01,95.93247799589024,0.010000002,1.0178798,4538.2065
0.09019003,0.9996384,4999.924202355188,4999.924202355188,0.00821945762642739,100,0.00821945762642739,4999.924202355188,0.010002025,1.0001976,1.0,8.0432796e-13,0.009996433,100.0,8.043563e-09,4999.9243,500.0,100.00001525886532,0.01,0.9999951,4579.114
0.07778493,1.0,4999.930377355268,4999.930377355268,0.006109405146576291,100,0.006109405146576291,4999.930377355268,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.93,500.0,100.0,0.009999998,1.0,4579.1196
0.07472307,0.9993883,4999.923136774919,4999.923136774919,0.005642144393086925,100,0.005642144393086925,4999.923136774919,0.010019779,1.0019531,1.0000019,2.7507309e-11,0.00999413,99.99980926550052,2.750567e-07,4999.924,500.0,99.99993896336291,0.01,0.99997526,4579.113
0.08489236,0.99634033,4999.91709665974,4999.91709665974,0.007287337144886456,100,0.007287337144886456,4999.91709665974,0.010017036,1.0015997,1.0000006,9.3370235e-11,0.009964438,99.99994039539075,9.335054e-07,4999.918,500.0,99.99988936238292,0.010000002,0.99989617,4579.1074
0.075052135,1.0,4999.928128429324,4999.928128429324,0.0056906356568628075,100,0.0056906356568628075,4999.928128429324,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.928,500.0,100.0,0.009999998,1.0,4579.1177
0.07950643,0.99986196,4999.922152208672,4999.922152208672,0.006382655796882842,100,0.006382655796882842,4999.922152208672,0.010003764,1.0003846,1.0,1.1014709e-12,0.009998538,100.0,1.1014926e-08,4999.923,500.0,99.99999237066818,0.01,1.0000081,4579.1123
0.0767396,1.0,4999.92592673851,4999.92592673851,0.005948294517837129,100,0.005948294517837129,4999.92592673851,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.926,500.0,100.0,0.009999998,1.0,4579.115
0.13018997,0.9970397,4999.899877510688,4999.899877510688,0.01719516022030598,100,0.01719516022030598,4999.899877510688,0.010013402,1.0014389,1.0000002,5.1861102e-11,0.009969415,99.99997615814777,5.1871615e-07,4999.9004,500.0,99.99995804247591,0.01,1.0000985,4579.09
0.07615699,0.99844867,4999.9241142719575,4999.9241142719575,0.005860878066252979,100,0.005860878066252979,4999.9241142719575,0.010017757,1.00178,1.0000002,5.162921e-11,0.009984444,99.99997615814777,5.162947e-07,4999.925,500.0,99.99991989174781,0.010000003,1.0000043,4579.1143
0.07664696,0.9983119,4999.922520657503,4999.922520657503,0.0059341278381851515,100,0.0059341278381851515,4999.922520657503,0.0100116525,1.001175,1.0000001,2.9910737e-11,0.009983021,99.99998807907247,2.991099e-07,4999.923,500.0,99.99996948272688,0.01,1.0000098,4579.1123
0.07989341,0.9933278,4999.919794604251,4999.919794604251,0.006456756315942078,100,0.006456756315942078,4999.919794604251,0.010018259,1.0017154,1.0000005,1.2060876e-10,0.009934374,99.99995231630692,1.2058215e-06,4999.9204,500.0,99.99988936166535,0.01,0.9998897,4579.11
0.06383059,0.99955595,4999.933006924611,4999.933006924611,0.004114658213173422,100,0.004114658213173422,4999.933006924611,0.010003646,1.0003762,1.0,1.6024895e-12,0.009995443,100.0,1.6025757e-08,4999.9336,500.0,99.99996948278509,0.010000002,1.0000117,4579.123
0.096072346,1.0,4999.908754604652,4999.908754604652,0.009322574713330945,100,0.009322574713330945,4999.908754604652,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9087,500.0,100.0,0.009999998,1.0,4579.098
0.0804419,1.0,4999.922166080012,4999.922166080012,0.006530383595995872,100,0.006530383595995872,4999.922166080012,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9224,500.0,100.0,0.009999998,1.0,4579.112
25.423183,0.17721923,4985.807746629943,4985.807746629943,19878.88757160258,100,19878.88757160258,4985.807746629943,0.011201408,1.1045417,1.0118498,1.987942e-06,0.0017972204,98.82890114067948,0.019329593,4997.3745,498.6,98.0698979178577,0.010000002,0.986074,4574.078
0.1362108,0.99978304,4999.916606488331,4999.916606488331,0.018752444303854632,100,0.018752444303854632,4999.916606488331,0.010000885,1.0000829,1.0,2.7530395e-13,0.009997888,100.0,2.752929e-09,4999.917,500.0,99.99998092640726,0.010000002,0.9999943,4579.1064
0.07895651,1.0,4999.91677180192,4999.91677180192,0.006299957514083022,100,0.006299957514083022,4999.91677180192,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.917,500.0,100.0,0.009999998,1.0,4579.1064
0.06488124,1.0,4999.923115293323,4999.923115293323,0.004252020992514763,100,0.004252020992514763,4999.923115293323,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.923,500.0,100.0,0.009999998,1.0,4579.1123
0.083848,0.9978898,4999.917279043452,4999.917279043452,0.007110563141006213,100,0.007110563141006213,4999.917279043452,0.010021753,1.0021597,1.0000006,8.4156425e-11,0.0099790525,99.99994039539075,8.4153555e-07,4999.9175,500.0,99.99993514917364,0.009999999,0.9999845,4579.107
0.07923482,0.99931884,4999.918956617262,4999.918956617262,0.0063465830798126585,100,0.0063465830798126585,4999.918956617262,0.010005168,1.0005215,1.0,4.4851527e-12,0.0099931415,100.0,4.4852108e-08,4999.9194,500.0,99.99999237064199,0.010000002,1.0000048,4579.109
0.0684718,1.0,4999.921246364633,4999.921246364633,0.004735633012702301,100,0.004735633012702301,4999.921246364633,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9214,500.0,100.0,0.009999998,1.0,4579.111
0.087502405,0.99394375,4999.921440262426,4999.921440262426,0.007760249165805621,100,0.007760249165805621,4999.921440262426,0.010021221,1.0021887,1.000001,2.190241e-10,0.009938777,99.99990463265931,2.1905269e-06,4999.922,500.0,99.99976731933498,0.010000002,1.0000664,4579.1113
0.08457991,1.0,4999.916706056042,4999.916706056042,0.0072240081614195475,100,0.0072240081614195475,4999.916706056042,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9165,500.0,100.0,0.009999998,1.0,4579.106
0.070531346,1.0,4999.9093274708675,4999.9093274708675,0.005025069107201413,100,0.005025069107201413,4999.9093274708675,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.9087,500.0,100.0,0.009999998,1.0,4579.098
0.07882094,1.0,4999.918782857873,4999.918782857873,0.006276367466253434,100,0.006276367466253434,4999.918782857873,0.01,1.0,1.0,3.5044917e-18,0.01,100.0,,4999.919,500.0,100.0,0.009999998,1.0,4579.1084
