MaxNormIw,J,VarRet,ESSClassic,VarVanillaIw,AvgRet,BatchSize,VarDiscRet,Bound,VanillaAvgRet,AvgNormIw,VarNormIw,MinVanillaIw,AvgEpLen,AvgDiscRet,AvgVanillaIw,VarJ,MinNormIw,ESSRenyi,eRenyi2,MaxVanillaIw
0.750263,395.10364,606277.1983419871,1.6181518851079106,726.12445,4604.372938096424,100,606277.1983419871,329.6178,4604.372938096424,0.01,0.0061413054,4.1618333e-32,460.89,-8.640199666842818e-14,3.4385495,2.9809632,1.2103456e-34,99.99995231630692,1.0000005,257.98163
0.45100582,341.46527,532100.4440716855,4.618073087898057,68.3858,4575.411464052373,100,532100.4440716855,182.43045,4575.411464052373,0.010000002,0.0020862678,4.8441374e-17,458.1,5.047695594839752e-13,1.8104976,443.1238,2.6755834e-19,14.881005641812694,6.719976,81.654495
0.15935579,516.29,678125.1331291789,10.635979623358242,13.738156,4442.967935676415,100,678125.1331291789,305.34433,4442.967935676415,0.009999999,0.00084869185,,444.93,5.002220859751106e-13,1.2722992,200.11327,,10.779332977783334,9.277012,20.274822
0.18552779,466.29947,455728.7797751959,8.627025706018285,5.3318205,4510.515605199676,100,455728.77977519593,320.5879,4510.515605199676,0.01,0.0010698464,4.1459285e-15,451.69,-5.638867150992155e-13,0.705955,99.2997,5.872794e-17,15.182439223424929,6.586557,13.097427
0.2982005,353.39563,338746.9977700958,5.201835609720589,29.24541,4595.428258338231,100,338746.9977700958,172.63441,4595.428258338231,0.010000002,0.0018408063,1.081819e-11,460.15,-5.911715561524034e-14,1.2604477,273.28848,8.582815e-14,7.333105954756792,13.636786,37.586613
0.12231251,201.9701,724942.555281593,32.931378077464075,1.6606876,4419.41725151455,100,724942.5552815929,71.119354,4419.41725151455,0.01,0.00020571894,1.0281625e-05,442.52,6.866684998385608e-13,0.8984767,999.43475,1.1443396e-07,29.948451554500448,3.3390708,10.989494
0.05359182,221.16376,449613.4996006367,43.71158330069746,0.74373055,4558.98987138925,100,449613.499600637,134.50294,4558.98987138925,0.01,0.00013007302,4.411777e-06,456.44,-1.0049916454590857e-12,0.7561608,505.62354,5.8344426e-08,42.346453489164524,2.3614728,4.0524035
0.01,,486613.5173867129,100.0,,4515.061146037759,100,486613.51738671295,-58.668316,4515.061146037759,0.009999998,3.5044917e-18,1.0,452.12,6.912159733474255e-13,1.0,694.08026,0.01,100.0,1.0,1.0
0.01,7.6293945e-06,712804.0664354168,100.0,,4399.565197835287,100,712804.0664354167,-71.006256,4399.565197835287,0.009999998,3.5044917e-18,1.0,440.56,9.276845958083868e-13,1.0,840.0452,0.01,100.0,1.0,1.0
0.01,4.7683716e-06,519729.4010678051,100.0,,4593.212463429282,100,519729.4010678051,-60.63176,4593.212463429282,0.009999998,3.5044917e-18,1.0,459.79,3.0013325158506633e-13,1.0,717.30896,0.01,100.0,1.0,1.0
0.01,,567601.815905769,100.0,,4579.674930077796,100,567601.8159057691,-63.362663,4579.674930077796,0.009999998,3.5044917e-18,1.0,458.51,1.0913936421275138e-12,1.0,749.61707,0.01,100.0,1.0,1.0
0.01,-1.9073486e-06,767065.6543933549,100.0,,4448.996211212188,100,767065.6543933549,-73.65933,4448.996211212188,0.009999998,3.5044917e-18,1.0,445.5,-1.4551915228366852e-13,1.0,871.43274,0.01,100.0,1.0,1.0
0.01,9.536743e-07,639565.92086069,100.0,,4448.210661921375,100,639565.92086069,-67.25959,4448.210661921375,0.009999998,3.5044917e-18,1.0,445.37,-9.094947017729283e-15,1.0,795.7199,0.01,100.0,1.0,1.0
0.01,7.6293945e-06,608534.3326046283,100.0,,4485.604358444391,100,608534.3326046284,-65.60758,4485.604358444391,0.009999998,3.5044917e-18,1.0,449.18,-6.775735528208315e-13,1.0,776.1759,0.01,100.0,1.0,1.0
0.01,3.33786e-06,341833.41451274365,100.0,,4623.44506942149,100,341833.4145127437,-49.172096,4623.44506942149,0.009999998,3.5044917e-18,1.0,462.88,-2.5920599000528453e-13,1.0,581.7345,0.01,100.0,1.0,1.0
0.01,1.1444092e-05,752789.6041811549,100.0,,4388.296346131367,100,752789.6041811549,-72.97066,4388.296346131367,0.009999998,3.5044917e-18,1.0,439.47,-2.7284841053187846e-14,1.0,863.28534,0.01,100.0,1.0,1.0
0.01,9.536743e-06,524138.81052229507,100.0,,4434.992670622878,100,524138.81052229507,-60.888405,4434.992670622878,0.009999998,3.5044917e-18,1.0,444.16,-4.18367562815547e-13,1.0,720.34534,0.01,100.0,1.0,1.0
0.01,2.861023e-06,479616.1251898685,100.0,,4512.553568958953,100,479616.1251898685,-58.24496,4512.553568958953,0.009999998,3.5044917e-18,1.0,451.85,-4.2291503632441165e-13,1.0,689.07184,0.01,100.0,1.0,1.0
0.01,-1.9073486e-06,691264.8645001664,100.0,,4410.215340879853,100,691264.8645001664,-69.92522,4410.215340879853,0.009999998,3.5044917e-18,1.0,441.68,1.4551915228366853e-12,1.0,827.2558,0.01,100.0,1.0,1.0
0.01,,572193.6339304489,100.0,,4503.430894501716,100,572193.6339304489,-63.618446,4503.430894501716,0.009999998,3.5044917e-18,1.0,450.9,1.2278178473934532e-13,1.0,752.6431,0.01,100.0,1.0,1.0
0.01,-1.5258789e-05,762955.0744915631,100.0,,4498.287814951119,100,762955.074491563,-73.46172,4498.287814951119,0.009999998,3.5044917e-18,1.0,450.4,-1.2732925824820997e-13,1.0,869.09467,0.01,100.0,1.0,1.0
0.01,-7.6293945e-06,874874.4492626642,100.0,,4407.434405209326,100,874874.4492626641,-78.66553,4407.434405209326,0.009999998,3.5044917e-18,1.0,441.34,-6.821210263296962e-13,1.0,930.65875,0.01,100.0,1.0,1.0
0.01,-3.8146973e-06,686944.7135132488,100.0,,4458.434765722278,100,686944.713513249,-69.70636,4458.434765722278,0.009999998,3.5044917e-18,1.0,446.44,-9.549694368615746e-14,1.0,824.66675,0.01,100.0,1.0,1.0
0.01,3.8146973e-06,497377.53403863695,100.0,,4573.149302436179,100,497377.53403863695,-59.313644,4573.149302436179,0.009999998,3.5044917e-18,1.0,457.85,2.8194335754960775e-13,1.0,701.71484,0.01,100.0,1.0,1.0
0.01,3.8146973e-06,646860.3159255246,100.0,,4397.83377853453,100,646860.3159255246,-67.642044,4397.83377853453,0.009999998,3.5044917e-18,1.0,440.41,-4.320099833421409e-13,1.0,800.24475,0.01,100.0,1.0,1.0
0.01,,315985.56603645225,100.0,,4561.599421735197,100,315985.56603645225,-47.27648,4561.599421735197,0.009999998,3.5044917e-18,1.0,456.78,-4.3655745685100554e-13,1.0,559.3082,0.01,100.0,1.0,1.0
0.01,3.8146973e-06,753894.3966061842,100.0,,4477.494891113744,100,753894.3966061842,-73.0242,4477.494891113744,0.009999998,3.5044917e-18,1.0,448.3,8.776623872108757e-13,1.0,863.91864,0.01,100.0,1.0,1.0
0.01,6.67572e-06,709244.1549043448,100.0,,4459.171794885113,100,709244.1549043446,-70.82871,4459.171794885113,0.009999998,3.5044917e-18,1.0,446.5,5.866240826435387e-13,1.0,837.94495,0.01,100.0,1.0,1.0
0.01,-5.722046e-06,620752.0086954201,100.0,,4457.365962376954,100,620752.0086954201,-66.26293,4457.365962376954,0.009999998,3.5044917e-18,1.0,446.39,1.6825651982799172e-13,1.0,783.9289,0.01,100.0,1.0,1.0
0.01,5.1259995e-06,805140.7405403884,100.0,,4498.047832343938,100,805140.7405403884,-75.46531,4498.047832343938,0.009999998,3.5044917e-18,1.0,450.37,3.4560798667371273e-13,1.0,892.7985,0.01,100.0,1.0,1.0
0.01,-7.6293945e-06,509126.3668227706,100.0,,4436.488237525221,100,509126.3668227706,-60.0101,4436.488237525221,0.009999998,3.5044917e-18,1.0,444.3,-5.911715561524034e-14,1.0,709.95435,0.01,100.0,1.0,1.0
0.01,9.536743e-07,451062.06722920126,100.0,,4519.153216027381,100,451062.06722920126,-56.48455,4519.153216027381,0.009999998,3.5044917e-18,1.0,452.51,2.0008883439004421e-13,1.0,668.245,0.01,100.0,1.0,1.0
0.01,-2.3841858e-06,667223.9742227977,100.0,,4558.236312969159,100,667223.9742227977,-68.69852,4558.236312969159,0.009999998,3.5044917e-18,1.0,456.39,-3.319655661471188e-13,1.0,812.7433,0.01,100.0,1.0,1.0
0.01,1.1444092e-05,615599.0413275296,100.0,,4526.559112861566,100,615599.0413275296,-65.987305,4526.559112861566,0.009999998,3.5044917e-18,1.0,453.16,2.5465851649641993e-13,1.0,780.6683,0.01,100.0,1.0,1.0
0.01,1.9073486e-06,716905.4120641879,100.0,,4447.0515459198505,100,716905.412064188,-71.21024,4447.0515459198505,0.009999998,3.5044917e-18,1.0,445.26,5.275069270282983e-13,1.0,842.45844,0.01,100.0,1.0,1.0
0.01,4.7683716e-06,789857.5246374225,100.0,,4433.18256806662,100,789857.5246374223,-74.74564,4433.18256806662,0.009999998,3.5044917e-18,1.0,443.94,-2.683009370230138e-13,1.0,884.2844,0.01,100.0,1.0,1.0
0.01,7.6293945e-06,481167.0843208249,100.0,,4455.225148938361,100,481167.08432082494,-58.33906,4455.225148938361,0.009999998,3.5044917e-18,1.0,446.18,3.6834535421803596e-13,1.0,690.18506,0.01,100.0,1.0,1.0
0.01,7.6293945e-06,574917.1812163796,100.0,,4469.373905470882,100,574917.1812163799,-63.769665,4469.373905470882,0.009999998,3.5044917e-18,1.0,447.55,-5.911715561524034e-14,1.0,754.43225,0.01,100.0,1.0,1.0
0.01,1.1444092e-05,493537.741964628,100.0,,4593.637858754654,100,493537.741964628,-59.084236,4593.637858754654,0.009999998,3.5044917e-18,1.0,459.87,-5.866240826435387e-13,1.0,699.001,0.01,100.0,1.0,1.0
0.01,-1.4305115e-06,475572.6175789989,100.0,,4488.78927555314,100,475572.6175789989,-57.998924,4488.78927555314,0.009999998,3.5044917e-18,1.0,449.53,3.774403012357652e-13,1.0,686.161,0.01,100.0,1.0,1.0
0.01,4.7683716e-07,663927.0505132672,100.0,,4486.964678836747,100,663927.0505132673,-68.52858,4486.964678836747,0.009999998,3.5044917e-18,1.0,449.33,-1.0004441719502211e-13,1.0,810.73285,0.01,100.0,1.0,1.0
0.01,1.1444092e-05,708845.3990538415,100.0,,4494.512586855667,100,708845.3990538414,-70.80881,4494.512586855667,0.009999998,3.5044917e-18,1.0,450.03,-8.594724931754171e-13,1.0,837.70935,0.01,100.0,1.0,1.0
0.01,-1.9073486e-06,471602.62936267356,100.0,,4566.276956994302,100,471602.6293626735,-57.75634,4566.276956994302,0.009999998,3.5044917e-18,1.0,457.23,2.864908310584724e-13,1.0,683.29095,0.01,100.0,1.0,1.0
0.01,,502335.2804494549,100.0,,4513.343740517218,100,502335.28044945496,-59.60852,4513.343740517218,0.009999998,3.5044917e-18,1.0,451.9,-8.276401786133647e-13,1.0,705.2034,0.01,100.0,1.0,1.0
0.01,8.106232e-06,425164.3275560677,100.0,,4537.532390828689,100,425164.32755606767,-54.839043,4537.532390828689,0.009999998,3.5044917e-18,1.0,454.34,2.2282620193436741e-13,1.0,648.77783,0.01,100.0,1.0,1.0
0.01,,830510.5423753195,100.0,,4499.518831460899,100,830510.5423753196,-76.64505,4499.518831460899,0.009999998,3.5044917e-18,1.0,450.5,9.913492249324919e-13,1.0,906.7554,0.01,100.0,1.0,1.0
0.01,,650478.9095758403,100.0,,4341.808286056179,100,650478.9095758403,-67.830986,4341.808286056179,0.009999998,3.5044917e-18,1.0,434.91,3.5925040720030667e-13,1.0,802.4799,0.01,100.0,1.0,1.0
0.01,5.722046e-06,620389.5734673676,100.0,,4544.980413857248,100,620389.5734673676,-66.24357,4544.980413857248,0.009999998,3.5044917e-18,1.0,455.01,-4.774847184307873e-13,1.0,783.69995,0.01,100.0,1.0,1.0
0.01,1.9073486e-06,543637.6210818618,100.0,,4484.691151891524,100,543637.6210818618,-62.01065,4484.691151891524,0.009999998,3.5044917e-18,1.0,449.06,-3.1832314562052486e-13,1.0,733.622,0.01,100.0,1.0,1.0
0.01,7.6293945e-06,673807.1027315266,100.0,,4449.378818506754,100,673807.1027315266,-69.03658,4449.378818506754,0.009999998,3.5044917e-18,1.0,445.59,4.092726157978177e-13,1.0,816.743,0.01,100.0,1.0,1.0
0.01,1.5258789e-05,869313.302828017,100.0,,4319.060206615954,100,869313.3028280172,-78.415085,4319.060206615954,0.009999998,3.5044917e-18,1.0,432.54,-5.456968210637569e-13,1.0,927.69617,0.01,100.0,1.0,1.0
0.01,,475959.05150952016,100.0,,4481.074322212295,100,475959.05150952033,-58.022484,4481.074322212295,0.009999998,3.5044917e-18,1.0,448.73,5.411493475548923e-13,1.0,686.4397,0.01,100.0,1.0,1.0
0.01,-3.8146973e-06,503390.29118169646,100.0,,4530.136077168177,100,503390.29118169635,-59.671093,4530.136077168177,0.009999998,3.5044917e-18,1.0,453.61,1.5552359400317073e-12,1.0,705.9436,0.01,100.0,1.0,1.0
0.01,-1.9073486e-06,609285.1320583317,100.0,,4423.657939757916,100,609285.1320583317,-65.64805,4423.657939757916,0.009999998,3.5044917e-18,1.0,443.02,1.6370904631912708e-13,1.0,776.65454,0.01,100.0,1.0,1.0
0.01,4.7683716e-06,652276.2058475574,100.0,,4452.098471263633,100,652276.2058475574,-67.92463,4452.098471263633,0.009999998,3.5044917e-18,1.0,445.86,1.1823431123048067e-13,1.0,803.5878,0.01,100.0,1.0,1.0
0.01,-1.9073486e-06,429334.3709182739,100.0,,4466.722510606019,100,429334.3709182739,-55.10733,4466.722510606019,0.009999998,3.5044917e-18,1.0,447.38,-2.41016095969826e-13,1.0,651.95166,0.01,100.0,1.0,1.0
0.01,,524041.88166081544,100.0,,4457.889670094789,100,524041.8816608155,-60.88279,4457.889670094789,0.009999998,3.5044917e-18,1.0,446.48,1.546140993013978e-13,1.0,720.27875,0.01,100.0,1.0,1.0
0.01,-7.6293945e-06,637494.9080529545,100.0,,4350.186946298522,100,637494.9080529546,-67.15061,4350.186946298522,0.009999998,3.5044917e-18,1.0,435.71,-5.366018740460276e-13,1.0,794.4306,0.01,100.0,1.0,1.0
0.01,7.6293945e-06,848994.3100363109,100.0,,4407.907771428403,100,848994.3100363109,-77.493256,4407.907771428403,0.009999998,3.5044917e-18,1.0,441.4,-4.592948243953288e-13,1.0,916.7902,0.01,100.0,1.0,1.0
0.01,1.9073486e-06,512541.49845312466,100.0,,4449.440557109913,100,512541.4984531246,-60.21103,4449.440557109913,0.009999998,3.5044917e-18,1.0,445.6,-4.092726157978177e-13,1.0,712.3314,0.01,100.0,1.0,1.0
0.01,-5.722046e-06,576740.1590386389,100.0,,4478.8682943722115,100,576740.1590386388,-63.870697,4478.8682943722115,0.009999998,3.5044917e-18,1.0,448.5,5.684341886080801e-13,1.0,755.6274,0.01,100.0,1.0,1.0
0.01,6.198883e-06,411698.6828383225,100.0,,4561.178555862339,100,411698.6828383225,-53.96364,4561.178555862339,0.009999998,3.5044917e-18,1.0,456.66,,1.0,638.4212,0.01,100.0,1.0,1.0
0.01,-1.5497208e-05,393325.59275471274,100.0,,4534.9866059275055,100,393325.59275471274,-52.745785,4534.9866059275055,0.009999998,3.5044917e-18,1.0,454.15,6.821210263296962e-14,1.0,624.0131,0.01,100.0,1.0,1.0
0.01,6.67572e-06,409570.7245973384,100.0,,4594.32686465444,100,409570.72459733847,-53.82399,4594.32686465444,0.009999998,3.5044917e-18,1.0,459.98,3.092281986027956e-13,1.0,636.76917,0.01,100.0,1.0,1.0
0.01,1.1444092e-05,443996.67783127,100.0,,4591.512220691101,100,443996.6778312698,-56.040413,4591.512220691101,0.009999998,3.5044917e-18,1.0,459.66,-3.410605131648481e-13,1.0,662.9908,0.01,100.0,1.0,1.0
0.01,-3.8146973e-06,510259.957892634,100.0,,4552.712414677115,100,510259.957892634,-60.076878,4552.712414677115,0.009999998,3.5044917e-18,1.0,455.78,6.639311322942376e-13,1.0,710.7442,0.01,100.0,1.0,1.0
0.01,3.33786e-06,472104.196877865,100.0,,4542.065371976021,100,472104.196877865,-57.787037,4542.065371976021,0.009999998,3.5044917e-18,1.0,454.83,-1.8644641386345028e-13,1.0,683.65424,0.01,100.0,1.0,1.0
0.01,-9.536743e-06,753780.9769252472,100.0,,4493.639081953159,100,753780.9769252472,-73.018715,4493.639081953159,0.009999998,3.5044917e-18,1.0,449.91,4.729372449219227e-13,1.0,863.85364,0.01,100.0,1.0,1.0
0.01,5.722046e-06,320816.8593339428,100.0,,4652.480165184026,100,320816.8593339427,-47.63652,4652.480165184026,0.009999998,3.5044917e-18,1.0,465.76,-2.41016095969826e-13,1.0,563.5678,0.01,100.0,1.0,1.0
0.01,6.4373016e-06,553923.0324158785,100.0,,4494.2426421284235,100,553923.0324158785,-62.594505,4494.2426421284235,0.009999998,3.5044917e-18,1.0,450.01,4.320099833421409e-13,1.0,740.5294,0.01,100.0,1.0,1.0
0.01,-1.4305115e-06,420803.53695126466,100.0,,4417.285162805937,100,420803.53695126466,-54.55709,4417.285162805937,0.009999998,3.5044917e-18,1.0,442.45,4.547473508864641e-13,1.0,645.4421,0.01,100.0,1.0,1.0
0.01,3.8146973e-06,849378.3644621117,100.0,,4417.152605604562,100,849378.3644621117,-77.51079,4417.152605604562,0.009999998,3.5044917e-18,1.0,442.3,1.1232259566895665e-12,1.0,916.99756,0.01,100.0,1.0,1.0
0.01,1.335144e-05,1094413.7713784755,100.0,,4236.4752192305705,100,1094413.7713784755,-87.9837,4236.4752192305705,0.009999998,3.5044917e-18,1.0,424.28,-4.092726157978177e-14,1.0,1040.8984,0.01,100.0,1.0,1.0
0.01,-1.4305115e-06,525788.5612001662,100.0,,4544.569512671523,100,525788.5612001662,-60.984173,4544.569512671523,0.009999998,3.5044917e-18,1.0,455.03,-2.2282620193436741e-13,1.0,721.4781,0.01,100.0,1.0,1.0
0.01,-3.8146973e-06,835646.4737745371,100.0,,4439.03935832652,100,835646.4737745373,-76.88167,4439.03935832652,0.009999998,3.5044917e-18,1.0,444.54,-4.592948243953288e-13,1.0,909.5548,0.01,100.0,1.0,1.0
0.01,-1.0728836e-05,452504.9101244704,100.0,,4488.131042541087,100,452504.9101244704,-56.574833,4488.131042541087,0.009999998,3.5044917e-18,1.0,449.5,-5.32054400537163e-13,1.0,669.3129,0.01,100.0,1.0,1.0
0.01,-9.059906e-06,814199.6153435842,100.0,,4376.951258237939,100,814199.6153435844,-75.88869,4376.951258237939,0.009999998,3.5044917e-18,1.0,438.33,-2.2737367544323206e-13,1.0,897.8071,0.01,100.0,1.0,1.0
0.01,-4.7683716e-07,807480.6781210434,100.0,,4345.4478530557635,100,807480.6781210437,-75.574905,4345.4478530557635,0.009999998,3.5044917e-18,1.0,435.2,4.683897714130581e-13,1.0,894.09503,0.01,100.0,1.0,1.0
0.01,5.722046e-06,569107.0792400658,100.0,,4499.80326585589,100,569107.0792400659,-63.446617,4499.80326585589,0.009999998,3.5044917e-18,1.0,450.61,-4.729372449219227e-13,1.0,750.6104,0.01,100.0,1.0,1.0
0.01,,420259.9039567545,100.0,,4518.018978458216,100,420259.9039567544,-54.52184,4518.018978458216,0.009999998,3.5044917e-18,1.0,452.46,-2.501110429875553e-13,1.0,645.025,0.01,100.0,1.0,1.0
0.01,-1.0967255e-05,725449.567693142,100.0,,4336.120831263431,100,725449.567693142,-71.63334,4336.120831263431,0.009999998,3.5044917e-18,1.0,434.37,8.549250196665525e-13,1.0,847.46387,0.01,100.0,1.0,1.0
0.01,1.1444092e-05,759287.0752708224,100.0,,4501.9140303604745,100,759287.0752708224,-73.2849,4501.9140303604745,0.009999998,3.5044917e-18,1.0,450.76,5.911715561524034e-13,1.0,867.00305,0.01,100.0,1.0,1.0
0.01,-8.583069e-06,515210.7868652783,100.0,,4527.261307812005,100,515210.7868652784,-60.367622,4527.261307812005,0.009999998,3.5044917e-18,1.0,453.37,1.5916157281026243e-13,1.0,714.1839,0.01,100.0,1.0,1.0
0.01,7.6293945e-06,643199.3916542591,100.0,,4467.533226646044,100,643199.3916542593,-67.45036,4467.533226646044,0.009999998,3.5044917e-18,1.0,447.36,-1.9099388737231492e-13,1.0,797.97705,0.01,100.0,1.0,1.0
0.01,-3.8146973e-06,449042.8307191251,100.0,,4499.691922827565,100,449042.8307191251,-56.357983,4499.691922827565,0.009999998,3.5044917e-18,1.0,450.55,4.0017766878008843e-13,1.0,666.74756,0.01,100.0,1.0,1.0
0.01,-2.3841858e-06,308570.7049716435,100.0,,4629.889615726661,100,308570.7049716435,-46.718502,4629.889615726661,0.009999998,3.5044917e-18,1.0,463.59,5.275069270282983e-13,1.0,552.707,0.01,100.0,1.0,1.0
0.01,9.536743e-07,753443.3641578078,100.0,,4344.7538822051165,100,753443.3641578078,-73.00236,4344.7538822051165,0.009999998,3.5044917e-18,1.0,435.21,1.3187673175707459e-13,1.0,863.66016,0.01,100.0,1.0,1.0
0.01,4.7683716e-07,515429.96487862687,100.0,,4468.530209295126,100,515429.9648786267,-60.38045,4468.530209295126,0.009999998,3.5044917e-18,1.0,447.5,-9.276845958083868e-13,1.0,714.3358,0.01,100.0,1.0,1.0
0.01,-3.8146973e-06,367416.5601132902,100.0,,4611.919588360118,100,367416.56011329027,-50.978954,4611.919588360118,0.009999998,3.5044917e-18,1.0,461.72,-7.321432349272073e-13,1.0,603.1106,0.01,100.0,1.0,1.0
0.01,-6.198883e-06,611090.1253176235,100.0,,4512.398676767059,100,611090.1253176235,-65.74523,4512.398676767059,0.009999998,3.5044917e-18,1.0,451.82,-9.185896487906575e-13,1.0,777.80414,0.01,100.0,1.0,1.0
0.01,2.861023e-06,490425.50876635447,100.0,,4556.288948903432,100,490425.5087663544,-58.897663,4556.288948903432,0.009999998,3.5044917e-18,1.0,456.2,8.321876521222294e-13,1.0,696.7936,0.01,100.0,1.0,1.0
0.01,-1.0967255e-05,305348.2255031678,100.0,,4633.576538004899,100,305348.2255031677,-46.473923,4633.576538004899,0.009999998,3.5044917e-18,1.0,463.94,-5.866240826435387e-13,1.0,549.81335,0.01,100.0,1.0,1.0
0.01,3.8146973e-06,801162.8587840588,100.0,,4480.088434958029,100,801162.8587840588,-75.27867,4480.088434958029,0.009999998,3.5044917e-18,1.0,448.52,-6.639311322942376e-13,1.0,890.5904,0.01,100.0,1.0,1.0
0.01,-2.3841858e-06,285905.8495100123,100.0,,4629.570031190959,100,285905.8495100123,-44.970024,4629.570031190959,0.009999998,3.5044917e-18,1.0,463.52,3.0013325158506633e-13,1.0,532.0214,0.01,100.0,1.0,1.0
0.01,3.8146973e-06,468061.7630658474,100.0,,4484.494140235563,100,468061.7630658474,-57.53911,4484.494140235563,0.009999998,3.5044917e-18,1.0,449.07,4.18367562815547e-13,1.0,680.721,0.01,100.0,1.0,1.0
0.01,,735682.8829856154,100.0,,4407.078655717737,100,735682.8829856154,-72.136795,4407.078655717737,0.009999998,3.5044917e-18,1.0,441.35,7.548806024715304e-13,1.0,853.42017,0.01,100.0,1.0,1.0
0.01,7.6293945e-06,308484.41011837777,100.0,,4584.161686920693,100,308484.41011837777,-46.71196,4584.161686920693,0.009999998,3.5044917e-18,1.0,459.04,-2.2737367544323207e-14,1.0,552.6297,0.01,100.0,1.0,1.0
0.01,3.8146973e-06,427521.72111785435,100.0,,4578.72395669439,100,427521.72111785435,-54.99087,4578.72395669439,0.009999998,3.5044917e-18,1.0,458.43,-1.3187673175707459e-13,1.0,650.574,0.01,100.0,1.0,1.0
0.01,9.536743e-07,806792.8422410892,100.0,,4300.276022049905,100,806792.8422410893,-75.54271,4300.276022049905,0.009999998,3.5044917e-18,1.0,430.68,-9.140421752817928e-13,1.0,893.7141,0.01,100.0,1.0,1.0
0.01,8.106232e-06,409544.857552539,100.0,,4573.993618208822,100,409544.8575525391,-53.8223,4573.993618208822,0.009999998,3.5044917e-18,1.0,457.98,2.3646862246096135e-13,1.0,636.7491,0.01,100.0,1.0,1.0
