AvgNormIw,EpsThisIter,ESSClassic,delta,MaxNormIw,VarDiscRet,AvgDiscRet,VarJ,BatchSize,renyi2,VarRet,ESSRenyi,VanillaAvgRet,VarVanillaIw,SamplesThisIter,VarNormIw,Bound,IterType,AvgEpLen,AvgVanillaIw,MaxVanillaIw,MinVanillaIw,J,MinNormIw,AvgRet
5.52486e-05,100,2.95500905703,0.7,0.144953,81.9893935706,2.02723519804,20.4468,100,nan,81.9893935706,nan,2.02723519804,inf,50000,6.28273e-06,17.8955,1,500.0,5.92411e+18,1.55428e+22,,4703.96,,2.02723519804
5.52486e-05,100,4.0,0.7,0.249998,114.387120614,1.34227846894,60.5145,100,nan,114.387120614,nan,1.34227846894,1.01507e+31,50000,1.38097e-05,23.8539,1,500.0,4.73673e+13,2.14335e+17,,5995.57,,1.34227846894
5.52486e-05,100,4.0,0.7,0.249949,85.4940699106,0.118432919593,nan,100,nan,85.4940699106,nan,0.118432919593,inf,50000,1.38042e-05,nan,1,500.0,5.28826e+18,2.39245e+22,,nan,,0.118432919593
5.52486e-05,100,3.90917539367,0.7,0.215925,157.288313242,1.19936666044,21.3982,100,nan,157.288313242,nan,1.19936666044,inf,50000,1.05405e-05,21.4743,1,500.0,2.29961e+19,8.98743e+22,,5667.46,,1.19936666044
5.52486e-05,100,2.67277130629,0.7,0.131319,76.3446325675,1.04338326289,26.3347,100,nan,76.3446325675,nan,1.04338326289,inf,50000,5.70068e-06,15.8285,1,500.0,2.54899e+17,6.05864e+20,,4111.99,,1.04338326289
5.52486e-05,100,3.99999508837,0.7,0.249721,104.045326882,1.61238988104,71.3113,100,nan,104.045326882,nan,1.61238988104,1.43503e+34,50000,1.37791e-05,21.186,1,500.0,1.78296e+15,8.05891e+18,,5263.21,,1.61238988104
5.52486e-05,100,3.99820161374,0.7,0.244156,178.523711669,2.36896305698,33.0119,100,nan,178.523711669,nan,2.36896305698,inf,50000,1.31775e-05,26.6744,1,500.0,3.62016e+16,1.59983e+20,,6959.0,,2.36896305698
5.52486e-05,100,3.97407100323,0.7,0.227011,117.93157396,1.66793187654,34.746,100,nan,117.93157396,nan,1.66793187654,inf,50000,1.14606e-05,22.9074,1,500.0,1.36925e+18,5.6261e+21,,5901.17,,1.66793187654
5.52486e-05,100,2.97094367237,0.7,0.145698,35.8348802414,4.11481896402,55.3979,100,nan,35.8348802414,nan,4.11481896402,5.05203e+11,50000,6.31374e-06,12.216,1,500.0,15628.3,4.12139e+07,,2980.56,,4.11481896402
5.52486e-05,100,3.3641491306,0.7,0.173141,115.626726461,3.78453093698,19.4822,100,nan,115.626726461,nan,3.78453093698,inf,50000,7.8745e-06,23.9755,1,500.0,1.38496e+18,4.34025e+21,,6269.65,,3.78453093698
5.52486e-05,100,3.99998763286,0.7,0.249493,158.524063351,4.08759866837,29.3855,100,nan,158.524063351,nan,4.08759866837,inf,50000,1.3754e-05,27.0199,1,500.0,2.19342e+19,9.90509e+22,,7064.96,,4.08759866837
5.52486e-05,100,4.0,0.7,0.249903,84.4056360171,2.18081060924,32.1849,100,nan,84.4056360171,nan,2.18081060924,1.86919e+16,50000,1.37991e-05,16.0157,1,500.0,2.0334e+06,9.19755e+09,,3733.1,,2.18081060924
5.52486e-05,100,3.99706808024,0.7,0.186466,132.128595289,4.51008038402,40.2159,100,nan,132.128595289,nan,4.51008038402,1.64194e+07,50000,7.73919e-06,18.0107,1,500.0,80.4734,271601.0,,3918.13,,4.51008038402
5.52486e-05,100,2.48939893758,0.7,0.0404834,118.006786536,5.76298587381,48.6783,100,nan,118.006786536,nan,5.76298587381,1.16547e+06,50000,6.0378e-07,21.3661,1,500.0,76.7594,56245.5,,4958.14,,5.76298587381
5.52486e-05,100,3.99893087244,0.7,0.244708,250.489478633,9.70852663579,nan,100,nan,250.489478633,nan,9.70852663579,inf,50000,1.32348e-05,nan,1,500.0,4.67975e+19,2.07276e+23,,nan,,9.70852663579
5.52486e-05,100,4.0,0.7,0.249959,87.9417256021,3.25307150585,59.2249,100,nan,87.9417256021,nan,3.25307150585,2.49948e+27,50000,1.38053e-05,17.2333,1,500.0,7.43401e+11,3.36333e+15,,4363.98,,3.25307150585
5.52486e-05,100,3.12441507515,0.7,0.150651,169.42639246,6.17557322774,91.5438,100,nan,169.42639246,nan,6.17557322774,1.61094e+19,50000,6.41847e-06,28.5148,1,500.0,8.75278e+07,2.38668e+11,,7239.94,,6.17557322774
5.52486e-05,100,3.99982562518,0.7,0.248262,69.8397073002,1.97513842847,31.3277,100,nan,69.8397073002,nan,1.97513842847,2.36024e+18,50000,1.36191e-05,14.7077,1,500.0,2.29999e+07,1.03351e+11,,3461.4,,1.97513842847
5.52486e-05,100,3.7620185003,0.7,0.11151,135.065101582,7.30909330873,79.7163,100,nan,135.065101582,nan,7.30909330873,1.86648e+07,50000,2.92343e-06,21.8207,1,500.0,139.6,281761.0,,5144.21,,7.30909330873
5.52486e-05,100,3.81306186645,0.7,0.204525,163.052920001,6.17562760894,97.5234,100,nan,163.052920001,nan,6.17562760894,2.20865e+19,50000,9.695e-06,25.4451,1,500.0,8.33895e+07,3.087e+11,,6357.09,,6.17562760894
5.52486e-05,100,3.99827036094,0.7,0.233526,50.1237728048,5.87169718758,42.6518,100,nan,50.1237728048,nan,5.87169718758,1.94864e+08,50000,1.20548e-05,12.8443,1,500.0,222.13,938904.0,9.08386e-18,2810.43,2.25935e-24,5.87169718758
5.52486e-05,100,4.0,0.7,0.25,165.611052198,6.00782400627,84.3707,100,nan,165.611052198,nan,6.00782400627,inf,50000,1.38099e-05,22.654,1,500.0,6.84929e+15,3.09931e+19,,5568.53,,6.00782400627
5.52486e-05,100,3.99959995437,0.7,0.247523,152.499146665,7.75015299645,99.4895,100,nan,152.499146665,nan,7.75015299645,1.81307e+24,50000,1.35389e-05,27.3208,1,500.0,2.0218e+10,9.05798e+13,,6826.86,,7.75015299645
5.52486e-05,100,3.97257957916,0.7,0.178555,151.81635125,11.0362647561,90.4772,100,nan,151.81635125,nan,11.0362647561,1.79997e+07,50000,7.09364e-06,24.525,1,500.0,88.0076,284427.0,,5588.49,,11.0362647561
5.52486e-05,100,4.0,0.7,0.249968,145.542183424,11.2775305415,86.899,100,nan,145.542183424,nan,11.2775305415,inf,50000,1.38063e-05,28.5223,1,500.0,5.15437e+17,2.33205e+21,,7335.54,,11.2775305415
5.52486e-05,100,1.06249581198,0.7,0.00377963,127.33643467,13.5600920545,74.7759,100,nan,127.33643467,nan,13.5600920545,481.301,50000,3.85933e-08,22.9114,1,500.0,6.16984,422.087,,5007.79,,13.5600920545
5.52486e-05,100,3.99820901186,0.7,0.228417,251.832976461,10.405158803,52.3006,100,nan,251.832976461,nan,10.405158803,1.28143e+11,50000,1.15332e-05,35.5073,1,500.0,5823.63,2.40769e+07,,8403.73,,10.405158803
5.52486e-05,100,4.0,0.7,0.25,240.5324416,10.5777171727,113.553,100,nan,240.5324416,nan,10.5777171727,1.68656e+33,50000,1.38098e-05,34.3423,1,500.0,6.10559e+14,2.76278e+18,,8774.28,,10.5777171727
5.52486e-05,100,1.2839675204,0.7,0.014373,122.757889167,11.153251418,59.0714,100,nan,122.757889167,nan,11.153251418,46631.9,50000,1.7947e-07,26.254,1,500.0,28.1622,7326.45,,5966.29,,11.153251418
5.52486e-05,100,4.0,0.7,0.249961,109.604332991,12.1788801349,57.7719,100,nan,109.604332991,nan,12.1788801349,6.63727e+33,50000,1.38056e-05,25.4293,1,500.0,1.2114e+15,5.48075e+18,,6633.53,,12.1788801349
5.52486e-05,100,5.12874400048,0.7,0.0179083,194.362959618,13.9793297577,85.3119,100,nan,194.362959618,nan,13.9793297577,41809.8,50000,2.00786e-07,30.3352,1,500.0,25.2112,8171.97,8.02282e-32,6881.22,1.75814e-37,13.9793297577
5.52486e-05,100,2.84115988083,0.7,0.147254,123.251829998,15.0586633604,63.6158,100,nan,123.251829998,nan,15.0586633604,inf,50000,6.74386e-06,27.8691,1,500.0,4.38581e+15,1.16895e+19,,7319.38,,15.0586633604
5.52486e-05,100,4.17180809955,0.7,0.0262548,192.350923878,16.8195552391,136.509,100,nan,192.350923878,nan,16.8195552391,467436.0,50000,3.36989e-07,33.6123,1,500.0,65.0691,30921.6,,8084.71,,16.8195552391
5.52486e-05,100,3.76431827775,0.7,0.0437463,166.374552303,18.4971924773,59.4153,100,nan,166.374552303,nan,18.4971924773,58631.1,50000,4.72431e-07,32.7239,1,500.0,19.4633,15411.2,2.37364e-24,7172.0,6.73783e-30,18.4971924773
5.52486e-05,100,3.53800647894,0.7,0.134679,196.747968721,11.7869842131,75.6032,100,nan,196.747968721,nan,11.7869842131,1.03939e+08,50000,4.53812e-06,31.6302,1,500.0,264.407,644543.0,,7303.13,,11.7869842131
5.52486e-05,100,5.94865678038,0.7,0.0192276,209.992357959,14.8613963682,59.2679,100,nan,209.992357959,nan,14.8613963682,52795.3,50000,2.17326e-07,33.4325,1,500.0,27.231,9476.9,,7430.85,,14.8613963682
5.52486e-05,100,1.01243637404,0.7,0.00669037,318.141791529,17.3724900743,53.6066,100,nan,318.141791529,nan,17.3724900743,4587.77,50000,4.94115e-08,40.2129,1,500.0,16.8348,2038.62,2.88221e-31,8657.73,9.45888e-37,17.3724900743
5.52486e-05,100,3.99975710609,0.7,0.239235,226.228965233,15.6931850088,151.624,100,nan,226.228965233,nan,15.6931850088,2.361e+09,50000,1.26467e-05,31.7452,1,500.0,754.886,3.26877e+06,,7640.72,,15.6931850088
5.52486e-05,100,0.698607045964,0.7,0.00499647,201.037320431,18.9027608706,88.5273,100,nan,201.037320431,nan,18.9027608706,606.312,50000,3.73296e-08,32.0772,1,500.0,7.04113,636.773,7.9976e-26,6980.3,6.27536e-31,18.9027608706
5.52486e-05,100,3.99756509369,0.7,0.143302,171.938923411,19.0981586695,62.4302,100,nan,171.938923411,nan,19.0981586695,1.92307e+07,50000,4.66913e-06,35.7933,1,500.0,112.125,290824.0,,8376.02,,19.0981586695
5.52486e-05,100,3.85149840886,0.7,0.0808627,142.088048979,33.0446783186,211.976,100,nan,142.088048979,nan,33.0446783186,182353.0,50000,1.50821e-06,42.2747,1,500.0,19.2109,28117.3,5.30331e-31,10038.8,1.52518e-36,33.0446783186
5.52486e-05,100,1.28263903769,0.7,0.00662121,219.656018911,27.3821528623,208.905,100,nan,219.656018911,nan,27.3821528623,1720.87,50000,8.19675e-08,38.7536,1,500.0,8.00525,959.38,7.57978e-19,9013.13,5.23122e-24,27.3821528623
5.52486e-05,100,0.595356816729,0.7,0.00139965,199.572560563,26.162991518,100.131,100,nan,199.572560563,nan,26.162991518,89.9478,50000,2.01574e-08,35.8889,1,500.0,3.69062,93.4967,1.32611e-20,7604.38,1.98518e-25,26.162991518
5.52486e-05,100,0.588706482758,0.7,0.00154642,201.470904827,24.7549140338,65.2907,100,nan,201.470904827,nan,24.7549140338,197.092,50000,2.23647e-08,35.8786,1,500.0,5.18651,145.171,1.47107e-20,7573.9,1.56704e-25,24.7549140338
5.52486e-05,100,3.99999850281,0.7,0.239671,184.070689417,28.9471593579,51.0618,100,nan,184.070689417,nan,28.9471593579,9.85706e+07,50000,1.26921e-05,40.63,1,500.0,153.967,667917.0,9.46089e-22,8611.44,3.39489e-28,28.9471593579
5.52486e-05,100,0.601618297825,0.7,0.00550679,217.614154362,28.8719978114,194.94,100,nan,217.614154362,nan,28.8719978114,1302.13,50000,5.19038e-08,41.7867,1,500.0,8.75082,872.22,6.54959e-22,9380.83,4.13511e-27,28.8719978114
5.52486e-05,100,3.34390485282,0.7,0.0499085,234.018702482,24.3682126831,178.915,100,nan,234.018702482,nan,24.3682126831,396262.0,50000,1.21374e-06,39.4253,1,500.0,31.5682,28517.0,3.60608e-25,9126.32,6.31112e-31,24.3682126831
5.52486e-05,100,0.827238285242,0.7,0.00335559,219.702525807,32.8763084467,193.645,100,nan,219.702525807,nan,32.8763084467,438.348,50000,3.96187e-08,42.9431,1,500.0,5.8114,352.962,4.5923e-18,9558.23,4.36588e-23,32.8763084467
5.52486e-05,100,1.82780453929,0.7,0.00527025,220.11597055,24.4625938391,63.1152,100,nan,220.11597055,nan,24.4625938391,1955.97,50000,5.37725e-08,39.4797,1,500.0,10.5371,1005.15,,8635.03,,24.4625938391
5.52486e-05,100,3.48865148331,0.7,0.180786,303.4484602,28.7575194292,191.781,100,nan,303.4484602,nan,28.7575194292,2.30158e+23,50000,8.27898e-06,46.2039,1,500.0,9.21183e+09,3.01432e+13,2.46259e-34,11644.5,,28.7575194292
5.52486e-05,100,0.709624146233,0.7,0.00230567,292.888042541,30.9929178409,97.4735,100,nan,292.888042541,nan,30.9929178409,306.51,50000,2.92491e-08,45.1056,1,500.0,5.65571,236.028,7.98521e-37,9690.44,7.80103e-42,30.9929178409
5.52486e-05,100,4.0,0.7,0.249984,211.225977484,32.2077231673,164.67,100,nan,211.225977484,nan,32.2077231673,3.51212e+30,50000,1.38081e-05,48.3623,1,500.0,2.78637e+13,1.26075e+17,,12341.4,,32.2077231673
5.52486e-05,100,1.3414175924,0.7,0.00164377,156.957352115,33.977521455,70.0374,100,nan,156.957352115,nan,33.977521455,97.7957,50000,2.31354e-08,40.8015,1,500.0,3.59206,106.872,5.55617e-14,8622.1,8.54582e-19,33.977521455
5.52486e-05,100,1.45285266506,0.7,0.00218784,226.507511968,35.1771987645,93.1214,100,nan,226.507511968,nan,35.1771987645,382.351,50000,3.19131e-08,48.1696,1,500.0,6.04739,239.476,7.80949e-22,10347.3,7.13471e-27,35.1771987645
5.52486e-05,100,1.31298074334,0.7,0.000822273,129.542660841,32.7694790123,48.8244,100,nan,129.542660841,nan,32.7694790123,24.8474,50000,1.25019e-08,38.6279,1,500.0,2.46306,36.658,2.30592e-15,7879.81,5.17239e-20,32.7694790123
5.52486e-05,100,1.13742765775,0.7,0.00370499,159.617636782,35.5338385422,136.658,100,nan,159.617636782,nan,35.5338385422,470.654,50000,3.94161e-08,45.0837,1,500.0,6.0372,404.856,4.73033e-28,10010.4,4.3289e-33,35.5338385422
5.52486e-05,100,0.92385964004,0.7,0.00145294,95.8536148029,36.250891095,76.6645,100,nan,95.8536148029,nan,36.250891095,188.327,50000,2.52702e-08,43.391,1,500.0,4.7695,125.429,4.65194e-18,9239.45,5.38867e-23,36.250891095
5.52486e-05,100,0.726310714928,0.7,0.0016025,200.983690334,32.7794575756,109.549,100,nan,200.983690334,nan,32.7794575756,101.013,50000,2.31405e-08,42.3013,1,500.0,3.65027,105.877,2.25114e-22,9054.0,3.40721e-27,32.7794575756
5.52486e-05,100,3.02355781869,0.7,0.0329438,220.597625394,31.8999150505,184.807,100,nan,220.597625394,nan,31.8999150505,36966.7,50000,3.27561e-07,46.5816,1,500.0,18.5601,11067.1,8.16882e-34,10709.9,2.43165e-39,31.8999150505
5.52486e-05,100,0.593096680808,0.7,0.00168469,162.399427271,31.2442790116,123.484,100,nan,162.399427271,nan,31.2442790116,93.4665,50000,2.43274e-08,39.4018,1,500.0,3.42453,104.424,2.06583e-12,8493.36,3.33285e-17,31.2442790116
5.52486e-05,100,0.735421195123,0.7,0.00236949,114.574487959,38.9298014733,155.666,100,nan,114.574487959,nan,38.9298014733,162.74,50000,3.01508e-08,45.1339,1,500.0,4.059,174.081,1.74657e-18,9943.77,2.37732e-23,38.9298014733
5.52486e-05,100,0.657921498087,0.7,0.00314443,141.429923767,34.2769145129,156.215,100,nan,141.429923767,nan,34.2769145129,486.89,50000,3.88995e-08,42.9349,1,500.0,6.18108,351.791,9.94438e-17,9534.03,8.88863e-22,34.2769145129
5.52486e-05,100,1.0663736034,0.7,0.00205481,121.323886034,39.418662492,81.9297,100,nan,121.323886034,nan,39.418662492,64.3743,50000,1.88218e-08,45.2654,1,500.0,3.23108,120.17,1.7366e-13,9531.45,2.96943e-18,39.418662492
5.52486e-05,100,0.850979212728,0.7,0.00117776,187.655238858,37.379736401,97.131,100,nan,187.655238858,nan,37.379736401,45.7329,50000,1.7345e-08,44.0898,1,500.0,2.83693,60.4762,3.81399e-11,9277.49,7.42765e-16,37.379736401
5.52486e-05,100,3.06095297795,0.7,0.0326702,164.344830747,30.3647226008,150.739,100,nan,164.344830747,nan,30.3647226008,19390.4,50000,3.1821e-07,42.8353,1,500.0,13.6383,8064.72,1.33614e-25,9717.84,5.41272e-31,30.3647226008
5.52486e-05,100,0.805544058273,0.7,0.0010193,219.643908481,33.7140281137,67.4017,100,nan,219.643908481,nan,33.7140281137,105.405,50000,1.9862e-08,44.4322,1,500.0,4.02475,74.2537,6.66196e-18,9288.83,9.14501e-23,33.7140281137
5.52486e-05,100,1.26942166402,0.7,0.00181201,489.966765371,35.8817580232,120.181,100,nan,489.966765371,nan,35.8817580232,63.5649,50000,1.9898e-08,48.7271,1,500.0,3.12266,102.415,1.60473e-24,10262.5,2.83922e-29,35.8817580232
5.52486e-05,100,1.84524545976,0.7,0.00854926,157.271150367,37.8721097842,154.687,100,nan,157.271150367,nan,37.8721097842,1722.13,50000,7.57051e-08,47.2814,1,500.0,8.33281,1289.43,2.09515e-26,10757.2,1.38914e-31,37.8721097842
5.52486e-05,100,4.0,0.7,0.249933,290.375347499,39.2930770523,79.7233,100,nan,290.375347499,nan,39.2930770523,1.49568e+12,50000,1.38025e-05,51.2154,1,500.0,18187.1,8.22744e+07,6.94449e-32,10819.6,2.1096e-40,39.2930770523
5.52486e-05,100,1.21660556525,0.7,0.00147049,252.369746592,37.7312899713,90.9248,100,nan,252.369746592,nan,37.7312899713,88.1361,50000,2.14111e-08,47.4722,1,500.0,3.54469,94.3451,2.34113e-15,10006.8,3.64896e-20,37.7312899713
5.52486e-05,100,6.08822368895,0.7,0.194333,192.837377437,34.4572020413,224.228,100,nan,192.837377437,nan,34.4572020413,3.4696e+10,50000,9.00589e-06,42.651,1,500.0,3429.24,1.20621e+07,,10365.3,,34.4572020413
5.52486e-05,100,0.657632987998,0.7,0.00186186,218.771344903,38.0410232216,184.701,100,nan,218.771344903,nan,38.0410232216,170.737,50000,2.67927e-08,47.5059,1,500.0,4.41039,148.628,2.06964e-19,10350.6,2.59262e-24,38.0410232216
5.52486e-05,100,0.973262831604,0.7,0.00155679,190.490003435,38.9809458608,89.0559,100,nan,190.490003435,nan,38.9809458608,109.992,50000,2.00539e-08,48.8869,1,500.0,4.09169,115.295,3.59464e-19,10255.4,4.85372e-24,38.9809458608
5.52486e-05,100,0.545752243921,0.7,0.00145185,113.128930257,35.4399499127,92.2607,100,nan,113.128930257,nan,35.4399499127,346.177,50000,3.08651e-08,43.9274,1,500.0,5.85109,153.758,6.95488e-25,9496.2,6.56711e-30,35.4399499127
5.52486e-05,100,0.613645455547,0.7,0.00192447,142.446004496,37.4175045784,89.2807,100,nan,142.446004496,nan,37.4175045784,51.4412,50000,1.88257e-08,42.9793,1,500.0,2.88802,100.599,8.45372e-13,9068.6,1.61722e-17,37.4175045784
5.52486e-05,100,1.96297314297,0.7,0.00558925,238.710432169,42.0061266657,143.828,100,nan,238.710432169,nan,42.0061266657,748.323,50000,4.39275e-08,55.386,1,500.0,7.21104,729.507,4.92423e-20,12180.5,3.77278e-25,42.0061266657
5.52486e-05,100,0.943457074472,0.7,0.00112793,287.075394461,34.4358440758,62.4002,100,nan,287.075394461,nan,34.4358440758,56.2042,50000,1.63904e-08,45.1692,1,500.0,3.23528,66.0502,2.08453e-18,9305.23,3.55973e-23,34.4358440758
5.52486e-05,100,1.19427350848,0.7,0.0065608,157.573206059,40.6965560145,150.59,100,nan,157.573206059,nan,40.6965560145,292.785,50000,3.96234e-08,49.1686,1,500.0,4.74919,563.969,1.47463e-14,10786.4,1.71547e-19,40.6965560145
5.52486e-05,100,3.57198403543,0.7,0.091182,161.743689986,42.1696573696,271.616,100,nan,161.743689986,nan,42.1696573696,469256.0,50000,2.05781e-06,50.6245,1,500.0,26.383,43542.3,7.05249e-22,12084.4,1.47686e-27,42.1696573696
5.52486e-05,100,1.45932533359,0.7,0.00568195,177.242498967,44.624841034,290.008,100,nan,177.242498967,nan,44.624841034,732.957,50000,6.29304e-08,52.5059,1,500.0,5.96253,613.206,,12210.2,,44.624841034
5.52486e-05,100,1.53572684343,0.7,0.00123056,148.648436245,44.3265298393,59.0055,100,nan,148.648436245,nan,44.3265298393,77.5121,50000,1.95849e-08,51.346,1,500.0,3.47573,77.4151,1.23789e-17,10633.0,1.96769e-22,44.3265298393
5.52486e-05,100,3.99999860496,0.7,0.24981,161.073384941,38.7858672803,132.198,100,nan,161.073384941,nan,38.7858672803,7.44072e+12,50000,1.37889e-05,48.642,1,500.0,40584.9,1.83507e+08,1.17712e-19,10711.7,1.60243e-28,38.7858672803
5.52486e-05,100,0.8417069054,0.7,0.00131196,354.85679068,39.6085797272,114.538,100,nan,354.85679068,nan,39.6085797272,56.2505,50000,2.03225e-08,50.1562,1,500.0,2.90667,69.0233,5.87738e-21,10516.1,1.11714e-25,39.6085797272
5.52486e-05,100,1.22572851027,0.7,0.00274352,249.990480048,40.5539128707,98.976,100,nan,249.990480048,nan,40.5539128707,137.965,50000,2.21337e-08,52.785,1,500.0,4.36193,216.603,1.22843e-21,11080.3,1.55594e-26,40.5539128707
5.52486e-05,100,0.679434674653,0.7,0.00146202,145.654215106,42.551029543,142.229,100,nan,145.654215106,nan,42.551029543,72.603,50000,2.31044e-08,49.0924,1,500.0,3.09707,81.9565,6.98806e-15,10555.6,1.2466e-19,42.551029543
5.52486e-05,100,0.767824970878,0.7,0.00245505,231.788517586,44.1567197534,114.986,100,nan,231.788517586,nan,44.1567197534,63.381,50000,1.93111e-08,52.5021,1,500.0,3.16517,140.649,5.69544e-15,11003.4,9.94149e-20,44.1567197534
5.52486e-05,100,0.901493574074,0.7,0.0011599,143.946781772,46.2480198374,77.0084,100,nan,143.946781772,nan,46.2480198374,46.6603,50000,1.89596e-08,51.248,1,500.0,2.74082,57.5414,4.0126e-13,10679.8,8.08849e-18,46.2480198374
5.52486e-05,100,1.61272472108,0.7,0.00116031,267.327253447,46.3470243616,82.0135,100,nan,267.327253447,nan,46.3470243616,23.8109,50000,1.21513e-08,54.3573,1,500.0,2.44567,51.3631,3.11567e-14,11116.8,7.03841e-19,46.3470243616
5.52486e-05,100,3.48519185328,0.7,0.00149264,493.370222475,41.9499040624,67.0355,100,nan,493.370222475,nan,41.9499040624,52.4117,50000,1.62872e-08,55.4904,1,500.0,3.13409,84.673,1.75102e-14,11286.4,3.08674e-19,41.9499040624
5.52486e-05,100,1.76249776201,0.7,0.00095222,105.083044764,47.0826107069,71.9978,100,nan,105.083044764,nan,47.0826107069,15.7749,50000,1.12728e-08,50.6729,1,500.0,2.06675,35.6208,5.0149e-10,10313.6,1.34059e-14,47.0826107069
5.52486e-05,100,0.636513159715,0.7,0.000980078,148.862564059,50.7443713414,129.122,100,nan,148.862564059,nan,50.7443713414,27.4617,50000,1.59435e-08,55.2927,1,500.0,2.29295,40.6756,4.82042e-21,11623.6,1.16148e-25,50.7443713414
5.52486e-05,100,0.791176870949,0.7,0.00441334,382.963340497,43.0957713193,281.655,100,nan,382.963340497,nan,43.0957713193,195.272,50000,3.52668e-08,53.5475,1,500.0,4.1111,328.401,4.37637e-16,11881.3,5.88134e-21,43.0957713193
5.52486e-05,100,0.611290792164,0.7,0.00118837,119.698106571,45.9898032757,126.846,100,nan,119.698106571,nan,45.9898032757,65.5673,50000,2.04814e-08,52.0093,1,500.0,3.12597,67.2379,2.6926e-13,11039.4,4.75891e-18,45.9898032757
