AvgDiscRet,Bound,BatchSize,Delta,MinNormIw,MaxNormIw,IterType,AvgNormIw,VanillaAvgRet,VarRet,ESSClassic,EpsThisIter,AvgRet,J,VarJ,VarNormIw,MaxVanillaIw,eRenyi2,VarVanillaIw,AvgVanillaIw,MinVanillaIw,VarDiscRet,AvgEpLen,ESSRenyi
4949.87519514556,4857.02,500,0.9,0.005,0.005,2,0.0049999994,4949.87519514556,249987.41650975627,200.00000010221265,100,4949.87519514556,4974.871,352.65927,2.179301e-19,1.0,1.0,,1.0,1.0,249987.41650975627,495.01,500.0
4999.863273228505,4886.977,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.863273228505,0.017618509397167897,299.999969473632,100,4999.863273228505,4983.202,288.18604,5.4391416e-20,1.0,1.0,,1.0,1.0,0.017618509397167897,500.0,500.0
4999.870939302653,4904.036,500,0.9,0.0025,0.0025,2,0.0024999997,4999.870939302653,0.018680725192161518,400.0,100,4999.870939302653,4987.3696,249.68077,5.434597e-20,1.0,1.0,,1.0,1.0,0.018680725192161518,500.0,500.0
4949.892660185095,4915.4507,500,0.9,4.5378965e-05,0.003574261,1,0.002,4949.892660185095,249989.16995874123,438.5529976799756,100,4949.892660185095,4995.0586,78.0478,5.615749e-07,1.7885118,1.1407415,0.14061084,1.0007728,0.022707019,249989.16995874123,495.01,438.3114090753146
4999.848656403583,4833.182,500,0.9,0.01,0.01,2,0.009999998,4999.848656403583,0.021433482984643995,100.0,100,4999.848656403583,4999.8486,0.14567217,3.5044917e-18,1.0,1.0,,1.0,1.0,0.021433482984643995,500.0,500.0
4999.883576757974,4882.015,500,0.9,0.005,0.005,2,0.0049999994,4999.883576757974,0.01266172555717306,200.00000010221265,100,4999.883576757974,4999.866,0.13107188,2.179301e-19,1.0,1.0,,1.0,1.0,0.01266172555717306,500.0,500.0
4999.8657042271325,4903.641,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.8657042271325,0.020366365071209293,299.999969473632,100,4999.8657042271325,4999.866,0.13481751,5.4391416e-20,1.0,1.0,,1.0,1.0,0.020366365071209293,500.0,500.0
4999.845009068358,4916.5273,500,0.9,0.0025,0.0025,2,0.0024999997,4999.845009068358,0.09269832685922387,400.0,100,4999.845009068358,4999.861,0.1914505,5.434597e-20,1.0,1.0,,1.0,1.0,0.09269832685922387,500.0,500.0
4999.868229256052,4925.327,500,0.9,0.0019805424,0.0020074737,1,0.0019999999,4999.868229256052,0.018675625772566533,499.99809999932296,100,4999.868229256052,4999.863,0.18082269,1.5174643e-11,1.003678,1.000002,3.7932116e-06,0.9999413,0.9902131,0.018675625772566533,500.0,499.9989867230923
4999.879827055969,4833.213,500,0.9,0.01,0.01,2,0.009999998,4999.879827055969,0.027892383715030954,100.0,100,4999.879827055969,4999.8794,0.16616116,3.5044917e-18,1.0,1.0,,1.0,1.0,0.027892383715030954,500.0,500.0
4999.876240188555,4882.027,500,0.9,0.005,0.005,2,0.0049999994,4999.876240188555,0.014294368443652221,200.00000010221265,100,4999.876240188555,4999.878,0.14452372,2.179301e-19,1.0,1.0,,1.0,1.0,0.014294368443652221,500.0,500.0
4999.86624169871,4903.649,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.86624169871,0.009852316933174612,299.999969473632,100,4999.86624169871,4999.874,0.13117337,5.4391416e-20,1.0,1.0,,1.0,1.0,0.009852316933174612,500.0,500.0
4949.87779273625,4904.0415,500,0.9,0.0025,0.0025,2,0.0024999997,4949.87779273625,249987.67337860807,400.0,100,4949.87779273625,4987.375,249.68108,5.434597e-20,1.0,1.0,,1.0,1.0,249987.67337860807,495.01,500.0
4999.862221007257,4916.9614,500,0.9,0.0007723096,0.0036172594,1,0.0019999999,4999.862221007257,0.013328587872578412,481.7716982396151,100,4999.862221007257,4992.9556,154.56522,1.5164737e-07,1.7939707,1.0395192,0.037299782,0.99189496,0.383025,0.013328587872578412,500.0,480.9916011467275
4999.875401170369,4833.2085,500,0.9,0.01,0.01,2,0.009999998,4999.875401170369,0.016687623647822992,100.0,100,4999.875401170369,4999.875,0.12853849,3.5044917e-18,1.0,1.0,,1.0,1.0,0.016687623647822992,500.0,500.0
4999.868941918137,4882.021,500,0.9,0.005,0.005,2,0.0049999994,4999.868941918137,0.02129077838718158,200.00000010221265,100,4999.868941918137,4999.872,0.13714397,2.179301e-19,1.0,1.0,,1.0,1.0,0.02129077838718158,500.0,500.0
4999.868170240394,4903.646,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.868170240394,0.02206180476691878,299.999969473632,100,4999.868170240394,4999.871,0.14079374,5.4391416e-20,1.0,1.0,,1.0,1.0,0.02206180476691878,500.0,500.0
4949.866289019373,4904.036,500,0.9,0.0025,0.0025,2,0.0024999997,4949.866289019373,249986.51710820262,400.0,100,4949.866289019373,4987.3696,249.68083,5.434597e-20,1.0,1.0,,1.0,1.0,249986.51710820262,495.01,500.0
4999.8551864692445,4916.706,500,0.9,0.0011646759,0.0034734854,1,0.002,4999.8551864692445,0.018472202205284075,485.0473945102096,100,4999.8551864692445,4992.3286,168.54437,1.2355552e-07,1.7463511,1.0293852,0.031231612,1.0055325,0.5855597,0.018472202205284075,500.0,485.7268159556527
4999.863472417677,4833.197,500,0.9,0.01,0.01,2,0.009999998,4999.863472417677,0.07714339052660213,100.0,100,4999.863472417677,4999.8633,0.27634007,3.5044917e-18,1.0,1.0,,1.0,1.0,0.07714339052660213,500.0,500.0
4999.873164084989,4882.017,500,0.9,0.005,0.005,2,0.0049999994,4999.873164084989,0.016500338636304332,200.00000010221265,100,4999.873164084989,4999.868,0.2153456,2.179301e-19,1.0,1.0,,1.0,1.0,0.016500338636304332,500.0,500.0
4999.886123552079,4903.649,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.886123552079,0.015189589464460869,299.999969473632,100,4999.886123552079,4999.874,0.1897338,5.4391416e-20,1.0,1.0,,1.0,1.0,0.015189589464460869,500.0,500.0
4986.6622555567765,4913.238,500,0.9,0.0025,0.0025,2,0.0024999997,4986.6622555567765,17466.552287978237,400.0,100,4986.6622555567765,4996.5713,65.99793,5.434597e-20,1.0,1.0,,1.0,1.0,17466.552287978237,498.69,500.0
4989.986591409981,4922.9043,500,0.9,0.00046360467,0.0025388799,1,0.002,4989.986591409981,9827.728045992711,482.18767743603263,100,4989.986591409981,4998.469,22.476456,1.4805825e-07,1.2491632,1.0278125,0.03584154,0.98402697,0.22809975,9827.728045992711,499.02,486.4700607150429
4999.875140909709,4833.209,500,0.9,0.01,0.01,2,0.009999998,4999.875140909709,0.02855987171136879,100.0,100,4999.875140909709,4999.8755,0.16816203,3.5044917e-18,1.0,1.0,,1.0,1.0,0.02855987171136879,500.0,500.0
4999.87761357374,4882.025,500,0.9,0.005,0.005,2,0.0049999994,4999.87761357374,0.011161305113941884,200.00000010221265,100,4999.87761357374,4999.876,0.14023754,2.179301e-19,1.0,1.0,,1.0,1.0,0.011161305113941884,500.0,500.0
4999.8981627913545,4903.6587,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.8981627913545,0.014142078201049613,299.999969473632,100,4999.8981627913545,4999.884,0.13372782,5.4391416e-20,1.0,1.0,,1.0,1.0,0.014142078201049613,500.0,500.0
4949.882761750728,4904.0493,500,0.9,0.0025,0.0025,2,0.0024999997,4949.882761750728,249988.1741491091,400.0,100,4949.882761750728,4987.383,249.6815,5.434597e-20,1.0,1.0,,1.0,1.0,249988.1741491091,495.01,500.0
4999.870022514168,4918.832,500,0.9,0.00010075551,0.0029943518,1,0.002,4999.870022514168,0.029829978702397012,455.2857667179881,100,4999.870022514168,4996.054,85.4795,3.9363266e-07,1.4484769,1.0733855,0.09211039,0.9674728,0.048739105,0.029829978702397012,500.0,465.81587946083
4999.876546794579,4833.21,500,0.9,0.01,0.01,2,0.009999998,4999.876546794579,0.013765264038127412,100.0,100,4999.876546794579,4999.8765,0.1167325,3.5044917e-18,1.0,1.0,,1.0,1.0,0.013765264038127412,500.0,500.0
4999.881355689322,4882.028,500,0.9,0.005,0.005,2,0.0049999994,4999.881355689322,0.04234932104836656,200.00000010221265,100,4999.881355689322,4999.879,0.16667072,2.179301e-19,1.0,1.0,,1.0,1.0,0.04234932104836656,500.0,500.0
4999.888359439387,4903.6577,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.888359439387,0.0105835171822274,299.999969473632,100,4999.888359439387,4999.883,0.14843786,5.4391416e-20,1.0,1.0,,1.0,1.0,0.0105835171822274,500.0,500.0
4999.875311425515,4916.5464,500,0.9,0.0025,0.0025,2,0.0024999997,4999.875311425515,0.015823142822080614,400.0,100,4999.875311425515,4999.88,0.1430064,5.434597e-20,1.0,1.0,,1.0,1.0,0.015823142822080614,500.0,500.0
4999.85620457423,4925.341,500,0.9,0.002,0.002,1,0.0020000003,4999.85620457423,0.023545058572574176,500.00000664260017,100,4999.85620457423,4999.8765,0.14531958,5.431875e-20,1.0,1.0,,1.0,1.0,0.023545058572574176,500.0,500.0
4999.871253597579,4833.204,500,0.9,0.01,0.01,2,0.009999998,4999.871253597579,0.022384031888986296,100.0,100,4999.871253597579,4999.8706,0.14885227,3.5044917e-18,1.0,1.0,,1.0,1.0,0.022384031888986296,500.0,500.0
4999.87674999331,4882.023,500,0.9,0.005,0.005,2,0.0049999994,4999.87674999331,0.01663615176161954,200.00000010221265,100,4999.87674999331,4999.874,0.13899428,2.179301e-19,1.0,1.0,,1.0,1.0,0.01663615176161954,500.0,500.0
4999.866364238351,4903.646,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.866364238351,0.026963195476056932,299.999969473632,100,4999.866364238351,4999.871,0.14761178,5.4391416e-20,1.0,1.0,,1.0,1.0,0.026963195476056932,500.0,500.0
4999.883330598257,4916.5405,500,0.9,0.0025,0.0025,2,0.0024999997,4999.883330598257,0.01694936439872018,400.0,100,4999.883330598257,4999.874,0.14339718,5.434597e-20,1.0,1.0,,1.0,1.0,0.01694936439872018,500.0,500.0
4999.878666981407,4925.341,500,0.9,0.0019745124,0.0020070279,1,0.002,4999.878666981407,0.022322688016543808,499.9976982347013,100,4999.878666981407,4999.8765,0.14396189,1.8006438e-11,1.0036501,1.0000033,4.50283e-06,1.0001357,0.9873901,0.022322688016543808,500.0,499.99833107551694
4958.551057181179,4791.885,500,0.9,0.01,0.01,2,0.009999998,4958.551057181179,170607.1636638116,100.0,100,4958.551057181179,4958.5513,410.97577,3.5044917e-18,1.0,1.0,,1.0,1.0,170607.1636638116,495.88,500.0
4999.866534837653,4861.3574,500,0.9,0.005,0.005,2,0.0049999994,4999.866534837653,0.026166395118081477,200.00000010221265,100,4999.866534837653,4979.2085,291.3371,2.179301e-19,1.0,1.0,,1.0,1.0,0.026166395118081477,500.0,500.0
4999.856220120978,4889.866,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.856220120978,0.030527072380826456,299.999969473632,100,4999.856220120978,4986.0913,238.07483,5.4391416e-20,1.0,1.0,,1.0,1.0,0.030527072380826456,500.0,500.0
4999.859184095377,4906.199,500,0.9,0.0025,0.0025,2,0.0024999997,4999.859184095377,0.04890759315618059,400.0,100,4999.859184095377,4989.5327,206.26508,5.434597e-20,1.0,1.0,,1.0,1.0,0.04890759315618059,500.0,500.0
4999.84979916778,4922.496,500,0.9,0.0003126879,0.0025238195,1,0.0019999999,4999.84979916778,0.019382487527647298,480.4818376607978,100,4999.84979916778,4998.573,28.901463,1.6281413e-07,1.2655493,1.0417956,0.04093866,1.0028841,0.15679486,0.019382487527647298,500.0,479.94058962961776
4999.8613665858675,4833.195,500,0.9,0.01,0.01,2,0.009999998,4999.8613665858675,0.018350258363638124,100.0,100,4999.8613665858675,4999.8613,0.1347679,3.5044917e-18,1.0,1.0,,1.0,1.0,0.018350258363638124,500.0,500.0
4999.869578128062,4882.0146,500,0.9,0.005,0.005,2,0.0049999994,4999.869578128062,0.013999462414631207,200.00000010221265,100,4999.869578128062,4999.8657,0.12660423,2.179301e-19,1.0,1.0,,1.0,1.0,0.013999462414631207,500.0,500.0
4999.883209897216,4903.646,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.883209897216,0.011606477102676803,299.999969473632,100,4999.883209897216,4999.871,0.12077768,5.4391416e-20,1.0,1.0,,1.0,1.0,0.011606477102676803,500.0,500.0
4999.886355853841,4916.542,500,0.9,0.0025,0.0025,2,0.0024999997,4999.886355853841,0.017280098388640135,400.0,100,4999.886355853841,4999.8755,0.123534866,5.434597e-20,1.0,1.0,,1.0,1.0,0.017280098388640135,500.0,500.0
4999.87792383017,4925.3403,500,0.9,0.002,0.002,1,0.0020000003,4999.87792383017,0.01173385600687624,500.00000664260017,100,4999.87792383017,4999.876,0.12055098,5.431875e-20,1.0,1.0,,1.0,1.0,0.01173385600687624,500.0,500.0
4999.874993771218,4833.208,500,0.9,0.01,0.01,2,0.009999998,4999.874993771218,0.014354817822465404,100.0,100,4999.874993771218,4999.8745,0.11921414,3.5044917e-18,1.0,1.0,,1.0,1.0,0.014354817822465404,500.0,500.0
4999.8697267323505,4882.0215,500,0.9,0.005,0.005,2,0.0049999994,4999.8697267323505,0.014155059165265504,200.00000010221265,100,4999.8697267323505,4999.8726,0.11881821,2.179301e-19,1.0,1.0,,1.0,1.0,0.014155059165265504,500.0,500.0
4999.860086387679,4903.643,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.860086387679,0.015664164944423815,299.999969473632,100,4999.860086387679,4999.868,0.12089397,5.4391416e-20,1.0,1.0,,1.0,1.0,0.015664164944423815,500.0,500.0
4999.866411252075,4916.5347,500,0.9,0.0025,0.0025,2,0.0024999997,4999.866411252075,0.026585843164523924,400.0,100,4999.866411252075,4999.868,0.13244395,5.434597e-20,1.0,1.0,,1.0,1.0,0.026585843164523924,500.0,500.0
4949.896945982666,4916.8677,500,0.9,0.0012282028,0.0044246097,1,0.002,4949.896945982666,249989.6011599731,481.9817259358749,100,4949.896945982666,4992.672,160.91072,1.4983543e-07,2.2355704,1.0343354,0.03825087,1.0105165,0.6205596,249989.6011599731,495.01,483.4022041266233
4949.877570084499,4783.211,500,0.9,0.01,0.01,2,0.009999998,4949.877570084499,249987.65041513467,100.0,100,4949.877570084499,4949.8774,497.4814,3.5044917e-18,1.0,1.0,,1.0,1.0,249987.65041513467,495.01,500.0
4999.870019568264,4857.0225,500,0.9,0.005,0.005,2,0.0049999994,4999.870019568264,0.027932455964239884,200.00000010221265,100,4999.870019568264,4974.8735,352.65952,2.179301e-19,1.0,1.0,,1.0,1.0,0.027932455964239884,500.0,500.0
4999.865347311692,4886.979,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.865347311692,0.027523948198244372,299.999969473632,100,4999.865347311692,4983.204,288.18622,5.4391416e-20,1.0,1.0,,1.0,1.0,0.027523948198244372,500.0,500.0
4999.868856397775,4904.0376,500,0.9,0.0025,0.0025,2,0.0024999997,4999.868856397775,0.01494920747180652,400.0,100,4999.868856397775,4987.371,249.68083,5.434597e-20,1.0,1.0,,1.0,1.0,0.01494920747180652,500.0,500.0
4999.873681125141,4920.213,500,0.9,0.0004253497,0.0028396426,1,0.0019999999,4999.873681125141,0.019681372868175735,474.9639943596822,100,4999.873681125141,4997.069,62.81237,2.1126866e-07,1.4304967,1.0632334,0.053614393,1.0075188,0.2142739,0.019681372868175735,500.0,470.26364248740447
4999.866947500364,4833.2007,500,0.9,0.01,0.01,2,0.009999998,4999.866947500364,0.015162337575636321,100.0,100,4999.866947500364,4999.867,0.1225202,3.5044917e-18,1.0,1.0,,1.0,1.0,0.015162337575636321,500.0,500.0
4999.859404263133,4882.012,500,0.9,0.005,0.005,2,0.0049999994,4999.859404263133,0.0348193193635519,200.00000010221265,100,4999.859404263133,4999.8633,0.15732507,2.179301e-19,1.0,1.0,,1.0,1.0,0.0348193193635519,500.0,500.0
4999.874725406918,4903.642,500,0.9,0.0033333334,0.0033333334,2,0.0033333336,4999.874725406918,0.014088297616658493,299.999969473632,100,4999.874725406918,4999.867,0.14553033,5.4391416e-20,1.0,1.0,,1.0,1.0,0.014088297616658493,500.0,500.0
4999.876235135089,4916.5356,500,0.9,0.0025,0.0025,2,0.0024999997,4999.876235135089,0.012526893434998704,400.0,100,4999.876235135089,4999.869,0.13784604,5.434597e-20,1.0,1.0,,1.0,1.0,0.012526893434998704,500.0,500.0
4999.879398079094,4925.3364,500,0.9,0.002,0.002,1,0.0020000003,4999.879398079094,0.01344569076163088,500.00000664260017,100,4999.879398079094,4999.872,0.13371968,5.431875e-20,1.0,1.0,,1.0,1.0,0.01344569076163088,500.0,500.0
4999.894495524202,4833.228,500,0.9,0.01,0.01,2,0.009999998,4999.894495524202,0.012144920912006089,100.0,100,4999.894495524202,4999.8945,0.10964653,3.5044917e-18,1.0,1.0,,1.0,1.0,0.012144920912006089,500.0,500.0
4899.879433688505,4832.0356,500,0.9,0.005,0.005,2,0.0049999994,4899.879433688505,494925.1592588406,200.00000010221265,100,4899.879433688505,4949.8867,497.48236,2.179301e-19,1.0,1.0,,1.0,1.0,494925.1592588406,490.02,500.0
