AvgRet,J,MinVanillaIw,EpsThisIter,ESSRenyi,VarVanillaIw,MaxNormIw,Delta,IterType,MinNormIw,MaxVanillaIw,VarNormIw,AvgNormIw,eRenyi2,AvgEpLen,VarRet,AvgDiscRet,BatchSize,VarDiscRet,VarJ,ESSClassic,AvgVanillaIw,VanillaAvgRet,Bound
-1128.75124242,-1128.38,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,157.835480246,-1128.75124242,500,157.835480246,11.9822,200.000000102,1.0,-1128.75124242,-1128.38
-1127.33935057,-1128.03,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,138.56273405,-1127.33935057,500,138.56273405,11.9029,299.999969474,1.0,-1127.33935057,-1128.03
-1128.14366616,-1128.06,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,144.888555153,-1128.14366616,500,144.888555153,11.9215,400.0,1.0,-1128.14366616,-1128.06
-1130.53774289,-1127.44,0.279676,100,,0.628437,0.01876,1.0,1,0.000575191,9.12173,2.65812e-06,0.002,inf,500.0,145.732074333,-1130.53774289,500,145.732074333,17.9846,300.625175125,0.972465,-1130.53774289,-1127.44
-1128.04012628,-1128.04,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,156.536820327,-1128.04012628,500,156.536820327,12.4488,100.0,1.0,-1128.04012628,-1128.04
-1130.46584218,-1129.25,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,145.628559228,-1130.46584218,500,145.628559228,12.29,200.000000102,1.0,-1130.46584218,-1129.25
-1127.91353346,-1128.81,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,138.304758764,-1127.91353346,500,138.304758764,12.1134,299.999969474,1.0,-1127.91353346,-1128.81
-1127.31389419,-1128.43,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,112.518080098,-1127.31389419,500,112.518080098,11.7608,400.0,1.0,-1127.31389419,-1128.43
-1127.38968025,-1126.32,4.77243e-05,100,,6.71443,0.0940166,1.0,1,1.04216e-07,43.0536,3.20183e-05,0.002,inf,500.0,142.188303902,-1127.38968025,500,142.188303902,36.5262,55.6262323421,0.915873,-1127.38968025,-1126.32
-1130.55254084,-1130.55,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,135.896650244,-1130.55254084,500,135.896650244,11.599,100.0,1.0,-1130.55254084,-1130.55
-1128.04392593,-1129.3,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,108.985035721,-1128.04392593,500,108.985035721,11.0811,200.000000102,1.0,-1128.04392593,-1129.3
-1129.72448576,-1129.44,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,142.588901783,-1129.72448576,500,142.588901783,11.3558,299.999969474,1.0,-1129.72448576,-1129.44
-1130.4938624,-1129.7,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,142.926372891,-1130.4938624,500,142.926372891,11.5021,400.0,1.0,-1130.4938624,-1129.7
-1128.12459419,-1113.94,,100,1.35735338482e-12,2.74959e-13,0.999998,1.0,1,,1.17252e-05,0.00199999,0.002,3.68364e+14,500.0,118.823917877,-1128.12459419,500,118.823917877,0.00547199,1.00000341298,2.34504e-08,-1128.12459419,-1113.94
-1126.42269846,-1126.42,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,155.936200066,-1126.42269846,500,155.936200066,12.4248,100.0,1.0,-1126.42269846,-1126.42
-1128.56281621,-1127.49,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,129.808382595,-1128.56281621,500,129.808382595,11.941,200.000000102,1.0,-1128.56281621,-1127.49
-1128.45549927,-1127.81,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,217.864746586,-1128.45549927,500,217.864746586,12.9291,299.999969474,1.0,-1128.45549927,-1127.81
-1127.71068341,-1127.79,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,197.617301742,-1127.71068341,500,197.617301742,13.2016,400.0,1.0,-1127.71068341,-1127.79
-1125.69035952,-1107.74,1.19693e-29,100,,644.639,0.703473,1.0,1,1.52018e-32,553.887,0.00103985,0.002,inf,500.0,158.662231528,-1125.69035952,500,158.662231528,27.9683,1.9198170027,1.57472,-1125.69035952,-1107.74
-1127.59918649,-1127.6,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,211.287612452,-1127.59918649,500,211.287612452,14.4629,100.0,1.0,-1127.59918649,-1127.6
-1125.14091982,-1126.37,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,151.582445354,-1125.14091982,500,151.582445354,13.4585,200.000000102,1.0,-1125.14091982,-1126.37
-1127.38015487,-1126.71,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,193.546406665,-1127.38015487,500,193.546406665,13.596,299.999969474,1.0,-1127.38015487,-1126.71
-1128.89234088,-1127.25,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,158.159546573,-1128.89234088,500,158.159546573,13.3671,400.0,1.0,-1128.89234088,-1127.25
-1127.56418709,-1125.84,5.50393e-08,100,,1.41721,0.0216492,1.0,1,1.22189e-10,9.7518,6.98469e-06,0.002,inf,500.0,148.77062077,-1127.56418709,500,148.77062077,20.1187,182.303421878,0.900892,-1127.56418709,-1125.84
-1127.88898316,-1127.89,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,192.563536509,-1127.88898316,500,192.563536509,13.8072,100.0,1.0,-1127.88898316,-1127.89
-1127.60563189,-1127.75,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,154.058270587,-1127.60563189,500,154.058270587,13.0995,200.000000102,1.0,-1127.60563189,-1127.75
-1127.67163887,-1127.72,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,131.039898419,-1127.67163887,500,131.039898419,12.5556,299.999969474,1.0,-1127.67163887,-1127.72
-1127.75618234,-1127.73,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,184.978190971,-1127.75618234,500,184.978190971,12.8068,400.0,1.0,-1127.75618234,-1127.73
-1127.82218041,-1126.03,0.359586,100,,0.737357,0.0194292,1.0,1,0.000729825,9.57278,3.03746e-06,0.002,inf,500.0,187.383063739,-1127.82218041,500,187.383063739,17.6994,284.439129551,0.985403,-1127.82218041,-1126.03
-1126.83693993,-1126.84,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,202.555190571,-1126.83693993,500,202.555190571,14.1608,100.0,1.0,-1126.83693993,-1126.84
-1129.98268487,-1128.41,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,253.261463169,-1129.98268487,500,253.261463169,15.1031,200.000000102,1.0,-1129.98268487,-1128.41
-1127.64016991,-1128.15,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,163.659141567,-1127.64016991,500,163.659141567,14.3599,299.999969474,1.0,-1127.64016991,-1128.15
-1127.55266209,-1128.0,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,187.0211269,-1127.55266209,500,187.0211269,14.1778,400.0,1.0,-1127.55266209,-1128.0
-1125.19248951,-1108.24,6.75666e-19,100,498.598165782,129.88,0.992589,1.0,1,2.63172e-21,254.836,0.00197042,0.002,1.00281,500.0,168.058341451,-1125.19248951,500,168.058341451,1.36449,1.01498246397,0.513478,-1125.19248951,-1108.24
-1130.61164353,-1130.61,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,158.886666369,-1130.61164353,500,158.886666369,12.5418,100.0,1.0,-1130.61164353,-1130.61
-1128.69725845,-1129.65,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,166.355205284,-1128.69725845,500,166.355205284,12.7244,200.000000102,1.0,-1128.69725845,-1129.65
-1128.87736125,-1129.4,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,122.346798027,-1128.87736125,500,122.346798027,12.184,299.999969474,1.0,-1128.87736125,-1129.4
-1127.94949831,-1129.03,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,129.398443941,-1127.94949831,500,129.398443941,11.9898,400.0,1.0,-1127.94949831,-1129.03
-1128.17739197,-1117.97,,100,499.792364074,13.2064,0.249911,1.0,1,,61.349,0.00021915,0.002,1.00042,500.0,208.930949594,-1128.17739197,500,208.930949594,60.2973,8.98023681807,0.490966,-1128.17739197,-1117.97
-1128.48512468,-1128.49,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,141.330470847,-1128.48512468,500,141.330470847,11.8287,100.0,1.0,-1128.48512468,-1128.49
-1132.07697873,-1130.28,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,165.886603368,-1132.07697873,500,165.886603368,12.4619,200.000000102,1.0,-1132.07697873,-1130.28
-1128.01759293,-1129.53,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,171.363861165,-1128.01759293,500,171.363861165,12.6973,299.999969474,1.0,-1128.01759293,-1129.53
-1128.54213831,-1129.28,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,151.851518174,-1128.54213831,500,151.851518174,12.5968,400.0,1.0,-1128.54213831,-1129.28
-1129.02322184,-1121.13,,100,1.86477332725e-22,6.00461e-08,1.0,1.0,1,,0.00547933,0.002,0.002,2.68129e+24,500.0,192.29354961,-1129.02322184,500,192.29354961,0.00272959,1.00000016997,1.09587e-05,-1129.02322184,-1121.13
-1127.75268519,-1127.75,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,217.427997502,-1127.75268519,500,217.427997502,14.6715,100.0,1.0,-1127.75268519,-1127.75
-1128.60508545,-1128.18,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,183.16131014,-1128.60508545,500,183.16131014,14.0881,200.000000102,1.0,-1128.60508545,-1128.18
-1126.89680856,-1127.75,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,147.202099309,-1126.89680856,500,147.202099309,13.4632,299.999969474,1.0,-1126.89680856,-1127.75
-1127.25956151,-1127.63,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,189.4935148,-1127.25956151,500,189.4935148,13.5236,400.0,1.0,-1127.25956151,-1127.63
-1128.16540683,-1105.7,,100,,0.0754504,0.787181,1.0,1,,5.9568,0.00131761,0.002,inf,500.0,214.108978633,-1128.16540683,500,214.108978633,1.47151,1.5163346418,0.0151345,-1128.16540683,-1105.7
-1128.25168001,-1128.25,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,203.53709835,-1128.25168001,500,203.53709835,14.1951,100.0,1.0,-1128.25168001,-1128.25
-1126.57850036,-1127.42,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,233.858553776,-1126.57850036,500,233.858553776,14.7381,200.000000102,1.0,-1126.57850036,-1127.42
-1128.48357883,-1127.77,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,228.476827822,-1128.48357883,500,228.476827822,14.8478,299.999969474,1.0,-1128.48357883,-1127.77
-1125.60740789,-1127.23,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,209.760048448,-1125.60740789,500,209.760048448,14.7695,400.0,1.0,-1125.60740789,-1127.23
-1128.3098089,-1126.91,0.707033,100,472.335680426,0.0649388,0.00545038,1.0,1,0.00140153,2.74957,2.55168e-07,0.002,1.05857,500.0,285.104765659,-1128.3098089,500,285.104765659,15.6532,470.072708839,1.00895,-1128.3098089,-1126.91
-1127.0205142,-1127.02,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,184.790192199,-1127.0205142,500,184.790192199,13.5256,100.0,1.0,-1127.0205142,-1127.02
-1126.19617362,-1126.61,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,202.597637133,-1126.19617362,500,202.597637133,13.8538,200.000000102,1.0,-1126.19617362,-1126.61
-1125.18274505,-1126.13,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,181.128202928,-1125.18274505,500,181.128202928,13.7177,299.999969474,1.0,-1125.18274505,-1126.13
-1126.87896839,-1126.32,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,192.232650732,-1126.87896839,500,192.232650732,13.7409,400.0,1.0,-1126.87896839,-1126.32
-1125.99934099,-1124.59,0.0302794,100,284.054797608,0.661456,0.0164199,1.0,1,5.88755e-05,8.44468,2.50077e-06,0.002,1.76022,500.0,185.654005874,-1125.99934099,500,185.654005874,17.1799,307.892534622,1.02859,-1125.99934099,-1124.59
-1126.71437582,-1126.71,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,239.484722868,-1126.71437582,500,239.484722868,15.3977,100.0,1.0,-1126.71437582,-1126.71
-1127.52309978,-1127.12,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,209.346619904,-1127.52309978,500,209.346619904,14.9109,200.000000102,1.0,-1127.52309978,-1127.12
-1127.93356573,-1127.39,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,237.29574931,-1127.93356573,500,237.29574931,15.0558,299.999969474,1.0,-1127.93356573,-1127.39
-1128.67404384,-1127.71,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,253.260664773,-1128.67404384,500,253.260664773,15.2643,400.0,1.0,-1128.67404384,-1127.71
-1127.41073256,-1123.19,2.96987e-14,100,22.1391474945,23.6709,0.145269,1.0,1,4.80461e-17,89.7949,6.19521e-05,0.002,22.5844,500.0,193.922313065,-1127.41073256,500,193.922313065,39.6895,30.3821529639,1.23626,-1127.41073256,-1123.19
-1126.82914491,-1126.83,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,250.1084313,-1126.82914491,500,250.1084313,15.7355,100.0,1.0,-1126.82914491,-1126.83
-1128.56557913,-1127.7,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,225.057654605,-1128.56557913,500,225.057654605,15.361,200.000000102,1.0,-1128.56557913,-1127.7
-1129.33409633,-1128.24,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,211.469652431,-1129.33409633,500,211.469652431,15.0893,299.999969474,1.0,-1129.33409633,-1128.24
-1124.94140982,-1127.42,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,186.294103001,-1124.94140982,500,186.294103001,14.7959,400.0,1.0,-1124.94140982,-1127.42
-1127.11959449,-1126.03,0.00326476,100,342.819077962,0.362082,0.00826362,1.0,1,6.51196e-06,4.14295,1.44055e-06,0.002,1.4585,500.0,179.316628268,-1127.11959449,500,179.316628268,16.2008,367.804796819,1.0027,-1127.11959449,-1126.03
-1125.34882715,-1125.35,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,232.792023768,-1125.34882715,500,232.792023768,15.181,100.0,1.0,-1125.34882715,-1125.35
-1126.03416502,-1125.69,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,240.340607148,-1126.03416502,500,240.340607148,15.3075,200.000000102,1.0,-1126.03416502,-1125.69
-1127.75961332,-1126.38,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,165.736660285,-1127.75961332,500,165.736660285,14.5553,299.999969474,1.0,-1127.75961332,-1126.38
-1126.20132007,-1126.34,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,204.291492613,-1126.20132007,500,204.291492613,14.4727,400.0,1.0,-1126.20132007,-1126.34
-1130.31795611,-1126.4,0.214155,100,447.844809637,0.114884,0.00417568,1.0,1,0.000428027,2.08922,4.58926e-07,0.002,1.11646,500.0,237.668086434,-1130.31795611,500,237.668086434,15.3871,448.631153517,1.00066,-1130.31795611,-1126.4
-1125.78481194,-1125.78,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,208.480091637,-1125.78481194,500,208.480091637,14.3665,100.0,1.0,-1125.78481194,-1125.78
-1127.46654165,-1126.63,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,227.825415602,-1127.46654165,500,227.825415602,14.72,200.000000102,1.0,-1127.46654165,-1126.63
-1128.4717945,-1127.24,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,163.995574815,-1128.4717945,500,163.995574815,14.1184,299.999969474,1.0,-1128.4717945,-1127.24
-1129.50989734,-1127.81,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,211.401943804,-1129.50989734,500,211.401943804,14.2402,400.0,1.0,-1129.50989734,-1127.81
-1128.32306913,-1127.91,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,206.49359224,-1128.32306913,500,206.49359224,14.2532,500.000006643,1.0,-1128.32306913,-1127.91
-1123.64426845,-1123.64,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,182.299967321,-1123.64426845,500,182.299967321,13.4342,100.0,1.0,-1123.64426845,-1123.64
-1128.03206336,-1125.84,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,170.767897366,-1128.03206336,500,170.767897366,13.4008,200.000000102,1.0,-1128.03206336,-1125.84
-1124.78786855,-1125.49,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,241.018302267,-1124.78786855,500,241.018302267,14.1245,299.999969474,1.0,-1124.78786855,-1125.49
-1125.64104315,-1125.53,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,189.447673176,-1125.64104315,500,189.447673176,14.0185,400.0,1.0,-1125.64104315,-1125.53
-1127.53220809,-1125.93,0.999839,100,500.0,2.79848e-09,0.00200035,1.0,1,0.00199967,1.00018,1.11938e-14,0.002,1.0,500.0,246.985904167,-1127.53220809,500,246.985904167,14.3792,499.999810524,1.00001,-1127.53220809,-1125.93
-1125.61848777,-1125.62,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,202.215501771,-1125.61848777,500,202.215501771,14.149,100.0,1.0,-1125.61848777,-1125.62
-1126.49591727,-1126.06,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,203.85111361,-1126.49591727,500,203.85111361,14.1843,200.000000102,1.0,-1126.49591727,-1126.06
-1128.77220025,-1126.96,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,253.497408467,-1128.77220025,500,253.497408467,14.8129,299.999969474,1.0,-1128.77220025,-1126.96
-1128.30352795,-1127.3,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,211.922618941,-1128.30352795,500,211.922618941,14.743,400.0,1.0,-1128.30352795,-1127.3
-1125.11767608,-1126.86,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,200.997303414,-1125.11767608,500,200.997303414,14.6438,500.000006643,1.0,-1125.11767608,-1126.86
-1127.52436096,-1127.52,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,203.665157017,-1127.52436096,500,203.665157017,14.1996,100.0,1.0,-1127.52436096,-1127.52
-1127.71838013,-1127.62,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,257.432011196,-1127.71838013,500,257.432011196,15.108,200.000000102,1.0,-1127.71838013,-1127.62
-1126.63458076,-1127.29,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,215.240633235,-1126.63458076,500,215.240633235,14.947,299.999969474,1.0,-1126.63458076,-1127.29
-1126.13249933,-1127.0,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,188.203141782,-1126.13249933,500,188.203141782,14.6422,400.0,1.0,-1126.13249933,-1127.0
-1123.80025017,-1126.36,0.999999,100,499.996185332,2.298e-12,0.00200002,1.0,1,0.002,1.00001,9.45787e-18,0.002,1.00001,500.0,142.88342991,-1123.80025017,500,142.88342991,14.1932,499.999872815,1.0,-1123.80025017,-1126.36
-1128.03261487,-1128.03,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,243.440535573,-1128.03261487,500,243.440535573,15.5244,100.0,1.0,-1128.03261487,-1128.03
-1128.45814141,-1128.25,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,151.808672457,-1128.45814141,500,151.808672457,13.9891,200.000000102,1.0,-1128.45814141,-1128.25
-1127.79509098,-1128.1,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,219.201177435,-1127.79509098,500,219.201177435,14.2423,299.999969474,1.0,-1127.79509098,-1128.1
-1127.29957962,-1127.9,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,211.757250942,-1127.29957962,500,211.757250942,14.306,400.0,1.0,-1127.29957962,-1127.9
-1126.82352539,-1127.68,0.999991,100,500.0,1.12492e-11,0.00200005,1.0,1,0.00199998,1.00002,4.50683e-17,0.002,1.0,500.0,201.133888894,-1126.82352539,500,201.133888894,14.2737,499.999494848,1.0,-1126.82352539,-1127.68
-1127.90506672,-1127.91,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,210.43679571,-1127.90506672,500,210.43679571,14.4337,100.0,1.0,-1127.90506672,-1127.91
-1125.86992219,-1126.89,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,210.161476054,-1125.86992219,500,210.161476054,14.4648,200.000000102,1.0,-1125.86992219,-1126.89
-1127.46896583,-1127.08,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,186.49854721,-1127.46896583,500,186.49854721,14.1812,299.999969474,1.0,-1127.46896583,-1127.08
-1125.49251889,-1126.68,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,175.432447883,-1125.49251889,500,175.432447883,13.9543,400.0,1.0,-1125.49251889,-1126.68
-1128.0328888,-1126.95,0.999992,100,500.0,6.68592e-12,0.00200003,1.0,1,0.00199998,1.00002,2.68102e-17,0.002,1.0,500.0,212.907197616,-1128.0328888,500,212.907197616,14.0793,499.999909586,1.0,-1128.0328888,-1126.95
-1126.69590952,-1126.7,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,187.659090896,-1126.69590952,500,187.659090896,13.6302,100.0,1.0,-1126.69590952,-1126.7
-1126.86976271,-1126.78,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,245.04635109,-1126.86976271,500,245.04635109,14.6355,200.000000102,1.0,-1126.86976271,-1126.78
-1129.23676163,-1127.6,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,172.273320877,-1129.23676163,500,172.273320877,14.177,299.999969474,1.0,-1129.23676163,-1127.6
-1125.54257141,-1127.09,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,187.888162307,-1125.54257141,500,187.888162307,14.0725,400.0,1.0,-1125.54257141,-1127.09
-1127.98479862,-1127.27,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,231.345223917,-1127.98479862,500,231.345223917,14.2956,500.000006643,1.0,-1127.98479862,-1127.27
-1128.17083746,-1128.17,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,178.178453763,-1128.17083746,500,178.178453763,13.2814,100.0,1.0,-1128.17083746,-1128.17
-1127.12291615,-1127.65,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,195.746094156,-1127.12291615,500,195.746094156,13.615,200.000000102,1.0,-1127.12291615,-1127.65
-1126.39606515,-1127.23,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,188.553472597,-1126.39606515,500,188.553472597,13.6436,299.999969474,1.0,-1126.39606515,-1127.23
-1126.8527392,-1127.14,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,225.110436308,-1126.8527392,500,225.110436308,13.9769,400.0,1.0,-1126.8527392,-1127.14
-1129.16541177,-1127.54,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,221.282097863,-1129.16541177,500,221.282097863,14.1688,500.000006643,1.0,-1129.16541177,-1127.54
-1126.20844033,-1126.21,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,216.44920637,-1126.20844033,500,216.44920637,14.6385,100.0,1.0,-1126.20844033,-1126.21
-1127.30950925,-1126.76,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,219.023229145,-1127.30950925,500,219.023229145,14.6922,200.000000102,1.0,-1127.30950925,-1126.76
-1126.45622742,-1126.66,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,207.562998413,-1126.45622742,500,207.562998413,14.5748,299.999969474,1.0,-1126.45622742,-1126.66
-1128.67910627,-1127.16,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,216.747415932,-1128.67910627,500,216.747415932,14.6195,400.0,1.0,-1128.67910627,-1127.16
