EpThisIter,Max_iw,Our_bound,EpRewMean,EpisodesSoFar,TimestepsSoFar,DiscEpRewMean,entloss,surrgain,optimgain,Step_size,Reny_4,EpLenMean,meankl,ev_tdlam_before,TimeElapsed,Var_J,J_hat,entropy
100,220.6683349609375,-0.193007788215,32.2693800018,13100,6550000,26.6775593194,,0.0064745,0.0064745,1.0,3.61439,500.0,0.0095688,0.313365161419,7574.684425115585,10516.708984375,30.572294235229492,1.47516
100,57.65069580078125,9.80553743896,30.5229300368,13200,6600000,25.2344280294,,0.00334322,0.00334322,1.0,3.15214,500.0,0.00784352,0.316571831703,7632.50114774704,2731.930419921875,25.485898971557617,1.4883
100,57.77266311645508,8.17054521843,32.2068636328,13300,6650000,26.5586684015,,0.00439298,0.00439298,1.0,5.01654,500.0,0.0101461,0.31528955698,7686.8461282253265,1078.158203125,18.021141052246094,1.50425
100,42.891029357910156,5.45718825328,30.8813937222,13400,6700000,25.5576282932,,0.0043599,0.0043599,1.0,4.01816,500.0,0.00893326,0.320199131966,7740.311702489853,1433.8878173828125,16.817201614379883,1.51174
100,110.19856262207031,12.3434016475,31.7575552793,13500,6750000,26.2856057677,,0.00263703,0.00263703,1.0,3.70192,500.0,0.00906909,0.308814466,7793.709050178528,2601.737548828125,27.645570755004883,1.51652
100,575.0570678710938,-79.9821434777,31.5667516458,13600,6800000,26.1684841796,,0.00572533,0.00572533,1.0,4.24176,500.0,0.00974081,0.305103063583,7850.516819000244,249698.234375,69.92729949951172,1.55037
100,34.195865631103516,18.0440081737,32.1657446475,13700,6850000,26.7617006602,,0.00307945,0.00307945,1.0,1.40305,500.0,0.00932327,0.297146558762,7906.422250747681,2129.355224609375,31.887489318847656,1.58722
100,24.469974517822266,5.59914086738,32.7555793271,13800,6900000,27.2623717255,,0.00361874,0.00361874,1.0,5.47214,500.0,0.00980901,0.283688485622,7964.1310942173,578.716064453125,12.816096305847168,1.59218
100,41.80297088623047,5.93206575097,32.7599593637,13900,6950000,27.2116850447,,0.00397204,0.00397204,1.0,2.43017,500.0,0.00964064,0.268251121044,8015.773914813995,2608.300537109375,21.253522872924805,1.61036
100,162.11453247070312,1.1465432303,32.4704619503,14000,7000000,26.9735508769,,0.00442387,0.00442387,1.0,2.76164,500.0,0.0088116,0.268872082233,8075.1059601306915,18094.396484375,41.50116729736328,1.5762
100,394.67498779296875,-83.5919230492,32.6154475243,14100,7050000,27.0398010366,,0.00823027,0.00823027,1.0,4.44203,500.0,0.00981796,0.282728433609,8131.119285583496,353071.15625,94.66744995117188,1.59472
100,146.0933380126953,-16.1967632172,33.3104621936,14200,7100000,27.669937247,,0.00202701,0.00202701,1.0,3.44513,500.0,0.00842268,0.29590010643,8187.65252661705,29718.439453125,35.520347595214844,1.60359
100,385.4698486328125,-46.5669397959,33.1898590411,14300,7150000,27.5225856041,,0.00445273,0.00445273,1.0,2.19847,500.0,0.00830286,0.301186144352,8238.5331761837,176351.125,79.41560363769531,1.62988
100,109.7791976928711,10.2364195534,33.9441044204,14400,7200000,28.1359214509,,0.00330199,0.00330199,1.0,4.54049,500.0,0.0084504,0.292290747166,8296.304380893707,4848.0810546875,31.124868392944336,1.66084
100,385.17108154296875,-35.9678448251,33.4417047219,14500,7250000,27.7538343433,,0.00839648,0.00839648,1.0,5.9548,500.0,0.00960945,0.299862504005,8355.008377075195,108470.5078125,62.83673858642578,1.67578
100,114.77900695800781,4.00563445676,32.6392935905,14600,7300000,27.1788072572,,0.00484921,0.00484921,1.0,4.94667,500.0,0.00819475,0.262105643749,8413.308837413788,9657.564453125,33.48750686645508,1.67607
100,70.47167205810547,1.97070273624,31.9900336208,14700,7350000,26.5733398978,,0.00211633,0.00211633,1.0,1.94836,500.0,0.00926825,0.267752289772,8464.848251104355,13465.4326171875,36.78289794921875,1.69815
100,397.17535400390625,-30.1992706593,32.8638872114,14800,7400000,27.281616037,,0.00697046,0.00697046,1.0,3.03069,500.0,0.00999688,0.281393289566,8517.5036008358,143890.328125,83.599365234375,1.70413
100,863.559326171875,-153.984772606,33.038212822,14900,7450000,27.5623529185,,0.00623434,0.00623434,1.0,2.43725,500.0,0.00869471,0.302079558372,8575.160856485367,878775.75,127.24434661865234,1.72619
100,186.39846801757812,18.623373016,32.9343332605,15000,7500000,27.381852876,,0.00262288,0.00262288,1.0,1.58665,500.0,0.00808626,0.300540924072,8632.609555721283,2462.733642578125,33.51115417480469,1.77637
100,30.101776123046875,7.5436921598,32.1763493408,15100,7550000,26.7259525455,,0.00457841,0.00457841,1.0,10.3773,500.0,0.0089595,0.302571773529,8685.216701984406,3301.80224609375,24.782085418701172,1.77566
100,71.55257415771484,8.99744374243,31.9314433251,15200,7600000,26.4578223457,,0.00460373,0.00460373,1.0,3.4701,500.0,0.0092023,0.299816429615,8740.273293495178,1928.8499755859375,22.173046112060547,1.78063
100,258.62457275390625,2.3215673447,31.8586984672,15300,7650000,26.4913340986,,0.00337029,0.00337029,1.0,3.29693,500.0,0.00987107,0.296517908573,8797.742732524872,3054.449462890625,18.901689529418945,1.74803
100,125.24522399902344,-3.01546732781,32.8149227126,15400,7700000,27.3612723428,,0.00445632,0.00445632,1.0,2.78821,500.0,0.00967668,0.295796573162,8854.709482192993,10167.458984375,27.234678268432617,1.76633
100,84.1302261352539,18.4470094804,32.8734428649,15500,7750000,27.236011767,,0.00279315,0.00279315,1.0,2.09361,500.0,0.00659806,0.290271103382,8909.311674833298,2043.8843994140625,32.00981140136719,1.74484
100,203.15411376953125,-18.4043623409,33.4061027972,15600,7800000,27.8120149211,,0.00419701,0.00419701,1.0,4.10149,500.0,0.0101203,0.291035175323,8962.956608057022,49813.13671875,48.552207946777344,1.72231
100,26.644996643066406,8.45480923229,33.0237725019,15700,7850000,27.3680136582,,0.00615531,0.00615531,1.0,3.34106,500.0,0.00986391,0.302185475826,9022.557070016861,1060.4180908203125,18.224027633666992,1.71582
100,146.1580810546875,9.05433178327,32.8987073931,15800,7900000,27.2737323,,0.00462204,0.00462204,1.0,3.05858,500.0,0.0082344,0.305964529514,9079.764477729797,7998.15673828125,35.884056091308594,1.709
100,220.58489990234375,11.7636878416,31.9139833977,15900,7950000,26.4473684858,,0.00454172,0.00454172,1.0,14.902,500.0,0.00915718,0.299672007561,9139.214801549911,1795.0067138671875,24.47394371032715,1.67737
100,70.53205108642578,-1.02296652047,30.7388433257,16000,8000000,25.4146344623,,0.00465035,0.00465035,1.0,2.52813,500.0,0.00982653,0.292937457561,9192.701206684113,8561.826171875,26.736074447631836,1.66835
100,135.07322692871094,5.55597550217,32.3816728286,16100,8050000,26.7808095037,,0.00314698,0.00314698,1.0,2.60265,500.0,0.00792332,0.303982555866,9247.468856096268,9681.6328125,35.074562072753906,1.69441
100,53.366329193115234,11.3042790272,32.6628727418,16200,8100000,27.1568327512,,0.00321283,0.00321283,1.0,3.38917,500.0,0.00921345,0.301855802536,9307.745474815369,978.70751953125,20.6895694732666,1.70284
100,51.663177490234375,4.30596537483,33.0649324801,16300,8150000,27.411130519,,0.0073926,0.0073926,1.0,4.48563,500.0,0.0102799,0.300828695297,9366.552454710007,3789.330078125,22.773225784301758,1.67907
100,366.59259033203125,-11.1659744751,31.8601971974,16400,8200000,26.3237583842,,0.00323532,0.00323532,1.0,3.38983,500.0,0.00850504,0.302103817463,9417.978057861328,34297.12109375,44.39247131347656,1.67061
100,925.3275146484375,-301.253827592,31.3882931066,16500,8250000,25.9632121665,,0.00593069,0.00593069,1.0,5.40514,500.0,0.00984237,0.302425682545,9474.613293409348,2725603.0,194.02818298339844,1.6657
100,43.21586608886719,5.9214159263,33.5780693686,16600,8300000,27.7609990714,,0.00231989,0.00231989,1.0,4.9607,500.0,0.00884614,0.308967590332,9532.867744922638,2151.8525390625,19.83783531188965,1.62314
100,97.75018310546875,15.0178726616,33.6216097387,16700,8350000,27.8062055774,,0.00309319,0.00309319,1.0,2.48098,500.0,0.00752415,0.312338232994,9591.059849739075,4813.43896484375,35.83155822753906,1.625
100,198.3082275390625,7.78632622293,32.9568688313,16800,8400000,27.3563236124,,0.00661127,0.00661127,1.0,3.54626,500.0,0.00972939,0.304497420788,9644.7405834198,10408.4541015625,38.39287567138672,1.65399
100,188.2489471435547,-3.88106793633,32.5575058815,16900,8450000,26.8217745863,,0.00110339,0.00110339,1.0,10.5964,500.0,0.00969929,0.29928869009,9701.179976940155,22007.05078125,40.623252868652344,1.6416
100,79.41779327392578,8.94830015884,30.3483116341,17000,8500000,25.1073320592,,0.0019895,0.0019895,1.0,7.67979,500.0,0.009101,0.296236097813,9757.234914064407,3111.030517578125,25.681283950805664,1.64639
100,274.02001953125,-4.93882836496,31.2749207494,17100,8550000,25.8380483032,,0.00392346,0.00392346,1.0,2.3154,500.0,0.00902935,0.303158938885,9812.518672704697,7582.41455078125,21.184289932250977,1.65654
100,20.380447387695312,6.50991174629,31.3147609775,17200,8600000,25.8491416871,,0.00129628,0.00129628,1.0,7.24845,500.0,0.0100355,0.300343871117,9866.80104637146,553.5760498046875,13.568370819091797,1.62832
100,158.24267578125,16.5059071088,33.2269388306,17300,8650000,27.6036407891,,0.00190609,0.00190609,1.0,2.49733,500.0,0.0098671,0.305014491081,9917.558953762054,2242.801025390625,30.7133731842041,1.59433
100,199.99649047851562,-12.3258333894,32.6549496117,17400,8700000,27.1070864384,,0.00511403,0.00511403,1.0,3.20827,500.0,0.00877012,0.30960303545,9972.01941871643,36804.43359375,45.22761154174805,1.5831
100,103.95638275146484,11.4410852476,33.3717778834,17500,8750000,27.6802625349,,0.00418992,0.00418992,1.0,2.46461,500.0,0.00836436,0.304089128971,10028.186567306519,2061.593994140625,25.062519073486328,1.54991
100,67.47210693359375,13.6484337349,33.7986461696,17600,8800000,28.0410434367,,0.00464673,0.00464673,1.0,6.38256,500.0,0.00781834,0.312232911587,10083.67394399643,2162.27978515625,27.598529815673828,1.55821
100,72.61326599121094,-0.757006509869,33.4068835016,17700,8850000,27.650155099,,0.00403375,0.00403375,1.0,2.20677,500.0,0.0104844,0.308617949486,10138.169664382935,3940.5087890625,18.075035095214844,1.555
100,25.727537155151367,8.60434136088,33.8470512474,17800,8900000,28.0578577857,,0.00276902,0.00276902,1.0,1.55716,500.0,0.00922068,0.304223418236,10195.928022384644,2261.44677734375,22.870742797851562,1.55508
100,16.375408172607422,7.15912153022,33.2054041939,17900,8950000,27.5173427462,,0.00269554,0.00269554,1.0,4.33509,500.0,0.00866991,0.310640156269,10254.952706336975,328.1913146972656,12.593936920166016,1.54191
100,571.216796875,2.53839404166,33.4802095279,18000,9000000,27.6829383753,,0.00455075,0.00455075,1.0,4.78032,500.0,0.0101726,0.301652848721,10310.56993484497,14431.0751953125,38.57721710205078,1.54587
100,5256.60009765625,11.0122498405,33.9913848152,18100,9050000,28.1111684993,,0.00247298,0.00247298,1.0,2.88765,500.0,0.00880239,0.313481688499,10362.848109483719,5036.888671875,32.30356216430664,1.52536
100,129.73764038085938,-1.62111164676,33.4346256348,18200,9100000,27.6481273068,,0.00663168,0.00663168,1.0,6.02166,500.0,0.00928559,0.310633182526,10420.741905927658,4179.025390625,17.772502899169922,1.53484
100,58.72348403930664,3.55483760499,33.9104215995,18300,9150000,28.1401954784,,0.0041201,0.0041201,1.0,7.23006,500.0,0.0100642,0.305841386318,10476.358121395111,1620.12939453125,15.630086898803711,1.5127
100,74.0972900390625,5.84151434674,34.0113151365,18400,9200000,28.1803833735,,0.00714828,0.00714828,1.0,3.95321,500.0,0.00896049,0.300282239914,10529.62346625328,8856.4970703125,34.07420349121094,1.53028
100,41.19483947753906,4.6988956979,34.0020154961,18500,9250000,28.1924303839,,0.00756805,0.00756805,1.0,5.09189,500.0,0.0100617,0.312937259674,10582.476241350174,1592.8482666015625,16.672046661376953,1.52344
100,62.68989562988281,-9.34364857427,33.957608044,18600,9300000,28.2889561575,,0.00203057,0.00203057,1.0,7.75551,500.0,0.00982412,0.303042471409,10640.916501998901,13507.0166015625,25.522258758544922,1.49959
100,300.0987548828125,-30.2335063722,33.5458188406,18700,9350000,27.9319713005,,0.0056601,0.0056601,1.0,2.95092,500.0,0.00946657,0.309965789318,10695.582677841187,81841.6328125,55.590423583984375,1.49219
100,45.26280975341797,2.16569938999,34.0845113588,18800,9400000,28.2735200756,,0.00329976,0.00329976,1.0,3.39034,500.0,0.00891457,0.298797905445,10743.06993484497,4463.12451171875,22.207685470581055,1.44533
100,33.958431243896484,5.06712040946,33.6457407603,18900,9450000,27.9179992976,,0.00346533,0.00346533,1.0,4.28195,500.0,0.00940837,0.297680020332,10801.464911460876,2291.7783203125,19.428876876831055,1.42967
100,178.8438262939453,-15.6412923223,33.713682802,19000,9500000,27.9058693825,,0.00763138,0.00763138,1.0,1.90813,500.0,0.0091915,0.303114533424,10858.145692110062,24388.349609375,31.209016799926758,1.41995
100,37.647125244140625,6.59466466042,33.9158295136,19100,9550000,28.1185160975,,0.00199487,0.00199487,1.0,2.32192,500.0,0.00906892,0.311580181122,10913.982851028442,3985.375244140625,25.533613204956055,1.42197
100,100.8614273071289,1.21535212813,33.5955790141,19200,9600000,27.9065350025,,0.00507571,0.00507571,1.0,5.23792,500.0,0.00920499,0.31285661459,10966.783789634705,7616.2685546875,27.3967227935791,1.39542
100,220.49362182617188,-32.2587143366,33.0433973692,19300,9650000,27.3619930026,,0.00746585,0.00746585,1.0,2.95396,500.0,0.00867277,0.302475631237,11020.374183177948,95764.78125,60.578941345214844,1.4003
100,393.6820068359375,-32.8699189601,33.2192984653,19400,9700000,27.4728099042,,0.00647529,0.00647529,1.0,1.87543,500.0,0.00909857,0.302047371864,11077.812532186508,100332.78125,62.156131744384766,1.41894
100,60.19948959350586,12.8775360604,33.9647565601,19500,9750000,28.1145885422,,0.00215309,0.00215309,1.0,1.61993,500.0,0.00853543,0.316201746464,11133.974708080292,1067.4222412109375,22.678964614868164,1.45706
100,21.55490493774414,11.891511248,34.8569750451,19600,9800000,28.8222502471,,0.00320641,0.00320641,1.0,2.04517,500.0,0.00805275,0.318478763103,11189.21526145935,1395.0596923828125,23.096660614013672,1.44963
100,138.8929443359375,-9.74882126159,34.9125951757,19700,9850000,28.9397684089,,0.00392475,0.00392475,1.0,5.00234,500.0,0.00993142,0.3139321208,11243.326461791992,6042.69384765625,13.571608543395996,1.45508
100,254.3765106201172,-42.0900237827,34.3363164875,19800,9900000,28.3553401925,,0.00638942,0.00638942,1.0,2.56391,500.0,0.00911533,0.312692582607,11296.07098031044,100008.2734375,52.782230377197266,1.42933
100,223.5081024169922,-13.7372210231,34.824927514,19900,9950000,28.7971074686,,0.00730659,0.00730659,1.0,3.56952,500.0,0.00871639,0.317852199078,11351.353459358215,18078.27734375,26.599424362182617,1.41515
100,166.49217224121094,1.29272918956,34.438684457,20000,10000000,28.4443671486,,0.0019663,0.0019663,1.0,4.95689,500.0,0.00838946,0.324839890003,11404.625886201859,14596.65625,37.537715911865234,1.39073
100,81.38196563720703,3.43011996491,35.22308453,20100,10050000,29.0991013444,,0.00374102,0.00374102,1.0,1.93595,500.0,0.00788671,0.318246543407,11458.609163761139,10942.4765625,34.812007904052734,1.34973
100,77.61367797851562,3.38629221066,35.6414458156,20200,10100000,29.2450943011,,0.00619411,0.00619411,1.0,2.59365,500.0,0.0102287,0.317906677723,11518.175035953522,1294.90673828125,14.18173599243164,1.34324
100,46.356529235839844,-1.47746052086,35.8557641262,20300,10150000,29.5709904713,,0.00338378,0.00338378,1.0,2.62391,500.0,0.0100605,0.326532661915,11575.759137868881,7775.54541015625,24.976255416870117,1.33485
100,90.74317932128906,11.9589546973,36.0365079781,20400,10200000,29.6538087987,,0.00669094,0.00669094,1.0,2.30061,500.0,0.00875767,0.329212248325,11630.444090366364,9644.1279296875,41.420310974121094,1.31631
100,383.2955322265625,-18.3766598773,35.8127423818,20500,10250000,29.4401008116,,0.00749477,0.00749477,1.0,10.5044,500.0,0.010131,0.324257433414,11686.120605707169,48963.12109375,48.00617599487305,1.30822
100,1047.448974609375,-162.019123239,35.4903577139,20600,10300000,29.1589631809,,0.00315664,0.00315664,1.0,10.3054,500.0,0.00919995,0.332887351513,11745.03694653511,864726.8125,116.95294189453125,1.30117
100,48.89678192138672,8.13010672641,35.8591862779,20700,10350000,29.4270727835,,0.00215653,0.00215653,1.0,3.33456,500.0,0.00996359,0.330410778522,11800.317625522614,2469.958251953125,23.039709091186523,1.25305
100,142.69146728515625,-1.24255594579,35.7611416746,20800,10400000,29.4479424365,,0.00265151,0.00265151,1.0,2.44509,500.0,0.0095207,0.335592627525,11856.312423467636,21190.443359375,42.42825698852539,1.28259
100,29.91109848022461,5.07461580701,35.4231933899,20900,10450000,29.0073503003,,0.00425074,0.00425074,1.0,4.08573,500.0,0.00998366,0.341410398483,11909.305859565735,1742.68115234375,17.59824562072754,1.28262
100,66.0208740234375,4.68986389833,36.0366240428,21000,10500000,29.5429932727,,0.00505965,0.00505965,1.0,3.7569,500.0,0.00927481,0.345791220665,11966.17163157463,8393.7265625,32.175048828125,1.30714
100,35.945411682128906,14.7538608159,35.9583479642,21100,10550000,29.5217873675,,0.00295753,0.00295753,1.0,1.73783,500.0,0.00823792,0.335456550121,12022.22740983963,2052.132568359375,28.34400177001953,1.26745
100,213.41412353515625,-29.3010875118,36.4223075137,21200,10600000,29.7291964118,,0.00371406,0.00371406,1.0,4.96139,500.0,0.0104513,0.345477461815,12078.11175775528,63367.5546875,46.2176513671875,1.25332
100,242.86483764648438,-3.52243858218,35.5880543924,21300,10650000,29.0025661449,,0.003128,0.003128,1.0,2.41178,500.0,0.00936854,0.335061430931,12135.205629110336,15550.6865234375,33.88827896118164,1.23157
100,194.36756896972656,-6.84278131013,36.6566245595,21400,10700000,29.9350859066,,0.00211329,0.00211329,1.0,8.77737,500.0,0.00935735,0.342316865921,12187.540362358093,28438.0078125,43.7479362487793,1.23489
100,232.56507873535156,-3.20492526873,36.0351723905,21500,10750000,29.4686242484,,0.00195929,0.00195929,1.0,6.30711,500.0,0.00925117,0.336344003677,12245.059554576874,23873.89453125,43.14861297607422,1.17725
100,171.94346618652344,-0.0753031588161,36.2301058197,21600,10800000,29.5409031206,,0.0135009,0.0135009,1.0,5.57708,500.0,0.00926111,0.337507545948,12301.712538003922,14508.474609375,36.060035705566406,1.17786
100,28.501644134521484,8.40107165864,35.8625861278,21700,10850000,29.2767674116,,0.00293399,0.00293399,1.0,3.7154,500.0,0.00864933,0.338867485523,12360.222284078598,1028.48779296875,18.022085189819336,1.16601
100,164.962646484375,-15.2802575447,35.9293377849,21800,10900000,29.3070127613,,0.0040493,0.0040493,1.0,2.80223,500.0,0.00913284,0.339339852333,12414.000483036041,47992.2109375,50.44111633300781,1.15615
100,578.3404541015625,-119.094104223,36.2451698454,21900,10950000,29.5822797772,,0.00446954,0.00446954,1.0,8.46749,500.0,0.00974111,0.351835131645,12472.19611954689,524467.25,98.16622924804688,1.17041
100,73.2273941040039,0.100146179705,36.4090316887,22000,11000000,29.8043256671,,0.00625231,0.00625231,1.0,5.3382,500.0,0.0103947,0.340885698795,12531.174488782883,5454.5849609375,22.256694793701172,1.18509
100,72.49363708496094,3.1717274566,36.8719344864,22100,11050000,30.1195428042,,0.00157063,0.00157063,1.0,2.8361,500.0,0.0102547,0.339800715446,12592.02817440033,4785.96142578125,23.925920486450195,1.16604
100,32.593135833740234,9.36154519299,36.574877932,22200,11100000,29.9007465537,,0.00451907,0.00451907,1.0,9.43163,500.0,0.00919365,0.346127748489,12648.99398303032,3556.590087890625,27.2526912689209,1.17334
100,57.94752502441406,0.92925083192,35.8445274503,22300,11150000,29.3402102268,,0.00436975,0.00436975,1.0,3.81443,500.0,0.00988057,0.34474158287,12703.401605129242,3351.671875,18.297338485717773,1.18652
100,38.663352966308594,3.75628425683,35.3029549956,22400,11200000,28.9792310055,,0.00507573,0.00507573,1.0,3.47869,500.0,0.0103602,0.346771836281,12760.025686740875,2729.046630859375,19.428367614746094,1.19678
100,27.895309448242188,15.7229017934,35.1861348307,22500,11250000,28.8270976492,,0.000612543,0.000612543,0.5,1.29814,500.0,0.00249953,0.346234023571,12818.977699041367,2726.741455078125,31.388364791870117,1.20176
100,264.9740295410156,8.58821718237,35.3800918492,22600,11300000,28.9204374362,,0.00433034,0.00433034,1.0,2.53309,500.0,0.00805429,0.349371016026,12878.052994251251,16305.162109375,46.89571762084961,1.21495
100,541.594970703125,-53.6776776065,36.1538370948,22700,11350000,29.7145964673,,0.00418564,0.00418564,1.0,2.64282,500.0,0.011269,0.355436861515,12932.633689880371,159748.625,66.22801971435547,1.21872
100,73.8797836303711,12.9142598823,35.9017689136,22800,11400000,29.515111696,,0.00234521,0.00234521,1.0,2.55621,500.0,0.00798351,0.348724842072,12988.786432504654,3092.275390625,29.596729278564453,1.1964
100,20.78428840637207,9.93617919296,36.1567803143,22900,11450000,29.8104016378,,0.00292648,0.00292648,1.0,4.25914,500.0,0.0100996,0.356014668941,13048.169779777527,1654.3636474609375,22.13833999633789,1.18418
100,41.90602111816406,10.6219526563,36.0427775705,23000,11500000,29.5861386127,,0.00313752,0.00313752,1.0,4.96916,500.0,0.0080769,0.359499633312,13103.87799191475,1783.05126953125,23.289810180664062,1.18177
100,60.644622802734375,14.556267728,36.2038806849,23100,11550000,29.7956733763,,0.00234547,0.00234547,1.0,2.1656,500.0,0.00909413,0.357930481434,13158.751169204712,1359.9754638671875,25.61962127685547,1.12242
100,31.247007369995117,11.996032055,36.6966975743,23200,11600000,30.1296378594,,0.00577042,0.00577042,1.0,2.49678,500.0,0.0100018,0.343648374081,13214.547476768494,1117.29541015625,22.023822784423828,1.10596
100,336.8839111328125,-72.9790084128,35.9827831195,23300,11650000,29.5007505895,,0.0042725,0.0042725,1.0,20.4894,500.0,0.0118245,0.362053692341,13273.732595205307,179157.578125,54.00202178955078,1.09177
100,37.17051696777344,13.9483380923,36.4842292545,23400,11700000,29.9590938557,,0.00288698,0.00288698,1.0,5.55406,500.0,0.00882903,0.347613573074,13333.712615251541,3383.524658203125,31.398759841918945,1.0531
100,61.328712463378906,3.60120842649,37.0241706111,23500,11750000,30.3393213429,,0.00830498,0.00830498,1.0,7.487,500.0,0.0104742,0.373236179352,13390.440768241882,1939.1265869140625,16.81186294555664,1.05127
100,1032.772216796875,-129.585407388,36.8588141009,23600,11800000,30.28641567,,0.00477019,0.00477019,1.0,3.35912,500.0,0.0101747,0.358647763729,13445.372927188873,538026.5,90.46546173095703,1.06137
100,130.61846923828125,4.45727167867,35.9841216811,23700,11850000,29.591885294,,0.00402784,0.00402784,1.0,8.06025,500.0,0.0104076,0.359535992146,13504.023473739624,9714.3623046875,34.02571105957031,1.06054
100,27.305103302001953,5.85413951927,36.291582183,23800,11900000,29.8353280112,,0.00336238,0.00336238,1.0,34.7375,500.0,0.00986709,0.348107874393,13562.831778764725,3277.78271484375,23.02971649169922,1.01661
100,132.3414764404297,-17.6621282904,37.4099309919,23900,11950000,30.6440387698,,0.00480425,0.00480425,1.0,6.20156,500.0,0.0108119,0.378535747528,13614.435852766037,45040.55078125,46.00614929199219,1.01419
100,202.72869873046875,-6.56974088905,37.5481623066,24000,12000000,30.7194971872,,0.00637912,0.00637912,1.0,3.29315,500.0,0.0088771,0.37278097868,13670.715703964233,19195.654296875,34.994773864746094,1.01998
100,82.1536865234375,1.286770249,37.0411955509,24100,12050000,30.2792060062,,0.00779109,0.00779109,1.0,2.97693,500.0,0.010436,0.356829226017,13727.176283597946,4501.17578125,21.414011001586914,1.00004
100,110.26248168945312,8.04650525804,37.1213724485,24200,12100000,30.3674190579,,0.0025304,0.0025304,1.0,11.5663,500.0,0.0102716,0.371183037758,13785.676588535309,624.9759521484375,15.546360969543457,0.963868
100,293.38189697265625,-18.321288388,37.4348645847,24300,12150000,30.5653010566,,0.00509662,0.00509662,1.0,4.51647,500.0,0.0085702,0.390299201012,13840.543802022934,43986.078125,44.597286224365234,0.988893
100,89.71973419189453,-2.20491956488,36.0985042354,24400,12200000,29.5468276508,,0.00559852,0.00559852,1.0,2.86009,500.0,0.00934338,0.365984916687,13895.524005651474,5614.150390625,20.27337074279785,0.996948
100,232.71694946289062,-15.1256358748,37.0598472436,24500,12250000,30.2312190006,,0.00271089,0.00271089,1.0,4.78184,500.0,0.00959155,0.395417571068,13951.097725629807,62663.31640625,59.9722900390625,0.975578
100,213.60104370117188,-60.7136914787,36.7119015014,24600,12300000,30.0929447398,,0.0044733,0.0044733,1.0,12.8656,500.0,0.0115344,0.391782462597,14009.479666948318,136461.234375,50.1082878112793,0.951789
100,66.41952514648438,5.9845962405,35.6964171031,24700,12350000,29.0216786525,,0.0025435,0.0025435,1.0,9.43117,500.0,0.00960968,0.372067630291,14066.164804458618,6064.826171875,29.347694396972656,0.908205
100,32.403114318847656,8.77339943708,36.1356096972,24800,12400000,29.4327067366,,0.00374596,0.00374596,1.0,5.41108,500.0,0.00979435,0.377960383892,14118.241218090057,2044.427490234375,22.338003158569336,0.877442
100,83.74394989013672,0.781392554928,35.1540231684,24900,12450000,28.5404197312,,0.00684062,0.00684062,1.0,3.03528,500.0,0.00913873,0.365319788456,14177.30323958397,17416.75390625,40.3731575012207,0.885211
100,207.11572265625,-14.1498341641,34.7775337447,25000,12500000,28.2134558671,,0.00668091,0.00668091,1.0,13.1364,500.0,0.0122591,0.363725662231,14235.756833076477,32371.67578125,39.82655715942383,0.869289
100,28.74289321899414,4.70826528338,35.095722958,25100,12550000,28.4439378679,,0.00301318,0.00301318,1.0,44.3538,500.0,0.0126524,0.371988713741,14293.860066652298,1035.9150390625,14.3639554977417,0.825207
100,60.359130859375,6.47969299371,34.4188456919,25200,12600000,27.9109041719,,0.00334858,0.00334858,1.0,3.76999,500.0,0.0102575,0.366793930531,14347.446189165115,3697.7275390625,24.722375869750977,0.842287
100,108.86885833740234,-3.07404855088,34.7460408905,25300,12650000,28.2471879457,,0.00192761,0.00192761,1.0,2.30208,500.0,0.0094098,0.369970500469,14405.635169506073,9212.759765625,25.720888137817383,0.839998
100,199.4307098388672,7.89456357622,34.2625889868,25400,12700000,27.7284846741,,0.0039989,0.0039989,1.0,2.73799,500.0,0.0103785,0.373286128044,14464.78673696518,3231.963134765625,24.949670791625977,0.872105
100,33.732093811035156,10.723964626,33.8059377394,25500,12750000,27.3639610645,,0.00417754,0.00417754,1.0,4.70977,500.0,0.00943977,0.377341330051,14521.24651002884,1528.201904296875,22.451631546020508,0.873489
100,2294.2626953125,-186.717334561,33.3471134093,25600,12800000,27.0282537952,,0.00274838,0.00274838,1.0,2.44581,500.0,0.0103155,0.362934350967,14576.50400352478,1057766.0,121.82592010498047,0.866246
100,123.88096618652344,-0.759119243902,32.7451668788,25700,12850000,26.5524237618,,0.00317408,0.00317408,1.0,3.42798,500.0,0.0106177,0.366438210011,14633.788459539413,13978.4111328125,34.70998001098633,0.882957
100,16.195131301879883,5.30622633403,33.9701119238,25800,12900000,27.5802833167,,0.00536047,0.00536047,1.0,5.32069,500.0,0.0106914,0.372913122177,14691.482089281082,489.82489013671875,11.945822715759277,0.901502
100,130.93624877929688,1.76723037497,34.4520974628,25900,12950000,27.8902060083,,0.00321706,0.00321706,1.0,6.55038,500.0,0.0096566,0.372131347656,14748.224536895752,7118.87060546875,27.07925033569336,0.914715
100,63.59524917602539,4.05842296563,34.3972765119,26000,13000000,27.698347919,,0.00498278,0.00498278,1.0,9.61827,500.0,0.0121892,0.362977743149,14802.345138311386,2408.101318359375,18.7801456451416,0.898892
100,15.643817901611328,10.9466996106,34.7209085069,26100,13050000,28.0434219411,,0.0037191,0.0037191,1.0,13.7864,500.0,0.0116001,0.369694590569,14857.599210977554,473.4158935546875,17.474136352539062,0.86493
