EmpiricalD2Arithmetic,Bound,MeanEntropy,OptimizationReturnMean,TimeElapsed,Inner Iteration,LearnableVariance,InitialReturnMax,ReturnMeanIW,MeanIW,Penalization,StdIW,MeanD2-0,DivergenceHarmonic,VarianceInitializer,EpLenMean,ReturnStepMax,InitialReturnMean,EpRewMean,ReturnStepMaxmin,InitialBound,Weights,EpisodesSoFar,MinTargetPdf,WReturnMean,EpThisIter,OptimizationReturnMax,Iteration,MaxIW,StdWReturnMean,TimestepsSoFar,InitialReturnMin,InitialReturnStd,MinBehavPdf,MinIW,Epsilon,ESSRenyiArithmetic,ESSRenyiHarmonic,OptimizationReturnMin,EmpiricalD2Harmonic
1.0,-3.715132e+19,0.4189424,322.2232,8.660089492797852,1,,1739.0117,219064260.0,134.54688,True,596.24207,1.0,2.2637566e+28,-1.0,34.24,9.999994,332.20648,332.2064950974004,9.999994,-456096.7,[-0.047  0.1   -0.352 -0.972],850,-78.998825,209174.47,50,1729.0284,9,3881.1152,,16623,9.983296,314.34586,-78.998825,0.14542167,1e-07,50.0,50.0,,1.0
27.93076,-5.902236e+17,0.4189424,284.2423,9.106773138046265,2,,949.7397,1665105400000.0,4193118.0,True,16831110.0,27.93076,6.422492e+25,-1.0,31.44,9.999998,304.21564,304.21564601509635,9.999998,-1541499800000.0,[-0.063  0.007 -0.386 -1.048],900,-44.013123,429918.2,50,929.76636,9,91734040.0,,18195,19.973347,204.62828,-45.4166,0.8765019,1e-07,1.7901411,1.7901411,,27.93076
1.0,-850066700.0,0.4189424,320.67032,9.52061939239502,1,,1079.7737,1089909.9,4.1293178,True,9.5887575,1.0,79533820.0,-1.0,36.08,9.999996,350.62036,350.6203501178378,9.999996,-278790.3,[ 0.085  0.208 -0.399 -1.04 ],950,-42.74453,183593.86,50,1049.8236,10,66.5908,,19999,29.950024,246.29094,-42.74453,0.07767147,1e-07,50.0,50.0,,1.0
283766.47,-inf,0.4189424,345.61566,9.95209789276123,2,,1089.6472,155012.4,1.7944335,True,3.0115376,283766.47,inf,-1.0,35.58,9.999997,345.61566,345.6156800930466,9.999997,-inf,[-0.105  0.351 -0.474 -1.043],1000,-51.500027,155012.4,50,1089.6472,10,19.174309,,21778,,268.8252,-43.12111,8.0729976e-13,1e-07,0.00017620123,0.00017620123,,283766.47
1.0,-14397142000.0,0.4189424,389.41113,10.413568258285522,1,,989.5481,521029.22,2.5263374,True,1.5914758,1.0,32423862000.0,-1.0,40.96,9.999997,399.3959,399.3958516791743,9.999997,-302427.38,[-0.105  0.351 -0.474 -1.043],1050,-53.810852,222475.4,50,979.5634,11,7.526203,,23826,9.984701,250.91504,-53.810852,0.044561815,1e-07,50.0,50.0,,1.0
26716.898,-2.1305262e+22,0.4189424,497.99158,11.542118787765503,2,,1679.5819,1554580.0,4.96525,True,10.753012,26716.898,8.5557923e+33,-1.0,51.82,9.999999,507.97263,507.97262703584346,9.999999,-2.1305262e+22,[-0.226  0.353 -0.499 -1.062],1100,-79.53696,1554580.0,50,1669.6008,11,52.64391,,26417,9.9810505,354.60284,-75.73113,1.3838262e-07,1e-07,0.0018714747,0.0018714747,,26716.898
1.0,-229632750000.0,0.4189424,569.3686,12.269665956497192,1,,1259.3029,21158088.0,26.35028,True,76.74936,1.0,3144547600000.0,-1.0,58.96,9.999999,579.3519,579.3519202079914,9.999999,-549863.6,[-0.226  0.353 -0.499 -1.062],1150,-61.221172,420379.62,50,1249.3196,12,460.21368,,29365,9.983313,291.0859,-61.221172,0.26614773,1e-07,50.0,50.0,,1.0
38035.91,-2.2445598e+22,0.4189424,488.3802,12.860913753509521,2,,1279.4637,2041632.9,3.3363519,True,14.784182,38035.91,2.819952e+34,-1.0,51.86,9.999998,508.34595,508.34594699071596,9.999998,-2.2445598e+22,[-0.115  0.318 -0.511 -1.106],1200,-67.07097,2041632.9,50,1259.498,12,93.84898,,31958,19.96576,319.99728,-60.78028,5.4812455e-07,1e-07,0.0013145473,0.0013145473,,38035.91
1.0,-151159900000000.0,0.4189424,503.57208,13.592624425888062,1,,1369.7893,194088480.0,267.05115,True,1354.57,1.0,9.7352746e+17,-1.0,52.38,9.999998,513.552,513.5520042746807,9.999998,-522292.1,[-0.115  0.318 -0.511 -1.106],1250,-62.578827,369090.56,50,1359.8094,13,9197.632,,34577,9.979912,324.5842,-62.578827,0.16718052,1e-07,50.0,50.0,,1.0
26.612709,-1305136800000000.0,0.4189424,538.1881,14.40597939491272,2,,1559.4897,231660220000.0,161341.66,True,1092927.2,26.612709,4.3183627e+19,-1.0,56.84,9.999999,558.16174,558.1617293268321,9.999999,-3074902700000.0,[-0.03   0.354 -0.547 -1.182],1300,-56.94937,1093771.0,50,1539.5161,13,7809127.5,,37419,19.973614,346.054,-56.79698,0.9657865,1e-07,1.8788016,1.8788016,,26.612709
1.0,-156676100000000.0,0.4189424,554.0185,15.332415580749512,1,,1039.6355,1923195100.0,4295.877,True,13098.479,1.0,3.1518215e+18,-1.0,58.42,10.0,573.9903,573.9902744412054,10.0,-482965.47,[-0.272  0.292 -0.554 -1.181],1350,-47.886208,394714.8,50,1019.6637,14,81712.84,,40340,19.971811,255.44072,-47.886208,0.08264332,1e-07,50.0,50.0,,1.0
2041877.5,-inf,0.4189424,762.5054,16.234731674194336,2,,1579.6699,922371.25,2.0872033,True,10.779048,2041877.5,inf,-1.0,77.28,9.999998,762.5054,762.5053972240586,9.999998,-inf,[-0.179  0.369 -0.569 -1.21 ],1400,-75.59616,922371.25,50,1579.6699,14,74.438034,,44204,,362.35883,-66.55347,2.4104474e-11,1e-07,2.4487268e-05,2.4487268e-05,,2041877.5
1.0,-6.760277e+20,0.4189424,600.7498,17.087165355682373,1,,1829.3059,26772010000.0,35211.8,True,235145.11,1.0,6.12174e+30,-1.0,62.1,10.0,610.7317,610.7316728110278,10.0,-803829.6,[-0.179  0.369 -0.569 -1.21 ],1450,-80.102585,530599.56,50,1819.324,15,1680911.0,,47309,9.981895,396.9967,-80.102585,0.05400914,1e-07,50.0,50.0,,1.0
2782.4836,-7.355143e+17,0.4189424,641.44324,18.197750091552734,2,,1719.6342,383258.12,1.2356849,True,4.3648596,2782.4836,9.2796006e+24,-1.0,68.16,9.999999,671.38586,671.385868138229,9.999999,-7.355143e+17,[-0.152  0.255 -0.671 -1.405],1500,-96.78121,383258.12,50,1689.6915,15,28.17793,,50717,29.942602,310.30716,-82.51746,4.0800525e-13,1e-07,0.017969558,0.017969558,,2782.4836
1.0,-36362150000.0,0.4189424,616.18164,18.77095866203308,1,,1579.6741,22350800.0,36.26537,True,199.40852,1.0,31811658000.0,-1.0,63.64,10.0,626.1612,626.1612245813031,10.0,-750068.5,[-0.152  0.255 -0.671 -1.405],1550,-65.062584,546321.75,50,1569.6945,16,1415.4885,,53899,9.979643,392.7389,-65.062584,0.14632675,1e-07,50.0,50.0,,1.0
17.832064,-735107600000000.0,0.4189424,666.16077,19.733298778533936,2,,1589.4954,10067024000.0,16825.074,True,61299.992,17.832064,1.2698258e+19,-1.0,68.64,9.999999,676.1432,676.1432098007773,9.999999,-210148260000.0,[-0.228  0.342 -0.684 -1.361],1600,-70.841194,1223925.2,50,1579.513,16,411491.5,,57331,9.98246,360.4203,-69.420425,0.012552131,1e-07,2.803938,2.803938,,17.832064
1.0,-7903988000.0,0.4189424,770.8466,20.760275840759277,1,,1869.2661,3874304.8,4.9370093,True,6.0543942,1.0,766784700.0,-1.0,78.12,10.0,770.8466,770.8466509199956,10.0,-1116323.2,[-0.015  0.237 -0.68  -1.438],1650,-75.7637,831025.44,50,1869.2661,17,27.597736,,61237,,486.6425,-75.7637,0.15637961,1e-07,50.0,50.0,,1.0
189.92062,-2398938100000000.0,0.4189424,766.3688,21.81176996231079,2,,1999.3478,3312590.2,2.2936745,True,8.3489065,189.92062,5.4022652e+19,-1.0,81.66,10.0,806.30835,806.308349931005,10.0,-2398938100000000.0,[-0.074  0.219 -0.687 -1.436],1700,-86.3949,3312590.2,50,1959.4082,17,56.61651,,65320,39.939617,505.69598,-85.44864,4.354174e-06,1e-07,0.26326787,0.26326787,,189.92062
1.0,-1.0732257e+20,0.4189424,656.39935,22.895751237869263,1,,1899.5309,118778230000.0,138883.62,True,537907.8,1.0,1.3270523e+29,-1.0,68.66,9.999999,676.3632,676.3632312739705,9.999999,-931568.4,[-0.074  0.219 -0.687 -1.436],1750,-85.56824,636957.6,50,1879.567,18,3441330.5,,68753,19.96385,423.66315,-85.56824,0.17242031,1e-07,50.0,50.0,,1.0
26385.352,-3.0530971e+22,0.4189424,592.9328,23.733490467071533,2,,1999.4825,13041.155,0.09960506,True,0.2715665,26385.352,8.747865e+33,-1.0,61.32,10.0,602.9126,602.9126747528721,10.0,-3.0530971e+22,[ 0.017  0.303 -0.686 -1.42 ],1800,-75.650665,13041.155,50,1989.5027,18,1.3752506,,71819,9.979885,369.15488,-72.852844,4.8853974e-07,1e-07,0.0018949909,0.0018949907,,26385.354
1.0,-21769296000.0,0.4189424,463.99048,24.500840663909912,1,,1679.4556,29961982.0,21.616266,True,74.85244,1.0,8910655000.0,-1.0,48.42,9.999999,473.97128,473.9712564276051,9.999999,-592623.75,[ 0.017  0.303 -0.686 -1.42 ],1850,-67.66969,362324.5,50,1669.4747,19,392.66083,,74240,9.980778,371.0468,-67.66969,0.23137036,1e-07,50.0,50.0,,1.0
58.290173,-1.12309535e+24,0.4189424,601.324,25.158124208450317,2,,2869.557,774822200000000.0,94513060.0,True,657498300.0,58.290173,2.7903918e+36,-1.0,61.16,9.999999,601.324,601.3239804619622,9.999999,-64206480000000.0,[-0.035  0.399 -0.73  -1.379],1900,-113.813065,387781.25,50,2869.557,19,4696917000.0,,77298,,474.7597,-113.43928,0.004711981,1e-07,0.85777754,0.85777754,,58.290173
1.0,-229791580000.0,0.4189424,444.8121,25.95322060585022,1,,979.63184,11102997.0,73.21774,True,224.42406,1.0,8599355500000.0,-1.0,46.5,9.999999,454.79535,454.79536798452244,9.999999,-336130.7,[ 0.171  0.276 -0.727 -1.451],1950,-49.569374,257773.1,50,969.64856,20,1419.2949,,79623,9.983246,225.68626,-49.569374,0.18756,1e-07,50.0,50.0,,1.0
1467419.2,-inf,0.4189424,435.97797,26.704907417297363,2,,1289.63,1405402.8,13.750035,True,63.672504,1467419.2,inf,-1.0,45.62,10.0,445.9593,445.9593074076193,10.0,-inf,[ 0.11   0.185 -0.74  -1.509],2000,-75.4958,1405402.8,50,1279.6487,20,361.75403,,81904,9.981349,257.78992,-73.96569,1.0897875e-16,1e-07,3.4073426e-05,3.4073426e-05,,1467419.2
1.0,-496356920000.0,0.4189424,502.54175,27.542981147766113,1,,1499.3678,4936892.5,10.002322,True,17.755213,1.0,7312032000000.0,-1.0,51.28,9.999998,502.54175,502.5418005984853,9.999998,-521558.9,[ 0.11   0.185 -0.74  -1.509],2050,-71.645935,338001.53,50,1499.3678,21,92.926674,,84468,,292.32394,-71.645935,0.08271239,1e-07,50.0,50.0,,1.0
563.2498,-4.656989e+16,0.4189424,589.147,28.43025493621826,2,,2129.5437,151010.8,0.7510771,True,1.6418154,563.2498,1.5818139e+22,-1.0,62.94,9.999999,619.1014,619.1013248383465,9.999999,-4.656989e+16,[ 0.042  0.286 -0.763 -1.491],2100,-61.63296,151010.8,50,2099.5894,21,7.7558,,87615,29.95441,382.18323,-57.278503,1.085768e-06,1e-07,0.08877055,0.08877055,,563.2498
1.0,-3247717600.0,0.4189424,566.81976,29.363508939743042,1,,1779.3827,1349281.8,3.2071524,True,3.9982433,1.0,157691860.0,-1.0,62.7,9.999999,616.73285,616.7328335750485,9.999999,-819401.94,[ 0.042  0.286 -0.763 -1.491],2150,-76.87181,560881.75,50,1729.4696,22,27.204617,,90750,49.9131,424.87924,-76.87181,0.030788274,1e-07,50.0,50.0,,1.0
63.617443,-1061234700000000.0,0.4189424,798.7078,30.70216393470764,2,,2629.5708,1227679.6,2.4727323,True,3.862906,63.617443,3.533252e+18,-1.0,85.9,9.999999,848.6482,848.6482271721427,9.999999,-1114087900000000.0,[-0.015  0.261 -0.768 -1.494],2200,-106.70047,1320509.4,50,2579.6304,22,17.33069,,95045,49.940483,561.5731,-107.050415,9.287987e-07,1e-07,0.785948,0.785948,,63.617443
1.0,-8644279000.0,0.4189424,819.26056,31.805957555770874,1,,2179.2517,6570939.5,5.573035,True,5.17682,1.0,496202200.0,-1.0,85.96,10.0,849.2201,849.220059888779,10.0,-1418998.5,[-0.017  0.267 -0.769 -1.493],2250,-91.66263,1031231.3,50,2149.2922,23,21.678741,,99343,29.959435,556.8273,-91.66263,0.1428962,1e-07,50.0,50.0,,1.0
33.531666,-1375634200000.0,0.4189424,738.9228,32.75489091873169,2,,1889.645,635940.0,0.77822936,True,1.2245914,33.531666,22262600000000.0,-1.0,76.92,10.0,758.89014,758.8901608880207,10.0,-1702279100000.0,[-0.055  0.228 -0.78  -1.522],2300,-92.29803,513425.78,50,1869.6777,23,6.4278097,,103189,19.967297,504.22275,-90.53358,2.8370803e-05,1e-07,1.4911278,1.4911278,,33.531666
1.0,-424582500000000.0,0.4189424,737.6945,34.11139678955078,1,,2159.473,7917478400.0,4736.1978,True,25500.367,1.0,1.2433926e+18,-1.0,76.8,10.0,757.66327,757.6633052928673,10.0,-1236399.2,[-0.067  0.246 -0.78  -1.513],2350,-80.03631,855638.94,50,2139.5042,24,175154.77,,107029,19.968773,530.6461,-80.03631,0.06377587,1e-07,50.0,50.0,,1.0
2509.2085,-1.1032687e+19,0.4189424,640.3934,35.12376070022583,2,,1809.4009,9034334.0,11.62524,True,66.67119,2509.2085,1.7033921e+27,-1.0,65.06,9.999999,640.3934,640.3933319371921,9.999999,-1.1032687e+19,[-0.09   0.16  -0.81  -1.595],2400,-77.009415,9034334.0,50,1809.4009,24,473.8056,,110282,,418.1326,-77.39822,2.0945089e-07,1e-07,0.019926602,0.019926602,,2509.2085
1.0,-3153848400000000.0,0.4189424,640.61316,35.855019092559814,1,,2908.9395,366335360.0,189.85951,True,970.5687,1.0,2.0836946e+19,-1.0,68.08,9.999999,670.5568,670.5567737930678,9.999999,-1358135.5,[-0.09   0.16  -0.81  -1.595],2450,-136.3132,667219.44,50,2878.9958,25,6477.962,,113686,29.9436,466.4473,-136.3132,0.052476212,1e-07,50.0,50.0,,1.0
58.66345,-50200580000.0,0.4189424,621.80383,37.19178509712219,2,,1409.6884,1146496.5,3.0700138,True,16.403728,58.66345,95718630000.0,-1.0,63.2,10.0,621.80383,621.8038592910651,10.0,-45848184000000.0,[-0.203  0.213 -0.81  -1.592],2500,-58.777702,1450371.8,50,1409.6884,25,117.320755,,116846,,281.82257,-56.16989,0.00018325614,1e-07,0.8523195,0.8523195,,58.66345
1.0,-2372928000000.0,0.4189424,489.83325,38.158210039138794,1,,1299.7583,124596540.0,488.64508,True,1065.5315,1.0,295913280000000.0,-1.0,53.0,10.0,519.78235,519.7823475068631,10.0,-453288.88,[-0.154  0.155 -0.807 -1.604],2550,-67.36763,315351.88,50,1269.8092,26,5668.4863,,119496,29.949106,212.55165,-67.36763,0.44675705,1e-07,50.0,50.0,,1.0
43552.613,-1.2068534e+23,0.4189424,696.27844,39.25047755241394,2,,1839.6138,956512.06,3.4407535,True,21.332794,43552.613,1.9076282e+35,-1.0,83.64,10.0,826.1538,826.1538439243316,10.0,-1.2068534e+23,[-0.139  0.277 -0.829 -1.596],2600,-82.84309,956512.06,50,1709.7384,26,152.39705,,123678,129.87532,421.0491,-80.10662,1.932046e-10,1e-07,0.0011480367,0.0011480367,,43552.613
1.0,-3.0714114e+23,0.4189424,730.82794,40.436882972717285,1,,1799.629,108686440000.0,142365.19,True,446530.5,1.0,1.3490723e+36,-1.0,77.1,9.999999,760.77295,760.7730075403842,9.999999,-1027258.9,[-0.139  0.277 -0.829 -1.596],2650,-73.42129,762821.94,50,1769.6841,27,2507820.0,,127533,29.944992,429.0063,-73.42129,0.25229812,1e-07,50.0,50.0,,1.0
405685470000.0,-inf,0.4189424,940.1934,41.8835391998291,2,,3208.8765,8856.238,0.16458496,True,0.5957508,405685470000.0,inf,-1.0,97.06,9.999999,960.1555,960.1555579524762,9.999999,-inf,[-0.032  0.341 -0.834 -1.603],2700,-147.59592,8856.238,50,3188.9143,27,3.460345,,132386,19.962074,816.95886,-136.51984,3.9633765e-11,1e-07,1.2324819e-10,1.2324819e-10,,405685470000.0
1.0,-6.426014e+23,0.4189424,777.2642,43.09825158119202,1,,2169.313,9542074000.0,2737.4685,True,17815.016,1.0,2.7969563e+36,-1.0,81.76,9.999999,807.2128,807.2128050603602,9.999999,-1264144.9,[-0.032  0.341 -0.834 -1.603],2750,-89.93332,879906.6,50,2139.3645,28,127416.75,,136474,29.948584,477.8223,-89.93332,0.33703184,1e-07,50.0,50.0,,1.0
1086588800.0,-inf,0.4189424,853.1765,44.479257345199585,2,,2169.735,123367.13,0.26709235,True,1.061631,1086588800.0,inf,-1.0,86.34,10.0,853.1765,853.1764992663308,10.0,-inf,[-0.139  0.289 -0.855 -1.636],2800,-107.48257,123367.13,50,2169.735,28,7.0075703,,140791,,486.2918,-99.96442,2.4223716e-14,1e-07,4.601557e-08,4.601557e-08,,1086588800.0
1.0,-1.625151e+20,0.4189424,776.24646,45.66755199432373,1,,1809.5951,52301140000.0,156620.05,True,521220.72,1.0,3.694477e+29,-1.0,83.64,10.0,826.1543,826.154308094263,10.0,-1089161.2,[-0.139  0.289 -0.855 -1.636],2850,-69.30666,821787.4,50,1759.6871,29,3291221.2,,144973,49.90792,373.17084,-69.30666,0.111632496,1e-07,50.0,50.0,,1.0
164308000000.0,-inf,0.4189424,894.07166,47.29554224014282,2,,3718.8174,37626.293,0.08963322,True,0.35669446,164308000000.0,inf,-1.0,96.44,10.0,953.9696,953.9696118771077,10.0,-inf,[-0.062  0.386 -0.864 -1.621],2900,-150.54501,37626.293,50,3658.9194,29,2.1967537,,149795,59.898003,615.7462,-138.62512,1.1047267e-15,1e-07,3.0430655e-10,3.0430655e-10,,164308000000.0
1.0,-3222833700000.0,0.4189424,993.66876,49.04106307029724,1,,3549.0059,72803130.0,18.991758,True,79.452484,1.0,9820205000000.0,-1.0,111.4,10.0,1103.519,1103.5189985592024,10.0,-2780442.0,[-0.062  0.386 -0.864 -1.621],2950,-158.63799,1752022.8,50,3439.1558,30,566.23236,,155365,109.85022,730.9368,-158.63799,0.0651748,1e-07,50.0,50.0,,1.0
316.83386,-7625917000000000.0,0.4189424,1130.039,50.79215884208679,2,,3049.1743,2926202.5,2.1532052,True,5.986077,316.83386,1.00912825e+20,-1.0,116.04,9.999999,1150.0074,1150.007371379362,9.999999,-7625917000000000.0,[-0.12   0.367 -0.877 -1.621],3000,-142.5412,2926202.5,50,3029.2058,30,26.043333,,161167,19.968462,639.1053,-139.27019,1.5556825e-06,1e-07,0.15781142,0.15781142,,316.83386
1.0,-68550316000.0,0.4189424,1044.5625,52.454113245010376,1,,2858.9004,56808132.0,78.15746,True,459.9009,1.0,10534015000.0,-1.0,105.5,10.0,1044.5625,1044.5625750438994,10.0,-2165377.5,[-0.12   0.367 -0.877 -1.621],3050,-121.868004,1498025.8,50,2858.9004,31,3294.5889,,166442,,637.8987,-121.868004,0.24121429,1e-07,50.0,50.0,,1.0
379.17886,-2.6887846e+16,0.4189424,930.36414,54.30987858772278,2,,2508.636,6867057.5,3.3523176,True,13.650227,379.17886,2.7381213e+21,-1.0,95.08,9.999998,940.3465,940.3464738906812,9.999998,-2.6887846e+16,[-0.063  0.392 -0.88  -1.624],3100,-100.93182,6867057.5,50,2498.6536,31,89.17907,,171196,9.982338,607.2029,-93.21847,1.996476e-07,1e-07,0.13186389,0.13186389,,379.17886
1.0,-102340665000000.0,0.4189424,1106.1396,56.13535261154175,1,,4258.894,798294100.0,200.18204,True,644.4123,1.0,4775223600000000.0,-1.0,114.66,10.0,1136.0918,1136.0917247482605,10.0,-3398454.5,[-0.063  0.392 -0.88  -1.624],3150,-159.28876,1917470.2,50,4228.942,32,3731.5496,,176929,29.952065,791.6855,-159.28876,0.143269,1e-07,50.0,50.0,,1.0
13141.466,-1.1774123e+22,0.4189424,986.0648,58.350454330444336,2,,2968.681,63824156.0,23.773039,True,163.99138,13141.466,2.6772833e+32,-1.0,121.64,10.0,1205.852,1205.8520861722836,10.0,-1.1774123e+22,[-0.076  0.506 -0.925 -1.602],3200,-133.27475,63824156.0,50,2748.8936,32,1171.6964,,183011,219.78725,633.89594,-129.17955,1.3997109e-07,1e-07,0.0038047505,0.0038047505,,13141.466
