Inner Iteration,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,InitialReturnMin,Bound,ESSRenyiHarmonic,LearnableVariance,WReturnMean,TimestepsSoFar,MeanD2-0,InitialReturnStd,EpLenMean,MinBehavPdf,MinTargetPdf,MinIW,EpRewMean,MeanIW,ReturnMeanIW,EpThisIter,ESSRenyiArithmetic,Weights,InitialReturnMax,ReturnStepMaxmin,MeanEntropy,Iteration,StdWReturnMean,InitialBound,TimeElapsed,MaxIW,EpisodesSoFar,DivergenceHarmonic,ReturnStepMax,StdIW,VarianceInitializer,InitialReturnMean,Penalization
1,1.0,1.0,9.982957,-54563656000.0,100.0,,14658566.0,1266262,1.0,1492.4778,353.33,-242.41122,-242.41122,0.12281121,3525.773222448254,15.595148,175001300.0,100,100.0,[-0.03   0.392 -1.904 -1.758],4999.4404,10.0,0.4189424,70,,-16101644.0,584.5037703514099,110.4159,7000,1420536000.0,10.0,23.157719,-1,3525.7732,True
1,1.0,1.0,289.77142,-30529989000.0,100.0,,18573056.0,1306841,1.0,1465.0648,405.79,-258.68542,-258.68542,0.056157622,4052.9793751954176,5.217857,114127580.0,100,100.0,[ 3.664e-04  3.991e-01 -1.907e+00 -1.759e+00],4999.391,10.0,0.4189424,71,,-20016110.0,648.6192579269409,180.67798,7100,444276200.0,10.0,18.086432,-1,4052.9795,True
1,1.0,1.0,319.6709,-1.2117446e+22,100.0,,15043457.0,1343526,1.0,1281.5427,366.85,-236.41296,-236.41296,0.018874561,3660.752114402108,19389.076,202526430000.0,100,100.0,[-0.03   0.404 -1.909 -1.766],4999.6113,10.0,0.4189424,72,,-16486635.0,704.662219285965,733658.0,7200,7.050152e+31,10.0,79038.58,-1,3660.752,True
1,1.0,1.0,9.981161,-2.1216485e+22,100.0,,17730472.0,1382268,1.0,1661.2906,387.42,-254.08289,-254.08289,0.33784282,3869.184016678465,8.997308,162475200.0,100,100.0,[ 0.03   0.409 -1.906 -1.748],4999.3506,10.0,0.4189424,73,,-19173502.0,764.3935196399689,96.57723,7300,2.161791e+32,10.0,15.040575,-1,3869.1843,True
1,1.0,1.0,,-1.0896459e+22,100.0,,15512982.0,1419079,1.0,1420.8661,368.11,-243.68932,-243.68932,0.043212213,3673.4344734081997,9891.25,141851540000.0,100,100.0,[-0.03   0.423 -1.913 -1.745],4999.6064,10.0,0.4189424,74,,-16956158.0,818.154111623764,323973.03,7400,5.7009707e+31,10.0,40795.9,-1,3673.4346,True
1,1.0,1.0,9.980724,-67447416000000.0,100.0,,19878766.0,1461117,1.0,1496.6359,420.38,-245.33623,-245.33623,0.17360564,4199.8627991645035,47.568165,963998000.0,100,100.0,[ 0.027  0.411 -1.917 -1.766],4999.3916,10.0,0.4189424,75,,-21321820.0,858.3953320980072,1556.681,7500,2184594600000000.0,10.0,171.31143,-1,4199.863,True
1,1.0,1.0,,-1.6009104e+17,100.0,,20193806.0,1504118,1.0,1318.5848,430.01,-253.1568,-253.1568,0.05172772,4295.944664193432,3295.3345,67421766000.0,100,100.0,[-0.01   0.37  -1.926 -1.793],4999.5146,10.0,0.4189424,76,,-21636932.0,922.2156038284302,169212.39,7600,1.2306756e+22,10.0,16978.67,-1,4295.945,True
1,1.0,1.0,9.982354,-3.0052494e+17,100.0,,18225298.0,1543781,1.0,1591.94,396.63,-243.93271,-243.93271,0.09517668,3961.1898928558744,40.74837,672979260.0,100,100.0,[ 0.039  0.335 -1.939 -1.802],4999.4834,10.0,0.4189424,77,,-19668404.0,984.112753868103,1208.7977,7700,4.3369237e+22,10.0,128.88748,-1,3961.1895,True
1,1.0,1.0,9.981559,-3.2158738e+21,100.0,,14923902.0,1579819,1.0,1408.9601,360.38,-230.44247,-230.44247,0.074288994,3597.0451278713713,48799.824,692360500000.0,100,100.0,[-0.021  0.32  -1.945 -1.808],4999.5576,10.0,0.4189424,78,,-16367048.0,1034.1192264556885,1957806.4,7800,4.965843e+30,10.0,228039.33,-1,3597.0454,True
1,1.0,1.0,9.979449,-85112770000.0,100.0,,18702588.0,1620508,1.0,1478.8853,406.89,-243.45459,-243.45459,0.06763883,4063.9248899894633,51.398514,989959600.0,100,100.0,[ 0.041  0.321 -1.948 -1.804],4999.4297,10.0,0.4189424,79,,-20145664.0,1089.9981484413147,1814.565,7900,3398340600.0,10.0,197.90556,-1,4063.925,True
1,1.0,1.0,349.7596,-11485074000.0,100.0,,19440394.0,1662895,1.0,1231.634,423.87,-250.23808,-250.23808,0.166918,4233.612400319707,23.377964,299489700.0,100,100.0,[-0.012  0.344 -1.961 -1.786],4999.5312,10.0,0.4189424,80,,-20883530.0,1158.8824210166931,298.5793,8000,60078844.0,10.0,48.68247,-1,4233.6123,True
1,1.0,1.0,9.983934,-7.2145555e+19,100.0,,21330086.0,1707191,1.0,1319.2329,442.96,-241.2604,-241.2604,0.046400987,4426.026351804381,59.752655,1450712600.0,100,100.0,[ 0.018  0.35  -1.961 -1.782],4999.5254,10.0,0.4189424,81,,-22773220.0,1207.870784521103,817.18994,8100,2.4993396e+27,10.0,121.52374,-1,4426.0264,True
1,1.0,1.0,29.94545,-3.105349e+18,100.0,,13317116.0,1741271,1.0,1326.6271,340.8,-234.16971,-234.16971,0.02768025,3399.5848636629585,8525.487,142358680000.0,100,100.0,[-0.037  0.369 -1.976 -1.795],4999.3516,10.0,0.4189424,82,,-14760142.0,1243.3911626338959,525170.5,8200,4.631133e+24,10.0,52639.598,-1,3399.585,True
1,1.0,1.0,29.959,-3.0339237e+22,100.0,,20754204.0,1784806,1.0,1353.6752,435.35,-250.92558,-250.92558,0.048739243,4349.915986023136,2539278.5,63294810000000.0,100,100.0,[ 0.018  0.397 -1.977 -1.789],4999.615,10.0,0.4189424,83,,-22197390.0,1303.9906876087189,180123870.0,8300,4.4196127e+32,10.0,18647104.0,-1,4349.916,True
1,1.0,1.0,249.78485,-2.4122342e+22,100.0,,19266406.0,1826997,1.0,1230.8884,421.91,-245.76077,-245.76077,0.038531214,4213.231269420092,80626.25,1184216800000.0,100,100.0,[-0.031  0.498 -1.997 -1.737],4999.4756,10.0,0.4189424,84,,-20709510.0,1352.403885126114,3140618.8,8400,2.7942316e+32,10.0,346632.84,-1,4213.2314,True
1,1.0,1.0,,-1135702800000000.0,100.0,,17339740.0,1865384,1.0,1626.3033,383.87,-242.28961,-242.28961,0.40118602,3833.389844096727,4.5101376,76624770.0,100,100.0,[ 0.025  0.522 -2.007 -1.729],4999.548,10.0,0.4189424,85,,-18782884.0,1400.9404113292694,18.91878,8500,6.1933786e+17,10.0,3.1290479,-1,3833.39,True
1,1.0,1.0,9.980888,-9.388181e+20,100.0,,20197010.0,1909202,1.0,1020.1982,438.18,-255.31725,-255.31725,0.07493794,4376.780212853033,74068.85,1046347200000.0,100,100.0,[-0.031  0.516 -2.018 -1.706],4999.5938,10.0,0.4189424,86,,-21640184.0,1461.3299627304077,1674089.5,8600,4.2319967e+29,10.0,262946.94,-1,4376.7803,True
1,1.0,1.0,349.8322,-41441050000000.0,100.0,,18937130.0,1950430,1.0,1407.3585,412.28,-285.3954,-285.3954,0.042239554,4117.823876075537,7.0260158,140075460.0,100,100.0,[ 0.029  0.504 -2.023 -1.718],4999.4824,10.0,0.4189424,87,,-20380236.0,1529.5584182739258,109.35288,8700,824669000000000.0,10.0,15.933315,-1,4117.8237,True
1,1.0,1.0,,-8.219264e+23,100.0,,19204796.0,1992497,1.0,1244.5769,420.67,-239.69495,-239.69495,0.16417979,4201.883630557486,552889.25,9466149000000.0,100,100.0,[-0.026  0.531 -2.034 -1.725],4999.495,10.0,0.4189424,88,,-20647912.0,1586.360740661621,29425058.0,8800,3.244012e+35,10.0,3295253.8,-1,4201.884,True
1,1.0,1.0,19.960571,-373226960000.0,100.0,,19049772.0,2033352,1.0,1547.8383,408.55,-245.60867,-245.60867,0.29074138,4080.927447708926,8.517588,174017950.0,100,100.0,[ 0.033  0.514 -2.041 -1.736],4999.463,10.0,0.4189424,89,,-20492868.0,1643.5001740455627,161.0518,8900,66829582000.0,10.0,17.76188,-1,4080.9272,True
1,1.0,1.0,9.9836855,-43748380000000.0,100.0,,21572408.0,2078595,1.0,1064.0558,452.43,-251.92595,-251.92595,0.06936128,4521.083294209487,1945.1267,28390392000.0,100,100.0,[-0.019  0.48  -2.052 -1.736],4999.5537,10.0,0.4189424,90,,-23015560.0,1707.3327133655548,60921.05,9000,917817600000000.0,10.0,8071.073,-1,4521.083,True
1,1.0,1.0,9.981425,-10554813000.0,100.0,,22288102.0,2124546,1.0,1095.4537,459.51,-245.14133,-245.14133,0.09806915,4592.176388474853,17.482931,398667000.0,100,100.0,[ 0.02   0.524 -2.06  -1.716],4999.467,10.0,0.4189424,91,,-23731204.0,1780.4244856834412,185.78859,9100,49531830.0,10.0,33.78884,-1,4592.1763,True
1,1.0,1.0,19.965803,-65101984000.0,100.0,,21759976.0,2169890,1.0,1108.3638,453.44,-243.0258,-243.0258,0.02210704,4531.170612334107,50.105976,953139100.0,100,100.0,[-0.015  0.488 -2.075 -1.751],4999.4834,10.0,0.4189424,92,,-23203086.0,1833.7274475097656,1387.6287,9200,1976052400.0,10.0,155.45818,-1,4531.1704,True
1,1.0,1.0,,-3.4468582e+18,100.0,,22649028.0,2215919,1.0,1217.8163,460.29,-244.23111,-244.23111,0.015462902,4600.64688936809,399685.7,9986319000000.0,100,100.0,[ 0.014  0.44  -2.08  -1.777],4999.414,10.0,0.4189424,93,,-24092098.0,1889.1518969535828,30962612.0,9300,5.7054396e+24,10.0,3163038.5,-1,4600.647,True
1,1.0,1.0,239.76187,-1.6513056e+21,100.0,,20574090.0,2258994,1.0,1431.9557,430.75,-263.17682,-263.17682,0.32087997,4303.904406691015,694.98444,16058957000.0,100,100.0,[ 0.047  0.559 -2.083 -1.795],4999.5103,10.0,0.4189424,94,,-22017214.0,1940.75199842453,14898.85,9400,1.3093818e+30,10.0,2387.9192,-1,4303.905,True
1,1.0,1.0,59.89822,-6.204885e+17,100.0,,12991171.0,2293206,1.0,1159.8478,342.12,-236.70563,-236.70563,0.020614835,3412.61252253525,2495.71,17470351000.0,100,100.0,[-0.063  0.518 -2.124 -1.804],4999.551,10.0,0.4189424,95,,-14434312.0,1985.9208376407623,37694.793,9500,1.8486929e+23,10.0,5840.965,-1,3412.6125,True
1,1.0,1.0,,-5.7545785e+23,100.0,,22344160.0,2338698,1.0,1292.443,454.92,-239.51094,-239.51094,0.16366452,4546.839581571444,5806461400.0,1.1133482e+17,100,100.0,[-1.573e-03  5.122e-01 -2.124e+00 -1.811e+00],4999.539,10.0,0.4189424,96,,-23787302.0,2041.8489842414856,580643260000.0,9600,1.5901143e+35,10.0,57773277000.0,-1,4546.8394,True
1,1.0,1.0,249.74146,-375578180000000.0,100.0,,20544266.0,2382058,1.0,1332.1877,433.6,-238.48819,-238.48819,0.03868556,4332.3829590390305,281.30667,6777404400.0,100,100.0,[ 0.06   0.521 -2.125 -1.807],4999.44,10.0,0.4189424,97,,-21987350.0,2096.724280357361,5025.948,9700,6.7736204e+16,10.0,767.2756,-1,4332.3833,True
1,1.0,1.0,9.980438,-1.2207088e+23,100.0,,21278538.0,2427464,1.0,838.208,454.06,-246.49646,-246.49646,0.04347942,4536.071569962683,98682.43,1250594300000.0,100,100.0,[-0.03   0.506 -2.163 -1.883],4999.628,10.0,0.4189424,98,,-22721732.0,2156.5166323184967,2284511.0,9800,7.1547524e+33,10.0,369901.0,-1,4536.072,True
1,1.0,1.0,9.980608,-1640119300000000.0,100.0,,22465448.0,2473729,1.0,1041.3472,462.65,-247.74974,-247.74974,0.12103273,4623.964283262998,2132.9004,48637325000.0,100,100.0,[ 0.026  0.534 -2.168 -1.878],4999.561,10.0,0.4189424,99,,-23908604.0,2204.499679327011,74751.445,9900,1.291573e+18,10.0,10473.909,-1,4623.9644,True
1,1.0,1.0,,-31699132000.0,100.0,,22714690.0,2520117,1.0,1105.4718,463.88,-245.84595,-245.84595,0.0145429075,4636.013657615937,124.27393,2597881300.0,100,100.0,[-0.026  0.638 -2.167 -1.923],4999.6094,10.0,0.4189424,100,,-24157874.0,2262.599407672882,3044.8586,10000,406630850.0,10.0,418.0145,-1,4636.0137,True
1,1.0,1.0,219.81744,-1.6176279e+16,100.0,,23087186.0,2567185,1.0,975.9594,470.68,-262.54456,-262.54456,0.32883042,4704.751716702708,110.4533,2730037000.0,100,100.0,[ 0.008  0.588 -2.17  -1.937],4999.575,10.0,0.4189424,101,,-24530350.0,2309.299108028412,8426.389,10100,1.2564521e+20,10.0,849.7878,-1,4704.752,True
1,1.0,1.0,9.981797,-4.3656572e+21,100.0,,20567200.0,2611525,1.0,973.726,443.4,-255.77913,-255.77913,0.12467671,4429.340302849409,554805.94,8807454000000.0,100,100.0,[-0.044  0.605 -2.182 -1.908],4999.589,10.0,0.4189424,102,,-22010370.0,2356.3089139461517,43333744.0,10200,9.1513116e+30,10.0,4311276.0,-1,4429.341,True
1,1.0,1.0,,-8929745000000.0,100.0,,22473272.0,2657676,1.0,1093.387,461.51,-234.40443,-234.40443,0.09001802,4612.784255064052,5138.0605,128414770000.0,100,100.0,[ 0.018  0.613 -2.186 -1.914],4999.6133,10.0,0.4189424,103,,-23916458.0,2410.1485776901245,491503.66,10300,37193943000000.0,10.0,48915.516,-1,4612.784,True
1,1.0,1.0,9.980222,-1804957900000000.0,100.0,,18044782.0,2697312,1.0,1540.4485,396.36,-244.76816,-244.76816,0.23093079,3958.7624951602274,130.95868,2285935000.0,100,100.0,[ 0.077  0.624 -2.184 -1.897],4999.4937,10.0,0.4189424,104,,-19487894.0,2452.8212718963623,4463.355,10400,1.5644088e+18,10.0,482.2528,-1,3958.7625,True
1,1.0,1.0,29.950851,-196454170000.0,100.0,,23686112.0,2745438,1.0,739.54175,481.26,-240.13194,-240.13194,0.21938947,4810.321291098571,20.268442,410930900.0,100,100.0,[-0.026  0.606 -2.227 -1.95 ],4999.572,10.0,0.4189424,105,,-25129276.0,2511.835263967514,558.65436,10500,18454139000.0,10.0,67.53217,-1,4810.3213,True
1,1.0,1.0,1579.1621,-9643523000000000.0,100.0,,24234828.0,2794421,1.0,505.6448,489.83,-245.99274,-245.99274,0.007954521,4896.851188544413,19.964487,489396200.0,100,100.0,[ 0.003  0.6   -2.231 -1.956],4999.573,10.0,0.4189424,106,,-25677994.0,2572.2523906230927,490.42972,10600,4.465407e+19,10.0,54.239567,-1,4896.851,True
1,1.0,1.0,29.948444,-7.8996445e+20,100.0,,19925826.0,2838170,1.0,914.17065,437.49,-263.85907,-263.85907,0.015542384,4369.224222646005,44050.76,575122900000.0,100,100.0,[-0.046  0.568 -2.233 -1.978],4999.6143,10.0,0.4189424,107,,-21369010.0,2619.8418085575104,1656101.5,10700,2.9963347e+29,10.0,175838.25,-1,4369.2246,True
1,1.0,1.0,,-68313620000000.0,100.0,,24360310.0,2887136,1.0,628.9936,489.66,-261.11142,-261.11142,0.16630782,4895.373045557671,12.566113,311945380.0,100,100.0,[ 0.015  0.565 -2.238 -1.992],4999.578,10.0,0.4189424,108,,-25803478.0,2678.2829580307007,193.04222,10800,2240776000000000.0,10.0,27.45619,-1,4895.373,True
1,1.0,1.0,,-1.9568294e+22,100.0,,19920602.0,2930205,1.0,1189.321,430.69,-249.50183,-249.50183,0.058135968,4301.873882045169,93757.6,1072852430000.0,100,100.0,[-0.041  0.587 -2.249 -1.977],4999.58,10.0,0.4189424,109,,-21363766.0,2720.731725692749,1698533.8,10900,1.8386247e+32,10.0,293142.5,-1,4301.874,True
1,1.0,1.0,,-625065900000.0,100.0,,23192176.0,2977385,1.0,975.2409,471.8,-253.06947,-253.06947,0.19210969,4716.045073906591,10.1151,240748030.0,100,100.0,[ 0.019  0.606 -2.249 -1.974],4999.577,10.0,0.4189424,110,,-24635342.0,2770.147485256195,196.46556,11000,187458490000.0,10.0,22.88571,-1,4716.0454,True
1,1.0,1.0,,-1.5492325e+24,100.0,,21828512.0,3023437,1.0,809.449,460.52,-247.00735,-247.00735,0.14420882,4601.445807756244,126846.82,1881494100000.0,100,100.0,[-0.037  0.594 -2.265 -1.996],4999.5723,10.0,0.4189424,111,,-23271674.0,2821.297861099243,2404764.8,11100,1.1524528e+36,10.0,385321.97,-1,4601.446,True
1,1.0,1.0,9.979694,-6.814532e+17,100.0,,23297264.0,3070445,1.0,1102.8378,470.08,-238.62575,-238.62575,0.3121009,4699.043951173246,34491.637,861811200000.0,100,100.0,[ 0.025  0.594 -2.265 -2.004],4999.577,10.0,0.4189424,112,,-24740430.0,2879.7829053401947,1280360.9,11200,2.2297644e+23,10.0,138598.06,-1,4699.044,True
1,1.0,1.0,319.77454,-3.8402834e+20,100.0,,24496948.0,3119554,1.0,625.7384,491.09,-246.13925,-246.13925,0.28912222,4909.725110715663,775918.9,19383030000000.0,100,100.0,[ 0.019  0.49  -2.263 -2.074],4999.5464,10.0,0.4189424,113,,-25940096.0,2941.9650242328644,75652616.0,11300,7.0815016e+28,10.0,7525840.0,-1,4909.725,True
1,1.0,1.0,349.74396,-1.3255048e+20,100.0,,24307130.0,3168451,1.0,640.0189,488.97,-240.82494,-240.82494,0.15203159,4888.507787534942,57.92853,1439253000.0,100,100.0,[ 0.029  0.369 -2.252 -2.099],4999.5195,10.0,0.4189424,114,,-25750262.0,2992.8424999713898,851.6642,11400,8.436664e+27,10.0,133.89812,-1,4888.508,True
1,1.0,1.0,9.982045,-2.3445914e+23,100.0,,13932380.0,3203262,1.0,1366.203,348.11,-235.9519,-235.9519,0.04526805,3473.5959949934754,8846.675,72378515000.0,100,100.0,[-0.033  0.365 -2.255 -2.107],4999.529,10.0,0.4189424,115,,-15375508.0,3035.1402711868286,206877.78,11500,2.6396068e+34,10.0,23256.012,-1,3473.5962,True
1,1.0,1.0,9.982069,-416470560000000.0,100.0,,24564498.0,3252536,1.0,544.0913,492.74,-251.94728,-251.94728,0.1255434,4926.30310665074,78254.336,1440755500000.0,100,100.0,[ 0.03   0.37  -2.255 -2.108],4999.581,10.0,0.4189424,116,,-26007666.0,3086.590268611908,4857758.5,11600,8.270759e+16,10.0,561235.56,-1,4926.3027,True
1,1.0,1.0,,-321970040000.0,100.0,,20659860.0,3295537,1.0,1483.5011,430.01,-265.5521,-265.5521,0.015065113,4296.403552506175,58.44522,1309547000.0,100,100.0,[ 0.09   0.38  -2.261 -2.12 ],4999.5586,10.0,0.4189424,117,,-22103010.0,3137.331651687622,1623.8872,11700,49372553000.0,10.0,209.44635,-1,4296.404,True
1,1.0,1.0,,-33897890000.0,100.0,,24048272.0,3343918,1.0,809.0085,483.81,-257.15332,-257.15332,0.01864613,4836.7114389103135,22.960766,572814400.0,100,100.0,[ 0.035  0.353 -2.271 -2.129],4999.6133,10.0,0.4189424,118,,-25491458.0,3186.938546180725,487.34137,11800,533234140.0,10.0,61.16127,-1,4836.7114,True
1,1.0,1.0,,-8.601225e+16,100.0,,21500010.0,3387981,1.0,1452.183,440.63,-259.6262,-259.6262,0.08091109,4403.541194032175,90.86269,1821335200.0,100,100.0,[ 0.047  0.293 -2.259 -2.13 ],4999.546,10.0,0.4189424,119,,-22943154.0,3239.554599761963,1589.541,11900,3.5523825e+21,10.0,242.73502,-1,4403.541,True
1,1.0,1.0,19.9626,-2.1413352e+21,100.0,,16128573.0,3424700,1.0,1639.5375,367.19,-251.16624,-251.16624,0.050620507,3666.1273812325007,1945361.9,37364404000000.0,100,100.0,[-0.005  0.26  -2.264 -2.14 ],4999.632,10.0,0.4189424,120,,-17571762.0,3285.336599588394,155746320.0,12000,2.2016007e+30,10.0,15810373.0,-1,3666.1274,True
1,1.0,1.0,39.928658,-17527649000000.0,100.0,,22426990.0,3470897,1.0,1052.551,461.97,-250.51141,-250.51141,0.16162455,4617.2640333621275,8155.1655,201701740000.0,100,100.0,[ 0.058  0.265 -2.264 -2.141],4999.625,10.0,0.4189424,121,,-23870180.0,3345.2010157108307,779189.44,12100,144133680000000.0,10.0,77515.22,-1,4617.264,True
1,1.0,1.0,9.979877,-17262125000.0,100.0,,15810685.0,3507243,1.0,1625.8604,363.46,-244.93152,-244.93152,0.048410155,3628.6723528363627,43.45365,690053400.0,100,100.0,[-1.860e-03  2.501e-01 -2.274e+00 -2.147e+00],4999.6274,10.0,0.4189424,122,,-17253870.0,3390.3404457569122,949.37555,12200,131863410.0,10.0,135.08452,-1,3628.6726,True
1,1.0,1.0,369.68817,-304782150000.0,100.0,,21951834.0,3552171,1.0,1337.2802,449.28,-241.62581,-241.62581,0.037304725,4490.380495422397,1348.223,33432783000.0,100,100.0,[ 0.029  0.253 -2.275 -2.152],4999.587,10.0,0.4189424,123,,-23395002.0,3441.5586092472076,128459.2,12300,35354305000.0,10.0,12777.257,-1,4490.381,True
1,1.0,1.0,9.979712,-153331960000000.0,100.0,,23706092.0,3600071,1.0,883.31366,479.0,-257.41782,-257.41782,0.07510278,4788.094663373642,541.1622,13439548000.0,100,100.0,[ 0.048  0.306 -2.28  -2.126],4999.5254,10.0,0.4189424,124,,-25149226.0,3495.2058968544006,30704.156,12400,1.1287437e+16,10.0,3389.371,-1,4788.0947,True
1,1.0,1.0,1659.5753,-373483370000.0,100.0,,22703690.0,3647146,1.0,753.667,470.75,-242.01056,-242.01056,0.16582638,4704.856729584157,57.746826,1135936300.0,100,100.0,[-0.003  0.342 -2.285 -2.126],4999.576,10.0,0.4189424,125,,-24146854.0,3545.1725368499756,2026.0859,12500,66571020000.0,10.0,218.42467,-1,4704.8564,True
1,1.0,1.0,,-107595030000000.0,100.0,,24047364.0,3695432,1.0,862.97327,482.86,-250.54562,-250.54562,0.034758035,4827.281201446306,10660.869,253290940000.0,100,100.0,[ 0.028  0.344 -2.285 -2.127],4999.5693,10.0,0.4189424,126,,-25490524.0,3600.2193751335144,974225.6,12600,5532584700000000.0,10.0,97087.58,-1,4827.2812,True
1,1.0,1.0,449.63165,-823732700000.0,100.0,,21922608.0,3740915,1.0,1122.0624,454.83,-265.21164,-265.21164,0.040891282,4545.72150456312,44.24892,887715900.0,100,100.0,[ 0.069  0.347 -2.279 -2.08 ],4999.493,10.0,0.4189424,127,,-23365722.0,3651.403864145279,920.5596,12700,325127300000.0,10.0,125.66306,-1,4545.7217,True
1,1.0,1.0,19.96164,-1735061700000.0,100.0,,23935202.0,3789307,1.0,729.2659,483.92,-253.69719,-253.69719,0.117973104,4837.703279492727,777.8625,18593608000.0,100,100.0,[ 0.009  0.356 -2.284 -2.066],4999.591,10.0,0.4189424,128,,-25378376.0,3707.838109970093,40135.082,12800,1414669300000.0,10.0,4826.8657,-1,4837.7036,True
1,1.0,1.0,389.6772,-1.4664706e+23,100.0,,24003910.0,3837659,1.0,799.41034,483.52,-256.82867,-256.82867,0.00069718267,4833.720565594656,136294980.0,3405097900000000.0,100,100.0,[ 0.042  0.305 -2.284 -2.082],4999.59,10.0,0.4189424,129,,-25447082.0,3773.1216716766357,12081430000.0,12900,1.0325961e+34,10.0,1206443000.0,-1,4833.72,True
1,1.0,1.0,,-1.4318139e+20,100.0,,16768588.0,3874818,1.0,1731.3268,371.59,-237.74774,-237.74774,0.054607026,3710.9427322393726,130141.67,2507990400000.0,100,100.0,[ 0.005  0.228 -2.301 -2.171],4999.5747,10.0,0.4189424,130,,-18211744.0,3827.9127073287964,10138041.0,13000,9.843786e+27,10.0,1014524.3,-1,3710.9429,True
1,1.0,1.0,9.980387,-1561286800000000.0,100.0,,22172750.0,3920141,1.0,1286.2867,453.23,-249.25493,-249.25493,0.052618533,4529.704107139824,2471.2507,61714686000.0,100,100.0,[ 0.058  0.259 -2.303 -2.159],4999.4717,10.0,0.4189424,131,,-23615850.0,3882.004317998886,122169.57,13100,1.1704579e+18,10.0,13456.761,-1,4529.7046,True
1,1.0,1.0,,-193972540000.0,100.0,,12342381.0,3950750,1.0,1738.6279,306.09,-242.26752,-242.26752,0.08314388,3052.794648608852,37.395588,455818180.0,100,100.0,[ 0.114  0.282 -2.308 -2.147],4999.3145,10.0,0.4189424,132,,-13785382.0,3918.6496546268463,855.5457,13200,17985247000.0,10.0,96.61903,-1,3052.7944,True
1,1.0,1.0,,-11747826000000.0,100.0,,22456818.0,3996473,1.0,1253.6201,457.23,-245.74306,-245.74306,0.013864241,4570.038982233023,969.7611,24109484000.0,100,100.0,[ 0.056  0.302 -2.317 -2.146],4999.6294,10.0,0.4189424,133,,-23900010.0,3977.6353664398193,77308.12,13300,65993400000000.0,10.0,7738.655,-1,4570.0386,True
1,1.0,1.0,419.73166,-2.6209025e+21,100.0,,20238022.0,4038767,1.0,1541.8911,422.94,-247.83505,-247.83505,0.018165898,4226.179604938146,1334440.5,33196828000000.0,100,100.0,[ 0.015  0.255 -2.317 -2.143],4999.635,10.0,0.4189424,134,,-21681216.0,4032.1807157993317,129932500.0,13400,3.2981458e+30,10.0,12925769.0,-1,4226.179,True
1,1.0,1.0,379.6366,-60341434000000.0,100.0,,23584314.0,4086702,1.0,791.1086,479.35,-266.62808,-266.62808,0.04407795,4791.4989101342535,117.2042,2801597000.0,100,100.0,[ 0.06   0.298 -2.317 -2.148],4999.6094,10.0,0.4189424,135,,-25027496.0,4097.271719932556,4759.3438,13500,1748106300000000.0,10.0,500.7011,-1,4791.499,True
1,1.0,1.0,409.73004,-3.106891e+23,100.0,,23226350.0,4134009,1.0,930.1947,473.07,-260.78876,-260.78876,0.14829239,4728.751389494953,7212995.0,150635120000000.0,100,100.0,[ 0.015  0.256 -2.318 -2.163],4999.571,10.0,0.4189424,136,,-24669510.0,4144.616904735565,671450750.0,13600,4.6349223e+34,10.0,66864636.0,-1,4728.7515,True
1,1.0,1.0,389.67575,-39627940000000.0,100.0,,22013950.0,4179465,1.0,1174.1989,454.56,-253.05899,-253.05899,0.025729276,4542.599155449925,823.20557,18685067000.0,100,100.0,[ 0.076  0.265 -2.319 -2.174],4999.552,10.0,0.4189424,137,,-23457098.0,4198.588295221329,22788.164,13700,753338740000000.0,10.0,3133.244,-1,4542.599,True
1,1.0,1.0,9.979891,-196553280000.0,100.0,,24270272.0,4228178,1.0,743.20276,487.13,-257.5091,-257.5091,0.019570218,4870.105022292837,86.44839,1366659000.0,100,100.0,[ 0.032  0.308 -2.329 -2.181],4999.672,10.0,0.4189424,138,,-25713492.0,4250.384902715683,3561.5117,13800,18291755000.0,10.0,392.50208,-1,4870.105,True
1,1.0,1.0,359.72336,-2.2670884e+18,100.0,,24508600.0,4277342,1.0,589.97205,491.64,-247.68326,-247.68326,0.28890172,4915.336594739957,59.952625,1484411400.0,100,100.0,[ 0.037  0.368 -2.327 -2.166],4999.5825,10.0,0.4189424,139,,-25951768.0,4300.623933553696,1943.6572,13900,2.467875e+24,10.0,228.18237,-1,4915.3364,True
1,1.0,1.0,429.7874,-35925996000.0,100.0,,14250661.0,4312664,1.0,1350.4365,353.22,-239.80342,-239.80342,0.108111285,3525.1926331886025,17.41512,155027500.0,100,100.0,[-0.023  0.355 -2.332 -2.178],4999.591,10.0,0.4189424,140,,-15693825.0,4338.54486823082,171.0207,14000,614390900.0,10.0,31.11308,-1,3525.1924,True
1,1.0,1.0,29.953634,-4.999847e+23,100.0,,23714666.0,4360714,1.0,801.02563,480.5,-255.55127,-255.55127,0.11439231,4803.438691019387,42336628.0,1007450950000000.0,100,100.0,[ 0.007  0.36  -2.332 -2.181],4999.591,10.0,0.4189424,141,,-25157838.0,4400.742334842682,3028118500.0,14100,1.2003192e+35,10.0,307528900.0,-1,4803.439,True
