Bound,Iteration,InitialReturnMin,InitialReturnMax,ESSRenyiHarmonic,MeanIW,Weights,Inner Iteration,EmpiricalD2Arithmetic,StdIW,MinTargetPdf,TimestepsSoFar,WReturnMean,VarianceInitializer,EpThisIter,Penalization,StdWReturnMean,TimeElapsed,MaxIW,EpRewMean,EpisodesSoFar,MeanEntropy,InitialReturnMean,EmpiricalD2Harmonic,ReturnStepMax,InitialReturnStd,LearnableVariance,MeanD2-0,DivergenceHarmonic,MinIW,ESSRenyiArithmetic,EpLenMean,InitialBound,ReturnMeanIW,MinBehavPdf,ReturnStepMaxmin
-3.150945e+18,73,9.979318,4999.436,100.0,40.142853,[ 0.018  0.471 -1.984 -2.259],1,1.0,94.927345,-242.69449,1823213,22381528.0,-1,100,True,,2233.3348128795624,696.42456,4581.994546028869,7300,0.4189424,4581.994,1.0,10.0,1177.6481,,1.0,4.767809e+24,0.25329524,100.0,458.45,-23824610.0,872883000.0,-242.69449,10.0
-15946312000.0,74,,4999.4863,100.0,12.110818,[-0.042  0.474 -1.995 -2.246],1,1.0,21.608929,-243.22682,1861107,16040635.0,-1,100,True,,2271.3799407482147,148.45393,3782.713876331114,7400,0.4189424,3782.7139,1.0,10.0,1315.945,,1.0,120245336.0,0.054289654,100.0,378.94,-17483740.0,122020370.0,-243.22682,10.0
-339385320000.0,75,,4999.6006,100.0,34.857304,[-0.011  0.476 -1.995 -2.25 ],1,1.0,174.095,-253.84084,1907627,22739164.0,-1,100,True,,2323.082250356674,1537.6063,4649.63339699504,7500,0.4189424,4649.6333,1.0,10.0,1058.3348,,1.0,55081476000.0,0.15127721,100.0,465.2,-24182340.0,687180860.0,-253.84084,10.0
-1.1925052e+20,76,419.60645,4999.497,100.0,909240.75,[ 0.02   0.474 -1.996 -2.248],1,1.0,8947118.0,-247.96236,1954489,22702244.0,-1,100,True,,2381.8665664196014,89927480.0,4683.630475566544,7600,0.4189424,4683.6304,1.0,10.0,875.12915,,1.0,6.828675e+27,0.030520724,100.0,468.62,-24145362.0,22709405000000.0,-247.96236,10.0
-2.2601689e+21,77,649.51,4999.456,100.0,95573.02,[ 0.071  0.556 -2.028 -2.322],1,1.0,515549.7,-254.04384,1992791,17241544.0,-1,100,True,,2436.201293706894,4053857.2,3824.520446742743,7700,0.4189424,3824.5205,1.0,10.0,1616.9688,,1.0,2.4530822e+30,0.022559581,100.0,383.02,-18684632.0,1983519800000.0,-254.04384,10.0
-1.18393855e+24,78,29.94563,4999.572,100.0,645.3259,[-0.014  0.638 -2.037 -2.283],1,1.0,3373.3413,-248.6289,2038722,22362616.0,-1,100,True,,2483.3491775989532,31005.47,4590.468413487065,7800,0.4189424,4590.4683,1.0,10.0,1135.8772,,1.0,6.7305156e+35,0.13435999,100.0,459.31,-23805776.0,15947024000.0,-248.6289,10.0
-3.1711565e+17,79,639.4968,4999.495,100.0,5581.3774,[-0.076  0.633 -2.042 -2.289],1,1.0,14235.59,-234.92625,2074079,13707093.0,-1,100,True,,2520.135405778885,101399.66,3527.2030220821784,7900,0.4189424,3527.2031,1.0,10.0,1125.1365,,1.0,4.8289406e+22,0.10691373,100.0,353.57,-15150202.0,52403540000.0,-234.92625,10.0
-212841450000000.0,80,,4999.6284,100.0,5443.5356,[-0.014  0.643 -2.045 -2.295],1,1.0,50941.383,-243.42447,2120958,23083618.0,-1,100,True,,2567.656212568283,512019.6,4685.921003627669,8000,0.4189424,4685.921,1.0,10.0,1061.0205,,1.0,2.1723668e+16,0.057327304,100.0,468.79,-24526812.0,134657200000.0,-243.42447,10.0
-65019380000.0,81,,4999.416,100.0,51.832462,[ 0.023  0.659 -2.05  -2.248],1,1.0,189.77393,-255.51627,2165625,21588476.0,-1,100,True,,2613.2076807022095,1633.6295,4463.352379224077,8100,0.4189424,4463.353,1.0,10.0,1291.1088,,1.0,1950803700.0,0.053482234,100.0,446.67,-23031544.0,1283391200.0,-255.51627,10.0
-5.3074723e+22,82,19.963156,4999.4736,100.0,12727.353,[ 0.056  0.666 -2.068 -2.367],1,1.0,84896.07,-251.56358,2208644,20394762.0,-1,100,True,,2655.4157440662384,833375.6,4298.365457183919,8200,0.4189424,4298.3657,1.0,10.0,1385.2139,,1.0,1.3526941e+33,0.08561578,100.0,430.19,-21837864.0,266356720000.0,-251.56358,10.0
-1.6993672e+21,83,,4999.5806,100.0,92237.0,[-0.036  0.588 -2.086 -2.397],1,1.0,241934.31,-244.47643,2252638,20490014.0,-1,100,True,,2702.523524284363,1498036.0,4394.828562719137,8300,0.4189424,4394.8286,1.0,10.0,1084.2039,,1.0,1.3866325e+30,0.075860634,100.0,439.94,-21933178.0,1342783800000.0,-244.47643,10.0
-6941298000000.0,84,,4999.562,100.0,9.837456,[ 0.023  0.576 -2.086 -2.413],1,1.0,17.700346,-252.96715,2296685,21410542.0,-1,100,True,,2755.1876175403595,124.873474,4401.710011591225,8400,0.4189424,4401.71,1.0,10.0,1426.7064,,1.0,23133824000000.0,0.010418753,100.0,440.47,-22853694.0,218715650.0,-252.96715,10.0
-33355774000.0,85,,4999.5264,100.0,27.26302,[-0.023  0.542 -2.078 -2.391],1,1.0,60.923565,-238.24864,2341966,21385600.0,-1,100,True,,2807.6962311267853,377.8776,4523.708883142506,8500,0.4189424,4523.709,1.0,10.0,960.03033,,1.0,520625760.0,0.20612879,100.0,452.81,-22828734.0,428188060.0,-238.24864,10.0
-8.709786e+17,86,19.964968,4999.5557,100.0,93.730965,[ 0.006  0.537 -2.075 -2.401],1,1.0,435.2918,-254.59877,2386878,21786058.0,-1,100,True,,2851.293382167816,4288.8315,4488.704714967348,8600,0.4189424,4488.705,1.0,10.0,1279.683,,1.0,3.6425928e+23,0.15548025,100.0,449.12,-23229208.0,2252402400.0,-254.59877,10.0
-3.3030787e+23,87,1079.5421,4999.5,100.0,114059.81,[-0.044  0.504 -2.078 -2.419],1,1.0,932037.94,-244.21158,2426389,16824842.0,-1,100,True,,2894.800694465637,9368147.0,3943.9914167575444,8700,0.4189424,3943.9915,1.0,10.0,1126.8419,,1.0,5.2390534e+34,0.015238511,100.0,395.11,-18267956.0,1201834300000.0,-244.21158,10.0
-17251200000000.0,88,,4999.5117,100.0,118.19258,[ 0.014  0.526 -2.078 -2.426],1,1.0,791.6375,-242.30293,2474005,23687096.0,-1,100,True,,2950.1472458839417,7909.581,4759.952284349378,8800,0.4189424,4759.9526,1.0,10.0,1014.8649,,1.0,142856790000000.0,0.046874937,100.0,476.16,-25130220.0,2952182500.0,-242.30293,10.0
-488847340000.0,89,369.72784,4999.468,100.0,14.282729,[ 0.059  0.487 -2.082 -2.444],1,1.0,28.15347,-246.31535,2516700,20021484.0,-1,100,True,,2999.7270398139954,174.09601,4265.384614982843,8900,0.4189424,4265.385,1.0,10.0,1352.0281,,1.0,114634360000.0,0.05199202,100.0,426.95,-21464580.0,257623870.0,-246.31535,10.0
-8.69669e+21,90,19.97065,4999.573,100.0,7657771.0,[-1.459e-03  4.907e-01 -2.093e+00 -2.453e+00],1,1.0,69355550.0,-247.84862,2564035,23136068.0,-1,100,True,,3051.751014471054,696155700.0,4731.321158397771,9000,0.4189424,4731.3213,1.0,10.0,866.4117,,1.0,3.6315958e+31,0.09008123,100.0,473.35,-24579228.0,113404170000000.0,-247.84862,10.0
-47318830000.0,91,,4999.6313,100.0,79.99565,[ 0.056  0.472 -2.095 -2.471],1,1.0,652.1859,-243.9675,2605720,20005368.0,-1,100,True,,3095.7340676784515,6557.473,4164.900363718345,9100,0.4189424,4164.9004,1.0,10.0,1630.6357,,1.0,988529300.0,0.052834954,100.0,416.85,-21448558.0,1944514300.0,-243.9675,10.0
-21712132000.0,92,,4999.592,100.0,68.4392,[-0.003  0.492 -2.103 -2.469],1,1.0,333.90424,-247.0999,2653054,23320240.0,-1,100,True,,3148.1826572418213,2353.387,4731.099720284649,9200,0.4189424,4731.0996,1.0,10.0,967.955,,1.0,195182200.0,0.18441774,100.0,473.34,-24763412.0,1550367600.0,-247.0999,10.0
-54801457000.0,93,,4999.585,100.0,275.2178,[ 0.027  0.5   -2.103 -2.47 ],1,1.0,2392.6492,-247.53436,2698988,22552352.0,-1,100,True,,3211.2101941108704,24052.21,4591.083206372682,9300,0.4189424,4591.0835,1.0,10.0,1214.211,,1.0,1103566300.0,0.031189248,100.0,459.34,-23995518.0,6860519400.0,-247.53436,10.0
-889337000000000.0,94,9.980802,4999.5127,100.0,19445.514,[ 0.004  0.449 -2.108 -2.498],1,1.0,183972.28,-235.4781,2746346,23297798.0,-1,100,True,,3261.6805324554443,1849658.4,4733.515659178286,9400,0.4189424,4733.5156,1.0,10.0,944.2608,,1.0,3.7947376e+17,0.04050131,100.0,473.58,-24740922.0,370118600000.0,-235.4781,10.0
-8194370300000.0,95,49.912655,4999.562,100.0,156.10475,[ 0.049  0.406 -2.118 -2.495],1,1.0,991.3249,-243.69237,2786318,18698666.0,-1,100,True,,3298.0010619163513,9880.651,3992.758452620787,9500,0.4189424,3992.7588,1.0,10.0,1660.2848,,1.0,32214199000000.0,0.13448715,100.0,399.72,-20141816.0,3559006500.0,-243.69237,10.0
-315149700000.0,96,,4999.5723,100.0,82.47854,[-0.012  0.412 -2.129 -2.502],1,1.0,263.1318,-241.45927,2830487,20895678.0,-1,100,True,,3342.572685956955,1881.3293,4413.301963578916,9600,0.4189424,4413.302,1.0,10.0,1190.9846,,1.0,47328674000.0,0.116705485,100.0,441.69,-22338836.0,1194838400.0,-241.45927,10.0
-4.281527e+19,97,409.6232,4999.632,100.0,29698220.0,[ 0.019  0.414 -2.129 -2.506],1,1.0,295447900.0,-240.97752,2878242,23529326.0,-1,100,True,,3410.967453956604,2969368000.0,4773.488812426181,9700,0.4189424,4773.489,1.0,10.0,862.05133,,1.0,8.801394e+26,0.09944037,100.0,477.55,-24972520.0,742126500000000.0,-240.97752,10.0
-8.712199e+23,98,,4999.502,100.0,163666.2,[ 0.067  0.449 -2.131 -2.49 ],1,1.0,689777.44,-242.7351,2918818,18792518.0,-1,100,True,,3450.2480807304382,5875870.5,4052.9181913764814,9800,0.4189424,4052.9182,1.0,10.0,1538.302,,1.0,3.644768e+35,1.0276749,100.0,405.76,-20235632.0,3235524400000.0,-242.7351,10.0
-18092624000.0,99,,4999.6484,100.0,12.73411,[-0.047  0.489 -2.153 -2.467],1,1.0,23.061274,-242.22403,2954436,14398160.0,-1,100,True,,3493.062733888626,180.61732,3554.6368643320616,9900,0.4189424,3554.637,1.0,10.0,1327.6736,,1.0,155351600.0,0.017598396,100.0,356.18,-15841356.0,104901150.0,-242.22403,10.0
-35143480000.0,100,9.9801035,4999.642,100.0,44.913475,[-0.016  0.496 -2.153 -2.469],1,1.0,111.44607,-254.16283,2999312,21244880.0,-1,100,True,,3542.327912569046,732.9045,4484.337392709655,10000,0.4189424,4484.3374,1.0,10.0,1065.6444,,1.0,577018400.0,0.12565072,100.0,448.76,-22688080.0,476816860.0,-254.16283,10.0
-129136480000000.0,101,359.7243,4999.5435,100.0,612.9572,[ 0.015  0.493 -2.154 -2.468],1,1.0,3211.9292,-243.93475,3046896,23562174.0,-1,100,True,,3600.934480190277,25597.195,4756.718264552462,10100,0.4189424,4756.7183,1.0,10.0,967.3711,,1.0,8005617000000000.0,0.11944025,100.0,475.84,-25005316.0,15313553000.0,-243.93475,10.0
-6254715000000.0,102,,4999.4834,100.0,68.18207,[ 0.068  0.462 -2.163 -2.477],1,1.0,317.7281,-244.07407,3091600,21601584.0,-1,100,True,,3659.6189398765564,2588.1628,4467.338241508764,10200,0.4189424,4467.338,1.0,10.0,1282.3701,,1.0,18777910000000.0,0.092657514,100.0,447.04,-23044690.0,1357541800.0,-244.07407,10.0
-4.4913926e+18,103,,4999.591,100.0,1007.05414,[ 0.018  0.426 -2.172 -2.483],1,1.0,7214.138,-256.65866,3139770,23848660.0,-1,100,True,,3708.7275693416595,71491.77,4815.138355988144,10300,0.4189424,4815.138,1.0,10.0,814.311,,1.0,9.686023e+24,0.013539356,100.0,481.7,-25291830.0,24991396000.0,-256.65866,10.0
-61149557000.0,104,,4999.606,100.0,10.677203,[-0.041  0.441 -2.175 -2.471],1,1.0,21.364277,-246.74347,3175009,14159736.0,-1,100,True,,3762.0092256069183,184.91748,3516.334003907745,10400,0.4189424,3516.334,1.0,10.0,1339.8254,,1.0,1789290000.0,0.013459435,100.0,352.39,-15602906.0,104386950.0,-246.74347,10.0
-79123560000.0,105,,4999.5625,100.0,28.423986,[-0.01   0.436 -2.176 -2.474],1,1.0,88.17524,-231.3025,3220090,21652692.0,-1,100,True,,3819.0511717796326,770.23676,4505.224196583572,10500,0.4189424,4505.224,1.0,10.0,1164.3228,,1.0,2971165000.0,0.08882821,100.0,450.81,-23095844.0,461239100.0,-231.3025,10.0
-2.0984625e+23,106,,4999.5938,100.0,78.35404,[ 0.02   0.436 -2.176 -2.479],1,1.0,214.00778,-245.2403,3268547,24085640.0,-1,100,True,,3882.0840394496918,1263.084,4844.323215375096,10600,0.4189424,4844.323,1.0,10.0,786.2393,,1.0,2.1143887e+34,1.0591892,100.0,484.57,-25528814.0,1710479900.0,-245.2403,10.0
-17860858000.0,107,29.941113,4999.5356,100.0,11.806982,[-0.04   0.434 -2.186 -2.47 ],1,1.0,14.824068,-241.71935,3301736,12842437.0,-1,100,True,,3935.8663687705994,82.35014,3310.4307257279647,10700,0.4189424,3310.431,1.0,10.0,1372.4014,,1.0,151119490.0,0.07252603,100.0,331.89,-14285566.0,120638650.0,-241.71935,10.0
-913192700000000.0,108,,4999.6494,100.0,4881.3945,[-0.01   0.44  -2.186 -2.47 ],1,1.0,22384.973,-246.32079,3349051,23071742.0,-1,100,True,,3994.7644426822662,171081.66,4729.1175976624145,10800,0.4189424,4729.1177,1.0,10.0,840.9444,,1.0,4.0030954e+17,0.0048812344,100.0,473.15,-24514946.0,96729490000.0,-246.32079,10.0
-54410150000.0,109,,4999.577,100.0,1221.6898,[ 0.035  0.42  -2.195 -2.508],1,1.0,11457.346,-239.74994,3393141,21703632.0,-1,100,True,,4044.1139843463898,115174.695,4406.616588140747,10900,0.4189424,4406.6167,1.0,10.0,1511.7413,,1.0,274363500.0,0.07403551,100.0,440.9,-23146792.0,30506230000.0,-239.74994,10.0
-2.1538723e+17,110,849.3501,4999.5283,100.0,182010.08,[ 0.024  0.469 -2.212 -2.475],1,1.0,1802400.8,-247.72842,3441944,24188838.0,-1,100,True,,4106.373790979385,18115532.0,4878.920951301692,11000,0.4189424,4878.9214,1.0,10.0,620.45795,,1.0,2.2275457e+22,0.025487792,100.0,488.03,-25631974.0,4548428000000.0,-247.72842,10.0
-2.5941096e+20,111,309.7622,4999.5234,100.0,42484.33,[ 0.081  0.493 -2.217 -2.481],1,1.0,298485.25,-242.11928,3485083,20433924.0,-1,100,True,,4157.417060136795,2920507.8,4309.831551200888,11100,0.4189424,4309.8315,1.0,10.0,1363.553,,1.0,3.2313463e+28,0.14296436,100.0,431.39,-21877052.0,1004137900000.0,-242.11928,10.0
-1.877537e+23,112,,4999.5854,100.0,26895.457,[-0.042  0.504 -2.236 -2.484],1,1.0,62420.445,-244.31055,3523206,16118328.0,-1,100,True,,4198.667919397354,318221.1,3805.3014806652127,11200,0.4189424,3805.3013,1.0,10.0,1279.8473,,1.0,1.6926312e+34,0.049517352,100.0,381.23,-17561488.0,259681960000.0,-244.31055,10.0
-4764286400000000.0,113,819.5366,4999.5713,100.0,29.44415,[ 0.019  0.516 -2.236 -2.476],1,1.0,58.60115,-263.45175,3571842,24047186.0,-1,100,True,,4258.471128463745,390.778,4862.131967492878,11300,0.4189424,4862.132,1.0,10.0,637.85376,,1.0,1.0898978e+19,0.09648098,100.0,486.36,-25490346.0,678639740.0,-263.45175,10.0
-22583493000.0,114,,4999.577,100.0,14.3642,[-0.039  0.504 -2.246 -2.492],1,1.0,24.781769,-241.83778,3610951,16671758.0,-1,100,True,,4292.6323182582855,146.6841,3904.0935370722227,11400,0.4189424,3904.0938,1.0,10.0,1195.7473,,1.0,241819090.0,0.18909092,100.0,391.09,-18114914.0,142028620.0,-241.83778,10.0
-433545400000.0,115,19.968414,4999.6143,100.0,6.761782,[-0.01   0.514 -2.246 -2.495],1,1.0,12.676047,-238.28395,3658442,23043092.0,-1,100,True,,4344.21199131012,76.23585,4746.282881635334,11500,0.4189424,4746.283,1.0,10.0,718.25604,,1.0,90180110000.0,0.03737652,100.0,474.91,-24486276.0,166557420.0,-238.28395,10.0
-8.709596e+23,116,9.980065,4999.6367,100.0,55353.664,[-0.041  0.514 -2.246 -2.494],1,1.0,243143.48,-232.13449,3697549,16471618.0,-1,100,True,,4388.933703422546,2277063.5,3903.7457572321277,11600,0.4189424,3903.7458,1.0,10.0,1110.1295,,1.0,3.642197e+35,0.040315107,100.0,391.07,-17914810.0,666842400000.0,-232.13449,10.0
-90687710000000.0,117,379.66208,4999.6367,100.0,28.554848,[ 0.019  0.521 -2.251 -2.507],1,1.0,109.716995,-252.18149,3746241,24216648.0,-1,100,True,,4446.826585769653,1035.1393,4867.849854157419,11700,0.4189424,4867.8496,1.0,10.0,721.5867,,1.0,3948734700000000.0,0.14257659,100.0,486.92,-25659844.0,650526000.0,-252.18149,10.0
-17517095000.0,118,9.979666,4999.624,100.0,18.40034,[-0.038  0.512 -2.262 -2.486],1,1.0,30.209883,-232.7597,3788784,19166164.0,-1,100,True,,4491.92683506012,173.4755,4248.496647569623,11800,0.4189424,4248.497,1.0,10.0,1056.6172,,1.0,142983200.0,0.08759262,100.0,425.43,-20609350.0,260442190.0,-232.7597,10.0
-262426360000.0,119,,4999.599,100.0,5.0697765,[-0.007  0.516 -2.263 -2.486],1,1.0,10.942478,-240.44975,3835344,22925628.0,-1,100,True,,4541.8693652153015,88.292206,4653.827955843367,11900,0.4189424,4653.828,1.0,10.0,1125.8394,,1.0,33036499000.0,0.079605654,100.0,465.6,-24368802.0,121255170.0,-240.44975,10.0
-3.924601e+23,120,1399.802,4999.608,100.0,798669.06,[-0.038  0.517 -2.267 -2.487],1,1.0,7163505.0,-232.28491,3878923,19983940.0,-1,100,True,,4588.325154304504,72035290.0,4353.152579154682,12000,0.4189424,4353.1523,1.0,10.0,1016.86005,,1.0,7.395516e+34,0.05673209,100.0,435.79,-21427116.0,7121972000000.0,-232.28491,10.0
-6053606000000.0,121,19.96006,4999.5195,100.0,126.380165,[ 0.023  0.529 -2.268 -2.489],1,1.0,764.07385,-274.67108,3927689,24278518.0,-1,100,True,,4652.140533685684,6449.1143,4875.1962967072905,12100,0.4189424,4875.1963,1.0,10.0,714.82764,,1.0,17578557000000.0,0.09625453,100.0,487.66,-25721650.0,3157872600.0,-274.67108,10.0
-8.02342e+18,122,,4999.3696,100.0,1847.5648,[ 0.078  0.559 -2.265 -2.49 ],1,1.0,12920.996,-259.80707,3972158,21279084.0,-1,100,True,,4702.0941598415375,128647.52,4443.101279746368,12200,0.4189424,4443.101,1.0,10.0,1240.1355,,1.0,3.091572e+25,0.17645662,100.0,444.69,-22722126.0,43177120000.0,-259.80707,10.0
-24577585000.0,123,9.979429,4999.588,100.0,7.5448995,[-0.011  0.567 -2.263 -2.404],1,1.0,26.740704,-256.92056,4021039,24212444.0,-1,100,True,,4751.515672683716,254.96014,4886.3772767028495,12300,0.4189424,4886.377,1.0,10.0,579.45026,,1.0,285625250.0,0.032967553,100.0,488.81,-25655614.0,187905100.0,-256.92056,10.0
-4.9046035e+21,124,1929.637,4999.64,100.0,28133.828,[-0.042  0.562 -2.265 -2.409],1,1.0,87926.98,-249.2112,4063855,19000102.0,-1,100,True,,4816.472586154938,652270.2,4275.631649016985,12400,0.4189424,4275.632,1.0,10.0,847.9832,,1.0,1.154979e+31,0.05476557,100.0,428.16,-20443298.0,384245800000.0,-249.2112,10.0
-1.3417251e+18,125,2779.4275,4999.668,100.0,8.528473,[ 0.017  0.584 -2.265 -2.405],1,1.0,11.784367,-245.44176,4113467,24678626.0,-1,100,True,,4867.770605564117,82.57664,4960.106304945747,12500,0.4189424,4960.1064,1.0,10.0,275.6268,,1.0,8.643383e+23,0.0063156295,100.0,496.12,-26121844.0,207842430.0,-245.44176,10.0
-2.7123215e+23,126,259.76736,4999.6367,100.0,298636.53,[-0.036  0.574 -2.272 -2.375],1,1.0,794948.4,-242.4697,4156909,19815428.0,-1,100,True,,4911.80024266243,4795306.5,4338.918337611329,12600,0.4189424,4338.9185,1.0,10.0,994.5932,,1.0,3.5322359e+34,0.054246593,100.0,434.42,-21258622.0,4636440000000.0,-242.4697,10.0
-3.283124e+17,127,19.965273,4999.6016,100.0,7675.8564,[ 0.026  0.572 -2.272 -2.373],1,1.0,25171.088,-260.9708,4204674,23668254.0,-1,100,True,,4963.148807287216,164768.81,4774.960759123143,12700,0.4189424,4774.9604,1.0,10.0,931.66675,,1.0,5.1755164e+22,0.0039091567,100.0,477.65,-25111432.0,190911900000.0,-260.9708,10.0
-75872790000000.0,128,1269.2067,4999.666,100.0,920.8807,[-0.01   0.504 -2.281 -2.471],1,1.0,4504.9795,-261.22803,4252966,23660198.0,-1,100,True,,5015.426742076874,36025.195,4827.326579873335,12800,0.4189424,4827.3267,1.0,10.0,597.5908,,1.0,2762732600000000.0,0.104969084,100.0,482.92,-25103412.0,16643719000.0,-261.22803,10.0
-12940662000.0,129,329.68613,4999.597,100.0,90.74952,[ 0.026  0.467 -2.284 -2.505],1,1.0,711.44745,-248.44614,4299437,22957520.0,-1,100,True,,5060.582387685776,7160.337,4645.237153594811,12900,0.4189424,4645.2373,1.0,10.0,1174.4318,,1.0,54708950.0,0.13992989,100.0,464.71,-24400692.0,2266381000.0,-248.44614,10.0
-213395400000.0,130,809.52075,4999.569,100.0,290.84973,[ 0.055  0.472 -2.303 -2.625],1,1.0,1085.3082,-244.07466,4347813,23846584.0,-1,100,True,,5105.5285494327545,7347.6084,4835.831020550595,13000,0.4189424,4835.831,1.0,10.0,679.2065,,1.0,20931373000.0,0.12424371,100.0,483.76,-25289742.0,4608478000.0,-244.07466,10.0
-1032978760000.0,131,,4999.6016,100.0,422.2159,[ 0.022  0.522 -2.31  -2.607],1,1.0,2379.6238,-246.93498,4395895,23993972.0,-1,100,True,,5157.006555318832,20468.988,4806.884400653173,13100,0.4189424,4806.8843,1.0,10.0,942.25006,,1.0,501933470000.0,0.079445474,100.0,480.82,-25437148.0,10549496000.0,-246.93498,10.0
-10745085000.0,132,,4999.5186,100.0,9.891762,[ 0.064  0.565 -2.312 -2.589],1,1.0,21.913115,-270.58997,4442790,23022842.0,-1,100,True,,5213.943588972092,170.86942,4687.353414247604,13200,0.4189424,4687.3535,1.0,10.0,1025.456,,1.0,53255132.0,0.095803216,100.0,468.95,-24465970.0,213918720.0,-270.58997,10.0
-1.4014471e+24,133,19.962639,4999.634,100.0,124.84873,[ 0.009  0.55  -2.335 -2.604],1,1.0,444.39365,-258.1627,4491827,24492358.0,-1,100,True,,5272.700297355652,3757.031,4902.624130920548,13300,0.4189424,4902.624,1.0,10.0,675.7488,,1.0,9.430222e+35,0.2177486,100.0,490.37,-25935552.0,3118262800.0,-258.1627,10.0
-1.3468696e+16,134,,4999.6094,100.0,1365.9705,[-0.053  0.55  -2.335 -2.61 ],1,1.0,2901.2986,-249.99963,4528783,15222074.0,-1,100,True,,5312.411634683609,15679.278,3688.36132755268,13400,0.4189424,3688.3613,1.0,10.0,1272.0317,,1.0,8.710184e+19,0.09198135,100.0,369.56,-16665247.0,11262695000.0,-249.99963,10.0
-18452478000.0,135,,4999.688,100.0,3.1458464,[-0.005  0.575 -2.331 -2.579],1,1.0,4.156636,-252.86945,4575965,23220186.0,-1,100,True,,5365.59353852272,27.079233,4716.202800939035,13500,0.4189424,4716.2026,1.0,10.0,988.7461,,1.0,162125540.0,0.0026944808,100.0,471.82,-24663412.0,76482430.0,-252.86945,10.0
-2207979700000.0,136,,4999.619,100.0,108.909676,[-0.032  0.564 -2.333 -2.569],1,1.0,222.61305,-243.59032,4621397,21319032.0,-1,100,True,,5416.2316789627075,1139.1355,4538.629798895782,13600,0.4189424,4538.63,1.0,10.0,848.45374,,1.0,2336672200000.0,0.15553245,100.0,454.32,-22762216.0,1946251000.0,-243.59032,10.0
-485336200000000.0,137,,4999.6533,100.0,6096.033,[ 0.004  0.539 -2.347 -2.611],1,1.0,52029.08,-251.10788,4670039,24153018.0,-1,100,True,,5477.094729185104,521051.78,4862.889859906398,13700,0.4189424,4862.89,1.0,10.0,710.85944,,1.0,1.1305013e+17,0.088115424,100.0,486.42,-25596224.0,98348425000.0,-251.10788,10.0
-1.1881371e+21,138,319.68335,4999.6445,100.0,593530.94,[ 0.045  0.583 -2.351 -2.594],1,1.0,5183889.5,-241.97728,4718455,24018286.0,-1,100,True,,5536.649669647217,52020628.0,4840.077009594606,13800,0.4189424,4840.0767,1.0,10.0,769.37646,,1.0,6.7779416e+29,1.6948394,100.0,484.16,-25461486.0,14821347000000.0,-241.97728,10.0
-5.4228185e+22,139,,4999.552,100.0,43391068.0,[ 0.09   0.492 -2.363 -2.666],1,1.0,428352350.0,-262.04358,4762597,21248138.0,-1,100,True,,5600.35760474205,4305400300.0,4410.850041001377,13900,0.4189424,4410.85,1.0,10.0,1338.8575,,1.0,1.4120405e+33,0.047071327,100.0,441.42,-22691284.0,1082092300000000.0,-262.04358,10.0
-1.2761025e+24,140,429.68393,4999.541,100.0,448187.88,[-0.032  0.471 -2.381 -2.66 ],1,1.0,2806453.5,-240.74768,4801386,16385458.0,-1,100,True,,5649.646903514862,24542078.0,3872.0555977399963,14000,0.4189424,3872.0557,1.0,10.0,1180.103,,1.0,7.8193704e+35,0.08701579,100.0,387.89,-17828592.0,3800058000000.0,-240.74768,10.0
-34920650000000.0,141,,4999.529,100.0,11.8946085,[ 0.03   0.482 -2.38  -2.659],1,1.0,17.325758,-246.146,4849267,23781390.0,-1,100,True,,5722.760052442551,82.7507,4786.621228807862,14100,0.4189424,4786.621,1.0,10.0,932.5493,,1.0,585548100000000.0,0.2066957,100.0,478.81,-25224524.0,281922300.0,-246.146,10.0
-20520882000.0,142,,4999.634,100.0,36.231266,[-0.02   0.485 -2.384 -2.697],1,1.0,119.6598,-245.76967,4894172,21053376.0,-1,100,True,,5804.464504241943,900.40186,4486.823161547431,14200,0.4189424,4486.823,1.0,10.0,960.1013,,1.0,193220420.0,0.09102356,100.0,449.05,-22496568.0,460357200.0,-245.76967,10.0
-3.0717185e+20,143,389.7044,4999.542,100.0,82052.83,[ 0.01   0.495 -2.384 -2.697],1,1.0,675874.8,-261.7487,4943415,24533920.0,-1,100,True,,5875.599988937378,6737541.0,4923.254090433285,14300,0.4189424,4923.254,1.0,10.0,543.5896,,1.0,4.530678e+28,0.027243624,100.0,492.43,-25977062.0,2050086300000.0,-261.7487,10.0
-66984470000000.0,144,389.69855,4999.581,100.0,85008.08,[ 0.018  0.372 -2.396 -2.682],1,1.0,832792.5,-254.10776,4989774,22694896.0,-1,100,True,,5939.257043361664,8370432.5,4633.557617177777,14400,0.4189424,4633.5576,1.0,10.0,1106.8156,,1.0,2020371400000000.0,0.007284346,100.0,463.59,-24138058.0,2117711000000.0,-254.10776,10.0
-4760890000000000.0,145,389.64777,4999.496,100.0,1568.3107,[ 0.06   0.327 -2.385 -2.674],1,1.0,6006.8916,-240.76567,5033284,20783296.0,-1,100,True,,5996.748774290085,43149.42,4347.585662202276,14500,0.4189424,4347.586,1.0,10.0,1371.7849,,1.0,1.0883952e+19,0.008189511,100.0,435.1,-22226406.0,32718660000.0,-240.76567,10.0
