EmpiricalD2,StdIW,InitialReturnStd,EpThisIter,Bound,TimeElapsed,J_sample_variance,InitialReturnMax,Iteration,InitialReturnMean,MaxIW,TimestepsSoFar,InitialBound,EpisodesSoFar,MeanIW,ReturnMeanIW,EpRewMean,MinIW,InitialReturnMin,Weights,EpLenMean
1.0,,2.6000533,100,-6.887915,1241.1720712184906,6.828563,4.6865964,101,-1.8596648e-07,1.0,575067,-6.887915,10100,1.0,3.4922662,-132.9349134144883,1.0,-15.343624,[-1.23   0.104  0.09  -0.139  0.047],125.41
1.9077104,0.91219836,3.0844336,100,-6.9744577,1268.1196701526642,5.0804353,5.029768,102,-3.0994414e-07,10.513977,588132,-7.1199427,10200,0.9929889,3.155402,-133.3667914288099,0.10458972,-15.201441,[-1.23   0.104  0.09  -0.139  0.047],130.65
1.0,,1.649493,100,-7.9205217,1299.1386466026306,2.7483099,4.091818,103,-1.6212464e-07,1.0,603894,-7.9205217,10300,1.0,2.130101,-142.94348688793494,1.0,-3.654461,[-1.235  0.085  0.095 -0.128  0.048],157.62
1.0,,2.0012975,100,-8.659932,1331.5584478378296,4.045647,4.5218506,104,1.7642975e-07,1.0,620574,-8.659932,10400,1.0,1.3914555,-136.37688188613114,1.0,-8.257001,[-1.235  0.085  0.095 -0.128  0.048],166.8
1.0,,1.7147897,100,-8.249652,1363.1209020614624,2.9702055,3.371232,105,4.7683717e-08,1.0,636359,-8.249652,10500,1.0,1.8011405,-139.50139320528143,1.0,-7.7357254,[-1.235  0.085  0.095 -0.128  0.048],157.85
1.0,,1.8005334,100,-8.247953,1395.0186088085175,3.2746675,4.3543835,106,-5.7220458e-08,1.0,652936,-8.247953,10600,1.0,1.803048,-143.0742976962041,1.0,-9.367886,[-1.235  0.085  0.095 -0.128  0.048],165.77
1.0,,2.2099478,100,-8.458522,1427.8818743228912,4.933202,4.450868,107,-1.5258789e-07,1.0,669332,-8.458522,10700,1.0,1.5941076,-141.51004270966396,1.0,-9.827322,[-1.235  0.085  0.095 -0.128  0.048],163.96
1.0,,1.7022356,100,-7.6607046,1458.1799273490906,2.9268746,3.747622,108,4.1007996e-07,1.0,685053,-7.6607046,10800,1.0,2.390166,-139.88379984018383,1.0,-5.205617,[-1.235  0.085  0.095 -0.128  0.048],157.21
1.0,,2.0198364,100,-8.33127,1490.0359575748444,4.1209493,3.9957814,109,1.6450882e-07,1.0,701609,-8.33127,10900,1.0,1.7199551,-138.46448020503368,1.0,-8.811606,[-1.235  0.085  0.095 -0.128  0.048],165.56
3.0431898,1.2115272,1.7045256,100,-8.647372,1523.9038469791412,4.2754846,4.028396,110,3.8146972e-08,23.295176,719412,-8.739296,11000,1.0308247,1.51388,-144.1071860672206,0.047362722,-2.7310014,[-1.235  0.085  0.095 -0.128  0.048],178.03
1.0,,1.879492,100,-8.146943,1555.3647561073303,3.568172,3.776093,111,2.6226044e-07,1.0,735100,-8.146943,11100,1.0,1.9038397,-134.89968018339727,1.0,-8.87858,[-1.238  0.092  0.102 -0.148  0.045],156.88
1.3451102,0.5858485,3.0111632,100,-7.0432873,1581.7341952323914,5.7068233,4.818474,112,-4.3392183e-07,5.499641,748536,-7.1766376,11200,1.0354596,3.052953,-133.09030729774764,0.23706442,-15.628662,[-1.238  0.092  0.102 -0.148  0.045],134.36
2.2344937,0.6735286,1.816849,100,-7.975998,1612.9508428573608,4.2859335,4.464986,113,1.001358e-07,4.276422,764684,-8.063269,11300,0.9348104,2.1528385,-142.6418878618879,0.03649717,-7.944381,[-1.239  0.081  0.097 -0.14   0.041],161.48
1.0,,1.987766,100,-7.754244,1641.9298145771027,3.991124,3.8590574,114,-1.04904174e-07,1.0,779127,-7.754244,11400,1.0,2.2967663,-130.5147089751105,1.0,-9.533171,[-1.241  0.087  0.087 -0.155  0.04 ],144.43
1.0,,2.0832722,100,-7.33029,1670.5290236473083,4.3838625,3.4329598,115,-1.9073487e-07,1.0,793690,-7.33029,11500,1.0,2.7210634,-134.9830579341909,1.0,-12.058625,[-1.241  0.087  0.087 -0.155  0.04 ],145.63
1.695544,0.629779,3.280057,100,-7.950122,1697.3990333080292,6.254677,5.1992245,116,4.4584274e-07,5.72757,807703,-8.103512,11600,0.92125803,2.175628,-130.65580903811082,0.15920348,-13.291706,[-1.241  0.087  0.087 -0.155  0.04 ],140.13
1.0,,2.171735,100,-9.066758,1732.811969280243,4.764075,4.75987,117,3.0994414e-07,1.0,826033,-9.066758,11700,1.0,0.98472226,-146.40438872365021,1.0,-10.360476,[-1.248  0.071  0.087 -0.145  0.04 ],183.3
1.1600597,0.4098055,2.1456883,100,-8.967713,1766.6826527118683,3.090477,4.392931,118,1.7166138e-07,3.9219654,843393,-9.011944,11800,0.99382234,1.0995456,-139.25535587290017,0.41297364,-11.995613,[-1.248  0.071  0.087 -0.145  0.04 ],173.6
1.3234209,0.5645668,1.9681889,100,-9.545149,1808.4459421634674,3.1875114,3.9984043,119,-2.193451e-07,11.157839,864043,-9.593621,11900,1.0145111,0.5323969,-150.51978570221897,0.28787497,-10.509512,[-1.25   0.062  0.086 -0.14   0.038],206.5
1.0,,1.7850829,100,-9.868799,1851.1277084350586,3.2187088,3.9228156,120,2.6226044e-08,1.0,885759,-9.868799,12000,1.0,0.18207674,-150.5910808538019,1.0,-7.7859254,[-1.252  0.055  0.078 -0.135  0.034],217.16
1.0,,1.911342,100,-10.138383,1893.4669156074524,3.690129,3.7794838,121,-3.33786e-08,1.0,907812,-10.138383,12100,1.0,-0.08724691,-149.2757578980335,1.0,-10.594221,[-1.252  0.055  0.078 -0.135  0.034],220.53
1.0,,1.6161481,100,-10.576099,1937.1237761974335,2.6383183,4.466229,122,-4.720688e-07,1.0,930406,-10.576099,12200,1.0,-0.5257182,-141.97634459445362,1.0,-2.5655003,[-1.252  0.055  0.078 -0.135  0.034],225.94
1.0,,1.8711525,100,-10.189268,1979.4996585845947,3.536577,5.365768,123,5.2452087e-08,1.0,951898,-10.189268,12300,1.0,-0.13855952,-144.65904855564236,1.0,-7.002631,[-1.252  0.055  0.078 -0.135  0.034],214.92
1.0,,1.9706731,100,-9.154928,2016.7747733592987,3.9227808,4.2613854,124,-2.3841858e-08,1.0,970942,-9.154928,12400,1.0,0.8961924,-146.22560805950712,1.0,-7.193666,[-1.252  0.055  0.078 -0.135  0.034],190.44
1.0,,1.7710088,100,-9.405133,2053.3828253746033,3.168154,4.063264,125,-7.1048737e-07,1.0,989847,-9.405133,12500,1.0,0.6456462,-141.84916592423747,1.0,-6.681199,[-1.252  0.055  0.078 -0.135  0.034],189.05
1.0,,1.461172,100,-9.9637,2095.34925866127,2.1565895,3.404096,126,2.3365021e-07,1.0,1010561,-9.9637,12600,1.0,0.08668516,-140.25406742438864,1.0,-2.8086066,[-1.252  0.055  0.078 -0.135  0.034],207.14
1.0,,1.6971277,100,-10.534157,2141.1107845306396,2.9093356,4.4448423,127,-4.005432e-07,1.0,1033850,-10.534157,12700,1.0,-0.48376918,-149.27513190746032,1.0,-2.6890593,[-1.252  0.055  0.078 -0.135  0.034],232.89
1.0,,1.956235,100,-10.442451,2184.5187413692474,3.8655097,5.0766063,128,-2.7179718e-07,1.0,1056000,-10.442451,12800,1.0,-0.39130622,-146.15993438105127,1.0,-10.542305,[-1.252  0.055  0.078 -0.135  0.034],221.5
1.1946595,0.3821116,2.143181,100,-9.476918,2223.5903227329254,3.2027342,4.1530538,129,2.9563904e-07,2.9642367,1075578,-9.523804,12900,1.0023307,0.5931079,-143.72673620670824,0.32089072,-13.584325,[-1.252  0.055  0.078 -0.135  0.034],195.78
1.0,,1.7871537,100,-11.1542,2270.7285590171814,3.2261806,4.1652336,130,4.2438506e-07,1.0,1099046,-11.1542,13000,1.0,-1.103199,-139.50763853830296,1.0,-9.005634,[-1.256  0.048  0.073 -0.132  0.032],234.68
1.0,,1.731965,100,-10.0033045,2313.023790359497,3.0300026,4.1084642,131,1.4305114e-08,1.0,1120169,-10.0033045,13100,1.0,0.04708186,-141.66780406288916,1.0,-3.1463437,[-1.256  0.048  0.073 -0.132  0.032],211.23
1.0,,1.5301514,100,-10.211077,2358.9991466999054,2.3650136,3.3291097,132,-8.392334e-07,1.0,1142946,-10.211077,13200,1.0,-0.1606869,-148.30216527650634,1.0,-3.1520882,[-1.256  0.048  0.073 -0.132  0.032],227.77
1.0,,1.9065201,100,-10.843609,2405.7063403129578,3.6715343,4.175826,133,2.2888183e-07,1.0,1167476,-10.843609,13300,1.0,-0.7928928,-142.32280231748322,1.0,-5.414826,[-1.256  0.048  0.073 -0.132  0.032],245.3
1.0,,1.5935044,100,-11.212811,2456.494312286377,2.5649054,3.953591,134,2.3841857e-09,1.0,1193320,-11.212811,13400,1.0,-1.1619886,-154.523953302246,1.0,-4.8060136,[-1.256  0.048  0.073 -0.132  0.032],258.44
1.0,,1.6938069,100,-10.6204195,2502.7622258663177,2.8979616,3.676571,135,-3.6239624e-07,1.0,1217567,-10.6204195,13500,1.0,-0.5700371,-147.02774350030532,1.0,-3.176865,[-1.256  0.048  0.073 -0.132  0.032],242.47
1.0,,1.8794048,100,-10.563071,2549.9447705745697,3.5678406,4.5900984,136,-1.9311905e-07,1.0,1241819,-10.563071,13600,1.0,-0.5126708,-152.67359827453322,1.0,-2.9238238,[-1.256  0.048  0.073 -0.132  0.032],242.52
1.0,,1.9808358,100,-10.622701,2597.818069934845,3.9633434,4.8290586,137,-4.005432e-07,1.0,1265950,-10.622701,13700,1.0,-0.57157123,-152.50117084052368,1.0,-10.816203,[-1.256  0.048  0.073 -0.132  0.032],241.31
1.0,,1.466953,100,-10.5674305,2643.328111410141,2.173688,3.9691074,138,-2.9087067e-07,1.0,1289852,-10.5674305,13800,1.0,-0.5170469,-146.55870646557278,1.0,-2.8974938,[-1.256  0.048  0.073 -0.132  0.032],239.02
1.0,,1.7697182,100,-10.514105,2689.3846757411957,3.1635375,3.8687716,139,6.914139e-07,1.0,1313941,-10.514105,13900,1.0,-0.46371967,-148.36426770366907,1.0,-3.00627,[-1.256  0.048  0.073 -0.132  0.032],240.89
1.0,,1.7623802,100,-10.586145,2736.6316273212433,3.1373575,4.265796,140,4.2915346e-08,1.0,1338566,-10.586145,14000,1.0,-0.5357622,-150.553723414872,1.0,-3.1242943,[-1.256  0.048  0.073 -0.132  0.032],246.25
1.0,,1.792641,100,-10.372396,2783.9149458408356,3.2460225,4.9754148,141,-1.2397766e-07,1.0,1362009,-10.372396,14100,1.0,-0.32201275,-153.9876423371496,1.0,-2.988245,[-1.256  0.048  0.073 -0.132  0.032],234.43
1.2890842,0.4346264,2.6970575,100,-9.770704,2824.4514303207397,4.553783,4.099412,142,3.6478042e-07,4.532986,1382331,-9.833694,14200,0.938743,0.30440968,-139.9911401022789,0.21891189,-18.082886,[-1.256  0.048  0.073 -0.132  0.032],203.22
1.0,,1.8733337,100,-10.857552,2873.452218055725,3.5448272,4.450203,143,-1.5497207e-07,1.0,1407298,-10.857552,14300,1.0,-0.80716187,-148.20724837404873,1.0,-2.9163427,[-1.258  0.04   0.066 -0.129  0.029],249.67
1.0,,1.7744102,100,-11.610222,2926.5320830345154,3.1803355,4.03557,144,2.9563904e-07,1.0,1434528,-11.610222,14400,1.0,-1.5598427,-138.98673230841965,1.0,-2.9718971,[-1.258  0.04   0.066 -0.129  0.029],272.3
1.0,,1.7706028,100,-10.833962,2978.4839601516724,3.166701,4.2542243,145,6.794929e-07,1.0,1461110,-10.833962,14500,1.0,-0.78357977,-148.13529594204246,1.0,-3.3038297,[-1.258  0.04   0.066 -0.129  0.029],265.82
1.0,,1.6903894,100,-11.024423,3030.6563794612885,2.8862789,4.059435,146,2.7179718e-07,1.0,1488367,-11.024423,14600,1.0,-0.9740388,-150.82476014877292,1.0,-2.806324,[-1.258  0.04   0.066 -0.129  0.029],272.57
1.0,,1.7547399,100,-10.06913,3070.9541387557983,3.110214,4.2179832,147,-2.2888183e-07,1.0,1509877,-10.06913,14700,1.0,-0.018748611,-142.87884654960783,1.0,-2.9247913,[-1.258  0.04   0.066 -0.129  0.029],215.1
1.0,,1.8452588,100,-11.2750435,3124.6674926280975,3.4393744,3.961025,148,7.6293944e-08,1.0,1537299,-11.2750435,14800,1.0,-1.2246543,-148.52183657572408,1.0,-3.173719,[-1.258  0.04   0.066 -0.129  0.029],274.22
1.0,,1.6608119,100,-10.987659,3173.1224472522736,2.7861574,3.5933876,149,7.2479247e-07,1.0,1562768,-10.987659,14900,1.0,-0.93726355,-141.99565531449844,1.0,-3.0169277,[-1.258  0.04   0.066 -0.129  0.029],254.69
1.0,,1.6464859,100,-11.023702,3226.2677903175354,2.738299,3.63127,150,3.6239624e-07,1.0,1589588,-11.023702,15000,1.0,-0.97331786,-148.49871116557446,1.0,-3.2292624,[-1.258  0.04   0.066 -0.129  0.029],268.2
1.0,,1.6969271,100,-11.168134,3281.1219716072083,2.9086483,3.6378756,151,1.14440915e-07,1.0,1616761,-11.168134,15100,1.0,-1.1177534,-147.37420451581588,1.0,-2.8280578,[-1.258  0.04   0.066 -0.129  0.029],271.73
1.0,,1.6475666,100,-10.842548,3331.343625307083,2.7418942,3.5563993,152,-2.813339e-07,1.0,1641850,-10.842548,15200,1.0,-0.7921582,-152.1770413348809,1.0,-2.9058595,[-1.258  0.04   0.066 -0.129  0.029],250.89
1.0,,1.6047384,100,-11.063131,3383.0690071582794,2.601197,4.6438646,153,2.2411346e-07,1.0,1667269,-11.063131,15300,1.0,-1.0127511,-148.88449331020266,1.0,-2.930626,[-1.258  0.04   0.066 -0.129  0.029],254.19
1.0,,1.5712178,100,-11.2467785,3438.006607532501,2.4936616,4.5794244,154,-1.5258789e-07,1.0,1694924,-11.2467785,15400,1.0,-1.1963937,-155.83476286698198,1.0,-2.7195177,[-1.258  0.04   0.066 -0.129  0.029],276.55
1.0,,1.9911808,100,-11.3279915,3489.4918184280396,4.0048494,5.4175673,155,-2.7656554e-07,1.0,1720262,-11.3279915,15500,1.0,-1.2768583,-148.24071299840264,1.0,-9.477056,[-1.258  0.04   0.066 -0.129  0.029],253.38
1.0,,1.5530599,100,-10.9314,3539.700019598007,2.436359,4.263545,156,3.1471254e-07,1.0,1745814,-10.9314,15600,1.0,-0.8810019,-154.26122145641202,1.0,-2.7097516,[-1.258  0.04   0.066 -0.129  0.029],255.52
1.0,,1.6535385,100,-11.416115,3593.9490196704865,2.7618082,4.4797573,157,-4.1484833e-07,1.0,1773211,-11.416115,15700,1.0,-1.3657364,-150.8811841093424,1.0,-2.852704,[-1.258  0.04   0.066 -0.129  0.029],273.97
1.0,,1.4773905,100,-11.285184,3644.6730015277863,2.2047305,4.0536413,158,2.7656554e-07,1.0,1799356,-11.285184,15800,1.0,-1.2348022,-145.38562679834993,1.0,-2.841216,[-1.258  0.04   0.066 -0.129  0.029],261.45
1.0,,1.6908177,100,-11.248889,3699.670647621155,2.8877418,4.3738337,159,-1.0967255e-07,1.0,1826766,-11.248889,15900,1.0,-1.1985067,-149.3498578473011,1.0,-2.8661318,[-1.258  0.04   0.066 -0.129  0.029],274.1
1.0,,1.8124928,100,-10.625485,3748.252053976059,3.318313,4.3825164,160,1.835823e-07,1.0,1851653,-10.625485,16000,1.0,-0.5751013,-147.43523364603936,1.0,-2.9717994,[-1.258  0.04   0.066 -0.129  0.029],248.87
3.1158712,1.0302001,1.825507,100,-10.659091,3802.113954782486,3.6845028,4.077154,161,-4.6730042e-07,11.260206,1878100,-10.734897,16100,1.028264,-0.5391903,-152.61035270765768,0.028001094,-3.2183523,[-1.258  0.04   0.066 -0.129  0.029],264.47
1.0,,1.5946174,100,-9.861643,3842.463281393051,2.568489,3.7831826,162,4.196167e-07,1.0,1897763,-9.861643,16200,1.0,0.1887397,-137.67607360570497,1.0,-2.9514284,[-1.259  0.047  0.064 -0.146  0.027],196.63
1.0,,1.7121456,100,-10.514304,3890.502579689026,2.9610531,3.885681,163,3.194809e-07,1.0,1920556,-10.514304,16300,1.0,-0.46391863,-134.6485307404714,1.0,-3.3674932,[-1.259  0.047  0.064 -0.146  0.027],227.93
1.0,,1.7336359,100,-10.567053,3938.637091398239,3.035852,4.765043,164,-2.4318695e-07,1.0,1943117,-10.567053,16400,1.0,-0.5162746,-142.42040423885442,1.0,-6.2365866,[-1.259  0.047  0.064 -0.146  0.027],225.61
1.0,,1.6276983,100,-9.779528,3981.3780403137207,2.6761632,4.222434,165,3.528595e-07,1.0,1963502,-9.779528,16500,1.0,0.2708538,-145.36369167177247,1.0,-2.8015532,[-1.259  0.047  0.064 -0.146  0.027],203.85
1.0,,1.8508509,100,-9.99989,4026.56064248085,3.460252,3.7677548,166,-1.7642975e-07,1.0,1985095,-9.99989,16600,1.0,0.050495982,-140.8867696354901,1.0,-2.8336692,[-1.259  0.047  0.064 -0.146  0.027],215.93
1.0,,1.8912066,100,-9.839916,4067.9423582553864,3.61279,4.0812616,167,7.4386594e-07,1.0,2004887,-9.839916,16700,1.0,0.21096176,-138.68492508415292,1.0,-7.3121686,[-1.259  0.047  0.064 -0.146  0.027],197.92
1.0,,1.748628,100,-11.022002,4118.789134979248,3.088586,5.24743,168,-3.6239624e-07,1.0,2029663,-11.022002,16800,1.0,-0.97161454,-143.58621577591725,1.0,-2.661487,[-1.259  0.047  0.064 -0.146  0.027],247.76
1.0,,1.7533114,100,-10.397058,4167.679334402084,3.1051524,3.965187,169,6.4849854e-07,1.0,2053375,-10.397058,16900,1.0,-0.34667417,-146.81161894293575,1.0,-3.1226854,[-1.259  0.047  0.064 -0.146  0.027],237.12
1.0,,2.0884783,100,-10.173055,4212.331454277039,4.4058003,3.9778228,170,-9.536743e-08,1.0,2075265,-10.173055,17000,1.0,-0.12172779,-142.0636366356559,1.0,-12.040802,[-1.259  0.047  0.064 -0.146  0.027],218.9
1.0,,1.7630298,100,-9.968125,4254.508949279785,3.1396708,4.8458242,171,-8.6307523e-07,1.0,2095451,-9.968125,17100,1.0,0.082264364,-134.96092452137736,1.0,-2.9885807,[-1.259  0.047  0.064 -0.146  0.027],201.86
1.0,,1.5131097,100,-10.997807,4308.437718868256,2.312627,3.8553026,172,-3.0517577e-07,1.0,2120726,-10.997807,17200,1.0,-0.94741875,-144.58524101384387,1.0,-3.1838698,[-1.259  0.047  0.064 -0.146  0.027],252.75
1.0,,1.6413729,100,-10.726559,4356.394089221954,2.7213185,4.4318223,173,9.536743e-08,1.0,2144216,-10.726559,17300,1.0,-0.6761723,-137.91268064366687,1.0,-3.210312,[-1.259  0.047  0.064 -0.146  0.027],234.9
1.0,,1.617131,100,-10.352743,4404.827385187149,2.641528,3.784504,174,5.38826e-07,1.0,2166958,-10.352743,17400,1.0,-0.30234763,-136.94378787662706,1.0,-3.3642864,[-1.259  0.047  0.064 -0.146  0.027],227.42
1.0,,2.100308,100,-10.154428,4447.485436439514,4.455852,3.8686965,175,4.887581e-07,1.0,2187673,-10.154428,17500,1.0,-0.102812,-135.00018540651013,1.0,-11.160675,[-1.259  0.047  0.064 -0.146  0.027],207.15
1.0,,1.5283232,100,-10.875715,4496.846261739731,2.3593655,4.657398,176,-9.536743e-09,1.0,2210939,-10.875715,17600,1.0,-0.8251149,-143.70891356279054,1.0,-2.815271,[-1.259  0.047  0.064 -0.146  0.027],232.66
1.0,,1.734954,100,-10.201864,4539.763682842255,3.0404701,4.323121,177,-1.3828277e-07,1.0,2232254,-10.201864,17700,1.0,-0.15147229,-136.7344327532537,1.0,-3.077909,[-1.259  0.047  0.064 -0.146  0.027],213.15
1.0,,1.7331249,100,-9.701798,4580.560922622681,3.034062,3.6614974,178,9.536743e-09,1.0,2251856,-9.701798,17800,1.0,0.34932086,-138.16187141404237,1.0,-6.7014017,[-1.259  0.047  0.064 -0.146  0.027],196.02
1.0,,1.9163511,100,-10.620565,4628.963378190994,3.7094965,4.711804,179,3.8146973e-07,1.0,2274889,-10.620565,17900,1.0,-0.57018614,-144.2998466265365,1.0,-2.7400084,[-1.259  0.047  0.064 -0.146  0.027],230.33
1.0,,1.9735589,100,-9.737361,4670.778446435928,3.9342775,3.753405,180,-4.029274e-07,1.0,2294952,-9.737361,18000,1.0,0.31364,-136.97147301914842,1.0,-8.965424,[-1.259  0.047  0.064 -0.146  0.027],200.63
1.0,,1.6136589,100,-9.971006,4711.917752981186,2.6301973,4.2439165,181,2.479553e-07,1.0,2314875,-9.971006,18100,1.0,0.07938455,-135.99570065408102,1.0,-2.542882,[-1.259  0.047  0.064 -0.146  0.027],199.23
1.0,,2.0033283,100,-10.153292,4756.678196430206,4.0538626,4.101071,182,1.1920929e-07,1.0,2336474,-10.153292,18200,1.0,-0.10196925,-138.34358375024664,1.0,-11.862125,[-1.259  0.047  0.064 -0.146  0.027],215.99
1.4769493,0.6660338,2.4914405,100,-9.96829,4800.247868776321,3.462508,4.2197948,183,-3.4332277e-07,6.579242,2357542,-10.033413,18300,1.0259306,0.108673275,-144.17206144739805,0.16748577,-18.077257,[-1.259  0.047  0.064 -0.146  0.027],210.68
160.43425,1.9008968,2.092821,100,-11.039953,4849.917324304581,8.705094,4.7780905,184,-5.340576e-07,33.725292,2382020,-11.205469,18400,1.0736078,-0.7769994,-139.69752821814419,1.4572637e-05,-7.983715,[-1.265  0.038  0.056 -0.147  0.023],244.78
1.0,,1.7244288,100,-10.546797,4892.170144557953,3.0036914,3.9832973,185,3.528595e-07,1.0,2402789,-10.546797,18500,1.0,-0.4964126,-124.12499817070847,1.0,-3.1487508,[-1.267  0.047  0.038 -0.17   0.019],207.69
1.0,,1.7801051,100,-9.395719,4932.623624324799,3.2007823,4.0786614,186,-3.528595e-07,1.0,2422295,-9.395719,18600,1.0,0.6548869,-136.91976965027942,1.0,-4.295643,[-1.267  0.047  0.038 -0.17   0.019],195.06
1.0,,1.6675352,100,-9.280197,4968.41398525238,2.8087611,3.4930854,187,-3.671646e-07,1.0,2439973,-9.280197,18700,1.0,0.7701967,-128.9349407246202,1.0,-3.3300838,[-1.267  0.047  0.038 -0.17   0.019],176.78
1.0,,2.031902,100,-10.423897,5013.415596485138,4.1703296,3.6366863,188,-1.7166138e-07,1.0,2462004,-10.423897,18800,1.0,-0.3729028,-131.65045497215752,1.0,-8.688084,[-1.267  0.047  0.038 -0.17   0.019],220.31
1.0,,1.6331505,100,-10.48726,5057.970872402191,2.6941214,3.806263,189,2.1457672e-07,1.0,2483651,-10.48726,18900,1.0,-0.43686542,-133.75630342364826,1.0,-3.0684996,[-1.267  0.047  0.038 -0.17   0.019],216.47
1.0,,1.8804884,100,-10.421938,5100.486998319626,3.5719562,4.6093636,190,-3.7193297e-07,1.0,2504245,-10.421938,19000,1.0,-0.3710442,-125.62311871046529,1.0,-7.5138006,[-1.267  0.047  0.038 -0.17   0.019],205.94
1.0,,1.7221884,100,-10.131484,5144.769308567047,2.9958916,3.6854384,191,4.7683717e-08,1.0,2525757,-10.131484,19100,1.0,-0.08109403,-132.94916751052347,1.0,-3.1976376,[-1.267  0.047  0.038 -0.17   0.019],215.12
1.3485087,0.5685116,2.4213796,100,-9.194571,5180.430773973465,3.943208,3.7105,192,-6.723404e-07,8.593046,2543359,-9.277993,19200,1.0250703,0.88914096,-129.18008354626363,0.25035924,-12.454359,[-1.267  0.047  0.038 -0.17   0.019],176.02
1.0,,1.9531864,100,-10.587226,5223.794850111008,3.853471,4.152363,193,4.5776366e-07,1.0,2564312,-10.587226,19300,1.0,-0.5357618,-132.27277011294245,1.0,-10.112507,[-1.27   0.037  0.034 -0.163  0.018],209.53
2.1778462,1.4204361,2.4889994,100,-10.704909,5267.838768959045,3.6940672,4.7314844,194,-1.001358e-07,33.576115,2585496,-10.800647,19400,1.0906353,-0.5855807,-134.10601162188715,0.057473052,-12.951704,[-1.27   0.037  0.034 -0.163  0.018],211.84
1.0,,1.9312084,100,-11.772411,5325.255754470825,3.7672381,4.12503,195,-6.67572e-08,1.0,2613791,-11.772411,19500,1.0,-1.7214197,-141.32136011868312,1.0,-9.484428,[-1.272  0.024  0.032 -0.15   0.019],282.95
1.0,,1.782595,100,-11.631264,5382.839071273804,3.209742,3.923872,196,4.2438506e-07,1.0,2642175,-11.631264,19600,1.0,-1.5808727,-140.10135808749834,1.0,-3.0385747,[-1.272  0.024  0.032 -0.15   0.019],283.84
1.0,,1.7142555,100,-11.723288,5437.34931063652,2.9683554,4.8208833,197,-1.6212464e-07,1.0,2668990,-11.723288,19700,1.0,-1.6728988,-137.43566455056475,1.0,-2.744585,[-1.272  0.024  0.032 -0.15   0.019],268.15
1.0,,1.7938807,100,-11.451581,5489.16402554512,3.2505133,4.125075,198,9.059906e-08,1.0,2694154,-11.451581,19800,1.0,-1.4011859,-131.01528652594834,1.0,-3.1188583,[-1.272  0.024  0.032 -0.15   0.019],251.64
1.0,,2.0174768,100,-12.275095,5549.182502746582,4.1113257,4.268824,199,-1.335144e-07,1.0,2723631,-12.275095,19900,1.0,-2.2239652,-133.4368372088257,1.0,-11.79357,[-1.272  0.024  0.032 -0.15   0.019],294.77
1.0,,1.627817,100,-11.995496,5606.369663238525,2.6765537,4.1446924,200,-7.6293944e-08,1.0,2752135,-11.995496,20000,1.0,-1.9450953,-137.35136975795302,1.0,-3.0654554,[-1.272  0.024  0.032 -0.15   0.019],285.04
1.0,,1.616118,100,-11.71554,5660.3736209869385,2.6382194,4.8868237,201,-5.00679e-07,1.0,2778672,-11.71554,20100,1.0,-1.6651529,-135.97271418371434,1.0,-2.8239722,[-1.272  0.024  0.032 -0.15   0.019],265.37
1.0,,1.7423623,100,-11.605565,5714.692139863968,3.0664914,4.5312405,202,1.8596648e-07,1.0,2805405,-11.605565,20200,1.0,-1.5551775,-135.02234127391398,1.0,-2.9360733,[-1.272  0.024  0.032 -0.15   0.019],267.33
1.0,,1.6484909,100,-12.591801,5775.003946304321,2.744972,4.8591614,203,-1.335144e-07,1.0,2834511,-12.591801,20300,1.0,-2.5414233,-131.89127007913584,1.0,-2.7440977,[-1.272  0.024  0.032 -0.15   0.019],291.06
93.14872,1.2548246,1.7735261,100,-11.849024,5833.139580488205,4.4150853,4.2333293,204,2.2411346e-07,15.693413,2863109,-11.986342,20400,0.82617265,-1.6073042,-133.99798872925396,0.00039987295,-3.0128531,[-1.272  0.024  0.032 -0.15   0.019],285.98
1.0,,1.7096306,100,-9.572116,5871.455404281616,2.9523602,3.9273548,205,,1.0,2881619,-9.572116,20500,1.0,0.47829795,-125.7196380744983,1.0,-3.318368,[-1.272  0.039  0.03  -0.178  0.012],185.1
1.0,,1.677478,100,-9.774579,5910.233047962189,2.842355,3.2563128,206,-2.2411346e-07,1.0,2900885,-9.774579,20600,1.0,0.27612758,-132.76277421759136,1.0,-5.3640137,[-1.272  0.039  0.03  -0.178  0.012],192.66
1.0,,1.9537529,100,-9.369882,5948.891260385513,3.8557074,4.2586336,207,4.529953e-08,1.0,2919632,-9.369882,20700,1.0,0.6807788,-130.2978703386642,1.0,-6.483012,[-1.272  0.039  0.03  -0.178  0.012],187.47
1.0,,1.9662497,100,-10.535635,5992.074084997177,3.9051905,4.614393,208,4.386902e-07,1.0,2940752,-10.535635,20800,1.0,-0.48431072,-129.72258551476386,1.0,-9.138233,[-1.272  0.039  0.03  -0.178  0.012],211.2
1.0,,1.98653,100,-10.213577,6034.964398384094,3.9861631,3.7783234,209,-4.7683715e-09,1.0,2961175,-10.213577,20900,1.0,-0.16256285,-130.3050437502751,1.0,-10.681473,[-1.272  0.039  0.03  -0.178  0.012],204.23
1.0,,1.5979538,100,-10.640547,6078.566720247269,2.579249,3.834536,210,-2.1457672e-07,1.0,2982612,-10.640547,21000,1.0,-0.5901502,-132.21444111233168,1.0,-3.0064135,[-1.272  0.039  0.03  -0.178  0.012],214.37
