InitialReturnMean,StdIW,TimestepsSoFar,InitialReturnStd,J_sample_variance,MaxIW,EpRewMean,MeanIW,EpisodesSoFar,InitialBound,Bound,MinIW,Iteration,EmpiricalD2,ReturnMeanIW,EpLenMean,TimeElapsed,Weights,EpThisIter,InitialReturnMax,InitialReturnMin
-6.2561035e-06,0.022999205,161583,2.6845603,139.18806,1.0739644,-108.5271710636872,1.0021108,9500,-729389000000000.0,-729389000000000.0,0.9469248,95,1.0003849,547.4752,16.85,421.2770390510559,[-0.689  0.917 -0.662  0.289  0.004],100,10.486542,-4.1938324
-1.5258789e-06,0.106459364,163259,3.2011714,2779.7146,1.3534614,-108.59516238188473,1.001844,9600,-751917800000000.0,-751917800000000.0,0.75705326,96,1.0117571,551.0961,16.76,425.5883288383484,[-0.689  0.917 -0.663  0.288  0.004],100,13.107147,-3.9292068
1.1062622e-05,0.008110051,164905,2.9015622,25.443003,1.0339448,-108.16426775414271,1.0019734,9700,-767318860000000.0,-767318860000000.0,0.983048,97,1.0000699,560.4216,16.46,429.6806471347809,[-0.691  0.915 -0.659  0.29   0.008],100,10.806824,-3.887001
1.3427734e-05,0.021630358,166544,2.9201455,140.48997,1.1208395,-107.74919649942292,1.0019447,9800,-707529300000000.0,-707529300000000.0,0.9440757,98,1.0003908,560.9988,16.39,433.7144043445587,[-0.692  0.914 -0.659  0.289  0.008],100,9.484329,-4.363693
-2.2888185e-06,0.017419828,168317,3.255288,77.40905,1.0432985,-108.44040436516319,1.002108,9900,-722029000000000.0,-722029000000000.0,0.96045625,99,1.000319,516.0086,17.73,438.3569087982178,[-0.691  0.914 -0.659  0.29   0.009],100,12.451874,-4.473282
-5.340576e-07,0.011354809,170070,3.2527134,40.499973,1.0385666,-108.9572247465177,1.0020747,10000,-652358700000000.0,-652358700000000.0,0.9691728,100,1.0001243,525.2625,17.53,443.2305037975311,[-0.691  0.914 -0.658  0.29   0.009],100,11.12307,-4.2905807
7.93457e-06,0.022769067,171815,3.1030583,137.8307,1.0570068,-108.38201834608142,1.0023288,10100,-601450400000000.0,-601450400000000.0,0.9389151,101,1.0005285,525.2434,17.45,447.8299608230591,[-0.691  0.915 -0.658  0.291  0.009],100,10.324799,-4.5960617
2.0599366e-06,0.018842096,173533,2.656555,90.484566,1.0895966,-108.63962291468496,1.0020044,10200,-679389600000000.0,-679389600000000.0,0.9547111,102,1.0002593,535.98474,17.18,452.6879823207855,[-0.691  0.915 -0.659  0.291  0.009],100,7.2227173,-3.9963913
6.027222e-06,0.017090762,175256,3.0158212,78.173325,1.052694,-108.67035837190387,1.0020725,10300,-767318860000000.0,-767318860000000.0,0.9479633,103,1.0003295,534.3391,17.23,457.0960578918457,[-0.691  0.915 -0.659  0.29   0.01 ],100,9.987213,-4.1017456
-5.1879883e-06,0.011206971,176939,2.9611707,41.38115,1.0380561,-108.54684125216599,1.0020398,10400,-665738300000000.0,-665738300000000.0,0.97174287,104,1.0001044,548.2966,16.83,461.55297780036926,[-0.69   0.916 -0.658  0.289  0.01 ],100,10.116257,-4.33889
-4.653931e-06,0.024442932,178703,3.3961403,156.56468,1.080556,-108.5056477501206,1.0021242,10500,-613796300000000.0,-613796300000000.0,0.9286116,105,1.0006105,519.3399,17.64,465.9392566680908,[-0.69   0.917 -0.659  0.289  0.01 ],100,9.53109,-4.546913
-4.577637e-06,0.010245072,180390,2.7290082,33.16608,1.0419819,-108.95144536405945,1.0019655,10600,-652358700000000.0,-652358700000000.0,0.96820635,106,1.0001178,548.8235,16.87,470.65579628944397,[-0.691  0.916 -0.66   0.288  0.012],100,7.2001877,-3.8202286
-1.3732911e-06,0.017593147,182055,2.9326677,82.23512,1.0473043,-108.30472950483478,1.0019366,10700,-645769100000000.0,-645769100000000.0,0.9571981,107,1.0003719,553.83734,16.65,474.7542748451233,[-0.691  0.916 -0.661  0.289  0.012],100,13.167526,-4.4759064
-5.9509275e-06,0.019851021,183767,2.7415767,97.37257,1.0507748,-108.47719943404631,1.0021143,10800,-744332600000000.0,-744332600000000.0,0.9435261,108,1.0003916,537.3298,17.12,479.10316920280457,[-0.691  0.917 -0.661  0.289  0.012],100,11.525345,-4.207184
1.4038086e-05,0.011510679,185473,3.1860015,41.14707,1.0350654,-108.4526199938418,1.0019718,10900,-700388000000000.0,-700388000000000.0,0.97168547,109,1.0001348,539.3882,17.06,482.9699137210846,[-0.691  0.916 -0.66   0.288  0.011],100,11.095581,-4.4796066
7.6293946e-07,0.018697783,187190,2.6608837,85.19905,1.0472124,-109.48882389583304,1.0018746,11000,-626393000000000.0,-626393000000000.0,0.94663197,110,1.0004086,540.506,17.17,486.7818524837494,[-0.691  0.916 -0.66   0.289  0.011],100,9.128899,-4.204468
-2.5177003e-06,0.008082763,188931,3.4504848,26.601051,1.0249394,-108.38214702944228,1.0021327,11100,-722029000000000.0,-722029000000000.0,0.98168284,111,1.0000671,526.63824,17.41,490.5064606666565,[-0.693  0.915 -0.659  0.287  0.01 ],100,12.6502,-4.7079773
-5.4931643e-06,0.008355251,190662,3.00595,22.540668,1.0249686,-108.99292691302946,1.0020652,11200,-620063000000000.0,-620063000000000.0,0.9820197,112,1.0000876,533.06903,17.31,494.37236881256104,[-0.692  0.916 -0.66   0.288  0.01 ],100,10.318375,-4.3593597
1.4266968e-05,0.013654534,192351,3.0482485,53.392326,1.0357656,-108.16324670689127,1.0020303,11300,-693318050000000.0,-693318050000000.0,0.9636194,113,1.00025,544.13385,16.89,499.25824666023254,[-0.692  0.915 -0.66   0.288  0.01 ],100,10.476425,-4.315277
-7.93457e-06,0.01772217,193994,2.9401684,98.41456,1.0556916,-108.3587979127118,1.0020304,11400,-775136240000000.0,-775136240000000.0,0.9546433,114,1.0003251,562.58887,16.43,503.45667695999146,[-0.692  0.916 -0.66   0.288  0.01 ],100,9.23304,-4.2671127
6.713867e-06,0.015504027,195702,3.1897714,70.26131,1.048842,-108.67938716353302,1.0020581,11500,-759579660000000.0,-759579660000000.0,0.9420663,115,1.0002017,539.77014,17.08,507.84328532218933,[-0.693  0.915 -0.66   0.288  0.01 ],100,10.635117,-4.4750595
5.1879883e-06,0.025583778,197382,2.9604757,169.63591,1.1095914,-108.08385585729033,1.0019331,11600,-714742750000000.0,-714742750000000.0,0.940343,116,1.0007042,547.06805,16.8,511.8498864173889,[-0.693  0.916 -0.66   0.288  0.01 ],100,10.219627,-4.645096
9.307862e-06,0.010910242,199104,3.4618385,38.375114,1.0327942,-108.36240262117367,1.0020776,11700,-722029000000000.0,-722029000000000.0,0.96914667,117,1.0001216,533.20795,17.22,516.7264442443848,[-0.692  0.916 -0.661  0.288  0.011],100,10.589729,-4.457756
2.9754638e-06,0.014285871,200869,2.9476943,54.582752,1.0352769,-108.68080071501252,1.00206,11800,-686318800000000.0,-686318800000000.0,0.9473095,118,1.0001792,519.8555,17.65,520.9844024181366,[-0.692  0.916 -0.661  0.287  0.011],100,9.698936,-4.1751785
9.155274e-06,0.06834433,202569,2.9657583,1168.6758,1.1639361,-108.41065578110712,1.0018414,11900,-601450400000000.0,-601450400000000.0,0.8543842,119,1.0050443,541.26794,17.0,525.6901521682739,[-0.692  0.917 -0.661  0.287  0.009],100,8.346016,-4.6083374
7.476807e-06,0.0127626695,204267,3.1286473,49.01692,1.0402029,-108.37103334483072,1.0020306,12000,-751917800000000.0,-751917800000000.0,0.97549117,120,1.0001639,541.8731,16.98,529.5470004081726,[-0.692  0.918 -0.664  0.285  0.008],100,12.753601,-4.174515
3.1280517e-06,0.021400647,205949,3.04901,125.61853,1.0617627,-108.2104833993099,1.0020165,12100,-736823250000000.0,-736823250000000.0,0.9386272,121,1.0003754,546.9864,16.82,533.4591352939606,[-0.692  0.918 -0.664  0.285  0.009],100,10.446091,-4.362747
-7.6293944e-08,0.014418378,207626,2.9127238,57.26207,1.0435914,-108.21847135699838,1.0019784,12200,-759579660000000.0,-759579660000000.0,0.967488,122,1.0002992,548.8476,16.77,537.5971300601959,[-0.692  0.917 -0.664  0.286  0.01 ],100,11.89183,-4.0630417
6.8664554e-07,0.015754318,209279,2.9708016,71.09654,1.0475016,-108.20092234644564,1.001722,12300,-775136240000000.0,-775136240000000.0,0.9582732,123,1.000471,557.8446,16.53,542.2260751724243,[-0.693  0.917 -0.663  0.287  0.01 ],100,9.20327,-4.0555725
9.07898e-06,0.0126924375,210959,2.6480603,41.87557,1.0410006,-108.59166703545505,1.0020175,12400,-686318800000000.0,-686318800000000.0,0.96804625,124,1.0002415,549.6056,16.8,546.6144323348999,[-0.692  0.916 -0.663  0.288  0.011],100,6.3367996,-3.7004395
3.0517579e-06,0.008896428,212630,2.7536824,23.123528,1.0249358,-108.69467449327429,1.0020142,12500,-672529700000000.0,-672529700000000.0,0.97150314,125,1.0000998,553.5467,16.71,550.7294976711273,[-0.692  0.916 -0.664  0.288  0.011],100,9.497528,-4.0793686
-4.196167e-06,0.027176473,214337,2.6712506,173.97066,1.0852377,-108.8141856396265,1.002075,12600,-736823250000000.0,-736823250000000.0,0.940836,126,1.0008034,540.7917,17.07,555.3287727832794,[-0.692  0.916 -0.664  0.288  0.011],100,8.898582,-4.1308517
-1.9836425e-06,0.018553216,216036,3.0561237,88.25368,1.0467296,-108.51360520427103,1.0019345,12700,-729389000000000.0,-729389000000000.0,0.9276254,127,1.0003808,542.2041,16.99,559.8145325183868,[-0.693  0.915 -0.662  0.287  0.011],100,13.101158,-4.1302567
-1.197815e-05,0.010954477,217799,3.114894,35.4511,1.0402434,-108.65070562520981,1.0020858,12800,-672529700000000.0,-672529700000000.0,0.9773487,128,1.0001388,520.36914,17.63,564.7585685253143,[-0.692  0.916 -0.662  0.287  0.012],100,8.109306,-5.803604
8.239746e-06,0.029214928,219513,2.6302044,219.04277,1.0953043,-108.80392760286078,1.0019848,12900,-722029000000000.0,-722029000000000.0,0.9289888,129,1.0008131,538.21765,17.14,569.5425050258636,[-0.692  0.917 -0.663  0.287  0.012],100,8.944801,-4.2096786
6.5612794e-06,0.01170784,221199,2.585339,40.36745,1.0344738,-108.83718944437813,1.002017,13000,-759579660000000.0,-759579660000000.0,0.96639776,130,1.00013,548.6279,16.86,573.937319278717,[-0.692  0.918 -0.663  0.287  0.012],100,8.22522,-3.8469086
1.6784668e-06,0.019407077,222856,2.9766629,98.802635,1.0639753,-107.98114930415939,1.0018295,13100,-722029000000000.0,-722029000000000.0,0.9539641,131,1.0003625,555.23114,16.57,578.1731944084167,[-0.692  0.918 -0.663  0.287  0.012],100,11.3847275,-4.470764
-4.5776366e-07,0.010889029,224592,3.4972205,44.840435,1.0654895,-108.02760672262292,1.0020628,13200,-665738300000000.0,-665738300000000.0,0.97742146,132,1.0001245,526.64856,17.36,582.6655492782593,[-0.692  0.918 -0.664  0.287  0.013],100,10.273308,-4.8476105
5.7983398e-06,0.022230035,226244,2.8674474,128.60764,1.0739071,-108.21566300088183,1.0019048,13300,-759579660000000.0,-759579660000000.0,0.9371995,133,1.0005507,558.35803,16.52,587.1936044692993,[-0.694  0.917 -0.665  0.288  0.013],100,8.430328,-3.9481125
6.866455e-06,0.006343165,227887,2.9767644,21.439976,1.0254022,-107.81531212572897,1.0019608,13400,-759579660000000.0,-759579660000000.0,0.9830325,134,1.0000308,559.7729,16.43,590.5492055416107,[-0.693  0.918 -0.666  0.288  0.013],100,10.762787,-4.456131
1.9073486e-06,0.02156476,229624,3.2389922,127.20064,1.0853877,-108.71191984994168,1.0020113,13500,-679389600000000.0,-679389600000000.0,0.9436274,135,1.0005221,529.5967,17.37,594.5199706554413,[-0.693  0.918 -0.666  0.288  0.013],100,9.331566,-4.2891235
1.2664795e-05,0.009102747,231310,2.7473161,33.406147,1.0280997,-108.7097214229725,1.00192,13600,-736823250000000.0,-736823250000000.0,0.9806407,136,1.0001006,547.9814,16.86,598.6326336860657,[-0.693  0.918 -0.665  0.288  0.013],100,12.024567,-4.0568237
6.713867e-06,0.027248489,233018,2.6682596,180.58498,1.0769286,-108.44289520812495,1.0019618,13700,-759579660000000.0,-759579660000000.0,0.94169044,137,1.0007483,538.6115,17.08,602.5646777153015,[-0.693  0.917 -0.665  0.289  0.013],100,9.920563,-4.5763245
4.653931e-06,0.016631013,234695,2.8366253,86.34163,1.0532348,-107.94893687806142,1.0019586,13800,-775136240000000.0,-775136240000000.0,0.96007377,138,1.0002658,547.514,16.77,606.3197016716003,[-0.693  0.917 -0.664  0.289  0.013],100,7.290909,-4.633133
-3.3569336e-06,0.016095845,236405,2.9616146,82.46166,1.0623468,-108.37469663446468,1.0020244,13900,-659014950000000.0,-659014950000000.0,0.95863247,139,1.0002271,537.5398,17.1,610.6689579486847,[-0.693  0.917 -0.664  0.288  0.013],100,8.921692,-4.141159
1.1444092e-05,0.016587118,238091,3.0051408,87.94476,1.0432428,-108.37874895280439,1.0019051,14000,-744332600000000.0,-744332600000000.0,0.95169413,140,1.0002847,546.3221,16.86,614.6629219055176,[-0.693  0.917 -0.663  0.289  0.014],100,9.3370285,-4.194069
3.967285e-06,0.022385817,239848,2.9389174,135.14865,1.061615,-109.80182486613445,1.0020772,14100,-722029000000000.0,-722029000000000.0,0.93354154,141,1.0004865,527.9164,17.57,618.6282668113708,[-0.693  0.918 -0.664  0.288  0.014],100,11.685982,-3.6844482
-2.2125244e-06,0.028456781,241510,2.5457408,211.56902,1.0816588,-108.80380044445272,1.0020425,14200,-722029000000000.0,-722029000000000.0,0.9304807,142,1.0007135,557.54895,16.62,622.6458313465118,[-0.693  0.918 -0.662  0.288  0.013],100,8.388351,-3.8800735
5.7983398e-06,0.014662737,243257,2.902696,57.44767,1.0559341,-108.67433115389431,1.0021439,14300,-744332600000000.0,-744332600000000.0,0.9730501,143,1.0001719,525.96594,17.47,626.7745406627655,[-0.693  0.918 -0.663  0.288  0.014],100,8.874596,-4.6235733
1.6021728e-06,0.036749884,244929,2.8847384,358.40738,1.0927173,-108.3511656866002,1.0017419,14400,-751917800000000.0,-751917800000000.0,0.91546214,144,1.001802,551.3158,16.72,630.7588729858398,[-0.693  0.919 -0.664  0.287  0.014],100,11.104202,-5.0047607
2.1362305e-06,0.012458758,246663,3.3415651,51.258156,1.045738,-108.61786018101351,1.0020816,14500,-665738300000000.0,-665738300000000.0,0.973281,145,1.0001665,530.2029,17.34,635.1630034446716,[-0.692  0.919 -0.666  0.288  0.013],100,12.277023,-4.430847
8.926391e-06,0.013703474,248364,3.447691,58.828888,1.0458425,-108.68595191486448,1.0020145,14600,-722029000000000.0,-722029000000000.0,0.9574742,146,1.0001705,542.3742,17.01,639.0171313285828,[-0.692  0.919 -0.665  0.288  0.013],100,11.226555,-4.321869
-1.2588501e-05,0.030471457,250067,2.3192358,222.30624,1.1115222,-109.03389752751744,1.0019969,14700,-595369840000000.0,-595369840000000.0,0.9208603,147,1.0011954,543.2791,17.03,643.1248157024384,[-0.692  0.919 -0.665  0.288  0.014],100,4.9545364,-3.613655
5.1116945e-06,0.0073011755,251778,2.8105502,24.65328,1.0213131,-108.46702030091336,1.0020103,14800,-639245350000000.0,-639245350000000.0,0.98174137,148,1.000054,537.637,17.11,647.619019985199,[-0.692  0.919 -0.666  0.288  0.013],100,8.734222,-4.650505
3.3569336e-06,0.015747797,253489,2.4387658,68.365074,1.0401226,-108.8961540963537,1.0020763,14900,-736823250000000.0,-736823250000000.0,0.95755494,149,1.0002757,539.74634,17.11,652.3691222667694,[-0.692  0.919 -0.667  0.288  0.013],100,6.8575287,-3.9069443
-6.5612794e-06,0.050853945,255200,2.70406,628.0476,1.163919,-108.68669634256536,1.0022906,15000,-679389600000000.0,-679389600000000.0,0.8889007,150,1.0026015,538.7165,17.11,656.8082408905029,[-0.692  0.919 -0.666  0.288  0.013],100,10.160316,-4.442505
1.2664795e-05,0.009838559,256972,3.3122742,36.8725,1.0298258,-108.92541563427949,1.0020734,15100,-686318800000000.0,-686318800000000.0,0.97230643,151,1.0001167,518.6322,17.72,661.5001854896545,[-0.693  0.917 -0.666  0.289  0.014],100,11.115768,-4.381874
-2.7465821e-06,0.008694499,258667,2.833525,27.888775,1.0245733,-108.79155134619486,1.0019435,15200,-679389600000000.0,-679389600000000.0,0.98179317,152,1.0001019,545.065,16.95,665.8620607852936,[-0.693  0.917 -0.666  0.289  0.014],100,10.162666,-4.087265
-5.722046e-06,0.012574679,260323,2.6860552,48.134148,1.0329309,-108.55958001098413,1.0019671,15300,-729389000000000.0,-729389000000000.0,0.96607774,153,1.0001259,558.57776,16.56,670.1195635795593,[-0.693  0.917 -0.666  0.289  0.014],100,9.968353,-4.175194
-5.41687e-06,0.026193919,262071,3.0410712,172.02585,1.0661699,-108.61071606174379,1.0020732,15400,-686318800000000.0,-686318800000000.0,0.93795913,154,1.0006621,525.31177,17.48,674.9689276218414,[-0.693  0.917 -0.666  0.289  0.014],100,10.240921,-4.3183365
1.9836425e-06,0.017861048,263719,2.5152967,96.57368,1.0470531,-108.25970752607083,1.0019236,15500,-759579660000000.0,-759579660000000.0,0.958633,155,1.0003748,560.10297,16.48,678.9749445915222,[-0.693  0.917 -0.665  0.289  0.014],100,9.335342,-3.7934036
1.6021728e-06,0.028576232,265483,3.072705,195.81535,1.1291376,-108.82353410245058,1.0021423,15600,-707529300000000.0,-707529300000000.0,0.9252476,156,1.0007849,520.85236,17.64,683.2113194465637,[-0.693  0.917 -0.666  0.289  0.014],100,9.895142,-4.144783
5.8746336e-06,0.005542577,267173,3.1891594,17.446335,1.0153806,-108.10892971762355,1.002031,15700,-693318050000000.0,-693318050000000.0,0.98750216,157,1.0000396,543.4863,16.9,687.4952437877655,[-0.693  0.916 -0.665  0.29   0.014],100,12.879967,-4.56279
-2.5177003e-06,0.017622467,268841,2.7145905,80.63523,1.0738412,-108.87151191387548,1.0020069,15800,-775136240000000.0,-775136240000000.0,0.9595494,158,1.000285,555.5699,16.68,691.3860242366791,[-0.693  0.916 -0.665  0.29   0.014],100,9.915276,-3.736351
-4.8828124e-06,0.0062237224,270598,3.223383,21.466265,1.021229,-108.83227624421376,1.0020382,15900,-659014950000000.0,-659014950000000.0,0.9818024,159,1.0000436,523.2734,17.57,695.6055629253387,[-0.693  0.917 -0.665  0.291  0.014],100,11.059837,-4.3307266
-5.4931643e-06,0.011525652,272237,2.7036343,44.484398,1.0528619,-108.29275806317699,1.0018301,16000,-707529300000000.0,-707529300000000.0,0.9683299,160,1.0001698,563.80743,16.39,699.8930177688599,[-0.693  0.917 -0.665  0.291  0.014],100,11.03437,-3.8518982
-4.196167e-06,0.020312851,273947,3.2921827,108.35449,1.0602193,-108.23416241014922,1.0021753,16100,-736823250000000.0,-736823250000000.0,0.96592486,161,1.0004354,536.8465,17.1,703.7556886672974,[-0.693  0.917 -0.664  0.29   0.014],100,9.687378,-4.2643433
-1.8310546e-06,0.01698796,275616,3.1310494,87.57086,1.0694243,-108.21563407965283,1.0019491,16200,-751917800000000.0,-751917800000000.0,0.9694366,162,1.0002366,551.8545,16.69,708.1231672763824,[-0.693  0.918 -0.664  0.29   0.014],100,12.869415,-4.0208206
6.1035157e-06,0.007322715,277241,2.5078332,25.890366,1.0225018,-108.3800555892002,1.0018553,16300,-744332600000000.0,-744332600000000.0,0.98488754,163,1.0000592,569.78973,16.25,712.3109767436981,[-0.693  0.918 -0.664  0.291  0.015],100,11.947029,-3.6651917
-6.866455e-06,0.015220591,278892,2.6808174,67.878,1.0456257,-108.58730552056093,1.0018587,16400,-693318050000000.0,-693318050000000.0,0.9681022,164,1.0002108,560.63965,16.51,716.5016012191772,[-0.693  0.918 -0.663  0.291  0.015],100,10.123299,-3.7497177
7.095337e-06,0.017253155,280550,3.0355074,88.81613,1.0603254,-108.53898941592061,1.001786,16500,-759579660000000.0,-759579660000000.0,0.94653213,165,1.0002949,557.68915,16.58,720.8208560943604,[-0.693  0.918 -0.664  0.291  0.015],100,11.108841,-4.17807
6.866455e-06,0.027794935,282197,3.033016,217.86253,1.086878,-108.11528971911201,1.0020221,16600,-767318860000000.0,-767318860000000.0,0.919821,166,1.0006244,559.79767,16.47,724.7326138019562,[-0.692  0.918 -0.663  0.292  0.015],100,8.78624,-4.3773575
3.1280517e-06,0.008629535,283881,2.9291024,26.342863,1.0248238,-108.43702528016871,1.0019963,16700,-729389000000000.0,-729389000000000.0,0.9773965,167,1.0000601,547.3721,16.84,728.4863555431366,[-0.692  0.919 -0.664  0.291  0.014],100,12.802254,-3.991043
2.4414062e-06,0.03601921,285598,3.060672,307.57346,1.0926138,-108.28748635979815,1.0018662,16800,-686318800000000.0,-686318800000000.0,0.8925533,168,1.0013585,534.601,17.17,732.6058175563812,[-0.692  0.919 -0.664  0.291  0.015],100,8.148705,-4.297737
1.5258789e-06,0.011255614,287368,3.2561548,36.550694,1.0451586,-108.80505703370208,1.0022376,16900,-626393000000000.0,-626393000000000.0,0.96243274,169,1.0001345,518.7428,17.7,737.254832983017,[-0.692  0.92  -0.665  0.292  0.015],100,12.9589,-4.9076614
6.866455e-06,0.014046929,289068,2.5997636,48.56573,1.0418127,-108.64670878538703,1.0018818,17000,-693318050000000.0,-693318050000000.0,0.9541138,170,1.0002159,542.5199,17.0,741.8866057395935,[-0.693  0.919 -0.665  0.291  0.015],100,8.924919,-3.8576126
-9.613037e-06,0.009424837,290752,2.775089,25.034592,1.0288799,-108.38547660216582,1.0020572,17100,-722029000000000.0,-722029000000000.0,0.9788558,171,1.0001018,547.10364,16.84,746.2460222244263,[-0.693  0.919 -0.666  0.291  0.015],100,8.612427,-4.237091
6.5612794e-06,0.023159321,292500,3.3304095,133.27641,1.0685984,-108.44216418188496,1.0019557,17200,-707529300000000.0,-707529300000000.0,0.927585,172,1.0006045,524.4789,17.48,750.321759223938,[-0.692  0.92  -0.666  0.291  0.015],100,10.883842,-5.642647
-6.027222e-06,0.012954426,294134,2.623345,49.75202,1.0438131,-108.19130674919559,1.0020604,17300,-736823250000000.0,-736823250000000.0,0.97010833,173,1.0001557,565.249,16.34,754.18519282341,[-0.692  0.919 -0.665  0.292  0.015],100,8.654587,-3.9997177
-6.1035155e-07,0.00901879,295860,3.1623585,29.653461,1.0290856,-108.30982875920057,1.0020881,17400,-700388000000000.0,-700388000000000.0,0.97782946,174,1.0001099,531.5238,17.26,758.5525844097137,[-0.693  0.919 -0.665  0.291  0.015],100,10.108803,-4.1122513
-9.918213e-07,0.0150218,297564,2.910384,64.478745,1.0437917,-108.90119361390009,1.0020051,17500,-729389000000000.0,-729389000000000.0,0.9626472,175,1.0002421,542.323,17.04,763.0835568904877,[-0.693  0.918 -0.665  0.292  0.015],100,10.954903,-3.9770203
-1.2130738e-05,0.010109853,299244,3.1414175,32.421562,1.0307262,-108.22801329097594,1.00197,17600,-707529300000000.0,-707529300000000.0,0.9623136,176,1.000144,547.78076,16.8,767.2407698631287,[-0.693  0.919 -0.666  0.292  0.015],100,11.77002,-4.3623962
6.4849855e-06,0.028715547,300925,3.123324,221.37439,1.0838529,-108.26777576972769,1.001852,17700,-729389000000000.0,-729389000000000.0,0.9345176,177,1.0009656,547.5859,16.81,771.5718293190002,[-0.693  0.918 -0.666  0.29   0.015],100,12.896309,-4.1619644
-5.41687e-06,0.013279748,302655,3.3552146,43.98218,1.0386047,-108.41421809371336,1.0019938,17800,-736823250000000.0,-736823250000000.0,0.96500117,178,1.0001953,530.6162,17.3,775.7994937896729,[-0.693  0.918 -0.664  0.289  0.014],100,9.511902,-4.834938
-6.4849855e-06,0.012821514,304354,2.9490101,47.867157,1.0240763,-108.72072510217745,1.0019965,17900,-729389000000000.0,-729389000000000.0,0.9555437,179,1.0001615,543.26556,16.99,780.1409003734589,[-0.693  0.918 -0.665  0.289  0.014],100,9.67067,-4.068184
3.5095215e-06,0.008742592,306028,2.5433733,26.795185,1.0227832,-108.43753079957229,1.0019614,18000,-759579660000000.0,-759579660000000.0,0.9799231,180,1.0000765,551.10406,16.74,784.3143968582153,[-0.692  0.918 -0.664  0.289  0.012],100,7.1629105,-4.0076904
4.272461e-06,0.025007404,307706,2.998628,171.20517,1.0664933,-107.98872566188123,1.0020498,18100,-751917800000000.0,-751917800000000.0,0.9246214,181,1.000423,547.38696,16.78,788.8358824253082,[-0.692  0.918 -0.664  0.29   0.012],100,8.864166,-4.508377
-1.335144e-05,0.023335628,309448,2.91973,147.94556,1.0671208,-108.96845432131117,1.0021006,18200,-639245350000000.0,-639245350000000.0,0.95397717,182,1.0005467,529.1225,17.42,793.4700145721436,[-0.692  0.918 -0.662  0.289  0.012],100,9.048965,-4.1380005
-5.7983398e-06,0.013420899,311150,2.9861045,54.646297,1.0417268,-108.6722176474707,1.0019729,18300,-744332600000000.0,-744332600000000.0,0.9725193,183,1.0001601,541.92834,17.02,797.9965219497681,[-0.692  0.918 -0.663  0.289  0.011],100,8.770645,-4.400833
3.2043456e-06,0.013084009,312869,2.8828597,44.929436,1.0347946,-108.75977731226357,1.0020058,18400,-613796300000000.0,-613796300000000.0,0.96262157,184,1.0001628,536.21564,17.19,802.3129916191101,[-0.692  0.918 -0.663  0.289  0.012],100,9.5840225,-3.882866
-1.4495849e-05,0.041229017,314613,3.3725796,384.06113,1.1192443,-108.83340549734613,1.0019718,18500,-700388000000000.0,-700388000000000.0,0.88381505,185,1.0022137,527.6374,17.44,807.0481953620911,[-0.692  0.918 -0.662  0.289  0.011],100,11.549942,-4.19265
6.6375733e-06,0.017972982,316338,2.8894365,91.53759,1.0794289,-108.48592325720516,1.0019588,18600,-679389600000000.0,-679389600000000.0,0.9561302,186,1.0003675,532.73895,17.25,811.5384066104889,[-0.692  0.92  -0.664  0.29   0.011],100,11.813835,-4.493904
-1.3809204e-05,0.0113863675,318082,2.8492062,39.44895,1.0308563,-108.62144769718142,1.0020036,18700,-736823250000000.0,-736823250000000.0,0.9675112,187,1.0001029,526.7447,17.44,815.2962353229523,[-0.692  0.92  -0.664  0.288  0.012],100,9.083992,-4.353401
2.7465821e-06,0.016059076,319788,3.1049623,71.10201,1.0547984,-108.42113794364103,1.0019706,18800,-722029000000000.0,-722029000000000.0,0.95137036,188,1.0002584,539.2098,17.06,819.6290881633759,[-0.692  0.919 -0.665  0.289  0.011],100,12.03701,-4.3495636
4.272461e-06,0.022349404,321489,3.0087013,146.83992,1.0688937,-108.64102754337388,1.0020024,18900,-767318860000000.0,-767318860000000.0,0.948715,189,1.0004432,542.1455,17.01,824.0772912502289,[-0.692  0.919 -0.664  0.289  0.013],100,10.271622,-4.10363
1.3732911e-06,0.018218903,323215,3.444018,92.416275,1.04772,-108.2233573477541,1.002206,19000,-707529300000000.0,-707529300000000.0,0.9540506,190,1.0003647,531.10657,17.26,829.1943504810333,[-0.692  0.919 -0.663  0.29   0.013],100,10.998184,-4.711487
-9.994506e-06,0.0129157305,324924,3.3294365,55.93691,1.0441822,-108.21227233404962,1.0020716,19100,-744332600000000.0,-744332600000000.0,0.956829,191,1.0001808,537.1091,17.09,833.1519842147827,[-0.692  0.918 -0.663  0.29   0.013],100,8.213989,-4.7363358
-6.866455e-06,0.024691714,326627,2.751545,138.25824,1.0639863,-108.75336538437057,1.0021117,19200,-783032600000000.0,-783032600000000.0,0.91695946,192,1.0005761,541.9465,17.03,837.0616610050201,[-0.693  0.918 -0.663  0.289  0.013],100,8.143547,-3.9982452
7.476807e-06,0.013984776,328291,2.9610083,62.944347,1.0414237,-108.1587867754654,1.0019072,19300,-759579660000000.0,-759579660000000.0,0.96769756,193,1.0001726,553.4869,16.64,841.3218624591827,[-0.693  0.917 -0.663  0.289  0.013],100,10.2170105,-4.0508347
-8.239746e-06,0.011519274,330006,2.871691,40.972324,1.0291845,-108.76977986344654,1.0020845,19400,-652358700000000.0,-652358700000000.0,0.972526,194,1.0001692,537.6755,17.15,846.2916402816772,[-0.693  0.916 -0.662  0.29   0.014],100,9.358604,-4.102417
