VarRet,MinVanillaIw,AvgVanillaIw,AvgEpLen,VanillaAvgRet,AvgRet,VarJ,VarVanillaIw,AvgDiscRet,VarNormIw,AvgNormIw,MinNormIw,eRenyi2,ESSRenyi,VarDiscRet,MaxNormIw,BatchSize,J,MaxVanillaIw,ESSClassic,Bound
5068.28010698178,3.3859816e-35,1.1811337,12.62,116.11656713830943,-2.9416469260468145e-14,364.7806,110.41019,-2.9416469260468145e-14,0.00791427,0.01,2.8667215e-37,30.391693,3.2903727877494666,5068.28010698178,0.88990164,100,355.2591,105.10929,1.260219286894692,172.59537
268540.19077040104,,1.1813289,37.22,362.1591076676116,2.842170943040401e-15,4197.949,113.94151,2.842170943040401e-15,0.008164705,0.01,,27.23243,3.6720924948639957,268540.19077040104,0.903806,100,4204.201,106.76921,1.222037446906169,2167.3823
1310491.5558870467,5.9952626e-08,3.095447,88.04,870.6005242035773,-6.707523425575345e-14,4251.101,619.5886,-6.707523425575345e-14,0.0064663133,0.010000002,1.9368002e-10,11.79056,8.481361526673545,1310491.5558870467,0.80439675,100,3618.2231,248.99675,1.5380713707985194,2424.8892
3730337.6054515657,6.01529e-10,1.0812818,270.4,2697.1163398522185,-2.0463630789890886e-13,332.90543,6.97807,-2.0463630789890886e-13,0.0005968394,0.01,5.5631103e-12,6.801044,14.703624941570123,3730337.6054515657,0.16379449,100,2210.44,17.7108,14.474481268593154,1704.992
180967.75972385998,0.0004299353,1.004125,492.04,4919.536581475939,-1.9554136088117957e-13,3.307256,0.93193877,-1.9554136088117957e-13,9.242977e-05,0.010000002,4.281691e-06,1.9940645,50.148830438635954,180967.75972385998,0.030628119,100,79.73852,3.075446,52.21782432289767,70.17576
153709.5649306903,0.002405896,1.013194,496.09,4960.573062018306,1.8644641386345028e-13,0.96290475,0.3424084,1.8644641386345028e-13,3.3354867e-05,0.009999999,2.374566e-05,1.3303323,75.1691901062006,153709.5649306903,0.019013707,100,39.16972,1.9264573,75.17591872131099,35.342457
0.018064296857690867,,0.09602267,500.0,4999.874026233675,-5.729816621169448e-13,0.124030806,0.48290133,-5.729816621169448e-13,0.005237341,0.01,,1.0000551,99.99449283412822,0.018064296857690867,0.62975705,100,0.08369175,6.0470953,1.8921598228916836,0.07310819
5477093.246915425,5.188701e-32,0.86343575,325.96,3255.7844968826003,2.2737367544323207e-14,77.42666,1.303243,2.2737367544323207e-14,0.00017480964,0.010000002,6.0093654e-34,2.649975,37.73620418395255,5477093.246915425,0.041432448,100,1729.215,3.5774255,36.62177933370322,1490.2482
0.09644955691829733,7.866887e-33,1.0456951,500.0,4999.901107703187,9.367795428261161e-13,0.043880038,14.140726,9.367795428261161e-13,0.0012931875,0.01,7.5231174e-35,12.118681,8.251723135525102,0.09644955691829733,0.24019027,100,0.08741548,25.11658,7.245035407098916,0.058445975
0.002267936612505807,0.40688556,1.0665922,500.0,4999.948768062306,-4.547473508864641e-13,0.057552792,1.0802201,-4.547473508864641e-13,9.495448e-05,0.01,0.0038148183,2.2496214,44.451924393541226,0.002267936612505807,0.08885648,100,0.010848787,9.477364,51.54508002683623,0.0043874606
0.0021170036376642267,,0.9087464,500.0,4999.951344500002,6.184563972055912e-13,0.014926929,42.586414,6.184563972055912e-13,0.005156864,0.009999999,,29.74315,3.3621185923257424,0.0021170036376642267,0.6457433,100,0.04345947,58.681694,1.9211204658419305,0.02117244
961.216092050021,0.001806888,1.000379,499.7,4996.852896792366,-9.094947017729283e-15,0.079352945,0.23883736,-9.094947017729283e-15,2.3865645e-05,0.01,1.8062035e-05,1.2213742,81.87499274080683,961.216092050021,0.016182963,100,3.0954542,1.6189095,80.88848378835512,2.802741
0.0016789394136235863,9.322597e-05,2.2188425,500.0,4999.955517882679,5.456968210637569e-14,0.095179334,203.02649,5.456968210637569e-14,0.0041238195,0.01,4.2015589e-07,7.978592,12.533539879705863,0.0016789394136235863,0.6426029,100,0.02807271,142.58347,2.3908669992151435,0.01749964
0.0021883614053722477,6.80269e-06,1.2786585,500.0,4999.950751936413,3.637978807091713e-14,0.05154627,47.301777,3.637978807091713e-14,0.0028931324,0.01,5.3201774e-08,1.0005575,99.94427688324654,0.0021883614053722477,0.48590177,100,0.033593033,62.130245,3.373589956551175,0.029455466
0.0026147392515220567,5.1676705e-22,0.7195228,500.0,4999.946322050574,-1.1004885891452431e-12,0.040051363,13.831391,-1.1004885891452431e-12,0.0026716325,0.010000002,7.182081e-24,13.572696,7.36773312934237,0.0026147392515220567,0.400628,100,0.03594038,28.826097,3.643098325170545,0.019316489
0.0018275782670301465,1.9531033e-20,0.8955855,500.0,4999.958029532887,5.456968210637569e-14,0.040517054,29.916216,5.456968210637569e-14,0.0037298594,0.01,2.1808117e-22,18.35736,5.447406131656731,0.0018275782670301465,0.6053322,100,0.034220234,54.212673,2.6367405465416414,0.019163603
0.0014319687175402033,3.3065365e-35,1.1417193,500.0,4999.960546428904,4.5474735088646414e-14,0.016014265,24.96962,4.5474735088646414e-14,0.0019155494,0.01,2.8961028e-37,17.841045,5.605052723767314,0.0014319687175402033,0.34442914,100,0.035771713,39.32414,5.009031387240491,0.021757627
0.0011944934813329915,2.217855e-35,0.8614352,500.0,4999.963577079158,3.7289282772690056e-13,0.020211326,22.090473,3.7289282772690056e-13,0.0029768697,0.01,2.5746048e-37,27.477234,3.639376525754853,0.0011944934813329915,0.39389357,100,0.032276,33.931377,3.281807900887799,0.016218118
0.00122212645139524,0.00047192367,4.1835713,500.0,4999.963007906405,1.9099388737231492e-13,0.058808345,1007.17773,1.9099388737231492e-13,0.0057545537,0.01,1.1280401e-06,10.082849,9.917832199415226,0.00122212645139524,0.76046866,100,0.029063404,318.1475,1.7250278824683438,0.019201342
0.001802939089102615,,1.0143019e-05,500.0,4999.960079371616,-1.0732037480920553e-12,,1.0288085e-08,-1.0732037480920553e-12,0.010000003,0.01,,1.0002567,99.97434082558185,0.001802939089102615,1.0,100,0.039743803,0.0010143019,1.0,0.03638527
0.0015132699143910258,2.3559922e-08,0.63730896,500.0,4999.963412243738,3.637978807091713e-13,0.029357584,21.028826,3.637978807091713e-13,0.0051774387,0.01,3.6967818e-10,1.0000896,99.99103626498326,0.0015132699143910258,0.7192027,100,0.008617368,45.835434,1.9136324351413678,0.005547646
0.00098244651155177,,0.7486257,500.0,4999.963546630708,-1.0095391189679504e-12,0.016178448,9.805223,-1.0095391189679504e-12,0.0017495566,0.010000002,,9.990482,10.009526736911237,0.00098244651155177,0.31924906,100,0.032843355,23.899805,5.458333439725402,0.023187106
