VarJ,BatchSize,AvgRet,MaxVanillaIw,VarRet,EpsThisIter,IterType,Bound,AvgNormIw,VanillaAvgRet,AvgVanillaIw,MinNormIw,AvgDiscRet,ESSClassic,J,AvgEpLen,MaxNormIw,VarNormIw,VarDiscRet,Delta,VarVanillaIw,ESSRenyi,eRenyi2,MinVanillaIw
1.87685,100,-106.533833535,1.08504,3.60939172788,100,1,-115.621,0.01,-106.533833535,0.999282,0.00852067,-106.533833535,99.6762334114,-106.501,18.27,0.0108582,3.28114e-07,3.60939172788,0.6,0.00327643,99.638853153,1.00362,0.851455
1.87349,100,-106.419548142,1.78065,3.67751170815,100,1,-115.436,0.01,-106.419548142,1.01976,0.00846183,-106.419548142,98.3336889246,-106.355,17.77,0.0174616,1.71167e-06,3.67751170815,0.6,0.0177997,99.2931968376,1.00712,0.8629
4.12574,100,-106.130322637,1.64149,10.8371611001,100,1,-115.152,0.01,-106.130322637,0.998246,0.0067708,-106.130322637,96.8037284641,-105.95,20.78,0.0164438,3.33515e-06,10.8371611001,0.6,0.0332346,97.9500635672,1.02093,0.675893
1.81748,100,-106.694357161,1.14061,3.45272835932,100,1,-115.78,0.01,-106.694357161,1.00683,0.00844523,-106.694357161,99.7756405059,-106.673,17.13,0.0113287,2.27151e-07,3.45272835932,0.6,0.00230265,99.7672504079,1.00233,0.850291
1.71356,100,-106.340002701,1.17442,2.97795061001,100,1,-115.422,0.01,-106.340002701,1.0024,0.00888568,-106.340002701,99.618260697,-106.314,19.86,0.0117161,3.87102e-07,2.97795061001,0.6,0.00388962,99.7176654016,1.00283,0.890701
2.11036,100,-106.880834686,1.13531,4.38467867966,100,1,-116.068,0.01,-106.880834686,0.991934,0.00659835,-106.880834686,99.4659673532,-106.842,18.02,0.0114454,5.42301e-07,4.38467867966,0.6,0.00533588,99.5641003668,1.00438,0.654513
2.1198,100,-106.882237223,1.12219,4.55398644742,100,1,-116.257,0.01,-106.882237223,0.9978,0.00969532,-106.882237223,99.9322087356,-106.876,17.16,0.0112467,6.85373e-08,4.55398644742,0.6,0.000682361,99.9421335527,1.00058,0.967399
1.91073,100,-107.051367576,1.61017,3.64459545426,100,1,-116.188,0.01,-107.051367576,1.00969,0.0081689,-107.051367576,99.0788952306,-107.006,16.54,0.0159472,9.39074e-07,3.64459545426,0.6,0.00957367,99.4792305315,1.00523,0.824808
2.35894,100,-106.647149026,1.14719,5.3750135595,100,1,-115.762,0.01,-106.647149026,1.00376,0.00803605,-106.647149026,99.6098843518,-106.612,16.26,0.0114289,3.95607e-07,5.3750135595,0.6,0.00398585,99.6058326696,1.00396,0.806624
1.89449,100,-106.619552556,1.06421,3.61313345057,100,1,-115.675,0.01,-106.619552556,1.001,0.00892535,-106.619552556,99.9156839937,-106.612,20.6,0.0106315,8.52051e-08,3.61313345057,0.6,0.000853753,99.9153020724,1.00085,0.893426
2.28284,100,-106.54336259,1.16573,5.3668042963,100,1,-115.749,0.01,-106.54336259,0.998215,0.0086932,-106.54336259,99.7544733285,-106.52,17.82,0.0116782,2.48642e-07,5.3668042963,0.6,0.00247755,99.7449719716,1.00256,0.867768
1.76574,100,-106.622277494,1.21047,3.13539832953,100,1,-115.843,0.01,-106.622277494,0.99733,0.00938735,-106.622277494,99.8741111594,-106.608,17.66,0.0121371,1.27365e-07,3.13539832953,0.6,0.00126686,99.8475495083,1.00153,0.936228
1.96774,100,-106.612752437,1.22876,3.9109541148,100,1,-115.726,0.01,-106.612752437,1.00025,0.00867531,-106.612752437,99.7354758324,-106.58,17.47,0.0122844,2.67902e-07,3.9109541148,0.6,0.00268038,99.6380010417,1.00363,0.867752
2.14771,100,-106.612572098,1.0892,4.94036686327,100,1,-115.788,0.01,-106.612572098,0.986007,0.00697995,-106.612572098,99.4647884322,-106.57,18.51,0.0110465,5.43524e-07,4.94036686327,0.6,0.00528419,99.5457752182,1.00456,0.688228
2.22357,100,-106.727145577,1.08193,4.88680541565,100,1,-115.832,0.01,-106.727145577,0.990618,0.0073149,-106.727145577,99.3627467394,-106.689,18.69,0.0109218,6.47825e-07,4.88680541565,0.6,0.00635726,99.5750561434,1.00427,0.724627
1.8914,100,-106.817977193,1.12598,3.87979053966,100,1,-115.946,0.01,-106.817977193,0.99461,0.00496509,-106.817977193,98.9644431079,-106.729,17.05,0.0113208,1.05699e-06,3.87979053966,0.6,0.0104563,99.0811210993,1.00927,0.493833
2.39062,100,-106.767293186,1.22514,6.07666903692,100,1,-115.982,0.01,-106.767293186,0.987509,0.00709927,-106.767293186,99.2148014657,-106.687,16.2,0.0124063,7.99404e-07,6.07666903692,0.6,0.00779559,99.1575528631,1.0085,0.70106
2.90396,100,-106.436000441,1.23566,7.20485317164,100,1,-115.673,0.01,-106.436000441,1.00697,0.00814769,-106.436000441,99.1964645253,-106.369,18.36,0.012271,8.18264e-07,7.20485317164,0.6,0.0082971,99.2763811293,1.00729,0.820448
1.70794,100,-106.585592932,1.10523,2.99398466329,100,1,-115.647,0.01,-106.585592932,1.00451,0.00956558,-106.585592932,99.8909322769,-106.573,18.85,0.0110027,1.10301e-07,2.99398466329,0.6,0.00111298,99.8777693296,1.00122,0.960875
2.11998,100,-106.682375821,1.12632,4.593760613,100,1,-115.822,0.01,-106.682375821,1.00831,0.00867276,-106.682375821,99.776554151,-106.656,16.97,0.0111703,2.2621e-07,4.593760613,0.6,0.00229986,99.710292939,1.00291,0.874485
2.04626,100,-106.837372597,1.08724,4.38858460437,100,1,-116.086,0.01,-106.837372597,1.00086,0.00792026,-106.837372597,99.6845139653,-106.807,18.35,0.0108631,3.19691e-07,4.38858460437,0.6,0.00320239,99.6776396411,1.00323,0.792705
2.14786,100,-107.028151288,1.16529,4.86823165682,100,1,-116.238,0.01,-107.028151288,0.989418,0.00611149,-107.028151288,99.2721623042,-106.984,17.05,0.0117775,7.40609e-07,4.86823165682,0.6,0.00725017,99.6014686471,1.004,0.604682
1.87455,100,-106.564079495,1.11639,3.61814866864,100,1,-115.732,0.01,-106.564079495,1.00497,0.00780081,-106.564079495,99.6559122322,-106.531,17.32,0.0111087,3.48774e-07,3.61814866864,0.6,0.00352246,99.6499437639,1.00351,0.783954
1.99798,100,-106.157474317,1.12792,4.14836283615,100,1,-115.328,0.01,-106.157474317,0.998049,0.00843118,-106.157474317,99.7440943389,-106.134,17.59,0.0113013,2.59153e-07,4.14836283615,0.6,0.00258142,99.7433708699,1.00257,0.841473
1.4424,100,-106.1008153,1.05472,2.15591735286,100,1,-115.154,0.01,-106.1008153,0.991597,0.00793475,-106.1008153,99.7137854749,-106.083,17.18,0.0106366,2.89934e-07,2.15591735286,0.6,0.00285081,99.7976828344,1.00203,0.786807
3.14857,100,-106.070094027,1.29009,8.51978447101,100,1,-115.036,0.01,-106.070094027,0.994869,0.00821934,-106.070094027,99.1463407139,-106.005,20.45,0.0129674,8.69709e-07,8.51978447101,0.6,0.00860807,99.2901529014,1.00715,0.817717
1.79686,100,-106.363517649,1.16503,3.36996056535,100,1,-115.41,0.01,-106.363517649,0.993715,0.00753992,-106.363517649,99.5961736163,-106.333,16.75,0.011724,4.09548e-07,3.36996056535,0.6,0.00404416,99.6989045087,1.00302,0.749253
1.88597,100,-106.54267531,1.11097,3.67685946573,100,1,-115.664,0.01,-106.54267531,0.997295,0.0084002,-106.54267531,99.7891075254,-106.521,17.11,0.0111398,2.1347e-07,3.67685946573,0.6,0.00212317,99.7719256346,1.00229,0.837748
2.03303,100,-106.365139358,1.09933,4.33140960004,100,1,-115.655,0.01,-106.365139358,0.997578,0.00888074,-106.365139358,99.8546608578,-106.348,17.69,0.01102,1.47025e-07,4.33140960004,0.6,0.00146314,99.8247956673,1.00176,0.885923
2.46226,100,-106.34801016,1.1706,5.85233933696,100,1,-115.646,0.01,-106.34801016,1.00416,0.00868452,-106.34801016,99.6203299447,-106.301,17.78,0.0116575,3.84969e-07,5.85233933696,0.6,0.0038818,99.4976610018,1.00505,0.872067
1.9535,100,-106.672924947,1.0933,3.92018831916,100,1,-115.808,0.01,-106.672924947,1.0001,0.00846342,-106.672924947,99.8166127221,-106.654,17.28,0.0109318,1.85594e-07,3.92018831916,0.6,0.00185632,99.7867967179,1.00214,0.846429
2.01981,100,-106.611705058,1.15383,4.19255181172,100,1,-115.889,0.01,-106.611705058,1.00149,0.00845709,-106.611705058,99.7030300156,-106.582,16.47,0.0115212,3.0088e-07,4.19255181172,0.6,0.00301777,99.69102538,1.0031,0.84697
1.98541,100,-106.717195292,1.39904,4.09718463648,100,1,-115.859,0.01,-106.717195292,0.995305,0.00679692,-106.717195292,99.0070511373,-106.647,17.34,0.0140563,1.01306e-06,4.09718463648,0.6,0.0100357,99.2531587324,1.00752,0.676501
3.00411,100,-106.387509825,1.21029,7.95533414917,100,1,-115.665,0.01,-106.387509825,1.00498,0.00844056,-106.387509825,99.3247343724,-106.329,17.88,0.0120428,6.8671e-07,7.95533414917,0.6,0.0069357,99.3700857544,1.00634,0.848262
2.00674,100,-106.698077622,1.15331,4.19488005527,100,1,-115.849,0.01,-106.698077622,0.994504,0.00837576,-106.698077622,99.7041982014,-106.67,19.08,0.0115969,2.99693e-07,4.19488005527,0.6,0.00296408,99.7034192775,1.00297,0.832973
2.11236,100,-106.586776883,1.08446,4.65802836682,100,1,-115.907,0.01,-106.586776883,1.00514,0.00761131,-106.586776883,99.6698566282,-106.548,18.2,0.0107892,3.34581e-07,4.65802836682,0.6,0.0033803,99.5636513141,1.00438,0.765044
2.75775,100,-106.381793747,1.24427,7.09406388204,100,1,-115.441,0.01,-106.381793747,0.995043,0.0083073,-106.381793747,99.5422273504,-106.35,19.31,0.0125047,4.64509e-07,7.09406388204,0.6,0.00459915,99.6373501331,1.00364,0.826612
3.63435,100,-106.48515546,1.41075,9.98035303194,100,1,-115.632,0.01,-106.48515546,1.00528,0.00797187,-106.48515546,99.0891863391,-106.43,18.72,0.0140335,9.28437e-07,9.98035303194,0.6,0.00938257,99.3876161911,1.00616,0.801392
1.99886,100,-106.652807922,1.12712,4.1293718429,100,1,-115.83,0.01,-106.652807922,1.00581,0.00761087,-106.652807922,99.662022009,-106.619,19.9,0.0112062,3.42537e-07,4.1293718429,0.6,0.00346528,99.6517904661,1.00349,0.765507
1.89123,100,-106.476977779,1.17598,3.67105790573,100,1,-115.606,0.01,-106.476977779,1.00503,0.0089964,-106.476977779,99.7709995432,-106.453,16.08,0.0117009,2.31849e-07,3.67105790573,0.6,0.00234188,99.7355440014,1.00265,0.904168
1.81018,100,-106.84735984,1.21095,3.42961188022,100,1,-116.116,0.01,-106.84735984,0.997468,0.00785867,-106.84735984,99.492084308,-106.801,16.28,0.0121402,5.15676e-07,3.42961188022,0.6,0.00513068,99.4906514268,1.00512,0.783877
1.85406,100,-106.739458918,1.08409,3.57533167302,100,1,-115.895,0.01,-106.739458918,1.00381,0.00734768,-106.739458918,99.5860838561,-106.706,16.76,0.0107998,4.19847e-07,3.57533167302,0.6,0.0042305,99.6388886579,1.00362,0.737565
1.8721,100,-106.379879191,1.10079,3.65602939478,100,1,-115.56,0.01,-106.379879191,1.00075,0.00779274,-106.379879191,99.5803630387,-106.341,17.56,0.0109997,4.25676e-07,3.65602939478,0.6,0.00426311,99.6572954652,1.00344,0.779855
2.01347,100,-106.723439471,1.1216,4.23604583512,100,1,-115.902,0.01,-106.723439471,1.0039,0.00823763,-106.723439471,99.6971451665,-106.695,20.51,0.0111723,3.06821e-07,4.23604583512,0.6,0.00309221,99.6998524578,1.00301,0.826978
3.12839,100,-106.317210334,13.8905,4.1921925152,100,1,-115.091,0.01,-106.317210334,0.370893,1.20316e-11,-106.317210334,3.9341653214,-105.849,17.82,0.374516,0.0024665,4.1921925152,0.6,3.39295,100.0,1.0,4.46242e-10
2.01518,100,-106.672219888,1.17618,4.23557824157,100,1,-115.796,0.01,-106.672219888,1.00275,0.00744287,-106.672219888,99.512461114,-106.628,18.68,0.0117295,4.94883e-07,4.23557824157,0.6,0.00497613,99.549130189,1.00453,0.746338
2.08123,100,-106.772698582,1.084,4.41053278189,100,1,-116.008,0.01,-106.772698582,1.00068,0.00871265,-106.772698582,99.7929850899,-106.75,19.5,0.0108327,2.09552e-07,4.41053278189,0.6,0.00209837,99.7537492942,1.00247,0.871857
2.10557,100,-106.637620847,1.14224,4.47573602359,100,1,-115.772,0.01,-106.637620847,0.99815,0.0083177,-106.637620847,99.7355813676,-106.607,20.43,0.0114436,2.67774e-07,4.47573602359,0.6,0.00266783,99.6724758391,1.00329,0.83023
2.74319,100,-106.674939498,1.17976,7.21636028872,100,1,-115.853,0.01,-106.674939498,1.00133,0.00878078,-106.674939498,99.7053874474,-106.631,19.7,0.0117819,2.98477e-07,7.21636028872,0.6,0.00299272,99.5219307279,1.0048,0.879247
9.03772,100,-106.820413462,2.9905,25.8403312919,100,1,-116.216,0.01,-106.820413462,1.03607,0.00578237,-106.820413462,89.9118005342,-106.33,19.15,0.0288637,1.13334e-05,25.8403312919,0.6,0.121659,94.3084564653,1.06035,0.599096
2.34667,100,-106.975260104,1.17796,5.81784865587,100,1,-116.7,0.01,-106.975260104,0.991455,0.00804722,-106.975260104,99.6075942309,-106.941,18.27,0.0118811,3.97943e-07,5.81784865587,0.6,0.00391171,99.6736246203,1.00327,0.797846
1.52091,100,-106.453290988,1.08275,2.38679288687,100,1,-115.61,0.01,-106.453290988,1.00331,0.00896847,-106.453290988,99.8498829296,-106.438,16.49,0.0107918,1.51866e-07,2.38679288687,0.6,0.00152872,99.8282407524,1.00172,0.899814
2.19111,100,-106.442415591,1.14295,4.80930054643,100,1,-115.549,0.01,-106.442415591,1.00801,0.00745575,-106.442415591,99.6111610846,-106.403,20.3,0.0113387,3.94325e-07,4.80930054643,0.6,0.00400668,99.5953194542,1.00406,0.751548
1.81184,100,-106.356718525,1.07924,3.42297352928,100,1,-115.504,0.01,-106.356718525,0.99948,0.0080133,-106.356718525,99.7620964374,-106.332,17.12,0.0107981,2.40872e-07,3.42297352928,0.6,0.00240622,99.7325795993,1.00268,0.800914
2.03053,100,-106.842725224,1.11295,4.28901372846,100,1,-116.082,0.01,-106.842725224,0.988322,0.00746736,-106.842725224,99.51618054,-106.798,21.5,0.011261,4.91083e-07,4.28901372846,0.6,0.00479681,99.5121198946,1.0049,0.738016
2.22135,100,-106.682840026,1.08807,4.93109622913,100,1,-115.901,0.01,-106.682840026,1.00103,0.00816599,-106.682840026,99.8169582237,-106.668,18.84,0.0108695,1.8524e-07,4.93109622913,0.6,0.00185624,99.8347989506,1.00165,0.817444
2.0452,100,-106.592324055,1.08685,4.24802998394,100,1,-115.846,0.01,-106.592324055,1.00128,0.00916831,-106.592324055,99.9003748985,-106.578,17.71,0.0108546,1.00727e-07,4.24802998394,0.6,0.00100984,99.8952533426,1.00105,0.918001
2.70924,100,-106.760776383,1.27435,7.20186743969,100,1,-115.922,0.01,-106.760776383,0.969568,0.00528108,-106.760776383,97.2906847175,-106.581,20.1,0.0131435,2.81289e-06,7.20186743969,0.6,0.0264429,98.0046035926,1.02036,0.512037
2.18313,100,-106.58548385,1.43187,4.88952106608,100,1,-115.703,0.01,-106.58548385,0.994045,0.00762039,-106.58548385,99.3357249102,-106.533,19.57,0.0144045,6.75456e-07,4.88952106608,0.6,0.00667435,99.4469641592,1.00556,0.757501
2.72108,100,-106.294779844,1.17373,7.63127261549,100,1,-115.331,0.01,-106.294779844,1.00482,0.00804727,-106.294779844,99.6274178453,-106.259,21.08,0.011681,3.77718e-07,7.63127261549,0.6,0.00381367,99.623824995,1.00378,0.808605
2.09618,100,-106.71235552,1.23633,4.27424438852,100,1,-115.927,0.01,-106.71235552,0.993145,0.00730647,-106.71235552,99.4861389176,-106.666,17.94,0.0124486,5.21738e-07,4.27424438852,0.6,0.00514609,99.4902030364,1.00512,0.725638
1.92748,100,-106.474055591,1.13427,3.92863558301,100,1,-115.587,0.01,-106.474055591,0.996372,0.00760274,-106.474055591,99.3474695272,-106.419,17.87,0.011384,6.63429e-07,3.92863558301,0.6,0.00658624,99.3995578533,1.00604,0.757516
2.08102,100,-106.772748753,1.13054,4.42365649383,100,1,-115.99,0.01,-106.772748753,0.989281,0.00788391,-106.772748753,99.3752085571,-106.719,20.01,0.0114279,6.35077e-07,4.42365649383,0.6,0.00621535,99.4195730483,1.00584,0.779941
2.07811,100,-107.023165185,1.11989,4.32226434603,100,1,-116.178,0.01,-107.023165185,0.998404,0.00879858,-107.023165185,99.8868553917,-107.009,18.42,0.0112168,1.14444e-07,4.32226434603,0.6,0.00114079,99.8852974093,1.00115,0.878453
2.30266,100,-106.686089495,1.08103,5.38749201447,100,1,-115.861,0.01,-106.686089495,0.995303,0.00858763,-106.686089495,99.8223538108,-106.665,20.68,0.0108613,1.79745e-07,5.38749201447,0.6,0.0017806,99.7805652775,1.0022,0.85473
2.04772,100,-106.696318436,1.22525,4.23740092886,100,1,-115.855,0.01,-106.696318436,1.00006,0.00871589,-106.696318436,99.6797920649,-106.663,20.2,0.0122517,3.24527e-07,4.23740092886,0.6,0.00324567,99.6205241408,1.00381,0.871644
2.00681,100,-106.382099078,1.19871,4.30988857273,100,1,-115.592,0.01,-106.382099078,0.983673,0.00760863,-106.382099078,98.8967161285,-106.302,19.79,0.0121861,1.12685e-06,4.30988857273,0.6,0.0109035,99.1116515568,1.00896,0.74844
2.26145,100,-106.714153674,1.0296,5.29818058985,100,1,-116.035,0.01,-106.714153674,1.00068,0.00911673,-106.714153674,99.9349099256,-106.707,19.6,0.0102889,6.58217e-08,5.29818058985,0.6,0.000659119,99.922978642,1.00077,0.912297
2.08232,100,-106.661693914,1.2023,4.56878689249,100,1,-116.132,0.01,-106.661693914,0.997652,0.00728281,-106.661693914,99.5297241615,-106.607,21.16,0.0120513,4.77258e-07,4.56878689249,0.6,0.00475019,99.4160736365,1.00587,0.726571
1.894,100,-106.817183379,1.22808,3.76462866007,100,1,-115.987,0.01,-106.817183379,1.00071,0.00821947,-106.817183379,99.6121831722,-106.795,19.22,0.0122721,3.93241e-07,3.76462866007,0.6,0.00393801,99.7563234777,1.00244,0.822531
2.30567,100,-106.87127913,1.26623,5.61218186164,100,1,-116.126,0.01,-106.87127913,1.0103,0.00700106,-106.87127913,99.5065567007,-106.814,21.5,0.0125332,5.00889e-07,5.61218186164,0.6,0.00511259,99.4117851311,1.00592,0.707316
2.00457,100,-107.007967918,1.21469,4.13117376228,100,1,-116.425,0.01,-107.007967918,0.998274,0.009466,-107.007967918,99.8261479923,-106.992,19.16,0.0121679,1.75934e-07,4.13117376228,0.6,0.00175327,99.8293218453,1.00171,0.944966
1.82646,100,-106.499813931,1.15205,3.50729295048,100,1,-115.636,0.01,-106.499813931,0.989716,0.00635962,-106.499813931,99.3945337738,-106.444,19.06,0.0116403,6.15315e-07,3.50729295048,0.6,0.00602724,99.4077679383,1.00596,0.629422
1.951,100,-106.583271379,1.13909,3.91306394497,100,1,-115.814,0.01,-106.583271379,0.995327,0.00931185,-106.583271379,99.7665018844,-106.553,18.87,0.0114444,2.3641e-07,3.91306394497,0.6,0.00234205,99.6881583971,1.00313,0.926834
1.94706,100,-106.108270647,1.16464,3.79515182149,100,1,-115.143,0.01,-106.108270647,0.999618,0.00881465,-106.108270647,99.788630619,-106.083,18.5,0.0116508,2.13979e-07,3.79515182149,0.6,0.00213815,99.7069863525,1.00294,0.881128
2.79241,100,-106.243342398,1.47631,6.23046660275,100,1,-115.324,0.01,-106.243342398,1.0036,0.00794869,-106.243342398,98.6489556333,-106.131,19.98,0.0147101,1.38341e-06,6.23046660275,0.6,0.0139339,98.6588636,1.01359,0.797731
2.18893,100,-106.280605598,1.3997,4.59282991146,100,1,-115.399,0.01,-106.280605598,1.00283,0.00733943,-106.280605598,99.0798206344,-106.217,18.56,0.0139574,9.38104e-07,4.59282991146,0.6,0.00943425,99.292950025,1.00712,0.736021
1.77907,100,-106.700224525,1.13705,3.20074348303,100,1,-115.746,0.01,-106.700224525,0.996272,0.00862285,-106.700224525,99.6707198726,-106.672,17.12,0.011413,3.33721e-07,3.20074348303,0.6,0.00331237,99.6805178638,1.00321,0.85907
4.60267,100,-106.455160985,2.11404,8.68314312273,100,1,-115.586,0.01,-106.455160985,1.03164,0.00665681,-106.455160985,93.5607960383,-106.157,19.41,0.0204922,6.95191e-06,8.68314312273,0.6,0.0739873,96.7246972787,1.03386,0.68674
2.38894,100,-106.504478982,1.15304,5.9815942385,100,1,-116.246,0.01,-106.504478982,1.00109,0.00846728,-106.504478982,99.6706173825,-106.473,19.78,0.0115179,3.3383e-07,5.9815942385,0.6,0.00334559,99.6675020403,1.00334,0.847652
2.36868,100,-106.546997506,1.28655,5.49178387298,100,1,-115.802,0.01,-106.546997506,0.999841,0.00902482,-106.546997506,99.2867443816,-106.481,21.26,0.0128676,7.25649e-07,5.49178387298,0.6,0.00725419,99.2991089533,1.00706,0.902338
2.23888,100,-106.817944078,1.13015,5.55000961034,100,1,-116.214,0.01,-106.817944078,1.00224,0.00691726,-106.817944078,99.168711032,-106.761,20.59,0.0112763,8.46748e-07,5.55000961034,0.6,0.0085054,99.4119382856,1.00592,0.693273
2.04231,100,-106.696754552,1.24305,4.2919237585,100,1,-115.893,0.01,-106.696754552,0.997155,0.00813175,-106.696754552,99.4308227637,-106.65,17.62,0.012466,5.78198e-07,4.2919237585,0.6,0.00574912,99.4970001243,1.00506,0.810861
1.9333,100,-106.425925495,1.16623,3.91422749673,100,1,-115.554,0.01,-106.425925495,0.994778,0.00828937,-106.425925495,99.5533454894,-106.396,20.7,0.0117235,4.53235e-07,3.91422749673,0.6,0.00448513,99.6804823292,1.00321,0.824608
2.47882,100,-106.511087748,1.08747,6.26534432223,100,1,-115.76,0.01,-106.511087748,0.987628,0.00772732,-106.511087748,99.6541681719,-106.486,24.51,0.0110109,3.50547e-07,6.26534432223,0.6,0.00341926,99.7342870734,1.00266,0.763172
2.31044,100,-106.727435322,1.17689,5.56282180283,100,1,-116.057,0.01,-106.727435322,1.01224,0.00780555,-106.727435322,99.389018359,-106.673,19.66,0.0116265,6.20958e-07,5.56282180283,0.6,0.00636257,99.4156023541,1.00588,0.790113
2.79031,100,-106.271489732,1.12966,7.27151925265,100,1,-115.34,0.01,-106.271489732,1.00251,0.00758888,-106.271489732,99.3656701828,-106.21,19.22,0.0112684,6.44838e-07,7.27151925265,0.6,0.00648076,99.3046220773,1.007,0.76079
2.05624,100,-106.396564712,1.11413,4.36886662364,100,1,-115.475,0.01,-106.396564712,0.996746,0.00764544,-106.396564712,99.2965520302,-106.332,20.23,0.0111777,7.15594e-07,4.36886662364,0.6,0.00710944,99.2717404798,1.00734,0.762056
1.94172,100,-106.69060723,1.1835,3.87514110696,100,1,-115.773,0.01,-106.69060723,1.00216,0.00849688,-106.69060723,99.7339541933,-106.659,17.71,0.0118095,2.69466e-07,3.87514110696,0.6,0.00270634,99.6836213191,1.00317,0.851527
1.91398,100,-106.666841855,1.11344,3.78636924195,100,1,-115.908,0.01,-106.666841855,0.993865,0.00850014,-106.666841855,99.7613667303,-106.648,18.02,0.0112031,2.41615e-07,3.78636924195,0.6,0.0023866,99.7958069764,1.00205,0.844799
2.05098,100,-106.391963074,1.05771,4.34253798202,100,1,-115.543,0.01,-106.391963074,0.999026,0.008497,-106.391963074,99.8405848702,-106.378,20.32,0.0105874,1.61292e-07,4.34253798202,0.6,0.00160978,99.8537180018,1.00146,0.848872
4.96969,100,-105.970543753,1.33083,16.2381600613,100,1,-115.157,0.01,-105.970543753,0.994586,0.00779633,-105.970543753,99.1991459993,-105.853,19.67,0.0133808,8.15458e-07,16.2381600613,0.6,0.00806652,98.7620320711,1.01253,0.775412
2.38684,100,-106.806008278,1.30953,5.80521520346,100,1,-116.056,0.01,-106.806008278,0.990885,0.0073309,-106.806008278,99.3059600417,-106.751,18.9,0.0132158,7.05941e-07,5.80521520346,0.6,0.00693131,99.4118911611,1.00592,0.726409
2.07676,100,-106.723951406,1.23998,4.31774093966,100,1,-115.905,0.01,-106.723951406,1.0005,0.00742316,-106.723951406,99.2937883328,-106.671,17.32,0.0123936,7.18406e-07,4.31774093966,0.6,0.00719128,99.3713335192,1.00633,0.742689
3.44803,100,-106.385021317,1.1389,10.6577923677,100,1,-115.576,0.01,-106.385021317,0.987506,0.00760794,-106.385021317,99.4504207801,-106.329,19.8,0.0115331,5.5821e-07,10.6577923677,0.6,0.00544348,99.3916082027,1.00612,0.751289
2.07134,100,-106.24985555,1.12394,4.33923225859,100,1,-115.361,0.01,-106.24985555,1.00234,0.00888679,-106.24985555,99.8735626426,-106.236,20.8,0.0112131,1.27914e-07,4.33923225859,0.6,0.00128514,99.8573196134,1.00143,0.890761
2.14457,100,-106.811898112,1.16682,4.79165667099,100,1,-115.954,0.01,-106.811898112,0.995807,0.00802484,-106.811898112,99.5988812379,-106.773,17.82,0.0117173,4.06821e-07,4.79165667099,0.6,0.00403416,99.5977553898,1.00404,0.799119
2.17672,100,-106.642591951,1.15424,4.8683442746,100,1,-115.896,0.01,-106.642591951,0.996463,0.00796618,-106.642591951,99.4926299445,-106.606,19.16,0.0115833,5.15127e-07,4.8683442746,0.6,0.00511489,99.5936995048,1.00408,0.7938
1.95294,100,-106.581098387,1.11515,3.83157574904,100,1,-115.685,0.01,-106.581098387,0.988741,0.00807044,-106.581098387,99.4808539844,-106.539,20.13,0.0112785,5.27102e-07,3.83157574904,0.6,0.005153,99.5375068896,1.00465,0.797957
2.14578,100,-106.588461895,1.14799,4.9862479719,100,1,-115.981,0.01,-106.588461895,1.00096,0.00731643,-106.588461895,99.2446934169,-106.518,25.08,0.0114689,7.68703e-07,4.9862479719,0.6,0.0077018,99.2249235699,1.00781,0.732346
1.97085,100,-106.622088171,1.18472,3.97218460485,100,1,-115.773,0.01,-106.622088171,0.998618,0.00911216,-106.622088171,99.6578084842,-106.591,17.55,0.0118636,3.4685e-07,3.97218460485,0.6,0.00345892,99.6627892319,1.00338,0.909956
2.06417,100,-106.658600494,1.10473,4.42002673269,100,1,-115.744,0.01,-106.658600494,0.995501,0.00763792,-106.658600494,99.626752081,-106.626,18.74,0.0110972,3.7843e-07,4.42002673269,0.6,0.00375032,99.6588464457,1.00342,0.760355
2.26821,100,-106.452447629,1.2592,5.65288447733,100,1,-115.923,0.01,-106.452447629,1.00449,0.00851486,-106.452447629,99.6300598682,-106.414,21.59,0.0125357,3.75064e-07,5.65288447733,0.6,0.00378439,99.6047445848,1.00397,0.855308
2.08366,100,-106.875038648,1.14863,4.53331173293,100,1,-116.077,0.01,-106.875038648,1.00076,0.00758126,-106.875038648,99.4666006769,-106.837,18.69,0.0114776,5.41648e-07,4.53331173293,0.6,0.00542472,99.5859079296,1.00416,0.758703
2.17033,100,-106.720215358,1.11899,4.93997512452,100,1,-116.096,0.01,-106.720215358,1.00572,0.00789651,-106.720215358,99.5251512798,-106.669,17.5,0.0111263,4.81963e-07,4.93997512452,0.6,0.0048749,99.4678240524,1.00535,0.794165
3.71368,100,-106.592761981,1.35699,10.3996605954,100,1,-115.835,0.01,-106.592761981,0.971303,0.0061552,-106.592761981,98.2013491456,-106.459,20.27,0.0139708,1.85011e-06,10.3996605954,0.6,0.0174545,98.5254667758,1.01497,0.597856
1.90905,100,-106.467909159,1.12833,3.67362059753,100,1,-115.577,0.01,-106.467909159,0.998515,0.00890698,-106.467909159,99.8543776985,-106.454,19.88,0.0113001,1.47286e-07,3.67362059753,0.6,0.00146849,99.8488211777,1.00151,0.889375
1.90564,100,-106.573846784,1.22948,3.72187565535,100,1,-115.805,0.01,-106.573846784,1.00258,0.00844381,-106.573846784,99.6394172704,-106.547,19.33,0.0122631,3.65539e-07,3.72187565535,0.6,0.00367431,99.7095936784,1.00291,0.846564
