VarDiscRet,MaxVanillaIw,eRenyi2,AvgRet,VarNormIw,BatchSize,VarJ,MinNormIw,AvgVanillaIw,AvgNormIw,VanillaAvgRet,AvgEpLen,AvgDiscRet,MaxNormIw,MinVanillaIw,VarVanillaIw,VarRet,Bound,J,ESSClassic,ESSRenyi
5643644.046548653,3.4368038,2.449272,-2157.017771237522,0.00014030254,100,223.35089,6.446455e-21,1.0582114,0.01,-2157.017771237522,200.0,-2157.017771237522,0.032477476,6.8217125e-19,1.571124,5643644.046548653,-837.88226,-79.900696,41.85860772048894,40.82845979325787
159485.42026449952,1.3247001,1.1071343,-68.4803466888903,8.98506e-06,100,60.399666,0.0012759153,1.0056329,0.009999999,-68.4803466888903,200.0,-68.4803466888903,0.013172801,0.12831023,0.09086567,159485.42026449952,-279.80792,-19.262976,91.83142171559638,90.32327531441807
111.35698688433116,2.2260203,1.6513047,-10.426402465412496,6.405205e-05,100,9.676245,3.6183587e-07,1.0650083,0.01,-10.426402465412496,200.0,-10.426402465412496,0.020901436,3.853582e-05,0.72650564,111.35698688433116,-14.190048,-7.7868485,61.195195511089054,60.55817480436969
52.3710900266617,1.736069,1.0627387,-6.692796938159959,4.1445755e-06,100,7.2918487,0.007286837,0.996381,0.01,-6.692796938159959,200.0,-6.692796938159959,0.017423747,0.72604656,0.041146323,52.3710900266617,-8.73251,-6.5617747,96.058571986213,94.09651125565318
54.68789798844143,1.9874617,1.4797163,-8.064673125572654,5.6459186e-05,100,7.8993,2.337274e-06,0.9634644,0.009999999,-8.064673125572654,200.0,-8.064673125572654,0.020628285,0.00022518802,0.5240901,54.68789798844143,-9.55005,-7.054566,64.14591273986302,67.5805219789958
46.03499092931107,3.2864757,1.6528013,-7.790602148518899,6.827141e-05,100,8.633814,0.00011420265,0.89495707,0.01,-7.790602148518899,200.0,-7.790602148518899,0.03672216,0.010220647,0.54681855,46.03499092931107,-9.286296,-6.8897443,59.66989145485539,60.50334150708757
49.873223372092184,1.879694,1.4305723,-8.075886992903056,4.621716e-05,100,8.113385,5.6341473e-06,1.0367863,0.01,-8.075886992903056,200.0,-8.075886992903056,0.018130004,0.00058414065,0.4968002,49.873223372092184,-9.783171,-7.417769,68.6082959728259,69.902095827594
44.380724758026105,1.6042552,1.1505686,-8.816652380668742,1.2479669e-05,100,6.538157,0.0022389963,1.0698622,0.01,-8.816652380668742,200.0,-8.816652380668742,0.0149949705,0.23954175,0.14284292,44.380724758026105,-10.6312065,-8.549173,89.0037082077173,86.91354831998487
42.70774246834693,6.5238934,1.4301932,-7.150563190662516,5.673428e-05,100,7.904838,0.004906598,1.1301334,0.010000002,-7.150563190662516,200.0,-7.150563190662516,0.057726752,0.5545111,0.72461104,42.70774246834693,-8.707892,-6.382621,64.034042327279,69.92062400550789
60.31344811274011,1.6401206,1.0708297,-8.473109375135357,6.83671e-06,100,7.7883344,0.0037158125,1.0195955,0.01,-8.473109375135357,200.0,-8.473109375135357,0.016085993,0.37886256,0.07107272,60.31344811274011,-10.369,-8.336651,93.66072053936901,93.38552658194226
51.0885504373994,1.5659461,1.1223568,-7.594215419344769,1.4893906e-05,100,7.5048804,0.002180233,0.9829985,0.01,-7.594215419344769,200.0,-7.594215419344769,0.0159303,0.21431656,0.14391772,51.0885504373994,-9.435961,-7.347788,87.14978111056226,89.09822835045014
44.861062912420536,14.734286,1.4083037,-7.977416089848545,0.00016151887,100,8.519276,0.0066183326,1.1268212,0.01,-7.977416089848545,200.0,-7.977416089848545,0.13075975,0.7457678,2.050847,44.861062912420536,-9.677795,-7.357685,38.47579133119354,71.00740935868738
28.644035400246057,2.220913,1.0572842,-5.74644301713796,4.29711e-06,100,5.255063,0.008619679,1.0080758,0.01,-5.74644301713796,200.0,-5.74644301713796,0.022031209,0.8689291,0.04366797,28.644035400246057,-7.3912687,-5.6432924,95.91944480521185,94.58194551604366
55.843702434086616,1.169492,1.002631,-8.317089026767654,2.4215802e-07,100,7.4049463,0.0096181305,1.0015126,0.010000002,-8.317089026767654,200.0,-8.317089026767654,0.011677257,0.96326786,0.0024289116,55.843702434086616,-10.281193,-8.310783,99.76082497322483,99.7375954709002
44.90923408865058,2.5539331,1.8580918,-8.681705797881728,8.4628766e-05,100,8.211936,1.13769126e-10,1.0295087,0.01,-8.681705797881728,200.0,-8.681705797881728,0.024807299,1.1712631e-08,0.8969702,44.90923408865058,-9.91369,-7.28452,54.41215626306902,53.818653265929306
50.306807786812364,1.4902198,1.0387229,-7.110582003337663,2.3227706e-06,100,7.0333743,0.008865104,0.9909782,0.01,-7.110582003337663,200.0,-7.110582003337663,0.015037867,0.87851244,0.022810483,50.306807786812364,-8.956601,-7.0330634,97.75214231679976,96.27206892709067
50.13004333359612,1.7123809,1.033936,-7.8715254496136415,2.8655631e-06,100,7.1722493,0.008905742,1.0025555,0.01,-7.8715254496136415,200.0,-7.8715254496136415,0.017080162,0.8928501,0.028802274,50.13004333359612,-9.741485,-7.7731905,97.24135124110062,96.71778302197876
51.171039342194746,2.77142,1.1356329,-7.977620297244783,1.2390291e-05,100,7.288868,0.0076283957,1.0241767,0.01,-7.977620297244783,200.0,-7.977620297244783,0.027059978,0.78128254,0.12996647,51.171039342194746,-9.786457,-7.6837096,89.07386135225934,88.05662676238265
44.26003092944447,3.0033472,1.1017861,-6.612887789409453,7.957283e-06,100,7.017332,0.008472485,0.99038696,0.01,-6.612887789409453,200.0,-6.612887789409453,0.030324986,0.8391038,0.07805031,44.26003092944447,-8.4053955,-6.381386,92.6975571881034,90.76171561399508
50.5047568869712,2.0860384,1.0984155,-7.71511142745954,5.625371e-06,100,7.2461104,0.008447736,0.99525815,0.010000002,-7.71511142745954,200.0,-7.71511142745954,0.02095977,0.8407678,0.055721495,50.5047568869712,-9.515668,-7.4956203,94.72467131216632,91.04023072272217
