MinVanillaIw,VarJ,AvgVanillaIw,AvgDiscRet,VarNormIw,Bound,VarVanillaIw,VanillaAvgRet,J,MaxNormIw,MinNormIw,BatchSize,AvgEpLen,ESSClassic,VarDiscRet,ESSRenyi,AvgRet,VarRet,eRenyi2,MaxVanillaIw,AvgNormIw
1.0,10.105486,1.0,3.019806626980426e-16,3.5044917e-18,-0.8541834,,-11.862309466647705,-1.1920929e-07,0.01,0.01,100,200.0,100.0,103.15236552258072,nan,3.019806626980426e-16,103.15236552258072,nan,1.0,0.009999998
1.0,10.2223625,1.0,7.283063041541026e-16,3.5044917e-18,-0.8640624,,-11.566395651622743,7.4505806e-08,0.01,0.01,100,200.0,100.0,105.55221797505612,nan,7.283063041541026e-16,105.55221797505612,nan,1.0,0.009999998
1.0,9.655814,1.0,-2.3447910280083307e-15,3.5044917e-18,-0.8161741,,-12.35665544941019,2.2351742e-08,0.01,0.01,100,200.0,100.0,94.17652856115323,nan,-2.3447910280083307e-15,94.17652856115323,nan,1.0,0.009999998
1.0,9.995555,1.0,4.085620730620576e-16,3.5044917e-18,-0.8448913,,-11.903856871653705,2.3841858e-07,0.01,0.01,100,200.0,100.0,100.92031803236524,nan,4.085620730620576e-16,100.92031803236524,nan,1.0,0.009999998
1.0,9.864471,1.0,-1.0480505352461477e-15,3.5044917e-18,-0.83381116,,-12.514960334018303,-6.7055225e-08,0.01,0.01,100,200.0,100.0,98.29071449185416,nan,-1.0480505352461477e-15,98.29071449185416,nan,1.0,0.009999998
1.0,10.161747,1.0,8.881784197001253e-17,3.5044917e-18,-0.858939,,-10.388398899365306,8.940697e-08,0.01,0.01,100,200.0,100.0,104.30413838305009,nan,8.881784197001253e-17,104.30413838305009,nan,1.0,0.009999998
1.0,9.894543,1.0,-4.263256414560601e-16,3.5044917e-18,-0.83635324,,-13.155230344802352,8.940697e-08,0.01,0.01,100,200.0,100.0,98.89088062856956,nan,-4.263256414560601e-16,98.89088062856956,nan,1.0,0.009999998
1.0,9.957469,1.0,-2.646771690706373e-15,3.5044917e-18,-0.8416718,,-13.437962172373425,,0.01,0.01,100,200.0,100.0,100.15272673850677,nan,-2.646771690706373e-15,100.15272673850677,nan,1.0,0.009999998
1.0,8.939152,1.0,-2.646771690706373e-15,3.5044917e-18,-0.755597,,-9.954091221817118,5.9604645e-08,0.01,0.01,100,200.0,100.0,80.71560059447387,nan,-2.646771690706373e-15,80.71560059447387,nan,1.0,0.009999998
1.0,9.974979,1.0,-6.039613253960852e-16,3.5044917e-18,-0.8431522,,-11.701379025731818,8.940697e-08,0.01,0.01,100,200.0,100.0,100.5052756035056,nan,-6.039613253960852e-16,100.5052756035056,nan,1.0,0.009999998
1.0,9.613685,1.0,-3.552713678800501e-17,3.5044917e-18,-0.8126131,,-11.959758125469468,,0.01,0.01,100,200.0,100.0,93.35649843289946,nan,-3.552713678800501e-17,93.35649843289946,nan,1.0,0.009999998
1.0,9.25012,1.0,7.815970093361102e-16,3.5044917e-18,-0.7818821,,-9.700429623833106,-2.9802322e-08,0.01,0.01,100,200.0,100.0,86.42901668543429,nan,7.815970093361102e-16,86.42901668543429,nan,1.0,0.009999998
1.0,9.940184,1.0,3.8280489889075394e-15,3.5044917e-18,-0.84021103,,-12.102339791840496,-8.940697e-08,0.01,0.01,100,200.0,100.0,99.8053123286247,nan,3.8280489889075394e-15,99.8053123286247,nan,1.0,0.009999998
1.0,9.908071,1.0,1.1013412404281553e-15,3.5044917e-18,-0.83749646,,-11.309180372085475,-4.4703484e-08,0.01,0.01,100,200.0,100.0,99.16146982818455,nan,1.1013412404281553e-15,99.16146982818455,nan,1.0,0.009999998
1.0,9.304763,1.0,-3.730349362740526e-16,3.5044917e-18,-0.786501,,-12.007499854844587,2.9802322e-08,0.01,0.01,100,200.0,100.0,87.45314884634686,nan,-3.730349362740526e-16,87.45314884634686,nan,1.0,0.009999998
1.0,9.258673,1.0,-3.907985046680551e-16,3.5044917e-18,-0.7826052,,-10.997942442701266,-8.940697e-08,0.01,0.01,100,200.0,100.0,86.58891064149145,nan,-3.907985046680551e-16,86.58891064149145,nan,1.0,0.009999998
1.0,10.5355835,1.0,-9.237055564881303e-16,3.5044917e-18,-0.89053816,,-13.291314401703403,-2.9802322e-08,0.01,0.01,100,200.0,100.0,112.11971343570005,nan,-9.237055564881303e-16,112.11971343570005,nan,1.0,0.009999998
1.0,10.20749,1.0,-1.9539925233402757e-15,3.5044917e-18,-0.86280555,,-13.555160633164427,-1.4901161e-07,0.01,0.01,100,200.0,100.0,105.24531751869593,nan,-1.9539925233402757e-15,105.24531751869593,nan,1.0,0.009999998
1.0,9.838502,1.0,-7.105427357601002e-17,3.5044917e-18,-0.83161616,,-11.107397356528574,-6.7055225e-08,0.01,0.01,100,200.0,100.0,97.7738700537112,nan,-7.105427357601002e-17,97.7738700537112,nan,1.0,0.009999998
1.0,9.692227,1.0,3.019806626980426e-16,3.5044917e-18,-0.819252,,-12.887545778736419,-1.4901161e-08,0.01,0.01,100,200.0,100.0,94.88816867636807,nan,3.019806626980426e-16,94.88816867636807,nan,1.0,0.009999998
1.0,10.092004,1.0,-1.6697754290362353e-15,3.5044917e-18,-0.85304385,,-11.55965789576216,-6.7055225e-08,0.01,0.01,100,200.0,100.0,102.87730471210489,nan,-1.6697754290362353e-15,102.87730471210489,nan,1.0,0.009999998
1.0,9.377453,1.0,3.232969447708456e-15,3.5044917e-18,-0.7926451,,-11.84144280908748,8.195639e-08,0.01,0.01,100,200.0,100.0,88.8248706986401,nan,3.232969447708456e-15,88.8248706986401,nan,1.0,0.009999998
1.0,9.990349,1.0,-3.668176873361517e-15,3.5044917e-18,-0.8444512,,-11.308530528590035,-2.9802322e-08,0.01,0.01,100,200.0,100.0,100.815230024094,nan,-3.668176873361517e-15,100.815230024094,nan,1.0,0.009999998
1.0,9.489093,1.0,6.927791673660977e-16,3.5044917e-18,-0.80208176,,-11.995840254340846,-1.1920929e-07,0.01,0.01,100,200.0,100.0,90.95240552424717,nan,6.927791673660977e-16,90.95240552424717,nan,1.0,0.009999998
1.0,9.628974,1.0,-2.8332891588433994e-15,3.5044917e-18,-0.8139054,,-11.786130988777808,,0.01,0.01,100,200.0,100.0,93.65366749821459,nan,-2.8332891588433994e-15,93.65366749821459,nan,1.0,0.009999998
1.0,8.797951,1.0,-4.440892098500626e-16,3.5044917e-18,-0.7436618,,-9.688895043156162,1.1175871e-08,0.01,0.01,100,200.0,100.0,78.18578576258544,nan,-4.440892098500626e-16,78.18578576258544,nan,1.0,0.009999998
1.0,9.499323,1.0,7.105427357601002e-16,3.5044917e-18,-0.8029465,,-11.693703372655548,-4.4703484e-08,0.01,0.01,100,200.0,100.0,91.14862468314689,nan,7.105427357601002e-16,91.14862468314689,nan,1.0,0.009999998
1.0,8.58101,1.0,2.877698079828406e-15,3.5044917e-18,-0.7253245,,-11.25298222346629,,0.01,0.01,100,200.0,100.0,74.3775125466183,nan,2.877698079828406e-15,74.3775125466183,nan,1.0,0.009999998
1.0,9.33406,1.0,-9.592326932761353e-16,3.5044917e-18,-0.7889773,,-9.93878122002196,-1.4901161e-07,0.01,0.01,100,200.0,100.0,88.00472781747011,nan,-9.592326932761353e-16,88.00472781747011,nan,1.0,0.009999998
1.0,9.523698,1.0,-6.483702463810914e-16,3.5044917e-18,-0.8050069,,-12.20565281500288,-5.2154064e-08,0.01,0.01,100,200.0,100.0,91.61699168046569,nan,-6.483702463810914e-16,91.61699168046569,nan,1.0,0.009999998
1.0,10.189036,1.0,-1.5631940186722204e-15,3.5044917e-18,-0.8612455,,-11.593838430235339,,0.01,0.01,100,200.0,100.0,104.86510891906748,nan,-1.5631940186722204e-15,104.86510891906748,nan,1.0,0.009999998
1.0,10.038602,1.0,1.0658141036401502e-15,3.5044917e-18,-0.8485299,,-10.525029570201916,-8.940697e-08,0.01,0.01,100,200.0,100.0,101.79145470585738,nan,1.0658141036401502e-15,101.79145470585738,nan,1.0,0.009999998
1.0,9.44182,1.0,9.947598300641404e-16,3.5044917e-18,-0.798086,,-11.572024708902322,,0.01,0.01,100,200.0,100.0,90.04845515733516,nan,9.947598300641404e-16,90.04845515733516,nan,1.0,0.009999998
1.0,9.342818,1.0,-2.042810365310288e-16,3.5044917e-18,-0.7897175,,-10.596787976471637,1.0430813e-07,0.01,0.01,100,200.0,100.0,88.16995286159738,nan,-2.042810365310288e-16,88.16995286159738,nan,1.0,0.009999998
1.0,10.214517,1.0,1.403321903126198e-15,3.5044917e-18,-0.8633993,,-11.63399311384236,-2.6077032e-08,0.01,0.01,100,200.0,100.0,105.39026546102225,nan,1.403321903126198e-15,105.39026546102225,nan,1.0,0.009999998
1.0,10.52048,1.0,-2.1316282072803005e-16,3.5044917e-18,-0.88926154,,-13.182707471447106,1.4901161e-08,0.01,0.01,100,200.0,100.0,111.79848176340779,nan,-2.1316282072803005e-16,111.79848176340779,nan,1.0,0.009999998
1.0,9.391004,1.0,2.3980817331903383e-16,3.5044917e-18,-0.79379046,,-10.918501220624723,4.4703484e-08,0.01,0.01,100,200.0,100.0,89.08176686098021,nan,2.3980817331903383e-16,89.08176686098021,nan,1.0,0.009999998
1.0,10.207964,1.0,-1.4210854715202005e-15,3.5044917e-18,-0.8628456,,-12.290766674989989,-3.7252903e-09,0.01,0.01,100,200.0,100.0,105.25508572764004,nan,-1.4210854715202005e-15,105.25508572764004,nan,1.0,0.009999998
1.0,8.899428,1.0,-2.930988785010413e-15,3.5044917e-18,-0.75223947,,-11.397352134778707,5.5879354e-08,0.01,0.01,100,200.0,100.0,79.99983752613126,nan,-2.930988785010413e-15,79.99983752613126,nan,1.0,0.009999998
1.0,9.895763,1.0,3.552713678800501e-16,3.5044917e-18,-0.83645624,,-13.687315110655796,1.4901161e-08,0.01,0.01,100,200.0,100.0,98.91528017971922,nan,3.552713678800501e-16,98.91528017971922,nan,1.0,0.009999998
1.0,10.218644,1.0,-2.3270274596143282e-15,3.5044917e-18,-0.86374813,,-12.628223813872161,-4.4703484e-08,0.01,0.01,100,200.0,100.0,105.4754424566763,nan,-2.3270274596143282e-15,105.4754424566763,nan,1.0,0.009999998
1.0,9.635062,1.0,3.907985046680551e-16,3.5044917e-18,-0.81442004,,-11.095265665466467,3.7252903e-08,0.01,0.01,100,200.0,100.0,93.7721388626494,nan,3.907985046680551e-16,93.7721388626494,nan,1.0,0.009999998
1.0,9.5982,1.0,3.730349362740526e-16,3.5044917e-18,-0.81130415,,-11.533546349504253,-6.7055225e-08,0.01,0.01,100,200.0,100.0,93.05600039424839,nan,3.730349362740526e-16,93.05600039424839,nan,1.0,0.009999998
1.0,9.151171,1.0,1.0302869668521452e-15,3.5044917e-18,-0.77351826,,-10.997980100509443,-8.940697e-08,0.01,0.01,100,200.0,100.0,84.58982876145184,nan,1.0302869668521452e-15,84.58982876145184,nan,1.0,0.009999998
1.0,9.928525,1.0,4.440892098500626e-16,3.5044917e-18,-0.83922535,,-12.459308766127103,5.9604645e-08,0.01,0.01,100,200.0,100.0,99.57132101442296,nan,4.440892098500626e-16,99.57132101442296,nan,1.0,0.009999998
1.0,9.752374,1.0,-1.7763568394002506e-16,3.5044917e-18,-0.8243361,,-12.381453697725137,-3.7252903e-08,0.01,0.01,100,200.0,100.0,96.06948608017932,nan,-1.7763568394002506e-16,96.06948608017932,nan,1.0,0.009999998
1.0,9.992246,1.0,1.7408297026122454e-15,3.5044917e-18,-0.8446115,,-11.473744687764002,-2.9802322e-08,0.01,0.01,100,200.0,100.0,100.85351301010189,nan,1.7408297026122454e-15,100.85351301010189,nan,1.0,0.009999998
1.0,9.514899,1.0,-2.3270274596143282e-15,3.5044917e-18,-0.80426306,,-12.602304142801122,5.9604645e-08,0.01,0.01,100,200.0,100.0,91.44778769291818,nan,-2.3270274596143282e-15,91.44778769291818,nan,1.0,0.009999998
1.0,9.918147,1.0,6.128431095930864e-16,3.5044917e-18,-0.8383483,,-12.671800688445796,4.4703484e-08,0.01,0.01,100,200.0,100.0,99.36327688580982,nan,6.128431095930864e-16,99.36327688580982,nan,1.0,0.009999998
1.0,9.992246,1.0,-7.105427357601002e-17,3.5044917e-18,-0.8446115,,-12.837502497925309,1.4901161e-08,0.01,0.01,100,200.0,100.0,100.8535073148068,nan,-7.105427357601002e-17,100.8535073148068,nan,1.0,0.009999998
1.0,9.187628,1.0,4.1744385725905884e-16,3.5044917e-18,-0.7766,,-9.88129067826851,-7.4505806e-08,0.01,0.01,100,200.0,100.0,85.26515831203704,nan,4.1744385725905884e-16,85.26515831203704,nan,1.0,0.009999998
1.0,9.739429,1.0,2.3447910280083307e-15,3.5044917e-18,-0.82324183,,-12.610359969924591,6.7055225e-08,0.01,0.01,100,200.0,100.0,95.81463932759087,nan,2.3447910280083307e-15,95.81463932759087,nan,1.0,0.009999998
1.0,9.8263035,1.0,-7.105427357601002e-17,3.5044917e-18,-0.83058506,,-11.94442511555096,-8.940697e-08,0.01,0.01,100,200.0,100.0,97.53156574904622,nan,-7.105427357601002e-17,97.53156574904622,nan,1.0,0.009999998
1.0,10.1402,1.0,6.838973831690964e-16,3.5044917e-18,-0.8571176,,-12.3331030272457,5.2154064e-08,0.01,0.01,100,200.0,100.0,103.86228149436741,nan,6.838973831690964e-16,103.86228149436741,nan,1.0,0.009999998
1.0,9.662631,1.0,-2.3447910280083307e-15,3.5044917e-18,-0.8167503,,-10.518629970796276,-4.4703484e-08,0.01,0.01,100,200.0,100.0,94.30953323315998,nan,-2.3447910280083307e-15,94.30953323315998,nan,1.0,0.009999998
1.0,8.719235,1.0,6.572520305780927e-16,3.5044917e-18,-0.7370082,,-9.720409380566913,8.940697e-08,0.01,0.01,100,200.0,100.0,76.79300283733811,nan,6.572520305780927e-16,76.79300283733811,nan,1.0,0.009999998
1.0,9.733885,1.0,-3.126388037344441e-15,3.5044917e-18,-0.8227733,,-12.529660680325641,-5.9604645e-08,0.01,0.01,100,200.0,100.0,95.70558055520232,nan,-3.126388037344441e-15,95.70558055520232,nan,1.0,0.009999998
1.0,9.705509,1.0,1.4566126083082053e-15,3.5044917e-18,-0.8203746,,-10.944071109516292,,0.01,0.01,100,200.0,100.0,95.14840232027387,nan,1.4566126083082053e-15,95.14840232027387,nan,1.0,0.009999998
1.0,9.254971,1.0,1.616484723854228e-15,3.5044917e-18,-0.782292,,-10.813988161437399,-3.1664968e-08,0.01,0.01,100,200.0,100.0,86.51967113423164,nan,1.616484723854228e-15,86.51967113423164,nan,1.0,0.009999998
1.0,9.965853,1.0,6.572520305780927e-16,3.5044917e-18,-0.84238064,,-12.48137348922153,-1.4901161e-08,0.01,0.01,100,200.0,100.0,100.32143961968815,nan,6.572520305780927e-16,100.32143961968815,nan,1.0,0.009999998
1.0,9.474192,1.0,-4.209965709378594e-15,3.5044917e-18,-0.8008222,,-11.328053580633686,-1.4901161e-08,0.01,0.01,100,200.0,100.0,90.6669909400852,nan,-4.209965709378594e-15,90.6669909400852,nan,1.0,0.009999998
1.0,10.071334,1.0,-1.4210854715202005e-15,3.5044917e-18,-0.85129654,,-10.08043447173546,,0.01,0.01,100,200.0,100.0,102.45631599828982,nan,-1.4210854715202005e-15,102.45631599828982,nan,1.0,0.009999998
1.0,9.822376,1.0,2.575717417130363e-15,3.5044917e-18,-0.830253,,-10.787739154439459,8.940697e-08,0.01,0.01,100,200.0,100.0,97.45361054281278,nan,2.575717417130363e-15,97.45361054281278,nan,1.0,0.009999998
1.0,9.427189,1.0,-1.2967404927621828e-15,3.5044917e-18,-0.79684925,,-10.986812468077947,-4.0978193e-08,0.01,0.01,100,200.0,100.0,89.76959416490801,nan,-1.2967404927621828e-15,89.76959416490801,nan,1.0,0.009999998
1.0,10.122731,1.0,-3.552713678800501e-16,3.5044917e-18,-0.85564095,,-11.745429646796813,-2.9802322e-08,0.01,0.01,100,200.0,100.0,103.50473666949047,nan,-3.552713678800501e-16,103.50473666949047,nan,1.0,0.009999998
1.0,9.4862795,1.0,-1.7408297026122454e-15,3.5044917e-18,-0.80184394,,-11.397215547552612,-1.3411045e-07,0.01,0.01,100,200.0,100.0,90.89848316577854,nan,-1.7408297026122454e-15,90.89848316577854,nan,1.0,0.009999998
1.0,10.005071,1.0,-3.552713678800501e-17,3.5044917e-18,-0.8456958,,-11.269914210443865,5.9604645e-08,0.01,0.01,100,200.0,100.0,101.11258080332959,nan,-3.552713678800501e-17,101.11258080332959,nan,1.0,0.009999998
1.0,9.368521,1.0,-2.9842794901924207e-15,3.5044917e-18,-0.79189,,-11.9540170493316,1.7881393e-07,0.01,0.01,100,200.0,100.0,88.65573794330372,nan,-2.9842794901924207e-15,88.65573794330372,nan,1.0,0.009999998
1.0,9.434768,1.0,-3.552713678800501e-17,3.5044917e-18,-0.79748994,,-12.826554696984745,,0.01,0.01,100,200.0,100.0,89.91398523666426,nan,-3.552713678800501e-17,89.91398523666426,nan,1.0,0.009999998
1.0,9.150031,1.0,-4.263256414560601e-16,3.5044917e-18,-0.77342194,,-10.642959756589855,-4.4703484e-08,0.01,0.01,100,200.0,100.0,84.56876008376882,nan,-4.263256414560601e-16,84.56876008376882,nan,1.0,0.009999998
1.0,9.945249,1.0,-1.6342482922482305e-15,3.5044917e-18,-0.8406391,,-12.084533829114518,1.4901161e-07,0.01,0.01,100,200.0,100.0,99.90703131334823,nan,-1.6342482922482305e-15,99.90703131334823,nan,1.0,0.009999998
1.0,9.874356,1.0,-1.4210854715202005e-15,3.5044917e-18,-0.8346467,,-13.344173027588843,4.4703484e-08,0.01,0.01,100,200.0,100.0,98.48779907062986,nan,-1.4210854715202005e-15,98.48779907062986,nan,1.0,0.009999998
1.0,10.181887,1.0,-2.7000623958883807e-15,3.5044917e-18,-0.8606413,,-12.076159208376142,1.4901161e-08,0.01,0.01,100,200.0,100.0,104.7180064222754,nan,-2.7000623958883807e-15,104.7180064222754,nan,1.0,0.009999998
1.0,9.545036,1.0,-1.4921397450962103e-15,3.5044917e-18,-0.80681044,,-11.944034586583495,,0.01,0.01,100,200.0,100.0,92.02799518000154,nan,-1.4921397450962103e-15,92.02799518000154,nan,1.0,0.009999998
1.0,9.602479,1.0,-5.684341886080802e-16,3.5044917e-18,-0.81166613,,-12.243506232040978,-1.6391277e-07,0.01,0.01,100,200.0,100.0,93.13899793546592,nan,-5.684341886080802e-16,93.13899793546592,nan,1.0,0.009999998
1.0,9.226663,1.0,4.263256414560601e-16,3.5044917e-18,-0.7798993,,-9.956907240926817,-1.1920929e-07,0.01,0.01,100,200.0,100.0,85.9912180225048,nan,4.263256414560601e-16,85.9912180225048,nan,1.0,0.009999998
1.0,9.567256,1.0,-1.3589129821411916e-15,3.5044917e-18,-0.8086885,,-11.76234696657928,-8.940697e-08,0.01,0.01,100,200.0,100.0,92.45696832173228,nan,-1.3589129821411916e-15,92.45696832173228,nan,1.0,0.009999998
1.0,9.122098,1.0,-6.838973831690964e-16,3.5044917e-18,-0.77106106,,-9.677759149025684,2.9802322e-08,0.01,0.01,100,200.0,100.0,84.05322134119594,nan,-6.838973831690964e-16,84.05322134119594,nan,1.0,0.009999998
1.0,9.7544,1.0,-6.750155989720952e-16,3.5044917e-18,-0.82450736,,-11.648943835511702,1.4901161e-08,0.01,0.01,100,200.0,100.0,96.10942800106162,nan,-6.750155989720952e-16,96.10942800106162,nan,1.0,0.009999998
1.0,9.465788,1.0,1.4210854715202004e-16,3.5044917e-18,-0.8001118,,-11.865231350533872,-1.0430813e-07,0.01,0.01,100,200.0,100.0,90.50619272170367,nan,1.4210854715202004e-16,90.50619272170367,nan,1.0,0.009999998
1.0,9.801154,1.0,4.085620730620576e-16,3.5044917e-18,-0.82845926,,-10.97523769505666,,0.01,0.01,100,200.0,100.0,97.03294707057117,nan,4.085620730620576e-16,97.03294707057117,nan,1.0,0.009999998
1.0,9.802315,1.0,-6.927791673660977e-16,3.5044917e-18,-0.8285573,,-11.838815493827594,,0.01,0.01,100,200.0,100.0,97.0559375126334,nan,-6.927791673660977e-16,97.0559375126334,nan,1.0,0.009999998
1.0,9.558081,1.0,-3.206324095117452e-15,3.5044917e-18,-0.80791306,,-11.20709249320352,,0.01,0.01,100,200.0,100.0,92.27970439091736,nan,-3.206324095117452e-15,92.27970439091736,nan,1.0,0.009999998
1.0,10.18912,1.0,2.1316282072803005e-15,3.5044917e-18,-0.8612526,,-12.69761135478536,4.4703484e-08,0.01,0.01,100,200.0,100.0,104.86683508837105,nan,2.1316282072803005e-15,104.86683508837105,nan,1.0,0.009999998
1.0,10.218548,1.0,2.415845301584341e-15,3.5044917e-18,-0.8637401,,-11.450187338392658,5.9604645e-08,0.01,0.01,100,200.0,100.0,105.47345111381219,nan,2.415845301584341e-15,105.47345111381219,nan,1.0,0.009999998
1.0,9.490402,1.0,1.1191048088221578e-15,3.5044917e-18,-0.8021923,,-11.88717865150628,-2.9802322e-08,0.01,0.01,100,200.0,100.0,90.97749648935778,nan,1.1191048088221578e-15,90.97749648935778,nan,1.0,0.009999998
