MinNormIw,BatchSize,AvgVanillaIw,VarNormIw,AvgEpLen,MaxVanillaIw,VarRet,VarVanillaIw,MaxNormIw,VanillaAvgRet,AvgDiscRet,Bound,ESSRenyi,AvgNormIw,eRenyi2,VarDiscRet,ESSClassic,VarJ,AvgRet,J,MinVanillaIw
1.0976476e-23,100,0.7888394,0.0037687588,4.41,46.39202,256.62887337303863,23.451761,0.5881048,34.07641874443197,34.07641874443197,38.79111,6.49076774553132,0.010000003,15.406498,256.62887337303863,2.610236119700204,70.84828,34.07641874443197,68.5112,8.658677e-22
,100,0.616816,0.006547289,6.39,49.197594,1104.4596026982827,24.90993,0.7976057,53.86624526172043,53.86624526172043,147.33781,99.99986886995345,0.01,1.0000013,1104.4596026982827,1.5193379176774793,259.6328,53.86624526172043,163.32251,
3.211732e-07,100,1.7928133,0.0026519934,12.52,91.0381,8050.96647461046,85.23981,0.5077947,115.13763860498932,115.13763860498932,184.41313,11.351100966164696,0.01,8.809718,8050.96647461046,3.669088174435688,318.3189,115.13763860498932,281.738,5.7580357e-05
3.6748537e-21,100,1.0472499,0.0021185,80.84,31.777267,1675527.2960465027,23.234266,0.3034354,799.0715835212256,799.0715835212256,2976.2844,6.065770281950814,0.01,16.485952,1675527.2960465027,4.5510098776338115,1802.7218,799.0715835212256,4684.895,3.84849e-19
3.0778732e-17,100,0.61918163,0.0006426262,232.3,9.258804,4383938.338925566,2.463738,0.14953293,2315.8955932343133,2315.8955932343133,3822.1702,18.874166046423305,0.01,5.2982473,4383938.338925566,13.583268760202998,754.329,2315.8955932343133,4790.7886,1.9057625e-15
2.534757e-05,100,1.0072975,1.7393215e-05,480.17,1.6935389,675197.4171600181,0.17647994,0.016812699,4800.783331434776,4800.783331434776,4514.451,85.90905790463249,0.010000002,1.1640216,675197.4171600181,85.31019494183471,122.12531,4800.783331434776,4968.463,0.0025532544
0.00096711516,100,1.0011188,9.751978e-06,489.89,1.4164718,421156.46201049176,0.09773808,0.014148889,4898.5275680920795,4898.5275680920795,4539.722,91.41976328487463,0.009999998,1.0938554,421156.46201049176,91.1955703891854,119.17705,4898.5275680920795,4979.8374,0.09681971
0.003923964,100,1.0347043,4.1605535e-06,494.48,1.441265,152781.73892184574,0.04454343,0.013929245,4944.415998629112,4944.415998629112,4541.902,94.7582213856109,0.009999998,1.0553174,152781.73892184574,96.04401569714105,182.31522,4944.415998629112,4974.195,0.40601426
0.00097354787,100,0.97756356,1.0687082e-05,492.1,1.303446,223080.09276362037,0.102129005,0.01333362,4920.630222929904,4920.630222929904,4556.333,93.71134952324958,0.01,1.0671066,223080.09276362037,90.43209052149399,52.316414,4920.630222929904,4991.0337,0.09517049
0.009981354,100,0.999981,4.2545068e-11,500.0,1.0013422,0.001721158133536995,4.254395e-07,0.010013612,4999.956920174176,4999.956920174176,4579.1465,99.99996423722592,0.009999999,1.0000004,0.001721158133536995,99.99995803754612,0.041261915,4999.956920174176,4999.957,0.9981164
0.0046165963,100,0.9945535,9.883685e-07,499.16,1.1093438,7223.857293561956,0.009776314,0.011154189,4991.427666101514,4991.427666101514,4573.485,99.19221201283398,0.010000002,1.0081437,7223.857293561956,99.0309735669422,39.255512,4991.427666101514,4996.0054,0.45914522
0.01,100,1.0,3.5044917e-18,500.0,1.0,0.0033781682524975623,,0.01,4999.947705043964,4999.947705043964,4579.137,100.0,0.009999998,1.0,0.0033781682524975623,100.0,0.05782771,4999.947705043964,4999.9478,1.0
0.003820806,100,0.99912065,2.8807963e-06,497.3,1.2377794,66740.68455662907,0.028757315,0.012388688,4972.733323774794,4972.733323774794,4561.004,97.45881884940938,0.010000002,1.0260744,66740.68455662907,97.22709059661683,114.27266,4972.733323774794,4987.265,0.38174462
0.01,100,1.0,3.5044917e-18,500.0,1.0,0.013375942372444157,,0.01,4999.937603366867,4999.937603366867,4579.1274,100.0,0.009999998,1.0,0.013375942372444157,100.0,0.11509701,4999.937603366867,4999.938,1.0
0.01,100,1.0,3.5044917e-18,500.0,1.0,0.0025781153880235705,,0.01,4999.949584970679,4999.949584970679,4579.139,100.0,0.009999998,1.0,0.0025781153880235705,100.0,0.050528474,4999.949584970679,4999.9497,1.0
0.0043643047,100,0.99275863,1.8906876e-06,498.51,1.1564493,22536.14036545464,0.018634044,0.011648847,4984.949007845844,4984.949007845844,4569.4976,98.54228371048947,0.01,1.0147928,22536.14036545464,98.16258702781359,65.56483,4984.949007845844,4993.409,0.4332701
0.0099981,100,1.0000048,2.878051e-13,500.0,1.0000842,0.006325272625431789,2.8778295e-09,0.010000793,4999.940745766924,4999.940745766924,4579.131,100.0,0.01,1.0,0.006325272625431789,99.9999885559642,0.07913962,4999.940745766924,4999.9414,0.99981475
0.0030948252,100,0.9886968,3.814593e-06,496.95,1.2718594,93684.54275348167,0.037288465,0.012863998,4969.343802661592,4969.343802661592,4563.209,96.99892867198689,0.01,1.0309392,93684.54275348167,96.36098145407323,94.92429,4969.343802661592,4990.4795,0.30598438
0.01,100,1.0,3.5044917e-18,500.0,1.0,0.002007055994045323,,0.01,4999.953267499663,4999.953267499663,4579.1426,100.0,0.009999998,1.0,0.002007055994045323,100.0,0.044576947,4999.953267499663,4999.953,1.0
0.01,100,1.0,3.5044917e-18,500.0,1.0,0.011981608475150677,,0.01,4999.9471977998255,4999.9471977998255,4579.1367,100.0,0.009999998,1.0,0.011981608475150677,100.0,0.108903624,4999.9471977998255,4999.9473,1.0
