J,BatchSize,VarJ,AvgEpLen,AvgRet,GradInftyNorm,StepSize,Grad2Norm
314.0473930052191,100,448.33134496281923,46.02,450.33221115814524,158.66281404308114,0.0051091577704895945,195.72697593642192
492.1818768618304,100,654.2396781190288,85.3,844.2366160200536,123.86941598940129,0.005824904468980668,171.67663526934982
600.2564810221347,100,522.3016839374457,110.03,1091.5748015079182,106.50941396409598,0.0053969969831953605,185.28822660336886
754.6602396882441,100,251.15982104692378,155.56,1549.4449853985338,180.0922956462963,0.004290624454663051,233.06630784551652
844.3258930665853,100,24.271136150896794,188.83,1884.9128020369194,33.80014748465665,0.016467390269001857,60.726076425260636
860.743324884956,100,6.951996160132458,197.32,1972.2352010187135,18.85442558568303,0.03190495862452013,31.343090325510197
856.6871606465046,100,5.775743171764509,194.61,1943.9089628185984,57.48113353604501,0.014213882950800288,70.35375227595333
864.9160986808757,100,0.2788175150182767,199.34,1992.715465984773,6.344548828594944,0.11350103612331203,8.8104922576527
864.8947903440269,100,0.32347844746080895,199.31,1992.5253083396842,7.514893699265415,0.10320816110102637,9.68915625791588
865.99018054459,100,8.539698623496102e-06,200.0,1999.9119579696655,0.04762585468534716,18.986606031176407,0.05266870752771606
861.2766449172855,100,1.8464273923853218,197.12,1969.4637048196234,45.141630755879405,0.020579362340726628,48.59237052359959
866.0044234800513,100,2.1167576857272404e-06,200.0,1999.9681118869782,0.015916885077452113,56.18952511746915,0.017796911397799
865.5869723019719,100,0.1754536339805607,199.74,1997.2576444404945,4.4272430964318366,0.16350615912105415,6.115977559350749
865.9979850009605,100,4.475529643136497e-06,200.0,1999.9464403820039,0.027792018213856635,33.30954927938323,0.03002142093285377
866.0085298345195,100,1.33443715388181e-06,200.0,1999.9728677845,0.018277813470259762,52.49701315926732,0.019048702770311222
866.0104949409065,100,6.306727262980886e-07,200.0,1999.9839569950104,0.0021216689360878645,261.5061156964437,0.0038240023463191196
866.0065374689423,100,2.2428941875859735e-06,200.0,1999.9566663265227,0.02455421860318554,32.46166180373607,0.030805570153679202
866.0090239747285,100,7.42333158157697e-07,200.0,1999.9811178398131,0.00405706526809409,135.49587586595675,0.007380298430553556
866.0086175532814,100,1.2311303618316714e-06,200.0,1999.9786996650696,0.0135071058634455,70.74712544476783,0.01413484991387669
866.0122634219337,100,4.458038761903141e-07,200.0,1999.987198448181,0.0018530264819421505,338.4509460424779,0.0029546379222544507
866.012980830995,100,3.921880677129938e-07,200.0,1999.989428062439,0.00482255710107731,138.612613903042,0.00721435064127345
864.4327748984546,100,0.3641208952419309,199.05,1989.2432968109567,6.800027094044827,0.11568616256411117,8.644076161190135
866.0143201037959,100,2.838167432515855e-07,200.0,1999.9916413211822,0.0027900387021634393,224.8928465359968,0.0044465620645694395
866.0144326637009,100,2.5120911507497004e-07,200.0,1999.9917283344269,0.007135209832679273,128.4213226363757,0.0077868688740381125
866.0122154020444,100,4.778355444319859e-07,200.0,1999.9808893203735,0.008737063326742874,94.22319480179591,0.010613097996767774
866.0127641341464,100,3.6156615695085754e-07,200.0,1999.9892101287842,0.0032183595500318097,202.65163854993042,0.0049345764344935926
866.013712545135,100,2.5300499742790736e-07,200.0,1999.9908259391784,0.003644768587865692,210.829464396644,0.004743170044385495
866.0132087158796,100,2.723413147261597e-07,200.0,1999.9883096408844,0.0036181657102488224,238.4697090250138,0.004193404705731859
864.50121901196,100,2.275445756661898,199.26,1992.480607452523,22.70265905482137,0.030609836339177833,32.669237068742184
866.0116649798073,100,5.524482717366183e-07,200.0,1999.987605304718,0.008381862310664815,91.4515510107607,0.010934751668480007
866.0145410508502,100,2.0349255002436235e-07,200.0,1999.9920145606995,0.004185195483395779,199.23745155062718,0.005019136674441428
866.012041509539,100,3.325354921202407e-07,200.0,1999.988697757721,0.004280379988271902,139.81917473586003,0.00715209485314982
866.0150296525155,100,1.4913094000529682e-07,200.0,1999.993325624466,0.004419010681908415,172.0757316136385,0.00581139473081131
866.0141318434767,100,2.556499487667785e-07,200.0,1999.98847325325,0.002784429606692743,250.3418967871748,0.00399453712236645
866.0151932637796,100,1.3084348084080265e-07,200.0,1999.9935600280762,0.0034697191781320365,222.754066340178,0.004489255870520693
866.0157455927124,100,1.3707058119615074e-07,200.0,1999.9930838298797,0.005266295107969309,176.07692918380133,0.005679335757588835
866.0108071516013,100,8.83181634289557e-07,200.0,1999.9675387477876,0.016568434138536887,47.064178002650806,0.021247582395759187
866.015959986366,100,1.1550293538297653e-07,200.0,1999.9944355869293,0.004072199810325813,225.43455422941506,0.004435877203555685
855.9356089609144,100,25.88737956627395,195.77,1957.1776926953532,92.14283590848936,0.007291203040629426,137.15157765153572
866.0156448398917,100,1.2340134663147298e-07,200.0,1999.9933609867096,0.0049973032497099045,142.4929904610441,0.007017889067837259
866.0164235062962,100,9.354746551035325e-08,200.0,1999.995489730835,0.004049882904769009,170.88606334436287,0.0058518522834997925
