AvgEpLen,ESSRenyi,VarDiscRet,delta,ESSClassic,AvgRet,MinNormIw,AvgVanillaIw,EpsThisIter,MinVanillaIw,BatchSize,AvgDiscRet,VanillaAvgRet,AvgNormIw,VarJ,Bound,J,SamplesThisIter,VarRet,IterType,MaxVanillaIw,VarVanillaIw,MaxNormIw,VarNormIw,renyi2
21.2404418012,nan,660239.937723,0.6,5.00001512916,202.590597619,,214032.0,2354,,100,202.590597619,202.590597619,2.36005e-06,112098.0,4005.09,433636.0,50000,660239.937723,1,1.65063e+10,3.23019e+15,0.182009,3.92746e-07,nan
21.0881484606,nan,633598.745655,0.6,7.64894193169,201.095376075,,10790.6,2371,,100,201.095376075,201.095376075,2.34313e-06,132791.0,4269.83,681645.0,50000,633598.745655,1,2.78015e+08,1.67366e+12,0.0603698,7.89174e-08,nan
84.7457627119,nan,2816821.63409,0.6,5.4043900592,838.700909841,,404.349,590,,100,838.700909841,838.700909841,9.4162e-06,27237.9,4454.48,728414.0,50000,2816821.63409,1,3.86866e+06,8.09247e+08,0.0900907,4.38854e-07,nan
82.1018062397,nan,2113810.38172,0.6,9.97629969988,811.507390927,,503.647,609,,100,811.507390927,811.507390927,9.12242e-06,35868.0,4295.48,753961.0,50000,2113810.38172,1,2.84642e+06,7.73202e+08,0.0515565,2.53666e-07,nan
136.612021858,nan,2060507.25962,0.6,3.39617399799,1356.73441448,,151.628,366,,100,1356.73441448,1356.73441448,1.51791e-05,nan,nan,nan,50000,2060507.25962,1,323366.0,1.62273e+07,0.0323714,1.62623e-07,nan
295.857988166,nan,5219492.38901,0.6,6.7739839459,2953.6033005,,1.53483,169,,100,2953.6033005,2953.6033005,3.28731e-05,9306.82,4555.73,880292.0,50000,5219492.38901,1,215.498,19.8385,0.00461556,9.10059e-09,nan
301.204819277,nan,5184855.66419,0.6,5.14780562519,3006.95900016,,1.82944,166,,100,3006.95900016,3006.95900016,3.34672e-05,11006.9,4546.39,875388.0,50000,5184855.66419,1,148.711,17.3801,0.00272047,5.8164e-09,nan
324.675324675,nan,4840744.26096,0.6,3.85830572224,3242.57860324,,1.23915,154,,100,3242.57860324,3242.57860324,3.6075e-05,5914.53,4562.71,886532.0,50000,4840744.26096,1,13.0764,3.99347,0.000380689,3.38466e-09,nan
344.827586207,nan,4502316.63904,0.6,3.14722018584,3444.19612759,,1.35215,145,,100,3444.19612759,3444.19612759,3.83142e-05,7258.33,4556.93,883868.0,50000,4502316.63904,1,14.4572,4.19958,0.000409655,3.37189e-09,nan
289.01734104,nan,4967498.15708,0.6,4.54689489699,2884.86746756,,1.64051,173,,100,2884.86746756,2884.86746756,3.2113e-05,8774.22,4545.86,881194.0,50000,4967498.15708,1,80.2946,12.2053,0.00157177,4.67686e-09,nan
322.580645161,nan,5258805.65775,0.6,3.94449887037,3221.65031887,,1.19727,155,,100,3221.65031887,3221.65031887,3.58423e-05,7455.27,4568.85,882976.0,50000,5258805.65775,1,53.477,4.57138,0.00160092,4.09688e-09,nan
344.827586207,nan,4633490.30539,0.6,3.0565468778,3444.37351844,,1.11493,145,,100,3444.37351844,3444.37351844,3.83142e-05,7826.93,4568.09,880208.0,50000,4633490.30539,1,20.4364,2.70439,0.000702287,3.19366e-09,nan
373.134328358,nan,4209425.14356,0.6,3.70580065299,3728.1402349,,1.09874,134,,100,3728.1402349,3728.1402349,4.14594e-05,7083.12,4570.49,882340.0,50000,4209425.14356,1,14.3664,2.04143,0.000542094,2.90662e-09,nan
324.675324675,nan,4964156.86662,0.6,6.10268729472,3242.53853268,,1.22924,154,,100,3242.53853268,3242.53853268,3.6075e-05,8069.76,4570.32,883747.0,50000,4964156.86662,1,151.205,7.87114,0.00443748,6.77915e-09,nan
427.35042735,nan,2614567.11518,0.6,1.76711743093,4271.25703204,1.06358e-18,0.89315,117,2.00057e-14,100,4271.25703204,4271.25703204,4.74834e-05,3747.4,4577.34,890297.0,50000,2614567.11518,1,7.91752,0.638386,0.000420927,1.80434e-09,nan
406.504065041,nan,3634958.21095,0.6,2.13079601869,4062.38845584,5.6406e-34,0.963744,123,1.20355e-29,100,4062.38845584,4062.38845584,4.51671e-05,5650.53,4579.76,885592.0,50000,3634958.21095,1,6.59975,0.876614,0.000309306,1.92544e-09,nan
420.168067227,nan,2749694.779,0.6,2.48761264642,4199.28777117,,1.11391,119,,100,4199.28777117,4199.28777117,4.66853e-05,6044.18,4572.46,884306.0,50000,2749694.779,1,7.96308,1.2456,0.000333744,2.18797e-09,nan
480.769230769,nan,865600.939895,0.6,1.28357399554,4806.49651874,2.90133e-11,1.0326,104,5.60836e-07,100,4806.49651874,4806.49651874,5.34188e-05,3046.94,4586.56,894217.0,50000,865600.939895,1,2.98622,0.196421,0.000154484,5.25668e-10,nan
406.504065041,nan,3551725.92693,0.6,4.13677992897,4062.42534225,3.34883e-28,1.11169,123,8.24239e-24,100,4062.42534225,4062.42534225,4.51671e-05,5997.42,4582.9,885839.0,50000,3551725.92693,1,8.65643,1.39432,0.000351705,2.30167e-09,nan
423.728813559,nan,2954068.63903,0.6,2.11383522252,4234.94352185,1.56294e-31,0.968415,118,3.21483e-27,100,4234.94352185,4234.94352185,4.7081e-05,5169.66,4576.28,886480.0,50000,2954068.63903,1,7.16742,0.79663,0.000348455,1.88289e-09,nan
403.225806452,nan,3745881.01397,0.6,1.81441179141,4029.63853359,1.88408e-35,0.917064,124,3.85649e-31,100,4029.63853359,4029.63853359,4.48029e-05,5188.37,4578.25,887687.0,50000,3745881.01397,1,7.89189,0.862464,0.000385556,2.05851e-09,nan
384.615384615,nan,4334021.97456,0.6,2.16176063278,3843.1089181,6.99907e-40,0.994944,130,1.6295e-35,100,3843.1089181,3843.1089181,4.2735e-05,6308.61,4581.92,884750.0,50000,4334021.97456,1,9.00599,1.21031,0.000386827,2.2329e-09,nan
352.112676056,nan,4774669.73292,0.6,2.4446951269,3517.49627752,,1.09172,142,,100,3517.49627752,3517.49627752,3.91236e-05,7345.51,4569.92,881733.0,50000,4774669.73292,1,19.5874,2.28962,0.000701945,2.94047e-09,nan
446.428571429,nan,2328768.99249,0.6,1.43623733122,4462.28753868,3.16147e-28,0.913169,112,5.8201e-24,100,4462.28753868,4462.28753868,4.96032e-05,3962.29,4581.96,891027.0,50000,2328768.99249,1,5.33492,0.420702,0.000289792,1.24134e-09,nan
420.168067227,nan,3290579.90401,0.6,1.60422102028,4199.28408422,1.10376e-32,0.86623,119,2.04798e-28,100,4199.28408422,4199.28408422,4.66853e-05,3962.56,4579.89,889252.0,50000,3290579.90401,1,5.85213,0.619699,0.0003154,1.80001e-09,nan
396.825396825,nan,3722054.726,0.6,2.09760593453,3965.35804694,,0.996301,126,,100,3965.35804694,3965.35804694,4.40917e-05,5874.45,4572.78,884753.0,50000,3722054.726,1,8.4218,1.14985,0.00037271,2.25204e-09,nan
13.3582687684,nan,463608.040928,0.6,4.99999981121,123.751975653,,1.87701e+10,3743,,100,123.751975653,123.751975653,1.48425e-06,159309.0,4278.95,775544.0,50000,463608.040928,1,2.51476e+15,4.69332e+25,0.198856,2.93471e-07,nan
367.647058824,nan,4522322.58342,0.6,2.7498813787,3673.15831354,,1.28811,136,,100,3673.15831354,3673.15831354,4.08497e-05,9676.47,4570.37,872508.0,50000,4522322.58342,1,16.6293,2.88548,0.000527364,2.90196e-09,nan
413.223140496,nan,2923503.45387,0.6,2.35935190744,4129.39416174,,1.00824,121,,100,4129.39416174,4129.39416174,4.59137e-05,6963.05,4561.11,878486.0,50000,2923503.45387,1,8.28131,1.09712,0.000377118,2.27515e-09,nan
450.45045045,nan,2099498.4266,0.6,1.66428870006,4502.7795592,1.34263e-18,0.966999,111,2.59404e-14,100,4502.7795592,4502.7795592,5.005e-05,4833.86,4577.29,888228.0,50000,2099498.4266,1,5.32604,0.439473,0.000275666,1.1773e-09,nan
378.787878788,nan,4061703.75546,0.6,9.22664533725,3784.80364992,3.8694e-38,0.920149,132,8.45956e-34,100,3784.80364992,3784.80364992,4.20875e-05,7340.34,4577.78,880156.0,50000,4061703.75546,1,58.0214,2.32403,0.00265389,4.8622e-09,nan
381.679389313,nan,4514719.49771,0.6,2.8391961322,3813.81602019,2.49487e-41,0.924787,131,5.44029e-37,100,3813.81602019,3813.81602019,4.24088e-05,7259.37,4582.29,880520.0,50000,4514719.49771,1,7.53016,1.01336,0.000345318,2.13105e-09,nan
450.45045045,nan,2193384.33085,0.6,1.71388938612,4502.71816775,7.31106e-15,0.976668,111,1.42667e-10,100,4502.71816775,4502.71816775,5.00501e-05,4474.04,4585.24,890213.0,50000,2193384.33085,1,4.66155,0.45721,0.000238885,1.20069e-09,nan
390.625,nan,3438852.26833,0.6,2.35757490556,3903.39864423,,1.02153,128,,100,3903.39864423,3903.39864423,4.34028e-05,7555.67,4572.89,879790.0,50000,3438852.26833,1,14.0357,1.36575,0.000596351,2.46551e-09,nan
442.477876106,nan,2452298.45803,0.6,1.66310010748,4422.92078056,3.19109e-20,1.02441,113,6.64912e-16,100,4422.92078056,4422.92078056,4.91642e-05,5922.88,4584.41,886229.0,50000,2452298.45803,1,5.3649,0.597612,0.000257476,1.37648e-09,nan
431.034482759,nan,2957317.89543,0.6,2.01036311806,4308.27677439,1.12085e-21,0.968141,116,2.26576e-17,100,4308.27677439,4308.27677439,4.78927e-05,6729.78,4584.83,883780.0,50000,2957317.89543,1,5.95715,0.607649,0.000294693,1.48701e-09,nan
431.034482759,nan,2816457.21707,0.6,2.05402971507,4308.23481353,4.10845e-25,0.989047,116,8.48447e-21,100,4308.23481353,4308.23481353,4.78927e-05,6548.59,4576.47,882946.0,50000,2816457.21707,1,5.00844,0.639946,0.000242524,1.50054e-09,nan
476.19047619,nan,1078880.51435,0.6,1.07234252275,4760.691275,1.64692e-09,0.924578,105,2.87791e-05,100,4760.691275,4760.691275,5.29101e-05,2869.42,4584.65,894734.0,50000,1078880.51435,1,2.78394,0.164297,0.000159314,5.38046e-10,nan
454.545454545,nan,1823287.38994,0.6,1.659680586,4543.8350199,1.70995e-26,1.06952,110,3.62107e-22,100,4543.8350199,4543.8350199,5.05051e-05,4802.46,4586.14,888969.0,50000,1823287.38994,1,4.89257,0.577638,0.000231038,1.2881e-09,nan
406.504065041,nan,3643887.75865,0.6,2.58302025404,4062.49739313,8.55633e-42,1.01102,123,1.91515e-37,100,4062.49739313,4062.49739313,4.51671e-05,6793.66,4577.11,882038.0,50000,3643887.75865,1,8.48069,1.05538,0.000378873,2.10637e-09,nan
387.596899225,nan,4314285.16931,0.6,2.01946207257,3873.12176926,1.82926e-29,0.946283,129,4.01938e-25,100,3873.12176926,3873.12176926,4.30663e-05,7715.91,4579.92,878336.0,50000,4314285.16931,1,10.8114,1.04004,0.000492038,2.15418e-09,nan
370.37037037,nan,4485933.99704,0.6,2.44498414337,3700.46655896,2.30073e-32,1.06608,135,5.9602e-28,100,3700.46655896,3700.46655896,4.11523e-05,9046.39,4572.77,874061.0,50000,4485933.99704,1,12.2618,1.6575,0.000473323,2.46982e-09,nan
370.37037037,nan,4178589.55352,0.6,2.68625631542,3700.47166101,,1.06233,135,,100,3700.47166101,3700.47166101,4.11523e-05,9337.79,4570.58,871787.0,50000,4178589.55352,1,19.3201,1.87411,0.000748413,2.81229e-09,nan
393.700787402,nan,3565554.75301,0.6,1.65254402612,3934.19357059,,0.948665,127,,100,3934.19357059,3934.19357059,4.37445e-05,7403.01,4574.12,878792.0,50000,3565554.75301,1,10.1525,0.991134,0.000468151,2.10744e-09,nan
381.679389313,nan,3838043.99864,0.6,3.55473295842,3813.75661989,3.17962e-35,1.20805,131,9.05737e-31,100,3813.75661989,3813.75661989,4.24088e-05,9592.55,4570.67,871414.0,50000,3838043.99864,1,13.352,2.23787,0.000468727,2.75791e-09,nan
362.31884058,nan,4360909.33476,0.6,2.77925346406,3619.83265277,,1.04198,138,,100,3619.83265277,3619.83265277,4.02576e-05,10280.4,4573.82,867903.0,50000,4360909.33476,1,20.0223,1.70981,0.000773577,2.55225e-09,nan
413.223140496,nan,3387951.18253,0.6,2.09155425855,4129.87027392,2.17663e-25,0.958533,121,4.54411e-21,100,4129.87027392,4129.87027392,4.59137e-05,8355.23,4579.27,877209.0,50000,3387951.18253,1,6.32972,0.728224,0.000303193,1.67084e-09,nan
471.698113208,nan,1303190.23664,0.6,1.50137347884,4715.65895342,1.44921e-13,1.00899,106,2.78994e-09,100,4715.65895342,4715.65895342,5.24109e-05,4616.47,4586.85,891092.0,50000,1303190.23664,1,3.28379,0.252592,0.000170573,6.81537e-10,nan
476.19047619,nan,1144090.25975,0.6,1.03134550881,4760.65075352,1.27806e-10,0.946369,105,2.28598e-06,100,4760.65075352,4760.65075352,5.29101e-05,4117.67,4590.33,893902.0,50000,1144090.25975,1,2.79129,0.156344,0.000156057,4.88694e-10,nan
434.782608696,nan,2849138.708,0.6,1.38460641278,4345.82297857,8.7618e-15,0.886043,115,1.60701e-10,100,4345.82297857,4345.82297857,4.83092e-05,6302.29,4588.31,885848.0,50000,2849138.708,1,4.48283,0.384008,0.000244415,1.14154e-09,nan
384.615384615,nan,3785973.32017,0.6,2.51950434411,3843.21594799,,1.07967,130,,100,3843.21594799,3843.21594799,4.2735e-05,10210.4,4571.94,867429.0,50000,3785973.32017,1,12.2986,1.48075,0.000486799,2.31988e-09,nan
450.45045045,nan,1982931.98825,0.6,2.17600045645,4502.82476408,2.7861e-27,1.04175,111,5.79903e-23,100,4502.82476408,4502.82476408,5.00501e-05,5777.84,4584.82,886321.0,50000,1982931.98825,1,4.3999,0.508049,0.00021139,1.17271e-09,nan
431.034482759,nan,2939813.84245,0.6,1.94308819202,4308.25111584,1.20335e-18,0.949615,116,2.38599e-14,100,4308.25111584,4308.25111584,4.78927e-05,7340.87,4582.99,881710.0,50000,2939813.84245,1,6.64691,0.542871,0.000335229,1.38083e-09,nan
446.428571429,nan,2228680.59905,0.6,1.34745207835,4462.51856331,1.9955e-25,0.933738,112,3.75635e-21,100,4462.51856331,4462.51856331,4.96032e-05,6128.6,4577.39,885225.0,50000,2228680.59905,1,5.2841,0.408708,0.000280708,1.1534e-09,nan
450.45045045,nan,2211058.86467,0.6,1.65681939788,4502.8193166,1.0691e-19,0.980465,111,2.09434e-15,100,4502.8193166,4502.8193166,5.005e-05,5628.3,4586.04,887536.0,50000,2211058.86467,1,5.10044,0.417783,0.000260363,1.08867e-09,nan
416.666666667,nan,3419668.27922,0.6,2.5686265197,4164.34430931,,1.04392,120,,100,4164.34430931,4164.34430931,4.62963e-05,8367.98,4583.49,877522.0,50000,3419668.27922,1,8.08122,0.893519,0.00035839,1.75737e-09,nan
427.35042735,nan,2865026.75328,0.6,2.18073847336,4271.34555769,3.75906e-21,0.946404,117,7.49228e-17,100,4271.34555769,4271.34555769,4.74834e-05,5707.61,4574.46,884688.0,50000,2865026.75328,1,9.50406,0.652891,0.000476841,1.6435e-09,nan
420.168067227,nan,3079224.92792,0.6,1.75494181772,4199.42473073,1.57226e-42,0.972006,119,3.27249e-38,100,4199.42473073,4199.42473073,4.66853e-05,6702.01,4575.74,882130.0,50000,3079224.92792,1,6.97655,0.684623,0.000335083,1.57934e-09,nan
427.35042735,nan,3107246.20214,0.6,1.63385977927,4271.36975289,7.66348e-25,0.928446,117,1.49844e-20,100,4271.36975289,4271.36975289,4.74834e-05,6726.15,4586.64,884083.0,50000,3107246.20214,1,5.69958,0.574315,0.000291493,1.50218e-09,nan
396.825396825,nan,3792250.72065,0.6,2.16876117373,3965.54539244,2.61978e-32,0.973134,126,5.78203e-28,100,3965.54539244,3965.54539244,4.40917e-05,9537.99,4573.85,870559.0,50000,3792250.72065,1,8.16382,0.904298,0.000369894,1.85644e-09,nan
434.782608696,nan,2853478.65697,0.6,1.51856687498,4345.82729637,2.63211e-18,0.87527,115,4.76888e-14,100,4345.82729637,4345.82729637,4.83092e-05,6949.14,4588.53,883935.0,50000,2853478.65697,1,5.66775,0.393666,0.000312823,1.19923e-09,nan
409.836065574,nan,3616854.78823,0.6,2.47682703583,4095.86807717,9.00937e-41,1.04371,122,2.06494e-36,100,4095.86807717,4095.86807717,4.55373e-05,8680.56,4578.74,875537.0,50000,3616854.78823,1,10.6079,1.01701,0.000462825,1.93598e-09,nan
490.196078431,nan,440052.556338,0.6,0.871441658548,4900.96984524,4.50704e-08,1.00743,102,0.000833644,100,4900.96984524,4900.96984524,5.44662e-05,2545.4,4587.35,896178.0,50000,440052.556338,1,1.96544,0.0793151,0.00010626,2.31835e-10,nan
434.782608696,nan,2402213.84469,0.6,1.86083879197,4345.74780289,1.86818e-29,1.0439,115,4.0369e-25,100,4345.74780289,4345.74780289,4.83092e-05,7113.16,4573.46,880342.0,50000,2402213.84469,1,6.29873,0.765647,0.00029149,1.63972e-09,nan
423.728813559,nan,3192280.22253,0.6,1.53971823411,4235.03538557,2.13379e-27,0.973265,118,4.41101e-23,100,4235.03538557,4235.03538557,4.7081e-05,8756.01,4584.47,876650.0,50000,3192280.22253,1,5.8924,0.611936,0.00028504,1.43197e-09,nan
458.71559633,nan,1903499.63777,0.6,1.5260579649,4585.48828901,6.73089e-15,0.945157,109,1.24817e-10,100,4585.48828901,4585.48828901,5.09684e-05,5959.0,4588.66,887854.0,50000,1903499.63777,1,4.11629,0.307023,0.000221974,8.92823e-10,nan
431.034482759,nan,2748797.08891,0.6,2.11648209091,4308.19409659,3.64922e-31,0.980813,116,7.47337e-27,100,4308.19409659,4308.19409659,4.78927e-05,6688.26,4576.69,882638.0,50000,2748797.08891,1,8.03705,0.647592,0.000392446,1.54407e-09,nan
344.827586207,nan,4830343.39887,0.6,7.54075289046,3444.56224801,,1.18863,145,,100,3444.56224801,3444.56224801,3.83142e-05,12802.1,4571.55,852408.0,50000,4830343.39887,1,146.89,6.95448,0.00473486,7.22589e-09,nan
450.45045045,nan,2193398.4737,0.6,1.41634476755,4502.73866227,7.35105e-22,0.978391,111,1.437e-17,100,4502.73866227,4502.73866227,5.00501e-05,6398.28,4584.84,885891.0,50000,2193398.4737,1,4.25069,0.397375,0.000217446,1.03988e-09,nan
442.477876106,nan,2532341.91968,0.6,1.71336891538,4422.92712839,9.46786e-24,1.01978,113,1.96386e-19,100,4422.92712839,4422.92712839,4.91642e-05,7317.06,4585.56,882590.0,50000,2532341.91968,1,4.99395,0.534212,0.00024076,1.24164e-09,nan
431.034482759,nan,2786611.86392,0.6,2.0570768673,4308.26938348,7.24435e-19,0.953292,116,1.44197e-14,100,4308.26938348,4308.26938348,4.78927e-05,8263.78,4578.23,877669.0,50000,2786611.86392,1,6.27896,0.575523,0.00031545,1.45261e-09,nan
476.19047619,nan,901971.038068,0.6,0.950739773217,4760.67066653,1.82734e-09,0.956381,105,3.30303e-05,100,4760.67066653,4760.67066653,5.29101e-05,4116.54,4580.09,891602.0,50000,901971.038068,1,2.74268,0.179121,0.000151734,5.48229e-10,nan
446.428571429,nan,2411254.48111,0.6,1.63130298196,4462.53574761,8.48342e-14,0.932276,112,1.59443e-09,100,4462.53574761,4462.53574761,4.96032e-05,6828.5,4589.3,885313.0,50000,2411254.48111,1,4.93275,0.365113,0.000262454,1.03361e-09,nan
438.596491228,nan,2460963.43844,0.6,1.36253541637,4383.99667231,8.09534e-35,0.982047,114,1.63134e-30,100,4383.99667231,4383.99667231,4.87329e-05,7194.83,4576.05,880561.0,50000,2460963.43844,1,6.66519,0.519439,0.000330752,1.27913e-09,nan
438.596491228,nan,2624026.13988,0.6,1.81095191439,4384.04620189,1.82907e-13,0.980624,114,3.68053e-09,100,4384.04620189,4384.04620189,4.87329e-05,6736.04,4584.73,883674.0,50000,2624026.13988,1,5.39329,0.484795,0.000268024,1.19729e-09,nan
375.939849624,nan,4493743.76559,0.6,1.83171103591,3756.28898748,5.32176e-39,1.04815,133,1.33538e-34,100,3756.28898748,3756.28898748,4.17711e-05,10943.3,4574.99,863099.0,50000,4493743.76559,1,12.3861,1.32955,0.000493615,2.11159e-09,nan
427.35042735,nan,3056342.82997,0.6,1.42227291421,4271.3690781,2.34489e-21,0.936922,117,4.62684e-17,100,4271.3690781,4271.3690781,4.74834e-05,8221.13,4581.84,877808.0,50000,3056342.82997,1,6.59791,0.522209,0.000334383,1.34128e-09,nan
471.698113208,nan,1277374.74675,0.6,1.4840925421,4715.63840045,5.24774e-13,1.0162,106,1.01749e-08,100,4715.63840045,4715.63840045,5.24109e-05,5306.72,4586.54,889350.0,50000,1277374.74675,1,3.43208,0.256487,0.000177011,6.82265e-10,nan
458.71559633,nan,1775807.26715,0.6,1.42966253293,4585.61460358,3.09647e-13,0.967856,109,5.88e-09,100,4585.61460358,4585.61460358,5.09684e-05,6877.04,4580.17,884045.0,50000,1775807.26715,1,4.33113,0.323585,0.000228082,8.97365e-10,nan
471.698113208,nan,1341324.84195,0.6,1.67972648697,4715.65761647,2.42839e-14,1.02258,106,4.73797e-10,100,4715.65761647,4715.65761647,5.24109e-05,5091.7,4589.36,890202.0,50000,1341324.84195,1,3.37215,0.26523,0.000172835,6.96745e-10,nan
390.625,nan,3890602.44873,0.6,2.61452730192,3903.45765103,2.09067e-31,1.02077,128,4.91696e-27,100,3903.45765103,3903.45765103,4.34028e-05,9912.17,4573.69,869712.0,50000,3890602.44873,1,8.75845,1.1352,0.000372405,2.05234e-09,nan
438.596491228,nan,2648396.52352,0.6,1.91482494732,4384.06206053,1.40019e-21,0.974662,114,2.8004e-17,100,4384.06206053,4384.06206053,4.87329e-05,7674.01,4584.29,881190.0,50000,2648396.52352,1,5.94013,0.452213,0.000297005,1.13053e-09,nan
434.782608696,nan,2826490.62029,0.6,1.73969287583,4345.84622749,4.57451e-17,1.03468,115,9.79762e-13,100,4345.84622749,4345.84622749,4.83092e-05,8280.96,4585.83,878610.0,50000,2826490.62029,1,7.30944,0.608994,0.000341278,1.32758e-09,nan
409.836065574,nan,3633484.9184,0.6,2.2062011504,4095.9208367,1.98657e-23,0.928502,122,4.05061e-19,100,4095.9208367,4095.9208367,4.55373e-05,9931.41,4580.54,869956.0,50000,3633484.9184,1,8.73039,0.596119,0.000428172,1.43384e-09,nan
454.545454545,nan,2079088.73717,0.6,1.21113203063,4543.8734897,2.51636e-13,0.925531,110,4.61135e-09,100,4543.8734897,4543.8734897,5.05051e-05,7297.97,4589.3,884587.0,50000,2079088.73717,1,3.47932,0.252087,0.000189862,7.50651e-10,nan
434.782608696,nan,2482640.05376,0.6,1.46995513339,4345.79410784,4.52233e-17,0.896002,115,8.38768e-13,100,4345.79410784,4345.79410784,4.83092e-05,7202.85,4579.74,880704.0,50000,2482640.05376,1,4.78466,0.411235,0.000257971,1.19545e-09,nan
471.698113208,nan,1324824.99915,0.6,1.43677047913,4715.65933323,1.35651e-11,1.01104,106,2.6168e-07,100,4715.65933323,4715.65933323,5.24109e-05,4913.85,4588.15,890613.0,50000,1324824.99915,1,3.46179,0.252106,0.000179454,6.77466e-10,nan
423.728813559,nan,3250171.97731,0.6,1.88402186795,4235.08109916,1.69424e-17,0.979403,118,3.52444e-13,100,4235.08109916,4235.08109916,4.7081e-05,9243.94,4587.27,874859.0,50000,3250171.97731,1,9.78271,0.63476,0.000470266,1.46682e-09,nan
458.71559633,nan,1908204.6447,0.6,1.64974660636,4585.61417594,4.39361e-13,0.956508,109,8.24535e-09,100,4585.61417594,4585.61417594,5.09684e-05,6088.43,4589.3,887608.0,50000,1908204.6447,1,3.77453,0.322659,0.000201129,9.16153e-10,nan
454.545454545,nan,2083589.28315,0.6,1.14357290886,4543.82055707,7.22392e-15,0.906713,110,1.2969e-10,100,4543.82055707,4543.82055707,5.05051e-05,7179.41,4589.64,884898.0,50000,2083589.28315,1,3.62024,0.269685,0.000201652,8.36734e-10,nan
409.836065574,nan,3643027.48995,0.6,1.89969921126,4095.83837262,4.37928e-23,0.904049,122,8.69414e-19,100,4095.83837262,4095.83837262,4.55373e-05,9292.86,4579.92,873295.0,50000,3643027.48995,1,6.59683,0.576276,0.000332285,1.46212e-09,nan
409.836065574,nan,3652448.24199,0.6,2.27090732113,4095.9289773,2.70936e-33,0.934134,122,5.55787e-29,100,4095.9289773,4095.9289773,4.55373e-05,9499.45,4581.04,871736.0,50000,3652448.24199,1,9.40518,0.696935,0.000458486,1.65619e-09,nan
362.31884058,nan,4970677.4963,0.6,3.30421472328,3619.8705623,,1.01923,138,,100,3619.8705623,3619.8705623,4.02576e-05,12784.9,4578.88,856233.0,50000,4970677.4963,1,15.8678,1.38962,0.000626746,2.16794e-09,nan
476.19047619,nan,1092561.35929,0.6,0.99284236998,4760.69562551,1.79408e-11,0.958228,105,3.24917e-07,100,4760.69562551,4760.69562551,5.29101e-05,4989.96,4585.73,891518.0,50000,1092561.35929,1,2.94901,0.141925,0.000162834,4.3271e-10,nan
