AvgVanillaIw,MaxVanillaIw,VarVanillaIw,VanillaAvgRet,ESSClassic,VarJ,BatchSize,VarNormIw,MaxNormIw,AvgNormIw,AvgRet,VarDiscRet,AvgDiscRet,Bound,J,VarRet,MinNormIw,eRenyi2,MinVanillaIw,AvgEpLen,ESSRenyi
1.1079811,3.6328921,1.9065458,-2205.6398270194973,39.40872595488208,188.97562,100,0.00015530396,0.032788396,0.01,-2205.6398270194973,5386832.299676429,-2205.6398270194973,-854.7973,-75.35497,5386832.299676429,3.977001e-15,2.5856442,4.406442e-13,200.0,38.675080760883056
0.9908075,1.2685733,0.07651183,-74.43124602604286,92.83682673423364,67.67259,100,7.793813e-06,0.012803429,0.010000002,-74.43124602604286,207267.14752175377,-74.43124602604286,-327.48114,-17.489582,207267.14752175377,0.00052453374,1.0805596,0.051971197,200.0,92.54463978881758
1.0138901,2.073076,0.58572775,-9.688888820805426,63.93489995877385,8.591536,100,5.6978894e-05,0.020446751,0.01,-9.688888820805426,71.07733766974778,-9.688888820805426,-11.326443,-8.474547,71.07733766974778,1.5555289e-06,1.550403,0.00015771354,200.0,64.49935924361914
1.008196,1.7791996,0.32544923,-7.046047240582166,75.93143890315831,6.957914,100,3.201794e-05,0.01764736,0.01,-7.046047240582166,45.57007423728504,-7.046047240582166,-8.902884,-6.225016,45.57007423728504,1.050247e-05,1.3713567,0.0010588547,200.0,72.9204867898135
0.99342996,1.2747966,0.008015206,-7.961661369495987,99.20237420012215,7.665596,100,8.121574e-07,0.012832275,0.01,-7.961661369495987,59.44429484369063,-7.961661369495987,-10.032717,-7.915637,59.44429484369063,0.009211292,1.0194097,0.91507727,200.0,98.09599051760712
0.92811686,2.5499587,0.20740753,-7.425284103439926,80.75122097953818,7.1027064,100,2.4077934e-05,0.027474545,0.01,-7.425284103439926,61.403696150319156,-7.425284103439926,-9.907079,-6.5595293,61.403696150319156,0.00048903195,1.2123446,0.04538788,200.0,82.48479530346658
0.97250074,1.5505711,0.24812973,-7.577469284748867,79.38163765158004,7.835187,100,2.6236077e-05,0.015944162,0.01,-7.577469284748867,57.202281405937676,-7.577469284748867,-9.430071,-7.0546713,57.202281405937676,0.0001591099,1.2334157,0.01547345,200.0,81.07566503950413
0.9392803,1.8426201,0.45653543,-8.655276183451253,66.12471051381077,8.2833185,100,5.174687e-05,0.019617362,0.01,-8.655276183451253,48.286311411756245,-8.655276183451253,-10.220539,-7.9333787,48.286311411756245,9.8634555e-06,1.4041895,0.0009264549,200.0,71.21546081884203
0.9712225,2.3623476,0.066169605,-8.89953156365783,93.50624465888383,7.619083,100,7.0148935e-06,0.024323443,0.009999999,-8.89953156365783,57.531416704135374,-8.89953156365783,-10.911503,-8.729418,57.531416704135374,0.008111249,1.0884095,0.7877828,200.0,91.87718045996814
1.0300093,4.273225,0.427844,-8.21165536409815,71.46716123750728,7.6480184,100,4.0327675e-05,0.041487247,0.010000002,-8.21165536409815,55.930089151029435,-8.21165536409815,-9.904406,-7.5630302,55.930089151029435,0.005313151,1.3194175,0.54725945,200.0,75.79102275770423
0.9952452,1.8705877,0.026416468,-8.024848970427993,97.42762584357584,7.1623797,100,2.666948e-06,0.018795244,0.01,-8.024848970427993,52.04626184089545,-8.024848970427993,-10.076446,-7.9300776,52.04626184089545,0.008887703,1.0406941,0.8845444,200.0,96.08971388806955
1.092227,3.6408303,1.8220645,-7.701084832099396,39.807741722857315,7.7941847,100,0.00015273479,0.03333401,0.009999999,-7.701084832099396,56.44650830175661,-7.701084832099396,-8.404733,-4.906453,56.44650830175661,2.605196e-25,2.6305213,2.845465e-23,200.0,38.01527860533013
1.0680728,2.238731,0.71272,-7.619142376270108,61.78492436847047,8.361926,100,6.2476574e-05,0.02096047,0.01,-7.619142376270108,44.00292045862916,-7.619142376270108,-9.153942,-6.624038,44.00292045862916,1.1325261e-06,1.661651,0.00012096203,200.0,60.18110847604685
0.9789032,2.8351834,0.07865806,-7.461424262860986,92.48432587071532,6.7919865,100,8.208497e-06,0.028962858,0.010000002,-7.461424262860986,49.551065351446475,-7.461424262860986,-9.188816,-7.1692185,49.551065351446475,0.008492497,1.1178584,0.8313332,200.0,89.45676761567005
1.0344697,2.217333,0.064004526,-8.41005307601118,94.40978792538351,7.5292463,100,5.9810195e-06,0.021434492,0.010000002,-8.41005307601118,54.184866516468844,-8.41005307601118,-10.360952,-8.267627,54.184866516468844,0.008238986,1.0770184,0.85229814,200.0,92.8489261108716
0.9818714,1.6535515,0.24621508,-7.3559220085186094,79.8188422471928,7.6936283,100,2.5539088e-05,0.016840816,0.01,-7.3559220085186094,50.01049654228997,-7.3559220085186094,-9.291086,-7.0654163,50.01049654228997,0.00058640464,1.2079241,0.057577394,200.0,82.78665664245685
0.96401596,1.5510075,0.1900477,-7.031144146254968,83.16318680332733,7.566078,100,2.045004e-05,0.016089024,0.01,-7.031144146254968,52.75542652290941,-7.031144146254968,-8.621889,-6.500079,52.75542652290941,0.00034190132,1.1836163,0.032959834,200.0,84.48684057729295
0.98914236,1.5959524,0.010675298,-8.33160395234829,98.93135912599764,7.244104,100,1.0910945e-06,0.01613471,0.01,-8.33160395234829,53.958742020141564,-8.33160395234829,-10.36755,-8.308229,53.958742020141564,0.00928199,1.0178169,0.918121,200.0,98.24949839348884
1.0365795,2.4264061,0.122269824,-7.0513116577042885,89.87514464790576,6.902259,100,1.137926e-05,0.023407815,0.010000002,-7.0513116577042885,51.259938362663256,-7.0513116577042885,-8.703489,-6.5144453,51.259938362663256,0.007801509,1.1784716,0.80868846,200.0,84.85567488348869
1.0270499,1.5641356,0.25141573,-8.77804227093562,80.90853265452849,8.178585,100,2.3834686e-05,0.015229401,0.010000002,-8.77804227093562,55.5602580716822,-8.77804227093562,-10.537697,-8.31226,55.5602580716822,0.00026819317,1.2396742,0.027544778,200.0,80.66635503836326
0.9662592,1.7743351,0.010874548,-8.427828556215538,98.86004463581256,7.4395776,100,1.1647264e-06,0.018362932,0.01,-8.427828556215538,56.57875349535556,-8.427828556215538,-10.384754,-8.369497,56.57875349535556,0.009314063,1.0234367,0.8999798,200.0,97.71000333247565
1.2188495,5.3266563,3.5457935,-7.819916068189664,29.73608866637553,12.186817,100,0.0002386785,0.043702327,0.010000002,-7.819916068189664,56.06524155231716,-7.819916068189664,-9.254129,-5.327616,56.06524155231716,7.9842995e-29,3.800301,9.73166e-27,200.0,26.313704632068347
1.206329,4.760108,3.0095117,-6.96646314532824,32.815016014493615,8.283893,100,0.0002068066,0.039459452,0.010000002,-6.96646314532824,44.28052636613169,-6.96646314532824,-8.3488455,-4.7604036,44.28052636613169,1.7583944e-26,3.4024327,2.121202e-24,200.0,29.39073580617591
1.0023453,1.7877134,0.43134397,-6.776920505178088,70.17374602659508,7.6118402,100,4.293278e-05,0.017835304,0.01,-6.776920505178088,46.656715939135516,-6.776920505178088,-8.541027,-6.2570534,46.656715939135516,9.130925e-05,1.3665642,0.009152341,200.0,73.17622056861688
1.0475876,3.4456449,0.16852328,-8.482669888183846,86.80368414455782,7.6727147,100,1.5356038e-05,0.032891233,0.01,-8.482669888183846,58.26137689558384,-8.482669888183846,-10.414875,-8.302149,58.26137689558384,0.008027663,1.0890152,0.8409681,200.0,91.8260790369513
1.0160512,1.9208626,0.073905796,-6.733662437675977,93.38172698211197,6.8003736,100,7.1589166e-06,0.018905176,0.01,-6.733662437675977,46.19391471867371,-6.733662437675977,-8.6119995,-6.5069175,46.19391471867371,0.006578555,1.111833,0.66841483,200.0,89.94156687911338
1.038945,1.1954094,0.0368652,-7.798493966691583,96.72942204435888,6.3601556,100,3.4153206e-06,0.011505993,0.009999998,-7.798493966691583,39.52847533959853,-7.798493966691583,-9.747652,-7.7267222,39.52847533959853,0.003783374,1.0478306,0.39307177,200.0,95.4352752723599
1.180263,2.280351,0.41182828,-9.08070414463407,77.35864024014114,8.270562,100,2.956368e-05,0.0193207,0.01,-9.08070414463407,56.58910805613408,-9.08070414463407,-10.647921,-8.333469,56.58910805613408,0.00013997378,1.3720746,0.016520588,200.0,72.88233431765428
1.0173461,3.0798805,1.3467757,-7.865046795914774,43.70193200966297,8.198809,100,0.00013012408,0.030273672,0.01,-7.865046795914774,47.94212733153594,-7.865046795914774,-8.923356,-5.9554615,47.94212733153594,8.646856e-16,2.2376368,8.796846e-14,200.0,44.69000500675043
0.947267,4.9202294,2.3285525,-8.648878493490336,28.018478063385384,10.288238,100,0.00025950233,0.051941317,0.01,-8.648878493490336,55.514222572964506,-8.648878493490336,-10.194031,-6.438652,55.514222572964506,5.522651e-29,3.5172882,5.231425e-27,200.0,28.430994017587167
0.99873656,3.4343562,1.2833676,-7.663408189777835,43.980196375512705,8.41866,100,0.00012866168,0.034387007,0.01,-7.663408189777835,60.82292113738282,-7.663408189777835,-9.283795,-6.179284,60.82292113738282,5.663329e-14,2.4115834,5.656174e-12,200.0,41.4665314999218
0.99620545,1.1097836,0.021321971,-7.000841010087563,97.91730957486614,6.6120157,100,2.1484711e-06,0.011140108,0.01,-7.000841010087563,43.82792217976798,-7.000841010087563,-8.9518795,-6.971001,43.82792217976798,0.002852644,1.0168182,0.28418195,200.0,98.34600065723382
1.0496607,2.5085201,0.9089247,-9.310787812727568,55.04470295545833,9.344631,100,8.2495455e-05,0.02389839,0.01,-9.310787812727568,59.393593089575106,-9.310787812727568,-10.485333,-7.7427874,59.393593089575106,2.9242306e-09,1.8367573,3.06945e-07,200.0,54.44377429486047
1.0056208,4.319217,0.14602546,-7.317805043930377,87.49262052008922,6.530599,100,1.443976e-05,0.04295075,0.01,-7.317805043930377,42.958180611550006,-7.317805043930377,-9.186148,-7.1266003,42.958180611550006,0.008220448,1.1059846,0.8266654,200.0,90.41717474137637
0.9942887,3.253435,0.6022258,-7.322214556924519,62.38022122507404,6.833622,100,6.091641e-05,0.03272123,0.009999999,-7.322214556924519,46.76228065820715,-7.322214556924519,-9.0216675,-6.5101323,46.76228065820715,0.00033378165,1.5605305,0.03318753,200.0,64.0807707529915
1.0158716,1.2227883,0.059702463,-8.309539593224207,94.58293075634822,7.2388315,100,5.7851494e-06,0.012036839,0.01,-8.309539593224207,52.19688649845976,-8.309539593224207,-10.13278,-8.098476,52.19688649845976,0.0017117662,1.0597981,0.17389348,200.0,94.3575931828993
1.0697446,1.6362059,0.27451164,-8.309290565443566,80.80909091307488,8.32483,100,2.3988357e-05,0.015295294,0.01,-8.309290565443566,59.47646781419537,-8.309290565443566,-10.202834,-7.95506,59.47646781419537,0.00042378277,1.2827793,0.045333933,200.0,77.95573033918787
0.95861787,1.4066103,0.155948,-8.671978014255604,85.61602849548349,7.2370744,100,1.6970273e-05,0.014673316,0.01,-8.671978014255604,48.3892967550164,-8.671978014255604,-10.540348,-8.374846,48.3892967550164,0.0005794228,1.1466773,0.055544507,200.0,87.20849699335463
1.1094158,4.6186733,0.4706766,-8.13544073833392,72.5378670196077,7.4694347,100,3.824142e-05,0.041631583,0.010000002,-8.13544073833392,48.89956566192468,-8.13544073833392,-9.766776,-7.5041704,48.89956566192468,0.0069995024,1.2714193,0.7765358,200.0,78.65225975717078
0.9304733,2.624703,0.9003081,-9.221884490188373,49.2736675929498,9.333575,100,0.00010398802,0.028208256,0.010000002,-9.221884490188373,57.35243349968364,-9.221884490188373,-10.499319,-7.765096,57.35243349968364,1.1478471e-06,1.8226755,0.00010680412,200.0,54.86440226793052
1.0073433,1.8562652,0.3328297,-7.31132395808132,75.48794931477484,7.163511,100,3.279949e-05,0.018427335,0.009999999,-7.31132395808132,46.91810444059248,-7.31132395808132,-9.098337,-6.8238697,46.91810444059248,0.00013977232,1.3409132,0.014079872,200.0,74.57604396004942
1.1566463,6.265774,1.1615821,-7.907307314746683,53.77571333488804,8.570684,100,8.6825814e-05,0.054171912,0.01,-7.907307314746683,50.68429699271068,-7.907307314746683,-9.166919,-6.49108,50.68429699271068,0.0013442731,1.8809134,0.15548484,200.0,53.16565942536702
0.98594826,2.512763,0.05521107,-8.006047102417476,94.67651578856298,7.368741,100,5.6796025e-06,0.02548575,0.01,-8.006047102417476,57.006631108490225,-8.006047102417476,-9.901077,-7.810743,57.006631108490225,0.008644684,1.0792358,0.8523211,200.0,92.65815749110322
1.0202014,3.941123,0.23260674,-7.800692835484683,81.88324438919868,8.64079,100,2.2348604e-05,0.03863083,0.01,-7.800692835484683,67.57584543016308,-7.800692835484683,-9.572995,-7.3335075,67.57584543016308,0.006129715,1.2383286,0.62535447,200.0,80.75401144009258
0.93331933,2.1756127,0.68364084,-7.238740388156555,56.27565663275506,7.70436,100,7.848154e-05,0.023310486,0.01,-7.238740388156555,42.82418692777229,-7.238740388156555,-9.069968,-6.542782,42.82418692777229,1.93121e-06,1.6268376,0.00018024356,200.0,61.468950134693564
0.8720164,3.086186,1.0258183,-7.996519862972666,42.816678373991266,9.675133,100,0.00013490286,0.035391375,0.010000002,-7.996519862972666,50.337473913535625,-7.996519862972666,-9.309343,-6.3657417,50.337473913535625,3.7449672e-06,2.1549025,0.00032656727,200.0,46.40581276423617
1.0043827,1.4809207,0.035841446,-7.2799143422476345,96.60212751734389,7.3910866,100,3.5529333e-06,0.014744585,0.01,-7.2799143422476345,54.33272816367433,-7.2799143422476345,-9.266967,-7.207815,54.33272816367433,0.007136696,1.0404682,0.7167974,200.0,96.11057643834611
0.9995853,1.5861238,0.25915003,-7.3360223598295935,79.56894590381823,6.5006795,100,2.593651e-05,0.01586782,0.010000002,-7.3360223598295935,41.728711777765234,-7.3360223598295935,-9.091755,-6.847891,41.728711777765234,0.00043450115,1.2414129,0.043432094,200.0,80.55337734063677
1.0000501,1.0013217,8.1335756e-08,-8.986344372195234,99.99999237098831,7.024391,100,8.133341e-12,0.010012715,0.01,-8.986344372195234,49.83963890294148,-8.986344372195234,-10.979404,-8.986343,49.83963890294148,0.009997963,1.0,0.99984646,200.0,100.0
0.9889327,1.223375,0.0041055614,-8.0874569381881,99.5861415070002,7.2080665,100,4.1979678e-07,0.012370659,0.01,-8.0874569381881,52.86451937698084,-8.0874569381881,-10.096075,-8.065547,52.86451937698084,0.0094530545,1.0105687,0.9348435,200.0,98.95417920756282
1.0598189,1.5222186,0.19282328,-8.258672709518672,85.47344619365045,6.9279084,100,1.7167067e-05,0.014363007,0.01,-8.258672709518672,47.72258538845071,-8.258672709518672,-10.18911,-7.974552,47.72258538845071,0.00016891959,1.2140622,0.017902417,200.0,82.36810177869998
1.0015088,6.678716,1.0494813,-7.774871068377592,49.11934428724396,9.889365,100,0.000104632134,0.06668654,0.009999999,-7.774871068377592,54.699564380979496,-7.774871068377592,-9.144382,-6.5402966,54.699564380979496,0.002528384,1.7800324,0.2532199,200.0,56.17875281760762
1.1084399,12.334999,1.5139539,-8.064196180973305,45.047111559646474,7.2216563,100,0.00012322205,0.11128253,0.01,-8.064196180973305,51.87196488314842,-8.064196180973305,-9.834886,-7.502168,51.87196488314842,0.006685113,1.334503,0.7410046,200.0,74.93426085005274
1.0204976,6.7581325,3.7531507,-7.817081377741812,21.892108937555264,9.906262,100,0.00036038956,0.0662239,0.01,-7.817081377741812,45.5018773679528,-7.817081377741812,-8.552474,-4.558033,45.5018773679528,3.7841386e-17,4.2254333,3.861704e-15,200.0,23.666211658324848
1.0066367,1.4400549,0.011403558,-8.23627256205226,98.89817395675195,7.5348616,100,1.1253684e-06,0.0143056065,0.010000002,-8.23627256205226,56.14400445866377,-8.23627256205226,-10.220318,-8.200634,56.14400445866377,0.0092767365,1.0109428,0.9338304,200.0,98.9175632337284
0.9577496,7.073221,1.406635,-8.00833343677904,39.711813497996616,10.602774,100,0.00015334775,0.07385251,0.009999999,-8.00833343677904,50.26926882037024,-8.00833343677904,-9.535229,-6.529758,50.26926882037024,5.229877e-05,2.2247012,0.0050089126,200.0,44.9498573208033
1.0627601,2.505718,0.34476155,-8.4386589013236,76.79355840964615,7.8805537,100,3.052449e-05,0.023577457,0.010000002,-8.4386589013236,49.19895882066071,-8.4386589013236,-10.18397,-7.952085,49.19895882066071,0.00082396355,1.3171875,0.08756756,200.0,75.91933295744464
