ESSClassic,ReturnMeanIW,EpRewMean,LearnableVariance,OptimizationReturnMax,MaxIWNorm,EmpiricalD2,Bound,StdIW,InitialBound,MaxIW,TimestepsSoFar,InitialReturnStd,ReturnStepMaxmin,InitialReturnMean,VarianceInit,EpThisIter,OptimizationReturnMin,Iteration,InitialReturnMin,EpLenMean,MinIW,MinIWNorm,ESSRenyi,MeanEntropy,ReturnStepMax,InitialReturnMax,StdIWNorm,Weights,J_sample_variance,MeanIW,OptimizationReturnMean,EpisodesSoFar,TimeElapsed,MeanIWNorm
42.255478,1078.889,1003.5466214066935,True,1100.1669,0.05622993,1.2304283,723.4895,0.45859313,683.1494,2.8114965,970874,209.1638,10.0,1003.5466,-1,50,,245,749.6471,101.38,0.45458558,0.009091712,40.636253,-1.0299528,10.0,1849.814,0.009171863,[-1.85   1.733 -2.117 -1.904 -2.446],736121.9,1.0712023,253.8995,12250,5315.813606262207,0.021424046
1.7043514,3407.15,986.3388889933179,True,980.042,3.0195284,31.292791,1731.1841,21.08125,686.73804,150.97643,975857,215.19244,10.0,986.3388,-1,50,,246,749.7041,99.66,0.010197621,0.00020395241,1.597812,-0.982503,10.0,1729.7461,0.421625,[-1.87   1.757 -2.119 -1.931 -2.449],12664640.0,3.960244,236.63478,12300,5330.497269392014,0.07920486
35.43477,1169.5793,999.7402028807385,True,880.12646,0.09940363,1.3579025,846.6882,0.75252336,722.64954,4.9701815,980907,216.77081,10.0,999.7402,-1,50,,247,719.6572,101.0,0.16989702,0.0033979404,36.821495,-1.0043944,10.0,1599.7837,0.015050466,[-1.853  1.753 -2.12  -1.967 -2.401],846418.94,1.1737514,280.08298,12350,5348.415364027023,0.023475025
1.3351928,18611.734,990.7390846508191,True,820.0453,14.973018,700.41284,11553.377,105.40756,724.0369,748.6509,985912,227.13802,10.0,990.7391,-1,50,,248,719.7604,100.1,0.00047595397,9.519079e-06,0.07138647,-0.9856568,10.0,1539.8057,2.1081512,[-1.86   1.761 -2.123 -1.95  -2.423],1779683100.0,17.459679,270.9787,12400,5370.088876008987,0.34919357
45.946095,1064.7692,1014.7594043944135,True,1489.7515,0.03706748,1.1030803,793.76373,0.3100819,756.7268,1.8533741,991037,212.57945,10.0,1014.7594,-1,50,,249,,102.5,0.51164347,0.01023287,45.327618,-0.9883992,10.0,1489.7515,0.0062016374,[-1.833  1.758 -2.131 -1.989 -2.405],160111.8,1.0439112,1014.7594,12450,5388.0379383563995,0.020878222
13.364806,1323.1311,1000.9473455488743,True,1010.08997,0.27106735,3.0747366,794.7435,2.2239351,699.6129,13.553369,996093,199.39392,10.0,1000.94745,-1,50,,250,729.6647,101.12,0.029545175,0.0005909035,16.261555,-0.9854328,10.0,1739.7546,0.044478696,[-1.838  1.762 -2.133 -1.98  -2.407],1284306.8,1.3432417,271.28268,12500,5405.734252691269,0.026864832
37.6357,1178.768,1027.7435696048883,True,1029.9927,0.078110196,1.3160558,829.1039,0.67273474,722.9443,3.90551,1001283,205.58417,10.0,1027.7435,-1,50,,251,729.76666,103.8,0.33172953,0.0066345907,37.99231,-0.971415,10.0,1759.7593,0.013454694,[-1.841  1.778 -2.135 -1.969 -2.404],816756.4,1.1737055,297.97693,12550,5421.823282003403,0.023474107
44.933846,1228.6812,1063.9464799801901,True,910.1007,0.046510234,1.1145957,914.2007,0.38170338,766.0709,2.3255117,1006654,232.19376,10.0,1063.9465,-1,50,,252,809.6852,107.42,0.6009977,0.012019954,44.859318,-0.9816934,10.0,1719.7859,0.007634068,[-1.84   1.771 -2.135 -1.98  -2.39 ],981054.4,1.1367718,254.2613,12600,5436.305401325226,0.022735436
3.109112,3609.3584,1089.1416704358455,True,1009.99426,1.4810895,34.00683,1781.3981,10.887397,775.68066,74.054474,1012151,272.6266,10.0,1089.1416,-1,50,,253,799.7743,109.94,0.0020458065,4.091613e-05,1.4702929,-0.9631182,10.0,1809.7686,0.21774794,[-1.845  1.777 -2.134 -1.969 -2.401],53850284.0,2.8034835,289.36737,12650,5452.71893119812,0.056069676
47.857533,1067.1635,1041.7473833339395,True,1390.1189,0.030355515,1.042232,685.2633,0.21768941,667.6647,1.5177758,1017411,266.8691,10.0,1041.7476,-1,50,,254,769.64844,105.2,0.5609407,0.011218813,47.97396,-0.9710491,10.0,2159.7673,0.0043537878,[-1.836  1.791 -2.135 -1.965 -2.382],731537.94,1.0288585,272.09894,12700,5469.268303394318,0.020577168
2.7533653,2943.64,1045.1513162474187,True,800.0561,1.6992178,22.147202,1664.0496,12.257647,773.2498,84.96089,1022688,206.15378,10.0,1045.1514,-1,50,,255,769.76764,105.54,0.012561489,0.00025122977,2.2576215,-0.9380492,10.0,1569.8237,0.2451529,[-1.831  1.787 -2.13  -1.965 -2.39 ],11114370.0,2.9590588,275.38367,12750,5483.9782037734985,0.059181176
41.115513,1224.3135,1080.35009832338,True,1330.0862,0.047999058,1.188088,826.00793,0.5261098,714.9303,2.399953,1028141,244.03595,10.0,1080.3501,-1,50,,256,779.666,109.06,0.30034786,0.006006957,42.084423,-0.94291127,10.0,2109.7522,0.010522196,[-1.807  1.772 -2.145 -2.009 -2.357],955904.1,1.1317824,300.6841,12800,5503.645275592804,0.022635648
9.298349,2287.6577,1019.9420072195313,True,1540.0688,0.4890169,7.7315364,1184.8809,4.35261,623.3402,24.450846,1033292,307.04892,10.0,1019.94196,-1,50,,257,749.7129,103.02,0.018192805,0.0003638561,6.46702,-0.935185,10.0,2289.7817,0.08705219,[-1.799  1.764 -2.142 -2.024 -2.362],8364766.0,2.0803993,270.2291,12850,5518.413548707962,0.04160798
1.0256579,20420.264,1043.5481891530026,True,900.08826,23.934916,1058.2211,11181.307,167.50273,759.53735,1196.7458,1038561,234.86389,10.0,1043.5481,-1,50,,258,739.6483,105.38,4.007256e-05,8.0145116e-07,0.047249105,-0.94822115,10.0,1639.7366,3.3500547,[-1.81   1.757 -2.141 -2.018 -2.354],614582900.0,24.240347,303.89987,12900,5535.882347106934,0.48480698
36.248074,1178.3634,1033.7455614993444,True,1510.095,0.090326615,1.3196626,730.7181,0.70209205,644.07056,4.5163307,1043781,264.04593,10.0,1033.7456,-1,50,,259,739.6951,104.4,0.3285168,0.006570336,37.888474,-0.9417725,10.0,2249.79,0.014041842,[-1.79   1.774 -2.118 -1.985 -2.367],831669.2,1.1398687,294.0504,12950,5551.247494220734,0.022797372
44.36178,1221.4716,1122.7468212462347,True,1819.9897,0.046938628,1.1421739,738.38605,0.38486487,670.72656,2.3469315,1049446,331.28226,10.0,1122.7468,-1,50,,260,789.75055,113.3,0.51791763,0.010358352,43.776173,-0.93868065,10.0,2609.7402,0.0076972973,[-1.792  1.783 -2.117 -1.975 -2.361],914166.4,1.0795474,332.99628,13000,5571.570195198059,0.021590948
44.536182,1121.9949,1071.145710182663,True,1200.0234,0.045924604,1.1046326,772.52167,0.37044007,738.6356,2.2962303,1054853,276.22034,10.0,1071.1458,-1,50,,261,719.7248,108.14,0.49069738,0.009813948,45.263916,-0.923994,10.0,1919.7483,0.0074088005,[-1.787  1.781 -2.117 -1.986 -2.358],678192.3,1.0576116,351.4209,13050,5590.38619852066,0.02115223
45.73915,1077.2123,1013.7462455028785,True,870.058,0.036337517,1.1094116,776.2376,0.32410273,727.99805,1.8168759,1059973,170.31345,10.0,1013.7463,-1,50,,262,779.71045,102.4,0.34366176,0.006873235,45.068935,-0.91865784,10.0,1649.7684,0.0064820545,[-1.783  1.776 -2.118 -1.993 -2.343],740809.2,1.0618889,234.0358,13100,5607.101462364197,0.02123778
6.229298,1754.4055,1018.550041236878,True,600.0468,0.6384665,5.334207,1182.4515,4.712918,770.907,31.923325,1065117,154.25842,10.0,1018.55005,-1,50,,263,829.721,102.88,0.09067388,0.0018134775,9.373465,-0.90641624,10.0,1429.7678,0.09425835,[-1.781  1.773 -2.126 -2.007 -2.338],2487077.0,1.7779422,188.82904,13150,5626.61055970192,0.03555884
47.524216,1088.6593,1055.747741381022,True,1330.0326,0.031689163,1.0463758,711.31946,0.23360676,686.8645,1.5844581,1070447,224.48782,10.0,1055.7477,-1,50,,264,799.71545,106.6,0.6111435,0.01222287,47.78398,-0.9120692,10.0,2129.748,0.004672135,[-1.785  1.793 -2.134 -1.978 -2.325],759642.2,1.023497,256.0323,13200,5646.972566127777,0.020469937
41.95477,1170.266,1101.353638349465,True,940.1604,0.05728809,1.1296132,846.3068,0.46449646,796.5463,2.8644047,1076005,211.13611,10.0,1101.3536,-1,50,,265,819.6455,111.16,0.36520678,0.0073041352,44.26294,-0.89855814,10.0,1759.8059,0.00928993,[-1.788  1.797 -2.133 -1.971 -2.331],837764.56,1.0607281,281.70813,13250,5668.3535759449005,0.021214562
1.3672675,9012.505,1055.5458126420015,True,990.14386,4.598884,192.62689,4685.8755,32.113277,743.8067,229.9442,1081334,212.37643,10.0,1055.5459,-1,50,,266,809.68256,106.58,0.0062043816,0.00012408763,0.25956917,-0.83831185,10.0,1799.8264,0.64226574,[-1.789  1.802 -2.134 -1.97  -2.317],1055233400.0,5.3845215,245.86324,13300,5689.066519498825,0.10769044
19.79399,1567.0619,1121.7473847028693,True,1119.9318,0.19710182,2.3650312,1050.3892,1.674176,785.7799,9.855091,1086994,274.3537,10.0,1121.7474,-1,50,,267,819.777,113.2,0.08616345,0.0017232689,21.141369,-0.8741228,10.0,1939.7087,0.03348352,[-1.787  1.826 -2.121 -1.94  -2.257],2263638.2,1.3552551,301.9704,13350,5710.626526594162,0.0271051
19.212547,1444.8069,1146.1317213782077,True,920.2255,0.19076096,2.5457516,966.77515,1.6539893,846.52686,9.538048,1092776,257.98807,10.0,1146.1317,-1,50,,268,809.5433,115.64,0.15308037,0.0030616075,19.640566,-0.86676466,10.0,1729.7688,0.033079788,[-1.79   1.84  -2.128 -1.925 -2.293],1462435.4,1.3065871,336.58844,13400,5735.157810211182,0.026131742
24.298464,1501.723,1098.146528366142,True,1000.04395,0.16193458,2.3046114,1023.2263,1.3475438,782.9509,8.096729,1098318,206.87549,10.0,1098.1466,-1,50,,269,819.7385,110.84,0.09078937,0.0018157874,21.695631,-0.87133217,10.0,1819.7825,0.026950875,[-1.795  1.831 -2.127 -1.931 -2.286],1702867.9,1.3102459,278.40802,13450,5756.043143033981,0.026204918
32.932457,1312.206,1120.3484797794108,True,1180.039,0.08810185,1.5473822,870.57263,0.8476595,765.31995,4.4050927,1103971,258.48123,10.0,1120.3484,-1,50,,270,869.7186,113.06,0.24903983,0.0049807965,32.312637,-0.859698,10.0,2049.7576,0.016953189,[-1.787  1.836 -2.125 -1.93  -2.29 ],1189635.9,1.1774651,250.62987,13500,5769.427835702896,0.0235493
34.85338,1220.1461,1095.9418818875117,True,880.0222,0.08014563,1.4723188,856.6117,0.7514106,796.33997,4.0072813,1109502,213.2378,10.0,1095.9419,-1,50,,271,849.7302,110.62,0.04083803,0.0008167606,33.960037,-0.8565006,10.0,1729.7524,0.015028214,[-1.792  1.849 -2.122 -1.916 -2.279],1034732.9,1.1398346,246.21164,13550,5783.220438718796,0.02279669
1.1407145,20182.252,1165.9495514480661,True,1310.0574,9.206209,421.1897,12647.141,64.379845,798.79333,460.3105,1115383,252.3207,10.0,1165.9496,-1,50,,272,809.7194,117.62,5.7593865e-05,1.1518773e-06,0.11871135,-0.96193385,10.0,2119.7769,1.2875967,[-1.783  1.836 -2.127 -1.933 -2.275],7334034000.0,9.837049,356.2301,13600,5798.2105231285095,0.19674096
43.89722,1135.5587,1069.5519554367079,True,550.1072,0.055526897,1.1396178,873.0398,0.39611074,823.6393,2.776345,1120782,152.49738,10.0,1069.552,-1,50,,273,869.67053,107.98,0.45967036,0.009193407,43.87436,-0.96720344,10.0,1419.7777,0.007922214,[-1.761  1.837 -2.128 -1.966 -2.381],903209.56,1.0623593,199.88141,13650,5816.369889259338,0.021247186
43.921906,1243.0967,1136.151239095838,True,1280.1824,0.046534162,1.1368946,855.3164,0.40284887,772.46606,2.326708,1126514,248.70973,10.0,1136.1512,-1,50,,274,819.5551,114.64,0.43206984,0.008641397,43.97945,-0.95664436,10.0,2099.7375,0.008056978,[-1.765  1.841 -2.128 -1.954 -2.386],905582.2,1.0829268,316.59613,13700,5840.477666378021,0.021658534
17.830566,1550.9086,1095.1516175984084,True,940.15265,0.25075832,2.0650866,1115.385,2.0073442,792.0818,12.537916,1132041,214.00906,10.0,1095.1516,-1,50,,275,809.6209,110.54,0.15124851,0.0030249702,24.212059,-0.90826935,10.0,1749.7736,0.040146884,[-1.766  1.845 -2.127 -1.946 -2.376],1673658.9,1.4944546,285.53073,13750,5864.44736790657,0.029889096
46.601784,1159.4584,1090.9502267831836,True,660.21924,0.035849612,1.0780511,895.1338,0.28609982,836.3738,1.7924807,1137547,170.26555,10.0,1090.9502,-1,50,,276,809.5775,110.12,0.58818686,0.011763737,46.37999,-0.8924547,10.0,1469.7968,0.0057219965,[-1.76   1.836 -2.141 -1.955 -2.327],796722.25,1.0594809,281.37268,13800,5887.743180274963,0.021189619
47.949467,1134.8959,1105.144471609814,True,1080.1265,0.030488469,1.043535,802.2951,0.21314222,779.5554,1.5244235,1143124,233.16931,10.0,1105.1444,-1,50,,277,799.6625,111.54,0.48748106,0.009749621,47.914062,-0.89404327,10.0,1879.789,0.0042628446,[-1.758  1.834 -2.137 -1.959 -2.311],755297.4,1.03069,305.482,13850,5906.070476531982,0.020613799
49.531063,1115.9252,1103.3577121192302,True,1160.0796,0.025356192,1.0097092,769.61804,0.098229066,758.7195,1.2678096,1148692,237.25397,10.0,1103.3577,-1,50,,278,829.6891,111.36,0.85426724,0.017085344,49.519207,-0.88895994,10.0,1989.7687,0.0019645814,[-1.755  1.83  -2.137 -1.965 -2.313],783178.8,1.0095347,273.66864,13900,5926.851917266846,0.020190693
23.324785,1494.8525,1114.5600665527488,True,1040.1199,0.13743581,2.1399882,1021.09485,1.501347,790.7051,6.8717904,1154316,231.37018,10.0,1114.5602,-1,50,,279,829.6577,112.48,0.1573793,0.003147586,23.364614,-0.8428122,10.0,1869.7776,0.030026939,[-1.752  1.827 -2.132 -1.964 -2.308],1556507.5,1.4038992,284.90234,13950,5944.547110557556,0.028077986
44.7224,1140.8164,1062.1502054635805,True,870.1056,0.050121333,1.1377684,824.92883,0.36976716,766.0043,2.5060668,1159678,181.73724,10.0,1062.1503,-1,50,,280,839.69324,107.24,0.48409778,0.009681955,43.945675,-0.83636516,10.0,1709.7988,0.0073953425,[-1.748  1.817 -2.128 -1.951 -2.262],892971.8,1.0763977,222.45697,14000,5960.63955616951,0.021527955
48.504993,1132.5927,1106.7515338338817,True,1070.0509,0.030094245,1.0362796,799.39075,0.18051054,779.4342,1.5047123,1165263,232.7857,10.0,1106.7515,-1,50,,281,819.7167,111.7,0.6139026,0.012278052,48.249527,-0.8304489,10.0,1889.7676,0.0036102105,[-1.745  1.811 -2.131 -1.963 -2.255],781508.1,1.0281909,287.03485,14050,5977.778108358383,0.020563815
5.7736683,1511.4905,1144.9530078303346,True,850.1627,0.60727555,2.3224704,1086.5846,4.1829033,866.1371,30.36378,1171039,221.88094,10.0,1144.953,-1,50,,282,759.5819,115.52,0.14973404,0.0029946805,21.5288,-0.830505,10.0,1609.7446,0.08365806,[-1.746  1.814 -2.131 -1.966 -2.249],1481352.8,1.5113438,385.37112,14100,5996.791493654251,0.03022688
7.6752763,1682.0605,1132.351322586376,True,980.0482,0.5340742,4.9648976,979.7579,3.788183,817.1637,26.703709,1176752,232.50447,10.0,1132.3513,-1,50,,283,839.68835,114.26,0.02581662,0.0005163324,10.070701,-0.82205963,10.0,1819.7366,0.07576366,[-1.761  1.829 -2.129 -1.936 -2.249],2183011.0,1.6131728,292.663,14150,6016.477660417557,0.032263454
37.613823,1188.9429,1087.7518851219593,True,900.0774,0.06064451,1.3570595,860.10547,0.6231771,805.4707,3.0322256,1182242,184.14804,10.0,1087.752,-1,50,,284,729.67334,109.8,0.23646097,0.0047292192,36.844368,-0.80853295,10.0,1629.7507,0.012463543,[-1.758  1.808 -2.143 -1.953 -2.241],767082.94,1.0859672,358.07855,14200,6033.569180488586,0.021719342
3.2664378,2625.4563,1115.7461693203818,True,1100.126,1.4430286,13.635601,1410.3916,10.376121,786.6958,72.15143,1187872,258.4227,10.0,1115.7462,-1,50,,285,799.6466,112.6,0.006737279,0.00013474557,3.6668718,-0.78353375,10.0,1899.7726,0.2075224,[-1.756  1.798 -2.143 -1.958 -2.227],6513337.5,2.7432015,316.09958,14250,6051.743556499481,0.054864027
4.3528557,1820.4093,1049.145961511629,True,810.136,0.83698475,4.395265,1232.2195,5.8519206,768.5864,41.84924,1193169,177.43008,10.0,1049.146,-1,50,,286,809.6748,105.94,0.059280198,0.0011856039,11.375878,-0.7525584,10.0,1619.8108,0.117038414,[-1.751  1.815 -2.133 -1.935 -2.202],2697565.2,1.8070858,239.47115,14300,6071.380487442017,0.03614171
15.523558,1568.0328,1134.5558123723954,True,1310.0742,0.21270476,2.0066836,1047.9336,2.0612187,767.4031,10.635239,1198893,268.76413,10.0,1134.5558,-1,50,,287,809.68317,114.48,0.09147952,0.0018295903,24.916733,-0.7907117,10.0,2119.7573,0.04122437,[-1.736  1.814 -2.135 -1.951 -2.171],2066230.0,1.3831155,324.87265,14350,6093.219153642654,0.02766231
7.44503,1801.6074,1122.943122057298,True,1070.03,0.3279512,6.013991,990.4285,3.1086013,792.16614,16.39756,1204559,203.21759,10.0,1122.943,-1,50,,288,839.71173,113.32,0.011570051,0.00023140102,8.313947,-0.7926687,10.0,1909.7417,0.06217203,[-1.751  1.829 -2.143 -1.931 -2.21 ],9200388.0,1.3002388,283.2314,14400,6113.79692530632,0.026004776
24.45997,1480.2473,1116.3467150125248,True,940.16797,0.11756288,1.9576706,1044.0796,1.3210387,804.6129,5.8781443,1210192,211.37225,10.0,1116.3467,-1,50,,289,859.6272,112.66,0.103960045,0.002079201,25.540558,-0.7960765,10.0,1799.7952,0.026420772,[-1.738  1.836 -2.137 -1.922 -2.212],1490025.5,1.2928044,256.7195,14450,6132.864863872528,0.025856085
36.79922,1345.1122,1172.3442846695073,True,1200.1147,0.06955407,1.4117137,929.45184,0.653759,822.5076,3.4777033,1216105,250.07803,10.0,1172.3442,-1,50,,290,819.66797,118.26,0.27926168,0.005585233,35.417946,-0.80689085,10.0,2019.7827,0.01307518,[-1.748  1.849 -2.14  -1.895 -2.215],1149238.9,1.0915339,352.67633,14500,6153.767822504044,0.021830678
7.934885,2740.9448,1154.1289997113388,True,1360.1843,0.5132721,9.197887,1585.389,5.3823056,773.11,25.663605,1221927,257.5502,10.0,1154.129,-1,50,,291,839.63116,116.44,0.021991033,0.00043982067,5.436031,-0.7907152,10.0,2199.8154,0.1076461,[-1.754  1.859 -2.136 -1.878 -2.226],7564893.0,2.3376398,314.4978,14550,6176.621331453323,0.046752788
38.06471,1334.4736,1111.1394732741499,True,920.03564,0.05822995,1.6094819,949.98517,0.6754136,808.0713,2.9114976,1227534,204.05057,10.0,1111.1394,-1,50,,292,829.729,112.14,0.055613175,0.0011122635,31.065897,-0.79329884,10.0,1749.7646,0.013508271,[-1.77   1.856 -2.136 -1.869 -2.21 ],1113483.6,1.2061869,281.41046,14600,6199.2561111450195,0.024123738
34.4754,1293.0057,1070.931492037281,True,1010.191,0.067434974,1.6472659,886.2483,0.82879674,754.00867,3.371749,1232940,188.439,10.0,1070.9315,-1,50,,293,819.56415,108.12,0.23822227,0.004764445,30.353327,-0.8015993,10.0,1829.7551,0.016575934,[-1.771  1.848 -2.139 -1.883 -2.212],1132231.8,1.2350724,251.36734,14650,6218.674454689026,0.024701448
7.851683,1818.7865,1137.1278917336826,True,1090.146,0.51961887,4.6544166,1101.4338,3.890273,804.62146,25.980944,1238677,255.58714,10.0,1137.1279,-1,50,,294,829.5808,114.74,0.06364911,0.0012729822,10.742485,-0.7675585,10.0,1919.7268,0.07780545,[-1.774  1.841 -2.137 -1.887 -2.221],2692141.0,1.6790799,307.54706,14700,6239.7737765312195,0.033581592
27.51781,1576.142,1155.532041759232,True,1390.061,0.13983658,1.9981226,1032.6764,1.2829422,771.06335,6.991829,1244506,295.9589,10.0,1155.5321,-1,50,,295,829.6699,116.58,0.0929791,0.001859582,25.023489,-0.774843,10.0,2219.731,0.025658844,[-1.755  1.839 -2.105 -1.878 -2.187],1589507.1,1.4193672,325.86212,14750,6262.178423404694,0.028387345
32.331688,1366.8696,1109.7175434263393,True,880.0043,0.083419934,1.5405263,1001.46234,0.89202285,815.3143,4.1709967,1250106,188.37932,10.0,1109.7175,-1,50,,296,819.73376,112.0,0.2066125,0.00413225,32.45644,-0.7554109,10.0,1699.738,0.017840456,[-1.767  1.845 -2.106 -1.858 -2.194],1211876.9,1.2066813,289.98376,14800,6283.72936964035,0.024133625
40.410603,1320.0171,1081.7262060655733,True,720.2289,0.06960616,1.4893242,1003.00305,0.60262096,821.9593,3.480308,1255566,175.48325,10.0,1081.7262,-1,50,,297,779.53613,109.2,0.10765356,0.002153071,33.572273,-0.7648315,10.0,1499.765,0.012052419,[-1.77   1.839 -2.107 -1.865 -2.174],1011174.56,1.2370758,302.19006,14850,6311.217805624008,0.02474152
39.40859,1175.3198,1103.1310710576552,True,920.1022,0.068242185,1.265065,838.3439,0.5468943,803.53046,3.4121094,1261133,203.61803,10.0,1103.1311,-1,50,,298,809.6422,111.34,0.22112639,0.0044225277,39.523663,-0.76721185,10.0,1729.7444,0.010937885,[-1.761  1.831 -2.105 -1.883 -2.184],828004.7,1.0549254,293.48886,14900,6328.794658899307,0.021098504
32.759605,1373.7043,1158.3257228254279,True,1620.0747,0.08836799,1.561628,845.6234,0.85047776,735.74316,4.4184,1266976,333.55396,10.0,1158.3258,-1,50,,299,819.7075,116.86,0.1253759,0.0025075178,32.017868,-0.7764525,10.0,2439.7822,0.017009554,[-1.754  1.831 -2.1   -1.883 -2.186],1266502.0,1.1723539,338.6182,14950,6351.196265697479,0.023447074
40.24021,1278.9883,1154.3310370373258,True,880.0544,0.07386155,1.2861848,947.0747,0.5491657,861.66437,3.6930776,1272799,227.46078,10.0,1154.331,-1,50,,300,809.65753,116.46,0.43602103,0.00872042,38.874664,-0.77158546,10.0,1689.7119,0.010983314,[-1.755  1.839 -2.1   -1.867 -2.195],917569.06,1.1150991,344.67355,15000,6376.132614850998,0.022301981
47.312576,1169.4058,1130.526662780912,True,1139.9724,0.03200854,1.0723128,817.9105,0.24674045,791.08997,1.600427,1278503,214.44377,10.0,1130.5267,-1,50,,301,819.76587,114.08,0.53074694,0.010614938,46.628185,-0.7696781,10.0,1959.7383,0.004934809,[-1.763  1.848 -2.098 -1.855 -2.191],783735.75,1.0352867,310.76077,15050,6400.286425352097,0.020705733
1.4199307,6363.8477,1125.321674665226,True,1480.1194,4.4426246,58.459576,3291.994,31.040653,723.5559,222.13123,1284181,253.25632,10.0,1125.3218,-1,50,,302,839.4753,113.56,0.0015051349,3.0102696e-05,0.8552919,-0.7982116,10.0,2319.5947,0.620813,[-1.761  1.85  -2.094 -1.849 -2.189],155156700.0,5.306832,285.8464,15100,6430.040568351746,0.106136635
3.1551547,4522.543,1057.7365454183068,True,1040.1202,1.8515667,76.8315,2275.8464,18.154284,801.42114,92.57834,1289521,197.59357,10.0,1057.7366,-1,50,,303,439.71765,106.8,0.0020696928,4.1393854e-05,0.6507748,-0.79446954,10.0,1479.8379,0.3630857,[-1.785  1.851 -2.094 -1.814 -2.217],94641500.0,4.711493,618.0189,15150,6455.138213634491,0.09422985
48.286964,1167.1237,1122.9252009964646,True,1290.062,0.031507887,1.058696,791.1499,0.19799753,757.52234,1.5753944,1295187,253.36696,10.0,1122.9252,-1,50,,304,819.592,113.32,0.6888048,0.013776096,47.22791,-0.78891516,10.0,2109.654,0.0039599505,[-1.792  1.828 -2.091 -1.83  -2.213],809176.3,1.0512147,303.33322,15200,6480.155572414398,0.021024294
24.140556,1523.2322,1113.3239197749908,True,1270.1116,0.16476586,1.7975142,1040.2769,1.2928395,753.10144,8.238294,1300805,250.19974,10.0,1113.3239,-1,50,,305,809.63403,112.36,0.22828303,0.0045656604,27.816193,-0.7507121,10.0,2079.7456,0.02585679,[-1.79   1.826 -2.093 -1.837 -2.208],3187238.2,1.2491328,303.68988,15250,6499.609628200531,0.024982654
35.760113,1366.4602,1129.5360342597853,True,1170.0035,0.06721358,1.431747,954.0898,0.74914885,784.905,3.3606791,1306504,221.51613,10.0,1129.5361,-1,50,,306,819.7245,113.98,0.13868003,0.0027736004,34.92237,-0.77739877,10.0,1989.728,0.014982977,[-1.798  1.827 -2.1   -1.838 -2.17 ],1154863.1,1.1871734,309.81155,15300,6528.026563882828,0.023743467
41.26907,1164.9875,1080.7240662468403,True,720.146,0.055674765,1.279543,867.2338,0.498693,817.49744,2.7837384,1311959,186.25645,10.0,1080.7241,-1,50,,307,799.59326,109.1,0.23843496,0.004768699,39.07645,-0.7772205,10.0,1519.7393,0.009973859,[-1.798  1.819 -2.104 -1.843 -2.196],814332.8,1.0842147,281.13083,15350,6556.447776317596,0.02168429
49.15521,1149.5378,1134.525548403045,True,1160.102,0.029817117,1.0171008,807.2129,0.13399918,795.09064,1.4908559,1317683,275.7786,10.0,1134.5255,-1,50,,308,799.6262,114.48,0.81517273,0.016303454,49.159336,-0.7725414,10.0,1959.7283,0.0026799836,[-1.799  1.816 -2.101 -1.86  -2.196],758359.25,1.0221381,334.89932,15400,6586.368567466736,0.020442761
42.083164,1202.2273,1103.7417508795763,True,1220.1979,0.054615933,1.1451284,824.15576,0.48111042,750.4392,2.7307968,1323253,245.64511,10.0,1103.7418,-1,50,,309,819.59595,111.4,0.51384056,0.010276811,43.663227,-0.75461346,10.0,2039.7938,0.009622208,[-1.795  1.813 -2.096 -1.861 -2.191],900203.3,1.109234,284.1458,15450,6612.799332141876,0.022184681
42.075165,1171.2277,1103.3355365293833,True,840.1168,0.049252838,1.1539689,866.1301,0.4557413,819.3203,2.462642,1328821,208.83212,10.0,1103.3356,-1,50,,310,799.6459,111.36,0.32668087,0.006533617,43.328724,-0.7639165,10.0,1639.7627,0.009114826,[-1.798  1.812 -2.098 -1.86  -2.174],804424.6,1.0501133,303.68967,15500,6633.0720682144165,0.021002265
42.32052,1260.5841,1089.5164880571733,True,1040.0385,0.06388119,1.2360957,900.53186,0.49302018,765.66974,3.1940594,1334320,201.61237,10.0,1089.5164,-1,50,,311,829.6915,109.98,0.2258887,0.004517774,40.449944,-0.7814994,10.0,1869.73,0.009860404,[-1.797  1.816 -2.103 -1.871 -2.183],1004576.5,1.157376,259.82495,15550,6673.460944890976,0.023147522
38.131523,1204.8795,1120.9408660159766,True,1789.7346,0.058677044,1.2656676,856.13367,0.5912319,810.9498,2.9338522,1339976,269.91934,10.0,1120.9408,-1,50,,312,,113.12,0.3312782,0.006625564,39.504845,-0.78314376,10.0,1789.7346,0.011824638,[-1.795  1.819 -2.093 -1.863 -2.2  ],680911.9,1.0597476,1120.9408,15600,6706.295870065689,0.021194952
41.461575,1141.0851,1086.3271063504333,True,1319.9458,0.06007854,1.1589805,745.84204,0.47383302,719.1918,3.003927,1345459,292.98907,10.0,1086.3271,-1,50,,313,799.71075,109.66,0.45589107,0.009117821,43.141365,-0.77258265,10.0,2119.6565,0.009476661,[-1.803  1.824 -2.089 -1.849 -2.202],865017.1,1.0441414,286.61633,15650,6745.132352590561,0.020882828
42.298943,1164.0052,1099.5249953400014,True,1220.0269,0.049191326,1.1856225,779.32227,0.45610216,746.2362,2.4595664,1351008,239.9586,10.0,1099.5249,-1,50,,314,819.68665,110.98,0.41583008,0.008316602,42.17194,-0.7543319,10.0,2039.7135,0.009122044,[-1.806  1.825 -2.084 -1.84  -2.192],882135.56,1.0689361,279.83835,15700,6790.171411514282,0.02137872
