EpThisIter,TimeElapsed,MinIW,OptimizationReturnMean,InitialReturnMax,StdIWNorm,EpLenMean,ESSRenyi,InitialBound,EmpiricalD2,ReturnStepMaxmin,ReturnMeanIW,EpRewMean,ReturnStepMax,J_sample_variance,StdIW,Weights,LearnableVariance,MeanEntropy,MinIWNorm,ESSClassic,Iteration,TimestepsSoFar,InitialReturnMean,MaxIW,OptimizationReturnMin,InitialReturnMin,MeanIWNorm,InitialReturnStd,Bound,VarianceInit,EpisodesSoFar,MaxIWNorm,MeanIW,OptimizationReturnMax
50,34.83225870132446,0.21996376,231.84555,929.7822,0.0111031635,41.18,38.986256,240.564,1.2825032,9.999997,451.1262,401.6070102669749,9.999997,79943.195,0.5551582,[-1.274  0.482 -1.594 -1.875 -0.753],True,0.6241821,0.004399275,39.998505,23,30764,401.60703,2.736243,,169.76147,0.022204258,134.12717,268.74875,-1,1150,0.054724857,1.1102128,760.02075
50,36.95206832885742,0.00014017115,132.09818,799.80615,0.20891754,42.2,1.637558,273.27835,30.53327,9.999994,1350.0825,411.8088709191852,9.999994,23556552.0,10.445877,[-1.273  0.491 -1.606 -1.952 -0.795],True,0.47614515,2.8034228e-06,1.9303554,24,32874,411.80887,73.8709,,279.7107,0.04186567,117.244354,584.6057,-1,1200,1.4774181,2.0932837,520.09546
50,39.217835426330566,0.15906647,136.68613,719.8268,0.037672028,39.66,23.626154,261.73746,2.1162987,9.999999,514.01984,386.4151254757744,9.999999,256061.73,1.8836014,[-1.376  0.414 -1.594 -2.112 -0.943],True,0.46229044,0.0031813292,15.891221,25,34857,386.41513,11.851814,,249.729,0.025713699,119.340485,332.64496,-1,1250,0.23703627,1.285685,470.09778
50,42.05130410194397,0.38164735,208.2288,1239.7966,0.008539376,43.82,44.134586,213.27142,1.1328983,9.999997,459.0725,428.01051621949676,9.999997,99622.25,0.4269688,[-1.275  0.443 -1.556 -2.106 -0.957],True,0.46361428,0.0076329466,43.38387,26,37048,428.0105,2.480443,,219.78171,0.021866955,182.8965,230.50917,-1,1300,0.04960886,1.0933478,1020.0149
50,44.31201148033142,0.24904165,149.85648,719.8467,0.016920783,41.98,29.911072,284.93155,1.6716218,9.999996,517.58966,409.61266370736587,9.999996,188694.34,0.84603924,[-1.294  0.455 -1.574 -2.184 -0.955],True,0.52233887,0.004980833,34.594837,27,39147,409.61267,3.9732487,,259.7562,0.02535672,121.6027,356.38794,-1,1350,0.07946497,1.267836,460.09048
50,46.7524938583374,0.030767348,213.87732,1199.7673,0.0431156,44.38,13.394227,225.79842,3.7329516,10.0,746.88416,433.60418924360596,10.0,4024800.0,2.1557798,[-1.388  0.486 -1.6   -2.171 -0.897],True,0.48742625,0.00061534694,10.701734,28,41366,433.6042,14.114367,,219.72687,0.022499599,183.73016,345.3857,-1,1400,0.28228733,1.12498,980.04047
50,49.34240460395813,0.07953686,171.61055,999.844,0.018000396,46.16,29.143196,278.2306,1.7156663,9.999999,544.0032,451.4086812285859,9.999999,293073.06,0.9000199,[-1.314  0.544 -1.635 -2.183 -0.932],True,0.43710387,0.0015907373,31.008646,29,43674,451.40872,4.1994667,,279.79813,0.023000939,149.76414,317.16858,-1,1450,0.08398933,1.150047,720.0459
50,51.844324350357056,0.23720221,224.99121,989.849,0.01670569,51.5,29.74583,333.3683,1.6809078,10.0,644.1206,504.81519237419934,10.0,221791.14,0.83528453,[-1.332  0.608 -1.624 -2.195 -0.982],True,0.44342273,0.004744044,35.48073,30,46249,504.81516,3.4900992,,279.82397,0.02611489,174.4762,421.84003,-1,1500,0.06980198,1.3057445,710.025
50,54.809645652770996,0.6451721,208.25655,1239.7773,0.0037897434,50.82,48.427055,283.28314,1.0324807,9.999999,511.01562,498.01890718629016,9.999999,141756.73,0.18948716,[-1.431  0.618 -1.643 -2.188 -0.976],True,0.43962702,0.012903442,48.284412,31,48790,498.01892,1.6607201,,289.76236,0.020105122,208.90285,292.82037,-1,1550,0.0332144,1.005256,950.015
50,57.36835479736328,0.09009646,148.84822,839.75684,0.06592306,44.88,9.596743,293.18042,5.210101,9.999999,828.8092,438.6306026292925,9.999999,3353352.8,3.2961528,[-1.471  0.647 -1.639 -2.182 -0.979],True,0.5150529,0.0018019291,8.170047,32,51034,438.6306,22.857693,,289.78238,0.029134393,104.16689,496.8098,-1,1600,0.45715386,1.4567195,549.9745
50,60.456329107284546,6.946662e-05,144.87152,819.82166,0.096927755,44.48,4.1273623,292.6264,12.114274,9.999998,1140.4071,434.62372000838235,9.999998,2840785.0,4.8463874,[-1.48   0.607 -1.641 -2.036 -0.904],True,0.38120803,1.3893324e-06,8.87066,33,53258,434.62372,24.047976,,289.7522,0.045014273,140.77925,646.17755,-1,1650,0.4809595,2.2507136,530.06946
50,62.72338104248047,0.44303748,386.64215,729.83923,0.009052649,39.68,41.075905,260.23032,1.2172587,9.999996,426.73904,386.6421767094224,9.999996,76019.95,0.45263246,[-1.572  0.573 -1.622 -1.924 -1.038],True,0.3943578,0.008860749,42.538128,34,55242,386.64215,2.2584558,,,0.021614289,128.59093,287.26953,-1,1700,0.045169115,1.0807145,729.83923
50,65.31239104270935,0.1764408,151.43367,809.8607,0.023717532,42.14,24.52859,270.9585,2.0384376,9.999999,564.30316,411.23048760773526,9.999999,216705.1,1.1858765,[-1.616  0.629 -1.582 -1.889 -1.025],True,0.3425265,0.003528816,27.317045,35,57349,411.23047,5.49218,,259.7968,0.02602774,115.98525,364.03143,-1,1750,0.1098436,1.3013872,550.0639
50,67.94670534133911,0.03395321,426.6717,949.83734,0.25689116,45.68,2.2349932,282.1187,22.371433,10.0,1718.4368,446.6353821375617,10.0,57369012.0,12.844559,[-1.591  0.674 -1.604 -1.944 -1.076],True,0.41659263,0.00067906413,3.081983,36,59633,446.63538,90.68197,,19.963705,0.06584071,147.78253,940.2985,-1,1800,1.8136393,3.2920356,929.87366
50,70.68053340911865,0.0013515167,132.32405,779.8236,0.15455371,40.22,4.1940746,256.9488,11.921581,9.999999,1239.0797,392.01820109470276,9.999999,16599801.0,7.7276864,[-1.527  0.588 -1.616 -2.14  -1.002],True,0.22642528,2.7030334e-05,3.1408758,37,61644,392.0182,54.950172,,259.69415,0.04001362,103.01014,772.71686,-1,1850,1.0990034,2.0006807,520.12946
50,73.4976418018341,0.00020917773,475.03235,1159.8193,2.325385,48.52,0.10906977,274.14572,458.42215,10.0,9409.879,475.0323124219345,10.0,3871625500.0,116.269264,[-1.548  0.59  -1.642 -2.232 -1.193],True,0.21374658,4.1835547e-06,1.1327912,38,64070,475.03235,831.34143,,,0.35404706,212.93448,5108.7373,-1,1900,16.62683,17.702356,1159.8193
50,76.27834630012512,0.51803666,163.23186,979.7682,0.0052808397,48.32,46.64415,303.32867,1.0719458,10.0,491.6143,473.0295231439717,10.0,134529.8,0.264042,[-1.563  0.753 -1.659 -2.051 -1.205],True,0.1923767,0.010360733,46.888863,39,66486,473.02957,1.7623551,,309.79767,0.020501185,151.82596,315.91486,-1,1950,0.035247102,1.0250591,669.9705
50,78.77593636512756,0.44202483,173.20262,899.83167,0.012005865,50.32,38.368385,337.16434,1.3031563,9.999999,548.9821,493.01976416111137,9.999999,188510.75,0.6002932,[-1.575  0.772 -1.652 -2.073 -1.227],True,0.22829187,0.008840497,38.883183,40,69002,493.0197,3.2031684,,319.81714,0.02245351,155.91084,371.064,-1,2000,0.06406336,1.1226753,580.0145
50,81.70450830459595,0.031443838,175.85054,1239.8258,0.08197293,50.58,9.17498,280.8789,5.449603,10.0,994.3496,495.6230541310022,10.0,1632596.5,4.098646,[-1.56   0.772 -1.64  -2.117 -1.191],True,0.24877545,0.00062887673,8.8249445,41,71531,495.62305,24.401367,,319.77252,0.03794978,174.33336,493.04266,-1,2050,0.48802733,1.8974892,920.0533
50,84.62800240516663,0.0015663813,159.84656,939.78827,0.14589877,48.98,3.9000757,316.84793,12.820264,10.0,1550.5011,479.6240282870113,10.0,17378380.0,7.294939,[-1.506  0.72  -1.612 -2.289 -1.17 ],True,0.24050488,3.1327625e-05,4.7698503,42,73980,479.62402,50.81172,,319.77747,0.047379445,142.14125,967.6748,-1,2100,1.0162344,2.3689725,620.0108
50,87.5282461643219,0.060912117,157.66444,999.755,0.06161172,46.76,11.135223,284.2556,4.490256,9.999999,825.18787,457.41828308344003,9.999999,795858.25,3.0805862,[-1.527  0.668 -1.632 -2.522 -1.178],True,0.22920217,0.0012182423,10.800531,43,76318,457.41827,15.387747,,299.75385,0.03234044,143.73254,458.25235,-1,2150,0.30775493,1.6170218,700.00116
50,90.83293175697327,0.0071673994,446.2405,799.88074,1.36078,46.64,0.1838822,317.6772,271.9132,9.999999,5674.272,456.2205535910961,9.999999,1376836200.0,68.038994,[-1.432  0.685 -1.639 -2.516 -1.19 ],True,0.29869473,0.00014334798,1.1276839,44,78650,456.22055,486.50784,,9.980043,0.20670457,126.38947,3389.7202,-1,2200,9.730157,10.33523,789.9007
50,94.51395606994629,0.0013803059,170.23222,789.8358,0.12928674,51.02,5.531401,363.21063,9.039301,9.999999,997.7024,500.014201762956,9.999999,823279.0,6.464337,[-1.39   0.779 -1.668 -2.505 -1.12 ],True,0.19348268,2.7606116e-05,6.3457885,45,81201,500.01422,32.741604,,329.78198,0.049292825,129.7306,586.39655,-1,2250,0.65483207,2.4646413,460.05383
50,97.57361435890198,0.0079281535,172.08937,1089.7885,1.1133081,50.2,0.27073535,303.041,184.68219,9.999999,5442.2456,491.7978988937533,9.999999,352608580.0,55.665405,[-1.277  0.619 -1.666 -2.486 -1.225],True,0.31329268,0.00015856307,1.1481991,46,83711,491.79788,398.13824,,319.70853,0.17068043,165.7443,2877.0803,-1,2300,7.9627647,8.53402,770.07996
50,100.7840416431427,0.058511093,164.28328,819.796,0.1670469,51.42,4.0960746,361.99924,12.206809,10.0,1344.7949,503.99208397850634,10.0,13688492.0,8.352345,[-1.214  0.658 -1.681 -2.453 -1.106],True,0.43416214,0.0011702218,2.7450078,47,86282,503.9921,59.86988,,339.7088,0.040261164,130.84479,848.6969,-1,2350,1.1973976,2.0130584,480.08722
50,103.99698233604431,0.044099834,189.42831,1589.8024,0.0252816,53.94,30.578726,253.83817,1.6351237,9.999999,677.56824,529.2000184528708,9.999999,297719.84,1.26408,[-1.191  0.667 -1.644 -2.382 -0.985],True,0.4315803,0.00088199665,26.897108,48,88979,529.2,7.6969504,,339.7717,0.027278723,212.40321,325.45764,-1,2400,0.15393901,1.3639363,1250.0306
50,107.52627658843994,0.26669234,144.04305,909.7543,0.011326259,50.4,38.613068,336.21786,1.2948984,9.999999,541.60864,493.79191020509023,9.999999,175209.39,0.5663129,[-1.179  0.645 -1.633 -2.495 -0.987],True,0.39229313,0.005333847,39.411423,49,91499,493.7919,2.2612572,,349.74887,0.021851372,126.23663,362.29944,-1,2450,0.045225143,1.0925686,560.0054
50,110.13655996322632,0.18892223,125.7432,959.76587,0.018935971,47.56,33.91515,299.15384,1.4742675,10.0,565.10736,465.3901462938665,10.0,228463.16,0.9467987,[-1.196  0.634 -1.641 -2.486 -1.027],True,0.39867866,0.0037784444,31.974306,50,93877,465.39017,4.5750384,,339.64694,0.025219832,125.54638,363.26416,-1,2500,0.09150077,1.2609917,620.1189
50,113.04754710197449,0.14250393,189.46196,1389.7874,0.06859182,50.94,15.657635,258.4604,3.1933303,10.0,877.90497,499.1786310554513,10.0,859319.06,3.4295912,[-1.127  0.55  -1.644 -2.495 -1.02 ],True,0.4696125,0.0028500785,9.900151,51,96424,499.17868,24.34586,,309.71667,0.034081746,192.03848,447.74408,-1,2550,0.48691717,1.7040874,1080.0707
50,115.89261865615845,0.2880032,141.14279,929.8029,0.022888122,48.1,29.83331,309.7307,1.675979,9.999998,571.5219,470.7773050182649,9.999998,243309.23,1.1444061,[-1.083  0.53  -1.666 -2.574 -0.949],True,0.5205994,0.005760064,25.898409,52,98829,470.7773,7.2585554,,329.63452,0.02372597,136.28954,363.03162,-1,2600,0.1451711,1.1862985,600.1684
50,118.3895001411438,0.020055126,427.62216,699.82764,0.029308483,45.78,18.186958,326.37183,2.7492228,9.999999,685.07446,447.58554192844315,9.999999,355546.0,1.4654242,[-1.074  0.543 -1.68  -2.633 -0.898],True,0.43894288,0.00040110253,27.000607,53,101118,447.58554,5.1309834,,19.963387,0.03175572,116.67492,484.09268,-1,2650,0.10261966,1.587786,679.86426
50,121.55024909973145,0.65011406,205.73502,1189.7898,0.0037367044,51.56,47.756886,299.30807,1.0469694,10.0,534.18506,505.38573845743076,10.0,151183.19,0.18683523,[-1.114  0.516 -1.703 -2.668 -0.98 ],True,0.4556275,0.013002281,48.451122,54,103696,505.38574,1.4516196,,299.6507,0.020899268,189.77307,323.32327,-1,2700,0.029032392,1.0449634,890.1391
50,124.07129192352295,0.001992611,455.23825,1009.7987,0.046922795,48.54,13.680237,300.29547,3.6549075,9.999998,769.2164,475.19775578457035,9.999998,1183669.1,2.34614,[-1.154  0.542 -1.737 -2.693 -0.963],True,0.41453934,3.9852217e-05,18.172335,55,106123,475.19772,12.46637,,19.959518,0.035455756,187.4808,434.84152,-1,2750,0.24932739,1.7727879,989.8392
50,126.40520811080933,0.31034082,435.19373,709.8224,0.010748469,44.54,38.594093,312.24884,1.2955351,9.999997,472.62238,435.193697463243,9.999997,139555.36,0.53742343,[-1.23   0.528 -1.725 -2.631 -1.004],True,0.3961302,0.0062068165,39.21585,56,108350,435.19373,3.1006916,,,0.020496737,122.02435,332.68463,-1,2800,0.06201383,1.0248368,709.8224
50,129.06423950195312,0.0009910665,170.28738,1009.82587,2.5243294,48.02,0.07274146,295.06586,687.36597,9.999999,13645.333,469.97283823113287,9.999999,3181837600.0,126.21647,[-1.174  0.522 -1.748 -2.616 -1.023],True,0.50672317,1.982133e-05,1.0646724,57,110751,469.9728,902.083,,299.68546,0.37234268,159.8302,9059.681,-1,2850,18.04166,18.617132,710.1404
50,132.50648736953735,0.014192507,477.6186,979.6269,3.2875712,49.78,0.04756044,317.92413,1051.294,9.999999,22937.918,487.6004798026338,9.999999,22837578000.0,164.37856,[-1.23   0.643 -1.763 -2.423 -0.912],True,0.6175227,0.00028385012,1.162874,58,113240,487.6005,1174.8064,,9.981881,0.5073018,171.82957,17436.389,-1,2900,23.496128,25.365093,969.645
50,136.4892497062683,0.426438,223.44022,1079.6703,0.007273664,56.34,44.037647,366.18866,1.1353922,10.0,587.96576,553.1930658501016,10.0,185224.16,0.36368322,[-1.269  0.756 -1.787 -2.246 -0.801],True,0.59612244,0.00852876,44.326187,59,116057,553.1931,1.7695454,,329.75284,0.020330412,177.60635,388.70364,-1,2950,0.03539091,1.0165206,749.9175
50,140.14875555038452,0.16561317,547.2004,1219.7495,0.04826846,56.74,16.315098,345.91458,3.064646,9.999999,816.43994,557.1814467337964,9.999999,1839059.9,2.4134228,[-1.281  0.792 -1.754 -2.252 -0.823],True,0.6455059,0.0033122634,12.671012,60,118894,557.18146,14.4655075,,9.981104,0.028121984,197.75061,446.59348,-1,3000,0.28931016,1.4060992,1209.7684
50,143.27690482139587,0.35429227,175.87982,1179.6934,0.01303194,58.58,39.588764,371.24945,1.2629846,10.0,626.89343,575.5783391830261,10.0,232094.36,0.651597,[-1.267  0.847 -1.806 -2.253 -0.773],True,0.66423947,0.0070858453,36.5866,61,121823,575.5783,4.336386,,399.69852,0.021522896,147.60138,397.26334,-1,3050,0.08672772,1.0761448,779.9949
50,146.5424840450287,0.1621229,215.03813,1339.76,0.014101914,59.5,34.07181,352.7257,1.4674888,9.999999,669.62134,584.7789262889646,9.999999,334662.16,0.7050957,[-1.249  0.863 -1.816 -2.289 -0.755],True,0.64486694,0.003242458,36.34946,62,124798,584.779,3.148394,,369.7408,0.023011882,195.63368,388.51218,-1,3100,0.06296788,1.1505942,970.01917
50,149.96240544319153,0.5480147,620.989,1409.766,0.0043989397,63.12,48.08824,376.81024,1.0397552,9.999999,652.8957,620.9889623205603,9.999999,92332.01,0.21994698,[-1.269  0.829 -1.832 -2.271 -0.774],True,0.6355267,0.010960294,47.87682,63,127954,620.989,1.5511876,,,0.020888982,261.90784,403.91068,-1,3150,0.031023752,1.044449,1409.766
50,152.7461380958557,0.61027884,244.75342,1209.698,0.0036196099,59.48,47.905014,375.0379,1.043732,10.0,597.87256,584.5637219012461,10.0,159800.58,0.18098049,[-1.324  0.885 -1.816 -2.314 -0.783],True,0.6525951,0.0122055765,48.4565,64,130928,584.5637,1.5682069,,339.8103,0.02028081,161.81905,383.81424,-1,3200,0.03136414,1.0140405,869.8877
50,155.60839366912842,0.0051626046,172.57494,1019.7195,0.0438462,58.26,15.00362,395.75244,3.332529,9.999999,882.72284,572.3730259772002,9.999999,686689.94,2.1923099,[-1.337  0.891 -1.828 -2.31  -0.766],True,0.5903936,0.00010325209,15.273601,65,133841,572.373,12.0413265,,399.7981,0.029078549,146.62007,560.2981,-1,3250,0.24082653,1.4539276,619.9214
50,159.73916029930115,0.09756224,247.34758,1319.6702,0.07788477,64.74,8.222356,408.58023,6.080982,10.0,1336.5399,637.1537971809753,10.0,7190375.5,3.894239,[-1.446  1.021 -1.827 -2.253 -0.829],True,0.67706454,0.0019512448,7.849326,66,137078,637.1538,26.071768,,389.8062,0.03360984,185.22668,772.8855,-1,3300,0.5214353,1.680492,929.86395
50,162.68511724472046,0.20898561,251.09991,1029.7614,0.008281423,61.12,42.714027,422.62216,1.1705756,9.999999,640.0398,600.982004577812,9.999999,190355.86,0.4140712,[-1.516  1.036 -1.864 -2.216 -0.742],True,0.6442257,0.004179712,43.518707,67,140134,600.98193,1.9660268,,349.88208,0.021459112,192.10538,447.06662,-1,3350,0.039320536,1.0729557,679.8793
50,165.6778199672699,0.50933945,609.3834,1359.6779,0.0055501475,62.96,46.862255,383.862,1.0669568,10.0,650.5678,619.3651324647066,10.0,89818.01,0.2775074,[-1.489  1.015 -1.87  -2.228 -0.775],True,0.6334594,0.010186789,46.645485,68,143282,619.3652,2.0305147,,9.981716,0.020696374,201.17769,407.30817,-1,3400,0.040610295,1.0348188,1349.6962
50,169.06027626991272,0.013672824,257.34506,1109.7078,0.087083444,59.74,7.846792,394.97144,6.3720307,9.999999,1099.3344,587.1784847069559,9.999999,9328339.0,4.354172,[-1.516  1.046 -1.853 -2.287 -0.785],True,0.5705239,0.00027345648,4.543296,69,146269,587.17847,26.907598,,329.83344,0.027531005,179.50095,614.14844,-1,3450,0.538152,1.3765504,779.8743
50,173.1405589580536,0.4536184,411.12756,1829.7222,0.005846069,78.12,46.06454,454.0448,1.0854336,10.0,802.5855,770.9619608704311,10.0,230079.2,0.29230347,[-1.494  1.131 -1.869 -2.317 -0.848],True,0.5591147,0.009072368,46.32459,70,150175,770.96185,1.7031657,,359.83435,0.020754727,258.5605,472.40808,-1,3500,0.034063313,1.0377363,1469.8878
