MaxNormIw,MaxVanillaIw,VarNormIw,AvgNormIw,EpsThisIter,ESSClassic,MinNormIw,eRenyi2,ESSRenyi,AvgVanillaIw,Bound,AvgEpLen,AvgDiscRet,VarRet,J,VarJ,VanillaAvgRet,AvgRet,IterType,BatchSize,VarVanillaIw,VarDiscRet,MinVanillaIw
0.457686,78.13194,0.0021367364,0.009999999,100,4.513921079286728,4.0487597e-05,6.421524,15.57262719174225,1.707108,345.37558,11.87,108.63941649007496,23392.691048747136,537.2671,1713.1757,108.63941649007496,108.63941649007496,1,100,62.26914,23392.691048747136,0.00691167
0.5931138,59.207996,0.0037070047,0.01,100,2.652565772028745,,21.184906,4.720341925158495,0.998257,582.4318,26.5,254.8966631309534,120492.60721805278,1357.1036,3518.2812,254.8966631309534,254.8966631309534,1,100,36.94093,120492.60721805278,
0.1365394,14.165815,0.00032077718,0.01,100,23.94810980572129,1.2291402e-09,3.9350858,25.41240668100338,1.0374892,388.19443,48.77,477.485749349437,120761.06270872505,800.5373,1568.8478,477.485749349437,477.485749349437,1,100,3.4527938,120761.06270872505,1.2752197e-07
0.038674917,4.012289,7.4950614e-05,0.01,100,57.40492656435503,2.2837028e-07,1.7985053,55.60172641850351,1.0374396,475.27216,67.83,668.0404930357934,191166.37334567445,829.6658,904.5114,668.0404930357934,668.0404930357934,1,100,0.80667907,191166.37334567445,2.3692037e-05
0.095445395,9.689336,0.00047063798,0.01,100,17.669982451364753,4.1874797e-23,5.5469146,18.028040382290545,1.0151706,877.0287,86.45,854.2036220773307,235639.32646744372,1334.8972,1030.839,854.2036220773307,854.2036220773307,1,100,4.8502593,235639.32646744372,4.2510064e-21
0.64759636,93.96174,0.0042941896,0.010000002,100,2.2981911810522053,5.415921e-21,25.040482,3.9935334203100084,1.4509306,1685.5532,115.07,1140.4439924875917,559219.2624265555,3791.2854,8301.462,1140.4439924875917,1140.4439924875917,1,100,90.4013,559219.2624265555,7.858126e-19
0.048630267,4.3028674,0.00016664392,0.009999999,100,37.73905911578768,7.3025417e-09,2.5812273,38.74126075652485,0.8848126,1198.866,142.6,1415.5239777920758,919827.0068274098,1778.8839,1867.4388,1415.5239777920758,1415.5239777920758,1,100,1.3046442,919827.0068274098,6.461381e-07
0.06653281,7.9308124,0.00011432655,0.01,100,46.908001411498745,0.00086109847,1.781345,56.13735657586945,1.1920152,1474.8079,172.08,1710.2977097051362,926424.1838153636,2034.2026,2166.5227,1710.2977097051362,1710.2977097051362,1,100,1.6244663,926424.1838153636,0.10264425
0.06046462,9.742387,9.2396556e-05,0.010000002,100,52.226793102901304,0.00078256114,1.6834222,118.8056086402297,1.6112541,1038.4865,172.08,1577.4937708657721,926424.1838153636,1506.9034,974.07587,1710.2977097051362,1710.2977097051362,,200,2.3987439,705490.7246368431,0.12609048
0.027506381,5.780102,1.1924204e-05,0.005,100,135.63155051230436,0.00080330676,1.5388235,129.96942267964727,1.0506839,1475.7983,169.295,1682.553180594658,944225.4963368534,1844.9124,1573.6919,1682.553180594658,1682.553180594658,1,200,0.52654254,944225.4963368534,0.16880429
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,200.0,1.0,1410.8651,179.25,1782.007249550949,874643.0697142411,1782.0072,930.5357,1782.007249550949,1782.007249550949,2,200,,874643.0697142411,1.0
0.021746088,5.92402,1.1753505e-05,0.005,100,136.2593343164585,0.000635081,1.4578905,205.77676981034324,1.3620887,1354.1354,169.295,1668.3310530673525,944225.4963368534,1671.0101,1229.0077,1682.553180594658,1682.553180594658,,300,0.87224424,801999.7302336396,0.17300732
0.018844767,5.85268,4.818878e-06,0.0033333334,100,209.46014830536316,0.00030317978,1.469927,204.09177430435287,1.0352441,1395.8363,159.49,1584.4562749256402,851961.7785777376,1690.3926,1455.6207,1584.4562749256402,1584.4562749256402,1,300,0.46480843,851961.7785777376,0.09415953
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,300.0,1.0,1312.1196,166.26,1652.1295288864533,804263.2887598611,1652.1295,892.31195,1652.1295288864533,1652.1295288864533,2,300,,804263.2887598611,1.0
0.005,1.0,2.179301e-19,0.0049999994,100,200.00000010221265,0.005,1.0,300.0,1.0,1395.4044,164.63,1635.8276772211073,816952.74851326,1635.8276,901.5919,1635.8276772211073,1635.8276772211073,2,300,,816952.74851326,1.0
0.010846386,3.2073352,5.922133e-06,0.0033333336,100,195.9227630791867,9.878262e-05,1.4665221,204.5656185430121,0.9856848,1408.2255,162.49666666666667,1614.5087190153502,761146.1277408652,1702.4238,1093.7583,1614.5087190153502,1614.5087190153502,1,300,0.51784146,761146.1277408652,0.029210558
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,300.0,1.0,1302.6023,172.97,1719.1903839652732,914795.6829116212,1719.1902,951.6552,1719.1903839652732,1719.1903839652732,2,300,,914795.6829116212,1.0
0.005,1.0,2.179301e-19,0.0049999994,100,200.00000010221265,0.005,1.0,300.0,1.0,1362.4104,166.75,1656.9826011188457,776429.4204605164,1656.9824,878.94666,1656.9826011188457,1656.9826011188457,2,300,,776429.4204605164,1.0
0.041601654,12.327755,3.822119e-05,0.0033333334,100,67.7439317304871,3.4089506e-08,4.021284,74.60303532069035,0.9877616,1557.7958,165.89666666666668,1648.453006248169,775103.1554729947,2040.108,3177.9517,1648.453006248169,1648.453006248169,1,300,3.3562248,775103.1554729947,1.0101692e-05
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,300.0,1.0,1301.3391,173.25,1722.1483704677198,932217.6613600949,1722.1483,960.6745,1722.1483704677198,1722.1483704677198,2,300,,932217.6613600949,1.0
0.005,1.0,2.179301e-19,0.0049999994,100,200.00000010221265,0.005,1.0,300.0,1.0,1383.9336,169.195,1681.4907599827536,904226.9346573037,1681.4906,948.5282,1681.4907599827536,1681.4907599827536,2,300,,904226.9346573037,1.0
0.14921565,48.936634,7.690343e-05,0.003333333,100,37.98315657738435,7.13849e-06,2.6918771,111.44639442308883,1.093197,1593.2263,169.21333333333334,1681.647228542077,1036015.7881027949,1991.84,3701.465,1681.647228542077,1681.647228542077,1,300,8.271517,1036015.7881027949,0.0023411328
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,300.0,1.0,1256.1483,168.73,1676.9517046120495,957889.7136007397,1676.9517,973.8125,1676.9517046120495,1676.9517046120495,2,300,,957889.7136007397,1.0
0.005,1.0,2.179301e-19,0.0049999994,100,200.00000010221265,0.005,1.0,300.0,1.0,1326.644,163.465,1624.1969655200817,865754.266381834,1624.197,928.1301,1624.1969655200817,1624.1969655200817,2,300,,865754.266381834,1.0
0.22774714,427.14362,0.00027880515,0.0033333334,100,11.534549394187552,1.0895444e-05,nan,nan,6.251723,-inf,169.21333333333334,1636.5140964192615,1036015.7881027949,1407.7742,2707.551,1681.647228542077,1681.647228542077,,400,980.71497,924116.2637297019,0.020434588
0.008395427,3.3822572,3.4764792e-06,0.0025,100,257.26023751532733,1.818323e-05,1.5637362,255.7976210532896,1.0071725,1572.3167,174.465,1734.1803234076683,1120152.7773683555,1835.4264,1445.0942,1734.1803234076683,1734.1803234076683,1,400,0.56424445,1120152.7773683555,0.007325459
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,400.0,1.0,1436.5543,186.78,1857.3578029220218,1298036.6574702386,1857.3578,1133.6033,1857.3578029220218,1857.3578029220218,2,400,,1298036.6574702386,1.0
0.005,1.0,2.179301e-19,0.0049999994,100,200.00000010221265,0.005,1.0,400.0,1.0,1493.2991,180.125,1790.8521378998155,1233833.5512974223,1790.852,1108.0001,1790.8521378998155,1790.8521378998155,2,400,,1233833.5512974223,1.0
0.0033333334,1.0,5.4391416e-20,0.0033333336,100,299.999969473632,0.0033333334,1.0,400.0,1.0,1514.3354,176.77,1757.286312757144,1192294.490290781,1757.2864,1090.101,1757.286312757144,1757.286312757144,2,400,,1192294.490290781,1.0
0.044091064,16.305567,3.87222e-05,0.0025,100,55.70981786034536,,6.492651,61.608116758455225,0.9245392,1832.1277,175.8325,1747.9476945031195,1220251.8178473045,2368.2534,3037.8667,1747.9476945031195,1747.9476945031195,1,400,5.295789,1220251.8178473045,
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,400.0,1.0,1241.6598,167.29,1662.45291494672,1046759.3320063326,1662.4529,1017.98413,1662.45291494672,1662.45291494672,2,400,,1046759.3320063326,1.0
0.005,1.0,2.179301e-19,0.0049999994,100,200.00000010221265,0.005,1.0,400.0,1.0,1304.8982,161.295,1602.4438360884349,1082896.4733778113,1602.4438,1038.0182,1602.4438360884349,1602.4438360884349,2,400,,1082896.4733778113,1.0
0.0033333334,1.0,5.4391416e-20,0.0033333336,100,299.999969473632,0.0033333334,1.0,400.0,1.0,1363.8309,161.72666666666666,1606.77766081012,1110306.730520039,1606.7777,1051.9532,1606.77766081012,1606.77766081012,2,400,,1110306.730520039,1.0
nan,inf,nan,nan,100,nan,nan,0.04808845,10397.507096988104,inf,nan,175.8325,1614.6359058154524,1220251.8178473045,nan,nan,1747.9476945031195,1747.9476945031195,,500,nan,1040646.6946906147,0.06132875
0.14960329,78.81295,5.322763e-05,0.002,100,35.01327566555333,1.2004433e-13,10.150336,49.25945179730648,1.0536258,1695.2041,173.826,1727.8390248272528,1154530.3415301237,2294.7754,9268.743,1727.8390248272528,1727.8390248272528,1,500,14.772365,1154530.3415301237,6.3240906e-11
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,500.0,1.0,1355.8295,178.7,1776.6367571916496,1508609.9049360177,1776.6367,1222.0981,1776.6367571916496,1776.6367571916496,2,500,,1508609.9049360177,1.0
0.005,1.0,2.179301e-19,0.0049999994,100,200.00000010221265,0.005,1.0,500.0,1.0,1351.4185,165.935,1648.9758656515548,1344354.2817403097,1648.9758,1156.5607,1648.9758656515548,1648.9758656515548,2,500,,1344354.2817403097,1.0
0.0033333334,1.0,5.4391416e-20,0.0033333336,100,299.999969473632,0.0033333334,1.0,500.0,1.0,1447.8374,170.12,1690.7920632794808,1314096.7523412446,1690.792,1144.4285,1690.7920632794808,1690.7920632794808,2,500,,1314096.7523412446,1.0
0.0025,1.0,5.434597e-20,0.0024999997,100,400.0,0.0025,1.0,500.0,1.0,1527.2445,174.8075,1737.6492869642448,1366467.3582122072,1737.6494,1167.4978,1737.6492869642448,1737.6492869642448,2,500,,1366467.3582122072,1.0
0.04804437,27.311354,1.8310353e-05,0.0019999999,100,89.79186853330286,2.0412445e-10,5.5552034,90.0057046691249,1.1369221,1772.4946,173.898,1728.5227952769023,1329715.859771962,2216.053,3890.8203,1728.5227952769023,1728.5227952769023,1,500,5.916954,1329715.859771962,1.160368e-07
0.01,1.0,3.5044917e-18,0.009999998,100,100.0,0.01,1.0,500.0,1.0,1318.1187,174.94,1738.9099046163258,955380.8744413842,1738.9098,972.53644,1738.9099046163258,1738.9099046163258,2,500,,955380.8744413842,1.0
0.005,1.0,2.179301e-19,0.0049999994,100,200.00000010221265,0.005,1.0,500.0,1.0,1396.8682,170.49,1694.4125121456507,1015557.5722510325,1694.4124,1005.2262,1694.4125121456507,1694.4125121456507,2,500,,1015557.5722510325,1.0
0.0033333334,1.0,5.4391416e-20,0.0033333336,100,299.999969473632,0.0033333334,1.0,500.0,1.0,1394.469,164.79333333333332,1637.4127854921662,957156.7822772869,1637.4128,976.712,1637.4127854921662,1637.4127854921662,2,500,,957156.7822772869,1.0
