EmpiricalD2Harmonic,EpRewMean,EpLenMean,Weights,InitialReturnMax,Iteration,MeanD2-0,EpisodesSoFar,Penalization,Inner Iteration,OptimizationReturnMean,MinTargetPdf,ESSRenyiHarmonic,ReturnMeanIW,InitialReturnStd,InitialReturnMean,EmpiricalD2Arithmetic,ReturnStepMaxmin,LearnableVariance,DivergenceHarmonic,OptimizationReturnMax,WReturnMean,EpThisIter,MeanIW,OptimizationReturnMin,StdIW,MaxIW,InitialBound,VarianceInitializer,TimeElapsed,ESSRenyiArithmetic,ReturnStepMax,InitialReturnMin,Epsilon,MinIW,MinBehavPdf,StdWReturnMean,TimestepsSoFar,Bound,MeanEntropy
2957690800000.0,4175.565252157921,418.27272727272725,[-0.6    4.12  -5.382 -3.632],4999.3105,635,2957690800000.0,13970,True,2,4175.5654,-246.22136,3.7191175e-12,281.7254,1448.1254,4175.5654,2957690800000.0,9.999999,,inf,4999.3105,281.7254,11,0.08718389,,0.27565327,0.95887613,-inf,-1.0,14948.877382516861,3.7191175e-12,9.999999,,1.0,1.9292477e-17,-226.97795,,5231999,-inf,0.41894197
1.0,3373.8333388085357,338.0,[-0.6    4.12  -5.382 -3.632],4999.3213,636,1.0,13981,True,1,3293.91,-243.57375,11.0,67736584.0,2005.0007,3373.833,1.0,10.0,,275306020000.0,4919.3975,15402780.0,11,3.364331,,2.697535,8.8400345,-19753612.0,-1.0,14955.450848817825,11.0,10.0,79.923706,1.0,0.4589735,-243.57375,,5235717,-2282894400000.0,0.41894197
63.285294,3690.200374994296,369.45454545454544,[-0.546  4.106 -5.387 -3.659],4999.3247,636,63.28529,13992,True,2,3520.3284,-227.73274,0.17381606,22865926.0,1892.857,3690.2007,63.28529,10.0,,7825194700000000.0,4829.4526,13764101.0,11,1.2905484,,1.0709963,3.993524,-246950750000000.0,-1.0,14963.291554450989,0.17381607,10.0,169.87189,1.0,0.0004196872,-227.70438,,5239781,-384869370000000.0,0.41894197
1.0,2071.3562579962872,208.0,[-0.544  4.139 -5.386 -3.619],4999.242,637,1.0,14003,True,1,1991.4364,-226.61708,11.0,48531500.0,2046.0997,2071.3564,1.0,9.999999,,4362219000.0,4919.3223,8477041.0,11,4.9476643,,7.227488,22.569687,-12827708.0,-1.0,14967.319204807281,11.0,9.999999,79.91972,1.0,0.30183896,-226.61708,,5242069,-287394500000.0,0.41894197
254.59056,4700.939974548102,470.3636363636364,[-0.551  4.098 -5.388 -3.666],4999.538,637,254.59056,14014,True,2,2371.5205,-214.84058,0.04320663,45243024.0,769.98987,4700.94,254.59056,10.0,,6.497171e+26,2670.1187,12548305.0,11,2.470101,,4.2442517,15.228132,-787040400000000.0,-1.0,14981.98869752884,0.04320663,10.0,2329.4194,1.0,0.0012952152,-211.55473,,5247243,-1.1090854e+20,0.41894197
1.0,3535.6192724331977,354.1818181818182,[-0.615  4.13  -5.387 -3.618],4999.17,638,1.0,14025,True,1,3455.7021,-236.07047,11.0,4057174600000000.0,1719.3865,3535.6194,1.0,10.0,,3.7336426e+31,4919.2524,15456894.0,11,411541900.0,,1300827900.0,4525121000.0,-19807470.0,-1.0,14991.329112768173,11.0,10.0,79.91729,1.0,0.44172063,-236.07047,,5251139,-2.6583078e+22,0.41894197
204514700.0,4510.268511968777,451.6363636363636,[-0.629  4.054 -5.389 -3.716],4999.5957,638,204514700.0,14036,True,2,3350.7158,-234.6111,5.3785865e-08,147838.95,1073.1992,4510.2686,204514700.0,10.0,,inf,3840.043,147838.95,11,0.09021964,,0.28141868,0.9800749,-inf,-1.0,15004.095564365387,5.3785865e-08,10.0,1159.5527,1.0,9.1425274e-14,-220.40556,,5256107,-inf,0.41894197
1.0,4903.031300861593,490.6363636363636,[-0.629  4.054 -5.389 -3.716],4999.4775,639,1.0,14047,True,1,553.8003,-234.88338,11.0,133844264.0,192.3693,4903.0312,1.0,9.999999,,113963030000000.0,650.2466,24076722.0,11,5.9758267,,9.132113,29.001286,-28427864.0,-1.0,15017.875295162201,11.0,9.999999,4349.231,1.0,0.30319172,-234.88338,,5261504,-46448910000000.0,0.41894197
30184.352,4878.282168839594,488.27272727272725,[-0.571  4.074 -5.393 -3.704],4999.3037,639,30184.352,14058,True,2,468.9716,-230.26212,0.00036442725,6090140.0,196.41959,4878.282,30184.352,10.0,,8.101865e+29,589.99316,6090140.0,11,0.25499824,,0.46603253,1.5849309,-3.9161073e+21,-1.0,15033.865538597107,0.00036442725,10.0,4409.3105,1.0,6.422636e-08,-230.49239,,5266875,-3.9161073e+21,0.41894197
1.0,4999.368445677028,500.0,[-0.571  4.074 -5.393 -3.704],4999.561,640,1.0,14069,True,1,0.22780539,-222.87062,11.0,934381800000.0,0.12689702,4999.3687,1.0,10.0,,1.5716224e+24,0.42041016,24993684.0,11,37388.09,,116335.95,405263.4,-29344970.0,-1.0,15049.727175235748,11.0,10.0,4999.1406,1.0,8.840304,-222.87062,,5272375,-5.454827e+18,0.41894197
1706127.9,4999.486595762695,500.0,[-0.573  3.99  -5.409 -3.796],4999.6196,640,1706127.9,14080,True,2,0.24098898,-225.3618,6.447348e-06,1888902.2,0.10360834,4999.4863,1706127.9,10.0,,inf,0.37402344,1888902.2,11,0.075578876,,0.23761709,0.8269824,-inf,-1.0,15067.55958199501,6.447348e-06,10.0,4999.2456,1.0,2.4216757e-09,-220.05194,,5277875,-inf,0.41894197
1.0,4922.190651219971,492.54545454545456,[-0.573  3.99  -5.409 -3.796],4999.57,641,1.0,14091,True,1,472.84192,-221.00352,11.0,14960260000.0,170.83517,4922.1904,1.0,10.0,,2.1779617e+18,550.2212,24257144.0,11,601.03705,,753.29926,2220.8782,-28608444.0,-1.0,15084.041270971298,11.0,10.0,4449.3486,1.0,4.77452,-221.00352,,5283293,-6421469500000000.0,0.41894197
524105800.0,3670.37858009109,367.3636363636364,[-0.575  4.067 -5.404 -3.697],4999.4385,641,524105760.0,14102,True,2,3670.3787,-234.12619,2.0988129e-08,12959019.0,2171.979,3670.3787,524105760.0,10.0,,inf,4999.4385,12959019.0,11,0.722368,,1.6104524,5.632975,-inf,-1.0,15095.928423166275,2.098813e-08,10.0,,1.0,3.8719658e-10,-234.99051,,5287334,-inf,0.41894197
1.0,4683.761675126532,468.72727272727275,[-0.575  4.067 -5.404 -3.697],4999.377,642,1.0,14113,True,1,2334.3926,-232.84013,11.0,8128109000.0,760.9314,4683.7617,1.0,10.0,,142863210000000.0,2650.0078,22516640.0,11,427.25977,,1343.1622,4674.7017,-26867604.0,-1.0,15110.164278745651,11.0,10.0,2349.3691,1.0,0.06893922,-232.84013,,5292490,-52011920000000.0,0.41894197
7322.412,4552.975373021127,455.45454545454544,[-0.516  4.059 -5.397 -3.713],4999.405,642,7322.4126,14124,True,2,4463.078,-243.9357,0.0015022372,69528600.0,1411.3494,4552.975,7322.4126,10.0,,2.4404092e+28,4909.508,69528600.0,11,2.8650496,,8.27138,29.005709,-6.796901e+20,-1.0,15126.057646751404,0.0015022372,10.0,89.89691,1.0,7.171922e-06,-243.07191,,5297500,-6.796901e+20,0.41894197
1.0,4576.639775269471,457.8181818181818,[-0.516  4.059 -5.397 -3.713],4999.516,643,1.0,14135,True,1,4226.7935,-235.1513,11.0,217343060.0,1336.6294,4576.64,1.0,10.0,,1219211300.0,4649.6694,22732210.0,11,9.010608,,18.034805,64.92403,-27083412.0,-1.0,15142.26407289505,11.0,10.0,349.84686,1.0,0.15637007,-235.1513,,5302536,-152145580000.0,0.41894197
19174.555,4509.399951512161,451.1818181818182,[-0.574  4.038 -5.396 -3.726],4999.4424,643,19174.555,14146,True,2,4509.4,-228.9063,0.00057367695,11544205.0,1430.3492,4509.4,19174.555,10.0,,3.513207e+29,4999.4424,11544205.0,11,0.5625818,,0.87814635,2.8609319,-2.5789207e+21,-1.0,15155.70840716362,0.00057367695,10.0,,1.0,6.6461574e-08,-225.12442,,5307499,-2.5789207e+21,0.41894197
1.0,4455.703298484103,445.8181818181818,[-0.574  4.038 -5.396 -3.726],4999.423,644,1.0,14157,True,1,4455.703,-226.0442,11.0,235270110.0,1436.639,4455.703,1.0,10.0,,74388146000000.0,4999.423,21917224.0,11,10.925049,,13.103199,44.160988,-26268258.0,-1.0,15170.10068321228,11.0,10.0,,1.0,0.32559508,-226.0442,,5312403,-37526440000000.0,0.41894197
26858.605,4994.788770029521,499.6363636363636,[-0.516  4.056 -5.394 -3.712],4999.591,644,26858.605,14168,True,2,45.45481,-248.42854,0.00040955216,14433326.0,14.375131,4994.7886,26858.605,9.999999,,4.0123261e+31,50.256836,14433326.0,11,0.57744265,,1.3384922,4.770005,-2.7561958e+22,-1.0,15187.22427868843,0.00040955216,9.999999,4949.334,1.0,8.780311e-08,-246.89137,,5317899,-2.7561958e+22,0.41894197
1.0,4104.887096799818,410.72727272727275,[-0.516  4.056 -5.394 -3.712],4999.495,645,1.0,14179,True,1,4034.964,-220.02852,11.0,18467615000.0,1897.3981,4104.887,1.0,9.999999,,1.2574049e+24,4929.5723,20450220.0,11,739.16235,,1415.2574,4967.6973,-24801378.0,-1.0,15201.417935848236,11.0,9.999999,69.923035,1.0,0.22299455,-220.02852,,5322417,-4.879024e+18,0.41894197
77996510000.0,3174.750963353136,318.09090909090907,[-0.484  4.137 -5.4   -3.622],4999.424,645,77996510000.0,14190,True,2,2665.0454,-224.1146,1.4103195e-10,35489348.0,1736.7118,3174.751,77996510000.0,10.0,,inf,4489.7183,35489348.0,11,1.4200193,,4.4900427,15.618781,-inf,-1.0,15212.511864900589,1.4103195e-10,10.0,509.7055,1.0,7.5144985e-15,-214.80396,,5325916,-inf,0.41894197
1.0,2410.340587119732,241.8181818181818,[-0.484  4.137 -5.4   -3.622],4999.255,646,1.0,14201,True,1,2410.3406,-227.44069,11.0,196467310000.0,1979.546,2410.3406,1.0,10.0,,3.1995945e+30,4999.255,9728345.0,11,15286.668,,31687.438,109171.74,-14079039.0,-1.0,15220.402901887894,11.0,10.0,,1.0,1.0236282,-227.44069,,5328576,-7.7821757e+21,0.41894197
1180564400.0,4999.219779587535,500.0,[-0.434  4.065 -5.412 -3.711],4999.419,646,1180564400.0,14212,True,2,0.38671875,-248.63023,9.317578e-09,2584.9043,0.15743493,4999.22,1180564400.0,10.0,,inf,0.5859375,2584.9043,11,0.0001034298,,0.00026739683,0.00094022544,-inf,-1.0,15235.478285551071,9.317578e-09,10.0,4998.833,1.0,6.34129e-11,-239.85364,,5334076,-inf,0.41894197
1.0,4099.281453942732,410.1818181818182,[-0.434  4.065 -5.412 -3.711],4999.365,647,1.0,14223,True,1,4089.2998,-227.22104,11.0,10714055000.0,1908.9532,4099.2812,1.0,10.0,,194316060000.0,4989.3833,20448210.0,11,428.9587,,1260.6926,4413.7793,-24799138.0,-1.0,15248.987937927246,11.0,10.0,9.981986,1.0,0.35683313,-227.22104,,5338588,-1928619100000.0,0.41894197
554446.94,4999.3645582975905,500.0,[-0.336  4.026 -5.391 -3.774],4999.5503,647,554446.94,14234,True,2,0.20299183,-229.61833,1.983959e-05,3143072.0,0.10552843,4999.3647,554446.94,10.0,,inf,0.38867188,3143072.0,11,0.12574886,,0.32545263,1.1431866,-inf,-1.0,15264.441267251968,1.983959e-05,10.0,4999.1616,1.0,7.1280874e-07,-226.74979,,5344088,-inf,0.41894197
1.0,4092.133242425887,409.45454545454544,[-0.336  4.026 -5.391 -3.774],4999.4834,648,1.0,14245,True,1,4082.154,-213.20834,11.0,17346763000000.0,1924.346,4092.133,1.0,10.0,,9.4347755e+22,4989.5044,20448662.0,11,694021.7,,2193930.5,7631839.0,-24799800.0,-1.0,15276.493777036667,11.0,10.0,9.979104,1.0,0.7623784,-213.20834,,5348592,-1.336487e+18,0.41894197
6028871700.0,4409.101203728112,441.1818181818182,[-0.376  4.104 -5.38  -3.686],4999.287,648,6028871700.0,14256,True,2,4399.1216,-232.84415,1.8245537e-09,126.177826,1455.7823,4409.101,6028871700.0,10.0,,inf,4989.307,126.177826,11,0.13479514,,0.426244,1.482697,-inf,-1.0,15290.690274477005,1.8245537e-09,10.0,9.980065,1.0,3.758935e-21,-225.96434,,5353445,-inf,0.41894197
1.0,4110.958493123159,411.6363636363636,[-0.376  4.104 -5.38  -3.686],4999.3535,649,1.0,14267,True,1,3361.1782,-241.13745,11.0,280916330000000.0,1470.3989,4110.9585,1.0,10.0,,6.3173744e+34,4249.573,19062054.0,11,11248473.0,,33977144.0,118601310.0,-23412956.0,-1.0,15304.30249118805,11.0,10.0,749.78046,1.0,0.29986072,-241.13745,,5357973,-1.09355095e+24,0.41894197
783068740.0,4999.309417240561,500.0,[-0.423  4.03  -5.372 -3.774],4999.5713,649,783068740.0,14278,True,2,0.42569247,-252.88622,1.4047298e-08,14398.54,0.17952809,4999.3096,783068740.0,10.0,,inf,0.6875,14398.54,11,0.0005760775,,0.0012280954,0.003556396,-inf,-1.0,15321.595364570618,1.4047298e-08,10.0,4998.884,1.0,1.5142538e-11,-247.40471,,5363473,-inf,0.41894197
1.0,4999.414121695114,500.0,[-0.423  4.03  -5.372 -3.774],4999.57,650,1.0,14289,True,1,0.15287642,-222.56189,11.0,3304800300.0,0.07762806,4999.414,1.0,10.0,,1.890387e+25,0.30859375,24994144.0,11,132.22215,,244.2677,864.7857,-29345444.0,-1.0,15337.770679950714,11.0,10.0,4999.261,1.0,0.30627924,-222.56189,,5368973,-1.8918369e+19,0.41894197
24.195772,4098.584008896973,410.09090909090907,[-0.312  4.026 -5.405 -3.821],4999.5737,650,24.195772,14300,True,2,4098.584,-231.82185,0.4546249,9191617000.0,1910.996,4098.584,24.195772,10.0,,633360000.0,4999.5737,7306288.5,11,367.94962,,682.7278,2474.1685,-6000946400000.0,-1.0,15351.606710195541,0.4546249,10.0,,1.0,0.98257947,-231.45213,,5373484,-118696710000.0,0.41894197
1.0,3913.877307168939,391.72727272727275,[-0.472  4.095 -5.4   -3.713],4999.451,651,1.0,14311,True,1,3833.9438,-222.53397,11.0,8394064300000.0,1853.644,3913.8774,1.0,9.999999,,6.788372e+30,4919.5176,18754432.0,11,335912.6,,708852.3,1843684.6,-23105504.0,-1.0,15364.782695293427,11.0,9.999999,79.93365,1.0,0.5793741,-222.53397,,5377793,-1.1336279e+22,0.41894197
5586173.0,4977.571941961983,497.90909090909093,[-0.488  4.009 -5.398 -3.801],4999.5034,651,5586173.0,14322,True,2,218.31464,-238.68457,1.9691477e-06,34490860.0,69.037186,4977.5723,5586173.0,10.0,,inf,240.2461,34490860.0,11,1.3800309,,4.3636017,15.17895,-inf,-1.0,15381.400494098663,1.9691477e-06,10.0,4759.2573,1.0,1.4195563e-10,-229.23755,,5383270,-inf,0.41894197
1.0,4999.447805485303,500.0,[-0.488  4.009 -5.398 -3.801],4999.6016,652,1.0,14333,True,1,0.23304333,-223.87564,11.0,4734152700.0,0.122419335,4999.4478,1.0,10.0,,5228041400000000.0,0.38671875,24994480.0,11,189.41469,,247.82721,771.931,-29345832.0,-1.0,15399.050573825836,11.0,10.0,4999.215,1.0,0.29541007,-223.87564,,5388770,-314622560000000.0,0.41894197
862.8228,4999.477105790585,500.0,[-0.398  3.963 -5.385 -3.874],4999.5913,652,862.8229,14344,True,2,0.2446733,-242.373,0.012748851,6559146.0,0.097079374,4999.477,862.8229,10.0,,1.03837605e+20,0.35888672,6559146.0,11,0.2624191,,0.5179351,1.3856958,-4.4339353e+16,-1.0,15416.454993486404,0.0127488505,10.0,4999.2324,1.0,3.6123387e-07,-236.40874,,5394270,-4.4339353e+16,0.41894197
1.0,4999.496803082512,500.0,[-0.398  3.963 -5.385 -3.874],4999.6104,653,1.0,14355,True,1,0.17112039,-229.59306,11.0,584994560.0,0.09184102,4999.497,1.0,10.0,,654582460.0,0.28466797,24994968.0,11,23.40479,,63.616882,224.12434,-29346338.0,-1.0,15433.505537033081,11.0,10.0,4999.3257,1.0,0.03925282,-229.59306,,5399770,-111911230000.0,0.41894197
104.69202,4999.482706814976,500.0,[-0.447  3.934 -5.383 -3.899],4999.587,653,104.69202,14366,True,2,0.20250355,-245.30745,0.10507009,31183940.0,0.09505822,4999.4824,104.69202,10.0,,1.6224191e+16,0.30664062,25499808.0,11,1.2476215,,1.6462545,4.5084386,-1461305800000000.0,-1.0,15450.616115808487,0.10507009,10.0,4999.2803,1.0,1.3638188e-05,-241.01276,,5405270,-554233620000000.0,0.41894197
1.0,4999.4461737496595,500.0,[-0.457  3.963 -5.383 -3.862],4999.525,654,1.0,14377,True,1,0.08984375,-232.27544,11.0,220241000000.0,0.06309624,4999.446,1.0,10.0,,8.628605e+27,0.16845703,24994464.0,11,8811.864,,22343.182,78219.4,-29345690.0,-1.0,15466.052298069,11.0,10.0,4999.3564,1.0,1.7581102,-232.27544,,5410770,-4.0417625e+20,0.41894197
212835.86,4999.37302677624,500.0,[-0.375  4.04  -5.377 -3.809],4999.5337,654,212835.86,14388,True,2,0.16787997,-241.40947,5.168302e-05,3789299.5,0.10112342,4999.373,212835.86,10.0,,9.5844596e+36,0.32861328,3789299.5,11,0.15160203,,0.3108662,1.0235269,-1.3470567e+25,-1.0,15484.720474481583,5.168302e-05,10.0,4999.205,1.0,2.7083433e-09,-237.73413,,5416270,-1.3470567e+25,0.41894197
1.0,4544.830934615252,454.6363636363636,[-0.375  4.04  -5.377 -3.809],4999.478,655,1.0,14399,True,1,4544.8306,-232.37447,11.0,2253071600.0,1437.2017,4544.8306,1.0,10.0,,1.1709562e+17,4999.478,22721036.0,11,90.24733,,143.536,519.5009,-27072170.0,-1.0,15500.22792172432,11.0,10.0,,1.0,1.0404782,-232.37447,,5421271,-1488892600000000.0,0.41894197
9069482000000.0,4999.454839033473,500.0,[-0.475  3.98  -5.357 -3.846],4999.6123,655,9069482000000.0,14410,True,2,0.23224431,-252.6185,1.2128587e-12,328235.16,0.11513172,4999.4546,9069482000000.0,10.0,,inf,0.38964844,328235.16,11,0.013132349,,0.030256638,0.102090985,-inf,-1.0,15516.694576263428,1.2128587e-12,10.0,4999.2227,1.0,2.1594756e-18,-232.28017,,5426771,-inf,0.41894197
1.0,4999.466563705458,500.0,[-0.475  3.98  -5.357 -3.846],4999.583,656,1.0,14421,True,1,0.12766336,-221.48112,11.0,12793406000.0,0.068288475,4999.4663,1.0,10.0,,1.4629708e+17,0.24414062,24994668.0,11,511.84824,,853.5167,2900.5518,-29345996.0,-1.0,15533.036868095398,11.0,10.0,4999.339,1.0,0.42359468,-221.48112,,5432271,-1664300600000000.0,0.41894197
4527.54,4999.562843741205,500.0,[-0.421  3.906 -5.342 -3.929],4999.6562,656,4527.54,14432,True,2,0.124822445,-252.28705,0.0024295754,1457328.4,0.06787237,4999.5625,4527.54,10.0,,1.7863324e+23,0.21826172,1457328.4,11,0.058302496,,0.17227034,0.60203105,-1.8390962e+18,-1.0,15550.846570014954,0.0024295754,10.0,4999.438,1.0,6.0158785e-09,-246.95403,,5437771,-1.8390962e+18,0.41894197
1.0,4999.482223978958,500.0,[-0.421  3.906 -5.342 -3.929],4999.5625,657,1.0,14443,True,1,0.08518288,-226.60252,11.0,495895350000.0,0.049584866,4999.4824,1.0,10.0,,4294864000000.0,0.16552734,24994824.0,11,19839.68,,62193.86,216511.81,-29346116.0,-1.0,15566.983644247055,11.0,10.0,4999.397,1.0,0.44445208,-226.60252,,5443271,-9513304000000.0,0.41894197
5713.7954,4994.10146462096,499.54545454545456,[-0.434  3.814 -5.291 -3.996],4999.6885,657,5713.7954,14454,True,2,54.628773,-249.83527,0.0019251652,21872974.0,17.275293,4994.1016,5713.7954,10.0,,3.5555147e+26,60.21582,21872974.0,11,0.8751163,,2.755959,9.590204,-8.205029e+19,-1.0,15584.846489429474,0.0019251652,10.0,4939.4727,1.0,7.6969576e-07,-247.71802,,5448766,-8.205029e+19,0.41894197
1.0,4999.520570925033,500.0,[-0.434  3.814 -5.291 -3.996],4999.626,658,1.0,14465,True,1,0.14661755,-248.64124,11.0,165109300000.0,0.06798022,4999.5205,1.0,10.0,,1.3514022e+34,0.25195312,24995208.0,11,6605.947,,17110.014,59362.89,-29346612.0,-1.0,15602.372785806656,11.0,10.0,4999.374,1.0,1.2920047,-248.64124,,5454266,-5.0583674e+23,0.41894197
2.0764358e+19,4864.150557260472,486.8181818181818,[-0.558  3.824 -5.284 -3.982],4999.671,658,2.0764358e+19,14476,True,2,814.48395,-239.01303,5.297539e-19,51063484.0,288.73975,4864.1504,2.0764358e+19,10.0,,inf,950.0044,51063484.0,11,2.0428917,,4.6275883,15.907403,-inf,-1.0,15619.288350105286,5.297539e-19,10.0,4049.6665,1.0,3.3828903e-31,-226.1596,,5459621,-inf,0.41894197
1.0,4889.574746907186,489.1818181818182,[-0.558  3.824 -5.284 -3.982],4999.6855,659,1.0,14487,True,1,500.15576,-214.7171,11.0,757437800.0,233.41014,4889.5747,1.0,9.999999,,150366400000.0,610.2666,23962424.0,11,35.610558,,69.75182,249.91434,-28313924.0,-1.0,15636.640143871307,11.0,9.999999,4389.419,1.0,0.12565072,-214.7171,,5465002,-1688102200000.0,0.41894197
3234.9802,4650.499679974546,465.72727272727275,[-0.607  3.799 -5.283 -4.011],4999.5835,659,3234.9802,14498,True,2,850.71423,-223.43752,0.00340033,13162428.0,364.5029,4650.4995,3234.9802,10.0,,3.275446e+22,1199.7981,13162428.0,11,0.58731246,,0.7687215,2.1938875,-7.874916e+17,-1.0,15652.690294504166,0.00340033,10.0,3799.7854,1.0,4.626868e-06,-223.29129,,5470125,-7.874916e+17,0.41894197
1.0,4392.347101817856,439.54545454545456,[-0.607  3.799 -5.283 -4.011],4999.6904,660,1.0,14509,True,1,4392.347,-236.63997,11.0,22549047000.0,1428.5249,4392.347,1.0,10.0,,755667400000.0,4999.6904,21333398.0,11,1449.8358,,4561.2627,15873.786,-25684896.0,-1.0,15666.052810430527,11.0,10.0,,1.0,0.21855417,-236.63997,,5474960,-3805185300000.0,0.41894197
18373.72,4705.054792934205,471.0,[-0.547  3.792 -5.284 -4.027],4999.665,660,18373.72,14520,True,2,985.4288,-235.36377,0.00059868116,48039828.0,406.87384,4705.055,18373.72,10.0,,2.8011773e+27,1280.0391,48039828.0,11,1.9241878,,5.7301764,20.035948,-2.3030063e+20,-1.0,15683.401015043259,0.00059868116,10.0,3719.626,1.0,2.1210008e-08,-234.69977,,5480141,-2.3030063e+20,0.41894197
1.0,4414.179877830572,441.8181818181818,[-0.547  3.792 -5.284 -4.027],4999.6997,661,1.0,14531,True,1,4414.1797,-226.19539,11.0,5594561500.0,1412.8401,4414.1797,1.0,10.0,,4.137275e+16,4999.6997,21481100.0,11,244.04347,,483.56085,1585.9795,-25832608.0,-1.0,15699.26891875267,11.0,10.0,,1.0,0.24036466,-226.19539,,5485001,-885096860000000.0,0.41894197
236073.75,4533.253614694394,453.54545454545456,[-0.494  3.73  -5.283 -4.121],4999.701,661,236073.77,14542,True,2,4523.273,-242.32402,4.6595607e-05,5588479.0,1430.9459,4533.2534,236073.77,10.0,,inf,4989.72,5588479.0,11,0.2717023,,0.679288,2.366518,-inf,-1.0,15715.821824550629,4.6595604e-05,10.0,9.981093,1.0,5.0184843e-09,-242.75473,,5489990,-inf,0.41894197
1.0,4535.980199485204,453.8181818181818,[-0.494  3.73  -5.283 -4.121],4999.683,662,1.0,14553,True,1,4526.0005,-224.92154,11.0,9620886000000.0,1431.5924,4535.98,1.0,10.0,,2.3104912e+28,4989.703,22624574.0,11,402352.72,,1268343.2,4413196.5,-26976056.0,-1.0,15732.50307059288,11.0,10.0,9.97985,1.0,1.3801261,-224.92154,,5494982,-6.6142426e+20,0.41894197
89070.65,4545.978172927976,454.72727272727275,[-0.432  3.799 -5.268 -4.039],4999.666,662,89070.65,14564,True,2,4535.997,-239.85686,0.00012349748,1707418.9,1434.4083,4545.978,89070.65,10.0,,2.1460978e+34,4989.685,1707418.9,11,0.1937962,,0.41538993,1.3803279,-6.3745534e+23,-1.0,15749.322027921677,0.00012349748,10.0,9.981146,1.0,2.9989408e-07,-237.32465,,5499984,-6.3745534e+23,0.41894197
1.0,4556.816840629132,455.8181818181818,[-0.432  3.799 -5.268 -4.039],4999.611,663,1.0,14575,True,1,4426.936,-235.6096,11.0,16334954000.0,1399.92,4556.817,1.0,10.0,,208098880000000.0,4869.73,22724356.0,11,655.42474,,1362.6382,4310.7446,-27075712.0,-1.0,15765.893047571182,11.0,10.0,129.88104,1.0,0.6096111,-235.6096,,5504998,-62786067000000.0,0.41894197
12394.793,4999.578442880313,500.0,[-0.464  3.867 -5.248 -3.941],4999.668,663,12394.793,14586,True,2,0.11257102,-243.55933,0.00088746945,59554500.0,0.06915298,4999.5786,12394.793,10.0,,1.0877687e+28,0.20214844,59554500.0,11,2.3824964,,7.521296,26.166916,-4.5383048e+20,-1.0,15782.983639478683,0.00088746945,10.0,4999.466,1.0,2.2525556e-07,-241.46431,,5510498,-4.5383048e+20,0.41894197
1.0,4999.540405718521,500.0,[-0.464  3.867 -5.248 -3.941],4999.6836,664,1.0,14597,True,1,0.14683948,-244.64764,11.0,143141320000.0,0.08367061,4999.5405,1.0,10.0,,2814275200000000.0,0.29003906,24995406.0,11,5727.0396,,17826.639,62097.965,-29346906.0,-1.0,15801.400904417038,11.0,10.0,4999.3936,1.0,0.034166988,-244.64764,,5515998,-230983300000000.0,0.41894197
20201.309,4994.116987091355,499.54545454545456,[-0.467  3.788 -5.242 -4.038],4999.6934,664,20201.309,14608,True,2,54.49432,-227.69116,0.00054451916,891661.9,17.232826,4994.1167,20201.309,10.0,,3.1647751e+29,60.0708,891661.9,11,0.035674274,,0.089224234,0.31430885,-2.4479426e+21,-1.0,15819.708352565765,0.00054451916,10.0,4939.6226,1.0,5.727267e-09,-227.11247,,5521493,-2.4479426e+21,0.41894197
1.0,4545.980726591186,454.72727272727275,[-0.467  3.788 -5.242 -4.038],4999.6826,665,1.0,14619,True,1,4536.0005,-221.28442,11.0,384312860.0,1434.4094,4545.981,1.0,10.0,,4.0017787e+16,4989.7026,22723472.0,11,15.4607115,,36.238453,128.21765,-27074960.0,-1.0,15836.633645772934,11.0,10.0,9.980013,1.0,0.4191582,-221.28442,,5526495,-870471560000000.0,0.41894197
346.21936,4999.587513890966,500.0,[-0.405  3.795 -5.241 -4.04 ],4999.677,665,346.21936,14630,True,2,0.069913,-211.36009,0.031771764,368173660.0,0.056164503,4999.5874,346.21936,10.0,,4.756748e+23,0.15917969,7869825.5,11,14.729593,,31.631655,108.26044,-1.5786533e+16,-1.0,15854.645216703415,0.031771764,10.0,4999.5176,1.0,2.0618882e-06,-210.75739,,5531995,-3.0011104e+18,0.41894197
1.0,4999.51340225806,500.0,[-0.435  3.868 -5.24  -3.943],4999.6104,666,1.0,14641,True,1,0.08860085,-249.83922,11.0,10768075000.0,0.053747848,4999.513,1.0,10.0,,318757740000000.0,0.18554688,24995136.0,11,430.8084,,1020.2539,3586.4062,-29346508.0,-1.0,15872.90285563469,11.0,10.0,4999.425,1.0,1.3372141,-249.83922,,5537495,-77697300000000.0,0.41894197
34229.87,4999.548666251615,500.0,[-0.446  3.784 -5.238 -4.035],4999.661,666,34229.87,14652,True,2,0.12739702,-246.32198,0.00032135675,3416805.0,0.076120496,4999.549,34229.87,10.0,,1.534852e+30,0.2397461,3416805.0,11,0.13669364,,0.33043796,1.1237128,-5.3908527e+21,-1.0,15890.317281246185,0.00032135675,10.0,4999.4214,1.0,4.689303e-08,-241.48149,,5542995,-5.3908527e+21,0.41894197
