MeanEntropy,MaxIW,TimeElapsed,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,InitialReturnMax,OptimizationReturnMean,InitialBound,LearnableVariance,Epsilon,EpisodesSoFar,EpThisIter,Weights,InitialReturnMin,Iteration,Inner Iteration,Penalization,ReturnStepMax,Bound,StdIW,EpLenMean,VarianceInitializer,InitialReturnStd,TimestepsSoFar,MinIW,WReturnMean,ESSRenyiHarmonic,OptimizationReturnMax,MeanIW,InitialReturnMean,EpRewMean,DivergenceHarmonic,MinBehavPdf,MeanD2-0,ESSRenyiArithmetic,ReturnStepMaxmin,OptimizationReturnMin,ReturnMeanIW,MinTargetPdf,StdWReturnMean
0.41894197,4555326500.0,4146.753415822983,3.8607507,3.8607504,4999.3027,2963.0413,-1175898600.0,,1.0,5456,11,[-0.167  2.222 -2.208 -3.151],309.7406,248,2,True,9.999999,-1.5049862e+21,1353052400.0,328.09090909090907,-1.0,1575.555,1253122,340.38528,15719168.0,2.849187,4689.562,574491600.0,3272.782,3272.7820927497232,1.196563e+29,-203.48181,3.8607504,2.849187,9.999999,,9671843000000000.0,-203.12,
0.41894197,4658.0405,4162.087761163712,1.0,1.0,4999.3643,1346.3516,-22165782.0,,1.0,5467,11,[-0.341  2.084 -2.218 -3.268],2819.2192,249,1,True,10.0,-39853517000000.0,1323.4987,417.3636363636364,-1.0,680.3555,1257713,0.984106,17814864.0,11.0,2180.145,477.87793,4165.571,4165.570745151831,83878140000000.0,-210.79918,1.0,11.0,10.0,,6394839600.0,-210.79918,
0.41894197,1.0101833,4180.145372390747,103570.92,103570.92,4999.4844,1483.7053,-6.147909e+23,,1.0,5478,11,[-0.279  2.092 -2.223 -3.262],3069.0195,249,2,True,10.0,-6.147909e+23,0.3550621,455.8181818181818,-1.0,620.0721,1262727,5.9721e-06,5433772.5,0.000106207415,1930.4648,0.25846455,4552.7246,4552.724881730004,1.9964936e+34,-246.29137,103570.92,0.000106207415,10.0,,5433772.5,-246.2863,
0.41894197,17197.21,4195.702716588974,1.0,1.0,4999.325,3184.1118,-22580510.0,,1.0,5489,11,[-0.279  2.092 -2.223 -3.262],939.5148,250,1,True,10.0,-613350600000000.0,5049.721,413.27272727272725,-1.0,1106.9636,1267273,1.7950305,18229664.0,11.0,4059.8105,2338.637,4123.6265,4123.626406664479,1.98704e+16,-239.95314,1.0,11.0,10.0,,56027580000.0,-239.95314,
0.41894197,44.287853,4210.6892256736755,20799.617,20799.617,4999.359,3999.2346,-1.803749e+21,,1.0,5500,11,[-0.337  2.075 -2.229 -3.277],179.85411,250,2,True,10.0,-1.803749e+21,12.624143,418.54545454545456,-1.0,1388.0178,1271877,1.1744496e-10,104878100.0,0.0005288559,4819.505,4.4240074,4179.089,4179.088889617004,1.718735e+29,-218.35326,20799.617,0.0005288559,10.0,,104878100.0,-219.78873,
0.41894197,1196.6123,4223.02507019043,1.0,1.0,4699.2026,3263.917,-16359879.0,,1.0,5511,11,[-0.337  2.075 -2.229 -3.277],,251,1,True,9.999999,-42788884000000.0,341.08948,327.45454545454544,-1.0,1364.7698,1275479,0.86990285,12515753.0,11.0,4699.2026,118.60706,3263.917,3263.91723417335,123893020000000.0,-199.30106,1.0,11.0,9.999999,,1589310800.0,-199.30106,
0.41894197,5.7930145,4237.419877767563,10369.506,10369.506,4999.381,1515.5868,-2.3325563e+19,,1.0,5522,11,[-0.399  2.066 -2.229 -3.272],2329.1313,251,2,True,9.999999,-2.3325563e+19,1.6516765,385.3636363636364,-1.0,948.491,1279718,5.1900036e-11,13409012.0,0.0010608027,2670.2495,0.61061764,3844.718,3844.7183053954955,2.8741761e+25,-229.7565,10369.506,0.0010608027,9.999999,,13409012.0,-240.05038,
0.41894197,2833.0146,4250.910088062286,1.0,1.0,4999.205,1359.7411,-19107504.0,,1.0,5533,11,[-0.399  2.066 -2.229 -3.272],2409.5735,252,1,True,9.999999,-2680244100000.0,801.8751,377.8181818181818,-1.0,741.0372,1283874,0.26897803,14756869.0,11.0,2589.6316,359.96066,3769.3147,3769.314537939696,378259200000.0,-239.4837,1.0,11.0,9.999999,,4530035700.0,-239.4837,
0.41894197,368.70752,4263.164545536041,2292.5889,2292.5889,4999.124,1200.9073,-1.9426434e+17,,1.0,5544,11,[-0.456  2.046 -2.234 -3.286],2399.349,252,2,True,10.0,-1.9426434e+17,105.98058,361.0,-1.0,876.21875,1287845,2.0043751e-06,838296100.0,0.004798069,2599.775,33.567696,3600.2563,3600.2564947663764,1.993997e+21,-238.16821,2292.5889,0.004798069,10.0,,838296100.0,-241.05807,
0.41894197,3611742.5,4273.283819437027,1.0,1.0,3779.6895,2759.5662,-11147022.0,,1.0,5555,11,[-0.456  2.046 -2.234 -3.286],9.981544,253,1,True,10.0,-2.7262232e+16,1036821.9,278.0,-1.0,994.8453,1290903,0.38440067,8660111.0,11.0,3769.708,333153.94,2769.5476,2769.547596246182,1.2013282e+20,-163.5137,1.0,11.0,10.0,,4727971500000.0,-163.5137,
0.41894197,0.14168307,4285.813013076782,2898033.0,2898033.0,4189.3506,868.0278,-inf,,1.0,5566,11,[-0.541  2.091 -2.249 -3.209],2319.6055,253,2,True,10.0,-inf,0.040344313,319.8181818181818,-1.0,712.7829,1294421,6.282691e-09,97127.67,3.795678e-06,1869.7451,0.014612046,3187.633,3187.633205863542,inf,-192.44853,2898033.0,3.795678e-06,10.0,,97127.67,-199.69025,
0.41894197,230.84396,4295.363485097885,1.0,1.0,3679.6523,454.44788,-10311102.0,,1.0,5577,11,[-0.541  2.091 -2.249 -3.209],2339.7031,254,1,True,10.0,-996111940000.0,68.39942,280.45454545454544,-1.0,383.15436,1297506,0.027483705,7954087.0,11.0,1339.9492,57.156494,2794.151,2794.1511129440337,178398180000.0,-153.84921,1.0,11.0,10.0,,587831400.0,-153.84921,
0.41894197,0.06212384,4304.704305887222,1283.4106,1283.4106,3599.6343,708.1438,-1.639326e+17,,1.0,5588,11,[-0.538  1.995 -2.248 -3.288],1819.6079,254,2,True,10.0,-1.639326e+17,0.018105369,253.8181818181818,-1.0,491.78174,1300298,3.217345e-07,50268.906,0.008570912,1780.0264,0.008802753,2527.7517,2527.7516434352456,5.282153e+21,-134.75964,1283.4106,0.008570912,10.0,,50268.906,-137.52008,
0.41894197,922.8379,4314.014230966568,1.0,1.0,3799.5537,989.7582,-10063175.0,,1.0,5599,11,[-0.538  1.995 -2.248 -3.288],1639.8091,255,1,True,10.0,-84874420000.0,316.3575,264.0,-1.0,797.13666,1303202,0.25905678,7550051.0,11.0,2159.7446,168.23692,2629.5671,2629.567165880468,1122718800.0,-172.04396,1.0,11.0,10.0,,668297540.0,-172.04396,
0.41894197,26.87424,4325.67720913887,1467.023,1467.023,4998.942,1294.6798,-2.7628281e+16,,1.0,5610,11,[-0.477  2.006 -2.251 -3.292],1949.2771,255,2,True,10.0,-2.7628281e+16,7.720436,325.3636363636364,-1.0,990.758,1306781,3.3224533e-06,21834818.0,0.0074981786,3049.6648,2.460468,3243.957,3243.9568007980615,4.033753e+19,-214.81195,1467.023,0.0074981786,10.0,,21834818.0,-221.11935,
0.41894197,6136.534,4334.803622722626,1.0,1.0,4319.4287,756.26917,-12715154.0,,1.0,5621,11,[-0.477  2.006 -2.251 -3.292],2259.6428,256,1,True,9.999999,-1759984900000.0,1953.0557,302.6363636363636,-1.0,609.53296,1310110,0.48321435,9467256.0,11.0,2059.786,920.1758,3015.9119,3015.912011380576,290982920000.0,-161.44398,1.0,11.0,9.999999,,8003869000.0,-161.44398,
0.41894197,0.6414359,4343.5166647434235,7613.4946,7613.494,4139.3,956.4479,-1.2211525e+20,,1.0,5632,11,[-0.488  1.891 -2.248 -3.34 ],1839.4829,256,2,True,10.0,-1.2211525e+20,0.18284675,280.6363636363636,-1.0,699.86896,1313197,1.1953537e-11,447384.72,0.001444803,2299.817,0.070123926,2795.9307,2795.930717597045,1.6762788e+27,-183.91623,7613.494,0.0014448031,10.0,,447384.72,-193.26498,
0.41894197,6726858.0,4350.753253698349,1.0,1.0,4639.619,850.0369,-11145838.0,,1.0,5643,11,[-0.488  1.891 -2.248 -3.34 ],1709.5901,257,1,True,10.0,-1.841311e+24,1923683.6,257.0,-1.0,920.2725,1316024,1.5704386,7398592.0,11.0,2930.029,646327.94,2559.627,2559.626975696808,2.4145652e+35,-183.18045,1.0,11.0,10.0,,2192392500000.0,-183.18045,
0.41894197,5.5360968e-05,4359.683706045151,3963998000000.0,3963998000000.0,4679.4014,1141.1172,-inf,,1.0,5654,11,[-0.438  1.699 -2.28  -3.49 ],1649.287,257,2,True,10.0,-inf,1.9686297e-05,280.09090909090907,-1.0,854.0656,1319105,1.7711279e-16,113.26248,2.7749762e-12,3030.1143,1.1113385e-05,2790.404,2790.40416551265,inf,-197.32285,3963998000000.0,2.7749762e-12,10.0,,113.26248,-215.45772,
0.41894197,346145150.0,4366.681688547134,1.0,1.0,3319.684,546.4297,-7011539.0,,1.0,5665,11,[-0.438  1.699 -2.28  -3.49 ],1659.563,258,1,True,9.999999,-4.4224714e+24,99098330.0,221.63636363636363,-1.0,476.16025,1321543,45.019623,5093132.0,11.0,1660.1211,32815208.0,2205.9927,2205.992666207257,5.3144337e+36,-117.298874,1.0,11.0,9.999999,,98333780000000.0,-117.298874,
0.41894197,0.00021873983,4376.373251438141,4.9469296e+16,4.9469296e+16,4999.3667,468.12286,-inf,,1.0,5676,11,[-0.317  1.71  -2.279 -3.517],2759.6118,258,2,True,10.0,-inf,6.288328e-05,323.72727272727275,-1.0,594.1042,1325104,1.4869586e-29,168.33752,2.2236015e-16,2239.755,1.988544e-05,3227.7346,3227.7345960534235,inf,-208.62274,4.9469296e+16,2.2236015e-16,10.0,,168.33752,-222.79611,
0.41894197,895.18243,4385.917237520218,1.0,1.0,4999.509,938.82135,-15679168.0,,1.0,5687,11,[-0.317  1.71  -2.279 -3.517],2319.7017,259,1,True,10.0,-4809200500000.0,254.13606,326.8181818181818,-1.0,842.6439,1328699,0.32668492,11328022.0,11.0,2679.8071,131.82274,3258.5227,3258.5229821056823,1220561300000.0,-217.40329,1.0,11.0,10.0,,2163153400.0,-217.40329,
0.41894197,975.33594,4396.179034233093,2293.6616,2293.6616,3849.4192,799.0668,-1.208024e+17,,1.0,5698,11,[-0.372  1.682 -2.279 -3.524],1969.5116,259,2,True,10.0,-1.208024e+17,278.9874,277.90909090909093,-1.0,576.22925,1331756,1.4647821e-07,1004155650.0,0.004795825,1879.9076,97.08254,2768.5781,2768.5783211475687,2.1932302e+21,-172.4671,2293.6616,0.004795825,10.0,,1004155650.0,-170.20314,
0.41894197,3788.405,4406.218461036682,1.0,1.0,3729.0088,863.7072,-9611333.0,,1.0,5709,11,[-0.372  1.682 -2.279 -3.524],1739.449,260,1,True,9.999999,-702166660000.0,1078.045,261.3636363636364,-1.0,643.61676,1334631,0.0099878665,7190665.0,11.0,1989.5598,383.49222,2603.1562,2603.1561166418064,83786660000.0,-168.48808,1.0,11.0,9.999999,,1490525600.0,-168.48808,
0.41894197,0.25229234,4418.646137952805,12798.204,12798.204,4999.3467,1221.0952,-1.5364088e+20,,1.0,5720,11,[-0.311  1.683 -2.277 -3.533],2049.2166,260,2,True,9.999998,-1.5364088e+20,0.08711317,328.0,-1.0,816.316,1338239,1.8860091e-10,752935.4,0.0008594956,2950.1301,0.04215372,3270.3118,3270.3117451446915,1.2470229e+27,-185.81549,12798.204,0.0008594956,9.999998,,752935.4,-186.50407,
0.41894197,712.59174,4432.709951162338,1.0,1.0,4819.411,1132.8094,-16816252.0,,1.0,5731,11,[-0.311  1.683 -2.277 -3.533],2369.3716,261,1,True,10.0,-7009064000000.0,201.62593,351.27272727272725,-1.0,712.5126,1342103,0.02815393,12772947.0,11.0,2450.0396,79.68569,3502.1812,3502.181081142327,3004597000000.0,-216.62335,1.0,11.0,10.0,,580310200.0,-216.62335,
0.41894197,23.529716,4445.41056895256,4483.9717,4483.9717,3799.6143,951.7815,-6.836236e+17,,1.0,5742,11,[-0.372  1.67  -2.277 -3.534],2169.6387,261,2,True,9.999999,-6.836236e+17,6.683626,313.1818181818182,-1.0,521.8835,1345548,1.0103917e-07,33162214.0,0.0024531824,1629.9756,2.5017881,3121.4204,3121.42024577578,7.399289e+22,-163.022,4483.9717,0.0024531824,9.999999,,33162214.0,-161.71983,
0.41894197,2745.0562,4458.373360157013,1.0,1.0,4189.2617,2955.89,-13065105.0,,1.0,5753,11,[-0.372  1.67  -2.277 -3.534],,262,1,True,10.0,-24286492000000.0,790.42505,296.6363636363636,-1.0,1128.1531,1348811,0.4965641,10010016.0,11.0,4189.2617,340.10352,2955.89,2955.8899303523717,63187077000000.0,-170.34033,1.0,11.0,10.0,,1825313300.0,-170.34033,
0.41894197,5.408094,4472.645940065384,124035.62,124035.62,4999.504,1127.2948,-1.5635669e+24,,1.0,5764,11,[-0.357  1.774 -2.272 -3.466],2399.3623,262,2,True,10.0,-1.5635669e+24,1.5469215,353.6363636363636,-1.0,780.68353,1352701,3.1088184e-08,3310754.5,8.86842e-05,2600.1416,0.5250011,3526.657,3526.6570970344405,1.2913358e+35,-195.48935,124035.62,8.86842e-05,10.0,,3310754.5,-201.9043,
0.41894197,802.8038,4485.001338481903,1.0,1.0,4348.999,752.61304,-12821752.0,,1.0,5775,11,[-0.357  1.774 -2.272 -3.466],2289.5376,263,1,True,9.999997,-2206242400000000.0,255.6324,305.27272727272725,-1.0,523.98737,1356059,0.993915,9529244.0,11.0,2059.4614,199.40585,3042.1506,3042.150640739464,4.4901646e+17,-203.91289,1.0,11.0,9.999997,,2301846800.0,-203.91289,
0.41894197,0.09514474,4500.163635253906,15141383.0,15141383.0,4999.2744,1241.6886,-inf,,1.0,5786,11,[-0.332  1.892 -2.259 -3.437],2829.3271,263,2,True,10.0,-inf,0.027274648,407.90909090909093,-1.0,763.1156,1360546,1.8976072e-09,109240.57,7.2648584e-07,2169.9473,0.008919362,4071.0159,4071.015788345265,inf,-222.83977,15141383.0,7.2648584e-07,10.0,,109240.57,-230.45554,
0.41894197,24553314.0,4514.905789852142,1.0,1.0,4999.191,1122.0559,-18977370.0,,1.0,5797,11,[-0.332  1.892 -2.259 -3.437],2649.0874,264,1,True,10.0,-1.1356085e+22,7057454.0,378.09090909090907,-1.0,636.5886,1364705,0.7020436,14626768.0,11.0,2350.1035,2235703.0,3771.1436,3771.1432845152012,6.813533e+30,-191.70515,1.0,11.0,10.0,,41697750000000.0,-191.70515,
0.41894197,10.357781,4527.188890457153,4364201.5,4364201.5,4679.4585,884.29205,-inf,,1.0,5808,11,[-0.424  1.961 -2.249 -3.39 ],2219.6897,264,2,True,10.0,-inf,2.9752598,311.45454545454544,-1.0,767.5826,1368131,5.13974e-12,5777865.0,2.520507e-06,2459.7688,0.9494745,3103.982,3103.9818784448507,inf,-186.63705,4364201.5,2.520507e-06,10.0,,5777865.0,-191.59413,
0.41894197,341.69666,4537.985075473785,1.0,1.0,4479.538,927.9228,-13326406.0,,1.0,5819,11,[-0.424  1.961 -2.249 -3.39 ],2109.6467,265,1,True,10.0,-138303260000.0,102.04286,304.8181818181818,-1.0,778.74603,1371484,0.28670597,9833275.0,11.0,2369.8914,77.73598,3037.5696,3037.5695754067983,1556276400.0,-196.62341,1.0,11.0,10.0,,502108300.0,-196.62341,
0.41894197,1961.2343,4549.890360593796,666.7674,666.7674,4999.587,3108.6897,-1.3916317e+16,,1.0,5830,11,[-0.377  1.992 -2.249 -3.365],9.981129,265,2,True,9.999999,-8.433603e+16,562.92017,312.6363636363636,-1.0,1711.9867,1374923,0.0040449565,3000373800.0,0.016497508,4989.606,181.33382,3118.671,3118.6705725869247,3.7566766e+20,-204.54439,666.7674,0.016497508,9.999999,,1856749200.0,-204.3403,
0.41894197,514.16205,4564.410001993179,1.0,1.0,4999.1484,3517.4937,-18976168.0,,1.0,5841,11,[-0.366  1.964 -2.251 -3.386],9.980072,266,1,True,10.0,-594786650000.0,143.77069,353.45454545454544,-1.0,1477.3527,1378811,0.11680881,14625640.0,11.0,4989.1685,92.659904,3527.4736,3527.4735862443954,18614925000.0,-214.12225,1.0,11.0,10.0,,1225092600.0,-214.12225,
0.41894197,0.98579204,4579.329379558563,7895.2485,7895.2485,4999.5576,3823.8096,-1.0191981e+19,,1.0,5852,11,[-0.314  1.996 -2.236 -3.386],,266,2,True,10.0,-1.0191981e+19,0.2872305,383.1818181818182,-1.0,1387.0532,1383026,1.7660078e-08,465656.38,0.0013932431,4999.5576,0.12608816,3823.8096,3823.8099515499634,5.48662e+24,-236.92236,7895.2485,0.0013932431,10.0,,465656.38,-242.84271,
0.41894197,304666720.0,4595.197199583054,1.0,1.0,4999.151,1354.3027,-22831368.0,,1.0,5863,11,[-0.314  1.996 -2.236 -3.386],2889.428,267,1,True,10.0,-3.4841558e+22,99599880.0,425.27272727272725,-1.0,686.70233,1387704,0.02491181,18480812.0,11.0,2109.723,45974796.0,4243.731,4243.73063309292,6.4139284e+31,-246.27357,1.0,11.0,10.0,,810150900000000.0,-246.27357,
0.41894197,0.2188545,4610.734038352966,206913980000000.0,206913980000000.0,4999.254,4305.5127,-inf,,1.0,5874,11,[-0.226  1.994 -2.226 -3.298],179.84476,267,2,True,10.0,-inf,0.062478896,448.90909090909093,-1.0,1372.2677,1392642,4.4481153e-24,56236.9,5.316219e-14,4819.409,0.022120424,4485.3574,4485.357473027877,inf,-228.49362,206913980000000.0,5.316219e-14,10.0,,56236.9,-255.3784,
0.41894197,1504.2355,4626.276800870895,1.0,1.0,4999.557,2938.2478,-24398050.0,,1.0,5885,11,[-0.226  1.994 -2.226 -3.298],1329.148,268,1,True,10.0,-23680151000000.0,441.68817,427.09090909090907,-1.0,1355.0378,1397340,0.34993133,20046796.0,11.0,3670.4092,221.14569,4267.396,4267.395945626568,29604754000000.0,-221.28012,1.0,11.0,10.0,,5321820000.0,-221.28012,
0.41894197,86.199554,4642.871607542038,222970.81,222970.8,4999.383,3940.2148,-4.6283944e+24,,1.0,5896,11,[-0.272  2.012 -2.267 -3.191],379.69415,268,2,True,9.999999,-4.6283944e+24,24.496141,432.6363636363636,-1.0,1290.7405,1402099,5.3002697e-10,180003520.0,4.9333812e-05,4619.6885,10.212742,4319.909,4319.909009292745,1.13164215e+36,-215.50842,222970.8,4.9333816e-05,9.999999,,180003520.0,-221.59967,
0.41894197,658.19543,4658.635164260864,1.0,1.0,4999.2134,2807.8977,-23950424.0,,1.0,5907,11,[-0.272  2.012 -2.267 -3.191],1509.3052,269,1,True,9.999998,-5220894000000000.0,231.75179,432.3636363636364,-1.0,980.5692,1406855,0.019905115,19599758.0,11.0,3489.9082,148.65453,4317.203,4317.203085025189,1.4401127e+18,-229.0055,1.0,11.0,9.999998,,3019866600.0,-229.0055,
0.41894197,5.916112,4677.895925283432,936920.9,936920.8,4999.491,314.6657,-inf,,1.0,5918,11,[-0.211  2.016 -2.266 -3.201],4618.617,269,2,True,10.0,-inf,1.7505165,493.6363636363636,-1.0,139.10219,1412285,5.0587873e-10,18884614.0,1.1740586e-05,380.87402,0.7868857,4933.283,4933.28288333492,inf,-237.76219,936920.8,1.1740587e-05,10.0,,18884614.0,-239.58942,
0.41894197,135.33394,4691.013635396957,1.0,1.0,4999.241,3628.128,-21112300.0,,1.0,5929,11,[-0.211  2.016 -2.266 -3.201],9.979865,270,1,True,9.999999,-245233290000000.0,41.379295,364.45454545454544,-1.0,1877.7046,1416294,0.8069857,16761602.0,11.0,4989.261,26.533478,3638.1077,3638.107649044681,3177273200000000.0,-230.31699,1.0,11.0,9.999999,,540347900.0,-230.31699,
0.41894197,2.1791408,4709.231320858002,13907.558,13907.559,4999.5273,856.1232,-2.1693722e+20,,1.0,5940,11,[-0.26   1.986 -2.269 -3.224],3889.3306,270,2,True,10.0,-2.1693722e+20,0.7736069,475.0,-1.0,422.06805,1421519,2.351662e-06,13646474.0,0.0007909369,1110.1968,0.54667896,4745.4536,4745.453749085374,2.4858006e+27,-222.30046,13907.559,0.0007909368,10.0,,13646474.0,-221.96033,
0.41894197,21560.92,4723.373919963837,1.0,1.0,4999.3623,2677.7422,-22808290.0,,1.0,5951,11,[-0.26   1.986 -2.269 -3.224],1509.5435,271,1,True,10.0,-7828570400000.0,6153.3525,419.54545454545456,-1.0,961.2533,1426134,0.23398118,18457370.0,11.0,3489.8188,2156.1956,4187.2856,4187.285678871045,3215352000000.0,-223.31035,1.0,11.0,10.0,,26919014000.0,-223.31035,
0.41894197,54.340496,4740.3184497356415,2016.3022,2016.3024,4999.4375,717.8326,-1.350216e+19,,1.0,5962,11,[-0.217  2.028 -2.27  -3.207],4209.3833,271,2,True,9.999999,-1.350216e+19,15.471881,492.90909090909093,-1.0,226.99895,1431556,0.00011172308,138802220.0,0.005455531,790.0542,5.554804,4927.216,4927.215880891218,9.6302127e+24,-246.6623,2016.3024,0.005455531,9.999999,,138802220.0,-246.05022,
0.41894197,87.471535,4756.856356143951,1.0,1.0,4999.3857,463.35635,-28900338.0,,1.0,5973,11,[-0.217  2.028 -2.27  -3.207],4489.208,272,1,True,10.0,-2093169500000000.0,24.8214,495.45454545454544,-1.0,146.52649,1437006,0.21131988,24549364.0,11.0,510.17773,12.949137,4952.5645,4952.564284055064,2.314494e+17,-224.77098,1.0,11.0,10.0,,285134700.0,-224.77098,
0.41894197,522.6336,4771.0539219379425,1246.8468,1246.8468,4999.44,3696.671,-2.9217158e+18,,1.0,5984,11,[-0.155  2.02  -2.271 -3.205],529.5366,272,2,True,10.0,-2.9217158e+18,150.09746,423.1818181818182,-1.0,1385.6329,1441661,9.202438e-05,1197012600.0,0.008822255,4469.9033,47.989075,4226.2075,4226.207523199261,4.509251e+23,-235.29932,1246.8468,0.008822255,10.0,,1197012600.0,-236.14691,
0.41894197,13155.013,4786.45782327652,1.0,1.0,4999.555,3957.415,-25175382.0,,1.0,5995,11,[-0.155  2.02  -2.271 -3.205],369.66284,273,1,True,10.0,-2.3982558e+20,4011.0652,433.09090909090907,-1.0,1449.3157,1446425,0.097877786,20824120.0,11.0,4629.8926,1870.6981,4327.078,4327.077955206171,3.037942e+27,-237.90997,1.0,11.0,10.0,,46576525000.0,-237.90997,
0.41894197,0.13594793,4799.615469932556,3492387.2,3492387.2,4999.575,3183.14,-inf,,1.0,6006,11,[-0.194  2.093 -2.276 -3.111],699.58606,273,2,True,10.0,-inf,0.03846269,388.72727272727275,-1.0,1539.7573,1450701,6.53068e-14,115001.42,3.149708e-06,4299.9893,0.014777466,3882.7258,3882.725973584926,inf,-219.51979,3492387.2,3.149708e-06,10.0,,115001.42,-230.96371,
0.41894197,104.40258,4813.230520963669,1.0,1.0,4999.4526,3590.3088,-23524938.0,,1.0,6017,11,[-0.194  2.093 -2.276 -3.111],539.70374,274,1,True,10.0,-3212802000000000.0,29.881754,413.45454545454544,-1.0,1454.9438,1455249,0.6186255,19173864.0,11.0,4459.749,13.977952,4130.012,4130.012472164216,5.452453e+17,-224.68456,1.0,11.0,10.0,,342423700.0,-224.68456,
0.41894197,4119.4966,4826.747171878815,177990.3,177990.3,4999.3633,4161.892,-5.716018e+23,,1.0,6028,11,[-0.253  2.078 -2.288 -3.109],149.86436,274,2,True,9.999999,-5.716018e+23,1183.3273,431.6363636363636,-1.0,1393.2156,1459997,2.7475808e-12,9427522000.0,6.180112e-05,4849.499,377.52542,4311.7563,4311.755963886466,1.726006e+34,-234.26591,177990.3,6.180112e-05,9.999999,,9427522000.0,-233.42258,
0.41894197,6657.487,4839.500910043716,1.0,1.0,4999.425,2385.129,-20759252.0,,1.0,6039,11,[-0.253  2.078 -2.288 -3.109],1499.5431,275,1,True,10.0,-37478325000000.0,1897.8146,389.27272727272725,-1.0,1147.8478,1464279,0.492775,16408232.0,11.0,3499.8818,706.1859,3884.6719,3884.6720337963593,74156530000000.0,-220.2212,1.0,11.0,10.0,,10560007000.0,-220.2212,
0.41894197,469.07227,4855.292578220367,81102.71,81102.71,4999.203,4308.2065,-8.989339e+23,,1.0,6050,11,[-0.198  2.07  -2.312 -3.123],189.84291,275,2,True,10.0,-8.989339e+23,134.74849,450.09090909090907,-1.0,1376.9955,1469230,2.7057732e-08,1072081800.0,0.00013563049,4809.3604,42.963676,4498.049,4498.048798257395,4.2693947e+34,-236.23152,81102.71,0.00013563049,10.0,,1072081800.0,-235.90025,
0.41894197,18025644.0,4870.523601293564,1.0,1.0,4999.499,1918.8661,-27742948.0,,1.0,6061,11,[-0.198  2.07  -2.312 -3.123],2879.3533,276,1,True,10.0,-1.163821e+22,5190518.0,480.09090909090907,-1.0,607.34424,1474511,0.19530776,23391778.0,11.0,2120.1458,1992153.5,4798.219,4798.219498313289,7.154518e+30,-258.78088,1.0,11.0,10.0,,49472164000000.0,-258.78088,
0.41894197,0.24566332,4886.15985250473,3160370.0,3160370.2,4999.214,2293.5154,-inf,,1.0,6072,11,[-0.126  2.015 -2.351 -3.2  ],2228.8552,276,2,True,10.0,-inf,0.07090934,452.54545454545456,-1.0,1012.40405,1479489,2.1779495e-10,272149.56,3.480605e-06,2770.3586,0.02878544,4522.3706,4522.3705333789585,inf,-230.32034,3160370.2,3.4806048e-06,10.0,,272149.56,-236.55405,
0.41894197,10661.71,4900.847616910934,1.0,1.0,4999.174,3609.3877,-23334606.0,,1.0,6083,11,[-0.126  2.015 -2.351 -3.2  ],359.75546,277,1,True,10.0,-3.0050705e+22,3064.2004,397.27272727272725,-1.0,1797.1974,1483859,0.26859504,18984016.0,11.0,4639.4185,971.8609,3969.143,3969.1431037282437,4.77123e+31,-245.56615,1.0,11.0,10.0,,24282618000.0,-245.56615,
0.41894197,2279497.0,4913.043910503387,20.747465,20.747465,4999.194,2869.3718,-3448406500000.0,,1.0,6094,11,[-0.016  2.01  -2.378 -3.253],559.5867,277,2,True,10.0,-85934435000000.0,650992.94,343.45454545454544,-1.0,1767.3927,1487637,2.1462567,4035879.5,0.5301852,4439.6074,221897.2,3428.958,3428.9583780827616,342438400000000.0,-215.70647,20.747465,0.5301852,10.0,,5427328000000.0,-217.40515,
0.41894197,7068213.0,4924.661820173264,1.0,1.0,4999.0815,3041.1953,-19319320.0,,1.0,6105,11,[-0.219  2.107 -2.384 -3.145],149.89127,278,1,True,10.0,-1.5055385e+19,2031936.4,319.6363636363636,-1.0,2187.6653,1491153,1.3743433,14968912.0,11.0,4849.1904,642665.56,3191.0862,3191.086257530416,1.1976663e+25,-237.73953,1.0,11.0,10.0,,16058334000000.0,-237.73953,
0.41894197,0.5855941,4938.912910223007,1001517100.0,1001517100.0,4999.1694,4252.6177,-inf,,1.0,6116,11,[-0.286  2.171 -2.398 -3.062],9.9807005,278,2,True,10.0,-inf,0.1681984,427.0,-1.0,1378.3158,1495850,1.4421061e-14,12124.201,1.0983337e-08,4989.189,0.053721186,4262.5986,4262.598794877034,inf,-230.57173,1001517100.0,1.0983337e-08,10.0,,12124.201,-235.55917,
0.41894197,2682.4082,4955.520867824554,1.0,1.0,4999.331,1366.1196,-26498536.0,,1.0,6127,11,[-0.286  2.171 -2.398 -3.062],3308.981,279,1,True,10.0,-16535081000000.0,762.34503,468.0,-1.0,539.5298,1500998,1.1650581,22147660.0,11.0,1690.3501,305.60788,4675.1006,4675.100541332354,14437151000000.0,-264.46274,1.0,11.0,10.0,,3760130000.0,-264.46274,
0.41894197,56634.094,4968.255069255829,4112.11,4112.11,4999.242,2962.9038,-5.443741e+19,,1.0,6138,11,[-0.238  2.208 -2.402 -3.046],499.73352,279,2,True,9.999999,-5.443741e+19,16278.64,347.0,-1.0,1625.597,1504815,0.00019596644,61801013000.0,0.0026750257,4499.509,5156.566,3462.637,3462.6372299376094,1.5656408e+26,-232.5535,4112.11,0.0026750257,9.999999,,61801013000.0,-234.26491,
