MinIW,MeanEntropy,StdIW,EpRewMean,DivergenceHarmonic,InitialReturnMax,StdWReturnMean,Weights,InitialReturnMin,Iteration,Epsilon,OptimizationReturnMean,InitialReturnMean,EmpiricalD2Arithmetic,EpThisIter,EpisodesSoFar,TimestepsSoFar,WReturnMean,InitialReturnStd,TimeElapsed,Penalization,ReturnStepMaxmin,InitialBound,EmpiricalD2Harmonic,ReturnStepMax,VarianceInitializer,MeanIW,LearnableVariance,Bound,ESSRenyiHarmonic,OptimizationReturnMax,OptimizationReturnMin,MinBehavPdf,EpLenMean,ESSRenyiArithmetic,MinTargetPdf,MeanD2-0,MaxIW,Inner Iteration,ReturnMeanIW
4.02104,0.41894197,136.14792,4675.3895342166015,3.2467725e+19,4999.201,,[-0.058  1.656 -2.572 -2.593],1439.6223,217,1.0,3235.767,4675.3896,1.0,11,4763,643503,22906286.0,1023.23944,2145.572468996048,True,10.0,-27256938.0,1.0,10.0,-1.0,140.18935,,-2.478964e+16,11.0,3559.5789,,-224.19089,467.72727272727275,11.0,-224.19089,1.0,457.31213,1,2891054300.0
4.516147e-09,0.41894197,0.2505808,4999.132862836165,9.9781675e+35,4999.463,,[-0.03   1.563 -2.574 -2.671],4998.686,217,1.0,0.4469105,4999.133,220687.14,11,4774,649003,1987540.9,0.25327545,2160.133418560028,True,10.0,-4.3462544e+24,220687.14,10.0,-1.0,0.07951873,,-4.3462544e+24,4.984432e-05,0.77685547,,-221.03088,500.0,4.984432e-05,-227.37506,220687.14,0.87192273,2,1987540.9
0.5862573,0.41894197,3768.2168,4998.958586320251,8.504345e+25,4999.498,,[-0.03   1.563 -2.574 -2.671],4997.7197,218,1.0,1.2388583,4998.959,1.0,11,4785,654503,24989588.0,0.45488623,2175.1495513916016,True,10.0,-29340758.0,1.0,10.0,-1.0,1332.8647,,-4.012511e+19,11.0,1.7783203,,-241.32481,500.0,11.0,-241.32481,1.0,13232.722,1,33306210000.0
2.9329883e-10,0.41894197,4.480586,4601.8310674132435,1.0865526e+34,4999.4014,,[-0.01   1.483 -2.58  -2.766],629.56433,218,1.0,3972.2666,4601.831,161374.86,11,4796,659567,42743276.0,1256.141,2188.6762523651123,True,10.0,-4.535283e+23,161374.86,10.0,-1.0,1.7171782,,-4.535283e+23,6.816427e-05,4369.837,,-237.36282,460.3636363636364,6.816427e-05,-246.29361,161374.86,15.638336,2,42743276.0
1.0111394,0.41894197,155.60287,4999.120111825523,25431430000.0,4999.377,,[-0.01   1.483 -2.58  -2.766],4998.456,219,1.0,0.66397375,4999.12,1.0,11,4807,665067,24991202.0,0.25533617,2204.8822243213654,True,10.0,-29342170.0,1.0,10.0,-1.0,72.190605,,-695645440000.0,11.0,0.92089844,,-226.52953,500.0,11.0,-226.52953,1.0,555.54315,1,1804047900.0
5.0251774e-06,0.41894197,45.175148,4999.1597530191575,1.2372333e+20,4999.407,,[-0.005  1.463 -2.61  -2.885],4998.781,219,1.0,0.3790394,4999.1597,805.7168,11,4818,670567,444405120.0,0.19650751,2220.802587747574,True,10.0,-4.8395597e+16,805.7168,10.0,-1.0,17.78264,,-4.8395597e+16,0.01365244,0.62646484,,-223.1493,500.0,0.01365244,-221.31635,805.7168,156.2016,2,444405120.0
1.1493433,0.41894197,30123.22,4545.625292359197,6.91713e+18,4999.4775,,[-0.005  1.463 -2.61  -2.885],9.979898,220,1.0,4535.6455,4545.6255,1.0,11,4829,675569,22719918.0,1434.297,2233.4211230278015,True,10.0,-27071044.0,1.0,10.0,-1.0,10015.368,,-1.1443655e+16,11.0,4989.4976,,-224.58524,454.72727272727275,11.0,-224.58524,1.0,105191.48,1,250274220000.0
3.1688876e-09,0.41894197,0.006744668,4999.078291403418,7.680995e+32,4999.379,,[ 0.015  1.548 -2.622 -2.796],4998.825,220,1.0,0.25310725,4999.078,110676.43,11,4840,681069,74668.875,0.14801814,2247.490782737732,True,10.0,-1.20582385e+23,110676.42,10.0,-1.0,0.0029879317,,-1.20582385e+23,9.938883e-05,0.55371094,,-244.0434,500.0,9.9388824e-05,-252.04066,110676.43,0.022922536,2,74668.875
0.92977285,0.41894197,246.60953,4999.101372038418,89231660000000.0,4999.426,,[ 0.015  1.548 -2.622 -2.796],4998.517,221,1.0,0.5842951,4999.1016,1.0,11,4851,686569,24991016.0,0.26198262,2263.543918132782,True,10.0,-29342066.0,1.0,10.0,-1.0,150.09785,,-41103840000000.0,11.0,0.9086914,,-233.55469,500.0,11.0,-233.55469,1.0,807.7187,1,3751067400.0
1.2581812e-16,0.41894197,14.002174,4603.562461024724,inf,4999.504,,[-0.063  1.624 -2.643 -2.738],649.60205,221,1.0,3953.9602,4603.5625,126374890.0,11,4862,691635,6087716.5,1250.352,2278.315804719925,True,10.0,-inf,126374890.0,10.0,-1.0,4.6116614,,-inf,8.704261e-08,4349.902,,-247.61185,460.54545454545456,8.704261e-08,-262.41248,126374890.0,48.873928,2,6087716.5
0.45585364,0.41894197,1293.7747,4999.153476549923,1.2061245e+26,4999.448,,[-0.063  1.624 -2.643 -2.738],4998.6655,222,1.0,0.48792613,4999.1533,1.0,11,4873,697135,24991536.0,0.21661049,2295.002273797989,True,10.0,-29342622.0,1.0,10.0,-1.0,459.77716,,-4.778408e+19,11.0,0.78271484,,-229.23083,500.0,11.0,-229.23083,1.0,4545.8345,1,11491612000.0
2.1479948e-21,0.41894197,0.74630964,4523.817079409774,inf,4999.498,,[-0.171  1.684 -2.65  -2.724],169.83511,222,1.0,4353.9824,4523.817,8.513255e+21,11,4884,702114,6170879.0,1381.5961,2311.370266675949,True,10.0,-inf,8.5132546e+21,10.0,-1.0,0.39150923,,-inf,1.2921028e-21,4829.663,,-243.49693,452.6363636363636,1.2921027e-21,-252.3688,8.513255e+21,2.2574582,2,6170879.0
0.28618148,0.41894197,17.418617,4970.002027051958,7.955312e+16,4999.4453,,[-0.171  1.684 -2.65  -2.724],4679.3096,223,1.0,290.69247,4970.002,1.0,11,4895,707583,24709372.0,91.92539,2328.95059132576,True,10.0,-29060454.0,1.0,10.0,-1.0,15.013778,,-1227200300000000.0,11.0,320.13574,,-230.6083,497.1818181818182,11.0,-230.6083,1.0,58.007797,1,372947970.0
0.004139869,0.41894197,2.2533996,4290.896917812072,143835470000000.0,4999.43,,[-0.117  1.712 -2.646 -2.71 ],9.979642,223,1.0,4280.9175,4290.897,78.14818,11,4906,712306,34507824.0,1572.8494,2343.136804819107,True,10.0,-102799245000000.0,78.14818,10.0,-1.0,1.0242978,,-52181580000000.0,0.14075825,4989.4507,,-225.50868,429.3636363636364,0.14075825,-224.7122,78.14818,8.038633,2,22586276.0
0.08422414,0.41894197,51.270317,4544.7101719428,6.004907e+16,4999.4414,,[-0.114  1.689 -2.643 -2.731],,224,1.0,4544.7104,4544.7104,1.0,11,4917,717307,22719832.0,1437.1636,2361.441107273102,True,10.0,-27070908.0,1.0,10.0,-1.0,38.560215,,-1066202100000000.0,11.0,4999.4414,,-230.80078,454.6363636363636,11.0,-230.80078,1.0,135.82631,1,961394500.0
7.6167844e-06,0.41894197,0.15509579,4999.208811351753,6.1178933e+28,4999.4326,,[-0.035  1.642 -2.656 -2.815],4998.742,224,1.0,0.46657494,4999.209,9279.388,11,4928,722807,2422556.0,0.20742717,2379.0130984783173,True,10.0,-1.0761812e+21,9279.388,10.0,-1.0,0.096930094,,-1.0761812e+21,0.001185423,0.6904297,,-248.33226,500.0,0.001185423,-252.02354,9279.388,0.35183737,2,2422556.0
1.0074068,0.41894197,12464.749,4544.609044789033,1.6263432e+20,4999.433,,[-0.035  1.642 -2.656 -2.815],,225,1.0,4544.609,4544.609,1.0,11,4939,727808,22718818.0,1437.1316,2394.5637917518616,True,10.0,-27069872.0,1.0,10.0,-1.0,4767.2705,,-5.5487043e+16,11.0,4999.433,,-221.39967,454.6363636363636,11.0,-221.39967,1.0,43428.168,1,119127580000.0
2.2325793e-08,0.41894197,14.675152,4544.740581002403,5.760491e+28,4999.4106,,[-0.019  1.552 -2.654 -2.9  ],,225,1.0,4544.7407,4544.7407,32196.307,11,4950,732809,134510140.0,1437.1732,2410.546356201172,True,10.0,-1.0442642e+21,32196.307,10.0,-1.0,5.499108,,-1.0442642e+21,0.0003416541,4999.4106,,-240.78752,454.6363636363636,0.0003416541,-245.8299,32196.307,51.44384,2,134510140.0
0.4444114,0.41894197,409.58893,4999.180900620984,2.2715667e+23,4999.611,,[-0.019  1.552 -2.654 -2.9  ],4997.873,226,1.0,1.307928,4999.181,1.0,11,4961,738309,24991812.0,0.4491299,2426.724483728409,True,10.0,-29343180.0,1.0,10.0,-1.0,167.99164,,-2.073854e+18,11.0,1.737793,,-226.1305,500.0,11.0,-226.1305,1.0,1427.1836,1,4198395600.0
1.2941038e-11,0.41894197,0.48080215,4999.07719207794,5.441129e+34,4999.3,,[ 0.024  1.638 -2.653 -2.821],4998.6914,226,1.0,0.38600853,4999.0776,164800.08,11,4972,743809,3992371.5,0.1894994,2442.4392261505127,True,10.0,-1.0148595e+24,164800.08,10.0,-1.0,0.15974699,,-1.0148595e+24,6.674754e-05,0.60839844,,-229.06471,500.0,6.674754e-05,-241.60002,164800.08,1.6785735,2,3992371.5
0.3478976,0.41894197,13.454814,4545.479835065756,8724580000000.0,4999.4976,,[ 0.024  1.638 -2.653 -2.821],9.979144,227,1.0,4535.5005,4545.48,1.0,11,4983,748811,22718464.0,1434.2513,2457.8649818897247,True,10.0,-27069628.0,1.0,10.0,-1.0,9.985203,,-12852167000000.0,11.0,4989.5186,,-237.33006,454.72727272727275,11.0,-237.33006,1.0,47.009125,1,247609440.0
1.6546788e-11,0.41894197,5.4121847,4999.2714070935635,inf,4999.5156,,[-0.082  1.632 -2.669 -2.885],4998.9756,227,1.0,0.29585406,4999.2715,4249354.0,11,4994,754311,74947550.0,0.18329099,2477.2006487846375,True,10.0,-inf,4249354.0,10.0,-1.0,2.9987793,,-inf,2.5886288e-06,0.54003906,,-243.40501,500.0,2.5886288e-06,-245.04245,4249354.0,18.39444,2,74947550.0
0.23908438,0.41894197,16.717176,4999.213247166414,341713000000.0,4999.617,,[-0.082  1.632 -2.669 -2.885],4998.597,228,1.0,0.6161222,4999.214,1.0,11,5005,759811,24992136.0,0.27487642,2495.511101961136,True,10.0,-29343520.0,1.0,10.0,-1.0,7.4626355,,-2543777500000.0,11.0,1.0200195,,-242.5936,500.0,11.0,-242.5936,1.0,59.499508,1,186530050.0
0.013764747,0.41894197,164.12747,4998.980539856214,7.5498576e+25,4999.5264,,[ 0.041  1.613 -2.678 -2.882],4998.466,228,1.0,0.5147816,4998.9805,103.748116,11,5016,765311,19924032.0,0.39401397,2514.6026663780212,True,10.0,-187459750000000.0,103.748116,10.0,-1.0,60.146927,,-3.780682e+19,0.10602602,1.0605469,,-234.05338,500.0,0.10602602,-233.77922,103.748116,578.3967,2,1502805000.0
0.4380157,0.41894197,16372252.0,4998.991972108252,2.2615437e+28,4999.5737,,[ 0.006  1.542 -2.674 -2.948],4997.6543,229,1.0,1.3378018,4998.992,1.0,11,5027,770811,24989924.0,0.55104727,2534.862169265747,True,10.0,-29341228.0,1.0,10.0,-1.0,5182324.5,,-6.543523e+20,11.0,1.9194336,,-234.803,500.0,11.0,-234.803,1.0,56955910.0,1,129512680000000.0
5.4224674e-09,0.41894197,2.5256052,4083.4871149408204,6.702277e+36,4999.25,,[ 0.232  1.597 -2.586 -2.916],1209.6316,229,1.0,2873.8555,4083.4868,308327.53,11,5038,775308,20216240.0,1316.0889,2549.7880890369415,True,9.999999,-1.1263255e+25,308327.53,9.999999,-1.0,0.8089225,,-1.1263255e+25,3.567635e-05,3789.6184,,-221.34752,408.8181818181818,3.567635e-05,-220.26042,308327.53,8.795096,2,20216240.0
0.1511895,0.41894197,4829.422,3637.152099777217,1101609300000.0,4999.3706,,[ 0.232  1.597 -2.586 -2.916],219.80331,230,1.0,3417.3486,3637.152,1.0,11,5049,779315,15982525.0,1659.4125,2562.2651059627533,True,9.999999,-20333452.0,1.0,9.999999,-1.0,1544.4117,,-4604917000000.0,11.0,4779.5674,,-216.4864,364.27272727272725,11.0,-216.4864,1.0,16816.275,1,38374640000.0
7.4061345e-06,0.41894197,3.0250142,4257.122569432603,2.723793e+21,4999.3193,,[ 0.138  1.544 -2.608 -2.976],419.68445,230,1.0,3837.4382,4257.1226,1369.489,11,5060,784001,999503.6,1587.7863,2578.6419899463654,True,9.999999,-2.2706587e+17,1369.489,9.999999,-1.0,1.0433675,,-2.2706587e+17,0.008032193,4579.635,,-229.54272,426.0,0.008032193,-230.625,1369.489,10.596211,2,999503.6
0.32574415,0.41894197,27.748178,4544.2354501198315,40559870000000.0,4999.332,,[ 0.138  1.544 -2.608 -2.976],9.980324,231,1.0,4534.255,4544.2354,1.0,11,5071,789003,22706032.0,1433.8602,2595.952135324478,True,10.0,-27056906.0,1.0,10.0,-1.0,19.644793,,-27709133000000.0,11.0,4989.3516,,-227.17613,454.72727272727275,11.0,-227.17613,1.0,94.24219,1,488290660.0
5.4908356e-05,0.41894197,0.38493267,4186.389874262621,11537489000000.0,4999.4375,,[ 0.1    1.657 -2.616 -3.01 ],9.980094,231,1.0,4176.4097,4186.39,80.046196,11,5082,793611,527462.56,1737.9518,2610.8072650432587,True,10.0,-44669174000000.0,80.046196,10.0,-1.0,0.20277752,,-14778862000000.0,0.13742064,4989.4575,,-226.56187,418.90909090909093,0.13742064,-230.75838,80.046196,1.0197544,2,545371.75
0.06547983,0.41894197,283.82047,4737.2029378099405,69984270000.0,4999.4863,,[ 0.121  1.641 -2.61  -2.993],2118.983,232,1.0,2618.2202,4737.2026,1.0,11,5093,798824,23126600.0,827.9539,2628.152646780014,True,10.0,-27477740.0,1.0,10.0,-1.0,205.8086,,-1156180300000.0,11.0,2880.5034,,-238.88753,473.90909090909093,11.0,-238.88753,1.0,778.0329,1,5130668000.0
1.6077125e-06,0.41894197,12.182377,4363.509491918538,1.2973598e+30,4999.174,,[ 0.104  1.719 -2.683 -2.929],159.84976,232,1.0,4203.6597,4363.5093,20983.16,11,5104,803629,37730892.0,1431.4404,2644.018119573593,True,10.0,-4.955297e+21,20983.16,10.0,-1.0,3.8532298,,-4.955297e+21,0.0005242299,4839.324,,-231.01012,436.8181818181818,0.0005242299,-236.26039,20983.16,42.37729,2,37730892.0
0.40382698,0.41894197,120.98957,4442.841805937522,6.373913e+34,4999.417,,[ 0.104  1.719 -2.683 -2.929],169.81369,233,1.0,4273.028,4442.842,1.0,11,5115,808519,21700844.0,1400.7141,2660.642369747162,True,10.0,-26051868.0,1.0,10.0,-1.0,67.56249,,-1.09846146e+24,11.0,4829.6035,,-215.03972,444.54545454545456,11.0,-215.03972,1.0,371.41794,1,1605904400.0
,0.41894197,,4884.67033995271,inf,4999.4497,,[-0.133  1.646 -2.711 -2.923],4099.371,233,1.0,785.2992,4884.6704,inf,11,5126,813896,4.8901755e-21,263.5339,2679.2629425525665,True,10.0,-inf,inf,10.0,-1.0,1.95657e-28,,-inf,,900.0786,,-217.36821,488.8181818181818,,-378.40778,inf,2.1503986e-27,2,4.8901755e-21
0.25420126,0.41894197,32.34417,4545.6870927547925,16301599000000.0,4999.4746,,[-0.133  1.646 -2.711 -2.923],9.979815,234,1.0,4535.7075,4545.687,1.0,11,5137,818898,22720536.0,1434.3165,2696.4579858779907,True,10.0,-27071654.0,1.0,10.0,-1.0,14.28865,,-17567729000000.0,11.0,4989.4946,,-220.34569,454.72727272727275,11.0,-220.34569,1.0,111.40083,1,354863740.0
13.749496,0.41894197,5903796000.0,4999.19502270005,2.5242717e+29,4999.5996,,[-0.071  1.642 -2.706 -2.916],4998.797,234,1.0,0.39812678,4999.195,5.6997614,11,5148,824398,5776080.0,0.24911019,2715.312875032425,True,10.0,-12536717000.0,5.6997614,10.0,-1.0,2300599300.0,,-2.1862153e+21,1.9299053,0.8027344,,-239.11052,500.0,1.9299053,-242.34422,5.6997614,20479203000.0,2,5.7487845e+16
2.788993,0.41894197,115649.484,3404.12484958742,1.8508186e+29,4949.2275,,[-0.32   1.621 -2.715 -2.925],2079.6746,235,1.0,1324.4503,3404.125,1.0,11,5159,828154,12324372.0,858.0824,2728.2299571037292,True,10.0,-16588451.0,1.0,10.0,-1.0,50818.62,,-1.8344244e+21,11.0,2869.553,,-206.25948,341.45454545454544,11.0,-206.25948,1.0,412179.62,1,406499070000.0
2.9486334e-13,0.41894197,0.3255047,2995.117509198678,inf,4729.56,,[-0.446  1.814 -2.732 -3.02 ],,235,1.0,2995.1174,2995.1174,2831437.8,11,5170,831460,232534.69,1129.1179,2739.5861032009125,True,10.0,-inf,2831437.8,10.0,-1.0,0.12250168,,-inf,3.884952e-06,4729.56,,-212.03802,300.54545454545456,3.884952e-06,-218.86447,2831437.8,1.1458446,2,232534.69
0.016989157,0.41894197,2355.7097,2336.9510711510516,5934582000.0,2839.7686,,[-0.446  1.814 -2.732 -3.02 ],1619.7722,236,1.0,717.1789,2336.951,1.0,11,5181,834042,5587042.0,354.54425,2747.9886708259583,True,9.999999,-6990869.0,1.0,9.999999,-1.0,912.6648,,-114576010000.0,11.0,1219.9963,,-138.35603,234.72727272727272,11.0,-138.35603,1.0,8233.075,1,6431615000.0
4.6797095e-07,0.41894197,26.579315,2219.707992836338,1.4742657e+18,3809.6575,,[-0.508  1.804 -2.738 -3.02 ],1619.8204,236,1.0,599.88763,2219.708,656.37085,11,5192,836495,40109092.0,555.00214,2756.076086997986,True,9.999999,-3142253400000000.0,656.37085,9.999999,-1.0,8.513278,,-3067628600000000.0,0.016758818,2189.837,,-139.56877,223.0,0.016758818,-143.48444,656.37085,92.5605,2,38311828.0
96.91972,0.41894197,41853.973,2506.045482388141,3.320724e+29,3509.6267,,[-0.507  1.8   -2.738 -3.02 ],1759.717,237,1.0,746.32837,2506.0454,1.0,11,5203,839263,6559300.5,528.2387,2765.8557114601135,True,10.0,-8703524.0,1.0,10.0,-1.0,41204.605,,-1.2356097e+21,11.0,1749.9097,,-157.75409,251.63636363636363,11.0,-157.75409,1.0,141645.67,1,340850570000.0
1.8094988e-19,0.41894197,0.03057838,3615.024756713349,inf,4999.5923,,[-0.389  1.79  -2.742 -3.06 ],2329.6826,237,1.0,1285.3422,3615.025,1432846100000.0,11,5214,843248,122276.82,1021.36115,2778.9493522644043,True,10.0,-inf,1432846100000.0,10.0,-1.0,0.014163532,,-inf,7.677028e-12,2669.9097,,-227.27464,362.27272727272725,7.677028e-12,-234.12184,1432846100000.0,0.09702427,2,122276.82
0.2449297,0.41894197,586.64716,3016.935846056723,217061590000000.0,4449.525,,[-0.389  1.79  -2.742 -3.06 ],2119.7314,238,1.0,897.20435,3016.9358,1.0,11,5225,846578,9653079.0,742.4133,2789.4640004634857,True,10.0,-13099564.0,1.0,10.0,-1.0,338.40833,,-50778930000000.0,11.0,2329.7935,,-210.99164,302.72727272727275,11.0,-210.99164,1.0,2033.085,1,2539544300.0
5.643485e-10,0.41894197,44.19144,3187.7692229179884,5.402386e+30,4649.4814,,[-0.322  1.718 -2.746 -3.138],2309.687,238,1.0,878.0822,3187.7693,67036.88,11,5236,850096,111972070.0,823.7167,2801.7230932712555,True,9.999999,-8.746713e+21,67036.88,9.999999,-1.0,13.987446,,-8.746713e+21,0.00016408878,2339.7944,,-196.10748,319.8181818181818,0.00016408878,-198.88129,67036.88,153.733,2,111972070.0
0.8699294,0.41894197,6229.1016,3415.9076478266197,8.526305e+17,4999.499,,[-0.322  1.718 -2.746 -3.138],2329.4905,239,1.0,1086.4172,3415.9077,1.0,11,5247,853864,12213342.0,738.1836,2815.324969768524,True,9.999999,-16564482.0,1.0,9.999999,-1.0,3430.132,,-4017719400000000.0,11.0,2670.0085,,-217.46216,342.54545454545456,11.0,-217.46216,1.0,21451.645,1,28904585000.0
1.5373591e-13,0.41894197,1211.4243,4445.817120035652,inf,4999.5186,,[-0.251  1.685 -2.754 -3.235],3509.5908,239,1.0,936.2263,4445.817,41022948.0,11,5258,858762,7792206300.0,572.28784,2831.6688239574432,True,10.0,-inf,41022948.0,10.0,-1.0,383.24014,,-inf,2.681426e-07,1489.9277,,-233.18791,445.27272727272725,2.681426e-07,-247.93968,41022948.0,4214.1,2,7792206300.0
0.9582337,0.41894197,4500042.0,3826.767912414664,2.0930334e+26,4999.5986,,[-0.251  1.685 -2.754 -3.235],2759.4502,240,1.0,1067.3176,3826.7678,1.0,11,5269,862980,15361286.0,846.8371,2844.7638852596283,True,10.0,-19712600.0,1.0,10.0,-1.0,1444065.9,,-6.2950836e+19,11.0,2240.1484,,-231.395,383.45454545454544,11.0,-231.395,1.0,15673860.0,1,17820692000000.0
1.569601e-14,0.41894197,1043.5417,3522.317558293257,inf,4999.4805,,[-0.333  1.737 -2.76  -3.156],2469.65,240,1.0,1052.6676,3522.3174,17797846.0,11,5280,866864,8710654000.0,852.70764,2857.995159626007,True,10.0,-inf,17797846.0,10.0,-1.0,393.26648,,-inf,6.180523e-07,2529.8306,,-212.97815,353.09090909090907,6.180523e-07,-214.86018,17797846.0,3633.2249,2,8710654000.0
0.84496754,0.41894197,1252.0752,3382.2785375292733,5034430000000.0,4999.4487,,[-0.333  1.737 -2.76  -3.156],2179.4407,241,1.0,1202.8379,3382.2783,1.0,11,5291,870595,12232125.0,890.1218,2872.11448097229,True,10.0,-16583176.0,1.0,10.0,-1.0,564.97064,,-9766188000000.0,11.0,2820.008,,-209.19174,339.1818181818182,11.0,-209.19174,1.0,4360.4937,1,3656672300.0
4.114896e-19,0.41894197,0.004797509,3809.4544277991877,3.3556771e+34,4999.3955,,[-0.271  1.748 -2.76  -3.15 ],2569.6096,241,1.0,1239.8448,3809.4546,117367.55,11,5302,874794,64578.613,889.3526,2888.094033718109,True,10.0,-7.9701795e+23,117367.55,10.0,-1.0,0.0034597844,,-7.9701795e+23,9.372267e-05,2429.786,,-232.22913,381.72727272727275,9.372267e-05,-234.57333,117367.55,0.01368266,2,64578.613
0.4529554,0.41894197,814.64075,4379.456684057083,56682830000000.0,4999.6104,,[-0.271  1.748 -2.76  -3.15 ],3468.7192,242,1.0,910.73737,4379.4565,1.0,11,5313,879619,19521146.0,584.38434,2908.6848559379578,True,9.999999,-23872510.0,1.0,9.999999,-1.0,388.79593,,-32766222000000.0,11.0,1530.8911,,-246.04759,438.6363636363636,11.0,-246.04759,1.0,2877.3647,1,6430567400.0
1.1713954e-07,0.41894197,0.17867239,3321.359146610265,1.2701296e+26,4459.4316,,[-0.333  1.741 -2.762 -3.16 ],2159.501,242,1.0,1161.8582,3321.3594,8408.126,11,5324,883284,1333022.2,642.7986,2924.5335881710052,True,9.999999,-3.9014503e+19,8408.126,9.999999,-1.0,0.0927047,,-3.9014503e+19,0.0013082583,2299.9307,,-188.2366,333.1818181818182,0.0013082583,-193.71991,8408.126,0.5408772,2,1333022.2
0.1158008,0.41894197,27927808.0,3272.317539521707,4.4846773e+33,4999.5864,,[-0.333  1.741 -2.762 -3.16 ],2519.5444,243,1.0,752.7732,3272.3174,1.0,11,5335,886894,11124326.0,645.18396,2939.3617837429047,True,10.0,-15475614.0,1.0,10.0,-1.0,9313172.0,,-2.9139143e+23,11.0,2480.042,,-205.54874,328.1818181818182,11.0,-205.54874,1.0,97594504.0,1,103339940000000.0
3.4786635e-20,0.41894197,0.014067352,4228.531301952378,inf,4999.4395,,[-0.223  1.684 -2.775 -3.173],2869.3298,243,1.0,1359.2014,4228.5312,1707054600000000.0,11,5346,891553,37570.57,847.63837,2959.265097141266,True,10.0,-inf,1707054600000000.0,10.0,-1.0,0.004488732,,-inf,6.4438476e-15,2130.1096,,-219.52913,423.54545454545456,6.4438476e-15,-223.53084,1707054600000000.0,0.04897258,2,37570.57
0.18834221,0.41894197,166.27885,4011.287071421863,294069000000.0,4999.286,,[-0.223  1.684 -2.775 -3.173],,244,1.0,4011.2869,4011.2869,1.0,11,5357,895976,17807552.0,1310.392,2978.043125152588,True,10.0,-22158330.0,1.0,10.0,-1.0,124.73979,,-2361442400000.0,11.0,4999.286,,-240.633,402.09090909090907,11.0,-240.633,1.0,463.79135,1,2139720200.0
8.5141216e-10,0.41894197,612.9545,4552.185017200784,1.4013608e+24,4999.59,,[-0.207  1.616 -2.768 -3.276],3439.5586,244,1.0,1112.6265,4552.185,3846.7913,11,5368,900991,4845696000.0,509.13416,2998.0276730060577,True,9.999999,-5.150943e+18,3846.791,9.999999,-1.0,193.88348,,-5.150943e+18,0.0028595263,1560.0312,,-226.97981,455.90909090909093,0.002859526,-230.81802,3846.7913,2132.2158,2,4845696000.0
0.4478286,0.41894197,13288.451,3841.2809321093246,4.1053057e+18,4999.576,,[-0.207  1.616 -2.768 -3.276],,245,1.0,3841.2812,3841.2812,1.0,11,5379,905225,16900284.0,1464.5288,3014.757761001587,True,10.0,-21251568.0,1.0,10.0,-1.0,6769.0864,,-8816286300000000.0,11.0,4999.576,,-234.27945,384.90909090909093,11.0,-234.27945,1.0,41187.293,1,71488004000.0
2.4188689e-09,0.41894197,0.6437406,4541.111918013638,inf,4999.508,,[-0.145  1.623 -2.766 -3.266],,245,1.0,4541.112,4541.112,9754317.0,11,5390,910223,5764779.0,1436.0712,3033.8229761123657,True,10.0,-inf,9754317.0,10.0,-1.0,0.3177962,,-inf,1.1277058e-06,4999.508,,-238.77031,454.3636363636364,1.1277058e-06,-239.51064,9754317.0,2.1664097,2,5764779.0
0.22840063,0.41894197,682.06744,4999.207581353748,2805279800000.0,4999.5747,,[-0.145  1.623 -2.766 -3.266],4998.657,246,1.0,0.55029297,4999.2075,1.0,11,5401,915723,24992078.0,0.28328478,3052.8596851825714,True,10.0,-29343362.0,1.0,10.0,-1.0,227.02441,,-7293487000000.0,11.0,0.91748047,,-230.22516,500.0,11.0,-230.22516,1.0,2382.1455,1,5673484000.0
0.00016997826,0.41894197,4.3755846,4999.123878129548,29359800000000.0,4999.4434,,[-0.087  1.645 -2.764 -3.26 ],4998.7617,246,1.0,0.36199397,4999.1245,78.65699,11,5412,921223,36837430.0,0.1881847,3072.8601212501526,True,10.0,-24216588000000.0,78.65699,10.0,-1.0,1.600644,,-23575648000000.0,0.13984771,0.6816406,,-233.78127,500.0,0.13984771,-235.64072,78.65699,15.363502,2,40001896.0
0.25999928,0.41894197,346.61343,4999.2927865666215,3.2651412e+19,4999.555,,[-0.086  1.64  -2.764 -3.267],4998.9053,247,1.0,0.38760653,4999.2935,1.0,11,5423,926723,24992928.0,0.17232957,3093.0661046504974,True,10.0,-29344184.0,1.0,10.0,-1.0,175.91023,,-2.4863188e+16,11.0,0.64990234,,-238.40195,500.0,11.0,-238.40195,1.0,1247.9688,1,4396390000.0
4.1158327e-14,0.41894197,0.25150824,4882.875196056473,inf,4999.543,,[-0.128  1.563 -2.775 -3.355],4229.2056,247,1.0,653.6697,4882.8755,1193215600.0,11,5434,932098,2077999.1,236.74231,3113.430398464203,True,10.0,-inf,1193215600.0,10.0,-1.0,0.08313548,,-inf,9.218787e-09,770.3374,,-226.57645,488.6363636363636,9.218787e-09,-232.03633,1193215600.0,0.8779839,2,2077999.1
0.01949273,0.41894197,86336.984,4951.0815974071165,1.09691365e+27,4999.5234,,[-0.128  1.563 -2.775 -3.355],4469.541,248,1.0,481.54065,4951.0815,1.0,11,5445,937546,24536400.0,152.27664,3133.0945479869843,True,10.0,-28887608.0,1.0,10.0,-1.0,30299.346,,-1.4410745e+20,11.0,529.9824,,-221.3414,495.27272727272725,11.0,-221.3414,1.0,302022.16,1,619538150000.0
