ESSRenyiArithmetic,WReturnMean,ReturnStepMaxmin,ESSRenyiHarmonic,VarianceInitializer,Weights,MinBehavPdf,Inner Iteration,InitialReturnMax,StdWReturnMean,TimestepsSoFar,Penalization,MeanEntropy,MeanIW,LearnableVariance,Iteration,InitialReturnMin,EpRewMean,Bound,EpisodesSoFar,OptimizationReturnMax,InitialBound,MinTargetPdf,TimeElapsed,OptimizationReturnMin,OptimizationReturnMean,MaxIW,StdIW,MeanD2-0,EpThisIter,InitialReturnMean,EpLenMean,ReturnStepMax,EmpiricalD2Arithmetic,ReturnMeanIW,Epsilon,InitialReturnStd,DivergenceHarmonic,MinIW,EmpiricalD2Harmonic
11.0,24716296.0,10.0,11.0,-1.0,[ 0.676  0.466 -4.62  -1.558],-231.66698,1,4999.417,,6633915,True,0.41894197,94004.32,,764,4687.876,4970.743894452814,-2.7616222e+21,16797,311.54102,-29067336.0,-231.66698,17937.503732442856,,282.86786,1028328.06,295460.53,1.0,11,4970.744,497.27272727272725,10.0,1.0,2067421700000.0,1.0,89.45102,4.0287015e+29,0.62568855,1.0
4.6179793e-09,2394.3237,9.999997,4.6179793e-09,-1.0,[ 0.693  0.347 -4.612 -1.592],-177.53008,2,4998.191,,6636697,True,0.41894197,0.0012706287,,764,709.6153,2518.9009094104836,-inf,16808,4288.5757,-inf,-188.0057,17946.41854786873,,1809.2856,0.008449409,0.0026436746,2381994200.0,11,2518.901,252.9090909090909,9.999997,2381994200.0,2394.3237,1.0,1306.4181,inf,1.9212967e-14,2381994200.0
11.0,16654312.0,10.0,11.0,-1.0,[ 0.693  0.347 -4.612 -1.592],-210.29996,1,4998.925,,6640769,True,0.41894197,372.3466,,765,759.62964,3696.177119458911,-1.7932876e+16,16819,4239.295,-21004464.0,-210.29996,17960.21060848236,,2936.547,3003.5127,881.54755,1.0,11,3696.1768,370.1818181818182,10.0,1.0,6383515600.0,1.0,1729.9095,1.6994448e+19,0.07740644,1.0
3.1567816e-07,2676096.8,10.0,3.1567816e-07,-1.0,[ 0.588  0.283 -4.634 -1.602],-227.2551,2,4999.4233,,6645531,True,0.41894197,0.107091025,,765,2409.0776,4324.494754011524,-inf,16830,2590.3457,-inf,-229.19733,17977.138159275055,,1915.4172,1.1307994,0.32383364,34845616.0,11,4324.4946,432.90909090909093,10.0,34845616.0,2676096.8,1.0,996.50195,inf,1.6146068e-08,34845616.0
11.0,15686592.0,10.0,11.0,-1.0,[ 0.588  0.283 -4.634 -1.602],-227.2449,1,4998.776,,6649720,True,0.41894197,230.11244,,766,1579.1914,3799.766598267363,-99516960000000.0,16841,3419.5845,-20036488.0,-227.2449,17992.190640211105,,2220.5752,2200.034,623.93164,1.0,11,3799.7664,380.8181818181818,10.0,1.0,4030119000.0,1.0,1117.3027,523381500000000.0,1.8446217,1.0
1.7251628e-05,18540104.0,10.0,1.7251628e-05,-1.0,[ 0.483  0.26  -4.655 -1.663],-234.35956,2,4999.3853,,6654141,True,0.41894197,0.9865616,,766,869.65265,4014.480957656949,-inf,16852,4129.7324,-inf,-239.98201,18007.918722629547,,3144.8281,6.7415824,1.9825373,637621.0,11,4014.4812,401.90909090909093,10.0,637621.0,18540104.0,1.0,1465.301,inf,1.8017975e-12,637621.0
11.0,22030714.0,9.999999,11.0,-1.0,[ 0.483  0.26  -4.655 -1.663],-218.12152,1,4999.5635,,6659158,True,0.41894197,216.30548,,767,1129.4645,4558.129975552921,-2.8061416e+16,16863,3870.099,-26381994.0,-218.12152,18026.265424728394,,3428.6655,1926.7667,548.00977,1.0,11,4558.13,456.09090909090907,9.999999,1.0,4977775000.0,1.0,1119.8954,4.1591503e+19,0.018886086,1.0
0.27258354,1617849.8,10.0,0.27258354,-1.0,[ 0.38   0.306 -4.668 -1.714],-223.04544,2,4999.604,,6664658,True,0.41894197,1.560671,,767,4999.2256,4999.449916425099,-8804174000000000.0,16874,0.37841797,-3841062600000.0,-225.54135,18046.47877597809,,0.22429866,12.609549,3.5431497,40.3546,11,4999.4497,500.0,10.0,40.3546,39007664.0,1.0,0.10328421,4.0940087e+18,0.00017152066,40.3546
11.0,24993124.0,10.0,11.0,-1.0,[ 0.427  0.356 -4.658 -1.605],-238.48032,1,4999.4824,,6670158,True,0.41894197,139.39961,,768,4999.05,4999.312271861651,-5170514000000.0,16885,0.4326172,-29344272.0,-238.48032,18063.258914232254,,0.2623846,1015.0249,295.10828,1.0,11,4999.3125,500.0,10.0,1.0,3483933200.0,1.0,0.12134006,1410248700000.0,0.863502,1.0
0.0021041825,8949807000.0,10.0,0.0021041825,-1.0,[ 0.333  0.278 -4.661 -1.628],-230.44135,2,4999.6313,,6675658,True,0.41894197,358.07977,,768,4999.124,4999.404706527092,-2.0028697e+19,16896,0.5073242,-2.0028697e+19,-235.01956,18084.256843328476,,0.28062856,3930.2517,1129.6216,5227.6836,11,4999.4043,500.0,10.0,5227.6836,8949807000.0,1.0,0.14106297,2.11869e+25,6.1352794e-09,5227.6836
11.0,24993308.0,10.0,11.0,-1.0,[ 0.333  0.278 -4.661 -1.628],-230.36462,1,4999.5215,,6681158,True,0.41894197,15332.928,,769,4999.0625,4999.33072063085,-3.770882e+20,16907,0.45898438,-29344532.0,-230.36462,18104.625591039658,,0.26819956,125070.555,35257.203,1.0,11,4999.3306,500.0,10.0,1.0,383190430000.0,1.0,0.112546735,7.5107976e+27,0.13764282,1.0
3.256538e-27,145995.03,10.0,3.256538e-27,-1.0,[ 0.188  0.171 -4.602 -1.465],-218.01637,2,4999.702,,6686658,True,0.41894197,0.005841045,,769,4998.9653,4999.395521690779,-inf,16918,0.7368164,-inf,-252.14424,18124.266224622726,,0.43026456,0.064146735,0.0184379,3.3778202e+27,11,4999.3955,500.0,10.0,3.3778202e+27,145995.03,1.0,0.20870365,inf,2.2746256e-30,3.3778202e+27
11.0,24994378.0,10.0,11.0,-1.0,[ 0.188  0.171 -4.602 -1.465],-229.37334,1,4999.6143,,6692158,True,0.41894197,17427.215,,770,4999.213,4999.437647473721,-5.843271e+16,16929,0.4013672,-29345754.0,-229.37334,18138.545877695084,,0.22465377,158152.25,44820.047,1.0,11,4999.4375,500.0,10.0,1.0,435589350000.0,1.0,0.13688329,1.8033231e+20,0.11002345,1.0
2.6762787e-05,263532.88,9.999999,2.6762787e-05,-1.0,[ 0.295  0.23  -4.581 -1.482],-231.80376,2,4999.5645,,6697658,True,0.41894197,0.010543468,,770,4998.965,4999.302316368054,-inf,16940,0.5996094,-inf,-235.9532,18155.900052785873,,0.3375355,0.0955317,0.02742939,411018.47,11,4999.3022,500.0,9.999999,411018.47,263532.88,1.0,0.15842333,inf,2.5526609e-10,411018.47
11.0,24993648.0,10.0,11.0,-1.0,[ 0.295  0.23  -4.581 -1.482],-235.25993,1,4999.6055,,6703158,True,0.41894197,16934.2,,771,4998.8857,4999.364894791019,-2.0996877e+18,16951,0.71972656,-29345008.0,-235.25993,18175.976862430573,,0.47918147,185378.95,53267.207,1.0,11,4999.3647,500.0,10.0,1.0,423166700000.0,1.0,0.19357246,2.3285217e+23,0.39032894,1.0
6.4639277e-13,114439.77,10.0,6.4639277e-13,-1.0,[ 0.193  0.158 -4.588 -1.491],-249.90211,2,4999.6777,,6708658,True,0.41894197,0.0045784484,,771,4999.0264,4999.43331147579,-inf,16962,0.6513672,-inf,-258.76178,18194.924214363098,,0.40696022,0.049907245,0.014334717,17017517000000.0,11,4999.4336,500.0,10.0,17017517000000.0,114439.77,1.0,0.18614842,inf,2.326501e-20,17017517000000.0
11.0,24994612.0,10.0,11.0,-1.0,[ 0.193  0.158 -4.588 -1.491],-247.60976,1,4999.667,,6714158,True,0.41894197,109159.2,,772,4999.229,4999.461308942948,-1701463000000000.0,16973,0.43798828,-29346084.0,-247.60976,18212.792815685272,,0.23224431,1055835.0,302194.9,1.0,11,4999.4614,500.0,10.0,1.0,2728185600000.0,1.0,0.13286749,1.5240552e+17,0.20251237,1.0
1.1933698e-10,52882840000.0,10.0,1.1933698e-10,-1.0,[ 0.094  0.158 -4.603 -1.566],-232.66623,2,4999.681,,6719658,True,0.41894197,2115.7112,,772,4999.5303,4999.585412232404,-inf,16984,0.1508789,-inf,-227.642,18227.960957288742,,0.05522017,23120.197,6642.3433,92175950000.0,11,4999.5854,500.0,10.0,92175950000.0,52882840000.0,1.0,0.048029467,inf,7.2595093e-13,92175950000.0
11.0,24995592.0,10.0,11.0,-1.0,[ 0.094  0.158 -4.603 -1.566],-234.89226,1,4999.6533,,6725158,True,0.41894197,5088.045,,773,4999.4336,4999.5590914990935,-3.4463807e+18,16995,0.21972656,-29347036.0,-234.89226,18247.566081762314,,0.12544389,33867.336,10470.331,1.0,11,4999.559,500.0,10.0,1.0,127179580000.0,1.0,0.06330646,6.27308e+23,0.15222658,1.0
0.0003795184,210061470.0,10.0,0.0003795184,-1.0,[ 0.16   0.216 -4.599 -1.478],-237.53996,2,4999.6606,,6730658,True,0.41894197,8.403932,,773,4999.4814,4999.561635841804,-4.4580418e+21,17006,0.17919922,-4.4580418e+21,-243.82503,18264.347883224487,,0.08025568,91.92432,26.411623,28984.102,11,4999.562,500.0,10.0,28984.102,210061470.0,1.0,0.062019408,1.0496393e+30,3.4742586e-06,28984.102
11.0,24995612.0,10.0,11.0,-1.0,[ 0.16   0.216 -4.599 -1.478],-234.32362,1,4999.667,,6736158,True,0.41894197,163.21054,,774,4999.507,4999.560925709456,-128903680000000.0,17017,0.16015625,-29347082.0,-234.32362,18283.926988840103,,0.05415483,1067.4116,296.99927,1.0,11,4999.561,500.0,10.0,1.0,4079521000.0,1.0,0.05263214,877511500000000.0,0.7200972,1.0
4.303409e-07,28196468.0,10.0,4.303409e-07,-1.0,[ 0.132  0.117 -4.609 -1.548],-221.65855,2,4999.652,,6741658,True,0.41894197,1.128023,,774,4999.3135,4999.500068712704,-inf,17028,0.3383789,-inf,-233.92711,18304.01430416107,,0.18665661,9.668666,2.8112047,25561132.0,11,4999.5,500.0,10.0,25561132.0,28196468.0,1.0,0.10365027,inf,2.2063216e-11,25561132.0
11.0,24994656.0,9.999999,11.0,-1.0,[ 0.132  0.117 -4.609 -1.548],-234.77979,1,4999.6396,,6747158,True,0.41894197,66.0659,,775,4999.254,4999.465332548618,-1905562500000.0,17039,0.3857422,-29346080.0,-234.77979,18323.90119791031,,0.21138139,379.7388,120.09928,1.0,11,4999.4653,500.0,9.999999,1.0,1651193900.0,1.0,0.11701305,191448760000.0,0.15408678,1.0
4.9070783e-05,7872810.0,10.0,4.9070783e-05,-1.0,[ 0.084  0.083 -4.612 -1.568],-228.46896,2,4999.6494,,6752119,True,0.41894197,0.31496722,,775,1589.6897,4507.760416752415,-4.1256472e+24,17050,3409.9597,-4.1256472e+24,-230.50914,18341.55303812027,,2918.0706,1.7517904,0.6369692,224165.98,11,4507.7607,451.0,10.0,224165.98,7872810.0,1.0,1085.7242,8.989589e+35,3.0740065e-08,224165.98
11.0,24443044.0,10.0,11.0,-1.0,[ 0.084  0.083 -4.612 -1.568],-241.4942,1,4999.6885,,6757555,True,0.41894197,238.50462,,776,4349.4434,4940.456637463968,-3.6406532e+19,17061,650.2451,-28794548.0,-241.4942,18360.55548119545,,591.01337,947.17615,284.50815,1.0,11,4940.457,494.1818181818182,10.0,1.0,5774504400.0,1.0,186.89485,7.000045e+25,0.30868143,1.0
1.5315209e-05,10986428.0,10.0,1.5315209e-05,-1.0,[ 0.028  0.054 -4.613 -1.569],-211.91832,2,4999.6597,,6761330,True,0.41894197,0.43971017,,776,1129.9263,3424.288910352645,-inf,17072,3869.7334,-inf,-211.35542,18372.628659963608,,2294.3628,3.0826619,0.9712432,718240.3,11,3424.289,343.1818181818182,10.0,718240.3,10986428.0,1.0,1254.8795,inf,1.7159212e-10,718240.3
11.0,14629171.0,10.0,11.0,-1.0,[ 0.028  0.054 -4.613 -1.569],-228.5232,1,4999.7104,,6765335,True,0.41894197,92508.664,,777,679.8791,3633.357564890783,-2.39051e+19,17083,4319.8315,-18980684.0,-228.5232,18382.748727083206,,2953.4783,496781.56,185234.3,1.0,11,3633.3577,364.09090909090907,10.0,1.0,868694360000.0,1.0,1194.9409,3.0179752e+25,4.231572,1.0
1.1658828e-06,11523275.0,10.0,1.1658828e-06,-1.0,[ 0.089  0.057 -4.618 -1.556],-239.8789,2,4999.69,,6770518,True,0.41894197,0.46125516,,777,2219.776,4709.543504899684,-inf,17094,2779.914,-inf,-248.82578,18395.292831659317,,2489.7678,4.9203706,1.4106127,9434910.0,11,4709.5435,471.1818181818182,10.0,9434910.0,11523275.0,1.0,796.0221,inf,1.6454691e-12,9434910.0
11.0,19192042.0,10.0,11.0,-1.0,[ 0.089  0.057 -4.618 -1.556],-254.76942,1,4999.73,,6775046,True,0.41894197,1106.2848,,778,789.902,4113.221527963527,-2.3768053e+20,17105,4209.828,-23543600.0,-254.76942,18406.372842788696,,3323.3196,7707.2803,2297.5989,1.0,11,4113.221,411.6363636363636,10.0,1.0,20478366000.0,1.0,1507.7966,2.9834238e+27,0.41327733,1.0
4.791321e-06,29078598.0,10.0,4.791321e-06,-1.0,[ 0.145  0.086 -4.618 -1.56 ],-226.35927,2,4999.6753,,6780546,True,0.41894197,1.1633977,,778,4998.8633,4999.3857182858255,-inf,17116,0.8120117,-inf,-235.67595,18420.685133457184,,0.5223722,12.119085,3.4672365,2295817.8,11,4999.3857,500.0,10.0,2295817.8,29078598.0,1.0,0.22313206,inf,1.2993712e-12,2295817.8
11.0,22703148.0,10.0,11.0,-1.0,[ 0.145  0.086 -4.618 -1.56 ],-226.23668,1,4999.6523,,6785748,True,0.41894197,232.82457,,779,3119.5032,4726.751078224026,-22234744000000.0,17127,1880.1492,-27054592.0,-226.23668,18435.58250951767,,1607.2479,1295.7432,471.3282,1.0,11,4726.7515,472.90909090909093,10.0,1.0,4186887700.0,1.0,600.8089,26100898000000.0,0.22234167,1.0
6.885738e-06,15060007.0,10.0,6.885738e-06,-1.0,[ 0.206  0.097 -4.616 -1.567],-222.71175,2,4999.583,,6791033,True,0.41894197,0.60451186,,779,2839.3228,4802.896637274936,-inf,17138,2160.2603,-inf,-223.97847,18448.10851407051,,1963.5741,3.5541906,1.1244577,1597504.9,11,4802.8965,480.45454545454544,10.0,1597504.9,15060007.0,1.0,620.9367,inf,2.3196739e-08,1597504.9
11.0,23914268.0,10.0,11.0,-1.0,[ 0.206  0.097 -4.616 -1.567],-241.83926,1,4999.501,,6796397,True,0.41894197,11167.177,,780,3629.1826,4874.343492923173,-6.6757454e+16,17149,1370.3184,-28265446.0,-241.83926,18458.34949016571,,1245.1606,119456.12,34250.16,1.0,11,4874.3433,487.6363636363636,10.0,1.0,150715710000.0,1.0,393.75467,2.3539916e+20,0.5074253,1.0
0.023021117,2809237.5,10.0,0.023021117,-1.0,[ 0.231  0.153 -4.613 -1.562],-222.76178,2,4999.556,,6801897,True,0.41894197,0.11240785,,780,4998.8438,4999.2321909827815,-3.5671915e+16,17160,0.71240234,-3.5671915e+16,-224.87653,18471.78467106819,,0.38836116,0.67494273,0.20326371,477.82217,11,4999.2324,500.0,10.0,477.82217,2809237.5,1.0,0.20194371,6.72111e+19,7.1699524e-06,477.82217
11.0,24992612.0,10.0,11.0,-1.0,[ 0.231  0.153 -4.613 -1.562],-216.93155,1,4999.544,,6807397,True,0.41894197,23.489246,,781,4998.8125,4999.260885097116,-1930034400000.0,17171,0.7314453,-29343868.0,-216.93155,18486.52480173111,,0.44841975,131.37045,38.3609,1.0,11,4999.261,500.0,10.0,1.0,586982200.0,1.0,0.23358108,196633850000.0,0.01776459,1.0
0.02448948,5908515.5,10.0,0.024489477,-1.0,[ 0.292  0.158 -4.609 -1.549],-234.7911,2,4999.4995,,6812897,True,0.41894197,0.23639636,,781,4998.431,4999.124304488615,-2.279879e+16,17182,1.0683594,-2.279879e+16,-235.66214,18500.785704135895,,0.6931374,1.6090058,0.47069782,449.1725,11,4999.1245,500.0,10.0,449.1725,5908515.5,1.0,0.3609746,2.7455628e+19,1.0570376e-06,449.17252
11.0,24017280.0,10.0,11.0,-1.0,[ 0.292  0.158 -4.609 -1.549],-224.98494,1,4999.5537,,6818276,True,0.41894197,1089.5829,,782,3778.54,4888.164230992235,-396984000000.0,17193,1221.0137,-28368556.0,-224.98494,18515.782574415207,,1109.6241,9379.97,2724.058,1.0,11,4888.164,489.0,10.0,1.0,18092861000.0,1.0,350.89407,7582594000.0,0.04758115,1.0
1.2545393e-06,2077836400.0,10.0,1.2545393e-06,-1.0,[ 0.251  0.118 -4.612 -1.572],-228.24577,2,4999.5527,,6823539,True,0.41894197,83.13282,,782,3019.381,4781.897925020324,-inf,17204,1980.1716,-inf,-228.05894,18530.671589136124,,1762.5167,912.05865,262.12982,8768159.0,11,4781.898,478.45454545454544,10.0,8768159.0,2077836400.0,1.0,569.64124,inf,2.4103608e-14,8768159.0
11.0,24245190.0,10.0,11.0,-1.0,[ 0.251  0.118 -4.612 -1.572],-229.9454,1,4999.5596,,6828950,True,0.41894197,74.13394,,783,4099.278,4917.143106300063,-229644170000000.0,17215,900.28174,-28596470.0,-229.9454,18546.127780914307,,817.8654,720.8816,204.6551,1.0,11,4917.143,491.90909090909093,10.0,1.0,1837384400.0,1.0,258.632,2785420800000000.0,1.6013639,1.0
0.00032145315,4414514.0,10.0,0.00032145315,-1.0,[ 0.312  0.129 -4.61  -1.563],-209.55742,2,4999.576,,6833480,True,0.41894197,0.17788745,,783,1949.379,4112.634667814235,-6.4280184e+22,17226,3050.1973,-6.4280184e+22,-210.8261,18559.38707971573,,2163.2556,1.5031949,0.42851734,34219.605,11,4112.635,411.8181818181818,10.0,34219.605,4414514.0,1.0,1140.7759,2.1824053e+32,8.550781e-08,34219.605
11.0,21019876.0,10.0,11.0,-1.0,[ 0.312  0.129 -4.61  -1.563],-228.57347,1,4999.6235,,6838412,True,0.41894197,216.35533,,784,1688.7601,4478.8727166264825,-152282110000000.0,17237,3310.8633,-25371258.0,-228.57347,18573.965490818024,,2790.1123,1514.4149,428.45956,1.0,11,4478.873,448.3636363636364,10.0,1.0,3769781800.0,1.0,979.5785,1224731700000000.0,0.023993304,1.0
0.060065944,116649550.0,9.999999,0.060065944,-1.0,[ 0.345  0.182 -4.609 -1.558],-235.21037,2,4999.53,,6843665,True,0.41894197,27.71476,,784,2519.4382,4773.792686542548,-5838322000000000.0,17248,2480.0916,-5333922000000000.0,-237.11847,18586.496626853943,,2254.3545,302.93903,87.034546,183.13206,11,4773.7925,477.54545454545456,9.999999,183.13206,179181710.0,1.0,712.8895,1.8004181e+18,0.00053644413,183.13206
11.0,24992006.0,10.0,11.0,-1.0,[ 0.332  0.187 -4.61  -1.557],-229.27953,1,4999.457,,6849165,True,0.41894197,6935861.0,,785,4998.62,4999.2003515541455,-3.402909e+23,17259,0.83691406,-29343116.0,-229.27953,18601.781905174255,,0.5802557,76192460.0,21900872.0,1.0,11,4999.2,500.0,10.0,1.0,173300890000000.0,1.0,0.25895652,6.116786e+33,0.17117384,1.0
0.00043465086,1221375.1,9.999999,0.00043465084,-1.0,[ 0.277  0.285 -4.617 -1.502],-239.15303,2,4999.5986,,6854665,True,0.41894197,0.048866473,,785,4999.283,4999.452256449046,-1.5561215e+21,17270,0.3154297,-1.5561215e+21,-241.52953,18616.147578001022,,0.16894531,0.20128624,0.0701334,25307.668,11,4999.452,500.0,9.999999,25307.668,1221375.1,1.0,0.078544736,1.2789701e+29,8.9582224e-11,25307.67
11.0,24994520.0,10.0,11.0,-1.0,[ 0.277  0.285 -4.617 -1.502],-237.21504,1,4999.6533,,6860165,True,0.41894197,45969.555,,786,4999.283,4999.451682756714,-1.0246677e+25,17281,0.3701172,-29345966.0,-237.21504,18629.26623749733,,0.1685902,363153.84,102154.18,1.0,11,4999.452,500.0,10.0,1.0,1148973600000.0,1.0,0.099189185,5.5452406e+36,0.3938348,1.0
7.4380203e-22,2847382.8,10.0,7.4380203e-22,-1.0,[ 0.486  0.214 -4.626 -1.384],-215.59084,2,4999.472,,6864773,True,0.41894197,0.11391995,,786,2289.5234,4183.530300414989,-inf,17292,2709.9487,-inf,-247.32901,18640.988753318787,,1894.0067,1.2213804,0.3502579,1.4788881e+22,11,4183.5303,418.90909090909093,10.0,1.4788881e+22,2847382.8,1.0,1093.3746,inf,2.7075217e-28,1.4788881e+22
11.0,19547618.0,10.0,11.0,-1.0,[ 0.486  0.214 -4.626 -1.384],-247.0042,1,4999.364,,6869324,True,0.41894197,209.3939,,787,669.6952,4133.603641964793,-8723059000000000.0,17303,4329.6685,-23898540.0,-247.0042,18651.664855003357,,3463.9084,1005.43695,316.56122,1.0,11,4133.604,413.72727272727275,10.0,1.0,3569305900.0,1.0,1568.7378,4.0196875e+18,1.4350153,1.0
0.086487934,997851.0,9.999999,0.08648793,-1.0,[ 0.429  0.314 -4.64  -1.431],-241.85727,2,4999.5117,,6874824,True,0.41894197,49477900.0,,787,4999.1187,4999.338868023227,-1.2403992e+19,17314,0.3930664,-242225030000000.0,-245.84698,18663.026923894882,,0.22025923,287082660.0,86897700.0,127.18537,11,4999.339,500.0,9.999999,127.18537,1236573200000000.0,1.0,0.13724162,8.1253094e+24,1059.2019,127.18538
11.0,2798700.8,10.0,11.0,-1.0,[ 0.504  0.084 -4.629 -1.493],-129.10535,1,3178.9863,,6876491,True,0.41894197,24465.25,,788,519.61145,1504.823008671253,-1.3629721e+19,17325,2659.375,-4557934.5,-129.10535,18667.284172534943,,985.21155,160928.61,51385.516,1.0,11,1504.823,151.54545454545453,10.0,1.0,62937530000.0,1.0,730.8957,6.0025147e+25,0.17885703,1.0
2.6477695e-10,547052.56,9.999999,2.6477695e-10,-1.0,[ 0.407  0.008 -4.646 -1.495],-143.79425,2,3159.2256,,6878370,True,0.41894197,0.84371376,,788,9.980282,1697.6031481064651,-inf,17336,3149.2454,-inf,-147.89795,18672.237478256226,,1687.6229,6.8281317,1.9816142,41544400000.0,11,1697.603,170.8181818181818,9.999999,41544400000.0,547052.56,1.0,863.15686,inf,2.1364535e-16,41544400000.0
11.0,2569881.0,9.999998,11.0,-1.0,[ 0.407  0.008 -4.646 -1.495],-104.70935,1,2359.2627,,6880052,True,0.41894197,485337.6,,789,969.44696,1518.5009391627389,-4.5273512e+16,17347,1389.8157,-3538825.5,-104.70935,18676.81762123108,,549.05396,4838746.0,1384028.6,1.0,11,1518.5009,152.9090909090909,9.999998,1.0,2501532500000.0,1.0,513.8442,2.1829768e+21,0.6317998,1.0
0.0010064875,786890.5,9.999999,0.0010064875,-1.0,[ 5.300e-01  2.079e-03 -4.632e+00 -1.480e+00],-105.75354,2,2249.3254,,6881792,True,0.41894197,0.25675243,,789,869.50903,1571.2772616942314,-5.3564785e+19,17358,1379.8164,-5.3564785e+19,-108.32951,18681.019751548767,,701.7682,2.0228932,0.5837504,10929.098,11,1571.2773,158.1818181818182,9.999999,10929.098,786890.5,1.0,479.0599,3.698822e+27,8.324754e-05,10929.098
11.0,1372905.6,9.999997,11.0,-1.0,[ 5.300e-01  2.079e-03 -4.632e+00 -1.480e+00],-62.62685,1,1539.5972,,6883068,True,0.41894197,523.8788,,790,839.67096,1149.5605177444124,-3965164500000000.0,17369,699.9262,-1785534.9,-62.62685,18683.719960451126,,309.88956,5626.648,1613.6696,1.0,11,1149.5604,116.0,9.999997,1.0,751019300.0,1.0,226.75148,9.234381e+19,2.4448268,1.0
4.9460108e-05,691187.6,9.999995,4.9460108e-05,-1.0,[ 0.564 -0.116 -4.627 -1.456],-80.76108,2,1799.6008,,6884222,True,0.41894197,0.44189948,,790,499.73294,1038.7195059125254,-2.440284e+24,17380,1299.8679,-2.440284e+24,-86.22078,18685.65023970604,,538.9866,2.6220958,0.82771057,222401.45,11,1038.7195,104.9090909090909,9.999995,222401.45,691187.6,1.0,411.83322,1.8736564e+37,1.810354e-05,222401.45
11.0,1261207.1,9.999999,11.0,-1.0,[ 0.564 -0.116 -4.627 -1.456],-79.45781,1,1609.506,,6885437,True,0.41894197,11316.714,,791,819.5185,1094.1783023279286,-5.887822e+17,17391,789.9875,-1712159.8,-79.45781,18688.51648759842,,274.6598,110883.33,31624.654,1.0,11,1094.1783,110.45454545454545,9.999999,1.0,26479270000.0,1.0,252.94447,1.7047194e+24,4.546122,1.0
7.4655105e-08,11640.661,9.999997,7.4655105e-08,-1.0,[ 0.485 -0.208 -4.634 -1.429],-65.91756,2,1479.7001,,6886526,True,0.41894197,0.058839522,,791,439.76617,979.681669102437,-inf,17402,1039.9338,-inf,-72.20683,18690.974164009094,,539.9155,0.6456005,0.1855503,147344240.0,11,979.68164,99.0,9.999997,147344240.0,11640.661,1.0,329.3724,inf,2.1114774e-13,147344240.0
11.0,1222286.1,9.999998,11.0,-1.0,[ 0.485 -0.208 -4.634 -1.429],-98.29274,1,2109.6128,,6887673,True,0.41894197,4501.565,,792,539.6485,1032.3879467685997,-5.172074e+20,17413,1569.9644,-1997016.5,-98.29274,18693.8048722744,,492.73944,21604.555,7205.234,1.0,11,1032.388,104.27272727272727,9.999998,1.0,2944576800.0,1.0,395.55182,4.456895e+29,67.456245,1.0
3.7706758e-27,0.00028319645,9.999999,3.7706758e-27,-1.0,[ 0.266 -0.108 -4.681 -1.475],-70.08353,2,2189.4663,,6889236,True,0.41894197,2.1204194e-10,,792,1009.51196,1410.5462488376447,-inf,17424,1179.9543,-inf,-102.30366,18696.968830108643,,401.03427,2.1798874e-09,6.231454e-10,2.917249e+27,11,1410.5464,142.0909090909091,9.999999,2.917249e+27,0.00028319645,1.0,365.81415,inf,,2.917249e+27
11.0,2158947.0,9.999997,11.0,-1.0,[ 0.266 -0.108 -4.681 -1.475],-93.515076,1,2069.2925,,6890827,True,0.41894197,117507.37,,793,1019.63184,1435.983918483387,-4.2264746e+16,17435,1049.6606,-2904348.0,-93.515076,18700.61036682129,,416.35208,957717.7,282409.38,1.0,11,1435.984,144.63636363636363,9.999997,1.0,253474180000.0,1.0,311.2829,3.2149757e+21,1.1701536,1.0
0.0007914558,1564.5753,10.0,0.00079145574,-1.0,[ 0.34  -0.061 -4.687 -1.564],-131.37427,2,2969.414,,6892498,True,0.41894197,0.0011398748,,793,649.6139,1508.6515374617784,-1.5131096e+20,17446,2319.8003,-1.5131096e+20,-139.57452,18704.319664478302,,859.03766,0.0042758803,0.0014405149,13898.438,11,1508.6516,151.9090909090909,10.0,13898.438,1564.5753,1.0,626.67303,9.7178823e+27,7.539592e-08,13898.439
11.0,2104793.5,9.999999,11.0,-1.0,[ 0.34  -0.061 -4.687 -1.564],-92.40181,1,2139.604,,6894025,True,0.41894197,588038.4,,794,569.67944,1377.7395361869994,-2.871032e+22,17457,1569.9246,-2901710.2,-92.40181,18707.829294204712,,808.0601,2799532.8,953372.6,1.0,11,1377.7395,138.8181818181818,9.999999,1.0,1102069000000.0,1.0,454.56247,1.29794516e+33,0.19472006,1.0
4.2896076e-11,37139.855,10.0,4.2896076e-11,-1.0,[ 0.417  0.027 -4.684 -1.521],-148.87712,2,2969.1838,,6896007,True,0.41894197,0.015270229,,794,959.48065,1791.1886014391362,-inf,17468,2009.7031,-inf,-165.41064,18712.08582353592,,831.70795,0.16795142,0.04828203,256433720000.0,11,1791.1886,180.1818181818182,10.0,256433720000.0,37139.855,1.0,589.8561,inf,2.8687087e-18,256433720000.0
11.0,3372595.5,9.999999,11.0,-1.0,[ 0.417  0.027 -4.684 -1.521],-113.55884,1,2619.2808,,6897951,True,0.41894197,4019426.2,,795,569.6836,1756.74838890388,-1.5258532e+21,17479,2049.5972,-4566889.0,-113.55884,18715.63839149475,,1187.0648,43615676.0,12522597.0,1.0,11,1756.7484,176.72727272727272,9.999999,1.0,18806743000000.0,1.0,535.192,1.6323423e+30,0.98485696,1.0
