VarJ,AvgRet,AvgDiscRet,AvgNormIw,Bound,MinNormIw,VarRet,MaxNormIw,BatchSize,IterType,VarDiscRet,MinVanillaIw,Delta,AvgVanillaIw,VarNormIw,VarVanillaIw,ESSRenyi,AvgEpLen,J,VanillaAvgRet,EpsThisIter,eRenyi2,MaxVanillaIw,ESSClassic
18.3923,-68.0307305112,-68.0307305112,0.01,-117.789,0.0038401,1388.748461,0.0117101,100,1,1388.748461,0.387725,0.4,1.00967,2.74146e-06,0.0279476,97.1019911411,97.27,-65.9558,-68.0307305112,100,1.02984,1.18234,97.3576520274
34.5567,-71.247928104,-71.247928104,0.01,-120.079,0.00201364,2613.51673244,0.0123157,100,1,2613.51673244,0.200377,0.4,0.995102,5.03027e-06,0.0498112,96.4568919652,101.04,-68.0768,-71.247928104,100,1.03673,1.22554,95.2562857029
52.1309,-75.4349418995,-75.4349418995,0.01,-125.264,0.00361063,3803.5412505,0.0120874,100,1,3803.5412505,0.369103,0.4,1.02227,3.60034e-06,0.0376248,95.8361480591,105.9,-73.0767,-75.4349418995,100,1.04345,1.23566,96.5583156943
78.1761,-101.615479102,-101.615479102,0.01,-144.502,0.000936377,11315.4906736,0.0213819,100,1,11315.4906736,0.0937497,0.4,1.0012,2.48467e-05,0.249062,80.2926698814,136.73,-87.482,-101.615479102,100,1.24544,2.14075,80.2579346911
62.974,-86.4131279051,-86.4131279051,0.01,-132.823,0.00141663,7202.46262276,0.0151327,100,1,7202.46262276,0.14129,0.4,0.997364,1.20069e-05,0.119437,89.5290226761,118.77,-78.8285,-86.4131279051,100,1.11696,1.50928,89.3760148092
74.8228,-85.9939355156,-85.9939355156,0.01,-135.619,0.00435243,7215.59166503,0.0187739,100,1,7215.59166503,0.434833,0.4,0.999057,6.05208e-06,0.0604068,94.7045714901,118.03,-83.1164,-85.9939355156,100,1.05592,1.87562,94.3471505031
33.0774,-71.9376712678,-71.9376712678,0.01,-122.787,0.00713499,1411.11875136,0.0135258,100,1,1411.11875136,0.710671,0.4,0.996037,1.01893e-06,0.0101087,99.1463137749,103.11,-71.4957,-71.9376712678,100,1.00861,1.34722,99.0013157762
91.0862,-93.4828812028,-93.4828812028,0.01,-143.484,0.00620516,9342.96698825,0.0223436,100,1,9342.96698825,0.608054,0.4,0.979917,6.78868e-06,0.0651874,94.8992198759,126.91,-91.0394,-93.4828812028,100,1.05375,2.18949,93.7024579258
39.8848,-71.7501307468,-71.7501307468,0.01,-122.074,0.00444387,2604.37738066,0.0183554,100,1,2604.37738066,0.443906,0.4,0.998917,5.21356e-06,0.0520227,97.2385916959,101.95,-70.2662,-71.7501307468,100,1.0284,1.83355,95.0918703177
64.2673,-78.6298333442,-78.6298333442,0.01,-129.221,0.00787851,4922.53595941,0.0161508,100,1,4922.53595941,0.784799,0.4,0.996126,2.06806e-06,0.0205207,98.1515430485,109.98,-77.6532,-78.6298333442,100,1.01883,1.60883,97.9937319279
80.2124,-86.4277512203,-86.4277512203,0.01,-136.002,0.00386646,7161.70780556,0.0121611,100,1,7161.70780556,0.384557,0.4,0.994597,3.31556e-06,0.0327983,96.7408269519,119.38,-84.0598,-86.4277512203,100,1.03369,1.20954,96.8219171875
78.3246,-90.0087535647,-90.0087535647,0.01,-138.443,0.00370714,8243.7449927,0.0152836,100,1,8243.7449927,0.37985,0.4,1.02465,7.23426e-06,0.0759523,92.1437848535,123.38,-85.2206,-90.0087535647,100,1.08526,1.56603,93.3167357592
62.9277,-78.5484237698,-78.5484237698,0.01,-128.443,0.0075809,5006.49807377,0.020261,100,1,5006.49807377,0.766316,0.4,1.01085,4.24467e-06,0.0433729,96.7478784018,109.59,-76.5024,-78.5484237698,100,1.03361,2.04808,95.9672152994
44.5022,-71.6207161841,-71.6207161841,0.01,-122.103,0.00757574,2563.40372985,0.0153825,100,1,2563.40372985,0.770134,0.4,1.01658,1.88618e-06,0.0194923,97.9726000263,102.16,-70.488,-71.6207161841,100,1.02069,1.56375,98.166882007
47.0751,-71.2947682591,-71.2947682591,0.01,-122.04,0.00762149,2587.5497993,0.0129544,100,1,2587.5497993,0.766464,0.4,1.00566,8.19384e-07,0.00828689,98.92927553,101.03,-70.6764,-71.2947682591,100,1.01082,1.30277,99.1952834613
58.4619,-83.894812088,-83.894812088,0.01,-132.169,0.00257212,6012.77442759,0.0178199,100,1,6012.77442759,0.268313,0.4,1.04316,1.08451e-05,0.118014,90.1481006168,116.18,-78.3603,-83.894812088,100,1.10929,1.8589,90.3043256647
69.2202,-86.0890014069,-86.0890014069,0.01,-134.327,0.00532344,7180.9606071,0.0540873,100,1,7180.9606071,0.576423,0.4,1.0828,3.67206e-05,0.430533,89.9431580713,118.36,-80.4584,-86.0890014069,100,1.11181,5.85658,73.3388644072
28.8623,-74.3330138725,-74.3330138725,0.01,-123.768,0.00137707,2569.58137411,0.0130304,100,1,2569.58137411,0.139464,0.4,1.01276,8.85288e-06,0.0908017,92.1097792567,106.04,-70.537,-74.3330138725,100,1.08566,1.31967,91.9419069686
66.1778,-86.8081185181,-86.8081185181,0.01,-135.014,0.00122117,7159.97223094,0.0176689,100,1,7159.97223094,0.1254,0.4,1.02688,1.41764e-05,0.149487,88.1471576756,119.16,-80.5978,-86.8081185181,100,1.13447,1.81438,87.6926910616
82.2429,-87.41768637,-87.41768637,0.01,-136.74,0.00378339,8353.54176497,0.0220674,100,1,8353.54176497,0.381176,0.4,1.0075,7.69253e-06,0.0780835,93.1684012304,119.57,-83.8111,-87.41768637,100,1.07333,2.22329,92.9233334205
45.5433,-75.802701979,-75.802701979,0.01,-125.421,0.00369888,3745.7532853,0.0139622,100,1,3745.7532853,0.367515,0.4,0.993586,4.28167e-06,0.0422691,95.0705610887,106.88,-73.0323,-75.802701979,100,1.05185,1.38727,95.9335153423
61.0427,-82.8091559388,-82.8091559388,0.01,-130.817,0.000384956,6074.52051112,0.0161832,100,1,6074.52051112,0.0395528,0.4,1.02746,7.58056e-06,0.0800267,90.8594324058,114.53,-77.2201,-82.8091559388,100,1.1006,1.66277,93.019125771
84.9583,-94.6188074005,-94.6188074005,0.01,-142.327,0.00120838,9274.37976221,0.0162209,100,1,9274.37976221,0.117364,0.4,0.971249,1.44778e-05,0.136573,88.7045370647,128.81,-88.082,-94.6188074005,100,1.12734,1.57545,87.463792598
88.9664,-87.7678785698,-87.7678785698,0.01,-138.5,0.0060131,8362.04119136,0.0131188,100,1,8362.04119136,0.610253,0.4,1.01487,1.3419e-06,0.0138211,98.5110270803,120.11,-87.0259,-87.7678785698,100,1.01511,1.3314,98.6889732084
63.8681,-80.1097162881,-80.1097162881,0.01,-128.781,0.00302176,6143.33101816,0.0164439,100,1,6143.33101816,0.308426,0.4,1.02069,7.19576e-06,0.0749653,92.0720089659,110.59,-75.5382,-80.1097162881,100,1.08611,1.67841,93.3499477362
94.8109,-93.1598165014,-93.1598165014,0.01,-143.991,0.00552925,9350.79600186,0.0140262,100,1,9350.79600186,0.552543,0.4,0.999308,1.37587e-06,0.0137396,98.6895523245,127.18,-92.5642,-93.1598165014,100,1.01328,1.40165,98.656197776
62.6469,-83.3853002255,-83.3853002255,0.01,-131.645,0.00325779,6053.80588247,0.0157859,100,1,6053.80588247,0.327949,0.4,1.00666,6.23554e-06,0.0631887,93.4034112489,115.4,-78.7853,-83.3853002255,100,1.07062,1.5891,94.185763085
47.9755,-71.0880573243,-71.0880573243,0.01,-121.925,0.00922603,2624.81635422,0.0167937,100,1,2624.81635422,0.91043,0.4,0.986806,9.73681e-07,0.00948156,99.0893488915,100.88,-70.6025,-71.0880573243,100,1.00919,1.65721,99.0452707731
46.8943,-74.0808424012,-74.0808424012,0.01,-124.835,0.008793,2560.19584935,0.0158021,100,1,2560.19584935,0.881384,0.4,1.00237,1.53585e-06,0.0154314,98.8305079494,104.64,-73.4438,-74.0808424012,100,1.01183,1.58396,98.5022816652
48.7942,-77.2244211081,-77.2244211081,0.01,-126.598,0.00330317,3760.23320225,0.0267407,100,1,3760.23320225,0.340128,0.4,1.0297,7.83972e-06,0.0831235,95.1987578302,109.1,-74.2368,-77.2244211081,100,1.05043,2.7535,92.7976511811
27.744,-73.0238899533,-73.0238899533,0.01,-122.414,0.000793988,2588.0858412,0.0133042,100,1,2588.0858412,0.0803553,0.4,1.01205,7.97936e-06,0.0817277,93.2362907405,103.32,-69.5048,-73.0238899533,100,1.07254,1.34645,92.6787892242
26.4542,-69.4371552162,-69.4371552162,0.01,-119.959,0.00607875,1397.04332475,0.012358,100,1,1397.04332475,0.604829,0.4,0.99499,1.63989e-06,0.016235,98.2167712301,98.87,-68.4218,-69.4371552162,100,1.01816,1.2296,98.4024166396
36.5019,-75.6360929015,-75.6360929015,0.01,-123.683,0.00188654,3786.99213737,0.0152197,100,1,3786.99213737,0.187024,0.4,0.991358,9.02597e-06,0.0887063,91.1185116303,106.76,-70.1614,-75.6360929015,100,1.09747,1.50882,91.7973002004
60.0794,-77.4655978537,-77.4655978537,0.01,-127.265,0.0083503,4989.66045491,0.0185824,100,1,4989.66045491,0.844625,0.4,1.01149,4.13789e-06,0.0423354,96.5780706532,108.19,-75.2799,-77.4655978537,100,1.03543,1.87959,96.0646844351
65.0695,-86.7266691257,-86.7266691257,0.01,-134.711,0.00538213,7155.17775236,0.0435227,100,1,7155.17775236,0.602673,0.4,1.11977,2.29854e-05,0.288209,90.4162489116,119.11,-80.9819,-86.7266691257,100,1.106,4.87353,81.4627045636
40.0836,-74.5252449661,-74.5252449661,0.01,-123.976,0.00334352,2568.17972975,0.0139906,100,1,2568.17972975,0.330015,0.4,0.987029,4.32041e-06,0.0420906,96.7140363539,105.39,-72.0267,-74.5252449661,100,1.03398,1.38091,95.8982364058
53.4501,-82.5223760755,-82.5223760755,0.01,-129.898,0.0020159,6066.11940005,0.0198141,100,1,6066.11940005,0.19794,0.4,0.981898,1.37656e-05,0.132717,89.2795466954,114.47,-75.83,-82.5223760755,100,1.12008,1.94554,88.0065595208
47.291,-72.984068743,-72.984068743,0.01,-123.852,0.00909099,2577.21779626,0.014177,100,1,2577.21779626,0.921077,0.4,1.01318,9.49905e-07,0.009751,99.2619201814,103.15,-72.5738,-72.984068743,100,1.00744,1.43637,99.0683450695
75.4105,-89.0945555319,-89.0945555319,0.01,-137.982,0.00294475,8302.97176936,0.0171865,100,1,8302.97176936,0.301513,0.4,1.0239,8.86728e-06,0.0929615,89.9054956807,122.06,-84.1015,-89.0945555319,100,1.11228,1.75972,91.9298551823
50.7995,-76.8706989589,-76.8706989589,0.01,-126.776,0.0050496,3748.07767261,0.0143242,100,1,3748.07767261,0.515382,0.4,1.02064,4.26039e-06,0.0443806,95.2807528769,108.52,-74.4374,-76.8706989589,100,1.04953,1.46199,95.9529153683
53.9278,-76.2254345019,-76.2254345019,0.01,-126.629,0.00488062,3746.05906084,0.0141557,100,1,3746.05906084,0.490731,0.4,1.00547,2.18049e-06,0.022044,97.3691798042,107.36,-74.8546,-76.2254345019,100,1.02702,1.42331,97.8869463316
74.0107,-80.8488691835,-80.8488691835,0.01,-131.308,0.0057854,6134.48819619,0.0122359,100,1,6134.48819619,0.597847,0.4,1.03337,2.33011e-06,0.0248823,97.4225315898,111.6,-79.5481,-80.8488691835,100,1.02646,1.26442,97.7451943661
47.3433,-79.3785037377,-79.3785037377,0.01,-127.055,0.00243789,4941.78064816,0.013753,100,1,4941.78064816,0.252,0.4,1.03368,8.61989e-06,0.0921028,89.9410847108,110.84,-73.1861,-79.3785037377,100,1.11184,1.42162,92.1373040169
57.1537,-75.2119616909,-75.2119616909,0.01,-125.831,0.00626155,3774.1985245,0.0125248,100,1,3774.1985245,0.611667,0.4,0.976862,1.63655e-06,0.0156169,98.3402706576,106.02,-74.3131,-75.2119616909,100,1.01688,1.2235,98.4056289806
73.0475,-82.264461749,-82.264461749,0.01,-132.801,0.00882295,6101.1674613,0.0142557,100,1,6101.1674613,0.869224,0.4,0.985186,1.56172e-06,0.0151579,98.1365927732,114.08,-81.2294,-82.264461749,100,1.01899,1.40445,98.4774250245
65.6041,-80.8258506662,-80.8258506662,0.01,-131.45,0.00559027,4933.13639275,0.0112076,100,1,4933.13639275,0.571472,0.4,1.02226,1.01582e-06,0.0106156,98.4012365657,113.06,-79.9484,-80.8258506662,100,1.01625,1.14571,99.0043591392
45.5701,-72.059520888,-72.059520888,0.01,-122.584,0.00887985,2578.79678096,0.0174574,100,1,2578.79678096,0.881326,0.4,0.992501,2.23792e-06,0.0220448,98.182008854,101.88,-71.0362,-72.059520888,100,1.01852,1.73265,97.8325014716
74.533,-82.3128773887,-82.3128773887,0.01,-133.112,0.00884517,6110.37843835,0.0138922,100,1,6110.37843835,0.8682,0.4,0.981552,8.47398e-07,0.00816421,98.9598175345,113.91,-81.7552,-82.3128773887,100,1.01051,1.36359,99.1680706055
46.5656,-78.8168321843,-78.8168321843,0.01,-125.709,0.00211836,4952.82946913,0.0141148,100,1,4952.82946913,0.210932,0.4,0.99573,8.63561e-06,0.0856201,92.7109989406,109.66,-72.6507,-78.8168321843,100,1.07862,1.40545,92.1240905422
35.8359,-69.4065044543,-69.4065044543,0.01,-120.275,0.0075919,1391.23016612,0.0116298,100,1,1391.23016612,0.749884,0.4,0.987742,9.58147e-07,0.00934801,99.1722530757,99.72,-68.9943,-69.4065044543,100,1.00835,1.14872,99.0603517671
45.7997,-90.5285203776,-90.5285203776,0.01,-134.569,0.000232936,8294.7841054,0.0209954,100,1,8294.7841054,0.0230022,0.4,0.987491,4.2051e-05,0.410055,73.9262284167,123.9,-75.1487,-90.5285203776,100,1.3527,2.07327,70.6062666914
72.4183,-89.5543087259,-89.5543087259,0.01,-137.005,0.00114557,8278.96881128,0.0228282,100,1,8278.96881128,0.113318,0.4,0.989179,1.61943e-05,0.158457,86.7033313454,122.5,-82.1373,-89.5543087259,100,1.15336,2.25812,86.1828638087
35.8722,-75.9171739359,-75.9171739359,0.01,-124.425,0.000188825,3783.45574664,0.0135734,100,1,3783.45574664,0.0184985,0.4,0.979664,1.06591e-05,0.1023,91.6174173188,106.82,-71.0507,-75.9171739359,100,1.0915,1.32974,90.4547758274
62.5495,-79.0637993447,-79.0637993447,0.01,-129.208,0.00565346,4951.50990076,0.015784,100,1,4951.50990076,0.581214,0.4,1.02807,3.60723e-06,0.0381256,96.5521369072,110.53,-77.216,-79.0637993447,100,1.03571,1.6227,96.5519555932
81.0333,-89.6221406938,-89.6221406938,0.01,-138.525,0.00531928,8319.07856127,0.0199847,100,1,8319.07856127,0.519675,0.4,0.976965,6.80338e-06,0.0649356,93.3399620525,122.79,-85.6448,-89.6221406938,100,1.07135,1.95244,93.6897142358
55.2967,-76.7204600598,-76.7204600598,0.01,-126.998,0.00467976,3776.556348,0.0162924,100,1,3776.556348,0.467781,0.4,0.999581,2.59221e-06,0.0259004,97.3484677489,107.27,-75.2177,-76.7204600598,100,1.02724,1.62856,97.4979101288
44.2425,-82.9212019631,-82.9212019631,0.01,-128.939,0.000300419,6074.64568119,0.0168913,100,1,6074.64568119,0.0293116,0.4,0.975691,2.28447e-05,0.217476,84.3085331981,115.19,-73.2979,-82.9212019631,100,1.18612,1.64807,81.5552643207
61.3023,-85.0586913042,-85.0586913042,0.01,-133.031,0.000726078,7185.97809576,0.0181059,100,1,7185.97809576,0.0661706,0.4,0.911343,2.08664e-05,0.173305,85.4764549202,116.99,-77.7716,-85.0586913042,100,1.16991,1.65007,82.8790674985
24.132,-84.9398545872,-84.9398545872,0.01,-129.296,5.87008e-05,5993.21927103,0.0173387,100,1,5993.21927103,0.00549625,0.4,0.936316,3.42886e-05,0.300604,79.7838801069,117.85,-72.0989,-84.9398545872,100,1.25339,1.62345,74.6571455302
53.0477,-75.8482086982,-75.8482086982,0.01,-126.183,0.00505682,3757.40641714,0.0133093,100,1,3757.40641714,0.4996,0.4,0.987972,4.48391e-06,0.0437669,96.3975243214,107.01,-74.1476,-75.8482086982,100,1.03737,1.31493,95.7495917405
89.6032,-94.209973153,-94.209973153,0.01,-144.005,0.00853086,9308.97915502,0.0212059,100,1,9308.97915502,0.84979,0.4,0.996136,4.73505e-06,0.0469852,96.0297308844,128.44,-91.8711,-94.209973153,100,1.04134,2.1124,95.5221955175
87.2058,-87.6565529788,-87.6565529788,0.01,-138.339,0.00343941,8380.73655709,0.0186522,100,1,8380.73655709,0.348605,0.4,1.01356,3.68905e-06,0.0378978,96.7681012332,119.66,-86.4031,-87.6565529788,100,1.0334,1.89051,96.4765396545
77.2696,-88.8563655855,-88.8563655855,0.01,-138.776,0.0070277,7141.40974783,0.0202819,100,1,7141.40974783,0.729641,0.4,1.03824,5.20085e-06,0.0560617,96.428008168,122.14,-86.7503,-88.8563655855,100,1.03704,2.10574,95.1032666114
52.2622,-73.5558645847,-73.5558645847,0.01,-123.515,0.00804348,3768.94391569,0.0286767,100,1,3768.94391569,0.832762,0.4,1.03533,9.66513e-06,0.1036,96.1391601728,103.86,-71.4101,-73.5558645847,100,1.04016,2.96897,91.2671114831
66.9234,-80.6049681222,-80.6049681222,0.01,-131.297,0.00882768,4908.20580478,0.0135206,100,1,4908.20580478,0.878267,0.4,0.994901,1.08788e-06,0.0107682,98.6585271048,112.23,-79.8622,-80.6049681222,100,1.0136,1.34516,98.9344541035
56.4122,-76.1968129271,-76.1968129271,0.01,-126.745,0.00874575,3778.24720045,0.0196593,100,1,3778.24720045,0.878532,0.4,1.00452,2.27957e-06,0.0230025,98.1298195703,106.67,-75.1721,-76.1968129271,100,1.01906,1.97482,97.7930341569
76.8705,-86.6826621622,-86.6826621622,0.01,-136.48,0.00589478,7187.01536407,0.0163319,100,1,7187.01536407,0.583409,0.4,0.989705,3.73139e-06,0.0365495,95.3788390526,119.3,-84.1633,-86.6826621622,100,1.04845,1.61637,96.4375708956
45.3336,-73.7787776525,-73.7787776525,0.01,-124.208,0.00876251,2567.53584257,0.0205593,100,1,2567.53584257,0.873158,0.4,0.99647,2.62227e-06,0.026038,97.8470770829,105.02,-72.5633,-73.7787776525,100,1.022,2.04868,97.4696426795
51.079,-89.9086995077,-89.9086995077,0.01,-135.152,4.95423e-05,8328.10843991,0.0221764,100,1,8328.10843991,0.00499345,0.4,1.00792,4.23784e-05,0.43052,72.0316696552,122.37,-74.9631,-89.9086995077,100,1.38828,2.23519,70.4450309397
40.5908,-73.155890739,-73.155890739,0.01,-123.036,0.00338559,2584.47352742,0.0166137,100,1,2584.47352742,0.345144,0.4,1.01945,4.15473e-06,0.0431793,96.7217976313,103.6,-71.0895,-73.155890739,100,1.03389,1.69368,96.0492861712
84.2324,-83.7200836495,-83.7200836495,0.01,-134.644,0.00901905,7286.86645962,0.0125565,100,1,7286.86645962,0.899108,0.4,0.996899,5.01549e-07,0.00498443,99.4225777903,114.59,-83.4101,-83.7200836495,100,1.00581,1.25175,99.5059158593
57.9687,-73.7292124572,-73.7292124572,0.01,-124.465,0.00906473,3781.41704872,0.0145262,100,1,3781.41704872,0.901998,0.4,0.995063,1.19218e-06,0.0118044,98.7701139153,104.23,-73.0593,-73.7292124572,100,1.01245,1.44545,98.833516572
91.1594,-95.9280913484,-95.9280913484,0.01,-144.571,0.00761471,10417.993893,0.0364361,100,1,10417.993893,0.78434,0.4,1.03003,1.28668e-05,0.136512,92.3934570172,129.86,-91.4171,-95.9280913484,100,1.08233,3.75304,88.7011467661
54.5439,-76.17699424,-76.17699424,0.01,-126.547,0.00864406,3831.65078532,0.0147845,100,1,3831.65078532,0.862382,0.4,0.997658,1.80625e-06,0.017978,97.8481955852,107.36,-74.8994,-76.17699424,100,1.02199,1.47499,98.2431887988
61.1182,-82.9487506665,-82.9487506665,0.01,-130.792,0.00111785,6058.84583936,0.014843,100,1,6058.84583936,0.113009,0.4,1.01095,1.29785e-05,0.132643,89.476967804,115.38,-76.7824,-82.9487506665,100,1.11761,1.50055,88.6141805437
66.9144,-89.365800283,-89.365800283,0.01,-134.634,0.000421979,8283.22101543,0.0202919,100,1,8283.22101543,0.0418347,0.4,0.991394,2.39017e-05,0.234921,82.2667495289,122.53,-78.3069,-89.365800283,100,1.21556,2.01173,80.8651317631
80.9318,-87.3478069958,-87.3478069958,0.01,-137.918,0.00352913,7209.80546278,0.0123139,100,1,7209.80546278,0.346129,0.4,0.980777,2.78543e-06,0.0267937,97.717117102,119.55,-86.2355,-87.3478069958,100,1.02336,1.20772,97.3164532576
60.743,-79.2937152398,-79.2937152398,0.01,-129.226,0.00473061,4918.89727246,0.0128755,100,1,4918.89727246,0.469114,0.4,0.991658,4.24727e-06,0.041767,96.124210797,110.92,-77.1178,-79.2937152398,100,1.04032,1.27681,95.9648822332
43.39,-85.807050135,-85.807050135,0.01,-131.14,0.000232544,7182.53478128,0.0179801,100,1,7182.53478128,0.0243773,0.4,1.04828,2.87439e-05,0.315867,77.1206196562,118.26,-72.9636,-85.807050135,100,1.29667,1.88483,77.8473301775
89.0668,-88.8375121818,-88.8375121818,0.01,-139.62,0.00931478,8312.75073681,0.0134827,100,1,8312.75073681,0.92332,0.4,0.991241,6.56267e-07,0.00644822,98.8890640135,121.53,-88.2445,-88.8375121818,100,1.01123,1.33646,99.3544820222
54.4171,-77.7332562111,-77.7332562111,0.01,-126.311,0.00234335,4956.53381913,0.0148397,100,1,4956.53381913,0.21811,0.4,0.930762,9.40955e-06,0.0815167,93.1453106989,108.15,-73.3757,-77.7332562111,100,1.07359,1.38123,91.4783732446
58.5961,-77.3586450867,-77.3586450867,0.01,-128.203,0.00727242,3768.73362798,0.0132702,100,1,3768.73362798,0.727182,0.4,0.999918,7.90059e-07,0.00789929,99.1384280111,108.69,-76.892,-77.3586450867,100,1.00869,1.32691,99.2239152893
62.9826,-80.5322464652,-80.5322464652,0.01,-130.625,0.00274933,4928.90984712,0.0138611,100,1,4928.90984712,0.265722,0.4,0.966496,4.13913e-06,0.0386642,95.5243677663,112.7,-78.3565,-80.5322464652,100,1.04685,1.33967,96.0635737682
46.6711,-71.407797837,-71.407797837,0.01,-122.213,0.0089614,2576.19374195,0.0142211,100,1,2576.19374195,0.904423,0.4,1.00924,1.29161e-06,0.013156,99.0002852484,101.85,-70.8671,-71.407797837,100,1.0101,1.43525,98.7374809564
59.917,-84.6183010055,-84.6183010055,0.01,-132.054,0.00103767,6038.06616131,0.0157065,100,1,6038.06616131,0.102715,0.4,0.989867,7.54668e-06,0.0739452,94.1088621955,117.42,-79.3905,-84.6183010055,100,1.0626,1.55473,93.0481716489
63.9989,-82.1148461123,-82.1148461123,0.01,-131.114,0.00415861,6065.83180002,0.0148479,100,1,6065.83180002,0.411135,0.4,0.988635,7.00971e-06,0.0685129,93.2650876865,113.67,-78.2132,-82.1148461123,100,1.07221,1.46791,93.5107524373
74.4799,-80.593369185,-80.593369185,0.01,-131.205,0.00752383,6119.57796648,0.0151036,100,1,6119.57796648,0.760196,0.4,1.01039,1.4107e-06,0.0144016,98.4943133285,112.01,-79.7271,-80.593369185,100,1.01529,1.52605,98.6226355445
59.0415,-75.5513980588,-75.5513980588,0.01,-126.441,0.00899164,3775.2386214,0.0121592,100,1,3775.2386214,0.895483,0.4,0.995907,4.89944e-07,0.00485941,99.2558598185,105.38,-75.161,-75.5513980588,100,1.0075,1.21094,99.5173305169
47.0,-76.7129963414,-76.7129963414,0.01,-126.444,0.00261834,3795.33461934,0.0132823,100,1,3795.33461934,0.269135,0.4,1.02788,6.54395e-06,0.0691399,92.7967588534,107.56,-73.4087,-76.7129963414,100,1.07762,1.36527,93.9156585659
34.7985,-70.7942376989,-70.7942376989,0.01,-121.762,0.00895018,1389.85285845,0.0134845,100,1,1389.85285845,0.897061,0.4,1.00228,5.28484e-07,0.00530898,99.5707420925,100.7,-70.5638,-70.7942376989,100,1.00431,1.35153,99.4795360622
73.3242,-80.8670146585,-80.8670146585,0.01,-131.045,0.00370217,6136.46535848,0.0149002,100,1,6136.46535848,0.369374,0.4,0.997724,2.47552e-06,0.0246426,97.8323791441,112.38,-79.3942,-80.8670146585,100,1.02216,1.48662,97.6078936252
64.3599,-78.4841089061,-78.4841089061,0.01,-128.999,0.00863029,4949.57407419,0.015126,100,1,4949.57407419,0.878235,0.4,1.01762,1.88502e-06,0.0195203,98.1243213355,109.2,-77.4237,-78.4841089061,100,1.01912,1.53925,98.1680120912
91.6901,-95.6609388019,-95.6609388019,0.01,-145.055,0.00809972,10411.7733191,0.0285714,100,1,10411.7733191,0.806284,0.4,0.995446,9.7817e-06,0.0969281,94.7738410168,129.51,-92.5755,-95.6609388019,100,1.05514,2.84413,91.1711024262
102.826,-106.296240997,-106.296240997,0.01,-153.015,0.000413556,13415.9398451,0.0155464,100,1,13415.9398451,0.0429205,0.4,1.03784,1.50146e-05,0.161724,85.6664078547,141.46,-97.8169,-106.296240997,100,1.16732,1.61346,87.059127555
69.6828,-87.8155408706,-87.8155408706,0.01,-134.606,0.00693691,8338.89145916,0.0396702,100,1,8338.89145916,0.761432,0.4,1.09765,2.22874e-05,0.268529,89.9951679917,120.15,-80.7514,-87.8155408706,100,1.11117,4.35441,81.9238419373
57.9856,-75.518094667,-75.518094667,0.01,-126.293,0.00679414,3762.90122899,0.0122393,100,1,3762.90122899,0.689324,0.4,1.01459,1.22456e-06,0.0126055,98.6375065098,106.48,-74.8526,-75.518094667,100,1.01381,1.24178,98.8021993963
57.7531,-74.1159005122,-74.1159005122,0.01,-124.916,0.00707414,3796.67427656,0.0135934,100,1,3796.67427656,0.70092,0.4,0.99082,9.72079e-07,0.00954314,99.0867387895,104.66,-73.5924,-74.1159005122,100,1.00922,1.34686,99.0468154054
82.6676,-93.551677978,-93.551677978,0.01,-142.509,0.00790421,9310.33010082,0.0226408,100,1,9310.33010082,0.804234,0.4,1.01748,7.35321e-06,0.0761245,94.368356628,127.39,-89.9175,-93.551677978,100,1.05968,2.30364,93.2143243834
60.8867,-73.8325372608,-73.8325372608,0.01,-124.893,0.00873836,3803.02869364,0.0112926,100,1,3803.02869364,0.878854,0.4,1.00574,1.32149e-07,0.00133671,99.883608547,103.61,-73.7742,-73.8325372608,100,1.00117,1.13575,99.86935975
79.1966,-84.5243468776,-84.5243468776,0.01,-134.838,0.00754471,7232.07756731,0.0166911,100,1,7232.07756731,0.75064,0.4,0.994923,2.40333e-06,0.0237898,97.3589978182,116.2,-83.0609,-84.5243468776,100,1.02713,1.66063,97.6759709456
64.0941,-78.8204529192,-78.8204529192,0.01,-129.095,0.00872735,4946.6212475,0.0158002,100,1,4946.6212475,0.885768,0.4,1.01493,2.41092e-06,0.0248347,97.6267070925,109.98,-77.3891,-78.8204529192,100,1.02431,1.60362,97.6687915983
70.1055,-83.1567612784,-83.1567612784,0.01,-132.291,0.00317924,6110.97024818,0.0143678,100,1,6110.97024818,0.319788,0.4,1.00586,4.44726e-06,0.0449955,94.7180451107,115.21,-79.7975,-83.1567612784,100,1.05577,1.4452,95.7828933711
49.8009,-95.0915017481,-95.0915017481,0.01,-137.452,6.92215e-06,9282.50520677,0.021144,100,1,9282.50520677,0.00068103,0.4,0.983842,4.06026e-05,0.39301,72.1226394938,129.54,-77.2939,-95.0915017481,100,1.38653,2.08023,71.3284254642
73.5249,-82.8556779858,-82.8556779858,0.01,-132.918,0.0047551,6079.9663814,0.0182679,100,1,6079.9663814,0.478581,0.4,1.00646,3.03609e-06,0.0307544,97.6575641466,115.21,-81.2199,-82.8556779858,100,1.02399,1.83859,97.0820007795
47.9582,-72.8022765172,-72.8022765172,0.01,-123.706,0.00930039,2563.04031245,0.0154105,100,1,2563.04031245,0.934627,0.4,1.00493,9.61955e-07,0.0097147,99.3351022415,104.15,-72.4459,-72.8022765172,100,1.00669,1.54866,99.056619162
