VarNormIw,AvgEpLen,VarJ,ESSRenyi,VarDiscRet,J,AvgRet,eRenyi2,MaxVanillaIw,BatchSize,ESSClassic,VarVanillaIw,Bound,VarRet,MinVanillaIw,MaxNormIw,MinNormIw,AvgVanillaIw,AvgDiscRet,AvgNormIw
0.00352374,46.75,270.9924,4.665931088592067,31678.904132859552,700.2604,457.4299988486175,21.43195,58.90971,100,2.786677726372061,50.529114,889.86694,125104.62113117626,8.422125e-21,0.49194658,7.033197e-23,1.1974819,335.6479942728299,0.01
0.0040334086,106.54,225.96509,4.292165370446173,15660.259851656905,822.294,1055.230282103407,23.298264,96.66938,100,2.4431517063963804,157.43013,1424.6958,128940.8872606863,,0.48930666,,1.9756399,631.9291985740851,0.01
0.0004545362,155.36,21.135073,21.652808290617653,14226.333991831512,859.72504,1546.3740976762463,4.6183386,9.718615,100,18.18212078833971,3.6544771,1806.9202,200836.4332039057,9.855345e-17,0.108386695,1.0991157e-18,0.8966612,764.5181501931006,0.01
8.817999e-05,189.55,18.662594,54.705988038986604,1563.3980342296559,859.28064,1891.5820049369163,1.8279535,4.3870406,100,53.39079477980868,0.75470394,1861.734,43098.130162187816,0.0019072288,0.047420744,2.0615767e-05,0.92513114,846.7987882953347,0.010000002
0.009397372,193.68,0.00679776,99.99991655356695,916.5184442920591,865.9864,1934.2976321548783,1.0000008,669.68335,100,1.0634456854604564,4482.994,1926.9962,26041.781668726126,,0.96959114,,6.906863,854.6277477588451,0.01
1.9811952e-05,197.36,4.838927,83.14842871465791,145.86228619370348,864.4067,1971.6444660239108,1.2026685,1.8775848,100,83.60239248464582,0.21434692,1909.4996,5968.904631701233,0.025430968,0.018051138,0.00024449383,1.0401477,861.6654995025316,0.009999999
4.470331e-06,199.25,2.7427223,96.02726848551201,20.497220129578263,865.2264,1991.173570092842,1.0413709,1.3489492,100,95.76193501136812,0.04462639,1920.249,973.1449812750587,0.28219867,0.013501112,0.0028244175,0.9991393,864.7285928704373,0.01
5.638169e-06,199.2,2.8908484,95.57241711989447,41.63171342695343,865.3483,1991.113128821198,1.046327,1.3545395,100,94.71330534770789,0.05408983,1921.0348,1740.3010235163842,0.23840487,0.013829387,0.0024340325,0.97946465,864.6640788238558,0.01
2.7681917e-06,199.51,3.672163,97.8568363059412,27.325591094994177,865.44104,1994.5060171832704,1.021901,1.3661733,100,97.33257399283848,0.02814447,1922.667,1126.0363359896182,0.35483405,0.013549003,0.0035190613,1.0083202,865.1658743799168,0.010000002
2.7067708e-08,199.97,0.5306028,99.97254172132898,0.3184193625207222,865.91797,1999.4224175317772,1.0002747,1.0196829,100,99.97318500858535,0.0002700767,1926.549,16.468840819942958,0.9291063,0.010208159,0.009301386,0.99889016,865.9148587377574,0.010000002
4.6456051e-07,199.75,2.0391808,99.45741069993119,5.506988045465622,865.61774,1996.927171520032,1.0054555,1.1363409,100,99.54216488548076,0.0046693645,1924.2461,269.79285933122065,0.81816745,0.011334461,0.008160832,1.0025539,865.560424455427,0.01
5.6172764e-11,200.0,0.048055604,99.99995231630692,0.002333997342580789,865.97156,1999.8286495304108,1.0000005,1.0020401,100,99.99994659111802,5.616577e-07,1926.9427,0.02971940899586639,0.99816215,0.010020991,0.009982209,0.9999412,865.971529482766,0.01
4.872718e-09,199.99,0.31713784,99.99537489349143,0.10376159978933948,865.93054,1999.5281290543824,1.0000463,1.0199149,100,99.99518446889789,4.869566e-05,1926.6443,5.261593845873344,0.98152184,0.010202448,0.009818393,0.99967664,865.9299633987262,0.01
8.14538e-10,200.0,0.14952,99.9992370663676,0.022847401252420112,865.95056,1999.7050569817052,1.0000076,1.0087234,100,99.99918773458633,8.150582e-06,1926.8197,1.1082285658244826,0.99144185,0.010084004,0.009911244,1.0003203,865.9503983253959,0.01
2.2963143e-06,199.6,2.509266,97.97198213740964,16.890508065601313,865.589,1995.5343532234804,1.0207,1.2259344,100,97.77717398461435,0.022422288,1923.5845,749.4447234707998,0.598499,0.0124063175,0.0060567423,0.9881533,865.3390405914698,0.01
2.0125287e-06,199.7,1.2397946,98.28313402994326,24.0927144985922,865.84314,1996.71436800614,1.0174686,1.1675669,100,98.0465122934515,0.02099894,1925.5144,962.9892136118402,0.25715527,0.011430209,0.0025174904,1.0214747,865.4765411897322,0.01
7.988038e-11,200.0,0.04456442,99.99976158198933,0.002007422180842311,865.974,1999.8388394260407,1.0000024,1.0014716,100,99.99989318373767,7.987313e-07,1926.9529,0.026381199915592034,0.996547,0.010015169,0.00996592,0.9999548,865.9739204673991,0.01
4.8456215e-08,199.96,0.59218776,99.95470907101883,0.39563204845694394,865.8927,1999.2256369012593,1.0004531,1.0488209,100,99.95204493914288,0.00048374143,1926.3555,20.434088788246108,0.9286253,0.0104971025,0.009294127,0.9991528,865.8882523326009,0.01
2.5876625e-06,199.55,2.1985123,97.37770221530985,47.43575125541314,865.69476,1995.1271403726935,1.0269291,1.2301729,100,97.50220462015575,0.02624894,1924.2384,1715.8645918627537,0.3074032,0.012214173,0.003052153,1.0071684,865.2025107144427,0.01
