VarRet,AvgEpLen,ESSRenyi,VarDiscRet,J,MinVanillaIw,MinNormIw,AvgRet,VarVanillaIw,AvgVanillaIw,VarNormIw,ESSClassic,MaxVanillaIw,MaxNormIw,Bound,VarJ,BatchSize,AvgNormIw,eRenyi2,AvgDiscRet
67.46608840027965,500.0,54.68784908812274,67.46608840027965,5.9301906,0.1463541,0.0003176833,-4.319869101228863,1434.9412,4.606918,0.0067610317,1.4720121848421723,379.58386,0.82394314,-8.931356,16.90779,100,0.009999999,1.8285598,-4.319869101228863
68.76027689428923,500.0,99.99998807907247,68.76027689428923,6.7612343,0.005901879,1.37521e-07,-2.4960857679463864,18350532.0,429.16202,0.009963365,1.0036401657104608,42838.297,0.9981847,-2.592204,0.08704501,100,0.01,1.0000001,-2.4960857679463864
61.576744953736494,500.0,62.75243437934837,61.576744953736494,3.684293,0.11783188,0.0005983317,-2.0210198439207803,103.08119,1.9693406,0.0026578943,3.6612393359362017,101.19933,0.51387423,-9.939544,12.474646,100,0.010000002,1.5935637,-2.0210198439207803
62.61394785725676,500.0,84.44784394750761,62.61394785725676,1.5686398,0.20889775,0.001996498,-1.0204823748511584,0.38153812,1.0463208,3.4850436e-05,74.34837942577573,3.9310706,0.037570413,-14.3234,7.0201144,100,0.01,1.1841629,-1.0204823748511584
60.508418054409454,500.0,50.43454860081928,60.508418054409454,6.6891603,0.022212284,0.00012277965,-0.21840175169943535,78.46542,1.8091178,0.0023974234,4.04293759423779,88.64166,0.4899718,-7.8493786,19.446888,100,0.010000002,1.9827678,-0.21840175169943535
54.09663637985758,500.0,99.99117929069101,54.09663637985758,8.726085,,,0.012896839414090438,189532.16,43.536022,0.0099996645,1.0000334232339794,4353.5293,0.9999833,-1.3314238,0.00019481598,100,0.01,1.0000882,0.012896839414090438
45.65012421333104,500.0,91.4759093821658,45.65012421333104,4.2288246,0.25405392,0.002484049,2.7702940441109316,0.17636584,1.0227412,1.6860984e-05,85.69538464894148,2.9087467,0.02844069,-10.099487,4.653416,100,0.010000002,1.093184,2.7702940441109316
20.778568682453372,500.0,90.82573863377371,20.778568682453372,4.841558,0.34570676,0.00323364,3.612451359620024,0.25694248,1.0690948,2.2480375e-05,81.79587411128544,3.2990735,0.030858569,-7.2910523,3.466963,100,0.01,1.1010095,3.612451359620024
13.686842397043785,500.0,95.47212883660482,13.686842397043785,5.2711477,0.4515459,0.0044416264,4.728728184978773,0.068635695,1.0166229,6.6409525e-06,93.83103130170352,1.6638405,0.01636635,-6.165701,3.192418,100,0.01,1.0474261,4.728728184978773
22.353215215612053,500.0,89.46553549528885,22.353215215612053,5.523035,0.284014,0.002701865,4.402384363452304,0.24068755,1.0511775,2.1782189e-05,82.26094234437996,2.917192,0.027751658,-3.7841864,3.2801762,100,0.010000002,1.1177489,4.402384363452304
17.510390728179868,500.0,94.26807794825139,17.510390728179868,4.7765694,0.34286997,0.0033068764,4.151585638585091,0.083119296,1.0368394,7.73177e-06,92.88978003051992,1.8186162,0.017539999,-5.052313,3.4864485,100,0.010000002,1.0608045,4.151585638585091
15.873253284205592,500.0,97.41508732813081,15.873253284205592,5.4602284,0.6284778,0.0061588166,5.068278969906762,0.044753205,1.0204521,4.297727e-06,95.9188981090506,1.5772109,0.015456,-8.743168,3.363315,100,0.01,1.026535,5.068278969906762
32.878604998466635,500.0,94.86449146287113,32.878604998466635,5.630187,0.18209548,0.0017736538,4.644443496858239,0.09534606,1.0266687,9.045701e-06,91.780813480259,2.120532,0.020654492,-8.073569,3.422156,100,0.01,1.0541352,4.644443496858239
21.51048437379966,500.0,95.76118516996435,21.51048437379966,5.728988,0.3857609,0.0037616189,5.055798140574341,0.05944956,1.0255183,5.652776e-06,94.70031950200685,1.5933511,0.015537032,-7.435558,3.2894232,100,0.010000002,1.0442644,5.055798140574341
21.091835503734384,500.0,92.22690616218644,21.091835503734384,5.5202208,0.3328386,0.0032242858,4.53759419239187,0.15850799,1.0322863,1.4874789e-05,87.16418170154084,2.534607,0.024553332,-5.3155537,3.2306492,100,0.009999999,1.0842823,4.53759419239187
16.730591734533157,500.0,96.23225487906221,16.730591734533157,5.4297495,0.5081924,0.005148811,4.89875023494571,0.071064845,0.9870093,7.2947814e-06,93.2645814051555,2.05569,0.020827465,-7.8751993,3.4144785,100,0.010000002,1.0391526,4.89875023494571
