AvgNormIw,VarRet,Bound,eRenyi2,AvgRet,AvgVanillaIw,MaxNormIw,MinVanillaIw,MaxVanillaIw,ESSRenyi,ESSClassic,VarVanillaIw,AvgDiscRet,BatchSize,VarJ,AvgEpLen,VarNormIw,MinNormIw,VanillaAvgRet,J,VarDiscRet
0.009999999,41.38363948384979,-8.956861,1.0932251,-7.067033953983665,0.9932516,0.023007885,0.5539891,2.2852619,91.47246805211023,92.20503341224614,0.084244914,-7.067033953983665,100,6.310953,200.0,8.539356e-06,0.0055775302,-7.067033953983665,-6.8960285,41.38363948384979
0.01,52.79881149329834,-10.953499,1.0826608,-9.069495144470402,0.9881624,0.012886023,0.14005098,1.2733483,92.36503300973781,91.29766337339214,0.09401521,-9.069495144470402,100,7.6738315,200.0,9.628121e-06,0.001417287,-9.069495144470402,-8.899426,52.79881149329834
0.009999999,58.407718229813035,-10.830583,1.4616792,-9.192210006309628,0.93856674,0.07007275,0.5279966,6.576795,68.41446373325708,65.53138992779189,0.46802548,-9.192210006309628,100,9.245249,200.0,5.3129912e-05,0.0056255627,-9.192210006309628,-8.426609,58.407718229813035
0.01,36.01878576778304,-8.855706,1.1898481,-7.166569692920459,0.94947124,0.015560527,0.01799897,1.4774272,84.04434390400563,81.72999757831066,0.20355694,-7.166569692920459,100,6.717862,200.0,2.257991e-05,0.00018956835,-7.166569692920459,-6.767725,36.01878576778304
0.01,50.06515373358182,-10.175822,1.0062542,-8.196567594771322,1.0069293,0.013426002,0.8863248,1.3519036,99.3784675690481,99.11830135519618,0.009110406,-8.196567594771322,100,6.9517493,200.0,8.985447e-07,0.008802255,-8.196567594771322,-8.184094,50.06515373358182
0.01,50.22987917554365,-9.431431,1.1004592,-7.679063703943418,0.9927294,0.013331377,0.025500242,1.323445,90.87115484338591,91.03284066158909,0.098058015,-7.679063703943418,100,7.0573726,200.0,9.94996e-06,0.00025687,-7.679063703943418,-7.3705697,50.22987917554365
0.01,50.68840406307252,-9.053829,1.0719478,-7.2339707387212195,0.9746666,0.013721676,0.29995966,1.3374059,93.2881235299678,93.26718515005707,0.06926983,-7.2339707387212195,100,6.931359,200.0,7.2917537e-06,0.0030775617,-7.2339707387212195,-7.0410423,50.68840406307252
0.01,56.530153407191506,-10.309276,1.2566026,-8.55146341682433,0.95039934,0.028324895,0.1774374,2.691996,79.57965105694855,80.35424087156098,0.22306776,-8.55146341682433,100,8.154408,200.0,2.4695883e-05,0.0018669773,-8.55146341682433,-8.069801,56.530153407191506
0.01,43.36450004754838,-9.221114,1.1407624,-7.514530783992431,0.9944574,0.013961082,0.0066770758,1.3883702,87.66066953560038,86.46306772836193,0.15639646,-7.514530783992431,100,6.5974617,200.0,1.5814467e-05,6.71429e-05,-7.514530783992431,-7.1823378,43.36450004754838
0.01,45.92400738858559,-9.468329,6.1476607,-8.858847521957806,0.9943979,0.08698844,,8.650112,16.26634981255496,17.551221288185733,4.6920443,-8.858847521957806,100,9.798824,200.0,0.00047450603,,-8.858847521957806,-4.7524176,45.92400738858559
0.01,51.70282396267995,-9.489614,1.1340487,-7.637277266545511,1.0103134,0.013617865,0.046478424,1.375831,88.1796345877102,88.92700207188894,0.12838355,-7.637277266545511,100,7.3308997,200.0,1.25775805e-05,0.0004600397,-7.637277266545511,-7.3786573,51.70282396267995
0.01,51.51609537719876,-9.737282,1.1024595,-7.940910964593062,0.975098,0.020264784,0.83894986,1.9760151,90.7062758073252,96.05775371318262,0.039415993,-7.940910964593062,100,7.104457,200.0,4.14549e-06,0.008603749,-7.940910964593062,-7.669372,51.51609537719876
0.009999999,52.17833252906163,-8.540684,3.257107,-7.469791465837775,0.9176403,0.06147873,2.4833646e-08,5.641536,30.702092195199327,27.934573580020356,2.1942935,-7.469791465837775,100,11.251455,200.0,0.0002605852,2.7062505e-10,-7.469791465837775,-5.046964,52.17833252906163
0.01,49.75277529926215,-9.763706,1.0217638,-7.821972192171782,1.0010328,0.011257601,0.5186292,1.1269227,97.8699772353292,98.30366839366427,0.017466353,-7.821972192171782,100,6.9654727,200.0,1.7430331e-06,0.005180941,-7.821972192171782,-7.767141,49.75277529926215
0.01,43.18100984871992,-9.467753,1.0033766,-7.583827610493407,0.9974176,0.010465242,0.759851,1.0438217,99.66347599535365,99.6785300365927,0.0032408834,-7.583827610493407,100,6.5210676,200.0,3.2576872e-07,0.007618183,-7.583827610493407,-7.5751824,43.18100984871992
0.01,49.71432370917163,-9.502263,2.1041842,-8.408064154601574,1.0977935,0.089079194,0.08011115,9.779056,47.52435758387996,41.114918405746664,1.7434596,-8.408064154601574,100,9.903851,200.0,0.00014466739,0.00072974706,-8.408064154601574,-6.6173496,49.71432370917163
0.01,40.65100745774218,-8.795472,1.0634129,-7.026033550307399,0.9561983,0.01287618,0.16384225,1.2312181,94.03685017769075,91.35686741419762,0.087375894,-7.026033550307399,100,6.238076,200.0,9.556432e-06,0.0017134757,-7.026033550307399,-6.846993,40.65100745774218
0.01,51.584452852896284,-9.065596,1.2750696,-7.5130037523490305,1.0468268,0.053136095,0.7852695,5.562429,78.4270916979796,74.31214994878692,0.38263312,-7.5130037523490305,100,7.82353,200.0,3.4916677e-05,0.007501427,-7.5130037523490305,-6.846021,51.584452852896284
0.01,45.045634259947676,-7.9827385,8.303345,-7.901349468236321,0.8689287,0.13402231,,11.645583,12.043339556901545,9.29216720884074,7.444934,-7.901349468236321,100,11.580457,200.0,0.0009860356,,-7.901349468236321,-2.8955927,45.045634259947676
0.01,54.25807130863766,-8.719403,5.1136327,-8.268295212216879,0.7307652,0.096077025,,7.020975,19.555569646398077,14.533809030827925,3.172017,-8.268295212216879,100,10.664926,200.0,0.00059399096,,-8.268295212216879,-4.256153,54.25807130863766
0.01,55.16368740957851,-10.020258,1.0768615,-8.120776597043536,1.0184655,0.040388074,0.8494396,4.113386,92.86245253570401,88.35258872076899,0.13812362,-8.120776597043536,100,7.5237503,200.0,1.3316045e-05,0.008340386,-8.120776597043536,-8.014667,55.16368740957851
0.009999998,48.76412105915861,-9.681608,1.2229036,-7.999859020011758,0.9855945,0.048067458,0.7840733,4.737502,81.77259371997295,80.39022662701348,0.23934881,-7.999859020011758,100,7.980058,200.0,2.4639663e-05,0.007955333,-7.999859020011758,-7.565642,48.76412105915861
0.01,56.48472637701177,-9.290549,5.2039137,-9.273208949350648,1.1327825,0.064234205,,7.276338,19.216306415288805,21.31077375106106,4.7860136,-9.273208949350648,100,9.710268,200.0,0.00037297598,,-9.273208949350648,-4.7511835,56.48472637701177
0.010000002,50.58654286761439,-8.230279,5.674127,-7.496627996832912,0.7397682,0.107299134,,7.937649,17.623856181604836,14.429694839368276,3.2780986,-7.496627996832912,100,8.734037,200.0,0.00059900526,,-7.496627996832912,-3.5590162,50.58654286761439
0.01,46.6213282843674,-8.96428,1.1391551,-7.09315074259426,1.0041684,0.015099394,0.24283181,1.5162334,87.78435496465754,90.36363765861094,0.10861689,-7.09315074259426,100,6.953764,200.0,1.07717e-05,0.002418238,-7.09315074259426,-6.864356,46.6213282843674
0.009999999,44.441865136399706,-9.787328,1.0466894,-7.893773085178625,0.98750204,0.020882769,0.6896977,2.0621777,95.5393269931313,95.24902787171091,0.04913193,-7.893773085178625,100,6.8923597,200.0,5.0383433e-06,0.006984266,-7.893773085178625,-7.8079777,44.441865136399706
0.01,47.73167760037483,-10.634104,1.0549964,-8.71555187177896,1.033252,0.021187954,0.8708308,2.1892495,94.78705588313427,93.47983673378037,0.07521711,-8.71555187177896,100,6.9391704,200.0,7.0453752e-06,0.008428058,-8.71555187177896,-8.59681,47.73167760037483
0.010000002,46.11301541923908,-9.596315,1.0295428,-7.640403405086191,0.9949158,0.013671715,0.6079315,1.3602204,97.1304929084711,97.31790071705117,0.027556228,-7.640403405086191,100,6.671833,200.0,2.783858e-06,0.0061103813,-7.640403405086191,-7.5911837,46.11301541923908
0.010000002,56.92579834938666,-11.392092,1.0697474,-9.501188869763613,0.97436005,0.031661596,0.84414524,3.0849793,93.48000800562355,93.34825038457765,0.06833326,-9.501188869763613,100,7.2489877,200.0,7.197692e-06,0.008663586,-9.501188869763613,-9.351643,56.92579834938666
0.01,52.552918071514426,-10.117264,1.2501471,-8.525654260378884,1.0813498,0.037292376,0.30846247,4.0326104,79.99058643496888,74.25089591792512,0.40959746,-8.525654260378884,100,8.937788,200.0,3.5028766e-05,0.0028525686,-8.525654260378884,-8.035865,52.552918071514426
0.010000002,57.73582153069632,-9.554953,2.070778,-8.390949301143808,1.1468824,0.024728237,1.2736732e-08,2.8360379,48.2910312761356,53.49742905357554,1.1549059,-8.390949301143808,100,9.22459,200.0,8.780289e-05,1.11055255e-10,-8.390949301143808,-6.707174,57.73582153069632
0.01,51.136282396886486,-10.6449175,1.320385,-8.95796154829002,0.9399097,0.044017456,0.5879549,4.1372433,75.73548743105934,78.31967445871035,0.24702,-8.95796154829002,100,7.39862,200.0,2.7961465e-05,0.0062554404,-8.95796154829002,-8.407759,51.136282396886486
0.01,62.12403535975864,-10.161711,1.1615334,-8.229224315364798,1.0297178,0.017738195,0.27540103,1.8265334,86.09309367497677,87.7772505814182,0.1491381,-8.229224315364798,100,8.244538,200.0,1.4065404e-05,0.002674529,-8.229224315364798,-8.059579,62.12403535975864
0.01,46.219525974018445,-8.736841,1.2817715,-6.922145272396972,0.98340917,0.0534939,0.56029797,5.260639,78.01702318178313,75.78497645026363,0.31212962,-6.922145272396972,100,6.9926653,200.0,3.227501e-05,0.005697506,-6.922145272396972,-6.515769,46.219525974018445
0.01,53.20239215226551,-9.806398,1.23213,-8.021615172652877,1.0311316,0.05234426,0.6139238,5.397382,81.16026384268511,76.98992264132228,0.32097954,-8.021615172652877,100,7.251618,200.0,3.018903e-05,0.005953884,-8.021615172652877,-7.606721,53.20239215226551
0.009999999,45.01351734530957,-9.399717,1.8021076,-7.884574763144517,0.91273534,0.026723228,1.7732269e-05,2.4391236,55.490583094432864,55.56230284689907,0.67301697,-7.884574763144517,100,8.749836,200.0,8.078601e-05,1.9427613e-07,-7.884574763144517,-6.7318897,45.01351734530957
0.009999999,40.210634091863525,-8.472173,1.0467365,-6.63451998343108,1.0052744,0.011851398,0.26817018,1.1913908,95.53502913561643,95.54285719603406,0.047620274,-6.63451998343108,100,6.34901,200.0,4.712187e-06,0.0026676315,-6.63451998343108,-6.5176425,40.210634091863525
0.010000002,44.42800047523049,-9.2054615,1.0049484,-7.3522662005443955,0.990885,0.0106327655,0.60461676,1.0535848,99.5075988260188,99.21881508654577,0.0078085503,-7.3522662005443955,100,6.703558,200.0,7.952868e-07,0.006101785,-7.3522662005443955,-7.3382573,44.42800047523049
0.010000002,42.5900080782061,-10.059908,1.044196,-8.173136253045636,0.98238915,0.015648814,0.8811816,1.5373225,95.76746039746553,97.94182579623246,0.020485297,-8.173136253045636,100,6.6126204,200.0,2.1226335e-06,0.008969782,-8.173136253045636,-8.074589,42.5900080782061
0.010000003,48.77259279732658,-9.597257,1.0247419,-7.678629199004534,0.9981001,0.011332912,0.3353819,1.1311381,97.58554926514846,96.89571059754014,0.032237995,-7.678629199004534,100,7.0158014,200.0,3.2360847e-06,0.003360203,-7.678629199004534,-7.6101885,48.77259279732658
0.01,47.11907369100612,-9.075943,1.1486945,-7.43968887390808,1.0213886,0.018122066,0.8186614,1.8509673,87.05534733064147,90.45152627107548,0.11124121,-7.43968887390808,100,6.73207,200.0,1.0663104e-05,0.00801518,-7.43968887390808,-7.048311,47.11907369100612
0.01,45.05097473202176,-8.791169,1.0065367,-6.871559610740182,1.0124272,0.018428763,0.9475361,1.8657782,99.35057290616788,98.55391770885622,0.015192017,-6.871559610740182,100,6.6352134,200.0,1.4821352e-06,0.009359054,-6.871559610740182,-6.848811,45.05097473202176
0.010000002,50.85529668764249,-9.018452,1.3163117,-7.442667304508814,1.0394901,0.07821368,0.778434,8.130234,75.96984719195024,62.36563932229918,0.65863454,-7.442667304508814,100,8.505464,200.0,6.0954222e-05,0.007488614,-7.442667304508814,-6.8616,50.85529668764249
0.009999999,55.61041427934551,-9.550859,1.1624788,-7.792074074538608,1.0480827,0.052108042,0.8138134,5.461354,86.02307380168894,79.97575804666306,0.2778137,-7.792074074538608,100,7.651749,200.0,2.5290803e-05,0.007764782,-7.792074074538608,-7.412831,55.61041427934551
0.01,44.222798585123336,-9.423258,1.0349797,-7.5454789478483075,0.99317557,0.011687221,0.3173697,1.1607462,96.62025245452134,96.6987481228468,0.034015324,-7.5454789478483075,100,6.70196,200.0,3.4484394e-06,0.0031955044,-7.5454789478483075,-7.4885597,44.222798585123336
0.010000003,47.175656892293965,-9.951773,1.0000877,-8.028272974572712,0.9998507,0.010069118,0.96373063,1.0067614,99.99122696601785,99.9907181018038,9.327199e-05,-8.028272974572712,100,6.8346424,200.0,9.33001e-09,0.009638745,-8.028272974572712,-8.028066,47.175656892293965
0.009999999,55.477150142202085,-7.366637,3.2430606,-7.9728534712757515,1.0321422,0.043890987,9.7875e-28,4.530174,30.835069916430815,23.579685461733536,3.4875033,-7.9728534712757515,100,9.844999,200.0,0.00032736757,9.482705e-30,-7.9728534712757515,-3.7968287,55.477150142202085
0.009999997,58.75809257764923,-10.182632,1.0714242,-8.545532341452295,1.0796486,0.011568846,0.119825885,1.2490289,93.33371014217339,87.75992006538469,0.16421737,-8.545532341452295,100,8.2604,200.0,1.4088157e-05,0.00110986,-8.545532341452295,-8.220643,58.75809257764923
0.009999999,46.5914091252711,-9.727544,1.0394349,-7.765156281989636,0.9134319,0.039335523,0.886365,3.5930321,96.20612032095742,92.00257321970787,0.073260464,-7.765156281989636,100,6.6297574,200.0,8.78046e-06,0.00970368,-7.765156281989636,-7.7074924,46.5914091252711
0.009999998,42.06382515171866,-10.148825,1.0630012,-8.572607073369669,1.150206,0.010694817,0.08843263,1.2301242,94.0732749436476,93.97263456037942,0.08571233,-8.572607073369669,100,6.5723944,200.0,6.478763e-06,0.0007688417,-8.572607073369669,-8.182738,42.06382515171866
0.01,50.38009570578607,-9.662954,1.6331598,-9.143942853392183,1.4152939,0.16260637,0.74730587,23.01358,61.23099690166458,12.191118005298769,14.573129,-9.143942853392183,100,13.606446,200.0,0.0007275448,0.0052802167,-9.143942853392183,-7.195493,50.38009570578607
0.010000002,44.75599853838384,-10.1424265,1.1005961,-8.315269867201742,1.0788285,0.027921265,0.83986926,3.0122256,90.85985558142681,71.58432466275441,0.4666699,-8.315269867201742,100,7.8685703,200.0,4.0096347e-05,0.0077850115,-8.315269867201742,-8.091563,44.75599853838384
0.01,52.90282085193058,-10.0215435,1.0414551,-8.124411867194832,1.0634613,0.011076722,0.36007243,1.1779666,96.01949736726708,93.35183034164982,0.08135522,-8.124411867194832,100,7.447449,200.0,7.193529e-06,0.0033858537,-8.124411867194832,-8.018317,52.90282085193058
0.010000002,38.284358208234444,-9.909271,1.0553285,-8.135159828232837,1.0656962,0.011375432,0.1652812,1.2122755,94.75722592911096,89.58875461823975,0.13331528,-8.135159828232837,100,6.6706343,200.0,1.1738513e-05,0.0015509223,-8.135159828232837,-7.9186153,38.284358208234444
0.01,39.69782544239576,-7.775126,1.1518803,-6.017627923208639,1.2130151,0.053319093,0.8175021,6.467686,86.81457882457357,41.45160013034295,2.0992832,-6.017627923208639,100,8.713601,200.0,0.00014267192,0.006739422,-6.017627923208639,-5.714749,39.69782544239576
0.01,57.93082324472634,-9.670523,1.0941912,-8.190081915519272,1.1140736,0.011645509,0.07525004,1.2973955,91.3917061174294,86.69746412766817,0.1923627,-8.190081915519272,100,7.7354593,200.0,1.549862e-05,0.0006754494,-8.190081915519272,-7.5933046,57.93082324472634
0.009999998,47.05368827910062,-9.229277,1.3668066,-8.137023973420234,1.6442729,0.08055017,0.7711264,13.244646,73.16323909641052,21.068713058149864,10.231137,-8.137023973420234,100,9.149326,200.0,0.00037842165,0.004689771,-8.137023973420234,-6.935941,47.05368827910062
0.009999998,49.19415416056299,-10.995672,1.0162516,-9.041567619931975,0.9849071,0.011199669,0.4466386,1.1030633,98.40083256930022,93.84704593647218,0.06424229,-9.041567619931975,100,6.907871,200.0,6.6226294e-06,0.00453483,-9.041567619931975,-9.00418,49.19415416056299
0.009999999,44.94928207185678,-9.143951,1.0431967,-7.304648472149893,1.0696212,0.011054876,0.15670985,1.182453,95.85920094782657,91.7403581225279,0.104045846,-7.304648472149893,100,6.9237866,200.0,9.094203e-06,0.0014650967,-7.304648472149893,-7.1272783,44.94928207185678
0.010000003,53.84436320516919,-9.66391,1.0363111,-7.895267005433075,1.1322321,0.010283803,0.09326809,1.164365,96.49611512804019,97.46183951468335,0.03372216,-7.895267005433075,100,7.30574,200.0,2.6305374e-06,0.0008237542,-7.895267005433075,-7.640854,53.84436320516919
0.009999998,45.692449355653515,-10.303821,1.0067441,-8.362820625018669,1.0405011,0.010219361,0.30250722,1.0633256,99.33010324703481,98.46798754676769,0.017014522,-8.362820625018669,100,6.8665767,200.0,1.5715736e-06,0.0029073223,-8.362820625018669,-8.338113,45.692449355653515
0.009999999,51.10016715950458,-9.887957,1.0054623,-7.9350785300281474,1.0261768,0.010295444,0.29854783,1.0564946,99.45673856523068,97.9480889729646,0.02228298,-7.9350785300281474,100,7.232989,200.0,2.1160654e-06,0.0029093218,-7.9350785300281474,-7.912948,51.10016715950458
0.010000002,46.25864467942665,-9.470765,1.0039331,-7.593890514037972,1.0401475,0.010069701,0.32241243,1.0473975,99.6082336363359,99.5213359813538,0.0052560344,-7.593890514037972,100,6.8123145,200.0,4.858117e-07,0.0030996797,-7.593890514037972,-7.5815434,46.25864467942665
0.009999998,46.897448920663315,-8.528732,1.0,-6.548845344074879,1.0,0.01,1.0,1.0,100.0,100.0,,-6.548845344074879,100,6.813844,200.0,3.5044917e-18,0.01,-6.548845344074879,-6.5488453,46.897448920663315
0.009999998,49.237343203023016,-9.7752075,1.0,-7.821918282191254,1.0,0.01,1.0,1.0,100.0,100.0,,-7.821918282191254,100,6.9817595,200.0,3.5044917e-18,0.01,-7.821918282191254,-7.821918,49.237343203023016
0.009999998,59.97678402908773,-9.878458,1.0,-7.907376945699409,1.0,0.01,1.0,1.0,100.0,100.0,,-7.907376945699409,100,7.7056484,200.0,3.5044917e-18,0.01,-7.907376945699409,-7.907377,59.97678402908773
0.009999998,49.72282545638164,-9.129868,1.0,-7.209038455423791,1.0,0.01,1.0,1.0,100.0,100.0,,-7.209038455423791,100,7.0160956,200.0,3.5044917e-18,0.01,-7.209038455423791,-7.2090383,49.72282545638164
0.009999998,45.57714431885981,-9.001969,1.0,-7.085370135124272,1.0,0.01,1.0,1.0,100.0,100.0,,-7.085370135124272,100,6.7172446,200.0,3.5044917e-18,0.01,-7.085370135124272,-7.08537,45.57714431885981
0.010000002,43.233352891127,-9.497931,1.0099367,-7.622600665284185,1.0687476,0.010089343,0.12343471,1.0782962,99.0161076010365,99.21595065039831,0.009117604,-7.622600665284185,100,6.5680704,200.0,7.9823434e-07,0.0011549472,-7.622600665284185,-7.564456,43.233352891127
0.009999999,52.7397537440618,-10.150933,1.0124904,-8.286643590859795,1.0786176,0.010095261,0.061384033,1.0888926,98.7663693568583,99.10960428140817,0.010557739,-8.286643590859795,100,7.1761875,200.0,9.0747744e-07,0.00056909915,-8.286643590859795,-8.163516,52.7397537440618
0.009999998,50.54991485637788,-8.710698,1.0,-6.741802304201121,1.0,0.01,1.0,1.0,100.0,100.0,,-6.741802304201121,100,7.074208,200.0,3.5044917e-18,0.01,-6.741802304201121,-6.741802,50.54991485637788
0.010000004,49.50541744987312,-8.221877,1.1898646,-8.182910312651494,16.125324,0.3171857,0.8053208,511.4722,84.04317349990602,3.3129637624373895,7665.3687,-8.182910312651494,100,24.706541,200.0,0.0029479247,0.00049941376,-8.182910312651494,-6.106971,49.50541744987312
0.010000002,50.91804477773944,-9.859052,1.0000038,-7.898720368450568,0.99874514,0.010397836,0.9983439,1.0384787,99.99961853172863,99.99836909760025,1.610806e-05,-7.898720368450568,100,7.097068,200.0,1.6148552e-09,0.009995983,-7.898720368450568,-7.8987145,50.91804477773944
0.01,53.492516351369865,-11.091779,1.0000954,-9.166210859432681,1.0039142,0.010030867,0.85207564,1.007013,99.99046416624391,99.95333550322513,0.0004752619,-9.166210859432681,100,7.2993116,200.0,4.7156327e-08,0.008487534,-9.166210859432681,-9.163865,53.492516351369865
0.010000002,44.099582719531796,-5.386755,2.0395215,-7.9305578494599285,2.7109487,0.73306036,0.7309698,198.72891,49.031109585705465,1.8584001180241971,392.0319,-7.9305578494599285,100,14.379562,200.0,0.005334316,0.0026963614,-7.9305578494599285,-2.6841016,44.099582719531796
0.010000003,51.094215974011576,-9.63914,1.0330706,-7.826091138811794,1.0941781,0.010560197,0.1338825,1.1554736,96.79880877320441,95.31387558921413,0.059456315,-7.826091138811794,100,7.232005,200.0,4.9661753e-06,0.0012235896,-7.826091138811794,-7.662143,51.094215974011576
0.010000002,56.00732833366555,-11.215005,1.0198244,-9.32948194254327,1.0860548,0.010270237,0.13710123,1.115404,98.05609809668299,97.69323298557535,0.028132243,-9.32948194254327,100,7.525991,200.0,2.3850682e-06,0.0012623785,-9.32948194254327,-9.225936,56.00732833366555
0.01,55.98895530029776,-10.3089485,1.3197659,-8.575939228439928,1.298604,0.40697163,0.77788776,52.8495,75.77101217333684,5.910924977418072,27.114536,-8.575939228439928,100,5.585997,200.0,0.0016078611,0.005990185,-8.575939228439928,-8.025284,55.98895530029776
0.010000003,43.43557917916508,-8.716469,1.0459461,-7.05906267970265,1.1007769,0.010805194,0.081487,1.1894108,95.60721912115206,93.06144021910002,0.09125623,-7.05906267970265,100,6.6144986,200.0,7.5311928e-06,0.0007402681,-7.05906267970265,-6.7710395,43.43557917916508
0.009999998,44.43269497053594,-8.972443,1.0030411,-7.057471756571264,0.9902515,0.018829243,0.9632106,1.8645686,99.69680723555253,97.64578379032001,0.023881,-7.057471756571264,100,6.573579,200.0,2.4353494e-06,0.0097269295,-7.057471756571264,-7.0527844,44.43269497053594
0.009999996,47.74822208636663,-10.148371,1.0095054,-8.185521803001228,1.0684357,0.010074519,0.28018197,1.0763975,99.05841105906762,99.45327391980817,0.006339593,-8.185521803001228,100,6.9124165,200.0,5.553473e-07,0.0026223569,-8.185521803001228,-8.151721,47.74822208636663
0.009999999,50.274845065023946,-9.371173,1.4047066,-8.3044291205187,2.0707245,0.21365614,0.7664488,44.242302,71.18924349768444,7.2319260990353005,55.558952,-8.3044291205187,100,17.078331,200.0,0.0012957145,0.0037013558,-8.3044291205187,-7.0478015,50.274845065023946
0.010000002,57.668585370750506,-9.288593,1.3698759,-8.209487186388573,1.5700489,0.051191438,0.770725,8.037307,72.99931287458604,32.28839305541407,5.2216506,-8.209487186388573,100,10.896436,200.0,0.00021182705,0.0049089235,-8.209487186388573,-6.9769998,57.668585370750506
0.01,46.742234141391386,-9.976943,1.085469,-8.292729526099466,0.97277176,0.01315073,0.14410199,1.2792659,92.12607574217726,78.8395242850923,0.25654796,-8.292729526099466,100,7.444061,200.0,2.7111075e-05,0.0014813546,-8.292729526099466,-8.005721,46.742234141391386
0.01,47.63213876414352,-9.46235,1.423772,-8.53674155701128,1.3343964,0.05913065,0.76431155,7.8903723,70.2359658608285,32.26874104162394,3.7752142,-8.53674155701128,100,10.488906,200.0,0.00021201768,0.0057277703,-8.53674155701128,-7.1626396,47.63213876414352
0.01,55.11943329462963,-9.2936945,1.1154019,-7.770453003096076,1.0419925,0.012858697,0.09872432,1.3398666,89.65378597874948,79.44168783584675,0.28381336,-7.770453003096076,100,8.257753,200.0,2.613988e-05,0.0009474571,-7.770453003096076,-7.247485,55.11943329462963
0.01,51.105642501412014,-10.389634,1.0764797,-8.50193187059675,1.1880751,0.03528474,0.8542953,4.192092,92.8953908488504,58.46745413878416,1.012808,-8.50193187059675,100,9.31275,200.0,7.175289e-05,0.0071905833,-8.50193187059675,-8.346885,51.105642501412014
0.009999998,45.5569871493351,-9.331767,1.0947256,-7.948390807134377,1.1262375,0.01152947,0.068101235,1.2984922,91.34709117408003,87.43563974021583,0.18411009,-7.948390807134377,100,6.9953337,200.0,1.4515016e-05,0.0006046791,-7.948390807134377,-7.356113,45.5569871493351
0.01,52.481559007385044,-9.349335,1.0020735,-7.382877439689763,1.0013599,0.010324058,0.62818533,1.0338098,99.79307642325091,98.80676904981253,0.012231814,-7.382877439689763,100,7.1528344,200.0,1.2198616e-06,0.006273322,-7.382877439689763,-7.3784285,52.481559007385044
