EpThisIter,entloss,J_hat,EpisodesSoFar,meankl,DiscEpRewMean,Step_size,Var_J,EpLenMean,TimestepsSoFar,TimeElapsed,optimgain,surrgain,SampleRenyi2,entropy,EpRewMean,ev_tdlam_before
100,,27.184158325195312,2500,0.00680276,26.3574239997,1.0,0.15385596454143524,500.0,1250000,1588.5738081932068,0.00450301,0.00450301,463.368,2.63868,32.0611219848,0.805898204446
100,,27.201627731323242,2600,0.00680292,26.6859804415,1.0,0.17386333644390106,500.0,1300000,1657.7302169799805,0.00356679,0.00356679,884.666,2.63305,32.7774344427,0.815121561289
100,,28.221477508544922,2700,0.00692898,27.6482885941,1.0,0.2000148594379425,500.0,1350000,1716.304880142212,0.00459549,0.00459549,1205.34,2.6485,34.9958256325,0.817612424493
100,,26.467775344848633,2800,0.00685152,27.5538750798,1.0,0.4653620421886444,500.0,1400000,1770.7798058986664,0.00472297,0.00472297,73.0059,2.62691,35.054323439,0.870152011514
100,,28.9874324798584,2900,0.00599056,28.1791876377,1.0,0.05945714935660362,500.0,1450000,1820.7437245845795,0.00399262,0.00399262,700.725,2.61037,35.1289378945,0.870449751616
100,,28.738853454589844,3000,0.00637423,28.3655989095,1.0,0.1052708700299263,500.0,1500000,1871.121952533722,0.00488803,0.00488803,36238.7,2.59271,36.1131484818,0.862119659781
100,,28.9703369140625,3100,0.00720255,28.4684589625,1.0,0.6291300058364868,500.0,1550000,1936.5578064918518,0.00374371,0.00374371,586.662,2.57398,35.5894562326,0.88124345243
100,,29.366626739501953,3200,0.00709052,28.5647318209,1.0,0.060131948441267014,500.0,1600000,2006.8378138542175,0.00464688,0.00464688,145.55,2.57299,35.8549111999,0.887161448598
100,,30.03778839111328,3300,0.00668745,28.8162536463,1.0,0.15619100630283356,500.0,1650000,2076.568677663803,0.00496362,0.00496362,342.136,2.56855,35.668946752,0.883220888674
100,,30.058568954467773,3400,0.00554668,29.2798426249,1.0,0.1555805206298828,500.0,1700000,2147.0301711559296,0.0045343,0.0045343,64.275,2.56744,36.4162632642,0.884413436055
