Max_ret,Step_size,EpThisIter,Var_ret,J_hat,TimeElapsed,Ess,Max_iw,EpLenMean,Our_bound,Avg_ret,surrgain,ev_tdlam_before,Var_iw,EpisodesSoFar,EpRewMean,entropy,TimestepsSoFar,meankl,DiscEpRewMean,Avg_iw,Reny_4,Var_J,entloss,optimgain
496.8421630859375,1.0,94,9052.95703125,216.29417419433594,3.5955042839050293,69.0,3.4923267364501953,21.27659574468085,214.61329650878906,192.32879638671875,0.027426593,-0.0009622573852539062,0.003781341016292572,94,204.58224297201934,1.4147766,2000,0.009606908,192.32880543309852,0.9999999403953552,1.1412139,271.7807922363281,,0.027426593
633.2553100585938,1.0,68,21393.61328125,332.7287902832031,6.796812295913696,38.0,4.98892879486084,29.41176470588235,328.1865234375,261.3415222167969,0.02534779,0.016530334949493408,0.01183342281728983,162,286.78031247958324,1.4037678,4000,0.009296839,261.3415310508112,1.0000001192092896,1.2157136,1081.4720458984375,,0.02534779
788.3345947265625,1.0,46,44663.8359375,554.0193481445312,10.372063398361206,12.0,8.072223663330078,43.47826086956522,538.8497314453125,372.583251953125,0.024291832,-0.0027540922164916992,0.058447353541851044,208,428.94784375681013,1.375141,6000,0.00977929,372.5832548728221,1.0,1.3047265,3602.366455078125,,0.024291832
