AvgVanillaIw,AvgDiscRet,VarNormIw,AvgNormIw,MaxNormIw,J,BatchSize,ESSClassic,AvgRet,MinVanillaIw,MaxVanillaIw,IterType,VarDiscRet,VarVanillaIw,MinNormIw,VarJ,VanillaAvgRet,eRenyi2,EpsThisIter,AvgEpLen,Bound,ESSRenyi,VarRet
1.0,27.754808924897617,2.179301e-19,0.0049999994,0.005,27.75481,500,200.00000010221265,27.754808924897617,1.0,1.0,2,441.6955883691841,,0.005,20.963947,27.754808924897617,1.0,100,500.0,23.519005,500.0,441.6955883691841
1.0,27.095030687164282,5.4391416e-20,0.0033333336,0.0033333334,27.095034,500,299.999969473632,27.095030687164282,1.0,1.0,2,454.5677645905732,,0.0033333334,21.285032,27.095030687164282,1.0,100,500.0,23.574352,500.0,454.5677645905732
1.0,26.51445270910809,5.434597e-20,0.0024999997,0.0025,26.514452,500,400.0,26.51445270910809,1.0,1.0,2,457.5333271758155,,0.0025,21.363276,26.51445270910809,1.0,100,500.0,23.465452,500.0,457.5333271758155
6.7405596,25.953934794865155,0.0014816737,0.0019999999,0.86083084,66.27109,500,1.3488812105716728,25.953934794865155,4.457896e-05,2901.2407,1,460.40466217263906,16830.012,1.322708e-08,68.5964,25.953934794865155,10.366646,100,500.0,57.49054,48.23160827714923,460.40466217263906
1.0,38.902936857429474,3.5044917e-18,0.009999998,0.01,38.902935,500,100.0,38.902936857429474,1.0,1.0,2,429.6532880114445,,0.01,20.62418,38.902936857429474,1.0,100,500.0,32.820198,500.0,429.6532880114445
1.0,40.28695986762146,2.179301e-19,0.0049999994,0.005,40.28696,500,200.00000010221265,40.28695986762146,1.0,1.0,2,422.415677419872,,0.005,20.501308,40.28695986762146,1.0,100,500.0,35.378273,500.0,422.415677419872
1.0,38.90418139741431,5.4391416e-20,0.0033333336,0.0033333334,38.904186,500,299.999969473632,38.90418139741431,1.0,1.0,2,423.39413600263805,,0.0033333334,20.542221,38.90418139741431,1.0,100,500.0,34.84962,500.0,423.39413600263805
1.0,39.18016443401312,5.434597e-20,0.0024999997,0.0025,39.180164,500,400.0,39.18016443401312,1.0,1.0,2,411.304761046688,,0.0025,20.255283,39.18016443401312,1.0,100,500.0,35.668808,500.0,411.304761046688
4.5002885,38.89505112926787,0.0012473546,0.0019999999,0.78971994,61.80277,500,1.601461244358327,38.89505112926787,0.00044986114,1776.9838,1,432.227475090526,6315.5415,1.9992547e-07,33.89437,38.89505112926787,6.819424,100,500.0,53.15544,73.31997377314018,432.227475090526
1.0,50.43318055079473,3.5044917e-18,0.009999998,0.01,50.433178,500,100.0,50.43318055079473,1.0,1.0,2,323.01675526435787,,0.01,17.882578,50.43318055079473,1.0,100,500.0,43.192867,500.0,323.01675526435787
1.0,50.03451920335734,2.179301e-19,0.0049999994,0.005,50.034515,500,200.00000010221265,50.03451920335734,1.0,1.0,2,351.8303217132558,,0.005,18.710188,50.03451920335734,1.0,100,500.0,44.78515,500.0,351.8303217132558
1.0,49.40327197195104,5.4391416e-20,0.0033333336,0.0033333334,49.403275,500,299.999969473632,49.40327197195104,1.0,1.0,2,360.67928588705996,,0.0033333334,18.959879,49.40327197195104,1.0,100,500.0,45.117184,500.0,360.67928588705996
1.0,49.56553516662816,5.434597e-20,0.0024999997,0.0025,49.56553,500,400.0,49.56553516662816,1.0,1.0,2,354.2777829703596,,0.0025,18.798725,49.56553516662816,1.0,100,500.0,45.853664,500.0,354.2777829703596
5.68905,49.94434882269958,0.0012807754,0.0019999999,0.7996989,79.68559,500,1.5598022552756392,49.94434882269958,1.3271954e-05,2274.7637,1,340.5657217735536,10363.168,4.665789e-09,48.776592,49.94434882269958,11.979327,100,500.0,67.895706,41.73857108795433,340.5657217735536
1.0,58.76611749164038,3.5044917e-18,0.009999998,0.01,58.76612,500,100.0,58.76611749164038,1.0,1.0,2,290.46080845916356,,0.01,16.957481,58.76611749164038,1.0,100,500.0,51.495052,500.0,290.46080845916356
1.0,58.679292007211906,2.179301e-19,0.0049999994,0.005,58.67929,500,200.00000010221265,58.679292007211906,1.0,1.0,2,266.4742170923883,,0.005,16.283176,58.679292007211906,1.0,100,500.0,53.08979,500.0,266.4742170923883
1.0,58.31688070723763,5.4391416e-20,0.0033333336,0.0033333334,58.316883,500,299.999969473632,58.31688070723763,1.0,1.0,2,287.6572374480896,,0.0033333334,16.93217,58.31688070723763,1.0,100,500.0,53.753075,500.0,287.6572374480896
1.0,58.736201313859475,5.434597e-20,0.0024999997,0.0025,58.7362,500,400.0,58.736201313859475,1.0,1.0,2,279.2627371225845,,0.0025,16.690254,58.736201313859475,1.0,100,500.0,54.783825,500.0,279.2627371225845
6.15611,58.62486039705365,0.0014329329,0.0020000003,0.8465685,87.76555,500,1.3946352034698495,58.62486039705365,4.541944e-06,2605.7844,1,288.6694142546922,13576.21,1.475589e-09,70.03444,58.62486039705365,9.99725,100,500.0,76.33545,50.01375576702424,288.6694142546922
1.0,66.13144896209269,3.5044917e-18,0.009999998,0.01,66.13145,500,100.0,66.13144896209269,1.0,1.0,2,173.9616998224523,,0.01,13.123342,66.13144896209269,1.0,100,500.0,58.49745,500.0,173.9616998224523
1.0,66.12286501848713,2.179301e-19,0.0049999994,0.005,66.12286,500,200.00000010221265,66.12286501848713,1.0,1.0,2,236.23618898925648,,0.005,15.331504,66.12286501848713,1.0,100,500.0,60.39402,500.0,236.23618898925648
1.0,66.82319430948289,5.4391416e-20,0.0033333336,0.0033333334,66.8232,500,299.999969473632,66.82319430948289,1.0,1.0,2,216.82116499374368,,0.0033333334,14.700287,66.82319430948289,1.0,100,500.0,62.145615,500.0,216.82116499374368
1.0,67.504674158912,5.434597e-20,0.0024999997,0.0025,67.50467,500,400.0,67.504674158912,1.0,1.0,2,225.76985020662525,,0.0025,15.006845,67.504674158912,1.0,100,500.0,63.453766,500.0,225.76985020662525
4.6716084,67.60648361668417,0.0012305949,0.0020000003,0.7843367,88.719925,500,1.623200501549342,67.60648361668417,9.0951566e-05,1832.0569,1,209.9314644541243,6714.102,3.893801e-08,54.932755,67.60648361668417,6.0960355,100,500.0,79.77409,82.02051999196202,209.9314644541243
1.0,73.5153890127726,3.5044917e-18,0.009999998,0.01,73.51539,500,100.0,73.5153890127726,1.0,1.0,2,165.37875585457226,,0.01,12.795506,73.5153890127726,1.0,100,500.0,65.61951,500.0,165.37875585457226
1.0,73.85985182024913,2.179301e-19,0.0049999994,0.005,73.85985,500,200.00000010221265,73.85985182024913,1.0,1.0,2,175.6883496592123,,0.005,13.22157,73.85985182024913,1.0,100,500.0,68.183334,500.0,175.6883496592123
1.0,73.83955179466174,5.4391416e-20,0.0033333336,0.0033333334,73.839554,500,299.999969473632,73.83955179466174,1.0,1.0,2,190.45511723807786,,0.0033333334,13.777528,73.83955179466174,1.0,100,500.0,69.204704,500.0,190.45511723807786
1.0,73.83305154565701,5.434597e-20,0.0024999997,0.0025,73.83305,500,400.0,73.83305154565701,1.0,1.0,2,179.37979243961175,,0.0025,13.376522,73.83305154565701,1.0,100,500.0,69.81915,500.0,179.37979243961175
4.887378,73.74716089195806,0.0012869422,0.0020000003,0.8023997,90.72947,500,1.5523511593615167,73.74716089195806,0.0008776687,1960.8154,1,194.62753110006577,7685.1255,3.5915724e-07,40.675934,73.74716089195806,4.8594613,100,500.0,82.437744,102.89206320578619,194.62753110006577
1.0,77.10167712253217,3.5044917e-18,0.009999998,0.01,77.10168,500,100.0,77.10167712253217,1.0,1.0,2,97.32083763530575,,0.01,9.815683,77.10167712253217,1.0,100,500.0,69.112816,500.0,97.32083763530575
1.0,78.24733150667632,2.179301e-19,0.0049999994,0.005,78.24733,500,200.00000010221265,78.24733150667632,1.0,1.0,2,152.2967419753947,,0.005,12.309965,78.24733150667632,1.0,100,500.0,72.375,500.0,152.2967419753947
1.0,79.14924731885823,5.4391416e-20,0.0033333336,0.0033333334,79.14925,500,299.999969473632,79.14924731885823,1.0,1.0,2,137.22147421584287,,0.0033333334,11.694617,79.14924731885823,1.0,100,500.0,74.354515,500.0,137.22147421584287
1.0,79.65044037944159,5.434597e-20,0.0024999997,0.0025,79.65044,500,400.0,79.65044037944159,1.0,1.0,2,129.44944291301314,,0.0025,11.363355,79.65044037944159,1.0,100,500.0,75.49808,500.0,129.44944291301314
3.7423651,79.17599980302097,0.0010242438,0.0019999999,0.715877,90.61506,500,1.9489466971621976,79.17599980302097,0.00027616965,1339.5366,1,136.8809633925123,3586.21,1.4759097e-07,35.155293,79.17599980302097,3.4805493,100,500.0,83.686165,143.6554841797935,136.8809633925123
1.0,83.5464782694786,3.5044917e-18,0.009999998,0.01,83.54647,500,100.0,83.5464782694786,1.0,1.0,2,129.06196661710698,,0.01,11.303598,83.5464782694786,1.0,100,500.0,75.262695,500.0,129.06196661710698
1.0,83.05449599576092,2.179301e-19,0.0049999994,0.005,83.05449,500,200.00000010221265,83.05449599576092,1.0,1.0,2,159.0003270251063,,0.005,12.5779705,83.05449599576092,1.0,100,500.0,77.16951,500.0,159.0003270251063
1.0,82.57795410403956,5.4391416e-20,0.0033333336,0.0033333334,82.57796,500,299.999969473632,82.57795410403956,1.0,1.0,2,140.60374610146235,,0.0033333334,11.837866,82.57795410403956,1.0,100,500.0,77.772896,500.0,140.60374610146235
1.0,82.54187244097375,5.434597e-20,0.0024999997,0.0025,82.54188,500,400.0,82.54187244097375,1.0,1.0,2,146.41345944878736,,0.0025,12.085007,82.54187244097375,1.0,100,500.0,78.368805,500.0,146.41345944878736
5.2534184,82.67456084054342,0.001387624,0.002,0.8332276,96.19002,500,1.4400418129709958,82.67456084054342,0.00067087694,2188.6465,1,135.80007159761846,9574.052,2.5540587e-07,37.810513,82.67456084054342,4.2660604,100,500.0,88.48073,117.20415528754741,135.80007159761846
1.0,87.26404957726015,3.5044917e-18,0.009999998,0.01,87.26405,500,100.0,87.26404957726015,1.0,1.0,2,50.030275888612,,0.01,7.037753,87.26404957726015,1.0,100,500.0,79.02633,500.0,50.030275888612
1.0,87.10919833073818,2.179301e-19,0.0049999994,0.005,87.10919,500,200.00000010221265,87.10919833073818,1.0,1.0,2,51.543020215054575,,0.005,7.1613755,87.10919833073818,1.0,100,500.0,81.149445,500.0,51.543020215054575
1.0,86.38080951866085,5.4391416e-20,0.0033333336,0.0033333334,86.380806,500,299.999969473632,86.38080951866085,1.0,1.0,2,56.939881352116274,,0.0033333334,7.533265,86.38080951866085,1.0,100,500.0,81.514694,500.0,56.939881352116274
1.0,86.29981822534869,5.434597e-20,0.0024999997,0.0025,86.29982,500,400.0,86.29981822534869,1.0,1.0,2,60.33864545290972,,0.0025,7.75808,86.29981822534869,1.0,100,500.0,82.08565,500.0,60.33864545290972
2.2846608,86.25429179746833,0.0005437322,0.002,0.5153572,94.07056,500,3.6586839054388043,86.25429179746833,0.0014934902,588.7082,1,60.60314085519653,709.52625,1.3074065e-06,34.37855,86.25429179746833,4.654054,100,500.0,85.939,107.43321463088223,60.60314085519653
1.0,87.86729604512203,3.5044917e-18,0.009999998,0.01,87.8673,500,100.0,87.86729604512203,1.0,1.0,2,48.2120298145791,,0.01,6.9086833,87.86729604512203,1.0,100,500.0,79.56884,500.0,48.2120298145791
1.0,87.54505291337176,2.179301e-19,0.0049999994,0.005,87.54506,500,200.00000010221265,87.54505291337176,1.0,1.0,2,100.4823192318367,,0.005,9.998995,87.54505291337176,1.0,100,500.0,81.67716,500.0,100.4823192318367
1.0,87.70565490179686,5.4391416e-20,0.0033333336,0.0033333334,87.70565,500,299.999969473632,87.70565490179686,1.0,1.0,2,97.03694216383421,,0.0033333334,9.834302,87.70565490179686,1.0,100,500.0,82.914536,500.0,97.03694216383421
1.0,87.72703236526792,5.434597e-20,0.0024999997,0.0025,87.727036,500,400.0,87.72703236526792,1.0,1.0,2,84.25726918908057,,0.0025,9.167695,87.72703236526792,1.0,100,500.0,83.577805,500.0,84.25726918908057
1.0599555,88.12166881948973,3.2867895e-06,0.002,0.013040619,91.055786,500,274.7171157806236,88.12166881948973,0.0050864303,6.9112377,1,73.38356943302095,0.92318153,9.597442e-06,5.4210105,88.12166881948973,1.6835333,100,500.0,86.240486,296.994420464194,73.38356943302095
1.0,91.09932956045382,3.5044917e-18,0.009999998,0.01,91.09933,500,100.0,91.09932956045382,1.0,1.0,2,12.055659185252948,,0.01,3.4547217,91.09932956045382,1.0,100,500.0,82.8103,500.0,12.055659185252948
1.0,90.76465386855442,2.179301e-19,0.0049999994,0.005,90.764656,500,200.00000010221265,90.76465386855442,1.0,1.0,2,18.673705286663964,,0.005,4.3104916,90.76465386855442,1.0,100,500.0,84.812164,500.0,18.673705286663964
1.0,90.22724813651556,5.4391416e-20,0.0033333336,0.0033333334,90.22726,500,299.999969473632,90.22724813651556,1.0,1.0,2,28.60894619214246,,0.0033333334,5.339811,90.22724813651556,1.0,100,500.0,85.36707,500.0,28.60894619214246
1.0,89.90998086695573,5.434597e-20,0.0024999997,0.0025,89.90998,500,400.0,89.90998086695573,1.0,1.0,2,31.878362048905494,,0.0025,5.6390305,89.90998086695573,1.0,100,500.0,85.700935,500.0,31.878362048905494
0.97700644,89.89212057308556,2.1352153e-06,0.002,0.009555855,91.49763,500,326.2140078237655,89.89212057308556,0.03575767,4.6680655,1,34.93045664768622,0.5095379,7.319843e-05,4.962222,89.89212057308556,1.4132726,100,500.0,87.022125,353.7887829923773,34.93045664768622
1.0,91.52900566630022,3.5044917e-18,0.009999998,0.01,91.52901,500,100.0,91.52900566630022,1.0,1.0,2,15.775141711793205,,0.01,3.9518843,91.52900566630022,1.0,100,500.0,83.21433,500.0,15.775141711793205
1.0,90.96185469711173,2.179301e-19,0.0049999994,0.005,90.96185,500,200.00000010221265,90.96185469711173,1.0,1.0,2,19.684258689115996,,0.005,4.4255886,90.96185469711173,1.0,100,500.0,85.049164,500.0,19.684258689115996
1.0,90.93816623498338,5.4391416e-20,0.0033333336,0.0033333334,90.93817,500,299.999969473632,90.93816623498338,1.0,1.0,2,19.455803115825795,,0.0033333334,4.403516,90.93816623498338,1.0,100,500.0,86.11048,500.0,19.455803115825795
1.0,91.14907466474206,5.434597e-20,0.0024999997,0.0025,91.14908,500,400.0,91.14907466474206,1.0,1.0,2,20.49507153129131,,0.0025,4.521486,91.14907466474206,1.0,100,500.0,86.87819,500.0,20.49507153129131
1.0313165,91.13939632009537,1.7831901e-06,0.002,0.0124197155,92.353035,500,346.0433295016858,91.13939632009537,0.075301565,6.404329,1,19.25218072415583,0.4741564,0.00014602998,4.524842,91.13939632009537,1.3400944,100,500.0,87.90694,373.10803060829727,19.25218072415583
1.0,92.05049674122722,3.5044917e-18,0.009999998,0.01,92.0505,500,100.0,92.05049674122722,1.0,1.0,2,11.594182791963116,,0.01,3.3879552,92.05049674122722,1.0,100,500.0,83.80388,500.0,11.594182791963116
1.0,92.10720704100594,2.179301e-19,0.0049999994,0.005,92.10721,500,200.00000010221265,92.10720704100594,1.0,1.0,2,11.224336827148882,,0.005,3.3418877,92.10720704100594,1.0,100,500.0,86.24128,500.0,11.224336827148882
1.0,92.1958586810333,5.4391416e-20,0.0033333336,0.0033333334,92.19586,500,299.999969473632,92.1958586810333,1.0,1.0,2,12.100074137484524,,0.0033333334,3.4727137,92.1958586810333,1.0,100,500.0,87.314644,500.0,12.100074137484524
1.0,92.0078876100465,5.434597e-20,0.0024999997,0.0025,92.00789,500,400.0,92.0078876100465,1.0,1.0,2,13.761749625043924,,0.0025,3.7050428,92.0078876100465,1.0,100,500.0,87.78063,500.0,13.761749625043924
1.0198575,91.92369728291288,1.1634482e-06,0.002,0.008236881,92.739044,500,387.51272604633675,91.92369728291288,0.13420503,4.200223,1,15.560696145177458,0.3025284,0.00026318387,3.8189154,91.92369728291288,1.2335199,100,500.0,88.50586,405.34408502911083,15.560696145177458
1.0,92.29939010206766,3.5044917e-18,0.009999998,0.01,92.29939,500,100.0,92.29939010206766,1.0,1.0,2,12.686716777650227,,0.01,3.543988,92.29939010206766,1.0,100,500.0,83.97907,500.0,12.686716777650227
1.0,92.13408339382724,2.179301e-19,0.0049999994,0.005,92.13408,500,200.00000010221265,92.13408339382724,1.0,1.0,2,14.300616390935469,,0.005,3.7721496,92.13408339382724,1.0,100,500.0,86.250725,500.0,14.300616390935469
1.0,92.23983497709409,5.4391416e-20,0.0033333336,0.0033333334,92.23984,500,299.999969473632,92.23983497709409,1.0,1.0,2,14.117235293237707,,0.0033333334,3.7510235,92.23983497709409,1.0,100,500.0,87.39752,500.0,14.117235293237707
1.0,92.27939290413924,5.434597e-20,0.0024999997,0.0025,92.279396,500,400.0,92.27939290413924,1.0,1.0,2,13.949988872073082,,0.0025,3.7302969,92.27939290413924,1.0,100,500.0,88.04441,500.0,13.949988872073082
0.99555635,92.28018298743622,8.0771105e-07,0.002,0.005242734,92.953865,500,416.13821337563417,92.28018298743622,0.14432892,2.6097186,1,14.19845499433435,0.20013715,0.00028994627,3.6391587,92.28018298743622,1.1907567,100,500.0,88.82045,419.9010671061192,14.19845499433435
1.0,92.50640600113337,3.5044917e-18,0.009999998,0.01,92.5064,500,100.0,92.50640600113337,1.0,1.0,2,10.884592227747378,,0.01,3.282643,92.50640600113337,1.0,100,500.0,84.10832,500.0,10.884592227747378
1.0,92.34802901739393,2.179301e-19,0.0049999994,0.005,92.34802,500,200.00000010221265,92.34802901739393,1.0,1.0,2,12.423413054215239,,0.005,3.5158634,92.34802901739393,1.0,100,500.0,86.38469,500.0,12.423413054215239
1.0,92.28987866340587,5.4391416e-20,0.0033333336,0.0033333334,92.28989,500,299.999969473632,92.28987866340587,1.0,1.0,2,12.65986121085042,,0.0033333334,3.552135,92.28987866340587,1.0,100,500.0,87.33907,500.0,12.65986121085042
1.0,92.27920626783018,5.434597e-20,0.0024999997,0.0025,92.279205,500,400.0,92.27920626783018,1.0,1.0,2,12.874690988121147,,0.0025,3.583644,92.27920626783018,1.0,100,500.0,87.99168,500.0,12.874690988121147
0.9902523,92.29045751711232,5.9817546e-07,0.002,0.004565533,92.79873,500,435.0682798475604,92.29045751711232,0.14976273,2.2605147,1,13.236923531844452,0.14664268,0.0003024739,3.6018672,92.29045751711232,1.1373014,100,500.0,88.709045,439.63717991827576,13.236923531844452
1.0,92.7382545679823,3.5044917e-18,0.009999998,0.01,92.73824,500,100.0,92.7382545679823,1.0,1.0,2,12.15070304036171,,0.01,3.4683127,92.7382545679823,1.0,100,500.0,84.27092,500.0,12.15070304036171
1.0,92.69536150841978,2.179301e-19,0.0049999994,0.005,92.69536,500,200.00000010221265,92.69536150841978,1.0,1.0,2,13.355065086576381,,0.005,3.6453106,92.69536150841978,1.0,100,500.0,86.70805,500.0,13.355065086576381
1.0,92.5159404016616,5.4391416e-20,0.0033333336,0.0033333334,92.51594,500,299.999969473632,92.5159404016616,1.0,1.0,2,13.222882967433542,,0.0033333334,3.6302626,92.5159404016616,1.0,100,500.0,87.62733,500.0,13.222882967433542
1.0,92.50585837637956,5.434597e-20,0.0024999997,0.0025,92.50586,500,400.0,92.50585837637956,1.0,1.0,2,12.085512781771302,,0.0025,3.472074,92.50585837637956,1.0,100,500.0,88.272194,500.0,12.085512781771302
1.0091637,92.52916858305555,6.4277833e-07,0.002,0.0046871845,93.07222,500,430.8958588583434,92.52916858305555,0.12937698,2.3650684,1,12.657393508799966,0.16365324,0.00025640434,3.388794,92.52916858305555,1.1385167,100,500.0,89.03176,439.16792400872407,12.657393508799966
1.0,93.17886747505325,3.5044917e-18,0.009999998,0.01,93.17886,500,100.0,93.17886747505325,1.0,1.0,2,11.409399117356159,,0.01,3.360849,93.17886747505325,1.0,100,500.0,84.62886,500.0,11.409399117356159
1.0,93.10929252736807,2.179301e-19,0.0049999994,0.005,93.10929,500,200.00000010221265,93.10929252736807,1.0,1.0,2,9.916061481459012,,0.005,3.1410954,93.10929252736807,1.0,100,500.0,87.06352,500.0,9.916061481459012
1.0,93.0495959277817,5.4391416e-20,0.0033333336,0.0033333334,93.0496,500,299.999969473632,93.0495959277817,1.0,1.0,2,9.37593589224735,,0.0033333334,3.0569077,93.0495959277817,1.0,100,500.0,88.11325,500.0,9.37593589224735
1.0,93.03781309924626,5.434597e-20,0.0024999997,0.0025,93.03782,500,400.0,93.03781309924626,1.0,1.0,2,9.26908924684418,,0.0025,3.04071,93.03781309924626,1.0,100,500.0,88.76282,500.0,9.26908924684418
