Bound,BatchSize,ESSRenyi,AvgNormIw,J,MaxVanillaIw,AvgRet,AvgDiscRet,AvgVanillaIw,VarDiscRet,VarNormIw,MaxNormIw,ESSClassic,MinVanillaIw,VarVanillaIw,AvgEpLen,eRenyi2,VanillaAvgRet,MinNormIw,VarRet,VarJ
-9.527842,100,55.88402919162629,0.009999999,-6.752517,2.4224432,-8.070610330991256,-8.070610330991256,0.8853161,55.07426582215721,8.659361e-05,0.027362466,53.84227645365453,1.1595749e-05,0.6787073,200.0,1.78942,-8.070610330991256,1.3097863e-07,55.07426582215721,8.100801
-9.190331,100,41.29739243690223,0.01,-5.833231,5.2918367,-7.6890756698699105,-7.6890756698699105,0.9458788,53.278974330277514,0.0001479977,0.055946242,40.5650313351177,0.0003949125,1.3241158,200.0,2.4214604,-7.6890756698699105,4.1750855e-06,53.278974330277514,8.956494
-9.497786,100,93.73503580233353,0.01,-7.305071,2.432732,-7.437797757659719,-7.437797757659719,0.9783293,51.97893205806492,1.0075329e-05,0.024866188,90.93012102172015,0.5192412,0.09643381,200.0,1.066837,-7.437797757659719,0.0053074276,51.97893205806492,7.233515
-8.900705,100,63.674935838185085,0.01,-6.460841,2.0927284,-7.789895584283295,-7.789895584283295,0.95383054,41.964918711866225,6.231235e-05,0.021940254,61.84703191567432,6.5676475e-05,0.56691325,200.0,1.5704767,-7.789895584283295,6.8855496e-07,41.964918711866225,7.321245
-9.376423,100,73.82038938929055,0.01,-6.9787006,1.7842264,-7.444210592063364,-7.444210592063364,0.9873391,43.64409045386331,3.7442456e-05,0.018071061,72.95647354756613,0.00028167435,0.3650035,200.0,1.3546393,-7.444210592063364,2.8528634e-06,43.64409045386331,7.0264106
-10.500959,100,99.9668350575012,0.01,-8.480945,1.1100001,-8.481996814375824,-8.481996814375824,1.000834,56.45810397397218,4.6308497e-08,0.011090752,99.95415938623889,0.9866832,0.00046385787,200.0,1.0003318,-8.481996814375824,0.00985861,56.45810397397218,7.4855843
-9.832344,100,94.19861463509946,0.009999999,-7.7616177,1.2644211,-7.871189752634404,-7.871189752634404,1.0058529,47.27811334078569,5.137428e-06,0.012570635,95.1601213408291,0.31762904,0.051977422,200.0,1.0615867,-7.871189752634404,0.0031578077,47.27811334078569,7.054299
-10.200218,100,98.57742914408841,0.01,-8.118127,1.1984704,-8.1443940060443,-8.1443940060443,1.0122696,49.55210404128773,1.1117885e-06,0.011839437,98.91130897102799,0.60789293,0.011392385,200.0,1.014431,-8.1443940060443,0.006005247,49.55210404128773,7.008615
-10.046672,100,85.92088415481969,0.010000002,-7.836801,2.0714703,-8.152155625874316,-8.152155625874316,0.97820914,59.109272619895954,1.504965e-05,0.021176148,87.03282342210086,0.25646695,0.14400905,200.0,1.1638614,-8.152155625874316,0.0026218009,59.109272619895954,7.770686
-10.216048,100,93.47073769006735,0.01,-8.078615,1.2537918,-8.195489311104469,-8.195489311104469,1.0007007,46.32897069830298,6.617685e-06,0.0125291385,93.8513188197646,0.2717214,0.06626962,200.0,1.0698535,-8.195489311104469,0.0027153112,46.32897069830298,6.811004
-11.294252,100,92.68126309174349,0.01,-9.120959,1.2655473,-9.308728173024233,-9.308728173024233,1.0428215,67.50343687247897,5.793508e-06,0.0121358,94.57555105050899,0.1759384,0.06300305,200.0,1.0789667,-9.308728173024233,0.0016871382,67.50343687247897,8.214258
-11.012954,100,97.17848336095483,0.01,-8.917568,1.8919202,-8.984204225489753,-8.984204225489753,0.98681444,59.881246170584866,1.8776159e-06,0.019171996,98.17506563350898,0.89952636,0.018284274,200.0,1.0290344,-8.984204225489753,0.009115456,59.881246170584866,7.6153092
-10.458976,100,85.6328706757667,0.010000002,-8.268678,2.311077,-8.640585810824314,-8.640585810824314,1.0090733,58.1524750507714,1.27231015e-05,0.022902967,88.81318965921895,0.67226934,0.12955028,200.0,1.1677759,-8.640585810824314,0.0066622454,58.1524750507714,7.85153
-8.721527,100,34.90419393341838,0.01,-5.223845,4.0154605,-7.341822891530726,-7.341822891530726,1.0430163,60.28954093418753,0.00017972842,0.03849854,35.98013465766066,1.9414144e-17,1.9552349,200.0,2.8649852,-7.341822891530726,1.8613462e-19,60.28954093418753,9.1029415
-10.112672,100,95.28337195089468,0.01,-8.061145,1.198219,-8.190141811066752,-8.190141811066752,1.022498,52.984646538975284,3.934443e-06,0.011718545,96.25092974749634,0.33770928,0.04113469,200.0,1.0495011,-8.190141811066752,0.0033027867,52.984646538975284,7.275221
-9.064467,100,15.191534560481793,0.01,-3.7485664,8.949357,-8.974136661260582,-8.974136661260582,0.46558806,56.255285424152625,0.0012807493,0.1922162,7.310251787014673,,2.7763093,200.0,6.5826135,-8.974136661260582,,56.255285424152625,20.233114
-10.370857,100,93.84528933142091,0.010000002,-8.243139,1.3466048,-8.499912351295668,-8.499912351295668,0.9824859,60.5022340509287,8.8001825e-06,0.013706098,91.9859952394659,0.33993483,0.084946275,200.0,1.0655836,-8.499912351295668,0.0034599463,60.5022340509287,8.053238
-9.294949,100,60.39019837620597,0.010000002,-6.674878,4.4478154,-7.673070962389928,-7.673070962389928,0.8964117,51.73252874378094,7.094025e-05,0.049617995,58.74375945284268,0.060782395,0.57004327,200.0,1.6558979,-7.673070962389928,0.00067806337,51.73252874378094,7.963612
-9.385203,100,93.34046057975492,0.009999999,-7.369647,1.2489705,-7.566632465278559,-7.566632465278559,1.0043215,42.93933705143877,6.2690738e-06,0.012435963,94.15631463604191,0.28251898,0.06323375,200.0,1.0713468,-7.566632465278559,0.0028130335,42.93933705143877,6.7139506
-9.006693,100,90.76788304992607,0.01,-6.829374,2.5829132,-7.063228354902365,-7.063228354902365,0.9959283,48.297325604571824,6.9390435e-06,0.025934732,93.57194165542147,0.80995446,0.068826504,200.0,1.1017113,-7.063228354902365,0.008132659,48.297325604571824,6.849975
-9.168771,100,89.05184388606479,0.009999998,-7.0590925,1.3545924,-7.483739397109861,-7.483739397109861,0.9407741,49.995468211275536,1.52046005e-05,0.014398701,86.91681118801654,0.006006578,0.13456921,200.0,1.1229414,-7.483739397109861,6.384719e-05,49.995468211275536,7.200063
-9.775375,100,58.97821669352062,0.01,-7.1197634,2.2794662,-8.62272419788891,-8.62272419788891,0.9366391,59.75495960102242,6.875337e-05,0.024336655,59.50048449585756,2.0984936e-09,0.60316837,200.0,1.6955413,-8.62272419788891,2.2404505e-11,59.75495960102242,9.215493
-9.1960125,100,98.10341300987594,0.010000002,-7.1086864,1.2973182,-7.148301135711131,-7.148301135711131,0.987582,51.51772714278588,9.2675697e-07,0.013136309,99.09083403116323,0.91030806,0.00903883,200.0,1.0193325,-7.148301135711131,0.0092175435,51.51772714278588,7.167644
-9.3783,200,106.25767772613904,0.005,-7.375022,2.55825,-8.213986185364416,-8.213986185364416,0.89186645,49.77620493166543,2.7308213e-05,0.014342113,95.83744021605354,6.2210295e-09,0.86886626,200.0,1.8822169,-8.213986185364416,3.4876463e-11,49.77620493166543,10.216031
-9.715891,200,90.9709326208878,0.0049999994,-7.5951147,3.0228906,-8.495482797901825,-8.495482797901825,0.9255109,61.017628390567495,3.5854624e-05,0.01633093,82.40579117025865,2.3679845e-12,1.2284802,200.0,2.1985044,-8.495482797901825,1.2792851e-14,61.017628390567495,11.798587
-9.43928,200,197.04625858873146,0.005,-7.9649305,1.6279691,-7.989957154392084,-7.989957154392084,0.9936174,53.19588677734312,2.579558e-07,0.008192133,197.96752021947503,0.9233894,0.0101869395,200.0,1.0149901,-7.989957154392084,0.0046466044,53.19588677734312,7.2634625
-9.452124,200,139.0973751999131,0.005,-7.6926603,24.413261,-8.248176177711505,-8.248176177711505,1.1575251,51.29534789592112,5.748948e-05,0.10545457,60.82575041432357,0.75868845,3.0811243,200.0,1.4378417,-8.248176177711505,0.003277201,51.29534789592112,10.12027
-8.687077,200,148.80154083931964,0.005000001,-6.9862747,8.371109,-7.59938630504769,-7.59938630504769,1.0214369,53.83658284446038,1.1285788e-05,0.04097712,138.0096016617928,0.74440086,0.47099367,200.0,1.3440721,-7.59938630504769,0.0036438906,53.83658284446038,7.8562603
-9.345802,200,133.38488345847594,0.005,-7.5618486,1.99851,-8.35855653688502,-8.35855653688502,1.0835615,54.516021067078356,1.050668e-05,0.00922195,141.02723080787393,0.00090085866,0.4934381,200.0,1.4994203,-8.35855653688502,4.1569333e-06,54.516021067078356,8.698859
-10.016819,200,82.63524679629386,0.005,-7.7286386,3.3453171,-8.957838545518086,-8.957838545518086,0.9061489,55.31937824626513,4.2224685e-05,0.018458981,74.61175998665213,1.4002084e-21,1.3868376,200.0,2.4202747,-8.957838545518086,7.7261495e-24,55.31937824626513,11.301768
-10.091703,200,167.2045340478145,0.005,-8.487885,4.0817413,-8.85666497242203,-8.85666497242203,0.99570686,57.02645759999436,3.5561973e-06,0.020496702,175.20241604434133,0.8035586,0.14102913,200.0,1.1961398,-8.85666497242203,0.004035116,57.02645759999436,7.9801016
-10.115528,200,191.44216500191988,0.005,-8.619749,1.2038307,-8.692265462566947,-8.692265462566947,0.9995398,54.108780599393874,1.0592269e-06,0.006021925,191.90963467350363,0.30525848,0.042330086,200.0,1.0447019,-8.692265462566947,0.0015269951,54.108780599393874,7.459879
-9.896253,200,122.62183254460086,0.005,-8.021087,5.6122394,-8.81069637777567,-8.81069637777567,1.0428872,62.27513678615695,1.4491262e-05,0.02690722,126.84302821543835,0.40526813,0.6304359,200.0,1.6310309,-8.81069637777567,0.0019430103,62.27513678615695,9.258325
-10.035067,200,156.60580584957205,0.005,-8.377924,3.2262669,-8.740609261798886,-8.740609261798886,0.97889954,54.58014525107903,6.514728e-06,0.01647905,158.82011955571502,0.27454013,0.24970806,200.0,1.2770919,-8.740609261798886,0.0014022896,54.58014525107903,7.762199
-9.198059,200,168.44327168303957,0.005,-7.615739,6.554537,-7.88709089252814,-7.88709089252814,1.0257512,53.04277239415696,5.584969e-06,0.031949934,163.62839458444319,0.8049822,0.2350525,200.0,1.1873434,-7.88709089252814,0.0039238664,53.04277239415696,7.9600244
-8.619286,200,31.667260856651325,0.005,-4.933175,8.95846,-7.380154470670601,-7.380154470670601,1.0851433,49.505264248283034,0.00012003656,0.04127777,34.61731387264141,,5.653896,200.0,6.315671,-7.380154470670601,,49.505264248283034,11.351964
-8.140474,300,53.04341403846368,0.0033333334,-5.346697,7.9649854,-8.513821645620913,-8.513821645620913,0.37965018,49.312440024089916,0.00018293507,0.06993268,17.232195405849513,,2.3730478,200.0,5.6557446,-8.513821645620913,,49.312440024089916,24.634422
-5.6435757,500,43.63163669818375,0.0020000003,-2.489685,16.174313,-8.570060738354384,-8.570060738354384,0.33748454,53.14116431998728,0.00013526391,0.095852174,14.389174665340196,,3.8514981,200.0,11.459575,-8.570060738354384,,53.14116431998728,9.915705
-9.116654,500,492.0886122358808,0.002,-8.179718,1.102426,-8.199563665255527,-8.199563665255527,0.9955293,55.653112910739075,6.613721e-08,0.0022147535,491.8832539153367,0.26370233,0.016386792,200.0,1.0160772,-8.199563665255527,0.0005297731,55.653112910739075,7.5060654
-8.764965,500,199.44702873046378,0.002,-7.294454,3.401143,-8.183468102042294,-8.183468102042294,1.0553098,54.49348587001659,5.7290185e-06,0.0064457715,205.8129360629961,4.1232333e-22,1.5950716,200.0,2.5069313,-8.183468102042294,7.8142614e-25,54.49348587001659,11.251172
-8.574954,500,348.96634740584705,0.002,-7.4618444,7.8223567,-7.757643057044512,-7.757643057044512,1.0247076,51.67335759362885,2.095727e-06,0.015267491,328.32441259930744,0.30946252,0.5501418,200.0,1.4328029,-7.757643057044512,0.00060400163,51.67335759362885,8.739085
-8.882122,500,207.17031979167902,0.002,-7.4417977,3.774371,-8.172795375595259,-8.172795375595259,0.9354121,54.01643401077616,6.179133e-06,0.008069964,196.7192002480558,1.2810675e-08,1.3516788,200.0,2.4134731,-8.172795375595259,2.739044e-11,54.01643401077616,11.658173
-9.294628,500,290.74879301898557,0.002,-8.079378,3.9526334,-8.540824896372957,-8.540824896372957,1.0163516,56.61735579029907,2.858422e-06,0.007778083,291.85557030947473,0.011526372,0.7381664,200.0,1.7196976,-8.540824896372957,2.2681861e-05,56.61735579029907,10.192938
-9.374088,500,385.67355109344413,0.0020000003,-8.31287,1.6584275,-8.554850609175631,-8.554850609175631,0.9952081,57.16055661170196,1.2807734e-06,0.0033328256,378.91609521360425,3.7850597e-05,0.317132,200.0,1.2964332,-8.554850609175631,7.6065696e-08,57.16055661170196,8.630867
-9.289058,500,426.93914959966924,0.002,-8.282613,3.4132078,-8.48171470145095,-8.48171470145095,1.0773414,55.94905228542034,9.2727606e-07,0.006336353,406.0565705661146,0.8109801,0.26906416,200.0,1.1711271,-8.48171470145095,0.001505521,55.94905228542034,8.037984
-8.996062,500,408.1426040705236,0.0020000003,-7.9647427,7.7433615,-8.165762065657551,-8.165762065657551,1.0452776,52.29651946010817,1.460182e-06,0.014815895,366.4841006744067,0.79614955,0.39885074,200.0,1.225062,-8.165762065657551,0.0015233265,52.29651946010817,7.956289
-9.6706,500,494.6670874688231,0.0019999999,-8.734856,1.0819076,-8.74733384052146,-8.74733384052146,1.0063332,56.30269790992831,3.9705732e-08,0.0021501975,495.0952891418562,0.55277514,0.010052566,200.0,1.0107808,-8.74733384052146,0.0010985926,56.30269790992831,7.4732766
-8.716236,500,476.292320541712,0.0019999999,-7.761023,1.1988972,-7.815435829046546,-7.815435829046546,0.9632451,52.93464737342514,2.6580895e-07,0.0024892879,468.90266920768556,0.033285905,0.061657127,200.0,1.0497755,-7.815435829046546,6.9112015e-05,52.93464737342514,7.4504867
-8.637288,500,485.6289040564558,0.0019999999,-7.69585,3.2126591,-7.737988469340928,-7.737988469340928,1.0181844,51.58073224126795,2.0886803e-07,0.006310564,475.23435509293495,0.8987413,0.054133356,200.0,1.0295928,-7.737988469340928,0.0017653801,51.58073224126795,7.422087
-9.448936,500,484.24331728580626,0.002,-8.504176,2.6011722,-8.540396192932175,-8.540396192932175,1.0087131,55.22994479958503,1.1657341e-07,0.0051574074,485.86850690650357,0.8947595,0.029653424,200.0,1.0325388,-8.540396192932175,0.0017740614,55.22994479958503,7.444879
-9.0594845,500,498.21219640538754,0.002,-8.130688,1.737863,-8.132424028270023,-8.132424028270023,1.00248,54.445456978338534,1.894437e-08,0.0034671274,497.64781229362444,0.9602719,0.0047596153,200.0,1.0035884,-8.132424028270023,0.0019157927,54.445456978338534,7.3790436
-8.953535,500,470.366374718238,0.002,-7.9973783,1.2301242,-8.07021671432162,-8.07021671432162,0.9881742,56.03680213222543,2.6620216e-07,0.0024896911,468.85963005373355,0.1619447,0.06498582,200.0,1.0630012,-8.07021671432162,0.0003277655,56.03680213222543,7.6731253
-8.190938,500,390.29267130201004,0.002,-7.140737,7.820641,-7.4158976197021484,-7.4158976197021484,1.0461378,50.727973918541394,1.5096583e-06,0.0149514545,363.19797954108503,0.7844525,0.41304404,200.0,1.2810899,-7.4158976197021484,0.0014997115,50.727973918541394,8.064464
-9.055905,500,498.4840361777626,0.0020000003,-8.139826,1.2563748,-8.142698107376567,-8.142698107376567,1.0000373,54.14787357832355,1.0993948e-08,0.002512656,498.6321898352492,0.9632106,0.0027486929,200.0,1.0030411,-8.142698107376567,0.0019263492,54.14787357832355,7.342555
-9.135528,500,476.5939885105313,0.0020000003,-8.194093,1.9355062,-8.236530080811669,-8.236530080811669,0.99422723,52.90322741326553,1.2897637e-07,0.0038934886,484.4117663598407,0.8762574,0.031872895,200.0,1.049111,-8.236530080811669,0.0017626905,52.90322741326553,7.433229
-9.6584,500,496.73768608548386,0.0019999999,-8.723119,1.0624295,-8.733677100963527,-8.733677100963527,0.9964622,55.18127905746824,2.8166333e-08,0.002132403,496.51075015879576,0.58313245,0.0069918493,200.0,1.0065675,-8.733677100963527,0.0011704055,55.18127905746824,7.4527636
-9.583509,500,402.3870548592054,0.0019999999,-8.550811,5.617707,-8.833107954859464,-8.833107954859464,0.99288017,60.600179429501985,6.615314e-07,0.011315981,429.16535988576834,0.7921598,0.16303623,200.0,1.2425847,-8.833107954859464,0.0015956805,60.600179429501985,8.0840845
-9.021727,500,267.90020425111607,0.0019999999,-7.7495494,27.071848,-8.327534139179443,-8.327534139179443,1.0201087,55.988160148161725,7.9106985e-06,0.053076398,168.13962604324666,0.4358003,2.0580113,200.0,1.8663666,-8.327534139179443,0.00085441937,55.988160148161725,9.797328
-9.445671,500,410.317173512845,0.0020000003,-8.418874,6.47878,-8.678966434780993,-8.678966434780993,1.0086217,54.18960133148465,6.6907677e-07,0.012846799,428.4729107687533,0.79771745,0.17016593,200.0,1.2185695,-8.678966434780993,0.0015817971,54.18960133148465,7.806876
-8.757686,500,454.4431546253738,0.002,-7.790256,1.3097315,-7.870224623150507,-7.870224623150507,1.012608,54.917273246154735,3.6408733e-07,0.0025868479,458.362358082083,0.03691367,0.093331516,200.0,1.1002476,-7.870224623150507,7.2908115e-05,54.917273246154735,7.6911654
-8.377773,500,385.7941996909639,0.002,-7.3179197,1.6577618,-7.528606481318839,-7.528606481318839,1.0143919,54.65617438659995,1.1171387e-06,0.003268484,391.01421072748195,0.0008027401,0.2873814,200.0,1.2960278,-7.528606481318839,1.5827022e-06,54.65617438659995,7.881853
-9.480384,500,418.95777373544905,0.0020000003,-8.462187,12.106598,-8.610483415384264,-8.610483415384264,1.0254081,57.42221903148923,1.4389676e-06,0.023613226,367.911502793952,0.8043092,0.37825498,200.0,1.1934377,-8.610483415384264,0.001568759,57.42221903148923,8.3135395
-8.935175,500,410.54577880096826,0.0020000006,-7.9069467,4.8523817,-8.168918847919187,-8.168918847919187,1.0064332,53.79383389182458,7.548708e-07,0.00964273,420.7547741508799,0.7978841,0.19115365,200.0,1.217891,-8.168918847919187,0.001585568,53.79383389182458,7.6367927
-8.460271,500,155.30434000846745,0.002,-6.7955303,144.2364,-8.558340340690513,-8.558340340690513,1.3600329,58.13462203254573,9.83355e-05,0.21210723,19.58119269614583,0.57055277,45.472538,200.0,3.219485,-8.558340340690513,0.00083902787,58.13462203254573,22.416471
-8.380276,500,373.01800744203257,0.002,-7.3013735,7.8563356,-7.5993899600447765,-7.5993899600447765,1.0365256,55.182785844167256,1.8080093e-06,0.01515898,344.5666093043505,0.3695532,0.48562464,200.0,1.3404179,-7.5993899600447765,0.0007130614,55.182785844167256,9.263242
-8.803559,500,213.38697094779582,0.0020000003,-7.3763986,3.408709,-8.048905545559931,-8.048905545559931,1.0618955,53.57167251968783,4.9987e-06,0.006420046,222.501480645088,5.6373614e-07,1.4091613,200.0,2.3431609,-8.048905545559931,1.0617545e-09,53.57167251968783,10.056674
-9.127098,500,351.28168320239814,0.002,-8.021102,8.504119,-8.488550104536385,-8.488550104536385,1.0394453,52.964131863077746,2.2281151e-06,0.016362801,321.3543525871073,0.76435673,0.6018399,200.0,1.4233592,-8.488550104536385,0.0014707012,52.964131863077746,8.539831
-9.369815,500,490.03366663488805,0.0019999999,-8.429108,2.1949463,-8.458688478484374,-8.458688478484374,0.99854565,56.0703238372491,7.97511e-08,0.0043962863,490.2451289756487,0.9133786,0.019879822,200.0,1.020338,-8.458688478484374,0.0018294178,56.0703238372491,7.6475496
-9.537275,500,459.03939452342433,0.0020000003,-8.564159,5.1401343,-8.62497253139231,-8.62497253139231,1.0071034,56.975111232930296,3.3386027e-07,0.010207758,461.55337086947105,0.8462433,0.08465505,200.0,1.0892311,-8.62497253139231,0.0016805489,56.975111232930296,7.887902
-8.977585,500,442.4772244658034,0.0020000003,-7.9909453,1.3680403,-8.118371201269412,-8.118371201269412,1.0039601,49.44254701375321,5.169724e-07,0.0027252883,442.8757790734154,0.0061869156,0.13026877,200.0,1.1300017,-8.118371201269412,1.2325023e-05,49.44254701375321,7.5331554
-9.381398,500,286.0227525041884,0.0020000006,-8.152695,2.21832,-8.56113290224436,-8.56113290224436,1.0256547,54.553350503440484,2.919087e-06,0.0043256665,289.2995867300207,2.0604393e-08,0.7676961,200.0,1.7481127,-8.56113290224436,4.017803e-11,54.553350503440484,9.291064
-8.5222,500,288.21443688877406,0.0019999999,-7.295716,2.3385658,-8.094461423331584,-8.094461423331584,1.1103481,53.66439354450486,4.0484124e-06,0.004212311,248.7464600842073,4.564305e-12,1.2477945,200.0,1.7348194,-8.094461423331584,8.221395e-15,53.66439354450486,10.111984
-9.668089,500,468.64161213544077,0.002,-8.723026,2.2212772,-8.818608172309101,-8.818608172309101,1.1032283,58.39054801944127,8.913913e-07,0.004026868,409.0307006733324,0.86112046,0.27123094,200.0,1.0669134,-8.818608172309101,0.0015610921,58.39054801944127,8.111386
-8.778975,500,490.37214607494553,0.0020000003,-7.8384585,5.406284,-7.899056451011914,-7.899056451011914,1.0372009,48.65063958652638,3.1078557e-07,0.010424757,464.0194772686079,0.9146635,0.08358468,200.0,1.0196338,-7.899056451011914,0.0017637152,48.65063958652638,7.0468774
-8.825481,500,467.1245135168396,0.002,-7.8635926,1.2467107,-7.940263257636111,-7.940263257636111,1.0466089,51.918358172682225,5.075466e-07,0.0023823811,443.80015420683605,0.35339943,0.13899042,200.0,1.0703784,-7.940263257636111,0.0006753228,51.918358172682225,7.5652475
-9.423271,500,458.2433355774048,0.0020000006,-8.449423,1.291071,-8.639490807685593,-8.639490807685593,1.0760025,57.371767095074546,7.1011544e-07,0.002399755,424.74606086476643,0.12222047,0.20553955,200.0,1.0911233,-8.639490807685593,0.00022717509,57.371767095074546,8.109349
-8.931985,500,390.76046126143314,0.002,-7.877848,7.5489974,-8.281079615427029,-8.281079615427029,1.4070474,54.512714305510116,7.737961e-06,0.0107302675,170.61227624973077,0.7847353,3.82987,200.0,1.2795563,-8.281079615427029,0.0011154355,54.512714305510116,13.365095
-9.2172575,500,483.7817409736088,0.0019999999,-8.27144,1.1567327,-8.311828390307381,-8.311828390307381,1.0030478,57.24989365489064,4.0639307e-07,0.0023064357,453.96958206665727,0.3392602,0.10221854,200.0,1.0335239,-8.311828390307381,0.0006764587,57.24989365489064,7.902106
-9.18924,500,486.8382703288706,0.0019999999,-8.24592,1.1380826,-8.287245655394875,-8.287245655394875,1.0479501,51.7831194393316,2.554378e-07,0.0021720165,470.04341941608396,0.27142444,0.07013044,200.0,1.0270351,-8.287245655394875,0.0005180102,51.7831194393316,7.38652
-9.208417,500,408.3123407792204,0.0019999999,-8.179771,7.9528184,-8.52102182073828,-8.52102182073828,1.383108,55.25126569023496,8.0775735e-06,0.011499924,165.81800667657217,0.7962711,3.8630748,200.0,1.2245528,-8.52102182073828,0.0011514229,55.25126569023496,11.953485
-8.636553,500,388.88972335570634,0.0019999999,-7.5802565,3.651226,-8.029363175350976,-8.029363175350976,1.2768418,53.47357185363031,2.8790914e-06,0.005719152,290.97970670769064,0.7836121,1.1734636,200.0,1.2857115,-8.029363175350976,0.0012274224,53.47357185363031,8.775175
-9.275424,500,488.78093654780423,0.0019999996,-8.333181,1.3915731,-8.358080074241892,-8.358080074241892,1.0449755,51.31464568309177,1.7317826e-07,0.0026633602,479.2909167087346,0.90884644,0.047276523,200.0,1.0229532,-8.358080074241892,0.0017394598,51.31464568309177,7.3159685
-8.535333,500,447.48130241974457,0.002,-7.556308,1.3437004,-7.699134976501042,-7.699134976501042,1.0428851,54.07826095053732,8.6656297e-07,0.0025768909,411.1140888387407,0.0019874396,0.23562044,200.0,1.1173651,-7.699134976501042,3.811426e-06,54.07826095053732,7.9864507
-9.279579,500,482.9133151680207,0.0020000003,-8.33223,1.889623,-8.369003939434082,-8.369003939434082,1.0868565,55.760612785446035,5.3304456e-07,0.0034772265,441.3082903479356,0.89115727,0.15741566,200.0,1.0353825,-8.369003939434082,0.0016398804,55.760612785446035,7.93567
-9.179259,500,453.64640814661345,0.0020000006,-8.204218,1.9796432,-8.334835876527773,-8.334835876527773,1.0876863,57.03018046751247,7.5138e-07,0.0036400997,421.06338333144294,0.8390335,0.22223212,200.0,1.10218,-8.334835876527773,0.0015427858,57.03018046751247,8.055488
