VarRet,VarNormIw,AvgNormIw,MaxVanillaIw,J,MinNormIw,AvgEpLen,ESSRenyi,Bound,VarJ,MaxNormIw,eRenyi2,MinVanillaIw,VarDiscRet,VarVanillaIw,BatchSize,AvgDiscRet,AvgVanillaIw,ESSClassic,AvgRet
108.41737795142217,3.5044917e-18,0.009999998,1.0,-4.4703484e-08,0.01,200.0,nan,-0.8757114,10.360174,0.01,nan,1.0,108.41737795142217,,100,-8.79296635503124e-16,1.0,100.0,-12.697124349292503
115.22397567320085,3.5044917e-18,0.009999998,1.0,1.5646219e-07,0.01,200.0,nan,-0.902782,10.680436,0.01,nan,1.0,115.22397567320081,,100,-1.9895196601282807e-15,1.0,100.0,-12.64075887919916
104.15901302200763,3.5044917e-18,0.009999998,1.0,7.4505806e-08,0.01,200.0,nan,-0.85834104,10.154675,0.01,nan,1.0,104.15901302200763,,100,1.8829382497642656e-15,1.0,100.0,-12.475330428446878
111.20571139145163,3.5044917e-18,0.009999998,1.0,1.8626451e-07,0.01,200.0,nan,-0.8869008,10.492552,0.01,nan,1.0,111.20571139145163,,100,-1.3500311979441904e-15,1.0,100.0,-15.137752705988795
111.2446200169319,3.5044917e-18,0.009999998,1.0,-8.940697e-08,0.01,200.0,nan,-0.88705593,10.494388,0.01,nan,1.0,111.2446200169319,,100,7.105427357601002e-17,1.0,100.0,-13.69175915550346
113.08523513540584,3.5044917e-18,0.009999998,1.0,1.1920929e-07,0.01,200.0,nan,-0.89436424,10.580851,0.01,nan,1.0,113.08523513540584,,100,2.486899575160351e-16,1.0,100.0,-16.361011872188353
121.750629792072,3.5044917e-18,0.009999998,1.0,1.4901161e-08,0.01,200.0,nan,-0.92799824,10.978758,0.01,nan,1.0,121.75062979207202,,100,1.4210854715202005e-15,1.0,100.0,-14.133456962245063
122.62808480355883,3.5044917e-18,0.009999998,1.0,-5.9604645e-08,0.01,200.0,nan,-0.9313362,11.018249,0.01,nan,1.0,122.62808480355885,,100,-1.5099033134902129e-15,1.0,100.0,-12.619882755011492
123.92720651175145,3.5044917e-18,0.009999998,1.0,7.4505806e-08,0.01,200.0,nan,-0.9362564,11.076458,0.01,nan,1.0,123.92720651175144,,100,-2.4336088699783433e-15,1.0,100.0,-13.751763513329156
111.08484817196567,3.5044917e-18,0.009999998,1.0,-5.9604645e-08,0.01,200.0,nan,-0.8864188,10.486849,0.01,nan,1.0,111.08484817196567,,100,9.237055564881303e-16,1.0,100.0,-14.55933453067231
111.74257348959183,3.5044917e-18,0.009999998,1.0,,0.01,200.0,nan,-0.88903904,10.51785,0.01,nan,1.0,111.74257348959183,,100,-3.907985046680551e-15,1.0,100.0,-13.001390875110449
107.4651104116064,3.5044917e-18,0.009999998,1.0,-8.195639e-08,0.01,200.0,nan,-0.87185705,10.314574,0.01,nan,1.0,107.4651104116064,,100,3.375077994860476e-16,1.0,100.0,-13.755621382784481
122.28432945973209,3.5044917e-18,0.009999998,1.0,1.1920929e-07,0.01,200.0,nan,-0.93002987,11.002795,0.01,nan,1.0,122.28432945973209,,100,-1.5276668818842154e-15,1.0,100.0,-15.102298848951877
104.6359919311971,3.5044917e-18,0.009999998,1.0,-2.2351742e-08,0.01,200.0,nan,-0.86030424,10.177899,0.01,nan,1.0,104.6359919311971,,100,3.748112931134528e-15,1.0,100.0,-16.13098704544353
107.98008556337857,3.5044917e-18,0.009999998,1.0,,0.01,200.0,nan,-0.87394345,10.339259,0.01,nan,1.0,107.98008556337857,,100,3.019806626980426e-16,1.0,100.0,-14.495544988791679
110.89046261117689,3.5044917e-18,0.009999998,1.0,,0.01,200.0,nan,-0.88564277,10.47767,0.01,nan,1.0,110.89046261117689,,100,6.217248937900876e-16,1.0,100.0,-15.067959404831992
107.4291059409059,3.5044917e-18,0.009999998,1.0,4.4703484e-08,0.01,200.0,nan,-0.87171096,10.312847,0.01,nan,1.0,107.4291059409059,,100,6.750155989720952e-16,1.0,100.0,-13.46372773866006
113.17529334149275,3.5044917e-18,0.009999998,1.0,1.4901161e-08,0.01,200.0,nan,-0.89472055,10.585063,0.01,nan,1.0,113.17529334149278,,100,3.161915174132446e-15,1.0,100.0,-13.005640946706858
104.70411224519565,3.5044917e-18,0.009999998,1.0,-7.450581e-09,0.01,200.0,nan,-0.8605843,10.181211,0.01,nan,1.0,104.70411224519565,,100,8.260059303211165e-16,1.0,100.0,-13.775520186385977
114.34121784663122,3.5044917e-18,0.009999998,1.0,-4.0978193e-08,0.01,200.0,nan,-0.89931744,10.639445,0.01,nan,1.0,114.34121784663122,,100,3.552713678800501e-17,1.0,100.0,-13.2312566686488
117.38902160550353,3.5044917e-18,0.009999998,1.0,1.5646219e-07,0.01,200.0,nan,-0.9112241,10.780313,0.01,nan,1.0,117.38902160550353,,100,-1.971756091734278e-15,1.0,100.0,-12.7426531364747
110.57105782016058,3.5044917e-18,0.009999998,1.0,-1.4901161e-07,0.01,200.0,nan,-0.8843665,10.462569,0.01,nan,1.0,110.57105782016056,,100,-8.881784197001252e-16,1.0,100.0,-14.194195371408734
111.84435208563403,3.5044917e-18,0.009999998,1.0,,0.01,200.0,nan,-0.88944393,10.522637,0.01,nan,1.0,111.84435208563403,,100,-9.592326932761353e-16,1.0,100.0,-14.502013721497413
101.96284769012252,3.5044917e-18,0.009999998,1.0,-2.9802322e-08,0.01,200.0,nan,-0.849244,10.04705,0.01,nan,1.0,101.9628476901225,,100,-2.2737367544323206e-15,1.0,100.0,-13.842730823739464
108.03298677170807,3.5044917e-18,0.009999998,1.0,-2.9802322e-08,0.01,200.0,nan,-0.8741576,10.341791,0.01,nan,1.0,108.0329867717081,,100,-3.943512183468556e-15,1.0,100.0,-14.46753572413827
113.83079068245907,3.5044917e-18,0.009999998,1.0,-4.4703484e-08,0.01,200.0,nan,-0.89730763,10.615671,0.01,nan,1.0,113.83079068245907,,100,7.638334409421077e-16,1.0,100.0,-14.38223215434901
102.98879431167721,3.5044917e-18,0.009999998,1.0,-2.9802322e-08,0.01,200.0,nan,-0.85350573,10.097469,0.01,nan,1.0,102.98879431167721,,100,,1.0,100.0,-15.359486005373673
107.57852384307098,3.5044917e-18,0.009999998,1.0,6.7055225e-08,0.01,200.0,nan,-0.87231696,10.320017,0.01,nan,1.0,107.57852384307098,,100,-5.329070518200751e-16,1.0,100.0,-11.863806851997936
118.66856388784747,3.5044917e-18,0.009999998,1.0,-5.9604645e-08,0.01,200.0,nan,-0.9161771,10.838905,0.01,nan,1.0,118.66856388784747,,100,3.0553337637684308e-15,1.0,100.0,-15.045402998712095
115.88108620368746,3.5044917e-18,0.009999998,1.0,,0.01,200.0,nan,-0.90535283,10.710849,0.01,nan,1.0,115.88108620368746,,100,2.149391775674303e-15,1.0,100.0,-14.507782716599436
107.33917304132933,3.5044917e-18,0.009999998,1.0,-8.940697e-08,0.01,200.0,nan,-0.87134624,10.30853,0.01,nan,1.0,107.33917304132933,,100,4.796163466380677e-16,1.0,100.0,-13.492771622572604
114.63033218741232,3.5044917e-18,0.009999998,1.0,,0.01,200.0,nan,-0.90045345,10.652888,0.01,nan,1.0,114.63033218741235,,100,9.592326932761353e-16,1.0,100.0,-14.987178383006553
113.38020938499027,3.5044917e-18,0.009999998,1.0,-1.4621764e-07,0.01,200.0,nan,-0.89553,10.59464,0.01,nan,1.0,113.38020938499027,,100,-3.712585794346523e-15,1.0,100.0,-13.93228484546235
97.8993617532148,3.5044917e-18,0.009999998,1.0,-7.4505806e-08,0.01,200.0,nan,-0.83214957,9.844814,0.01,nan,1.0,97.8993617532148,,100,-2.3092638912203257e-16,1.0,100.0,-14.947156107304865
111.15594814983456,3.5044917e-18,0.009999998,1.0,-5.9604645e-08,0.01,200.0,nan,-0.8867023,10.490204,0.01,nan,1.0,111.15594814983456,,100,-1.7408297026122454e-15,1.0,100.0,-14.554499249082054
111.99110806377881,3.5044917e-18,0.009999998,1.0,-1.15484e-07,0.01,200.0,nan,-0.89002705,10.529539,0.01,nan,1.0,111.99110806377881,,100,-2.149391775674303e-15,1.0,100.0,-15.520197690333925
101.24267990041835,3.5044917e-18,0.009999998,1.0,2.9802322e-08,0.01,200.0,nan,-0.8462397,10.011506,0.01,nan,1.0,101.24267990041835,,100,-1.7763568394002505e-15,1.0,100.0,-14.61867738899587
95.45137308146626,3.5044917e-18,0.009999998,1.0,,0.01,200.0,nan,-0.8216798,9.720949,0.01,nan,1.0,95.45137308146626,,100,-1.8118839761882555e-15,1.0,100.0,-14.93904242358281
118.27012851769018,3.5044917e-18,0.009999998,1.0,5.2154064e-08,0.01,200.0,nan,-0.9146378,10.820694,0.01,nan,1.0,118.27012851769018,,100,1.5987211554602254e-16,1.0,100.0,-14.47931261338651
119.1837086335136,3.5044917e-18,0.009999998,1.0,1.1920929e-07,0.01,200.0,nan,-0.9181634,10.862406,0.01,nan,1.0,119.1837086335136,,100,1.7763568394002506e-16,1.0,100.0,-15.705687562811953
112.76858330912503,3.5044917e-18,0.009999998,1.0,5.9604645e-08,0.01,200.0,nan,-0.89311117,10.566025,0.01,nan,1.0,112.76858330912502,,100,-1.829647544582258e-15,1.0,100.0,-14.205657268883312
106.89875776398434,3.5044917e-18,0.009999998,1.0,-1.0430813e-07,0.01,200.0,nan,-0.86955655,10.28736,0.01,nan,1.0,106.89875776398434,,100,-1.3500311979441904e-15,1.0,100.0,-14.8650686982554
107.50465730455774,3.5044917e-18,0.009999998,1.0,-2.30968e-07,0.01,200.0,nan,-0.87201756,10.316472,0.01,nan,1.0,107.50465730455774,,100,1.7053025658242404e-15,1.0,100.0,-14.519416082379815
106.26731993831083,3.5044917e-18,0.009999998,1.0,8.940697e-08,0.01,200.0,nan,-0.8669846,10.256932,0.01,nan,1.0,106.26731993831083,,100,-3.694822225952521e-15,1.0,100.0,-12.692197557388976
105.52778241431237,3.5044917e-18,0.009999998,1.0,6.7055225e-08,0.01,200.0,nan,-0.8639625,10.221179,0.01,nan,1.0,105.52778241431238,,100,7.283063041541026e-16,1.0,100.0,-14.001439282814497
117.68470448023201,3.5044917e-18,0.009999998,1.0,-2.9802322e-08,0.01,200.0,nan,-0.9123711,10.79388,0.01,nan,1.0,117.68470448023201,,100,1.0480505352461477e-15,1.0,100.0,-15.443623006424438
105.79211554848608,3.5044917e-18,0.009999998,1.0,-5.9604645e-08,0.01,200.0,nan,-0.86504376,10.233973,0.01,nan,1.0,105.7921155484861,,100,4.405364961712621e-15,1.0,100.0,-15.924423796870972
111.73767936984403,3.5044917e-18,0.009999998,1.0,-8.940697e-08,0.01,200.0,nan,-0.88901955,10.517618,0.01,nan,1.0,111.73767936984403,,100,-1.7763568394002506e-16,1.0,100.0,-15.693437433892914
107.78847843940439,3.5044917e-18,0.009999998,1.0,,0.01,200.0,nan,-0.87316775,10.330082,0.01,nan,1.0,107.78847843940439,,100,2.291500322826323e-15,1.0,100.0,-12.925143800413624
107.01200401579224,3.5044917e-18,0.009999998,1.0,5.9604645e-08,0.01,200.0,nan,-0.87001705,10.292807,0.01,nan,1.0,107.01200401579224,,100,5.329070518200751e-17,1.0,100.0,-15.085161688177596
101.53135182415285,3.5044917e-18,0.009999998,1.0,-2.2351742e-08,0.01,200.0,nan,-0.8474452,10.025768,0.01,nan,1.0,101.53135182415282,,100,-2.6645352591003757e-15,1.0,100.0,-15.390068997049191
127.13381994637234,3.5044917e-18,0.009999998,1.0,1.4901161e-08,0.01,200.0,nan,-0.948292,11.218844,0.01,nan,1.0,127.13381994637237,,100,-2.007283228522283e-15,1.0,100.0,-14.019216669275156
113.6961351963789,3.5044917e-18,0.009999998,1.0,1.7881393e-07,0.01,200.0,nan,-0.8967767,10.60939,0.01,nan,1.0,113.69613519637888,,100,-2.415845301584341e-15,1.0,100.0,-12.850287154359672
113.07394033274731,3.5044917e-18,0.009999998,1.0,1.1920929e-07,0.01,200.0,nan,-0.89431953,10.580321,0.01,nan,1.0,113.07394033274728,,100,-1.3677947663381929e-15,1.0,100.0,-14.849934721119336
118.99177103291412,3.5044917e-18,0.009999998,1.0,5.9604645e-08,0.01,200.0,nan,-0.9174237,10.853656,0.01,nan,1.0,118.99177103291412,,100,7.283063041541026e-16,1.0,100.0,-13.813471883817789
112.03656404336188,3.5044917e-18,0.009999998,1.0,5.9604645e-08,0.01,200.0,nan,-0.890208,10.531676,0.01,nan,1.0,112.03656404336188,,100,8.704148513061227e-16,1.0,100.0,-13.873757379766575
109.18421028059052,3.5044917e-18,0.009999998,1.0,-2.1606684e-07,0.01,200.0,nan,-0.87880266,10.396748,0.01,nan,1.0,109.18421028059052,,100,-7.105427357601002e-17,1.0,100.0,-15.4960787493867
125.20731956243907,3.5044917e-18,0.009999998,1.0,2.9802322e-08,0.01,200.0,nan,-0.9410797,11.133518,0.01,nan,1.0,125.20731956243907,,100,2.4513724383723455e-15,1.0,100.0,-14.932260251818882
111.8708932573145,3.5044917e-18,0.009999998,1.0,-2.9802322e-08,0.01,200.0,nan,-0.88954943,10.523887,0.01,nan,1.0,111.8708932573145,,100,5.151434834260726e-16,1.0,100.0,-13.490634388834737
101.13671627414841,3.5044917e-18,0.009999998,1.0,7.4505806e-08,0.01,200.0,nan,-0.8457966,10.006266,0.01,nan,1.0,101.13671627414841,,100,2.842170943040401e-15,1.0,100.0,-15.241279431958404
117.88117208322961,3.5044917e-18,0.009999998,1.0,2.9802322e-08,0.01,200.0,nan,-0.9131325,10.802887,0.01,nan,1.0,117.88117208322961,,100,-1.794120407794253e-15,1.0,100.0,-14.783376846603266
116.00229031497561,3.5044917e-18,0.009999998,1.0,-4.4703484e-08,0.01,200.0,nan,-0.90582603,10.716449,0.01,nan,1.0,116.00229031497562,,100,1.3855583347321954e-15,1.0,100.0,-12.644695689758779
111.99310527299507,3.5044917e-18,0.009999998,1.0,-4.4703484e-08,0.01,200.0,nan,-0.8900352,10.5296335,0.01,nan,1.0,111.99310527299507,,100,-2.3803181647963358e-15,1.0,100.0,-15.243578827902475
112.37940653698345,3.5044917e-18,0.009999998,1.0,-4.4703484e-08,0.01,200.0,nan,-0.89156896,10.547777,0.01,nan,1.0,112.37940653698345,,100,2.8244073746463984e-15,1.0,100.0,-15.34917143222119
116.47827605643828,3.5044917e-18,0.009999998,1.0,4.4703484e-08,0.01,200.0,nan,-0.90768254,10.738413,0.01,nan,1.0,116.47827605643828,,100,-3.552713678800501e-16,1.0,100.0,-15.515184346108253
100.13155835313432,3.5044917e-18,0.009999998,1.0,8.940697e-08,0.01,200.0,nan,-0.84158313,9.956417,0.01,nan,1.0,100.13155835313432,,100,-1.1546319456101628e-15,1.0,100.0,-12.936712314290835
112.59817667674442,3.5044917e-18,0.009999998,1.0,-1.0430813e-07,0.01,200.0,nan,-0.8924363,10.558039,0.01,nan,1.0,112.59817667674442,,100,-7.105427357601002e-17,1.0,100.0,-14.433826620388908
