VarDiscRet,MinVanillaIw,EpsThisIter,VarJ,VarVanillaIw,VarRet,ESSRenyi,MaxNormIw,BatchSize,AvgDiscRet,AvgEpLen,AvgVanillaIw,eRenyi2,AvgRet,VarNormIw,MaxVanillaIw,MinNormIw,VanillaAvgRet,AvgNormIw,J,ESSClassic,Bound,IterType
67837.56293647837,6.2308004e-06,100,1376.3784,968.1987,67837.56293647837,62.63437265007461,0.57147557,500,670.4349523570735,72.27,2.4289947,7.982837,670.4349523570735,0.00065640436,694.05554,5.1303535e-09,670.4349523570735,0.0019999999,957.681,3.034479980247949,789.4599,1
76725.7588997787,1.0,100,275.60568,,76725.7588997787,500.0,0.01,500,813.8589365308196,87.83,1.0,1.0,813.8589365308196,3.5044917e-18,1.0,0.01,813.8589365308196,0.009999998,813.85895,100.0,637.4071,2
72865.57891614597,1.0,100,272.9003,,72865.57891614597,500.0,0.005,500,772.5370823094642,83.42,1.0,1.0,772.5370823094642,2.179301e-19,1.0,0.005,772.5370823094642,0.0049999994,793.198,200.00000010221265,668.4277,2
74116.70346090719,1.0,100,272.5468,,74116.70346090719,500.0,0.0033333334,500,765.253081188376,82.55,1.0,1.0,765.253081188376,5.4391416e-20,1.0,0.0033333334,765.253081188376,0.0033333336,783.883,299.999969473632,682.0085,2
61304.24974839898,1.0,100,266.55548,,61304.24974839898,500.0,0.0025,500,753.9767387428275,81.33,1.0,1.0,753.9767387428275,5.434597e-20,1.0,0.0025,753.9767387428275,0.0024999997,776.40643,400.0,688.1805,2
66416.75551376784,4.210716e-09,100,2292.4458,367.11014,66416.75551376784,36.70773317243081,0.40747717,500,789.6359960387512,85.26,2.0663059,13.621108,789.6359960387512,0.00034392765,420.98624,4.075598e-12,789.6359960387512,0.002,1158.5394,5.759708185953712,867.30176,1
65962.9365043775,1.0,100,255.5451,,65962.9365043775,500.0,0.01,500,856.5610844664883,92.47,1.0,1.0,856.5610844664883,3.5044917e-18,1.0,0.01,856.5610844664883,0.009999998,856.5611,100.0,724.44543,2
79497.74010219729,1.0,100,270.95053,,79497.74010219729,500.0,0.005,500,931.6915982574656,100.6,1.0,1.0,931.6915982574656,2.179301e-19,1.0,0.005,931.6915982574656,0.0049999994,894.12634,200.00000010221265,786.0349,2
64016.624123207475,1.0,100,266.27948,,64016.624123207475,500.0,0.0033333334,500,832.7738049812029,89.84,1.0,1.0,832.7738049812029,5.4391416e-20,1.0,0.0033333334,832.7738049812029,0.0033333336,873.67554,299.999969473632,785.41925,2
86968.02474624806,1.0,100,273.34338,,86968.02474624806,500.0,0.0025,500,865.2016868985979,93.41,1.0,1.0,865.2016868985979,5.434597e-20,1.0,0.0025,865.2016868985979,0.0024999997,871.557,400.0,795.1248,2
68857.36636607355,2.1293652e-06,100,1695.5104,89.1972,68857.36636607355,54.138627798586064,0.23962912,500,877.1164220948677,94.64,1.5857317,9.23555,877.1164220948677,0.00014188998,189.99374,2.6856564e-09,877.1164220948677,0.002,1111.8804,13.735676605619044,904.1249,1
57193.89704365784,1.0,100,237.95367,,57193.89704365784,500.0,0.01,500,893.3126801531264,96.48,1.0,1.0,893.3126801531264,3.5044917e-18,1.0,0.01,893.3126801531264,0.009999998,893.3127,100.0,767.4688,2
57714.06016107369,1.0,100,238.63588,,57714.06016107369,500.0,0.005,500,909.7624184652668,98.24,1.0,1.0,909.7624184652668,2.179301e-19,1.0,0.005,909.7624184652668,0.0049999994,901.53754,200.00000010221265,802.06274,2
89810.57944310154,1.0,100,260.0318,,89810.57944310154,500.0,0.0033333334,500,909.5623028331642,98.31,1.0,1.0,909.5623028331642,5.4391416e-20,1.0,0.0033333334,909.5623028331642,0.0033333336,904.21246,299.999969473632,820.9132,2
89746.24542901054,1.0,100,270.13608,,89746.24542901054,500.0,0.0025,500,920.3635510155582,99.4,1.0,1.0,920.3635510155582,5.434597e-20,1.0,0.0025,920.3635510155582,0.0024999997,908.25024,400.0,832.1489,2
64643.13808833789,2.7525198e-06,100,3320.4482,92.81252,64643.13808833789,64.18011877694597,0.3262489,500,939.2741667524881,101.39,1.2929033,7.7905746,939.2741667524881,0.00022209284,210.90414,4.2578896e-09,939.2741667524881,0.002,1220.365,8.86333710911872,1030.3789,1
43691.96425704767,1.0,100,207.97845,,43691.96425704767,500.0,0.01,500,970.1508077906834,104.78,1.0,1.0,970.1508077906834,3.5044917e-18,1.0,0.01,970.1508077906834,0.009999998,970.15076,100.0,835.1469,2
87900.06547880826,1.0,100,255.3419,,87900.06547880826,500.0,0.005,500,954.4746833056258,103.08,1.0,1.0,954.4746833056258,2.179301e-19,1.0,0.005,954.4746833056258,0.0049999994,962.3127,200.00000010221265,828.68066,2
80235.61279998683,1.0,100,264.5112,,80235.61279998683,500.0,0.0033333334,500,952.340396407319,102.91,1.0,1.0,952.340396407319,5.4391416e-20,1.0,0.0033333334,952.340396407319,0.0033333336,958.98865,299.999969473632,849.8786,2
47054.88186926164,1.0,100,253.67574,,47054.88186926164,500.0,0.0025,500,994.0624417577887,107.33,1.0,1.0,994.0624417577887,5.434597e-20,1.0,0.0025,994.0624417577887,0.0024999997,967.757,400.0,873.26495,2
76234.55445820096,5.336359e-07,100,4687.8066,1644.8959,76234.55445820096,27.30058375534868,0.59066415,500,968.078037631514,104.48,3.055289,18.314627,968.078037631514,0.0007048453,902.3248,3.493194e-10,968.078037631514,0.0020000003,1553.8796,2.8271130337963393,1192.1871,1
78685.47009593504,1.0,100,279.10324,,78685.47009593504,500.0,0.01,500,964.65685130189,104.14,1.0,1.0,964.65685130189,3.5044917e-18,1.0,0.01,964.65685130189,0.009999998,964.6568,100.0,747.91907,2
38182.10239107509,1.0,100,240.8451,,38182.10239107509,500.0,0.005,500,989.7094411047927,106.71,1.0,1.0,989.7094411047927,2.179301e-19,1.0,0.005,989.7094411047927,0.0049999994,977.1831,200.00000010221265,823.9264,2
58049.79888545741,1.0,100,240.59459,,58049.79888545741,500.0,0.0033333334,500,993.3969590459451,107.11,1.0,1.0,993.3969590459451,5.4391416e-20,1.0,0.0033333334,993.3969590459451,0.0033333336,982.5877,299.999969473632,857.4541,2
45618.80079749772,1.0,100,233.9792,,45618.80079749772,500.0,0.0025,500,967.7464326599593,104.47,1.0,1.0,967.7464326599593,5.434597e-20,1.0,0.0025,967.7464326599593,0.0024999997,978.87744,400.0,870.50854,2
81271.87657338346,0.0012793994,100,1491.8337,18969.4,81271.87657338346,100.07986720359418,0.855542,500,1009.776951798344,108.83,7.2015386,4.99601,1009.776951798344,0.0014630631,3080.6094,3.5531278e-07,1009.776951798344,0.002,1505.3077,1.3659926246448237,1288.6565,1
52574.74197571295,1.0,100,228.14249,,52574.74197571295,500.0,0.01,500,987.3079194605859,106.58,1.0,1.0,987.3079194605859,3.5044917e-18,1.0,0.01,987.3079194605859,0.009999998,987.3079,100.0,827.1919,2
44695.03467083522,1.0,100,219.43217,,44695.03467083522,500.0,0.005,500,984.5234058856659,106.12,1.0,1.0,984.5234058856659,2.179301e-19,1.0,0.005,984.5234058856659,0.0049999994,985.91565,200.00000010221265,872.69653,2
61081.94988018487,1.0,100,228.68536,,61081.94988018487,500.0,0.0033333334,500,972.5618971019679,104.98,1.0,1.0,972.5618971019679,5.4391416e-20,1.0,0.0033333334,972.5618971019679,0.0033333336,981.4645,299.999969473632,889.0215,2
41495.26683384572,1.0,100,222.50336,,41495.26683384572,500.0,0.0025,500,972.5426728260377,104.92,1.0,1.0,972.5426728260377,5.434597e-20,1.0,0.0025,972.5426728260377,0.0024999997,979.2339,400.0,899.1759,2
83114.62646264695,0.028370244,100,2442.1594,6201.541,83114.62646264695,100.24227523625493,0.79646826,500,987.9130968134682,106.61,4.423728,4.9879155,987.9130968134682,0.0012676017,1761.6794,1.2826396e-05,987.9130968134682,0.0020000003,1550.9824,1.5759614745451156,1370.3391,1
60690.9825747869,1.0,100,245.12053,,60690.9825747869,500.0,0.01,500,941.2925536862256,101.61,1.0,1.0,941.2925536862256,3.5044917e-18,1.0,0.01,941.2925536862256,0.009999998,941.2925,100.0,787.3959,2
47619.68403503769,1.0,100,232.49356,,47619.68403503769,500.0,0.005,500,983.2197421898429,106.02,1.0,1.0,983.2197421898429,2.179301e-19,1.0,0.005,983.2197421898429,0.0049999994,962.2561,200.00000010221265,853.4348,2
69478.005736566,1.0,100,242.88081,,69478.005736566,500.0,0.0033333334,500,951.0627093614256,102.55,1.0,1.0,951.0627093614256,5.4391416e-20,1.0,0.0033333334,951.0627093614256,0.0033333336,958.525,299.999969473632,869.6728,2
35607.68811189859,1.0,100,230.38866,,35607.68811189859,500.0,0.0025,500,969.5303183841706,104.56,1.0,1.0,969.5303183841706,5.434597e-20,1.0,0.0025,969.5303183841706,0.0024999997,961.27625,400.0,884.32794,2
61914.46442181462,6.5487087e-09,100,3286.8667,80.41068,61914.46442181462,62.31633317216057,0.24412899,500,954.4398061382234,102.86,1.5615218,8.023579,954.4398061382234,0.00013191,190.60635,8.387599e-12,954.4398061382234,0.002,1232.6882,14.744246521239688,1037.7361,1
30149.756715612562,1.0,100,172.7665,,30149.756715612562,500.0,0.01,500,1040.7120297644208,112.16,1.0,1.0,1040.7120297644208,3.5044917e-18,1.0,0.01,1040.7120297644208,0.009999998,1040.7119,100.0,902.4038,2
45930.13407661525,1.0,100,194.24934,,45930.13407661525,500.0,0.005,500,1057.830225622468,114.08,1.0,1.0,1057.830225622468,2.179301e-19,1.0,0.005,1057.830225622468,0.0049999994,1049.271,200.00000010221265,945.3765,2
34504.22894474182,1.0,100,192.99834,,34504.22894474182,500.0,0.0033333334,500,992.8758391026604,107.18,1.0,1.0,992.8758391026604,5.4391416e-20,1.0,0.0033333334,992.8758391026604,0.0033333336,1030.4727,299.999969473632,941.00073,2
30030.53660487157,1.0,100,188.16129,,30030.53660487157,500.0,0.0025,500,1016.6474437639476,109.61,1.0,1.0,1016.6474437639476,5.434597e-20,1.0,0.0025,1016.6474437639476,0.0024999997,1027.0164,400.0,949.53143,2
36524.4503410739,5.1583596e-05,100,2099.768,2209.6992,36524.4503410739,55.59458941878095,0.68275416,500,1040.1164017220572,112.07,3.0755956,8.993681,1040.1164017220572,0.0009344039,1049.9379,3.354381e-08,1040.1164017220572,0.0019999999,1383.6355,2.135531679914201,1175.7946,1
44332.30483618285,1.0,100,209.49696,,44332.30483618285,500.0,0.01,500,1079.9859447717927,116.46,1.0,1.0,1079.9859447717927,3.5044917e-18,1.0,0.01,1079.9859447717927,0.009999998,1079.986,100.0,916.56476,2
40663.51023806112,1.0,100,207.19983,,40663.51023806112,500.0,0.005,500,1021.3739497991336,110.19,1.0,1.0,1021.3739497991336,2.179301e-19,1.0,0.005,1021.3739497991336,0.0049999994,1050.6799,200.00000010221265,935.12366,2
46880.65282495827,1.0,100,209.9956,,46880.65282495827,500.0,0.0033333334,500,1056.0318403680055,113.84,1.0,1.0,1056.0318403680055,5.4391416e-20,1.0,0.0033333334,1056.0318403680055,0.0033333336,1052.4639,299.999969473632,953.65894,2
44206.617066205705,1.0,100,209.80783,,44206.617066205705,500.0,0.0025,500,1057.401168202327,114.18,1.0,1.0,1057.401168202327,5.434597e-20,1.0,0.0025,1057.401168202327,0.0024999997,1053.6982,400.0,968.1307,2
48375.85325525846,0.00064450694,100,4392.9526,2285.7175,48375.85325525846,51.26282699988756,0.6965284,500,1047.6314383971967,112.97,3.0698142,9.753656,1047.6314383971967,0.0009701935,1069.1063,4.1989964e-07,1047.6314383971967,0.0019999996,1706.3663,2.0570776529824566,1467.3444,1
50727.65812554182,1.0,100,224.09903,,50727.65812554182,500.0,0.01,500,1060.314175701288,114.3,1.0,1.0,1060.314175701288,3.5044917e-18,1.0,0.01,1060.314175701288,0.009999998,1060.3142,100.0,884.25696,2
33829.70019521859,1.0,100,204.82355,,33829.70019521859,500.0,0.005,500,1040.6370687355102,112.2,1.0,1.0,1040.6370687355102,2.179301e-19,1.0,0.005,1040.6370687355102,0.0049999994,1050.4756,200.00000010221265,925.9843,2
41592.682004872186,1.0,100,204.4429,,41592.682004872186,500.0,0.0033333334,500,1071.989469607949,115.51,1.0,1.0,1071.989469607949,5.4391416e-20,1.0,0.0033333334,1071.989469607949,0.0033333336,1057.647,299.999969473632,956.00024,2
67942.99513911513,1.0,100,219.52557,,67942.99513911513,500.0,0.0025,500,1045.4451465160716,112.74,1.0,1.0,1045.4451465160716,5.434597e-20,1.0,0.0025,1045.4451465160716,0.0024999997,1054.5964,400.0,931.7893,2
26675.51807188413,0.03509596,100,394.71317,0.43450117,26675.51807188413,351.1187982193523,0.008092494,500,1057.8824463280237,113.97,0.9724374,1.4240195,1057.8824463280237,1.8379243e-06,3.9347217,7.218143e-05,1057.8824463280237,0.002,1088.8799,342.80336550913546,957.80286,1
35336.5421306504,1.0,100,187.0379,,35336.5421306504,500.0,0.01,500,1050.3003638949228,113.27,1.0,1.0,1050.3003638949228,3.5044917e-18,1.0,0.01,1050.3003638949228,0.009999998,1050.3003,100.0,884.22217,2
48008.52900904025,1.0,100,203.17117,,48008.52900904025,500.0,0.005,500,1059.833567259939,114.22,1.0,1.0,1059.833567259939,2.179301e-19,1.0,0.005,1059.833567259939,0.0049999994,1055.0669,200.00000010221265,911.95856,2
44509.371174949956,1.0,100,206.04282,,44509.371174949956,500.0,0.0033333334,500,1088.3743925384015,117.25,1.0,1.0,1088.3743925384015,5.4391416e-20,1.0,0.0033333334,1088.3743925384015,0.0033333336,1066.1696,299.999969473632,949.3221,2
41184.341303014604,1.0,100,205.02304,,41184.341303014604,500.0,0.0025,500,1068.5856030546718,115.2,1.0,1.0,1068.5856030546718,5.434597e-20,1.0,0.0025,1068.5856030546718,0.0024999997,1066.7734,400.0,965.58057,2
43414.43911059493,0.00086827285,100,1939.4799,470.727,43414.43911059493,76.17116020935562,0.47827572,500,1088.807513719673,117.43,2.0223205,6.564164,1088.807513719673,0.0004603933,483.6134,8.5868965e-07,1088.807513719673,0.002,1325.2854,4.315250103563107,1093.394,1
31396.402721635368,1.0,100,176.30212,,31396.402721635368,500.0,0.01,500,1078.5854753905778,116.34,1.0,1.0,1078.5854753905778,3.5044917e-18,1.0,0.01,1078.5854753905778,0.009999998,1078.5853,100.0,923.7362,2
33816.67160481798,1.0,100,179.71347,,33816.67160481798,500.0,0.005,500,1070.472339980704,115.38,1.0,1.0,1070.472339980704,2.179301e-19,1.0,0.005,1070.472339980704,0.0049999994,1074.5288,200.00000010221265,965.03394,2
47712.90721877696,1.0,100,193.32089,,47712.90721877696,500.0,0.0033333334,500,1095.3596721547533,118.13,1.0,1.0,1095.3596721547533,5.4391416e-20,1.0,0.0033333334,1095.3596721547533,0.0033333336,1081.4725,299.999969473632,985.66223,2
44342.227660099474,1.0,100,197.5744,,44342.227660099474,500.0,0.0025,500,1094.3749696339803,117.94,1.0,1.0,1094.3749696339803,5.434597e-20,1.0,0.0025,1094.3749696339803,0.0024999997,1084.6981,400.0,1001.724,2
33114.723140091686,4.8032206e-07,100,2173.3484,2633.208,33114.723140091686,43.9052866843012,0.6480427,500,1058.5898974017273,114.21,3.5372398,11.38815,1058.5898974017273,0.0008418141,1146.1411,2.7158015e-10,1058.5898974017273,0.0019999999,1400.0282,2.369303188107777,1149.582,1
52632.6237524111,1.0,100,228.26805,,52632.6237524111,500.0,0.01,500,1092.4124218650757,117.81,1.0,1.0,1092.4124218650757,3.5044917e-18,1.0,0.01,1092.4124218650757,0.009999998,1092.4124,100.0,877.39966,2
16253.824570657993,1.0,100,185.04427,,16253.824570657993,500.0,0.005,500,1068.5299077399143,115.34,1.0,1.0,1068.5299077399143,2.179301e-19,1.0,0.005,1068.5299077399143,0.0049999994,1080.4711,200.00000010221265,928.43414,2
