MaxVanillaIw,J,MinVanillaIw,IterType,VarDiscRet,AvgNormIw,VarVanillaIw,MaxNormIw,VarRet,BatchSize,AvgRet,MinNormIw,AvgVanillaIw,eRenyi2,Delta,VanillaAvgRet,AvgEpLen,AvgDiscRet,VarJ,Bound,EpsThisIter,ESSRenyi,ESSClassic,VarNormIw
1.0,4664.1,1.0,2,154.499992466,0.00333333,,0.00333333,154.499992466,500,4664.09374669,0.00333333,1.0,1.0,0.4,4664.09374669,500.0,4664.09374669,13.3088,4333.18,100,500.0,299.999969474,5.43914e-20
1.0,4664.59,1.0,2,168.721565321,0.0025,,0.0025,168.721565321,500,4666.04764194,0.0025,1.0,1.0,0.4,4666.04764194,500.0,4666.04764194,13.2406,4378.0,100,500.0,400.0,5.4346e-20
1.08436,4664.74,0.777614,1,291.619221296,0.002,0.0018466,0.00217032,291.619221296,500,4663.28025842,0.00155638,0.999258,1.00166,0.4,4663.28025842,500.0,4663.28025842,13.2558,4408.2,100,499.171262006,499.07911091,7.39736e-09
1.0,4665.02,1.0,2,147.469839977,0.01,,0.01,147.469839977,500,4665.01843333,0.01,1.0,1.0,0.4,4665.01843333,500.0,4665.01843333,12.0828,4091.86,100,500.0,100.0,3.50449e-18
1.0,4663.51,1.0,2,271.698805848,0.005,,0.005,271.698805848,500,4662.00005088,0.005,1.0,1.0,0.4,4662.00005088,500.0,4662.00005088,14.4833,4258.22,100,500.0,200.000000102,2.1793e-19
1.0,4663.68,1.0,2,235.58299853,0.00333333,,0.00333333,235.58299853,500,4664.00914543,0.00333333,1.0,1.0,0.4,4664.00914543,500.0,4664.00914543,14.7527,4332.76,100,500.0,299.999969474,5.43914e-20
1.0,4664.05,1.0,2,154.204391814,0.0025,,0.0025,154.204391814,500,4665.19288988,0.0025,1.0,1.0,0.4,4665.19288988,500.0,4665.19288988,14.2066,4377.47,100,500.0,400.0,5.4346e-20
1.06194,4664.94,0.863243,1,153.544198647,0.002,0.00118512,0.00212453,153.544198647,500,4667.05255672,0.00172702,0.999693,1.00109,0.4,4667.05255672,500.0,4667.05255672,13.4043,4408.46,100,499.455449636,499.408906711,4.74339e-09
1.0,4663.93,1.0,2,235.344007876,0.01,,0.01,235.344007876,500,4663.93275776,0.01,1.0,1.0,0.4,4663.93275776,500.0,4663.93275776,15.264,4090.76,100,500.0,100.0,3.50449e-18
1.0,4663.59,1.0,2,224.869441826,0.005,,0.005,224.869441826,500,4663.2436455,0.005,1.0,1.0,0.4,4663.2436455,500.0,4663.2436455,15.0971,4258.29,100,500.0,200.000000102,2.1793e-19
1.0,4659.17,1.0,2,24656.4909223,0.00333333,,0.00333333,24656.4909223,500,4650.32509174,0.00333333,1.0,1.0,0.4,4650.32509174,498.33,4650.32509174,91.2561,4328.24,100,500.0,299.999969474,5.43914e-20
1.0,4660.63,1.0,2,199.883510488,0.0025,,0.0025,199.883510488,500,4665.01512673,0.0025,1.0,1.0,0.4,4665.01512673,500.0,4665.01512673,79.3829,4374.04,100,500.0,400.0,5.4346e-20
1.10771,4662.9,0.627917,1,132.147697639,0.002,0.00435354,0.0022199,132.147697639,500,4665.42881745,0.00125838,0.997979,1.00442,0.4,4665.42881745,500.0,4665.42881745,46.0184,4406.0,100,497.800649681,497.828206185,1.74847e-08
1.0,4663.55,1.0,2,362.647670964,0.01,,0.01,362.647670964,500,4663.54816105,0.01,1.0,1.0,0.4,4663.54816105,500.0,4663.54816105,18.9479,4090.42,100,500.0,100.0,3.50449e-18
1.0,4664.21,1.0,2,235.766610504,0.005,,0.005,235.766610504,500,4664.88205068,0.005,1.0,1.0,0.4,4664.88205068,500.0,4664.88205068,17.2238,4258.93,100,500.0,200.000000102,2.1793e-19
1.0,4665.09,1.0,2,129.64956347,0.00333333,,0.00333333,129.64956347,500,4666.83233256,0.00333333,1.0,1.0,0.4,4666.83233256,500.0,4666.83233256,15.5589,4334.16,100,500.0,299.999969474,5.43914e-20
1.0,4665.3,1.0,2,194.72667663,0.0025,,0.0025,194.72667663,500,4665.93157825,0.0025,1.0,1.0,0.4,4665.93157825,500.0,4665.93157825,15.1621,4378.71,100,500.0,400.0,5.4346e-20
1.0508,4665.68,0.851086,1,155.592003779,0.002,0.000884485,0.00209954,155.592003779,500,4665.88823785,0.00170051,1.00098,1.00098,0.4,4665.88823785,500.0,4665.88823785,13.8665,4409.22,100,499.510113037,499.56003795,3.53102e-09
1.0,4662.37,1.0,2,337.326047673,0.01,,0.01,337.326047673,500,4662.36615095,0.01,1.0,1.0,0.4,4662.36615095,500.0,4662.36615095,18.2744,4089.26,100,500.0,100.0,3.50449e-18
1.0,4663.04,1.0,2,236.787877124,0.005,,0.005,236.787877124,500,4663.71024519,0.005,1.0,1.0,0.4,4663.71024519,500.0,4663.71024519,16.8712,4257.75,100,500.0,200.000000102,2.1793e-19
1.0,4664.2,1.0,2,95.1282871076,0.00333333,,0.00333333,95.1282871076,500,4666.51366076,0.00333333,1.0,1.0,0.4,4666.51366076,500.0,4666.51366076,14.9611,4333.27,100,500.0,299.999969474,5.43914e-20
1.0,4663.86,1.0,2,246.47061824,0.0025,,0.0025,246.47061824,500,4662.84548969,0.0025,1.0,1.0,0.4,4662.84548969,500.0,4662.84548969,15.14,4377.27,100,500.0,400.0,5.4346e-20
1.07373,4664.04,0.80964,1,204.801016395,0.002,0.00182534,0.00215287,204.801016395,500,4662.80126715,0.00162337,0.997482,1.00154,0.4,4662.80126715,500.0,4662.80126715,14.1693,4407.51,100,499.233528541,499.086307196,7.33828e-09
1.0,4666.6,1.0,2,136.57146224,0.01,,0.01,136.57146224,500,4666.60150137,0.01,1.0,1.0,0.4,4666.60150137,500.0,4666.60150137,11.6278,4093.46,100,500.0,100.0,3.50449e-18
1.0,4666.3,1.0,2,200.745690628,0.005,,0.005,200.745690628,500,4666.00914125,0.005,1.0,1.0,0.4,4666.00914125,500.0,4666.00914125,12.9251,4261.02,100,500.0,200.000000102,2.1793e-19
1.0,4666.1,1.0,2,180.24625721,0.00333333,,0.00333333,180.24625721,500,4665.69396847,0.00333333,1.0,1.0,0.4,4665.69396847,500.0,4665.69396847,13.0743,4335.18,100,500.0,299.999969474,5.43914e-20
1.0,4665.81,1.0,2,237.283989545,0.0025,,0.0025,237.283989545,500,4664.92653191,0.0025,1.0,1.0,0.4,4664.92653191,500.0,4664.92653191,13.6817,4379.22,100,500.0,400.0,5.4346e-20
1.12031,4665.22,0.786439,1,261.930471408,0.002,0.00211611,0.00224628,261.930471408,500,4660.87671967,0.00157685,0.997479,1.00157,0.4,4660.87671967,500.0,4660.87671967,13.4563,4408.69,100,499.217782196,498.941207613,8.5073e-09
1.0,4666.42,1.0,2,181.263423988,0.01,,0.01,181.263423988,500,4666.41952027,0.01,1.0,1.0,0.4,4666.41952027,500.0,4666.41952027,13.3959,4093.26,100,500.0,100.0,3.50449e-18
1.0,4666.13,1.0,2,152.994250334,0.005,,0.005,152.994250334,500,4665.83330254,0.005,1.0,1.0,0.4,4665.83330254,500.0,4665.83330254,12.8664,4260.83,100,500.0,200.000000102,2.1793e-19
1.0,4665.2,1.0,2,270.055458866,0.00333333,,0.00333333,270.055458866,500,4663.34329276,0.00333333,1.0,1.0,0.4,4663.34329276,500.0,4663.34329276,14.1846,4334.27,100,500.0,299.999969474,5.43914e-20
1.0,4665.24,1.0,2,147.306946217,0.0025,,0.0025,147.306946217,500,4665.34517388,0.0025,1.0,1.0,0.4,4665.34517388,500.0,4665.34517388,13.6881,4378.65,100,500.0,400.0,5.4346e-20
1.05492,4665.78,0.837561,1,88.5829897696,0.002,0.00117719,0.00211033,88.5829897696,500,4666.59711259,0.0016755,0.999773,1.00114,0.4,4666.59711259,500.0,4666.59711259,12.3783,4409.31,100,499.430947185,499.413146206,4.71091e-09
1.0,4664.34,1.0,2,312.516569117,0.01,,0.01,312.516569117,500,4664.34313343,0.01,1.0,1.0,0.4,4664.34313343,499.87,4664.34313343,17.5895,4091.18,100,500.0,100.0,3.50449e-18
1.0,4664.31,1.0,2,167.657092491,0.005,,0.005,167.657092491,500,4664.28552474,0.005,1.0,1.0,0.4,4664.28552474,500.0,4664.28552474,15.4171,4259.02,100,500.0,200.000000102,2.1793e-19
1.0,4664.77,1.0,2,166.667800396,0.00333333,,0.00333333,166.667800396,500,4665.68055321,0.00333333,1.0,1.0,0.4,4665.68055321,500.0,4665.68055321,14.6244,4333.85,100,500.0,299.999969474,5.43914e-20
1.0,4661.97,1.0,2,16489.8298536,0.0025,,0.0025,16489.8298536,500,4653.58570267,0.0025,1.0,1.0,0.4,4653.58570267,498.64,4653.58570267,65.3077,4375.39,100,500.0,400.0,5.4346e-20
1.12514,4663.96,0.569156,1,240.836879801,0.002,0.0061177,0.00226581,240.836879801,500,4664.74372706,0.00114617,0.993146,1.00472,0.4,4664.74372706,500.0,4664.74372706,35.4001,4407.03,100,497.649033837,496.923963111,2.48097e-08
1.0,4667.01,1.0,2,88.0787831405,0.01,,0.01,88.0787831405,500,4667.01060265,0.01,1.0,1.0,0.4,4667.01060265,500.0,4667.01060265,9.33797,4093.89,100,500.0,100.0,3.50449e-18
1.0,4666.61,1.0,2,108.352562513,0.005,,0.005,108.352562513,500,4666.20347722,0.005,1.0,1.0,0.4,4666.20347722,500.0,4666.20347722,9.86895,4261.32,100,500.0,200.000000102,2.1793e-19
1.0,4665.95,1.0,2,162.413470011,0.00333333,,0.00333333,162.413470011,500,4664.63501115,0.00333333,1.0,1.0,0.4,4664.63501115,500.0,4664.63501115,10.9266,4335.03,100,500.0,299.999969474,5.43914e-20
1.0,4666.26,1.0,2,112.019599716,0.0025,,0.0025,112.019599716,500,4667.19476095,0.0025,1.0,1.0,0.4,4667.19476095,500.0,4667.19476095,10.8425,4379.67,100,500.0,400.0,5.4346e-20
1.05512,4666.3,0.906111,1,160.915336041,0.002,0.00059993,0.00211001,160.915336041,500,4665.6767987,0.00181202,1.00011,1.00059,0.4,4665.6767987,500.0,4665.6767987,10.987,4409.89,100,499.70376172,499.700843297,2.3992e-09
1.0,4666.01,1.0,2,159.837527495,0.01,,0.01,159.837527495,500,4666.01008647,0.01,1.0,1.0,0.4,4666.01008647,500.0,4666.01008647,12.5793,4092.83,100,500.0,100.0,3.50449e-18
1.0,4664.64,1.0,2,282.956921792,0.005,,0.005,282.956921792,500,4663.27659643,0.005,1.0,1.0,0.4,4663.27659643,500.0,4663.27659643,14.8678,4259.35,100,500.0,200.000000102,2.1793e-19
1.0,4665.52,1.0,2,133.809367757,0.00333333,,0.00333333,133.809367757,500,4667.25874023,0.00333333,1.0,1.0,0.4,4667.25874023,500.0,4667.25874023,13.894,4334.59,100,500.0,299.999969474,5.43914e-20
1.0,4665.01,1.0,2,570.886591856,0.0025,,0.0025,570.886591856,500,4663.48334303,0.0025,1.0,1.0,0.4,4663.48334303,500.0,4663.48334303,16.9367,4378.42,100,500.0,400.0,5.4346e-20
1.0619,4665.55,0.67378,1,164.784284337,0.002,0.00209721,0.0021314,164.784284337,500,4665.39453681,0.00135238,0.996433,1.00165,0.4,4665.39453681,500.0,4665.39453681,14.0667,4409.0,100,499.174351201,498.948256885,8.44902e-09
1.0,4663.66,1.0,2,268.347828908,0.01,,0.01,268.347828908,500,4663.66090157,0.01,1.0,1.0,0.4,4663.66090157,500.0,4663.66090157,16.2992,4090.48,100,500.0,100.0,3.50449e-18
1.0,4665.27,1.0,2,120.258050947,0.005,,0.005,120.258050947,500,4666.88280127,0.005,1.0,1.0,0.4,4666.88280127,500.0,4666.88280127,13.9626,4259.97,100,500.0,200.000000102,2.1793e-19
1.0,4665.84,1.0,2,100.009951229,0.00333333,,0.00333333,100.009951229,500,4666.9848258,0.00333333,1.0,1.0,0.4,4666.9848258,500.0,4666.9848258,12.7916,4334.92,100,500.0,299.999969474,5.43914e-20
1.0,4666.33,1.0,2,93.2807531104,0.0025,,0.0025,93.2807531104,500,4667.77884909,0.0025,1.0,1.0,0.4,4667.77884909,500.0,4667.77884909,12.1041,4379.74,100,500.0,400.0,5.4346e-20
1.04933,4666.49,0.846853,1,129.444268141,0.002,0.000851592,0.0020981,129.444268141,500,4666.13485037,0.00169324,1.00027,1.00078,0.4,4666.13485037,500.0,4666.13485037,11.3984,4410.06,100,499.611501,499.575876058,3.4045e-09
1.0,4667.5,1.0,2,93.5958854122,0.01,,0.01,93.5958854122,500,4667.50483913,0.01,1.0,1.0,0.4,4667.50483913,500.0,4667.50483913,9.626,4094.33,100,500.0,100.0,3.50449e-18
1.0,4668.07,1.0,2,144.537500649,0.005,,0.005,144.537500649,500,4668.6375391,0.005,1.0,1.0,0.4,4668.6375391,500.0,4668.6375391,10.8718,4262.77,100,500.0,200.000000102,2.1793e-19
1.0,4667.83,1.0,2,96.3253590764,0.00333333,,0.00333333,96.3253590764,500,4667.33682438,0.00333333,1.0,1.0,0.4,4667.33682438,500.0,4667.33682438,10.5217,4336.9,100,500.0,299.999969474,5.43914e-20
1.0,4667.18,1.0,2,136.940285016,0.0025,,0.0025,136.940285016,500,4665.24483659,0.0025,1.0,1.0,0.4,4665.24483659,500.0,4665.24483659,10.8707,4380.59,100,500.0,400.0,5.4346e-20
1.04247,4667.52,0.852993,1,83.3538044667,0.002,0.00061097,0.00208398,83.3538044667,500,4668.21702493,0.0017052,1.00046,1.00055,0.4,4668.21702493,500.0,4668.21702493,10.287,4411.12,100,499.724480424,499.695703227,2.44162e-09
1.0,4665.65,1.0,2,121.846711705,0.01,,0.01,121.846711705,500,4665.64710712,0.01,1.0,1.0,0.4,4665.64710712,500.0,4665.64710712,10.9831,4092.47,100,500.0,100.0,3.50449e-18
1.0,4666.28,1.0,2,111.7444671,0.005,,0.005,111.7444671,500,4666.92035335,0.005,1.0,1.0,0.4,4666.92035335,500.0,4666.92035335,10.7719,4260.99,100,500.0,200.000000102,2.1793e-19
1.0,4665.98,1.0,2,162.305808387,0.00333333,,0.00333333,162.305808387,500,4665.38162728,0.00333333,1.0,1.0,0.4,4665.38162728,500.0,4665.38162728,11.4498,4335.06,100,500.0,299.999969474,5.43914e-20
1.0,4666.31,1.0,2,111.798273869,0.0025,,0.0025,111.798273869,500,4667.29504695,0.0025,1.0,1.0,0.4,4667.29504695,500.0,4667.29504695,11.239,4379.72,100,500.0,400.0,5.4346e-20
1.05241,4666.96,0.860676,1,93.2033779718,0.002,0.000625249,0.00210427,93.2033779718,500,4668.7320514,0.00172089,1.00027,1.00067,0.4,4668.7320514,500.0,4668.7320514,10.6846,4410.54,100,499.66715097,499.688373655,2.49967e-09
1.0,4665.8,1.0,2,172.14694666,0.01,,0.01,172.14694666,500,4665.79849894,0.01,1.0,1.0,0.4,4665.79849894,500.0,4665.79849894,13.0547,4092.63,100,500.0,100.0,3.50449e-18
1.0,4666.81,1.0,2,70.0929103862,0.005,,0.005,70.0929103862,500,4667.81711008,0.005,1.0,1.0,0.4,4667.81711008,500.0,4667.81711008,10.9967,4261.52,100,500.0,200.000000102,2.1793e-19
1.0,4666.79,1.0,2,95.1123108383,0.00333333,,0.00333333,95.1123108383,500,4666.74194174,0.00333333,1.0,1.0,0.4,4666.74194174,500.0,4666.74194174,10.5833,4335.86,100,500.0,299.999969474,5.43914e-20
1.0,4666.83,1.0,2,116.403598123,0.0025,,0.0025,116.403598123,500,4666.96712303,0.0025,1.0,1.0,0.4,4666.96712303,500.0,4666.96712303,10.6217,4380.24,100,500.0,400.0,5.4346e-20
1.05289,4666.77,0.859051,1,157.396833297,0.002,0.000736202,0.00210848,157.396833297,500,4665.65782915,0.00172031,0.998714,1.00069,0.4,4665.65782915,500.0,4665.65782915,10.7103,4410.35,100,499.65721044,499.63178949,2.95239e-09
1.0,4667.51,1.0,2,120.062721105,0.01,,0.01,120.062721105,500,4667.51400308,0.01,1.0,1.0,0.4,4667.51400308,500.0,4667.51400308,10.9024,4094.37,100,500.0,100.0,3.50449e-18
1.0,4667.07,1.0,2,107.391617218,0.005,,0.005,107.391617218,500,4666.63205157,0.005,1.0,1.0,0.4,4666.63205157,500.0,4666.63205157,10.62,4261.78,100,500.0,200.000000102,2.1793e-19
1.0,4666.83,1.0,2,135.128197124,0.00333333,,0.00333333,135.128197124,500,4666.33404013,0.00333333,1.0,1.0,0.4,4666.33404013,500.0,4666.33404013,10.95,4335.91,100,500.0,299.999969474,5.43914e-20
1.0,4666.76,1.0,2,105.872749562,0.0025,,0.0025,105.872749562,500,4666.56373392,0.0025,1.0,1.0,0.4,4666.56373392,500.0,4666.56373392,10.777,4380.17,100,500.0,400.0,5.4346e-20
1.03802,4666.99,0.845915,1,142.445877062,0.002,0.000799409,0.00207783,142.445877062,500,4666.95895292,0.0016933,0.999133,1.00075,0.4,4666.95895292,500.0,4666.95895292,10.6775,4410.56,100,499.622987091,499.600273995,3.20319e-09
1.0,4668.82,1.0,2,73.9371147894,0.01,,0.01,73.9371147894,500,4668.82156791,0.01,1.0,1.0,0.4,4668.82156791,500.0,4668.82156791,8.55557,4095.65,100,500.0,100.0,3.50449e-18
1.0,4668.2,1.0,2,96.0717909145,0.005,,0.005,96.0717909145,500,4667.57765855,0.005,1.0,1.0,0.4,4667.57765855,500.0,4667.57765855,9.19464,4262.9,100,500.0,200.000000102,2.1793e-19
1.0,4667.97,1.0,2,118.088163626,0.00333333,,0.00333333,118.088163626,500,4667.51170371,0.00333333,1.0,1.0,0.4,4667.51170371,500.0,4667.51170371,9.7691,4337.05,100,500.0,299.999969474,5.43914e-20
1.0,4668.06,1.0,2,97.2758031996,0.0025,,0.0025,97.2758031996,500,4668.33470928,0.0025,1.0,1.0,0.4,4668.33470928,500.0,4668.33470928,9.78147,4381.47,100,500.0,400.0,5.4346e-20
1.04073,4667.85,0.845911,1,117.788014487,0.002,0.00035782,0.00207823,117.788014487,500,4666.55018018,0.0016892,1.00155,1.00033,0.4,4666.55018018,500.0,4666.55018018,9.89201,4411.48,100,499.836021813,499.821820629,1.42685e-09
1.0,4665.3,1.0,2,189.456005683,0.01,,0.01,189.456005683,500,4665.29671103,0.01,1.0,1.0,0.4,4665.29671103,500.0,4665.29671103,13.6953,4092.12,100,500.0,100.0,3.50449e-18
1.0,4665.66,1.0,2,177.293259604,0.005,,0.005,177.293259604,500,4666.01925206,0.005,1.0,1.0,0.4,4666.01925206,500.0,4666.01925206,13.4786,4260.36,100,500.0,200.000000102,2.1793e-19
1.0,4666.61,1.0,2,79.4692827131,0.00333333,,0.00333333,79.4692827131,500,4668.52131724,0.00333333,1.0,1.0,0.4,4668.52131724,500.0,4668.52131724,12.2132,4335.69,100,500.0,299.999969474,5.43914e-20
1.0,4666.69,1.0,2,105.965002931,0.0025,,0.0025,105.965002931,500,4666.94053727,0.0025,1.0,1.0,0.4,4666.94053727,500.0,4666.94053727,11.7523,4380.1,100,500.0,400.0,5.4346e-20
1.06224,4666.86,0.87041,1,82.707679424,0.002,0.000830384,0.00212799,82.707679424,500,4666.57057013,0.0017437,0.998351,1.0008,0.4,4666.57057013,500.0,4666.57057013,10.8904,4410.43,100,499.599479854,499.584751136,3.33252e-09
1.0,4666.34,1.0,2,177.307129909,0.01,,0.01,177.307129909,500,4666.34168082,0.01,1.0,1.0,0.4,4666.34168082,500.0,4666.34168082,13.2489,4093.21,100,500.0,100.0,3.50449e-18
1.0,4666.58,1.0,2,116.558140528,0.005,,0.005,116.558140528,500,4666.82789424,0.005,1.0,1.0,0.4,4666.82789424,500.0,4666.82789424,12.0633,4261.29,100,500.0,200.000000102,2.1793e-19
1.0,4667.02,1.0,2,109.660063373,0.00333333,,0.00333333,109.660063373,500,4667.89229003,0.00333333,1.0,1.0,0.4,4667.89229003,500.0,4667.89229003,11.5578,4336.1,100,500.0,299.999969474,5.43914e-20
1.0,4666.96,1.0,2,133.425337309,0.0025,,0.0025,133.425337309,500,4666.78085723,0.0025,1.0,1.0,0.4,4666.78085723,500.0,4666.78085723,11.5421,4380.37,100,500.0,400.0,5.4346e-20
1.06761,4667.78,0.877018,1,72.4577384925,0.002,0.000777836,0.00213687,72.4577384925,500,4670.14989355,0.00175539,0.999229,1.00072,0.4,4670.14989355,500.0,4670.14989355,10.6872,4411.35,100,499.641734953,499.611564524,3.11615e-09
1.0,4670.12,1.0,2,67.9208784305,0.01,,0.01,67.9208784305,500,4670.11904802,0.01,1.0,1.0,0.4,4670.11904802,500.0,4670.11904802,8.2001,4096.97,100,500.0,100.0,3.50449e-18
1.0,4668.76,1.0,2,104.261622107,0.005,,0.005,104.261622107,500,4667.39802144,0.005,1.0,1.0,0.4,4667.39802144,500.0,4667.39802144,9.33174,4263.46,100,500.0,200.000000102,2.1793e-19
1.0,4668.28,1.0,2,106.842866298,0.00333333,,0.00333333,106.842866298,500,4667.31129593,0.00333333,1.0,1.0,0.4,4667.31129593,500.0,4667.31129593,9.68391,4337.35,100,500.0,299.999969474,5.43914e-20
1.0,4668.18,1.0,2,109.122022392,0.0025,,0.0025,109.122022392,500,4667.89416178,0.0025,1.0,1.0,0.4,4667.89416178,500.0,4667.89416178,9.86755,4381.59,100,500.0,400.0,5.4346e-20
1.03451,4668.21,0.903773,1,84.1847318617,0.002,0.000401373,0.00206984,84.1847318617,500,4667.88563281,0.00180826,0.999604,1.00035,0.4,4667.88563281,500.0,4667.88563281,9.57885,4411.83,100,499.822739047,499.799522353,1.60676e-09
1.0,4667.27,1.0,2,118.509420089,0.01,,0.01,118.509420089,500,4667.27427617,0.01,1.0,1.0,0.4,4667.27427617,500.0,4667.27427617,10.8316,4094.12,100,500.0,100.0,3.50449e-18
1.0,4668.16,1.0,2,87.5977645864,0.005,,0.005,87.5977645864,500,4669.0513617,0.005,1.0,1.0,0.4,4669.0513617,500.0,4669.0513617,10.1396,4262.88,100,500.0,200.000000102,2.1793e-19
1.0,4668.0,1.0,2,94.5265947206,0.00333333,,0.00333333,94.5265947206,500,4667.67937344,0.00333333,1.0,1.0,0.4,4667.67937344,500.0,4667.67937344,9.98936,4337.08,100,500.0,299.999969474,5.43914e-20
1.0,4668.48,1.0,2,81.6619538325,0.0025,,0.0025,81.6619538325,500,4669.90826294,0.0025,1.0,1.0,0.4,4669.90826294,500.0,4669.90826294,9.78434,4381.89,100,500.0,400.0,5.4346e-20
1.05111,4668.47,0.89779,1,163.81572026,0.002,0.000495103,0.00210316,163.81572026,500,4667.86774496,0.00179637,0.99956,1.00046,0.4,4667.86774496,500.0,4667.86774496,10.1933,4412.08,100,499.769198194,499.752568561,1.98215e-09
1.0,4667.79,1.0,2,100.162014945,0.01,,0.01,100.162014945,500,4667.78759208,0.01,1.0,1.0,0.4,4667.78759208,500.0,4667.78759208,9.95794,4094.67,100,500.0,100.0,3.50449e-18
1.0,4668.28,1.0,2,82.0047829521,0.005,,0.005,82.0047829521,500,4668.76605794,0.005,1.0,1.0,0.4,4668.76605794,500.0,4668.76605794,9.50852,4263.01,100,500.0,200.000000102,2.1793e-19
1.0,4668.29,1.0,2,108.89186353,0.00333333,,0.00333333,108.89186353,500,4668.3046314,0.00333333,1.0,1.0,0.4,4668.3046314,500.0,4668.3046314,9.80862,4337.37,100,500.0,299.999969474,5.43914e-20
1.0,4668.07,1.0,2,176.108895614,0.0025,,0.0025,176.108895614,500,4667.41673624,0.0025,1.0,1.0,0.4,4667.41673624,500.0,4667.41673624,10.765,4381.48,100,500.0,400.0,5.4346e-20
1.03999,4668.11,0.854441,1,95.2874820282,0.002,0.000688015,0.00207913,95.2874820282,500,4667.47061913,0.00170818,1.00041,1.00065,0.4,4667.47061913,500.0,4667.47061913,10.1553,4411.7,100,499.676794256,499.657362971,2.7498e-09
1.0,4668.52,1.0,2,90.2739867576,0.01,,0.01,90.2739867576,500,4668.52212243,0.01,1.0,1.0,0.4,4668.52212243,500.0,4668.52212243,9.45363,4095.36,100,500.0,100.0,3.50449e-18
1.0,4668.41,1.0,2,90.5989119116,0.005,,0.005,90.5989119116,500,4668.30059212,0.005,1.0,1.0,0.4,4668.30059212,500.0,4668.30059212,9.46277,4263.12,100,500.0,200.000000102,2.1793e-19
1.0,4668.2,1.0,2,134.997367205,0.00333333,,0.00333333,134.997367205,500,4667.78266083,0.00333333,1.0,1.0,0.4,4667.78266083,500.0,4667.78266083,10.2143,4337.28,100,500.0,299.999969474,5.43914e-20
1.0,4667.92,1.0,2,98.8783163599,0.0025,,0.0025,98.8783163599,500,4667.0581346,0.0025,1.0,1.0,0.4,4667.0581346,500.0,4667.0581346,10.1473,4381.33,100,500.0,400.0,5.4346e-20
1.04103,4667.81,0.881904,1,140.828546836,0.002,0.000639033,0.00208253,140.828546836,500,4666.57280944,0.00176421,0.999772,1.00063,0.4,4666.57280944,500.0,4666.57280944,10.2409,4411.39,100,499.687509456,499.681033271,2.5573e-09
1.0,4669.84,1.0,2,73.2598419207,0.01,,0.01,73.2598419207,500,4669.84230584,0.01,1.0,1.0,0.4,4669.84230584,500.0,4669.84230584,8.51631,4096.67,100,500.0,100.0,3.50449e-18
1.0,4669.25,1.0,2,91.8633865413,0.005,,0.005,91.8633865413,500,4668.65392558,0.005,1.0,1.0,0.4,4668.65392558,500.0,4668.65392558,9.06031,4263.95,100,500.0,200.000000102,2.1793e-19
1.0,4668.58,1.0,2,114.969402327,0.00333333,,0.00333333,114.969402327,500,4667.22796588,0.00333333,1.0,1.0,0.4,4667.22796588,500.0,4667.22796588,9.67331,4337.65,100,500.0,299.999969474,5.43914e-20
1.0,4668.65,1.0,2,94.7637538994,0.0025,,0.0025,94.7637538994,500,4668.86361102,0.0025,1.0,1.0,0.4,4668.86361102,500.0,4668.86361102,9.67726,4382.06,100,500.0,400.0,5.4346e-20
1.03917,4668.69,0.897035,1,95.463956661,0.002,0.000360749,0.00207749,95.463956661,500,4668.37336579,0.00179334,1.00041,1.00035,0.4,4668.37336579,500.0,4668.37336579,9.47693,4412.31,100,499.824942865,499.820105023,1.44182e-09
1.0,4666.82,1.0,2,114.509614707,0.01,,0.01,114.509614707,500,4666.81882643,0.01,1.0,1.0,0.4,4666.81882643,500.0,4666.81882643,10.6473,4093.65,100,500.0,100.0,3.50449e-18
1.0,4667.17,1.0,2,121.894395495,0.005,,0.005,121.894395495,500,4667.51907082,0.005,1.0,1.0,0.4,4667.51907082,500.0,4667.51907082,10.8232,4261.88,100,500.0,200.000000102,2.1793e-19
1.0,4667.47,1.0,2,85.5661040571,0.00333333,,0.00333333,85.5661040571,500,4668.05756328,0.00333333,1.0,1.0,0.4,4668.05756328,500.0,4668.05756328,10.3202,4336.54,100,500.0,299.999969474,5.43914e-20
1.0,4667.72,1.0,2,94.8967623442,0.0025,,0.0025,94.8967623442,500,4668.49024486,0.0025,1.0,1.0,0.4,4668.49024486,500.0,4668.49024486,10.1767,4381.13,100,500.0,400.0,5.4346e-20
1.07148,4667.92,0.891965,1,109.260687559,0.002,0.000462275,0.0021422,109.260687559,500,4668.13063453,0.0017833,1.00035,1.00042,0.4,4668.13063453,500.0,4668.13063453,10.0183,4411.53,100,499.788850345,499.769550974,1.8478e-09
1.0,4667.42,1.0,2,116.070091293,0.01,,0.01,116.070091293,500,4667.42432993,0.01,1.0,1.0,0.4,4667.42432993,500.0,4667.42432993,10.7196,4094.25,100,500.0,100.0,3.50449e-18
1.0,4668.17,1.0,2,62.0913418117,0.005,,0.005,62.0913418117,500,4668.91940764,0.005,1.0,1.0,0.4,4668.91940764,500.0,4668.91940764,9.42068,4262.88,100,500.0,200.000000102,2.1793e-19
1.0,4668.04,1.0,2,98.577725457,0.00333333,,0.00333333,98.577725457,500,4667.76140835,0.00333333,1.0,1.0,0.4,4667.76140835,500.0,4667.76140835,9.5778,4337.11,100,500.0,299.999969474,5.43914e-20
