VarVanillaIw,renyi2,VarRet,VarJ,VarDiscRet,ESSRenyi,AvgDiscRet,MinVanillaIw,EpsThisIter,AvgVanillaIw,MinNormIw,SamplesThisIter,AvgEpLen,ESSClassic,IterType,VarNormIw,BatchSize,AvgNormIw,MaxNormIw,MaxVanillaIw,VanillaAvgRet,AvgRet,delta,Bound,J
0.0261255,33.9866,1875.60325551,439.046,1875.60325551,1.737004569e-13,-66.1304365682,0.0723194,521,0.982444,7.8494e-07,50000,95.9692898273,3.07524953996,1,3.07771e-12,100,1.06633e-05,2.40593e-05,2.21667,-66.1304365682,-66.1304365682,0.1,-116.0,-11496.4
0.0433119,34.2475,3520.68886894,577.821,3520.68886894,1.33816314456e-13,-71.7193287089,0.0415283,487,0.96571,4.90564e-07,50000,102.669404517,2.98357249847,1,6.04381e-12,100,1.14077e-05,2.57507e-05,2.17991,-71.7193287089,-71.7193287089,0.1,-120.297,-12123.9
0.0358724,34.2585,2699.77708372,516.344,2699.77708372,1.32344620152e-13,-69.2956881306,0.0614948,499,0.976534,7.01096e-07,50000,100.200400802,3.0436871338,1,4.66272e-12,100,1.11334e-05,2.25263e-05,1.97584,-69.2956881306,-69.2956881306,0.1,-118.479,-11874.1
0.0281788,34.1219,1979.43005432,446.515,1979.43005432,1.51718806462e-13,-67.8408456719,0.0646553,510,0.980616,7.18228e-07,50000,98.0392156863,3.07435328505,1,3.47728e-12,100,1.08932e-05,2.24783e-05,2.02351,-67.8408456719,-67.8408456719,0.1,-117.973,-11773.7
0.0233489,33.8159,1488.88374586,393.773,1488.88374586,2.0602826562e-13,-65.7165283077,0.0716122,525,0.986201,7.68404e-07,50000,95.2380952381,3.11140131237,1,2.68826e-12,100,1.0582e-05,2.07336e-05,1.93229,-65.7165283077,-65.7165283077,0.1,-116.236,-11485.2
0.0283982,34.1247,2003.24712122,444.277,2003.24712122,1.51302098761e-13,-65.5854210466,0.071327,528,0.983174,7.63339e-07,50000,94.696969697,3.19091905523,1,3.2525e-12,100,1.05219e-05,2.29939e-05,2.14857,-65.5854210466,-65.5854210466,0.1,-115.234,-11348.7
0.0366555,34.1613,2829.23528423,527.802,2829.23528423,1.45855917073e-13,-68.5020347398,0.0453669,508,0.976863,5.0789e-07,50000,98.4251968504,3.08664560513,1,4.59408e-12,100,1.09361e-05,2.2659e-05,2.024,-68.5020347398,-68.5020347398,0.1,-117.175,-11721.0
0.0230955,33.9182,1678.06256816,409.085,1678.06256816,1.85996877042e-13,-65.3558965984,0.0884482,530,0.989339,9.3712e-07,50000,94.3396226415,3.15543161479,1,2.59263e-12,100,1.04822e-05,1.86474e-05,1.76,-65.3558965984,-65.3558965984,0.1,-116.215,-11407.0
0.031995,34.1479,2407.61492613,480.424,2407.61492613,1.47828202826e-13,-67.7420783305,0.0510993,512,0.979419,5.66115e-07,50000,97.65625,3.09758215768,1,3.927e-12,100,1.08507e-05,2.44447e-05,2.20646,-67.7420783305,-67.7420783305,0.1,-116.763,-11656.8
0.00985015,34.2935,369.13214012,210.91,369.13214012,1.27792213308e-13,-62.0514769945,0.162086,550,0.996218,1.64345e-06,50000,90.9090909091,3.19893424765,1,1.01266e-12,100,1.0101e-05,1.63365e-05,1.61119,-62.0514769945,-62.0514769945,0.1,-113.304,-11053.5
0.0252705,34.3176,1925.1061954,434.068,1925.1061954,1.247538392e-13,-65.475235848,0.0857779,528,0.984431,9.16819e-07,50000,94.696969697,3.12414863941,1,2.88689e-12,100,1.05219e-05,2.09839e-05,1.96326,-65.475235848,-65.475235848,0.1,-115.787,-11377.3
0.0234416,34.2964,1676.10183856,405.206,1676.10183856,1.27426145361e-13,-64.9983786417,0.080241,531,0.988399,8.4937e-07,50000,94.1619585687,3.15888174619,1,2.62657e-12,100,1.04624e-05,1.89651e-05,1.79166,-64.9983786417,-64.9983786417,0.1,-114.886,-11329.7
0.0140317,34.3784,742.943986863,281.15,742.943986863,1.17397184183e-13,-61.8369416619,0.122774,555,0.994029,1.23635e-06,50000,90.0900900901,3.24542292494,1,1.42292e-12,100,1.001e-05,2.00494e-05,1.99098,-61.8369416619,-61.8369416619,0.1,-112.274,-10944.2
0.0167616,34.311,1163.88935101,347.287,1163.88935101,1.25583696982e-13,-63.3158803046,0.0990678,543,0.991634,1.02214e-06,50000,92.0810313076,3.20131687308,1,1.7843e-12,100,1.02312e-05,1.77836e-05,1.72363,-63.3158803046,-63.3158803046,0.1,-113.8,-11152.3
0.0223966,34.3215,1477.56720702,376.401,1477.56720702,1.24265099629e-13,-64.0380333484,0.0840239,539,0.989138,8.75558e-07,50000,92.7643784787,3.23305020474,1,2.4319e-12,100,1.03072e-05,2.08894e-05,2.00467,-64.0380333484,-64.0380333484,0.1,-113.698,-11184.0
0.0229866,34.4221,1444.34351776,384.781,1444.34351776,1.12379425473e-13,-64.7120474367,0.0531884,532,0.989298,5.61443e-07,50000,93.984962406,3.16189237492,1,2.56125e-12,100,1.04428e-05,2.1329e-05,2.02061,-64.7120474367,-64.7120474367,0.1,-114.699,-11311.1
0.0307075,34.5657,2455.83699947,491.452,2455.83699947,9.73397944099e-14,-67.9572102868,0.0632081,511,0.978021,7.02638e-07,50000,97.8473581213,3.07667059486,1,3.79457e-12,100,1.08719e-05,2.14478e-05,1.9294,-67.9572102868,-67.9572102868,0.1,-118.251,-11717.9
0.026233,34.7544,1880.11632151,432.274,1880.11632151,8.06076869606e-14,-65.366830251,0.0765946,530,0.984398,8.15603e-07,50000,94.3396226415,3.14190526615,1,2.97447e-12,100,1.04822e-05,2.13153e-05,2.00175,-65.366830251,-65.366830251,0.1,-114.89,-11353.9
0.0194783,34.889,1409.91157608,375.058,1409.91157608,7.04498329611e-14,-64.4324298124,0.0760472,534,0.990411,7.98829e-07,50000,93.6329588015,3.18503127552,1,2.14928e-12,100,1.04037e-05,1.85189e-05,1.76297,-64.4324298124,-64.4324298124,0.1,-115.394,-11295.9
0.0171352,35.2229,999.017472869,324.824,999.017472869,5.04555106934e-14,-63.2319652069,0.0785067,543,0.991821,8.09843e-07,50000,92.0810313076,3.1321519192,1,1.82338e-12,100,1.02312e-05,2.01477e-05,1.95313,-63.2319652069,-63.2319652069,0.1,-114.496,-11145.6
0.0098075,35.4973,503.430671254,241.653,503.430671254,3.83444269454e-14,-60.808005733,0.126347,561,0.995422,1.25696e-06,50000,89.1265597148,3.30762091003,1,9.70673e-13,100,9.90295e-06,2.04309e-05,2.05367,-60.808005733,-60.808005733,0.1,-111.607,-10826.3
0.0194043,35.5497,1392.842158,374.474,1392.842158,3.63889066192e-14,-63.2896287061,0.0967316,544,0.988479,9.99377e-07,50000,91.9117647059,3.17831367066,1,2.07119e-12,100,1.02124e-05,2.12642e-05,2.0582,-63.2896287061,-63.2896287061,0.1,-113.022,-11097.2
0.0172594,35.6971,1176.57716109,342.715,1176.57716109,3.14000869227e-14,-62.5991252471,0.0972496,548,0.990665,9.95194e-07,50000,91.2408759124,3.16611464641,1,1.80745e-12,100,1.01379e-05,1.92226e-05,1.87842,-62.5991252471,-62.5991252471,0.1,-112.596,-11009.9
0.0179555,35.7652,1178.55983754,343.34,1178.55983754,2.93341586033e-14,-63.2837512667,0.10019,543,0.990157,1.03525e-06,50000,92.0810313076,3.23022308448,1,1.9171e-12,100,1.02312e-05,1.77498e-05,1.71779,-63.2837512667,-63.2837512667,0.1,-113.477,-11123.0
0.0170161,35.9325,1181.03680142,341.199,1181.03680142,2.48142261926e-14,-63.1107283107,0.0943626,544,0.990268,9.73141e-07,50000,91.9117647059,3.19199043561,1,1.80972e-12,100,1.02124e-05,1.77996e-05,1.72597,-63.1107283107,-63.1107283107,0.1,-113.301,-11101.2
0.0133761,35.7415,745.765433623,280.002,745.765433623,3.00362131783e-14,-61.8627239906,0.0977077,554,0.994523,9.85216e-07,50000,90.2527075812,3.2018206771,1,1.35999e-12,100,1.00281e-05,2.05452e-05,2.03755,-61.8627239906,-61.8627239906,0.1,-113.136,-10954.8
0.00904336,35.6929,497.007764933,235.4,497.007764933,3.15339286119e-14,-61.2908556019,0.178842,559,0.995902,1.78471e-06,50000,89.4454382826,3.24954123118,1,9.00592e-13,100,9.93838e-06,1.53143e-05,1.53461,-61.2908556019,-61.2908556019,0.1,-112.314,-10918.6
0.0126706,35.6413,744.930488745,289.053,744.930488745,3.32019378658e-14,-61.9734790789,0.139199,552,0.995323,1.40754e-06,50000,90.5797101449,3.2211189491,1,1.29552e-12,100,1.00644e-05,2.01879e-05,1.99649,-61.9734790789,-61.9734790789,0.1,-112.811,-10991.9
0.013955,35.7534,754.541621424,284.263,754.541621424,2.96817503686e-14,-62.4409295687,0.0964206,548,0.993295,9.84098e-07,50000,91.2408759124,3.21428940347,1,1.45367e-12,100,1.01379e-05,2.12212e-05,2.07922,-62.4409295687,-62.4409295687,0.1,-113.303,-11052.0
0.015589,35.7996,896.02675417,303.228,896.02675417,2.83433841042e-14,-63.3528028096,0.104125,542,0.993542,1.07423e-06,50000,92.2509225092,3.22293344766,1,1.65921e-12,100,1.02501e-05,1.63333e-05,1.58319,-63.3528028096,-63.3528028096,0.1,-114.089,-11183.1
0.137217,35.9668,69.8145971761,168.706,69.8145971761,2.39777615608e-14,-60.0282229997,0.0162941,566,0.973821,1.64234e-07,50000,88.3392226148,3.48212209786,1,1.39403e-11,100,9.81547e-06,7.06786e-05,7.01222,-60.0282229997,-60.0282229997,0.1,-68.6359,-10532.6
0.00919575,35.1219,495.859126542,225.664,495.859126542,5.58142290391e-14,-61.3843673262,0.124506,555,0.996313,1.25091e-06,50000,90.0900900901,3.22694561792,1,9.28249e-13,100,1.001e-05,1.87621e-05,1.86742,-61.3843673262,-61.3843673262,0.1,-112.294,-10923.4
0.0159683,34.9251,1192.44354278,347.264,1192.44354278,6.79569819028e-14,-63.6749290681,0.0870942,538,0.9924,9.06249e-07,50000,92.936802974,3.18820677725,1,1.72893e-12,100,1.03263e-05,1.73073e-05,1.6633,-63.6749290681,-63.6749290681,0.1,-115.077,-11218.6
0.0147052,34.6802,957.565432156,307.512,957.565432156,8.68086185377e-14,-61.719123714,0.0936554,556,0.993443,9.41982e-07,50000,89.928057554,3.24781213255,1,1.48761e-12,100,9.99201e-06,1.63252e-05,1.62311,-61.719123714,-61.719123714,0.1,-112.372,-10889.5
0.0247163,34.7493,1860.32107139,422.179,1860.32107139,8.10183087862e-14,-64.9924093483,0.0685752,532,0.984991,7.27027e-07,50000,93.984962406,3.15352134091,1,2.77811e-12,100,1.04428e-05,2.03237e-05,1.91698,-64.9924093483,-64.9924093483,0.1,-114.529,-11302.6
0.0149275,34.6208,947.786549811,313.516,947.786549811,9.21288875058e-14,-62.1217969391,0.0670076,553,0.994342,6.77003e-07,50000,90.4159132007,3.28716368486,1,1.52378e-12,100,1.00462e-05,1.694e-05,1.67667,-62.1217969391,-62.1217969391,0.1,-112.874,-10972.9
0.0205733,34.4996,1406.12648524,377.555,1406.12648524,1.03995446289e-13,-62.9325766956,0.0960682,547,0.988795,9.86764e-07,50000,91.407678245,3.20188113089,1,2.17056e-12,100,1.01564e-05,2.26077e-05,2.20101,-62.9325766956,-62.9325766956,0.1,-113.187,-11021.1
0.0140476,34.5832,815.348443806,289.691,815.348443806,9.56502625803e-14,-61.6911399636,0.0780505,557,0.993659,7.83448e-07,50000,89.7666068223,3.2225783396,1,1.41538e-12,100,9.97407e-06,1.65709e-05,1.65086,-61.6911399636,-61.6911399636,0.1,-112.604,-10906.7
0.00620873,34.4789,271.404880975,178.971,271.404880975,1.06165574711e-13,-60.7024258325,0.132596,561,0.997904,1.31585e-06,50000,89.1265597148,3.24096054497,1,6.11441e-13,100,9.90295e-06,1.45243e-05,1.46359,-60.7024258325,-60.7024258325,0.1,-111.897,-10853.6
0.118662,34.7287,68.568733681,152.877,68.568733681,8.27039141647e-14,-59.8174430757,0.0176953,567,0.961566,1.80312e-07,50000,88.1834215168,3.40671413842,1,1.23209e-11,100,9.79816e-06,6.97665e-05,6.8467,-59.8174430757,-59.8174430757,0.1,-68.7205,-10513.5
0.0086513,34.6573,253.104766517,180.567,253.104766517,8.88224903066e-14,-59.6870811175,0.184485,572,0.99721,1.79683e-06,50000,87.4125874126,3.32588278325,1,8.20675e-13,100,9.71251e-06,1.83327e-05,1.88227,-59.6870811175,-59.6870811175,0.1,-106.553,-10656.7
0.013105,34.6351,854.35794588,299.462,854.35794588,9.08161947509e-14,-61.3353497641,0.102503,559,0.993305,1.02558e-06,50000,89.4454382826,3.28809403398,1,1.3119e-12,100,9.93838e-06,1.59828e-05,1.59742,-61.3353497641,-61.3353497641,0.1,-111.484,-10854.0
0.00875097,34.505,484.234387503,219.705,484.234387503,1.03432850614e-13,-60.0254255925,0.0993691,569,0.996009,9.74099e-07,50000,87.8734622144,3.23041707828,1,8.40931e-13,100,9.76372e-06,1.51592e-05,1.5464,-60.0254255925,-60.0254255925,0.1,-110.519,-10684.9
0.00977037,34.561,476.344146717,234.748,476.344146717,9.78043081334e-14,-61.5529872184,0.189735,555,0.995257,1.9083e-06,50000,90.0900900901,3.26461570168,1,9.88346e-13,100,1.001e-05,1.76359e-05,1.75348,-61.5529872184,-61.5529872184,0.1,-112.531,-10960.1
0.0167473,34.5494,955.272600911,308.387,955.272600911,9.89428494452e-14,-61.6071281192,0.109246,558,0.990545,1.09805e-06,50000,89.605734767,3.26474457243,1,1.69193e-12,100,9.95619e-06,2.174e-05,2.16293,-61.6071281192,-61.6071281192,0.1,-111.502,-10854.3
0.0141744,34.5983,939.990588453,312.937,939.990588453,9.42233997646e-14,-61.8129165059,0.117433,554,0.993571,1.18524e-06,50000,90.2527075812,3.28602247185,1,1.44392e-12,100,1.00281e-05,1.70029e-05,1.68463,-61.8129165059,-61.8129165059,0.1,-112.093,-10924.3
0.0072462,34.5305,278.138403644,185.061,278.138403644,1.0082699567e-13,-59.8720024795,0.176988,569,0.997257,1.73281e-06,50000,87.8734622144,3.25138423861,1,6.94587e-13,100,9.76372e-06,1.795e-05,1.8334,-59.8720024795,-59.8720024795,0.1,-110.554,-10696.0
0.00952201,34.6196,497.679658118,226.556,497.679658118,9.22375474861e-14,-60.5719903723,0.0987057,564,0.995415,9.76756e-07,50000,88.6524822695,3.22692623306,1,9.32431e-13,100,9.85028e-06,1.55463e-05,1.57103,-60.5719903723,-60.5719903723,0.1,-111.096,-10774.9
0.00871778,34.6637,218.822159471,166.505,218.822159471,8.82601221961e-14,-60.438007885,0.166773,564,0.996466,1.64858e-06,50000,88.6524822695,3.2351727914,1,8.51879e-13,100,9.85028e-06,1.74876e-05,1.76906,-60.438007885,-60.438007885,0.1,-104.431,-10796.5
0.00723104,34.6488,277.770609566,186.645,277.770609566,8.95830175007e-14,-59.839582768,0.177331,569,0.996854,1.73688e-06,50000,87.8734622144,3.26794479838,1,6.93694e-13,100,9.76372e-06,1.78208e-05,1.81946,-59.839582768,-59.839582768,0.1,-110.55,-10690.7
0.00972226,34.641,508.326611035,243.806,508.326611035,9.02828680756e-14,-61.1193985614,0.159522,558,0.996244,1.59422e-06,50000,89.605734767,3.24000292045,1,9.71007e-13,100,9.95619e-06,2.16394e-05,2.1653,-61.1193985614,-61.1193985614,0.1,-112.812,-10881.9
0.0122238,34.6985,722.719567278,276.372,722.719567278,8.52345517484e-14,-61.3655153276,0.102386,558,0.992297,1.02729e-06,50000,89.605734767,3.23917207902,1,1.23058e-12,100,9.95619e-06,1.94002e-05,1.93355,-61.3655153276,-61.3655153276,0.1,-111.798,-10877.6
0.0142575,34.616,905.962510381,305.988,905.962510381,9.25657090394e-14,-61.7461494041,0.113762,556,0.992878,1.14487e-06,50000,89.928057554,3.28864975238,1,1.44397e-12,100,9.99201e-06,1.6245e-05,1.61423,-61.7461494041,-61.7461494041,0.1,-111.578,-10914.8
0.00940833,34.538,460.268946291,230.124,460.268946291,1.00074413254e-13,-61.0914143591,0.157337,559,0.996729,1.56881e-06,50000,89.4454382826,3.23186341757,1,9.35383e-13,100,9.93838e-06,1.58131e-05,1.58591,-61.0914143591,-61.0914143591,0.1,-112.206,-10881.8
0.00700528,34.5255,263.513128121,178.855,263.513128121,1.01333659166e-13,-59.5762160996,0.144612,574,0.997531,1.40312e-06,50000,87.1080139373,3.31772255976,1,6.59484e-13,100,9.67867e-06,1.84289e-05,1.89938,-59.5762160996,-59.5762160996,0.1,-109.381,-10646.5
0.0136981,34.5606,811.491332933,295.781,811.491332933,9.78405078029e-14,-61.4428544945,0.1098,557,0.993553,1.10226e-06,50000,89.7666068223,3.20910050971,1,1.38045e-12,100,9.97407e-06,2.00475e-05,1.99701,-61.4428544945,-61.4428544945,0.1,-111.686,-10871.3
0.00703036,34.5664,278.535492633,182.492,278.535492633,9.72744656333e-14,-60.1985982703,0.165001,567,0.996445,1.62247e-06,50000,88.1834215168,3.26836716479,1,6.79766e-13,100,9.79816e-06,1.54123e-05,1.56739,-60.1985982703,-60.1985982703,0.1,-110.972,-10755.6
0.0131817,34.52,737.775837241,278.457,737.775837241,1.01893388529e-13,-61.6454570847,0.112387,556,0.994975,1.12864e-06,50000,89.928057554,3.23509434214,1,1.32939e-12,100,9.99201e-06,2.1504e-05,2.1413,-61.6454570847,-61.6454570847,0.1,-112.784,-10916.8
0.00863777,34.5076,482.961937938,220.3,482.961937938,1.03171195198e-13,-60.3499030948,0.12958,568,0.996716,1.27159e-06,50000,88.0281690141,3.29257252692,1,8.31796e-13,100,9.78091e-06,1.4998e-05,1.52836,-60.3499030948,-60.3499030948,0.1,-110.846,-10744.6
0.10115,34.6503,72.1040469855,146.262,72.1040469855,8.9446427349e-14,-59.5605049119,0.0373945,572,0.974668,3.72634e-07,50000,87.4125874126,3.50066458825,1,1.00442e-11,100,9.71251e-06,5.34246e-05,5.36126,-59.5605049119,-59.5605049119,0.1,-70.2427,-10487.0
0.0122381,34.5988,661.512881136,263.638,661.512881136,9.41720106309e-14,-61.1499894345,0.105517,559,0.994196,1.05479e-06,50000,89.4454382826,3.27415141399,1,1.22293e-12,100,9.93838e-06,1.95638e-05,1.95708,-61.1499894345,-61.1499894345,0.1,-111.419,-10843.6
0.00950412,34.5186,504.983129234,227.872,504.983129234,1.02034967835e-13,-61.0463843241,0.0916997,558,0.994352,9.18166e-07,50000,89.605734767,3.20912027683,1,9.52837e-13,100,9.95619e-06,1.5285e-05,1.52655,-61.0463843241,-61.0463843241,0.1,-111.868,-10858.5
0.0120522,34.6068,432.312793692,213.166,432.312793692,9.34259711976e-14,-61.10187749,0.11546,559,0.994235,1.15414e-06,50000,89.4454382826,3.24967035283,1,1.20426e-12,100,9.93838e-06,1.57969e-05,1.58032,-61.10187749,-61.10187749,0.1,-107.069,-10858.2
0.0145468,34.6343,956.622538478,312.928,956.622538478,9.08889755314e-14,-61.7327125468,0.0933686,557,0.992487,9.38314e-07,50000,89.7666068223,3.23686272128,1,1.46914e-12,100,9.97407e-06,1.69291e-05,1.68456,-61.7327125468,-61.7327125468,0.1,-112.409,-10904.2
0.0139705,34.5901,927.489995667,301.671,927.489995667,9.49924712785e-14,-61.0253438887,0.0920249,562,0.993364,9.15773e-07,50000,88.9679715302,3.30632722203,1,1.38349e-12,100,9.88533e-06,1.81288e-05,1.82174,-61.0253438887,-61.0253438887,0.1,-110.762,-10777.2
0.00768574,34.7013,286.665426483,190.527,286.665426483,8.50017352342e-14,-60.2443781829,0.174609,564,0.996889,1.72531e-06,50000,88.6524822695,3.25912689281,1,7.50393e-13,100,9.85028e-06,1.98666e-05,2.01058,-60.2443781829,-60.2443781829,0.1,-111.286,-10758.5
0.0198236,34.7047,190.804669304,166.498,190.804669304,8.4714929154e-14,-59.462260702,0.123786,573,0.992053,1.20979e-06,50000,87.260034904,3.35380815115,1,1.89347e-12,100,9.69556e-06,2.85808e-05,2.9244,-59.462260702,-59.462260702,0.1,-89.3619,-10574.4
0.0107933,34.6387,520.179123224,233.43,520.179123224,9.04949242914e-14,-60.414921547,0.11705,567,0.995366,1.15221e-06,50000,88.1834215168,3.34599968479,1,1.04587e-12,100,9.79816e-06,1.83379e-05,1.86289,-60.414921547,-60.414921547,0.1,-111.252,-10733.9
0.0966458,34.9588,56.0469788073,102.26,56.0469788073,6.5704799233e-14,-59.3520336751,0.0094858,573,0.959972,9.58051e-08,50000,87.260034904,3.5981509846,1,9.85852e-12,100,9.69556e-06,3.45506e-05,3.4209,-59.3520336751,-59.3520336751,0.1,-68.085,-10478.8
0.101729,35.121,52.785795807,104.195,52.785795807,5.58653532228e-14,-58.8410498838,0.0176035,580,0.954534,1.76647e-07,50000,86.2068965517,3.51508966385,1,1.02438e-11,100,9.57854e-06,3.39229e-05,3.38053,-58.8410498838,-58.8410498838,0.1,-67.2673,-10385.6
0.00649244,35.0378,271.864798219,179.523,271.864798219,6.07109389321e-14,-59.9085044751,0.18385,570,0.996784,1.79769e-06,50000,87.7192982456,3.24910652657,1,6.20742e-13,100,9.74659e-06,1.57529e-05,1.61104,-59.9085044751,-59.9085044751,0.1,-110.644,-10709.1
0.00667409,35.1298,269.251497352,179.733,269.251497352,5.53762885833e-14,-59.2916419346,0.185496,576,0.997516,1.79357e-06,50000,86.8055555556,3.32547975468,1,6.23968e-13,100,9.64506e-06,1.59178e-05,1.64626,-59.2916419346,-59.2916419346,0.1,-109.646,-10597.8
0.00943776,35.1697,511.776723458,229.288,511.776723458,5.320815226e-14,-60.2837964288,0.114917,567,0.995789,1.13074e-06,50000,88.1834215168,3.27359600403,1,9.13742e-13,100,9.79816e-06,1.6082e-05,1.63442,-60.2837964288,-60.2837964288,0.1,-111.58,-10722.3
0.0145775,35.0917,975.097706904,317.276,975.097706904,5.75279990651e-14,-62.4668063371,0.112296,549,0.99196,1.14558e-06,50000,91.0746812386,3.19197218209,1,1.51707e-12,100,1.01194e-05,1.67394e-05,1.64089,-62.4668063371,-62.4668063371,0.1,-113.698,-11033.4
0.00879976,35.2005,500.711922831,236.828,500.711922831,5.1593738635e-14,-60.4627549744,0.156616,566,0.995509,1.5442e-06,50000,88.3392226148,3.38507947221,1,8.55466e-13,100,9.81547e-06,1.58163e-05,1.60413,-60.4627549744,-60.4627549744,0.1,-111.906,-10772.0
0.119136,35.4981,55.9396669864,124.655,55.9396669864,3.83132844325e-14,-59.0822338831,0.0214686,576,0.958865,2.15949e-07,50000,86.8055555556,3.57160959573,1,1.20542e-11,100,9.64506e-06,6.10637e-05,6.07066,-59.0822338831,-59.0822338831,0.1,-67.1227,-10405.0
0.00782304,35.3415,282.574244516,190.661,282.574244516,4.48086629561e-14,-59.8496395932,0.192212,569,0.997424,1.88155e-06,50000,87.8734622144,3.27465037319,1,7.49628e-13,100,9.76372e-06,2.04252e-05,2.08657,-59.8496395932,-59.8496395932,0.1,-110.627,-10687.4
0.00655713,35.2636,270.383109838,179.707,270.383109838,4.84395526493e-14,-59.5950551263,0.194267,572,0.998742,1.8892e-06,50000,87.4125874126,3.30317937155,1,6.20111e-13,100,9.71251e-06,1.6069e-05,1.65239,-59.5950551263,-59.5950551263,0.1,-110.225,-10652.9
0.0116961,35.2921,715.228427889,270.199,715.228427889,4.70808638149e-14,-61.314229004,0.111049,558,0.993998,1.1123e-06,50000,89.605734767,3.22560425457,1,1.17343e-12,100,9.95619e-06,1.57958e-05,1.57701,-61.314229004,-61.314229004,0.1,-111.72,-10873.7
0.103271,35.3622,65.115942441,123.857,65.115942441,4.38912220916e-14,-59.1514296344,0.015777,576,0.959052,1.58667e-07,50000,86.8055555556,3.55987711465,1,1.04448e-11,100,9.64506e-06,4.38928e-05,4.36446,-59.1514296344,-59.1514296344,0.1,-68.2382,-10420.4
0.0110799,35.1742,517.544678981,237.462,517.544678981,5.29734269517e-14,-61.0424662834,0.113826,559,0.993618,1.13852e-06,50000,89.4454382826,3.20957982221,1,1.10849e-12,100,9.93838e-06,2.04935e-05,2.04889,-61.0424662834,-61.0424662834,0.1,-111.804,-10845.8
0.0119238,35.3247,711.607866278,268.079,711.607866278,4.55688459921e-14,-61.067583902,0.116524,561,0.993404,1.16159e-06,50000,89.1265597148,3.22663237758,1,1.18493e-12,100,9.90295e-06,1.5832e-05,1.58817,-61.067583902,-61.067583902,0.1,-111.268,-10827.0
0.115379,36.2329,61.1236330926,126.203,61.1236330926,1.83762551038e-14,-59.1041603309,0.0290516,576,0.969507,2.89018e-07,50000,86.8055555556,3.47700558061,1,1.14192e-11,100,9.64506e-06,4.67062e-05,4.69484,-59.1041603309,-59.1041603309,0.1,-68.1264,-10404.7
0.130318,36.4361,54.48798231,131.381,54.48798231,1.49967166733e-14,-58.7803371987,0.00821805,579,0.965076,8.17064e-08,50000,86.3557858377,3.69922216916,1,1.28819e-11,100,9.59509e-06,6.53674e-05,6.57467,-58.7803371987,-58.7803371987,0.1,-66.4459,-10346.9
0.0096231,36.1323,499.571808953,225.936,499.571808953,2.03202632955e-14,-60.3153900603,0.109745,567,0.995539,1.08012e-06,50000,88.1834215168,3.28502348223,1,9.32153e-13,100,9.79816e-06,1.65823e-05,1.68483,-60.3153900603,-60.3153900603,0.1,-110.794,-10728.3
0.121937,37.6021,72.6823467229,140.502,72.6823467229,4.67333500038e-15,-59.7266402043,0.00839575,571,0.954682,8.55642e-08,50000,87.5656742557,3.60643202483,1,1.26649e-11,100,9.72952e-06,6.78175e-05,6.6544,-59.7266402043,-59.7266402043,0.1,-68.5851,-10484.8
0.0951811,37.0082,58.1803026025,106.035,58.1803026025,8.46334894057e-15,-59.1339626753,0.0175705,576,0.963585,1.75873e-07,50000,86.8055555556,3.58841229184,1,9.53632e-12,100,9.64506e-06,3.50174e-05,3.49839,-59.1339626753,-59.1339626753,0.1,-68.2699,-10443.2
0.00880986,36.326,491.637704655,223.692,491.637704655,1.6742304369e-14,-60.8173366471,0.103927,560,0.995452,1.03573e-06,50000,89.2857142857,3.29254810545,1,8.75e-13,100,9.92063e-06,1.49563e-05,1.50074,-60.8173366471,-60.8173366471,0.1,-111.716,-10825.9
0.117265,36.7311,60.313690612,137.541,60.313690612,1.11658910453e-14,-59.1171496278,0.0188835,576,0.964069,1.88921e-07,50000,86.8055555556,3.54904392414,1,1.17371e-11,100,9.64506e-06,5.30501e-05,5.3026,-59.1171496278,-59.1171496278,0.1,-67.9041,-10405.6
0.00814904,36.5509,274.601298338,189.283,274.601298338,1.33705009023e-14,-59.5425077694,0.168808,572,0.997495,1.64367e-06,50000,87.4125874126,3.29875969718,1,7.72588e-13,100,9.71251e-06,1.97304e-05,2.02635,-59.5425077694,-59.5425077694,0.1,-109.169,-10631.1
0.0168207,36.5677,125.693863326,145.861,125.693863326,1.31483058447e-14,-59.2548772287,0.17182,574,0.995597,1.67035e-06,50000,87.1080139373,3.35108907251,1,1.58967e-12,100,9.67867e-06,2.59118e-05,2.66542,-59.2548772287,-59.2548772287,0.1,-89.5036,-10566.7
0.120827,36.8526,70.4559544079,191.349,70.4559544079,9.88782820775e-15,-59.1372538715,0.0592166,576,0.983204,5.80905e-07,50000,86.8055555556,3.59255713183,1,1.16275e-11,100,9.64506e-06,7.25452e-05,7.39515,-59.1372538715,-59.1372538715,0.1,-68.5161,-10400.3
0.150789,37.0791,63.6068975906,210.385,63.6068975906,7.88377511863e-15,-58.5471176045,0.0189811,582,0.982378,1.84437e-07,50000,85.910652921,3.56007663562,1,1.42371e-11,100,9.54563e-06,8.5173e-05,8.76549,-58.5471176045,-58.5471176045,0.1,-66.5541,-10276.6
0.0383326,36.9273,89.3641991739,115.678,89.3641991739,9.17654568643e-15,-59.2257297963,0.120403,574,0.981535,1.18726e-06,50000,87.1080139373,3.41757065144,1,3.72725e-12,100,9.67867e-06,2.57515e-05,2.61151,-59.2257297963,-59.2257297963,0.1,-75.5791,-10523.9
