ESSClassic,Bound,VarNormIw,MinVanillaIw,eRenyi2,VanillaAvgRet,AvgNormIw,AvgVanillaIw,BatchSize,MinNormIw,AvgEpLen,VarVanillaIw,VarDiscRet,VarRet,ESSRenyi,AvgDiscRet,AvgRet,MaxNormIw,MaxVanillaIw,J,VarJ
1.1695851965734996,22.30128,0.008535395,8.052262e-05,5.9639425,-2.8755984997090605,0.010000002,7.110738,100,1.1324088e-07,500.0,4315.7163,152.19978664042404,152.19978664042404,16.767431868156294,-2.8755984997090605,-2.8755984997090605,0.92450976,657.39465,32.958496,23.622108
1.1292108419819806,35.12146,0.008844184,0.0010586372,7.454742,-2.0397373192254866,0.01,6.899226,100,1.5344289e-06,500.0,4209.772,318.4369147504198,318.4369147504198,13.414280548713688,-2.0397373192254866,-2.0397373192254866,0.94097245,649.1982,47.51739,22.551783
1.09506472145919,64.40861,0.00912311,0.002715456,5.080858,6.833964271807805,0.01,11.068811,100,2.45325e-06,500.0,11177.504,474.6138720555826,474.6138720555826,19.681714281638527,6.833964271807805,6.833964271807805,0.9555819,1057.7156,80.23557,30.898
1.091219517420084,41.125015,0.009155614,0.012941337,3.275072,11.615272423687136,0.010000002,17.165352,100,7.5392204e-06,500.0,26976.947,328.32600314145293,328.32600314145293,30.53367895865134,11.615272423687136,11.615272423687136,0.95727223,1643.1914,49.460564,14.867312
1.0009756824008242,59.858543,0.009990155,3.9904036e-05,1.0000002,16.39674096979362,0.01,791.0508,100,5.0444343e-10,500.0,62514532.0,500.03339424134026,500.03339424134026,99.99997615814777,16.39674096979362,16.39674096979362,0.9995125,79066.516,65.36102,0.188962
1.107645033614205,54.970024,0.009018345,0.029168343,2.9053404,19.88287792715369,0.010000002,16.58358,100,1.7588689e-05,500.0,24801.82,617.2413257932992,617.2413257932992,34.41937435627346,19.88287792715369,19.88287792715369,0.950139,1575.6707,67.15556,18.40471
1.0792141938092903,56.822105,0.009258588,0.09803899,2.0631437,24.852082913923212,0.01,20.995935,100,4.669427e-05,500.0,40814.562,721.3802489024594,721.3802489024594,48.46972052309298,24.852082913923212,24.852082913923212,0.9625875,2021.0424,67.41589,13.692955
1.1888936625465136,62.037872,0.0083951345,0.0050740954,3.9907682,33.13564698951048,0.01,8.001449,100,6.341471e-06,500.0,5374.8315,664.6107219354644,664.6107219354644,25.05783226030775,33.13564698951048,33.13564698951048,0.9170385,733.7637,76.687386,27.586224
1.183119755259387,68.3005,0.008436595,0.0021492296,3.657297,35.6362812595673,0.01,7.8825436,100,2.7265687e-06,500.0,5242.035,602.9893987587785,602.9893987587785,27.34259832990163,35.6362812595673,35.6362812595673,0.9192589,724.6098,82.29456,25.12877
1.0000003219423166,84.80138,0.009999999,3.005662e-12,1.0000002,46.00155238175266,0.01,7765.368,100,3.870598e-18,500.0,6030091300.0,512.7548010941863,512.7548010941863,99.99997615814777,46.00155238175266,46.00155238175266,0.9999998,776536.7,92.72353,8.919566e-05
