MinNormIw,MaxNormIw,VarDiscRet,eRenyi2,AvgDiscRet,AvgEpLen,AvgVanillaIw,VanillaAvgRet,ESSRenyi,AvgRet,AvgNormIw,MaxVanillaIw,ESSClassic,BatchSize,MinVanillaIw,J,VarJ,VarVanillaIw,VarRet,Bound,VarNormIw
9.753058e-12,0.45338845,12437.688407561976,9.821169,107.04028778741838,11.71,1.3535652,107.04028778741838,10.1820873892845,107.04028778741838,0.009999999,61.369083,4.448566317276889,100,1.32014e-09,342.84213,475.39902,39.750286,12437.688407561976,195.16257,0.0021696116
3.4908783e-08,0.2932586,32615.19127466603,5.472713,212.7813076898669,22.29,1.0457088,212.7813076898669,18.272472924588776,212.7813076898669,0.01,30.66631,9.25858881207321,100,3.650442e-06,408.52298,536.3312,10.825477,32615.19127466603,249.0732,0.0009899783
1.3108185e-35,0.2045137,177931.2839925018,10.431455,457.9284887139732,46.81,1.4239068,457.9284887139732,9.58639070711352,457.9284887139732,0.01,29.120846,11.173262716327802,100,1.8664835e-33,1341.1921,2002.2395,16.281399,177931.2839925018,745.9545,0.0008030239
6.7671024e-17,0.3674328,1343570.785613681,14.508368,1097.9629385498747,110.78,1.4424715,1097.9629385498747,6.8925742151875955,1097.9629385498747,0.01,53.001133,4.185977966787047,100,9.761352e-15,4482.98,2734.671,48.107353,1343570.785613681,2880.1318,0.002312049
6.579603e-08,0.065174006,2915153.957114431,4.3615785,3239.0778742336784,324.59,1.1003699,3239.0778742336784,22.927479309094355,3239.0778742336784,0.01,7.171551,26.513159356453848,100,7.2399966e-06,4634.2925,1220.5596,3.3899274,2915153.957114431,3755.4553,0.00027997096
0.00043467648,0.02538933,822893.0479281477,1.3473718,4723.6342388401945,472.51,0.91576844,4723.6342388401945,74.21856295742899,4723.6342388401945,0.01,2.3250747,70.67390634654676,100,0.0398063,4940.154,208.02934,0.35150504,822893.0479281477,4451.6924,4.1914107e-05
0.00089957187,0.013739119,293139.58465178567,1.0824212,4911.691463094626,491.24,1.0102241,4911.691463094626,92.38547943850705,4911.691463094626,0.01,1.387959,92.60725076118679,100,0.09087692,4978.8286,127.94371,0.08229258,293139.58465178567,4541.0195,8.063529e-06
0.0033683288,0.013513769,169772.7643996396,1.0439245,4958.42692005505,495.89,1.0052822,4958.42692005505,95.79237263409817,4958.42692005505,0.01,1.358515,95.82022462058768,100,0.33861208,4985.777,139.04677,0.044528518,169772.7643996396,4555.8237,4.4061812e-06
0.002348593,0.013639517,136962.4932753738,1.0796274,4930.311278784919,493.11,1.0061971,4930.311278784919,92.62454851841828,4930.311278784919,0.01,1.3724043,92.11553642911147,100,0.23631474,4981.3486,100.125175,0.08753247,136962.4932753738,4544.105,8.645755e-06
0.005766395,0.011440068,11933.292002762795,1.006271,4988.773622866287,498.92,1.0017294,4988.773622866287,99.37680757493028,4988.773622866287,0.01,1.1459851,99.3337409166418,100,0.5776367,4991.6445,80.433685,0.006798224,11933.292002762795,4569.5166,6.7747726e-07
0.00051630236,0.0184025,358803.2427982545,1.1334314,4891.178035137115,489.19,1.012769,4891.178035137115,88.22765713439502,4891.178035137115,0.010000002,1.8637481,88.25668081474979,100,0.0522895,4948.5527,355.95428,0.13785703,358803.2427982545,4500.5464,1.3440274e-05
0.0019724315,0.01216466,125345.92414952183,1.0331277,4964.097523525103,496.46,1.0051061,4964.097523525103,96.79345867646963,4964.097523525103,0.01,1.2226774,96.53799933109444,100,0.1982503,4992.5015,70.09211,0.036594536,125345.92414952183,4564.7773,3.6223678e-06
0.01,0.01,0.06536617973156704,1.0,4999.734444584498,500.0,1.0,4999.734444584498,100.0,4999.734444584498,0.009999998,1.0,100.0,100,1.0,4999.7344,0.2543923,,0.06536617973156704,4578.924,3.5044917e-18
0.01,0.01,0.10840302288098398,1.0,4999.689458711707,500.0,1.0,4999.689458711707,100.0,4999.689458711707,0.009999998,1.0,100.0,100,1.0,4999.69,0.32758895,,0.10840302288098398,4578.8794,3.5044917e-18
0.0017916115,0.015282587,260572.40189853942,1.0736779,4938.819680275643,493.94,0.9904361,4938.819680275643,93.13780253574492,4938.819680275643,0.01,1.5136425,92.5841415312707,100,0.17744768,4970.535,239.79385,0.079367444,260572.40189853942,4534.498,8.090763e-06
0.00998743,0.010005645,0.0855641637327614,1.0000001,4999.713418325713,500.0,1.0000123,4999.713418325713,99.99998807907247,4999.713418325713,0.010000002,1.0005769,99.99997711210148,100,0.9987553,4999.714,0.29098016,9.610082e-08,0.0855641637327614,4578.9033,9.6096004e-12
0.0061823437,0.011443153,11668.820024964085,1.0085266,4988.912312306303,498.93,0.9916551,4988.912312306303,99.15455239834263,4988.912312306303,0.01,1.1347661,99.3011551050897,100,0.61307526,4993.037,66.70685,0.0069903275,11668.820024964085,4570.4365,7.108471e-07
0.009974425,0.010016901,0.0687408181280695,1.0000005,4999.726602900512,500.0,0.9999592,4999.726602900512,99.99995231630692,4999.726602900512,0.01,1.0016493,99.9999237029841,100,0.9974017,4999.727,0.26074106,6.0708084e-07,0.0687408181280695,4578.9165,6.071347e-11
0.0039796685,0.0141794905,249971.94000595307,1.0534332,4949.721076729393,495.01,0.996903,4949.721076729393,94.9277105679656,4949.721076729393,0.01,1.4135576,94.27481116473498,100,0.39673433,4976.8794,228.70244,0.06096284,249971.94000595307,4544.9727,6.1342216e-06
0.009980892,0.010004306,0.09455233854383109,1.0,4999.728379295673,500.0,0.99995285,4999.728379295673,100.0,4999.728379295673,0.01,1.0003835,99.99999237024616,100,0.9980421,4999.729,0.3056773,1.5009748e-07,0.09455233854383109,4578.9185,1.5011166e-11
0.009998123,0.010001978,0.06344542611629592,1.0,4999.768359240624,500.0,1.0000044,4999.768359240624,100.0,4999.768359240624,0.01,1.0002022,99.99998855595983,100,0.9998168,4999.769,0.25059745,3.0569909e-09,0.06344542611629592,4578.9585,3.057285e-13
0.009992379,0.0100047365,0.07688415803678836,1.0,4999.746258841825,500.0,1.0000049,4999.746258841825,100.0,4999.746258841825,0.01,1.0004785,100.00002288807576,100,0.9992427,4999.747,0.27585375,4.8038377e-08,0.07688415803678836,4578.9365,4.803725e-12
0.009975222,0.010029432,0.08270575522132236,1.0000008,4999.713844532984,500.0,1.000137,4999.713844532984,99.99991655356695,4999.713844532984,0.01,1.0030806,99.99984743317764,100,0.99765885,4999.7144,0.28605324,1.4235038e-06,0.08270575522132236,4578.904,1.4231237e-10
0.0062748976,0.011243249,5812.349625785987,1.0058482,4992.131335344369,499.25,0.9835712,4992.131335344369,99.41858329068725,4992.131335344369,0.010000002,1.1058536,99.00631660790107,100,0.6171808,4994.9717,47.78074,0.009807485,5812.349625785987,4572.9326,1.0137854e-06
0.00999774,0.010001257,0.07919120292272357,1.0,4999.737763968198,500.0,1.0000092,4999.737763968198,100.0,4999.737763968198,0.009999998,1.000135,100.00001525864995,100,0.9997833,4999.7383,0.27998686,4.7865485e-09,0.07919120292272357,4578.9277,4.787062e-13
0.001489336,0.013305178,248974.5287798005,1.0426638,4949.817450065325,495.02,0.9666045,4949.817450065325,95.90819091252293,4949.817450065325,0.01,1.2860844,94.20868567411044,100,0.14395988,4992.2935,74.59863,0.05801617,248974.5287798005,4562.6,6.209425e-06
0.01,0.01,0.05669746026812816,1.0,4999.733727558528,500.0,1.0,4999.733727558528,100.0,4999.733727558528,0.009999998,1.0,100.0,100,1.0,4999.7334,0.23692253,,0.05669746026812816,4578.923,3.5044917e-18
0.01,0.01,0.0665954430476535,1.0,4999.746408970721,500.0,1.0,4999.746408970721,100.0,4999.746408970721,0.009999998,1.0,100.0,100,1.0,4999.7466,0.25676987,,0.0665954430476535,4578.936,3.5044917e-18
0.001465873,0.0146513125,249980.3449573739,1.061109,4949.804988713027,495.01,0.9646699,4949.804988713027,94.24102991643737,4949.804988713027,0.01,1.413368,92.8040647666958,100,0.14140835,4978.8447,209.8219,0.072885685,249980.3449573739,4545.367,7.832218e-06
0.007665971,0.010601341,1224.587866970015,1.0018493,4996.211980714545,499.66,0.9932229,4996.211980714545,99.81541198657183,4996.211980714545,0.01,1.0529494,99.74186248942902,100,0.7614018,4997.0283,26.755466,0.0025786718,1224.587866970015,4575.829,2.6139824e-07
0.0047781873,0.010779839,2702.566821660821,1.0046961,4994.5497377104975,499.49,1.0011663,4994.5497377104975,99.53258198087755,4994.5497377104975,0.01,1.0792412,99.39460059781712,100,0.478376,4997.265,24.84703,0.0061668567,2702.566821660821,4575.468,6.152498e-07
0.009762822,0.010033586,4.064514833870695,1.0000104,4999.513066158646,499.99,1.0003315,4999.513066158646,99.99896288993699,4999.513066158646,0.010000002,1.0036913,99.9984326975294,100,0.9766059,4999.5176,1.9677664,1.553172e-05,4.064514833870695,4578.705,1.5521445e-09
0.009992338,0.010006013,0.05224949729612546,1.0,4999.776214404195,500.0,1.0000019,4999.776214404195,100.0,4999.776214404195,0.010000002,1.0006032,100.0,100,0.9992357,4999.777,0.227446,2.9328351e-08,0.05224949729612546,4578.9663,2.9328105e-12
0.008543759,0.01036296,361.68254686935984,1.0005629,4997.847908244283,499.82,0.9962766,4997.847908244283,99.94374104199406,4997.847908244283,0.01,1.0324376,99.8947218749109,100,0.85119474,4998.104,16.395699,0.0010566425,361.68254686935984,4577.175,1.06455516e-07
0.009999385,0.010001194,0.04683910473696394,1.0,4999.7523627827395,500.0,1.0000031,4999.7523627827395,100.0,4999.7523627827395,0.01,1.0001224,99.99998092657461,100,0.9999416,4999.753,0.21532702,9.1296776e-10,0.04683910473696394,4578.9424,9.130909e-14
0.0099697495,0.010009839,0.05672814666701479,1.0000002,4999.721535244607,500.0,0.99998194,4999.721535244607,99.99997615814777,4999.721535244607,0.01,1.0009658,99.99995040805729,100,0.99695694,4999.7217,0.23687641,4.5968085e-07,0.05672814666701479,4578.911,4.596965e-11
0.009996045,0.010003557,0.06960388260762282,1.0,4999.713547776249,500.0,1.000031,4999.713547776249,100.0,4999.713547776249,0.01,1.0003867,100.00001525831817,100,0.9996355,4999.7144,0.26249278,2.0601945e-08,0.06960388260762282,4578.904,2.0601322e-12
0.009923152,0.010048887,0.08052172213893108,1.0000032,4999.741798819098,500.0,0.99998826,4999.741798819098,99.99967813595418,4999.741798819098,0.01,1.0048769,99.99972915386208,100,0.99230355,4999.743,0.28184968,2.7214066e-06,0.08052172213893108,4578.932,2.721476e-10
0.009983793,0.010010741,0.08911378678942812,1.0000001,4999.710233126653,500.0,1.0000201,4999.710233126653,99.99998807907247,4999.710233126653,0.01,1.0010942,99.99998474152001,100,0.9983994,4999.7104,0.2969147,2.643987e-07,0.08911378678942812,4578.9,2.6438239e-11
0.01,0.01,0.06751792679905406,1.0,4999.73923522581,500.0,1.0,4999.73923522581,100.0,4999.73923522581,0.009999998,1.0,100.0,100,1.0,4999.7393,0.25855318,,0.06751792679905406,4578.9287,3.5044917e-18
0.009941576,0.010015153,0.07579302534188416,1.0000005,4999.750872533456,500.0,0.9998975,4999.750872533456,99.99995231630692,4999.750872533456,0.01,1.0014126,99.99988173236261,100,0.9940556,4999.7515,0.2737029,1.2949248e-06,0.07579302534188416,4578.941,1.2951769e-10
0.01,0.01,0.06706766681978892,1.0,4999.752486386058,500.0,1.0,4999.752486386058,100.0,4999.752486386058,0.009999998,1.0,100.0,100,1.0,4999.7524,0.2576725,,0.06706766681978892,4578.942,3.5044917e-18
0.00566311,0.0108102355,2403.2098493283606,1.0038755,4994.8830442455,499.52,1.0000846,4994.8830442455,99.61394674673838,4994.8830442455,0.010000002,1.081115,99.42702229274413,100,0.5663589,4997.0103,27.74512,0.0058217086,2403.2098493283606,4575.3853,5.820724e-07
0.0099626,0.010006206,0.09030081925837231,1.0000001,4999.716949114668,500.0,0.99999213,4999.716949114668,99.99998807907247,4999.716949114668,0.01,1.0006127,99.9999542232888,100,0.9962521,4999.718,0.29874036,4.621185e-07,0.09030081925837231,4578.907,4.6212062e-11
0.01,0.01,0.18973241719096168,1.0,4999.678374701538,500.0,1.0,4999.678374701538,100.0,4999.678374701538,0.009999998,1.0,100.0,100,1.0,4999.6787,0.43339294,,0.18973241719096168,4578.868,3.5044917e-18
0.01,0.01,0.07547871323622143,1.0,4999.746439760884,500.0,1.0,4999.746439760884,100.0,4999.746439760884,0.009999998,1.0,100.0,100,1.0,4999.7466,0.27334997,,0.07547871323622143,4578.936,3.5044917e-18
0.009917613,0.010069235,0.08737220451469553,1.0000027,4999.725762377067,500.0,0.99996644,4999.725762377067,99.99972581938579,4999.725762377067,0.01,1.0068897,99.99950407455209,100,0.991728,4999.727,0.2937367,5.138869e-06,0.08737220451469553,4578.916,5.139208e-10
0.01,0.01,0.07488000182828168,1.0,4999.72731446566,500.0,1.0,4999.72731446566,100.0,4999.72731446566,0.009999998,1.0,100.0,100,1.0,4999.7275,0.27224797,,0.07488000182828168,4578.917,3.5044917e-18
0.009979773,0.010017282,0.08050890721126645,1.0000004,4999.6973292567145,500.0,0.99996156,4999.6973292567145,99.99996423722592,4999.6973292567145,0.01,1.0016897,99.99993896252467,100,0.997939,4999.6978,0.28219312,5.684611e-07,0.08050890721126645,4578.887,5.6849914e-11
0.01,0.01,0.05845283688372971,1.0,4999.752539847911,500.0,1.0,4999.752539847911,100.0,4999.752539847911,0.009999998,1.0,100.0,100,1.0,4999.7524,0.24057712,,0.05845283688372971,4578.942,3.5044917e-18
0.0099385325,0.01003948,0.0654950631458541,1.0000029,4999.714270347174,500.0,0.9996403,4999.714270347174,99.99971389852362,4999.714270347174,0.010000002,1.0035869,99.99963747433522,100,0.9934957,4999.715,0.25440684,3.3687654e-06,0.0654950631458541,4578.904,3.3711994e-10
0.009974922,0.010015386,0.07397085057696237,1.0000001,4999.716074854633,500.0,1.0000511,4999.716074854633,99.99998807907247,4999.716074854633,0.010000002,1.0015899,99.99995804049132,100,0.9975433,4999.717,0.270527,3.011413e-07,0.07397085057696237,4578.9062,3.0110803e-11
0.009998941,0.010001564,0.06839258904870125,1.0,4999.705627394137,500.0,0.9999997,4999.705627394137,100.0,4999.705627394137,0.010000002,1.0001562,99.99997711181335,100,0.9998938,4999.706,0.26018703,1.784753e-09,0.06839258904870125,4578.8955,1.7847017e-13
0.009984551,0.010007202,0.0579710157994787,1.0000001,4999.762516551201,500.0,1.0000048,4999.762516551201,99.99998807907247,4999.762516551201,0.01,1.0007249,99.99999237064199,100,0.9984598,4999.763,0.23949467,1.4230675e-07,0.0579710157994787,4578.9526,1.42304024e-11
0.009961235,0.010035264,0.08204562563165899,1.0000006,4999.717972724085,500.0,1.000031,4999.717972724085,99.99994039539075,4999.717972724085,0.01,1.0035576,99.99987793358962,100,0.9961544,4999.7188,0.2846904,1.2549617e-06,0.08204562563165899,4578.908,1.2548838e-10
0.01,0.01,0.05255931921496055,1.0,4999.739265428951,500.0,1.0,4999.739265428951,100.0,4999.739265428951,0.009999998,1.0,100.0,100,1.0,4999.7397,0.22811253,,0.05255931921496055,4578.929,3.5044917e-18
0.009999314,0.010000561,0.06852485778686612,1.0,4999.73104692468,500.0,0.9999967,4999.73104692468,100.0,4999.73104692468,0.010000002,1.0000528,99.99999237058087,100,0.9999281,4999.7314,0.260468,5.105497e-10,0.06852485778686612,4578.921,5.1089988e-14
0.01,0.01,0.06572943971120973,1.0,4999.71131003309,500.0,1.0,4999.71131003309,100.0,4999.71131003309,0.009999998,1.0,100.0,100,1.0,4999.7114,0.255086,,0.06572943971120973,4578.901,3.5044917e-18
0.009995568,0.0100030005,0.08603032757853687,1.0,4999.687054991191,500.0,1.0000025,4999.687054991191,100.0,4999.687054991191,0.010000002,1.0003026,100.00000762937576,100,0.9995593,4999.6875,0.29183257,1.6493209e-08,0.08603032757853687,4578.877,1.6492419e-12
