AvgNormIw,renyi2,VanillaAvgRet,MaxNormIw,VarJ,AvgDiscRet,IterType,AvgEpLen,BatchSize,J,ESSClassic,EpsThisIter,ESSRenyi,VarNormIw,MaxVanillaIw,AvgVanillaIw,delta,Bound,VarRet,MinVanillaIw,SamplesThisIter,MinNormIw,AvgRet,VarVanillaIw,VarDiscRet
4.5537345e-05,nan,4095.641730507898,0.00033313528,9488.867,4095.641730507898,1,409.8360655737705,100,870318.25,1.569510263617055,122,nan,1.9274533e-09,6.107024,0.8347889,0.4,4369.4995,3364139.1433008653,2.5845894e-21,50000,1.4098813e-25,4095.641730507898,0.6477418,3364139.1433008653
4.553734e-05,nan,4095.7805942902855,0.0003108506,9487.701,4095.7805942902855,1,409.8360655737705,100,870208.9,1.4714790359974093,122,nan,1.9446986e-09,5.8682923,0.85966194,0.4,4372.6626,3168314.7712317375,6.2924203e-34,50000,3.3331717e-38,4095.7805942902855,0.6930624,3168314.7712317375
4.8732938e-05,nan,4383.92792504984,0.00025677256,7386.54,4383.92792504984,1,438.5964912280702,100,877266.3,1.3347814731460081,114,nan,1.3265701e-09,4.744868,0.90053,0.4,4371.313,2281039.8680258514,1.1774045e-12,50000,6.371625e-17,4383.92792504984,0.45298237,2281039.8680258514
4.789272e-05,nan,4308.348401632396,0.00026006988,8235.284,4308.348401632396,1,431.0344827586207,100,875990.9,1.7518992680270928,116,nan,1.4900539e-09,4.607802,0.8485418,0.4,4379.1997,2685976.9864126616,1.1218008e-18,50000,6.331579e-23,4308.348401632396,0.46774533,2685976.9864126616
4.4802866e-05,nan,4029.4162677282134,0.00036101582,10191.601,4029.4162677282134,1,403.2258064516129,100,865877.75,2.1219101080060163,124,nan,2.0454016e-09,6.6803946,0.82905185,0.4,4362.615,3309002.7540701865,4.5141716e-14,50000,2.4395076e-18,4029.4162677282134,0.7003746,3309002.7540701865
4.5537337e-05,nan,4095.8247939163807,0.0003452841,9655.353,4095.8247939163807,1,409.8360655737705,100,869117.1,1.4487424473774404,122,nan,1.911144e-09,6.2657557,0.826351,0.4,4370.2314,3247443.9369519507,4.8645676e-30,50000,2.6806947e-34,4095.8247939163807,0.6293426,3247443.9369519507
4.7080986e-05,nan,4234.994636412645,0.0002809112,8668.064,4234.994636412645,1,423.728813559322,100,871815.1,1.4403148446457608,118,nan,1.590418e-09,5.0152965,0.84056836,0.4,4370.709,2868805.401593427,3.4288398e-18,50000,1.9205237e-22,4234.994636412645,0.5069515,2868805.401593427
4.3402775e-05,nan,3903.4576965788883,0.00042764173,11220.672,3903.4576965788883,1,390.625,100,864330.9,1.8849394948864537,128,nan,2.2474693e-09,7.7352724,0.7850784,0.4,4377.213,4026271.73905361,5.1022774e-25,50000,2.8207757e-29,3903.4576965788883,0.73533434,4026271.73905361
4.8732945e-05,nan,4384.103514680816,0.00021800553,8057.7026,4384.103514680816,1,438.5964912280702,100,876329.6,1.2679611522747813,114,nan,1.2795481e-09,3.9743145,0.888418,0.4,4379.3877,2491946.260708407,3.226394e-20,50000,1.7697939e-24,4384.103514680816,0.4252517,2491946.260708407
4.708098e-05,nan,4234.816367341423,0.0003192377,9154.492,4234.816367341423,1,423.728813559322,100,869265.75,1.5197131878487715,118,nan,1.6260002e-09,5.571259,0.82164586,0.4,4366.1636,2802200.5501452778,5.1110643e-17,50000,2.9286816e-21,4234.816367341423,0.49522093,2802200.5501452778
4.960317e-05,nan,4462.584366421698,0.00023161797,7074.8896,4462.584366421698,1,446.42857142857144,100,879729.0,1.1724880315369453,112,nan,1.1289534e-09,4.1160545,0.8814919,0.4,4378.9434,2142825.0981756225,8.343784e-12,50000,4.695201e-16,4462.584366421698,0.35652804,2142825.0981756225
4.789272e-05,nan,4308.0162300546335,0.0002502006,7800.1904,4308.0162300546335,1,431.0344827586207,100,875669.56,1.3881265217298588,116,nan,1.4639151e-09,4.572136,0.87518585,0.4,4370.0615,2677797.731998418,6.5979224e-19,50000,3.6105753e-23,4308.0162300546335,0.48885205,2677797.731998418
4.8732945e-05,nan,4384.12175894181,0.00026299412,7791.7393,4384.12175894181,1,438.5964912280702,100,877388.6,1.3933774372487997,114,nan,1.2889138e-09,4.581245,0.84890705,0.4,4379.313,2474533.1586352442,8.495791e-10,50000,4.8771524e-14,4384.12175894181,0.3911099,2474533.1586352442
4.340278e-05,nan,3903.337548579398,0.0003961051,10792.268,3903.337548579398,1,390.625,100,865548.7,1.92052963532646,128,nan,2.240472e-09,7.316781,0.8017281,0.4,4368.921,3762172.670712792,2.1990224e-31,50000,1.1904744e-35,3903.337548579398,0.764467,3762172.670712792
4.9603175e-05,nan,4462.402361529486,0.00021999724,7616.0483,4462.402361529486,1,446.42857142857144,100,876723.75,1.190008628776239,112,nan,1.0561209e-09,3.985595,0.8986393,0.4,4372.3164,2047315.3979171007,6.086195e-14,50000,3.3594636e-18,4462.402361529486,0.34662944,2047315.3979171007
4.6296296e-05,nan,4164.23741990522,0.00046345138,9209.734,4164.23741990522,1,416.6666666666667,100,870648.0,1.7598103642060887,120,nan,1.7858011e-09,8.545419,0.85364133,0.4,4371.2153,2993276.749942582,3.3227338e-20,50000,1.802048e-24,4164.23741990522,0.6071436,2993276.749942582
4.8732945e-05,nan,4383.9512645345,0.00024604204,7869.68,4383.9512645345,1,438.5964912280702,100,875954.0,1.36476134474638,114,nan,1.2748205e-09,4.41174,0.8738225,0.4,4372.214,2307748.2062807595,1.1880692e-14,50000,6.625843e-19,4383.9512645345,0.40987384,2307748.2062807595
4.208754e-05,nan,3784.6017827039204,0.0005266518,12181.762,3784.6017827039204,1,378.7878787878788,100,860631.25,1.7024383671152556,132,nan,2.629685e-09,9.89481,0.7907468,0.4,4365.8384,4180231.657256649,4.5345835e-24,50000,2.4135345e-28,3784.6017827039204,0.928264,4180231.657256649
4.789272e-05,nan,4308.376881097453,0.00029397142,8264.974,4308.376881097453,1,431.0344827586207,100,875747.44,1.7434961425580071,116,nan,1.4653118e-09,5.423449,0.8835679,0.4,4377.7876,2710950.280296968,1.034451e-11,50000,5.607115e-16,4308.376881097453,0.49873626,2710950.280296968
4.7080972e-05,nan,4234.981235414695,0.00029483196,8654.743,4234.981235414695,1,423.728813559322,100,872994.1,2.01265900125455,118,nan,1.6794499e-09,5.372795,0.8579683,0.4,4370.5757,3000556.3101646523,1.7237704e-22,50000,9.459184e-27,4234.981235414695,0.557723,3000556.3101646523
4.409171e-05,nan,3965.109825416239,0.00045259242,10865.518,3965.109825416239,1,396.8253968253968,100,863367.1,2.018826422997376,126,nan,2.1303268e-09,8.433957,0.82163906,0.4,4356.24,3453028.9202514463,5.8866795e-33,50000,3.1589756e-37,3965.109825416239,0.7397661,3453028.9202514463
4.8732945e-05,nan,4383.72221392649,0.00022712468,7613.129,4383.72221392649,1,438.5964912280702,100,876331.06,1.6498676891925104,114,nan,1.2370587e-09,4.107181,0.88125616,0.4,4367.722,2527987.5660053156,1.750584e-12,50000,9.680626e-17,4383.72221392649,0.40452874,2527987.5660053156
5.1440336e-05,nan,4628.223258836801,0.00016491917,6193.471,4628.223258836801,1,462.962962962963,100,883431.25,1.1319126124757481,108,nan,7.514938e-10,2.9287715,0.91352004,0.4,4380.113,1394341.4711996638,6.799178e-07,50000,3.828618e-11,4628.223258836801,0.23700316,1394341.4711996638
4.6296303e-05,nan,4164.220550822913,0.00029165982,9319.697,4164.220550822913,1,416.6666666666667,100,871182.5,1.8419808307097276,120,nan,1.7830399e-09,5.1310945,0.8144785,0.4,4372.8247,3161414.1511274977,5.31315e-23,50000,3.0200816e-27,4164.220550822913,0.5518587,3161414.1511274977
4.708098e-05,nan,4234.979510292547,0.0002937093,8783.729,4234.979510292547,1,423.728813559322,100,872608.25,1.4557079390694136,118,nan,1.6035564e-09,5.1534777,0.8260915,0.4,4375.056,2976733.3317074482,5.001719e-18,50000,2.850602e-22,4234.979510292547,0.49368465,2976733.3317074482
4.9603175e-05,nan,4462.185084674309,0.00020064792,7533.325,4462.185084674309,1,446.42857142857144,100,877328.9,1.1355378095120598,112,nan,1.0325186e-09,3.7058961,0.9161531,0.4,4371.441,2044632.0187150626,1.7161807e-07,50000,9.291898e-12,4462.185084674309,0.35222083,2044632.0187150626
4.8732945e-05,nan,4383.914796243436,0.00024192315,7938.1377,4383.914796243436,1,438.5964912280702,100,875256.0,1.629902963731177,114,nan,1.2768424e-09,4.4150777,0.8893722,0.4,4370.8105,2256380.2561800783,1.5449528e-12,50000,8.4655325e-17,4383.914796243436,0.42526454,2256380.2561800783
5.1440325e-05,nan,4628.228174445504,0.00016133903,6595.812,4628.228174445504,1,462.962962962963,100,882381.06,1.1047300495598895,108,nan,6.9010486e-10,2.9147391,0.9293172,0.4,4380.062,1421528.261512248,1.5899695e-05,50000,8.8009305e-10,4628.228174445504,0.2252348,1421528.261512248
5.0505052e-05,nan,4543.703398703526,0.0001725278,6694.9824,4543.703398703526,1,454.54545454545456,100,879833.25,1.172697633722344,110,nan,8.776071e-10,3.078948,0.9013181,0.4,4372.5693,1728399.6989448525,8.2800276e-14,50000,4.6396854e-18,4543.703398703526,0.27950314,1728399.6989448525
4.789272e-05,nan,4307.975268265828,0.0002486768,8515.844,4307.975268265828,1,431.0344827586207,100,871344.7,1.3834805164937736,116,nan,1.4564154e-09,4.5696816,0.880076,0.4,4365.1436,2380457.152754863,6.4203536e-17,50000,3.4938825e-21,4307.975268265828,0.49179783,2380457.152754863
4.708098e-05,nan,4234.785633682576,0.00027268776,8497.938,4234.785633682576,1,423.728813559322,100,871759.75,1.4855643614784204,118,nan,1.607426e-09,5.022948,0.86723846,0.4,4366.2866,2654296.700866742,2.946745e-20,50000,1.5997404e-24,4234.785633682576,0.54540235,2654296.700866742
5.2410902e-05,nan,4715.734775473788,0.00014422835,5530.4395,4715.734775473788,1,471.6981132075472,100,886132.4,1.0262175008167151,106,nan,5.360334e-10,2.554052,0.92811275,0.4,4379.935,1082812.3362411095,2.872318e-06,50000,1.6220096e-10,4715.734775473788,0.16809316,1082812.3362411095
4.4802866e-05,nan,4029.4071734523427,0.00033417335,10374.632,4029.4071734523427,1,403.2258064516129,100,865806.6,2.0561769101610343,124,nan,2.0455098e-09,6.156208,0.82536733,0.4,4367.462,3464493.9368352755,4.1497704e-24,50000,2.2525922e-28,4029.4071734523427,0.6941998,3464493.9368352755
5.0505052e-05,nan,4543.913683426249,0.00023859095,7150.1484,4543.913683426249,1,454.54545454545456,100,880583.06,1.2424186686741858,110,nan,9.020074e-10,4.297312,0.9096571,0.4,4379.789,1950512.6685533707,1.2527266e-08,50000,6.9552605e-13,4543.913683426249,0.29261458,1950512.6685533707
5.0505052e-05,nan,4543.704213926446,0.00018350584,6976.269,4543.704213926446,1,454.54545454545456,100,879284.5,1.1350285893284522,110,nan,9.181957e-10,3.284645,0.9040103,0.4,4372.5376,1645706.383106571,1.1430974e-07,50000,6.386232e-12,4543.704213926446,0.29417947,1645706.383106571
4.9603175e-05,nan,4462.407249691933,0.00020404664,7409.5923,4462.407249691933,1,446.42857142857144,100,877356.25,1.4016969890230702,112,nan,1.1149729e-09,3.6717267,0.89258665,0.4,4372.9316,2021337.931204409,4.2746476e-11,50000,2.375524e-15,4462.407249691933,0.36103237,2021337.931204409
4.873294e-05,nan,4384.1294911115865,0.0002338744,7598.479,4384.1294911115865,1,438.5964912280702,100,878335.0,1.3718636118179544,114,nan,1.3086486e-09,4.026625,0.83903706,0.4,4379.552,2641157.22216765,1.46964e-11,50000,8.535962e-16,4384.1294911115865,0.38791814,2641157.22216765
5.2410902e-05,nan,4715.7818911413815,0.00014780503,5743.0835,4715.7818911413815,1,471.6981132075472,100,887483.3,0.8917271714737319,106,nan,5.138929e-10,2.6098168,0.92542756,0.4,4385.621,1343272.6883618115,2.0259908e-05,50000,1.1474047e-09,4715.7818911413815,0.16021906,1343272.6883618115
4.789272e-05,nan,4308.3640483905765,0.0002837643,8060.7544,4308.3640483905765,1,431.0344827586207,100,875671.0,1.4687004340230034,116,nan,1.4916111e-09,5.1099386,0.8624371,0.4,4378.985,2738201.211364381,6.1126612e-18,50000,3.3944733e-22,4308.3640483905765,0.48369482,2738201.211364381
4.708098e-05,nan,4235.1713728840095,0.00034044628,8799.32,4235.1713728840095,1,423.728813559322,100,874095.0,1.7237722932089208,118,nan,1.6330006e-09,6.014563,0.8317657,0.4,4378.9717,3034612.5457537104,,50000,,4235.1713728840095,0.50967973,3034612.5457537104
5.0505052e-05,nan,4543.9066853149425,0.00019183337,6717.968,4543.9066853149425,1,454.54545454545456,100,882337.5,1.3638517042653615,110,nan,9.073691e-10,3.4324832,0.90368915,0.4,4379.484,2000040.934469069,7.751024e-11,50000,4.331864e-15,4543.9066853149425,0.29050425,2000040.934469069
4.8732945e-05,nan,4384.122919192354,0.000233691,8124.564,4384.122919192354,1,438.5964912280702,100,876090.0,1.3267607474425613,114,nan,1.1987958e-09,4.1162624,0.8583882,0.4,4378.8843,2484921.427417564,2.1443755e-14,50000,1.2174182e-18,4384.122919192354,0.37193528,2484921.427417564
5.2410902e-05,nan,4715.762158827256,0.00014700468,5362.154,4715.762158827256,1,471.6981132075472,100,887023.1,0.9043013522879348,106,nan,5.418754e-10,2.6536407,0.9460903,0.4,4379.7593,1172368.1539730793,1.8879689e-08,50000,1.0458848e-12,4715.762158827256,0.1765718,1172368.1539730793
4.7892725e-05,nan,4308.356384911471,0.00028280477,8799.636,4308.356384911471,1,431.0344827586207,100,873258.3,1.417214405975973,116,nan,1.3517433e-09,5.081161,0.8604898,0.4,4379.429,2717382.580684516,1.1128974e-17,50000,6.1941096e-22,4308.356384911471,0.4363617,2717382.580684516
