MinD2w0t,InitialBound,EmpiricalD2,MeanD2w0t,StdD2w0t,TimestepsSoFar,Iteration,InitialReturnStd,StdIW,InitialReturnMin,ReturnStepMax,ReturnStepMaxmin,EpRewMean,MaxIW,MaxD2w0t,Bound,InitialReturnMax,EpThisIter,InitialReturnMean,EpLenMean,MeanIW,Weights,EpisodesSoFar,ReturnMeanIW,MinIW,EntropyCoefficient,MeanEntropy,TimeElapsed,J_sample_variance
,374.06436,222280450000.0,528033700.0,95880176000.0,222382,80,1.9266118,1307.6914,-2.6582947,100.0,90.566666,-120.88824058923775,13520.714,21168323000000.0,38096.055,5.905487,100,-1.0070801e-05,25.63,128.23106,[ 1.084 -0.983  0.766  0.61  -1.207],8000,38093.688,4.8490776e-08,10.0,0.2366061,854.2194292545319,143985330000.0
,384.07742,3547678200.0,9430263.0,750763970.0,224877,81,1.3902729,27.84062,-2.4105606,100.0,90.37132,-120.11773392776365,282.3671,122157360000.0,1114.6279,4.47995,100,-2.2888185e-06,24.95,3.2172134,[ 1.117 -0.932  0.781  0.546 -1.182],8100,1112.6293,1.6238014e-11,10.0,0.19986682,867.5619838237762,80815470.0
,373.2801,2030055.2,4887.2544,545258.2,227428,82,1.5766296,457.59122,-2.8287125,100.0,90.593124,-119.9845912428561,41823.727,115187610.0,11676.512,4.392685,100,1.3732911e-06,25.51,41.075176,[ 1.174 -0.885  0.782  0.618 -1.219],8200,11674.6875,4.0672836e-07,10.0,0.18241742,878.8431243896484,12618093000.0
,390.36487,23.073576,0.47655392,7.519014,229878,83,1.6715981,7.792926,-2.5182037,100.0,90.23534,-119.6171526943131,81.37979,699.5605,574.4886,5.111603,100,1.1062622e-05,24.5,1.6096286,[ 1.144 -0.96   0.802  0.626 -1.237],8300,572.7675,0.00055065495,10.0,0.17210822,891.2848818302155,5592553.5
,383.4083,18668.5,52.8619,1695.6888,232370,84,1.4831021,27.360577,-2.3353424,100.0,90.37431,-119.93607048318049,281.70892,253771.62,1111.7344,5.432617,100,7.095337e-06,24.92,3.4002776,[ 1.112 -0.992  0.841  0.652 -1.247],8400,1110.2457,3.6825093e-06,10.0,0.14886373,900.9419476985931,62749116.0
,390.89893,30255.443,88.09486,4357.366,234811,85,1.6069635,69.920906,-2.661522,100.0,90.22011,-119.36350030056511,731.7427,635971.7,2159.9888,5.786949,100,-3.8146973e-06,24.41,7.2596507,[ 1.126 -0.931  0.836  0.64  -1.27 ],8500,2158.3499,1.471255e-06,10.0,0.16389446,911.6300954818726,374691780.0
,391.82632,45122960000.0,741793340.0,29315400000.0,237252,86,1.5119361,326.82373,-2.473549,100.0,90.2005,-119.60297746067488,3368.767,2868916500000.0,10952.822,5.222168,100,8.850097e-06,24.41,32.95983,[ 1.121 -0.987  0.835  0.661 -1.255],8600,10951.308,6.71795e-08,10.0,0.15150164,922.0873003005981,11401177000.0
,368.78342,3931.2222,55.01565,1265.1149,239839,87,1.533012,14.971699,-2.4402084,100.0,90.66826,-120.70602980104795,208.52914,113062.97,896.9468,4.540642,100,-3.8146973e-07,25.87,2.7307837,[ 1.106 -0.999  0.833  0.773 -1.267],8700,895.4978,7.84237e-05,10.0,0.14489828,934.0743544101715,18798044.0
,395.26968,22.559334,0.49746415,6.049121,242258,88,1.351762,2.8441594,-2.670166,100.0,90.12662,-119.41858393147166,27.424633,376.0022,482.48224,4.3613663,100,9.231568e-06,24.19,1.263747,[ 1.108 -1.008  0.882  0.772 -1.274],8800,480.98093,0.0047567696,10.0,0.15013081,943.9824686050415,927307.1
,393.72186,291.65164,7.4707875,193.90419,244684,89,1.3058516,4.4149017,-2.6063004,100.0,90.16135,-119.34293034419386,50.81097,13270.725,498.32626,3.7601242,100,-6.1035155e-07,24.26,1.3207756,[ 1.119 -0.971  0.848  0.707 -1.269],8900,496.7668,0.00029253794,10.0,0.15594582,954.0581505298615,2243279.2
,378.64288,3354.632,11.387554,256.92722,247199,90,1.6657276,18.47808,-2.6586533,100.0,90.47397,-119.78984172321012,254.53886,25871.723,730.66174,4.6542892,100,-3.1280517e-06,25.15,2.287634,[ 1.125 -0.98   0.852  0.646 -1.263],9000,728.8478,0.00010869896,10.0,0.18139735,963.090603351593,26896906.0
,385.21326,438.88486,3.4051337,62.096718,249672,91,1.7574538,7.1750193,-2.938408,100.0,90.346954,-119.35988765587315,74.02542,7826.6143,490.72296,4.448593,100,2.5177003e-06,24.73,1.3685558,[ 1.157 -0.939  0.85   0.615 -1.238],9100,488.7309,0.00045489948,10.0,0.1992068,972.8572039604187,4483903.0
,393.0951,175268220.0,3547180.2,214981500.0,252100,92,1.5943296,8.997473,-2.5910492,100.0,90.18855,-119.11090432424042,84.30817,17464115000.0,711.7841,4.6791916,100,3.6621093e-06,24.28,1.8995115,[ 1.148 -0.949  0.817  0.624 -1.22 ],9200,710.5824,3.330673e-08,10.0,0.120174296,981.9237353801727,9353244.0
,361.27066,36907.707,553.0284,15139.192,254727,93,1.7839739,19.249681,-2.8041153,100.0,90.815735,-120.54406112281875,199.41855,1021271.8,848.7221,5.6941147,100,8.544922e-06,26.27,2.7210252,[ 1.097 -0.922  0.865  0.685 -1.299],9300,847.64355,4.5400384e-06,10.0,0.107853495,991.9828338623047,29702356.0
,383.82455,169.13025,3.7363713,66.0595,257205,94,1.4707886,3.621467,-2.4759674,100.0,90.3593,-119.44822850336445,53.29684,3916.2883,535.21405,4.07399,100,3.8146973e-07,24.78,1.4476528,[ 1.112 -0.896  0.85   0.737 -1.311],9400,533.89685,5.8088775e-05,10.0,0.13171749,1002.0945501327515,1410668.5
,398.8402,6.517047,0.09651516,0.5788541,259591,95,1.4742004,1.8679832,-2.3955383,100.0,90.06154,-118.56583718421871,15.265567,21.89093,483.178,4.140175,100,3.0517579e-06,23.86,1.2641932,[ 1.084 -0.912  0.861  0.703 -1.287],9500,482.04477,0.002132912,10.0,0.1133254,1011.1585929393768,353957.22
,369.09406,75368.17,742.8286,28787.143,262160,96,1.6501986,21.73977,-2.8734207,100.0,90.664764,-119.91115362433666,225.55646,3491935.0,882.694,5.0213623,100,6.1035155e-07,25.69,2.793676,[ 1.114 -0.905  0.866  0.723 -1.306],9600,881.269,7.055306e-06,10.0,0.14250043,1020.3620703220367,38296090.0
,406.62814,455683260.0,1032765.1,85779770.0,264503,97,1.3219671,109.89727,-2.2515182,100.0,89.90445,-118.26931536393072,1117.8438,17680732000.0,4336.2373,4.2910843,100,8.010864e-06,23.43,11.88575,[ 1.089 -0.939  0.895  0.69  -1.276],9700,4334.741,2.2749047e-10,10.0,0.14961067,1029.7664878368378,1533762200.0
,420.46594,60946.523,228.26105,7596.9946,266768,98,1.4172189,45.002747,-2.6375809,100.0,89.62802,-117.46269526880442,463.5095,837061.1,2000.7089,5.060898,100,-4.8065185e-06,22.65,5.7371807,[ 1.111 -0.872  0.899  0.71  -1.269],9800,1999.2709,9.537403e-06,10.0,0.14379555,1040.5743074417114,213486110.0
,423.6126,7.647174,0.2787202,2.797688,269004,99,1.5259175,2.1430197,-2.7385101,100.0,89.574554,-116.55642110460832,21.365025,102.27961,489.69614,4.3562775,100,1.4419556e-05,22.36,1.1769377,[ 1.132 -0.846  0.926  0.678 -1.275],9900,488.57166,0.002813589,10.0,0.112447664,1050.6855671405792,603651.9
,397.43912,7.896019e+23,2.8949724e+21,inf,271373,100,1.589514,29.102613,-3.118393,100.0,90.078125,-117.52466804292932,970.92584,7.777868e+25,1294.3939,4.2110825,100,1.3046265e-05,23.69,3.3284059,[ 1.116 -0.859  0.946  0.658 -1.306],10000,1294.3939,2.1487964e-15,,0.08340212,1059.1919572353363,121920980.0
,423.72913,4626920.0,67514.1,2628702.0,273594,101,1.6769793,40.92385,-2.596161,100.0,89.5486,-116.0628937639654,421.03522,271759300.0,1685.8822,5.0949554,100,-8.087158e-06,22.21,4.5161505,[ 1.044 -0.827  1.028  0.631 -1.336],10100,1685.8822,5.630009e-06,,0.16589662,1068.9592866897583,215050030.0
,431.66232,151692780.0,687803.7,48639830.0,275774,102,1.6338422,235.88878,-2.9475937,100.0,89.38887,-115.66125948453255,2430.6794,6227057700.0,8472.725,5.92408,100,5.4931643e-06,21.8,23.628632,[ 1.055 -0.848  1.093  0.624 -1.253],10200,8472.725,4.0185966e-10,,0.14654115,1079.323936700821,6818940000.0
,449.4087,3575633.5,8876.963,536420.6,277864,103,1.7448393,30.675415,-2.6984177,100.0,89.035736,-114.57658823868871,312.88263,80888936.0,1390.9238,4.2127304,100,6.3323973e-06,20.9,3.383598,[ 1.039 -0.857  1.071  0.523 -1.272],10300,1390.9238,3.4718473e-10,,0.106299795,1090.4993731975555,139410160.0
,438.9575,4851.5864,45.86371,2899.4282,280002,104,1.652191,5.257171,-2.6081314,100.0,89.24719,-114.94756066096302,116.61882,392577.9,702.6774,4.647209,100,,21.38,1.660775,[ 1.069 -0.819  1.096  0.573 -1.313],10400,702.6774,6.284483e-05,,0.096339345,1101.0765225887299,4323423.0
,435.817,206473.48,713.8651,23986.818,282148,105,1.8507059,108.982506,-2.9119797,100.0,89.31424,-114.61552424619518,1124.0093,2484284.8,3980.319,5.066475,100,-7.6293945e-06,21.46,11.025985,[ 1.054 -0.858  1.133  0.543 -1.323],10500,3980.319,1.1086441e-06,,0.122639775,1110.2150206565857,1448016300.0
,450.0671,1.9178354,0.05695333,0.27939993,284240,106,1.5551398,0.8018573,-2.4860382,100.0,89.01695,-114.8826139437261,4.4373527,2.935419,500.90424,5.2726746,100,2.822876e-06,20.92,1.125614,[ 1.064 -0.897  1.104  0.545 -1.296],10600,500.90424,0.0632349,,0.09490473,1120.5539824962616,101904.98
,435.7657,125967790.0,396480.5,38730628.0,286395,107,1.756512,190.35838,-2.7853317,100.0,89.311005,-115.17388856258329,8821.503,6741665000.0,7414.9087,5.311699,100,1.6784668e-06,21.55,18.99003,[ 1.061 -0.898  1.087  0.536 -1.324],10700,7414.9087,2.7417782e-06,,0.15625025,1128.2926061153412,4990100000.0
,440.3138,131.60323,0.74035627,8.586307,288527,108,1.7299205,7.960614,-2.5986633,100.0,89.21179,-114.91602093961745,78.057686,505.65994,708.0434,6.002365,100,4.5013426e-06,21.32,1.7591372,[ 1.041 -0.861  1.131  0.564 -1.263],10800,708.0434,0.00030034792,,0.14599603,1139.1182792186737,7339325.0
,475.13074,1438367100000.0,3216989400.0,644888700000.0,290506,109,1.5481393,40.45346,-2.2588959,100.0,88.51486,-113.64546537239961,500.3707,143660300000000.0,2461.8174,5.658806,100,9.765625e-06,19.79,5.6262364,[ 1.055 -0.841  1.155  0.568 -1.273],10900,2461.8174,7.0758337e-09,,0.22704045,1147.341673374176,301938000.0
,455.93152,5818312.5,56651.293,3171052.0,292569,110,1.3394034,23.075562,-2.6199875,100.0,88.900894,-114.48724474193122,360.221,434765760.0,1626.9095,3.9571686,100,-6.1798096e-06,20.63,3.7672958,[ 1.065 -0.895  1.199  0.662 -1.192],11000,1626.9095,3.3814865e-07,,0.2139453,1157.306651353836,93531710.0
,467.93466,2491891.2,16043.428,1226038.5,294570,111,1.6043388,30.864248,-2.7915192,100.0,88.65039,-113.36943224676732,750.6896,231267730.0,1877.6509,5.428871,100,1.5411377e-05,20.01,4.38919,[ 1.065 -0.892  1.262  0.634 -1.205],11100,1877.6509,8.435033e-06,,0.24341078,1167.381097793579,162436640.0
,445.28268,53.02353,0.5171377,4.6276183,296675,112,1.4716858,5.5564337,-2.5627365,100.0,89.12248,-114.48590546464942,54.14509,249.07834,586.6077,4.1572723,100,-3.3569336e-06,21.05,1.378943,[ 1.131 -0.83   1.178  0.602 -1.176],11200,586.6077,0.00090900715,,0.22757463,1177.3339581489563,4413301.5
,438.41922,140.92186,2.2580347,40.7699,298814,113,1.4347048,4.0905533,-2.5042343,100.0,89.23225,-114.86874814394123,40.92549,3733.4468,584.2642,3.8427505,100,1.0223389e-05,21.39,1.35563,[ 1.097 -0.831  1.143  0.609 -1.191],11300,584.2642,0.0014682633,,0.26101565,1186.3785557746887,2421189.0
,455.9784,11674.758,33.533504,1618.8363,300867,114,1.7411263,25.911112,-2.9475403,100.0,88.909744,-113.84149268879555,266.4511,218702.23,1230.8794,4.381256,100,-2.7465821e-06,20.53,3.0990868,[ 1.076 -0.831  1.144  0.559 -1.158],11400,1230.8794,1.9809404e-06,,0.2571724,1195.3140678405762,91133900.0
,458.75098,733.0178,14.61711,283.34503,302912,115,1.6519667,7.7431545,-2.6571121,100.0,88.84943,-114.01470012559234,163.01924,11425.044,792.8075,5.346176,100,2.5177003e-06,20.45,1.7682143,[ 1.05  -0.898  1.178  0.537 -1.162],11500,792.8075,3.3757027e-07,,0.23152469,1205.069134235382,10308352.0
,477.6849,6.567824,0.21762094,2.4898167,304882,116,1.4494481,1.4160569,-2.7459793,100.0,88.461945,-113.64984367149849,12.445801,147.05457,589.5097,3.881958,100,-2.822876e-06,19.7,1.2416189,[ 1.024 -0.934  1.216  0.613 -1.187],11600,589.5097,0.0021527456,,0.19291973,1214.749077796936,440462.03
,468.63065,672.9662,2.4980445,39.928616,306893,117,1.394055,11.26757,-2.2034912,100.0,88.64105,-114.21424657488295,102.67928,2083.2205,993.02765,5.7054214,100,-3.5095215e-06,20.11,2.2972062,[ 1.013 -0.895  1.161  0.579 -1.226],11700,993.02765,3.0312607e-05,,0.17313908,1223.1966936588287,19349254.0
,432.85956,546.0202,2.2302637,77.381714,309056,118,1.687973,20.462954,-2.829895,100.0,89.375,-114.90930336926704,210.05756,9626.23,1136.1261,4.423729,100,-2.3651123e-06,21.63,3.0262814,[ 1.042 -0.87   1.185  0.587 -1.246],11800,1136.1261,1.2767325e-05,,0.14208958,1232.5905952453613,48106536.0
,438.6193,1.4955488,0.056671016,0.27360755,311194,119,1.5554783,0.60548276,-2.604309,100.0,89.255554,-114.85808715801342,3.341364,2.140945,454.64023,4.1286774,100,1.3732911e-06,21.38,1.0341187,[ 1.067 -0.826  1.16   0.612 -1.277],11900,454.64023,0.12723295,,0.12853882,1242.026882648468,61808.945
,456.6467,inf,nan,nan,313254,120,1.5696476,39.754486,-2.3346558,100.0,88.88605,-114.47368607260458,404.1458,inf,1855.2324,4.60141,100,4.8828124e-06,20.6,4.39781,[ 1.052 -0.82   1.147  0.619 -1.29 ],12000,1855.2324,2.2216046e-29,,0.086274736,1249.1564357280731,273242270.0
,464.9078,106.99152,1.9552681,37.934326,315271,121,1.6379408,4.4869485,-2.200882,100.0,88.72644,-113.69380795074616,51.917072,2982.3372,640.6223,4.9956436,100,-5.8746336e-06,20.17,1.4052186,[ 0.904 -0.907  1.367  0.709 -1.333],12100,640.6223,4.6805937e-05,,0.054962706,1259.5400722026825,3387024.2
,441.69238,4427134.5,10956.049,376149.97,317391,122,1.8167655,255.7571,-2.7627945,100.0,89.19711,-114.51052083550181,2606.6033,33651036.0,10023.756,5.202484,100,7.858276e-06,21.2,25.438126,[ 0.884 -0.931  1.381  0.756 -1.364],12200,10023.756,3.5215938e-10,,0.017160224,1268.438801765442,9902584000.0
,433.3681,8.438554e+18,2.4358853e+16,inf,319563,123,1.6051955,48.628925,-2.555252,100.0,89.354095,-115.61445664995438,754.3446,7.8838636e+20,1961.0325,6.1525497,100,9.918213e-07,21.72,4.877811,[ 0.858 -0.98   1.367  0.768 -1.402],12300,1961.0325,7.788754e-15,,0.0036246253,1278.9442670345306,365496580.0
,462.58527,1.1886336,0.0443413,0.21629344,321591,124,1.6627197,0.37302053,-2.5066223,100.0,88.77231,-113.84875587286204,2.622608,1.5266786,476.7707,5.0021133,100,-1.4495849e-06,20.28,1.0324248,[ 0.867 -0.951  1.421  0.717 -1.415],12400,476.7707,0.31235504,,-0.0054650167,1288.618124961853,23651.291
,461.92947,16667519000.0,51950056.0,7356403000.0,323628,125,1.6108116,84.92033,-2.4013138,100.0,88.77898,-114.28610979160335,1157.6719,1546734800000.0,3852.4253,6.02005,100,-4.8065185e-06,20.37,9.131155,[ 0.863 -0.939  1.413  0.72  -1.424],12500,3852.4253,5.512878e-07,,0.026133468,1296.3023200035095,1245588900.0
,465.37973,331680870000.0,679632060.0,85763680000.0,325648,126,1.540324,249.8595,-2.378891,100.0,88.71161,-114.01280542467279,2541.263,14072475000000.0,10515.341,6.2424927,100,1.5258789e-06,20.2,24.884504,[ 0.827 -0.983  1.476  0.803 -1.393],12600,10515.341,8.361822e-11,,-0.009972368,1306.1302874088287,10885278000.0
,469.516,32.438972,0.9518743,13.973872,327647,127,1.5294355,2.569703,-2.361847,100.0,88.63147,-113.62846305001376,21.373114,782.48193,569.56805,4.6082077,100,-1.2969971e-06,19.99,1.2302322,[ 0.87  -0.917  1.467  0.844 -1.429],12700,569.56805,0.00062270166,,-0.026586685,1316.2578043937683,1262570.2
,446.1137,5106.0825,26.338423,869.03894,329746,128,1.7680967,16.793247,-2.8283691,100.0,89.107666,-114.31507305182066,168.4042,124718.47,976.00726,4.9912796,100,-2.2888185e-06,20.99,2.4177747,[ 0.861 -0.923  1.504  0.841 -1.446],12800,976.00726,9.2388865e-07,,-0.06243944,1324.5364689826965,38622490.0
,458.34015,1.5372205,0.048606195,0.23938051,331795,129,1.5383726,0.6657807,-2.2744827,100.0,88.85515,-114.17898059144112,5.91366,2.65773,477.6015,5.451477,100,3.7384034e-06,20.49,1.0505191,[ 0.837 -0.948  1.495  0.866 -1.481],12900,477.6015,0.105128884,,-0.06662211,1333.1723535060883,70767.51
,452.20956,14614.508,44.576553,1492.7703,333871,130,1.5774258,25.723127,-2.34832,100.0,88.97977,-114.39006140776618,262.08588,259967.6,1300.1666,5.516861,100,1.6021728e-06,20.76,3.150667,[ 0.828 -0.95   1.492  0.853 -1.486],13000,1300.1666,3.4233144e-05,,-0.033314608,1340.5912799835205,102157210.0
,453.5667,13.468289,0.22402109,2.5913045,335941,131,1.5573212,4.0317364,-2.480217,100.0,88.95101,-114.34423738199399,40.479538,190.7149,563.3562,5.8039474,100,-5.0354006e-06,20.7,1.3021405,[ 0.79  -0.97   1.478  0.863 -1.452],13100,563.3562,0.009413474,,-0.058573775,1351.3663401603699,2283035.8
,454.91177,1.3066659,0.05195953,0.25625417,338009,132,1.4587014,0.4863894,-2.6308746,100.0,88.92099,-114.5568965998535,4.142555,2.5020666,466.94803,5.7804337,100,4.577637e-06,20.68,1.028462,[ 0.797 -0.959  1.473  0.893 -1.478],13200,466.94803,0.2429629,,-0.05775959,1360.345653295517,43155.11
,477.4113,65.21675,1.6820377,24.354494,339982,133,1.4903785,2.991781,-2.1099396,100.0,88.46544,-113.78850426538476,28.626352,1127.4146,683.537,4.3243713,100,1.5258789e-07,19.73,1.4365107,[ 0.797 -0.962  1.479  0.883 -1.477],13300,683.537,0.00049543567,,-0.06377241,1367.1334092617035,1846513.1
,446.5087,1.5049963,0.05693881,0.281893,342086,134,1.543435,0.66599345,-2.6760864,100.0,89.09291,-114.74251460709498,4.136099,3.2621617,475.35797,4.9953613,100,2.3651123e-06,21.04,1.070591,[ 0.813 -0.948  1.428  0.864 -1.483],13400,475.35797,0.062391642,,-0.0803546,1375.5812578201294,73491.35
,445.66168,20.180565,0.23907,1.8874114,344198,135,1.4755241,3.3558612,-2.4442139,100.0,89.10617,-115.03889084672274,29.82317,87.6994,545.0683,4.4951096,100,-1.8310546e-06,21.12,1.262938,[ 0.821 -0.94   1.416  0.869 -1.499],13500,545.0683,0.0052422313,,-0.09325502,1384.258793592453,1656720.1
,456.16595,24903.988,809.1573,30712.768,346262,136,1.6209332,11.610129,-2.5848541,100.0,88.894135,-114.61250593761076,128.79402,1871327.6,776.0274,5.071991,100,5.645752e-06,20.64,1.7546289,[ 0.82  -0.945  1.389  0.858 -1.512],13600,776.0274,4.0368715e-05,,-0.12206526,1393.5467464923859,24783024.0
,447.43323,451336600.0,2923547.8,170218160.0,348361,137,1.6075976,84.92993,-2.3795853,100.0,89.07498,-114.65812329941429,1474.5784,28174944000.0,3450.2205,5.9889145,100,4.119873e-06,20.99,8.782875,[ 0.821 -0.98   1.453  0.876 -1.541],13700,3450.2205,3.861957e-10,,-0.14246038,1403.7080221176147,1057683600.0
,467.6108,364.54288,1.271103,26.428427,350368,138,1.439067,5.1511827,-2.7622147,100.0,88.66994,-113.69717778184439,75.693954,2713.8594,776.9846,4.592499,100,-2.2125244e-06,20.07,1.7742683,[ 0.809 -0.965  1.495  0.855 -1.561],13800,776.9846,2.245407e-05,,-0.14005889,1414.310875415802,4176234.8
,465.44855,70104630000000.0,1488047400000.0,88101730000000.0,352389,139,1.5259972,22.29177,-2.3060455,100.0,88.708755,-114.09810247661297,227.46811,6987336000000000.0,1165.8328,4.787552,100,4.8065185e-06,20.21,2.6551425,[ 0.826 -0.94   1.497  0.873 -1.559],13900,1165.8328,8.3927205e-12,,-0.16601934,1423.066466331482,87638410.0
,445.51752,368818400000.0,2299965700.0,148346810000.0,354499,140,1.5141822,1717.9056,-2.3776627,100.0,89.111755,-114.87096815472155,17816.867,23010715000000.0,60325.56,5.685463,100,3.4332274e-06,21.1,170.35306,[ 0.855 -0.933  1.45   0.915 -1.585],14000,60325.56,1.2012322e-11,,-0.16339488,1432.9525301456451,353431200000.0
,446.8262,8149713000000000.0,198038800000000.0,1.1400989e+16,356604,141,1.551133,208.67035,-2.3235703,100.0,89.08423,-114.88852307822643,4437.681,8.135663e+17,9589.911,5.042778,100,7.93457e-06,21.05,21.99782,[ 0.838 -0.944  1.413  0.954 -1.582],14100,9589.911,4.2097286e-09,,-0.16679324,1443.9978716373444,8097605000.0
,448.56458,9.680517,0.1418536,0.9606393,358701,142,1.5127087,2.594728,-2.7722092,100.0,89.04927,-114.81838042422046,37.83346,24.456512,514.88446,4.6569824,100,4.119873e-06,20.97,1.1485331,[ 0.868 -0.905  1.329  0.947 -1.586],14200,514.88446,0.0038975908,,-0.15826792,1455.7536888122559,1017783.2
,444.47885,12807187.0,233532.86,12113503.0,360818,143,1.5572737,10.919628,-2.5489578,100.0,89.12196,-115.05039614326489,154.07674,1231028900.0,1076.208,4.574257,100,2.4414062e-06,21.17,2.4661384,[ 0.877 -0.927  1.328  0.957 -1.577],14300,1076.208,3.2470427e-06,,-0.16364767,1463.9036321640015,23003728.0
,436.7101,263.66983,7.1128364,128.85005,362972,144,1.5359683,3.8625884,-2.3884048,100.0,89.28783,-115.37014999419517,114.75405,5803.9727,617.49097,5.119812,100,2.5177003e-06,21.54,1.4247968,[ 0.827 -0.962  1.399  0.994 -1.583],14400,617.49097,1.6224241e-05,,-0.1776809,1473.3719639778137,2521037.5
,437.3732,1.2282705,0.04608648,0.21777056,365125,145,1.5929034,0.41249898,-2.400383,100.0,89.27261,-115.48024945381945,2.449595,1.476268,448.1427,6.029892,100,6.1035157e-06,21.53,1.0263814,[ 0.845 -0.982  1.395  1.024 -1.597],14500,448.1427,0.24335021,,-0.18181442,1482.5965976715088,25099.14
,442.668,220709.84,1041.0607,62838.402,367254,146,1.5305051,54.603214,-2.3113022,100.0,89.164276,-115.34623855118228,564.31537,9084788.0,2118.5647,5.3754883,100,-1.2207031e-06,21.29,5.718378,[ 0.849 -0.981  1.4    1.029 -1.601],14600,2118.5647,5.985474e-07,,-0.1971917,1490.0928170681,360279200.0
,428.43738,3805.7263,15.176307,421.33426,369451,147,1.7253256,11.332637,-2.5217285,100.0,89.453415,-115.8542331850705,98.31581,35771.48,985.21075,4.3841095,100,-9.689331e-06,21.97,2.5259094,[ 0.833 -0.988  1.389  0.972 -1.616],14700,985.21075,9.020957e-06,,-0.20421143,1500.1216015815735,15747190.0
,441.1405,273.5775,1.3608478,25.076708,371586,148,1.567497,10.042084,-2.3544693,100.0,89.19617,-115.33092866808772,153.48528,1896.725,855.50653,4.682495,100,-3.890991e-06,21.35,2.1348126,[ 0.837 -0.972  1.414  1.    -1.623],14800,855.50653,0.00060698774,,-0.13874663,1508.6710381507874,12660552.0
,451.76074,613946500.0,5124507.5,257577380.0,373670,149,1.4781234,86.05937,-2.5287018,100.0,88.98282,-114.79897758911194,891.6491,31665678000.0,3242.7935,3.8541565,100,-3.2806397e-06,20.84,8.823929,[ 0.821 -0.938  1.414  1.003 -1.558],14900,3242.7935,1.0763553e-06,,-0.13142392,1517.7422800064087,924055040.0
,426.98242,1455070.9,10616.4,264839.3,375874,150,1.7949578,30.494854,-2.4441147,100.0,89.483,-115.89732514532596,310.33795,23045520.0,1700.9495,5.444916,100,-8.239746e-06,22.04,4.2621756,[ 0.81  -0.958  1.397  1.049 -1.55 ],15000,1700.9495,4.984906e-08,,-0.15010205,1528.551085948944,123865150.0
,419.9181,334.84692,3.2893932,95.693245,378124,151,1.6509149,5.3771057,-2.0254974,100.0,89.61665,-116.81270866715036,54.467873,9871.676,535.86255,5.514969,100,-7.6293944e-08,22.5,1.3350704,[ 0.796 -0.975  1.377  1.084 -1.569],15100,535.86255,0.00030487732,,-0.15484309,1539.2348668575287,3435141.8
,444.40625,59842064.0,164384.92,12875849.0,380251,152,1.2446492,22.48656,-2.0485992,100.0,89.12256,-115.68150577742107,200.47952,1822388500.0,1445.497,3.9564514,100,6.3323973e-06,21.27,3.4690726,[ 0.804 -0.96   1.372  1.118 -1.574],15200,1445.497,9.707987e-08,,-0.15497153,1548.4924976825714,79768760.0
,405.4589,4946.4966,17.919842,533.40454,382571,153,1.7261252,20.561943,-2.572937,100.0,89.91763,-116.95540484807698,309.38626,74579.836,1253.9283,5.979248,100,1.1749267e-05,23.2,3.336886,[ 0.842 -0.935  1.36   1.167 -1.574],15300,1253.9283,8.3823994e-05,,-0.15022413,1558.9702672958374,54597690.0
,424.34933,15.831873,0.52995884,5.2401714,384792,154,1.5215087,2.8711827,-2.3127747,100.0,89.5327,-116.23942636787909,52.12171,154.18985,546.36884,5.8384933,100,1.2207031e-06,22.21,1.3034649,[ 0.855 -0.924  1.393  1.191 -1.569],15400,546.36884,0.0037338573,,-0.17126118,1569.188004732132,1316681.0
,415.4476,1.3065214,0.050903868,0.23507254,387056,155,1.7955527,0.5426254,-3.1046524,100.0,89.716354,-116.41093110179331,3.6523657,1.6537812,441.87576,5.2225876,100,-1.8310546e-06,22.64,1.0724854,[ 0.851 -0.917  1.386  1.15  -1.59 ],15500,441.87576,0.17832017,,-0.20234567,1578.6935198307037,39234.645
,433.12488,4299.3315,17.47553,1775.666,389228,156,1.6738291,20.580828,-2.0609741,100.0,89.36017,-115.54860561766924,317.484,366757.5,1182.3665,4.9230423,100,-4.348755e-06,21.72,3.007305,[ 0.839 -0.904  1.383  1.149 -1.621],15600,1182.3665,0.00044303795,,-0.20081516,1587.2190976142883,57983690.0
,449.73233,5.738926,0.19356757,1.8111256,391325,157,1.5099131,2.2672172,-2.4154053,100.0,89.020325,-115.12192140424374,45.654053,52.373875,504.8042,4.8894424,100,-5.1879883e-06,20.97,1.1335381,[ 0.853 -0.87   1.356  1.102 -1.62 ],15700,504.8042,0.016812969,,-0.20423344,1597.0696005821228,901768.0
,415.2899,371813.62,1036.0001,48908.824,393588,158,1.8243855,60.43717,-2.5993881,100.0,89.721146,-116.30517040455508,2083.3713,8278959.5,2343.8218,6.2092896,100,3.3569336e-06,22.63,6.264979,[ 0.87  -0.865  1.341  1.114 -1.623],15800,2343.8218,1.9655563e-06,,-0.2072754,1605.8020985126495,462008930.0
,454.92786,369136800.0,2726301.0,236849180.0,395662,159,1.4168656,22.332167,-1.9954224,100.0,88.914,-114.96178657294669,336.3948,35684260000.0,1183.2958,5.806816,100,1.3275147e-05,20.74,2.7845943,[ 0.87  -0.823  1.347  1.105 -1.626],15900,1183.2958,1.4331257e-05,,-0.18575,1615.3786933422089,83986850.0
