MinIWNorm,MeanIW,InitialBound,InitialReturnMean,ESSRenyi,ReturnStepMax,MinIW,EpisodesSoFar,ReturnStepMaxmin,EntropyCoefficient,StdIW,InitialReturnMin,MeanIWNorm,MeanEntropy,Weights,Bound,InitialReturnMax,TimeElapsed,MaxIW,J_sample_variance,MaxIWNorm,EpRewMean,EpThisIter,EmpiricalD2,StdIWNorm,TimestepsSoFar,EpLenMean,Iteration,ReturnMeanIW,InitialReturnStd,ESSClassic
4.339536e-10,1.342873,12.44623,2.632141e-06,0.016900744,100.0,4.339536e-08,2700,94.291855,10.0,7.237298,-23.3134,0.013428726,1.2383132,[-0.337 -1.557 -0.784 -1.228 -0.174],37.01333,48.94178,314.2543067932129,65.8836,59263.074,0.65883595,-105.74496470792354,100,5916.899,0.07237297,113424,44.92,27,24.630196,14.738232,3.3282545
0.00095775543,1.079,12.383131,-1.2207031e-06,47.565075,100.0,0.095775545,2800,93.94896,10.0,1.4058753,-20.876358,0.010789999,1.2186438,[-0.219 -1.657 -0.793 -1.378 -0.181],14.198159,48.880203,324.9434983730316,9.840168,895.58936,0.09840168,-103.97573624506063,100,2.102383,0.014058754,117541,41.17,28,2.0117218,15.071568,37.069157
1.5022789e-06,2.542201,12.186437,-6.1035155e-07,3.015853e-05,100.0,0.00015022789,2900,94.51834,10.0,18.879555,-24.789719,0.025422009,1.3325336,[-0.238 -1.675 -0.774 -1.407 -0.2  ],80.56546,39.419426,336.6842472553253,189.36009,440542.6,1.8936008,-103.32471870222918,100,3315811.5,0.18879555,122152,46.11,29,67.24013,16.075365,1.7808703
5.6950597e-05,1.286499,13.325338,1.4495849e-06,7.928478,100.0,0.00569506,3000,94.355835,10.0,4.896278,-23.810051,0.012864991,1.307623,[-0.295 -1.709 -0.712 -1.454 -0.086],19.70733,41.21267,349.5307619571686,48.628284,1572.8289,0.48628283,-102.75206911150062,100,12.6127615,0.048962776,126577,44.25,30,6.6311,14.817693,6.4579363
9.415489e-08,3.7531257,13.076235,4.4631956e-06,0.00011043182,100.0,9.415489e-06,3100,94.40793,10.0,30.972942,-22.58216,0.037531257,1.3671652,[-0.245 -1.661 -0.623 -1.406 -0.111],74.64141,40.391655,361.5819194316864,309.50842,319765.12,3.0950842,-104.86014084827607,100,905536.06,0.30972943,131144,45.67,31,60.969757,12.957877,1.447074
4.1158557e-05,1.789123,13.671649,-2.9754638e-06,14.7682,100.0,0.004115856,3200,94.85802,10.0,7.8912115,-25.523361,0.01789123,1.3266299,[-0.201 -1.643 -0.481 -1.456 -0.052],35.11435,42.52092,375.14317059516907,77.454704,35708.12,0.77454704,-102.72114882973459,100,6.771306,0.07891212,136104,49.6,32,21.84805,13.339521,4.8890405
2.6422967e-07,5.527158,13.2663,1.4495849e-06,0.0037506868,100.0,2.6422967e-05,3300,94.740265,10.0,35.499466,-26.136292,0.05527157,1.3118896,[-0.229 -1.52  -0.489 -1.372 -0.092],43.70857,26.454174,388.0934000015259,254.18008,49730.12,2.5418007,-101.85035722649056,100,26661.783,0.35499465,140886,47.82,33,30.589672,13.301015,2.3667789
2.0909263e-09,15.348752,13.118895,-1.6403199e-06,6.61031e-05,100.0,2.0909265e-07,3400,95.07118,10.0,148.9035,-25.62156,0.15348752,1.2319088,[-0.327 -1.475 -0.392 -1.371 -0.107],191.34477,33.41475,401.5810925960541,1496.8713,3219312.2,14.968713,-101.44190939536274,100,1512788.4,1.4890349,146050,51.64,34,179.02568,13.25705,1.0513475
0.000112905036,0.9128158,12.319086,-1.411438e-06,4.001358,100.0,0.011290504,3500,95.59389,10.0,2.623792,-28.250572,0.009128158,1.2281331,[-0.351 -1.555 -0.327 -1.398 -0.187],16.611826,33.95719,417.6089758872986,24.406883,3201.1436,0.24406883,-101.5530734363825,100,24.991516,0.026237918,152013,59.63,35,4.3304954,12.937603,10.796643
1.7451246e-05,1.4947358,12.281333,1.5258789e-06,0.13707922,100.0,0.0017451247,3600,95.47948,10.0,5.2265196,-27.853413,0.014947359,1.2675484,[-0.35  -1.562 -0.289 -1.375 -0.191],26.508018,32.927605,431.89244556427,37.545162,9780.713,0.37545162,-99.08500351613185,100,729.5051,0.052265193,157642,56.29,36,13.832533,13.421713,7.5606737
2.5601472e-05,1.1457037,12.6754875,3.1280517e-06,8.3583765,100.0,0.0025601473,3700,95.77919,10.0,2.753166,-24.99379,0.011457035,1.2465839,[-0.367 -1.532 -0.249 -1.406 -0.151],17.790854,41.482773,446.51180601119995,24.145851,2889.6807,0.2414585,-99.13654508114229,100,11.964046,0.02753166,163798,61.56,37,5.325014,13.157311,14.761066
2.3083928e-06,2.2377965,12.465837,-2.861023e-06,0.1547678,100.0,0.00023083929,3800,96.0238,10.0,15.192954,-27.14035,0.022377962,1.2674593,[-0.337 -1.522 -0.246 -1.354 -0.172],39.470867,36.61022,462.6799600124359,152.13414,105293.69,1.5213413,-99.19667455332214,100,646.1293,0.15192953,170464,66.66,38,26.796274,14.207573,2.1234183
4.5625796e-30,34.58428,12.674596,3.0899048e-06,4.6099272e-21,100.0,4.5625796e-28,3900,95.97249,10.0,339.77628,-31.51678,0.3458428,1.0454078,[-0.203 -1.486 -0.216 -1.308 -0.152],1096.2823,44.123653,478.48351669311523,3415.0527,118624220.0,34.150528,-99.10580506491719,100,2.1692317e+22,3.3977625,177011,65.47,39,1085.8282,14.388074,1.0254042
2.2574955e-07,5.0885243,10.454079,1.1444092e-06,0.010580659,100.0,2.2574955e-05,4000,96.13907,10.0,44.593575,-27.399906,0.050885245,0.99771893,[-0.308 -1.491 -0.121 -1.368 -0.374],58.12172,33.574345,496.79663586616516,448.62906,236665.44,4.4862905,-98.67373381980889,100,9451.207,0.44593573,183909,68.98,40,48.14453,13.8767605,1.2853479
5.06871e-05,1.1860124,9.977188,-1.4495849e-06,3.1790838,100.0,0.00506871,4100,95.99646,10.0,3.7048092,-18.075695,0.011860124,1.0273511,[-0.343 -1.518 -0.08  -1.41  -0.421],17.839163,35.616596,513.9524164199829,32.58658,4389.5254,0.32586578,-97.69023478774923,100,31.455603,0.03704809,190414,65.05,41,7.565651,14.091853,9.295555
9.49637e-06,0.8741245,10.273516,3.3187866e-06,5.752632,100.0,0.00094963703,4200,96.24663,10.0,1.9543858,-17.428051,0.008741246,1.0667534,[-0.339 -1.486 -0.072 -1.352 -0.392],18.603462,45.98237,530.6465010643005,18.954031,5909.895,0.18954031,-98.17145199270999,100,17.383347,0.019543858,197545,71.31,42,7.9359293,12.997617,16.669737
3.5673438e-07,14.815149,10.667538,3.2806397e-06,3.4298904e-07,100.0,3.5673438e-05,4300,96.28319,10.0,141.77675,-20.199009,0.14815147,1.2020168,[-0.334 -1.487 -0.091 -1.372 -0.352],271.64725,47.594448,545.7102780342102,1425.3507,6889344.0,14.253507,-97.12587779095496,100,291554500.0,1.4177675,204695,71.5,43,259.62708,16.035578,1.0801536
3.9216917e-05,1.8491589,12.020172,3.4332274e-06,6.637364,100.0,0.003921692,4400,96.47568,10.0,4.6610174,-18.788391,0.018491589,1.2344787,[-0.383 -1.445 -0.08  -1.297 -0.217],29.869934,45.231743,565.1570131778717,37.629528,17015.154,0.37629527,-98.78939089180813,100,15.066222,0.046610173,212522,78.27,44,17.525146,15.002848,13.59897
7.612e-05,1.5946444,12.344793,5.9509275e-06,1.782726,100.0,0.0076119998,4500,96.457,10.0,9.125382,-20.437904,0.015946442,1.2738062,[-0.33  -1.42  -0.068 -1.306 -0.184],32.84108,57.27581,583.16490483284,91.87155,44759.914,0.9187155,-96.68457842615094,100,56.09387,0.0912538,220126,76.04,45,20.103016,15.929035,2.963209
0.0021769498,1.0656276,12.738063,1.4877319e-06,79.34853,100.0,0.21769498,4600,96.17023,10.0,0.45373097,-25.589272,0.010656276,1.272455,[-0.337 -1.502 -0.045 -1.375 -0.145],13.375661,51.916817,600.5861258506775,2.9870696,268.97568,0.029870695,-97.48545666051437,100,1.2602627,0.0045373095,227016,68.9,46,0.65111053,14.555061,84.652855
5.068857e-05,0.80118644,12.72455,4.196167e-07,4.03515,100.0,0.005068857,4700,96.2719,10.0,1.5227544,-17.46083,0.008011865,1.2734076,[-0.344 -1.514 -0.054 -1.37  -0.147],15.138004,34.74859,617.0104358196259,12.573728,1167.0381,0.12573728,-96.64288150251228,100,24.782227,0.015227544,234101,70.85,47,2.4039283,13.961952,21.680815
4.6911193e-08,2.5139441,12.734071,-4.997253e-06,0.0030474954,100.0,4.6911196e-06,4800,96.29944,10.0,19.303116,-17.345818,0.02513944,1.2871017,[-0.326 -1.523 -0.019 -1.352 -0.146],40.53864,39.442924,633.6510994434357,193.92793,88932.41,1.9392793,-98.42197314658195,100,32813.832,0.19303113,241390,72.89,48,27.667622,14.495455,1.6678311
6.980315e-06,0.78603303,12.871014,-4.0245054e-06,0.06971561,100.0,0.0006980315,4900,96.437195,10.0,2.2103727,-22.776047,0.00786033,1.287108,[-0.269 -1.517  0.054 -1.373 -0.132],16.620556,39.693443,652.0764391422272,20.445,5430.1484,0.20445,-99.37265250145425,100,1434.3989,0.022103729,249145,77.55,49,3.7494771,14.82923,11.226259
2.03638e-10,9.823904,12.871072,-7.781982e-06,2.070051e-16,100.0,2.03638e-08,5000,96.46153,10.0,93.247055,-24.210072,0.098239034,1.3007576,[-0.23  -1.542  0.069 -1.343 -0.132],79.66229,37.793434,670.1329441070557,937.3571,498847.2,9.373571,-100.9295321848078,100,4.8307988e+17,0.93247056,257097,79.52,50,66.65472,14.273417,1.097752
4.9244936e-05,1.9509513,13.007579,2.7465821e-06,0.21490449,100.0,0.004924494,5100,97.27175,10.0,9.584955,-25.806595,0.019509513,1.3932097,[-0.143 -1.625  0.071 -1.307 -0.118],36.63478,40.40647,697.175220489502,79.27807,33642.383,0.7927807,-99.78913827725292,100,465.323,0.09584955,268645,115.48,51,22.702686,16.826328,3.9781647
3.298044e-08,6.1547,13.9320965,-2.670288e-07,1.4498335e-05,100.0,3.2980442e-06,5200,97.55187,10.0,55.932457,-32.42937,0.06154702,1.332535,[-0.1   -1.651  0.052 -1.326 -0.026],128.82031,34.95554,726.5872962474823,562.4966,1463742.5,5.6249657,-101.08662620233639,100,6897343.5,0.55932456,282606,139.61,52,115.49496,16.044994,1.1963519
1.1100438e-08,2.5888455,13.325352,1.5258789e-06,1.8312208e-05,100.0,1.1100439e-06,5300,97.699036,10.0,22.72156,-30.245808,0.02588846,1.2304769,[-0.122 -1.719  0.035 -1.318 -0.086],68.26497,50.85788,759.211733341217,228.56712,341052.7,2.2856712,-101.74830947879882,100,5460838.0,0.2272156,298248,156.42,53,55.960197,16.501648,1.2815464
6.1435305e-05,1.4871143,12.30477,1.7547608e-06,1.7217991,100.0,0.0061435304,5400,98.05203,10.0,4.2482553,-33.912674,0.014871143,1.2788146,[-0.138 -1.722  0.007 -1.285 -0.188],20.853237,31.548277,801.5486743450165,34.605446,5085.457,0.34605446,-99.71238489887045,100,58.078785,0.042482555,319285,210.37,54,8.065091,14.98678,10.9160795
5.273706e-05,1.0852416,12.788145,-3.6239624e-07,7.1217427,100.0,0.0052737063,5500,98.062256,10.0,2.8440962,-35.144028,0.010852414,1.2769744,[-0.153 -1.723 -0.012 -1.283 -0.14 ],17.867634,25.553522,845.1202845573425,27.045694,1512.5934,0.27045694,-101.66968504857225,100,14.041507,0.028440962,340969,216.84,55,5.097889,15.356341,12.709572
1.0974797e-08,11.635813,12.769747,1.7929077e-06,8.876439e-05,100.0,1.0974798e-06,5600,98.31697,10.0,111.53806,-40.001396,0.11635813,1.3129817,[-0.165 -1.757 -0.017 -1.282 -0.142],96.27411,25.30418,905.1041324138641,1121.3641,693188.9,11.213641,-102.85319235850082,100,1126577.9,1.1153808,371086,301.17,56,83.144295,12.229375,1.0765802
2.284839e-10,1.6195697,13.129816,-6.8664554e-07,0.0004882016,100.0,2.284839e-08,5700,98.34929,10.0,11.621115,-32.43937,0.016195698,1.3046813,[-0.12  -1.785 -0.017 -1.264 -0.106],20.693897,20.579977,972.5509259700775,116.609535,5758.105,1.1660954,-107.85474308455527,100,204833.42,0.11621116,404236,331.5,57,7.647085,11.03263,1.9052389
1.0161041e-05,3.6915574,13.046813,1.9073487e-07,0.11931304,100.0,0.0010161041,5800,98.422104,10.0,27.300755,-38.05555,0.036915578,1.3201932,[-0.143 -1.799 -0.052 -1.25  -0.114],17.123035,29.776424,1044.4739854335785,269.11777,888.5819,2.6911776,-107.65640017537754,100,838.13135,0.27300754,441494,372.58,58,3.9211044,12.2343855,1.7955647
0.0002214026,0.8514285,13.201929,-2.6512146e-06,8.86678,100.0,0.02214026,5900,98.50542,10.0,1.31591,-35.181335,0.008514286,1.3550246,[-0.142 -1.808 -0.045 -1.227 -0.099],15.569217,15.469763,1128.0881996154785,8.808796,323.90164,0.08808795,-106.7571998172813,100,11.278051,0.013159099,484665,431.71,59,2.0189714,9.044239,29.510109
2.6079292e-07,1.006163,13.550249,3.7765503e-06,0.2009511,100.0,2.6079291e-05,6000,98.422745,10.0,5.337439,-35.31559,0.010061629,1.323628,[-0.14  -1.801 -0.05  -1.234 -0.064],22.701103,17.037514,1207.7979710102081,49.850666,6977.7417,0.49850664,-115.48058811761295,100,497.6335,0.053374384,524675,400.1,60,9.464824,8.796195,3.4316697
1.2016075e-08,3.5056121,13.236281,1.6021728e-06,0.005281544,100.0,1.2016076e-06,6100,98.48433,10.0,24.83187,-35.741196,0.035056118,1.3300786,[-0.129 -1.787 -0.045 -1.197 -0.095],44.95438,19.747349,1292.816614151001,241.824,117467.555,2.41824,-111.33140817795933,100,18933.857,0.2483187,567854,431.79,61,31.653593,8.252021,1.9540627
4.9099894e-05,0.811376,13.300785,-5.722046e-07,3.3178046,100.0,0.0049099894,6200,98.45796,10.0,1.8504201,-39.896545,0.00811376,1.3568226,[-0.102 -1.778 -0.049 -1.227 -0.089],15.282957,21.638756,1372.704112291336,17.015263,756.8049,0.17015262,-107.59224083896305,100,30.140413,0.018504202,607553,396.99,62,1.7147317,10.523738,16.126133
3.0816675e-08,5.926174,13.568228,2.1743774e-06,0.006489915,100.0,3.0816677e-06,6300,98.40636,10.0,54.169914,-36.764305,0.059261736,1.3294857,[-0.144 -1.79  -0.045 -1.235 -0.062],105.1561,21.739994,1442.0344350337982,544.66345,910535.75,5.4466343,-105.26834931651307,100,15408.522,0.5416991,643018,354.65,63,91.861244,12.489852,1.1826756
1.0912403e-07,1.9738542,13.294858,6.1035155e-07,0.0021019308,100.0,1.0912403e-05,6400,98.31503,10.0,15.180591,-38.267937,0.019738544,1.4087536,[-0.167 -1.817 -0.08  -1.272 -0.09 ],50.519802,30.520466,1506.5768311023712,152.47264,140091.11,1.5247264,-109.25935378152244,100,47575.305,0.15180591,674920,319.02,64,36.432266,14.245389,1.662539
4.4879298e-11,14.5632925,14.087535,-1.1634827e-06,0.00010343149,100.0,4.48793e-09,6500,98.32503,10.0,141.30553,-40.088676,0.14563292,1.3710939,[-0.17  -1.836 -0.083 -1.262 -0.01 ],86.781395,21.77658,1575.8018562793732,1420.448,508875.12,14.204479,-116.77770190057927,100,966823.5,1.4130553,709522,346.02,65,73.07046,12.014868,1.0510229
2.1572453e-06,1.3275375,13.710938,-3.0517577e-07,0.4511034,100.0,0.00021572453,6600,98.38658,10.0,5.4462757,-31.935865,0.0132753765,1.359259,[-0.168 -1.883 -0.087 -1.243 -0.048],17.079412,18.019712,1659.1327607631683,38.11538,1017.00214,0.3811538,-126.55537041422423,100,221.67867,0.054462753,750784,412.62,66,3.486822,8.205701,5.608263
3.5938698e-05,1.3502855,13.592589,-1.2588501e-06,2.8898072,100.0,0.0035938697,6700,98.34273,10.0,3.0829124,-36.277164,0.013502855,1.4120814,[-0.161 -1.854 -0.087 -1.254 -0.06 ],17.576105,27.614532,1733.3956928253174,18.75847,925.6628,0.1875847,-122.57173282371421,100,34.604385,0.030829124,788081,372.97,67,3.4552922,10.921194,16.095797
1.0490948e-05,1.0036446,14.120815,1.6784668e-06,0.6954617,100.0,0.0010490948,6800,98.42923,10.0,3.8235936,-36.163963,0.010036444,1.4535394,[-0.171 -1.845 -0.08  -1.242 -0.007],18.135603,19.45194,1810.334716796875,36.32149,826.88947,0.3632149,-113.00034868245821,100,143.78937,0.038235936,827677,395.96,68,3.6002097,9.80953,6.445842
2.5170846e-06,1.4833429,14.535395,1.0490418e-06,0.16337152,100.0,0.00025170846,6900,98.49213,10.0,7.8894978,-37.657562,0.01483343,1.4521499,[-0.158 -1.833 -0.058 -1.25   0.035],22.833134,19.939407,1889.6530499458313,60.585808,7638.7734,0.6058581,-102.56694949953433,100,612.1018,0.078894965,868068,403.91,69,8.311634,11.325083,3.4142668
6.3511955e-08,1.739435,14.521501,1.4686584e-06,0.019771475,100.0,6.3511957e-06,7000,98.29866,10.0,14.070018,-35.318203,0.01739435,1.4058164,[-0.154 -1.811 -0.083 -1.218  0.033],38.84339,23.493202,1957.3296012878418,141.40211,66255.164,1.4140211,-120.87604096905828,100,5057.7915,0.14070019,902538,344.7,70,24.785225,11.526592,1.5053579
3.020252e-07,4.148544,14.058167,2.784729e-06,0.0039702933,100.0,3.0202522e-05,7100,98.32626,10.0,39.274925,-20.423143,0.04148544,1.4584192,[-0.17  -1.817 -0.091 -1.183 -0.013],22.05994,17.96759,2040.68323636055,394.88715,5024.077,3.9488714,-140.08641589026425,100,25187.055,0.3927492,944123,415.85,71,7.475748,6.901643,1.1034229
