MaxD2w0t,EpisodesSoFar,MeanEntropy,ReturnStepMax,TimeElapsed,EpLenMean,InitialReturnMin,ReturnStepMaxmin,Bound,InitialReturnMean,InitialReturnStd,EpThisIter,MinIW,MinD2w0t,J_sample_variance,TimestepsSoFar,EpRewMean,EmpiricalD2,ReturnMeanIW,InitialReturnMax,InitialBound,MaxIW,MeanD2w0t,StdIW,Iteration,StdD2w0t,Weights,MeanIW
52875686000000.0,1400,0.8251561,100.0,148.38453769683838,23.46,-3.3305664,89.92122,1254.5408,-1.5258789e-07,1.2011374,100,1.3804419e-10,,59112444.0,36867,-118.22414165539877,635636940000.0,1254.5408,3.3321,404.35498,314.1709,1571973500.0,21.985285,14,246566440000.0,[ 0.439  0.165 -0.319  0.661 -0.616],3.385942
159.66649,1500,0.7930068,100.0,159.51909732818604,25.68,-2.5918884,90.59012,432.4423,-3.2806397e-06,0.9838996,100,9.25612e-05,,623219.6,39435,-120.82284359260703,10.363064,432.4423,2.8763351,370.76407,21.86972,0.22618383,2.4227507,15,3.02739,[ 0.412  0.053 -0.322  0.808 -0.594],1.196546
6899638400000000.0,1600,0.80781275,100.0,168.84518384933472,24.63,-2.8403473,90.25488,1045.0359,2.0599366e-06,1.1458839,100,4.790473e-08,,34249716.0,41898,-120.0110563502817,69003884000000.0,1045.0359,3.0773392,387.25058,182.18756,2404847700000.0,17.959616,16,113852910000000.0,[ 0.443  0.083 -0.288  0.74  -0.626],2.9254694
555599.6,1700,0.7587388,100.0,177.65040469169617,21.69,-2.242569,89.28223,832.84204,-4.5776366e-07,0.9423719,100,3.6785426e-08,,14875930.0,44067,-116.23420292921136,22398.215,832.84204,2.3666306,436.3457,188.25891,363.6807,9.850744,17,9230.627,[ 0.403  0.023 -0.36   0.637 -0.611],2.00418
10533374.0,1800,0.8626537,100.0,188.79590106010437,24.7,-2.3183823,90.31358,518.83563,2.3651123e-06,1.0540862,100,0.0008890554,,2452872.0,46537,-119.62728360806126,105575.96,518.83563,2.97229,384.73184,62.443764,2580.5874,4.9322534,18,136688.9,[ 0.399  0.016 -0.316  0.786 -0.66 ],1.4342288
468522000.0,1900,0.5973995,100.0,198.76618456840515,26.1,-2.752739,90.69495,129757.22,4.348755e-06,1.0833975,100,5.746722e-13,,1680292600000.0,49147,-121.43091038259612,5436085.0,129757.22,3.5454865,365.4412,45035.105,83517.13,4367.3696,19,4490365.0,[ 0.45   0.017 -0.292  0.841 -0.556],429.72903
254.81561,2000,0.55126977,100.0,210.5216166973114,23.81,-2.8538666,90.026886,509.4328,-3.0517577e-07,1.084106,100,0.0025507659,,1210594.4,51528,-118.72997849868717,20.234318,509.4328,2.6211014,398.98953,27.899452,0.24286054,3.206291,20,3.3859224,[ 0.429  0.063 -0.296  0.584 -0.822],1.312415
26497622.0,2100,0.53376544,100.0,219.70234084129333,22.65,-3.3143082,89.631226,3125.4973,-1.5258789e-07,1.1205398,100,3.063823e-07,,803154240.0,53793,-117.42639820631328,918499.2,3125.4973,2.4968338,418.76816,852.8379,2878.2886,82.88431,21,158189.73,[ 0.455  0.104 -0.276  0.564 -0.868],8.755634
174208480.0,2200,0.48380893,100.0,230.1505584716797,23.03,-2.8238144,89.71338,847.55,-3.0517579e-06,0.97365695,100,3.4510106e-10,,14828946.0,56096,-118.45035908203681,3334628.5,847.55,2.5979996,414.14514,99.1693,20391.602,10.515638,22,1245016.4,[ 0.44   0.062 -0.231  0.594 -0.885],2.1744318
4005.331,2300,0.4077391,100.0,240.4254834651947,22.96,-2.1965485,89.64435,979.156,-5.340576e-06,1.137019,100,0.00042710445,,21099946.0,58392,-118.88294848988131,114.33907,979.156,3.2223282,417.1676,176.77246,0.7854714,16.822496,23,26.32932,[ 0.428  0.075 -0.156  0.611 -0.935],2.8827755
216.54596,2400,0.38696277,100.0,250.8352828025818,23.45,-2.0026703,89.81622,467.4544,-2.7465821e-06,1.1441069,100,0.004287379,,284404.03,60737,-119.40484308596753,13.3417845,467.4544,3.2307663,408.5964,10.534843,0.18472917,1.4581302,24,2.3674383,[ 0.461  0.098 -0.13   0.547 -1.011],1.1547737
1425054300000000.0,2500,0.3707686,100.0,259.25330233573914,23.97,-2.1290054,90.00906,1007.45795,6.1035157e-06,1.2309777,100,4.7784877e-13,,42694710.0,63134,-119.74132658531657,20994123000000.0,1007.45795,3.3467865,399.1498,896.59436,57658925000.0,20.644823,25,7291039000000.0,[ 0.499  0.097 -0.11   0.495 -1.032],2.659122
337177180000000.0,2600,0.3764711,100.0,267.90617847442627,21.56,-1.9513779,89.11334,4992.1377,-1.335144e-05,1.2886667,100,2.4335034e-11,,1944219800.0,65290,-117.35811093792928,6160293300000.0,4992.1377,4.0441895,443.69183,1980.1165,16184198000.0,106.477905,26,1981039200000.0,[ 0.528  0.127 -0.041  0.47  -1.048],11.693895
5.1558356,2700,0.35408872,100.0,278.5258526802063,22.13,-2.2569046,89.36565,494.74023,3.1280517e-06,1.1451751,100,0.03401966,,147223.9,67503,-117.6691516085163,2.3121722,494.74023,3.3200684,431.3333,8.04384,0.060949884,1.012054,27,0.30068287,[ 0.494  0.153 -0.115  0.401 -1.042],1.1634022
5.6104845e+17,2800,0.36399144,100.0,287.5638949871063,22.37,-1.9214401,89.44629,1813.8256,6.1035155e-07,1.1594099,100,5.0510138e-11,,291013250.0,69740,-118.04321606892383,6867925400000000.0,1813.8256,3.682335,427.20767,765.25507,17826602000000.0,47.56721,28,2599551500000000.0,[ 0.479  0.143 -0.116  0.432 -1.065],4.8722396
138980.47,2900,0.34741223,100.0,297.68557810783386,22.47,-1.6066513,89.44133,614.8694,-3.0517579e-06,0.9270767,100,1.375508e-07,,5148198.5,71987,-118.62666930894778,8337.041,614.8694,2.7063217,427.0384,55.79952,26.41016,6.252743,29,1116.1223,[ 0.478  0.139 -0.027  0.461 -1.055],1.4883852
786630140.0,3000,0.28882498,100.0,307.5871696472168,22.99,-1.4573135,89.630325,1339.8411,-1.9836425e-06,1.1800182,100,2.260477e-09,,104969704.0,74286,-119.19932606601574,11001422.0,1339.8411,3.7396774,417.61404,324.25055,47875.098,31.274767,30,4286317.5,[ 4.411e-01  1.232e-01 -3.888e-04  5.274e-01 -1.072e+00],3.8190475
68617820000000.0,3100,0.15405269,100.0,317.91654539108276,23.68,-1.77491,89.86647,1084.4474,9.9182125e-06,1.0100559,100,6.9703744e-16,,62082772.0,76654,-119.98093844295202,866940400000.0,1084.4474,4.0416718,405.78635,290.49365,2148643000.0,27.637724,31,317868600000.0,[ 0.45   0.116  0.062  0.554 -1.13 ],3.3978724
38563.83,3200,0.17737961,100.0,326.8645884990692,25.93,-1.8221054,90.57829,622.12885,6.6375733e-06,1.0220143,100,6.896338e-05,,4714886.0,79247,-122.15245880057986,1840.4148,622.12885,3.8762436,370.485,101.830734,17.70042,6.580535,32,459.92148,[ 0.432  0.066  0.123  0.542 -1.265],1.6974106
3.684087e+28,3300,0.17335336,100.0,337.56367588043213,24.43,-1.9342194,90.11615,2339.6345,3.8146973e-07,1.200565,100,1.3448164e-14,,477960700.0,81690,-120.73127266367823,3.9452627e+26,2339.6345,4.0882034,393.40848,1224.7251,8.332937e+23,54.445545,33,inf,[ 0.445  0.04   0.112  0.616 -1.242],5.7577
4678709.5,3400,0.16056886,100.0,348.65408301353455,26.61,-2.308281,90.773605,929.26624,-8.239746e-06,1.0915105,100,8.100674e-08,,47089300.0,84351,-122.7571755708088,89855.11,929.26624,3.5657883,360.84076,238.71463,307.43164,23.200274,34,24467.193,[ 0.473 -0.026  0.195  0.667 -1.246],2.8965232
103282.5,3500,0.09072418,100.0,358.3375413417816,24.17,-2.5607605,90.080246,760.2355,-4.5776366e-07,1.1678225,100,7.961342e-07,,9026986.0,86768,-119.88016621443715,3526.212,760.2355,3.5165024,395.70288,76.66572,34.471188,8.7074175,35,1023.01483,[ 0.493  0.002  0.227  0.665 -1.258],2.0495355
9.1884444e+18,3600,0.10864141,100.0,369.5351369380951,24.94,-2.2760696,90.34714,937.7361,-1.5258789e-06,0.91575116,100,9.034317e-12,,55644090.0,89262,-120.37114393441624,1.1307439e+17,937.7361,3.1074219,382.65268,830.6345,271987780000000.0,22.19016,36,4.280796e+16,[ 0.502  0.004  0.276  0.693 -1.328],2.4371748
2.9274786e+28,3700,0.0950565,100.0,381.29351449012756,25.78,-2.389885,90.53899,2130.184,5.9509275e-06,0.8600516,100,6.6162744e-18,,402643400.0,91840,-121.9523626952156,2.932229e+26,2130.184,2.548874,372.4615,737.2579,6.699606e+23,57.657005,37,inf,[ 0.486 -0.025  0.238  0.775 -1.31 ],5.903104
40.210495,3800,0.099346355,100.0,392.661239862442,25.93,-2.077835,90.57013,491.90903,,1.320944,100,0.019224234,,573065.25,94433,-122.25817312542658,11.124226,491.90903,4.178787,370.84277,32.75022,0.13102649,2.3288236,38,0.9531316,[ 0.489 -0.068  0.16   0.774 -1.324],1.356553
1.2175884e+29,3900,0.052298013,100.0,401.65016770362854,26.33,-1.891922,90.68637,12814.782,1.3732911e-06,1.1698697,100,6.337239e-30,,16247686000.0,97066,-122.6140196248587,1.7271601e+27,12814.782,3.540535,365.07788,4410.287,3.4655025e+24,428.72864,39,inf,[ 0.479 -0.034  0.162  0.769 -1.32 ],42.22816
6102799.0,4000,0.06143395,100.0,414.2728979587555,30.62,-1.5603638,91.67111,391.5099,-3.6621093e-06,1.2342182,100,2.506278e-05,,1640974.2,100128,-127.51536407462203,113238.63,391.5099,3.7177582,315.63013,50.79084,1039.484,4.355642,40,45725.496,[ 0.428 -0.11   0.114  0.794 -1.367],1.2284309
622.73413,4100,0.052309513,100.0,424.5121319293976,29.31,-1.6699829,91.38463,444.82843,4.348755e-06,1.2918172,100,0.0004609252,,829182.7,103059,-126.25826760015129,21.364729,444.82843,4.3006516,329.82382,37.68548,0.40469977,3.7671022,41,7.9622006,[ 0.431 -0.112  0.079  0.771 -1.358],1.443833
3.044856,4200,0.03614807,100.0,433.4163963794708,26.34,-1.935852,90.65877,388.58,3.890991e-06,1.2761456,100,0.057899214,,66260.35,105693,-123.02399966452076,2.0364022,388.58,4.414139,366.15396,5.2121563,0.066857204,0.8153561,42,0.29319096,[ 0.405 -0.104  0.091  0.836 -1.367],1.0646642
inf,4300,0.028169027,100.0,442.5629241466522,31.35,-1.505249,91.8053,2959.0508,-3.5095215e-06,1.2992691,100,,,870016450.0,108828,-128.45201463220786,inf,2959.0508,4.313675,308.77362,86199.85,nan,385.96442,43,nan,[ 0.402 -0.12   0.094  0.848 -1.383],1.8327408
2719803400.0,4400,0.03509543,100.0,455.53333139419556,33.15,-1.8005142,92.14995,2263.5466,1.2359619e-05,1.5408802,100,2.3101663e-09,,415649700.0,112143,-130.11448347758054,68993200.0,2263.5466,4.102989,291.8376,936.235,197157.89,90.42722,44,15616884.0,[ 0.351 -0.182 -0.039  0.911 -1.391],9.474195
51669.75,4500,0.030228652,100.0,466.9159903526306,30.58,-1.458046,91.64638,371.3265,-2.822876e-06,1.2312047,100,0.00023169017,,832148.06,115201,-127.72686373031007,1187.6417,371.3265,3.4523087,316.65643,49.68268,21.856236,3.3324106,45,556.68207,[ 0.42  -0.163 -0.03   0.894 -1.384],1.2094661
53.895626,4600,0.038528442,100.0,476.03589129447937,28.99,-1.6641464,91.30377,380.40207,1.0681152e-06,1.3756969,100,0.0049761315,,345318.03,118100,-126.0518354660803,5.5173583,380.40207,3.6237717,333.77454,46.250107,0.17567937,1.8299828,46,1.0957023,[ 0.424 -0.173 -0.005  0.893 -1.389],1.1219378
14.39654,4700,0.027689079,100.0,485.5038890838623,29.74,-1.4923096,91.468765,365.2002,-1.0223389e-05,1.3555846,100,0.010641087,,51247.46,121074,-126.85939246735674,2.5860553,365.2002,4.012039,325.5241,5.6488514,0.09398736,0.83338696,47,0.45471996,[ 0.426 -0.185 -0.019  0.915 -1.38 ],1.12816
32879.17,4800,0.025604159,100.0,495.34853291511536,30.45,-1.7185287,91.633255,573.0409,2.2888185e-06,1.511588,100,8.454684e-06,,10971378.0,124119,-127.38368024947452,4928.8887,573.0409,3.9375381,317.53104,167.52487,16.784157,15.881744,48,402.37262,[ 0.404 -0.182 -0.01   0.932 -1.391],2.2037263
586.79205,4900,0.009262019,100.0,506.60011887550354,31.74,-1.5497818,91.87689,367.25992,3.8146973e-06,1.3183411,100,0.00052763225,,196963.47,127293,-128.91377090362516,19.920435,367.25992,3.729622,305.2044,19.838327,0.5325185,1.7125494,49,8.440896,[ 3.860e-01 -2.169e-01 -1.583e-04  9.195e-01 -1.393e+00],1.2346798
50.291615,5000,-0.014968998,100.0,516.3011109828949,31.5,-1.7151184,91.841125,371.62033,1.0070801e-05,1.5325581,100,0.0026880158,,422833.97,130443,-128.50222085832328,11.719814,371.62033,4.609276,307.14032,24.421005,0.16974111,2.7147067,50,1.2229313,[ 0.397 -0.214  0.016  0.936 -1.41 ],1.2766584
29.887104,5100,-0.020948453,100.0,526.5463016033173,33.67,-1.4611893,92.22348,327.4529,-7.705688e-06,1.4707909,100,0.020232506,,156650.5,133810,-130.91765516660254,4.7799478,327.4529,4.6757126,287.92227,11.349752,0.16173828,1.5798519,51,0.87226576,[ 0.375 -0.227  0.009  0.937 -1.434],1.1536599
1.1546589e+27,5200,-0.04519983,100.0,536.9540050029755,30.95,-1.7139053,91.72664,5248.958,7.5531007e-06,1.4191878,100,4.0334745e-12,,2420810000.0,136905,-128.03017887804685,1.1546632e+25,5248.958,4.2539597,312.7745,4613.4946,2.5572779e+22,177.07176,52,inf,[ 0.389 -0.252  0.02   0.951 -1.44 ],18.389942
972331700.0,5300,-0.026412617,100.0,551.1422188282013,32.04,-1.6450577,91.934616,429.43512,-2.0599366e-06,1.3798103,100,0.00013064928,,2762606.8,140109,-129.2073326167829,9801878.0,429.43512,3.8687363,302.36536,72.37986,53754.305,7.0432825,53,5533503.5,[ 0.231 -0.169  0.051  0.969 -1.464],1.4892834
40.030483,5400,-0.027883388,100.0,563.0821223258972,34.14,-1.849762,92.319,339.60382,-4.577637e-06,1.5764445,100,0.0035610967,,240698.19,143523,-131.1146195727226,14.277478,339.60382,3.997551,283.45493,18.343046,0.20029396,2.022171,54,1.362114,[ 0.19  -0.176  0.059  0.975 -1.445],1.2012494
58631.02,5500,-0.007809931,100.0,573.2943024635315,32.39,-1.6619797,92.00058,502.3205,9.613037e-06,1.337061,100,0.00018580769,,3773782.0,146762,-129.55066381814763,1316.6195,502.3205,3.7387009,299.08615,112.97086,9.499551,8.554574,55,396.27527,[ 0.2   -0.157  0.066  0.978 -1.447],1.8744453
1.0702219e+20,5600,-0.010254141,100.0,583.9782290458679,29.73,-1.9100876,91.482666,729.0057,4.196167e-06,1.4811873,100,2.7897594e-11,,29910658.0,149735,-126.61017229863533,1.0702219e+18,729.0057,4.1975327,325.0955,498.23267,3352465400000000.0,18.583239,56,inf,[ 0.187 -0.176  0.05   1.002 -1.427],2.3442612
21.001108,5700,-0.039214887,100.0,596.7846772670746,40.64,-1.4375305,93.21167,273.59622,-1.3732911e-06,1.4530143,100,0.0027253055,,45483.95,153799,-137.93890019215817,3.9593966,273.59622,4.784424,238.77821,6.577887,0.22037303,1.048721,57,0.9949716,[ 0.081 -0.085  0.068  0.939 -1.429],1.1533514
34.628624,5800,-0.038302872,100.0,606.2684636116028,33.42,-1.4486923,92.17839,313.17188,6.942749e-06,1.1963135,100,0.015714258,,62424.066,157141,-130.699013787566,3.0062761,313.17188,2.7943344,290.1263,9.242466,0.1628251,0.9493099,58,0.96522963,[ 0.091 -0.09   0.082  0.937 -1.458],1.0603486
2.3159003e+16,5900,-0.012242034,100.0,616.8026347160339,40.39,-1.3112564,93.17557,1228.8429,-6.1035157e-06,1.1896653,100,2.4559165e-12,,127037336.0,161180,-137.81933859437035,236168190000000.0,1228.8429,3.6387405,240.43896,560.0851,8201890700000.0,54.65984,59,278299900000000.0,[ 0.09  -0.089  0.071  0.952 -1.457],5.7635174
61077860.0,6000,0.006562401,100.0,627.239856004715,32.04,-1.7015762,91.93623,547.8513,-1.6784668e-06,1.4111601,100,2.8852777e-05,,4608402.5,164384,-129.18150703186234,848646.8,547.8513,3.8461456,302.30194,219.06209,6766.338,8.726915,60,478845.1,[ 0.089 -0.024  0.036  0.885 -1.431],1.9371675
3113.506,6100,0.020553226,100.0,638.5016241073608,31.83,-1.6537857,91.906876,417.94705,-2.8991699e-06,1.399542,100,0.00039186355,,1495083.0,167567,-128.80202704818694,193.62753,417.94705,3.5427246,303.90115,43.442017,0.95414436,4.638562,61,23.150839,[ 0.108 -0.033  0.062  0.964 -1.412],1.4290234
85.60129,6200,0.011034811,100.0,650.0470912456512,31.06,-1.9668655,91.76645,361.37823,-3.967285e-06,1.5538796,100,0.007910254,,239685.45,170673,-127.86692781753771,9.194369,361.37823,3.6023254,311.03406,31.86248,0.3402492,2.067752,62,2.5988204,[ 0.132 -0.013  0.069  0.99  -1.398],1.1984555
1809.9246,6300,-0.0010819082,100.0,659.9098215103149,28.0,-1.9057236,91.07652,486.399,8.468628e-06,1.4734764,100,0.0001688895,,2039184.1,173473,-124.92867790374198,213.32664,486.399,4.287781,345.19168,33.68007,1.1910423,4.6913857,63,24.088842,[ 0.131 -0.013  0.051  0.999 -1.408],1.4529697
292203540000000.0,6400,0.002316475,100.0,671.3419620990753,28.61,-1.8089142,91.220566,12731.462,-9.002685e-06,1.2626492,100,1.4859714e-11,,15530803000.0,176334,-125.58973014522711,3053529600000.0,12731.462,3.7954712,337.9731,4305.8433,8643511000.0,421.99457,64,1365698400000.0,[ 0.13   0.028  0.058  0.972 -1.42 ],42.17426
5.413068,6500,0.0048737684,100.0,682.784636259079,26.34,-1.9201126,90.653824,392.72406,-2.670288e-06,1.4862108,100,0.034969497,,136844.75,178968,-123.0890569614112,2.5006683,392.72406,3.6879501,366.33545,16.640669,0.07549178,1.1182339,65,0.35572278,[ 0.14   0.093  0.047  0.876 -1.417],1.0802672
132031.06,6600,0.017446714,100.0,691.805333852768,25.28,-1.8937073,90.34714,721.447,-6.8664554e-07,1.2389942,100,0.0002585016,,7056868.0,181496,-122.01227767735685,1908.0826,721.447,3.8060226,381.5811,76.03443,7.906741,8.20753,66,682.85266,[ 0.128  0.113  0.054  0.885 -1.414],2.0209424
8438.459,6700,0.05238913,100.0,702.4647681713104,28.19,-1.8548584,91.122055,580.7596,2.5177003e-06,1.3603921,100,0.0011932458,,5384594.5,184315,-125.13469996392641,390.8103,580.7596,4.5325623,342.8913,74.27593,2.3196921,8.322427,67,64.54378,[ 0.115  0.087  0.051  0.951 -1.401],1.8753856
1823.5443,6800,0.042110775,100.0,713.0813276767731,27.31,-1.8857117,90.91057,489.2779,6.027222e-06,1.4632223,100,0.0012375223,,1146200.9,187046,-124.11623864701306,75.76323,489.2779,4.221634,353.51086,36.45454,0.47178718,3.338916,68,13.143606,[ 0.149  0.104  0.046  0.976 -1.367],1.4013203
261027.14,6900,0.034500126,100.0,723.8466036319733,26.48,-1.9479294,90.69704,587.7778,8.392334e-07,1.3966955,100,0.0004906745,,3372382.5,189694,-123.17128601348084,2937.419,587.7778,3.4718018,364.2348,117.25319,14.817214,6.4658346,69,1424.4497,[ 0.131  0.138  0.036  1.005 -1.377],1.714125
123545270.0,7000,0.0038102518,100.0,734.5901761054993,27.13,-1.7603607,90.85472,2270.8257,1.3656616e-05,1.2466074,100,9.160128e-09,,465717980.0,192407,-124.05562105500331,2440188.8,2270.8257,3.6353455,356.17468,830.7201,6059.6646,79.99848,70,580615.5,[ 0.092  0.131  0.018  1.018 -1.384],8.01977
5.713261e+37,7100,-0.024485178,100.0,745.5673406124115,30.36,-2.0668793,91.62668,2890.2344,1.5258789e-06,1.4909967,100,2.8217058e-31,,807768800.0,195443,-127.10692138195631,5.7686017e+35,2890.2344,3.6811523,318.03967,1065.9742,2.1177963e+33,104.14669,71,inf,[ 0.013  0.103  0.012  1.01  -1.415],10.386794
45648196.0,7200,-0.058573775,100.0,757.5524203777313,27.88,-2.0578842,91.0641,961.0261,-6.4849855e-06,1.4275731,100,5.309095e-07,,51750350.0,198231,-124.56641337618599,600621.4,961.0261,3.9771957,346.00143,240.58127,22461.646,23.55615,72,861578.1,[-0.003  0.112  0.07   1.076 -1.443],3.0088103
2834017800.0,7300,-0.0650235,100.0,767.1596684455872,29.19,-1.7491226,91.348694,979.7046,-1.5258789e-06,1.2838982,100,1.1648924e-06,,45173244.0,201150,-126.26583232560695,28459028.0,979.7046,4.303688,331.50885,228.32443,76416.02,23.051554,73,13089727.0,[ 0.013  0.127  0.046  1.114 -1.478],3.14581
7.08094,7400,-0.07190635,100.0,776.4668872356415,26.69,-2.1887283,90.76639,375.6389,2.5939942e-06,1.4631727,100,0.1292832,,52757.66,203819,-123.22257196882994,1.8311734,375.6389,3.8300705,360.9428,7.5923533,0.0745414,0.77938247,74,0.35752395,[ 0.032  0.172  0.041  1.116 -1.484],1.0509249
3.1737887e+22,7500,-0.09584475,100.0,786.692868232727,28.01,-1.9073334,91.08284,3567.9163,-2.1362305e-06,1.3493035,100,4.6984003e-15,,1229602000.0,206620,-124.88490401654565,8.4908236e+20,3567.9163,3.7742767,344.8987,1306.9802,1.8620308e+18,126.81784,75,inf,[ 0.014  0.172  0.046  1.131 -1.491],12.487803
inf,7600,-0.11491279,100.0,798.5353960990906,25.4,-2.0995483,90.40083,5541.856,-1.9836425e-06,1.2907815,100,2.0900941e-38,,2995267800.0,209160,-121.9094934896996,inf,5541.856,3.1845474,379.10394,14754.062,nan,172.86961,76,nan,[ 0.048  0.238  0.018  1.112 -1.515],14.81718
inf,7700,-0.09112025,100.0,809.3328936100006,22.04,-2.2231064,89.26901,2391.2644,1.0681152e-06,1.1660275,100,,,541200000.0,211364,-118.255500397288,inf,2391.2644,3.517479,435.57867,839.79767,nan,58.709385,77,nan,[ 0.05   0.328 -0.047  1.025 -1.534],5.9649115
142866.66,7800,-0.10693505,100.0,817.6738159656525,21.6,-2.4810257,89.116974,550.76794,3.6621093e-06,1.2396142,100,5.5201726e-06,,1999475.1,213524,-117.53662357667436,2697.2935,550.76794,3.498619,443.3682,31.830133,10.754219,3.544666,78,796.31006,[ 0.095  0.35  -0.133  1.035 -1.51 ],1.2590961
inf,7900,-0.096618675,100.0,827.361736536026,23.59,-2.2509918,89.87329,33628.246,-1.9836425e-06,1.0470208,100,,,108153450000.0,215883,-119.44452682729231,inf,33628.246,4.0011063,405.80383,12010.648,nan,960.3071,79,nan,[ 0.082  0.377 -0.14   1.084 -1.526],95.2822
1.04815814e+21,8000,-0.10616258,100.0,839.9681830406189,20.29,-3.0411453,88.60309,1325.686,-1.2207031e-06,1.0920321,100,8.636729e-17,,59816296.0,217912,-115.57539989275247,1.0536555e+19,1325.686,3.2391968,469.24597,142.13585,2.1846076e+16,18.511938,80,inf,[ 0.121  0.443 -0.24   1.078 -1.516],3.0309243
