MaxIW,Weights,EpThisIter,EpisodesSoFar,J_sample_variance,InitialReturnMax,ReturnStepMax,InitialReturnMean,MinIW,EmpiricalD2,Bound,MeanIW,InitialReturnStd,MinD2w0t,MaxD2w0t,StdIW,ReturnStepMaxmin,TimestepsSoFar,MeanD2w0t,InitialReturnMin,Iteration,ReturnMeanIW,EntropyCoefficient,EpRewMean,MeanEntropy,StdD2w0t,EpLenMean,TimeElapsed,InitialBound
290.66296,[-1.025 -1.069 -0.492 -0.69  -0.772],100,7600,5926.497,21.450777,100.0,1.5449524e-06,1.4335745e-10,2819854200000.0,10.449081,0.8162001,14.198873,,95560140000000.0,6.590635,98.648346,2214443,90959470000.0,-49.90142,76,3.5788534,10.0,-72.91535957823248,0.6870228,1303612500000.0,414.7,4392.713270902634,3.4343574
564.85486,[-1.042 -1.103 -0.475 -0.709 -0.732],100,7700,41231.652,29.269741,100.0,-1.66893e-06,,inf,20.959564,0.21030559,12.199598,,inf,6.052942,98.6223,2256141,nan,-44.562263,77,14.633912,10.0,-78.74753607711591,0.6325653,nan,416.98,4474.4745445251465,3.4999254
19160.758,[-1.009 -1.088 -0.553 -0.711 -0.786],100,7800,8378807.5,35.361965,100.0,-3.71933e-06,6.0175816e-11,6374772000000000.0,383.19598,7.214222,17.19813,,3.9085405e+17,173.31358,97.79906,2273850,299272850000000.0,-40.199062,78,377.28354,10.0,-106.33771049487,0.59124434,7931323400000000.0,177.09,4510.8345329761505,30.796333
259.05038,[-0.996 -1.119 -0.528 -0.701 -0.828],100,7900,6489.037,24.047945,100.0,-6.8664554e-07,1.1137528e-14,5.8355476e+16,14.469381,0.5334634,13.405207,,1.3988375e+18,5.195391,98.52597,2314942,2028369200000000.0,-51.899746,79,8.578787,10.0,-97.39396221316089,0.5890594,3.6583307e+16,410.92,4594.060930013657,7.165819
96.08582,[-1.026 -1.085 -0.51  -0.695 -0.83 ],100,8000,320.38135,27.847174,100.0,9.059906e-07,1.5623984e-08,959542100.0,7.7404094,0.44594225,15.449129,,28863566000.0,1.8594847,98.5854,2354867,40144630.0,-50.16917,80,1.9976889,10.0,-82.76332819738424,0.57427204,640653950.0,399.25,4671.098583221436,5.56366
553.37915,[-1.031 -1.068 -0.485 -0.688 -0.845],100,8100,3876.202,31.574821,100.0,8.010864e-07,4.189537e-08,8279367.5,10.758255,1.2582517,13.567766,,24346724.0,16.132504,98.659424,2397632,494981.03,-47.175667,81,5.1546574,10.0,-72.82464274300698,0.5603597,1769378.9,427.65,4747.788199901581,3.8832207
341.83127,[-1.008 -1.067 -0.481 -0.71  -0.859],100,8200,4361.165,28.397545,100.0,3.8146973e-07,6.613217e-08,5487520.5,14.289965,1.3674214,17.988998,,38938250.0,10.694948,98.61273,2433639,340316.53,-57.638615,82,8.818919,10.0,-69.72210743916152,0.54710454,1795092.6,360.07,4810.467980861664,5.2730603
261.74942,[-1.025 -1.091 -0.478 -0.707 -0.872],100,8300,3233.1565,22.678635,100.0,1.8119812e-06,2.7208899e-27,inf,10.132015,0.3190541,13.592046,,inf,3.6879544,98.7003,2478072,inf,-52.49402,83,4.8031735,10.0,-66.58161649420232,0.5328841,nan,444.33,4886.783188343048,3.395961
288.5101,[-1.038 -1.075 -0.442 -0.721 -0.886],100,8400,2888.5466,32.959007,100.0,-4.7683716e-07,3.8801348e-10,628254400.0,9.930368,0.8009486,17.68168,,18439942000.0,7.7093935,98.669235,2514286,21174440.0,-51.693825,84,4.708347,10.0,-59.89234090401349,0.52220213,252518460.0,362.14,4949.6484932899475,1.8920252
1346.8811,[-1.059 -1.08  -0.429 -0.713 -0.897],100,8500,170442.88,23.613008,100.0,4.4822693e-07,1.9383376e-23,inf,40.110123,0.6405393,14.35471,,inf,17.148619,98.62663,2553804,inf,-46.320065,85,34.59986,10.0,-73.77438025665636,0.5510262,nan,395.18,5017.347327232361,4.211137
75888.36,[-1.087 -1.113 -0.438 -0.686 -0.868],100,8600,38247796.0,22.460184,100.0,1.6784668e-06,4.436134e-17,7121119000000000.0,624.0844,45.12704,9.94093,,7.998841e+16,1216.366,98.54558,2601887,183449310000000.0,-41.88216,86,618.93854,10.0,-109.25090479341186,0.51458627,1333036100000000.0,480.83,5101.472078323364,2.6792235
109.71891,[-1.066 -1.063 -0.42  -0.688 -0.904],100,8700,8351.887,24.526138,100.0,1.3160706e-06,3.9227124e-37,inf,9.051559,0.09986337,12.636468,,inf,1.641336,98.65532,2645684,nan,-50.660583,87,4.0001283,10.0,-75.48084479468929,0.50514305,nan,437.97,5178.539162397385,3.3325832
667.92487,[-1.036 -1.018 -0.448 -0.692 -0.914],100,8800,4510.9546,26.88771,100.0,-2.2888183e-07,1.8752455e-09,1058683200.0,8.2396755,1.5474453,17.533579,,14951360000.0,15.546086,98.74617,2682646,51914064.0,-53.169235,88,3.2755318,10.0,-46.91039049634463,0.49641442,362903070.0,369.62,5237.069241285324,0.61800957
37.58294,[-1.026 -1.036 -0.46  -0.684 -0.922],100,8900,219.22345,34.84235,100.0,-1.7166137e-06,0.0015783978,74.97412,3.2071638,0.80166876,15.399869,,884.19446,1.5978781,98.6707,2720360,12.91465,-51.24157,89,-1.7464371,10.0,-62.09604863207768,0.4953601,40.659256,377.14,5293.369997501373,1.6168864
9929.262,[-1.025 -1.055 -0.472 -0.691 -0.924],100,9000,4721219.5,34.45238,100.0,-8.2969666e-07,1.983709e-20,inf,218.14214,5.670392,14.037056,,inf,156.26337,98.72652,2762727,inf,-49.32587,90,213.11604,10.0,-57.93244242966424,0.50260967,nan,423.67,5355.7727081775665,2.7884803
4895.4214,[-1.041 -1.042 -0.434 -0.69  -0.916],100,9100,404619.34,28.877205,100.0,1.9073487e-07,1.1393991e-22,1.3313933e+24,59.134155,2.7481518,18.2009,,5.3613497e+25,79.90591,98.63344,2798994,3.0108448e+22,-44.836777,91,54.542526,10.0,-66.47089546663356,0.4591631,inf,362.67,5410.302042007446,0.3284359
819.21716,[-1.015 -1.07  -0.438 -0.671 -0.96 ],100,9200,736200.2,23.997149,100.0,-4.005432e-07,,inf,86.78015,0.4759171,8.631902,,inf,14.205162,98.57211,2846417,nan,-30.029194,92,81.88433,10.0,-101.45808525389087,0.48958233,nan,474.23,5480.418123722076,2.285565
149.18185,[-0.999 -1.009 -0.496 -0.653 -0.929],100,9300,3900.8018,21.073692,100.0,-5.722046e-07,1.4304207e-07,1456166.1,12.704794,0.7000339,15.617265,,13818288.0,4.337921,98.63341,2886028,114847.02,-49.173084,93,7.807332,10.0,-72.60479996439229,0.48974618,577199.94,396.11,5540.966797828674,2.9610002
3928.6104,[-1.041 -0.955 -0.518 -0.628 -0.929],100,9400,1153426.0,37.923714,100.0,6.294251e-07,5.401737e-10,13441386000000.0,126.54801,7.278772,19.067995,,725504100000000.0,123.22803,98.50606,2918885,227948130000.0,-55.348316,94,121.92394,10.0,-81.14816197104479,0.46240667,7861357000000.0,328.57,5589.402540922165,9.271416
74.77301,[-1.032 -0.921 -0.487 -0.596 -0.957],100,9500,608.2075,21.899723,100.0,1.6021728e-06,2.575005e-09,160210240.0,5.053667,0.58987045,16.257896,,7621405700.0,1.9560356,98.64372,2957460,6758874.5,-52.606506,95,0.34440684,10.0,-68.71768358937479,0.47092605,119569220.0,385.75,5644.829155921936,2.1637
661.42346,[-1.045 -0.918 -0.472 -0.599 -0.948],100,9600,194483.47,30.042412,100.0,-3.0517577e-07,,inf,47.109993,0.23523904,16.703024,,inf,7.1775274,98.61737,2994583,nan,-51.942562,96,41.929283,10.0,-71.02101898825964,0.518071,nan,371.23,5697.655229568481,4.5740166
374.95197,[-0.959 -0.989 -0.47  -0.706 -0.901],100,9700,180777.38,40.99671,100.0,5.340576e-07,2.378602e-10,11346279000000.0,97.06878,0.94187194,16.850594,,1134645100000000.0,10.204734,97.17293,3006057,329756770000.0,-36.80233,97,91.62745,10.0,-104.8188109882994,0.5441332,13257641000000.0,114.74,5715.768387079239,51.985397
113.78938,[-0.965 -0.979 -0.448 -0.681 -0.875],100,9800,15900.513,38.208153,100.0,9.155273e-07,4.553575e-12,3325418800000.0,38.095016,0.4732837,21.346142,,226710540000000.0,3.2748213,98.26163,3029588,112938260000.0,-45.76435,98,32.806778,10.0,-86.87307250392922,0.528824,3614992500000.0,235.31,5750.081622600555,13.8646345
10277.839,[-0.968 -0.928 -0.424 -0.626 -0.89 ],100,9900,69125576.0,28.449894,100.0,1.5258789e-07,3.0782036e-18,1.3785463e+23,833.07404,6.897201,19.798359,,1.2133759e+25,195.71146,98.69043,3063351,4.3944844e+21,-53.632584,99,827.9146,10.0,-52.26082848706807,0.51594204,inf,337.63,5796.620516061783,0.77858496
251285.56,[-1.164 -0.865 -0.511 -0.599 -0.903],100,10000,141006460.0,29.415499,100.0,1.2207031e-06,1.8576406e-25,4.773078e+27,1184.3551,58.91642,22.09434,,1.788543e+29,2027.4608,98.48695,3091911,9.235007e+25,-51.48065,100,1184.3551,,-73.26374859640602,0.4924365,inf,285.6,5836.224008321762,0.7314804
1072.7944,[-1.156 -0.833 -0.509 -0.538 -0.926],100,10100,6932.56,33.76563,100.0,7.6293944e-08,2.08526e-23,1.7335981e+29,9.449017,0.58166826,20.652277,,1.0740683e+31,11.929501,98.61879,3127888,1.9219677e+27,-52.35872,101,9.449017,,-68.57419932525063,0.47900364,inf,359.77,5886.712472438812,-0.28989348
485.2859,[-1.168 -0.79  -0.483 -0.54  -0.94 ],100,10200,36762.89,37.7538,100.0,2.861023e-07,4.6907767e-09,3706440200.0,18.171268,0.9452358,20.237782,,136754450000.0,10.954099,98.610245,3160601,170696500.0,-51.03659,102,18.171268,,-63.75102614733786,0.5036624,2093952500.0,327.13,5931.4743111133575,-1.219596
2084.543,[-1.185 -0.815 -0.468 -0.559 -0.915],100,10300,904633.7,25.506517,100.0,2.670288e-07,1.9019062e-15,462761050000000.0,95.766045,2.6692543,17.076643,,4.1529267e+16,47.680862,98.57654,3192504,7115605000000.0,-53.929077,103,95.766045,,-67.54739690267216,0.46118027,334410080000000.0,319.03,5976.063015460968,1.6009246
128.23863,[-1.185 -0.857 -0.442 -0.576 -0.958],100,10400,7071.299,28.693554,100.0,-1.1444092e-06,5.2787597e-10,537255580000.0,9.775759,0.4963738,15.943201,,13518739000000.0,3.33774,98.60272,3226304,20301738000.0,-46.602074,104,9.775759,,-67.14110209495202,0.47853646,214386700000.0,338.0,6022.853885412216,0.46745124
11521.748,[-1.177 -0.882 -0.431 -0.569 -0.94 ],100,10500,1812860.8,26.031801,100.0,-7.2479247e-07,1.3763788e-19,2.7090714e+27,135.9016,12.414641,14.622415,,2.7004107e+29,227.845,98.55896,3264604,4.607641e+25,-47.905846,105,135.9016,,-84.45845570287334,0.48846367,inf,383.0,6075.126086235046,-1.3266101
95.52911,[-1.171 -0.876 -0.393 -0.569 -0.93 ],100,10600,4991.0244,26.512197,100.0,-2.2888185e-06,4.1419433e-12,303236900000000.0,12.639857,0.5266896,14.90159,,1.766811e+16,2.5626645,98.47786,3299678,6850678000000.0,-39.315895,106,12.639857,,-91.56773007019993,0.49958798,185408000000000.0,350.74,6123.687673091888,1.7361649
1335.0149,[-1.165 -0.88  -0.417 -0.563 -0.919],100,10700,94415.56,24.18766,100.0,-6.8664554e-07,2.0082835e-16,1.863946e+17,32.79681,0.87480766,11.200088,,1.0020908e+19,18.410273,98.54674,3340490,2459477000000000.0,-46.202126,107,32.79681,,-92.49283772123508,0.4890133,6.3911467e+16,408.12,6178.976237297058,-0.38088694
66674.02,[-1.15  -0.908 -0.427 -0.609 -0.93 ],100,10800,209909.66,22.873867,100.0,1.2969971e-06,4.796811e-11,4317560300.0,47.38982,63.45228,17.326149,,144786820000.0,1307.2919,98.54022,3372835,167646780.0,-47.18976,108,47.38982,,-74.3577766652532,0.47094327,1967393500.0,323.45,6223.655078172684,0.75564045
23.056463,[-1.14  -0.917 -0.415 -0.592 -0.948],100,10900,279.31375,27.310268,100.0,9.3460085e-07,0.00094355666,75.102516,-0.7475504,0.94393533,12.65658,,333.41382,1.5090742,98.624725,3414309,16.04631,-44.262444,109,-0.7475504,,-77.82212850633003,0.49396223,27.684649,414.74,6280.405557394028,-2.3403528
259.85812,[-1.142 -0.935 -0.408 -0.601 -0.925],100,11000,3721.388,32.04284,100.0,7.6293946e-07,6.427718e-13,435225480000000.0,6.148749,0.9410653,11.625037,,3.3325437e+16,7.1843495,98.65045,3457487,10529733000000.0,-41.16159,110,6.148749,,-75.46278316680939,0.5116454,395087700000000.0,431.78,6338.8869116306305,-3.2307858
43499.793,[-1.144 -0.934 -0.385 -0.618 -0.907],100,11100,576441860.0,31.33664,100.0,5.722046e-07,,inf,2396.5522,8.171383,12.858882,,inf,473.24152,98.64235,3496161,nan,-50.513866,111,2396.5522,,-69.15807015028615,0.36550075,nan,386.74,6391.458105802536,-1.7066162
99.8243,[-1.184 -1.049 -0.385 -0.737 -1.053],100,11200,1177.5706,32.66741,100.0,2.374649e-06,3.2867631e-15,3.7300793e+20,1.1240708,0.3205956,18.201962,,3.4645543e+22,2.6447484,98.66907,3528356,2.4416885e+18,-36.24958,112,1.1240708,,-53.27279612648935,0.36214864,inf,321.95,6437.12561416626,-7.27218
79.86584,[-1.206 -1.051 -0.362 -0.725 -1.057],100,11300,915.69995,30.00219,100.0,1.4019013e-06,5.1202836e-10,3064886000.0,-3.3019586,0.50018525,17.043335,,24037607000.0,2.7272236,98.75018,3565247,132697740.0,-41.67218,113,-3.3019586,,-46.07948120747818,0.35522285,805030400.0,368.91,6488.618203878403,-8.093621
2654.8435,[-1.221 -1.063 -0.373 -0.711 -1.064],100,11400,15130.103,21.88485,100.0,-4.2915343e-07,1.4435115e-19,8.249605e+28,11.605957,1.6792294,14.6529,,3.368431e+30,38.224167,98.69211,3605628,1.1438532e+27,-45.325607,114,11.605957,,-62.16423846260694,0.35277784,inf,403.81,6544.49946475029,-4.532464
994.20764,[-1.204 -1.025 -0.395 -0.701 -1.066],100,11500,274446.53,32.69373,100.0,2.4223327e-06,,inf,46.049656,0.48562425,19.669834,,inf,14.699089,98.67728,3639643,nan,-47.17125,115,46.049656,,-54.8865733998443,0.32290688,nan,340.15,6592.136397123337,-8.097961
2813.0906,[-1.239 -1.03  -0.377 -0.664 -1.096],100,11600,93020.32,18.571146,100.0,1.7547608e-06,2.9597691e-27,3.1294726e+32,30.63195,2.046796,11.384792,,2.870317e+34,56.794952,98.642456,3685119,7.896316e+30,-41.35456,116,30.63195,,-81.29979021962018,0.31738874,inf,454.76,6654.594106435776,-6.0109653
7280.8403,[-1.209 -1.031 -0.401 -0.659 -1.102],100,11700,84512.48,29.342937,100.0,-4.386902e-07,2.2744741e-26,2.472644e+29,25.384373,3.28393,9.384161,,3.6488452e+30,111.777916,98.65596,3732238,3.5118073e+27,-43.932556,117,25.384373,,-81.05314600859255,0.3116771,inf,471.19,6718.7745225429535,-5.4996066
193.43687,[-1.219 -1.067 -0.403 -0.714 -1.107],100,11800,13419.018,22.530897,100.0,-3.0517577e-07,5.324772e-32,inf,12.359654,0.3572141,13.418672,,inf,4.542418,98.74524,3772678,nan,-50.5678,118,12.359654,,-51.511071287032564,0.30184677,nan,404.4,6774.412458658218,-6.074106
3017.2244,[-1.216 -1.065 -0.434 -0.735 -1.117],100,11900,1031837.5,30.811054,100.0,5.1498415e-07,,inf,96.529594,1.4122834,17.878065,,inf,51.106075,98.81322,3809713,nan,-51.84085,119,96.529594,,-34.588186609992825,0.36960196,nan,370.35,6825.004517793655,-8.988353
402.12836,[-1.161 -1.078 -0.478 -0.746 -1.049],100,12000,8984.459,28.695946,100.0,4.196167e-07,,inf,-0.18345922,0.19386399,19.36702,,inf,3.9811115,98.88794,3848188,nan,-52.595722,120,-0.18345922,,-21.55661602323781,0.37084958,nan,384.75,6877.944444656372,-11.24155
72.093,[-1.15  -1.055 -0.421 -0.77  -1.048],100,12100,3290.5605,32.785706,100.0,-3.0517579e-06,,inf,-0.08975555,0.09990365,23.072042,,inf,1.5286491,98.81189,3882092,nan,-45.946545,121,-0.08975555,,-31.887847381047436,0.42888483,nan,339.04,6924.323180675507,-14.448793
1077.2721,[-1.13  -1.093 -0.474 -0.826 -0.99 ],100,12200,1385774.8,39.203175,100.0,3.4332277e-07,7.82412e-18,1.04883215e+23,156.95175,9.793837,14.630739,,1.0488522e+25,96.2001,97.04312,3892845,4.2295145e+21,-26.715584,122,156.95175,,-105.2115690859784,0.44313356,inf,107.53,6940.715207576752,50.937714
502.86566,[-1.141 -1.063 -0.441 -0.826 -0.976],100,12300,725906.0,51.800274,100.0,3.929138e-06,2.2214752e-16,4.917462e+27,114.28433,0.5272391,18.448627,,4.5888946e+29,10.437669,97.18788,3904402,3.0725213e+25,-31.044212,123,114.28433,,-104.71302441641168,0.43969163,inf,115.57,6958.3305513858795,44.196835
496.28482,[-1.106 -1.044 -0.464 -0.829 -0.979],100,12400,503236.56,43.903137,100.0,-1.0490418e-06,7.512838e-05,1803.4003,146.70271,4.1871085,13.355871,,41314.28,39.860985,96.35098,3912298,52.19964,-21.73154,124,146.70271,,-104.58325966957729,0.42897266,701.4221,78.96,6970.96097779274,78.147285
82.00598,[-1.097 -1.089 -0.449 -0.844 -0.99 ],100,12500,24921.553,39.73288,100.0,-5.3215026e-06,0.0014127323,632.65753,77.290695,1.2846534,13.309238,,19420.277,6.1782355,96.54962,3920960,28.15307,-24.05252,125,77.290695,,-106.1259971673932,0.46557614,443.99292,86.62,6984.787202596664,70.366104
6567.8438,[-1.076 -1.114 -0.435 -0.843 -0.953],100,12600,2972469.2,57.66938,100.0,4.959106e-07,2.74657e-06,857302700.0,203.14836,6.620192,18.481224,,21576454000.0,90.93636,97.42229,3933739,41686468.0,-26.7668,126,203.14836,,-100.80761062812961,0.44742048,705658000.0,127.79,7003.772526502609,34.021675
341.62204,[-1.096 -1.139 -0.421 -0.86  -0.972],100,12700,66585.79,47.798794,100.0,-5.645752e-06,4.2923697e-05,3439.07,50.93234,1.3263894,20.995817,,79886.53,7.514418,97.6906,3948793,293.8512,-29.668594,127,50.93234,,-98.55825247395597,0.41648,2696.297,150.54,7025.292466163635,22.92
28953.574,[-1.1   -1.12  -0.409 -0.836 -1.002],100,12800,21598858.0,35.3389,100.0,-9.727478e-07,1.6984354e-14,1.2859388e+22,469.53418,21.770037,21.723284,,4.4541306e+23,618.77716,98.42929,3974058,2.0389532e+20,-41.534203,128,469.53418,,-72.09505821365391,0.42367396,inf,252.65,7060.609381914139,-0.98453265
66.60357,[-1.132 -1.073 -0.398 -0.784 -0.995],100,12900,1239.1534,43.753036,100.0,-6.8664554e-07,2.4844524e-17,3.0435188e+18,-0.45855704,0.135709,23.097046,,6.8214022e+19,0.88719547,98.67601,4003542,7.425485e+16,-44.586784,129,-0.45855704,,-47.76338534115884,0.39601976,inf,294.84,7103.070164203644,-11.527227
1665.2775,[-1.142 -1.07  -0.418 -0.81  -1.023],100,13000,324522.1,34.255028,100.0,-1.4877319e-06,3.6476483e-15,5.2160308e+16,60.724945,1.2393394,23.711702,,6.8403395e+17,22.636976,98.46376,4029620,1349233100000000.0,-42.386227,130,60.724945,,-69.92083305204606,0.37269676,1.5901879e+16,260.78,7139.692132234573,-4.0964594
45.78166,[-1.166 -1.08  -0.431 -0.788 -1.046],100,13100,731.29095,37.347572,100.0,-2.822876e-06,6.0295146e-20,3.9205186e+21,-3.493827,0.17079918,25.234211,,2.2583115e+23,1.2595067,98.781876,4061770,5.718825e+19,-45.296635,131,-3.493827,,-35.06344175996142,0.36338443,inf,321.5,7184.2211747169495,-15.7162
112.29062,[-1.173 -1.078 -0.408 -0.764 -1.056],100,13200,2418.504,32.591614,100.0,8.2969666e-07,1.6439583e-18,7.9603745e+27,1.009265,0.27372602,20.440086,,4.717795e+29,2.585371,98.84396,4098964,1.910025e+26,-49.541725,132,1.009265,,-29.017253331374782,0.3881775,inf,371.94,7235.85871386528,-12.685992
132.74907,[-1.15  -1.08  -0.439 -0.768 -1.031],100,13300,487.67255,28.544106,100.0,-4.196167e-07,7.1126954e-12,45852865000.0,-4.1931024,0.39856765,21.505102,,570278800000.0,2.770429,98.86836,4137057,1905409400.0,-50.788513,133,-4.1931024,,-25.073176513787107,0.37412992,12577593000.0,380.93,7287.374310255051,-12.829134
157.4195,[-1.15  -1.065 -0.457 -0.774 -1.045],100,13400,1939.9937,33.590984,100.0,1.2207031e-06,2.3700748e-06,894978.4,-1.6098014,1.5113181,22.574314,,6159662.0,6.685375,98.68048,4167752,59722.477,-44.35902,134,-1.6098014,,-49.0379569895656,0.3662942,289957.2,306.95,7329.96013879776,-8.556691
1698.9199,[-1.149 -1.063 -0.462 -0.757 -1.053],100,13500,553163.0,27.15288,100.0,-5.8174135e-07,,inf,66.50282,0.4169229,20.941694,,inf,16.495527,98.869156,4205244,nan,-52.823196,135,66.50282,,-24.528889706102515,0.3078919,nan,374.92,7382.238931655884,-11.006511
351.53088,[-1.137 -1.096 -0.433 -0.726 -1.111],100,13600,1343.0667,22.580057,100.0,4.196167e-07,1.01477045e-25,inf,-1.3549474,0.21249674,12.808696,,inf,3.6471028,98.76271,4246971,nan,-40.6587,136,-1.3549474,,-49.50738075910549,0.30969048,nan,417.27,7440.935923337936,-6.25695
605.17786,[-1.134 -1.088 -0.46  -0.744 -1.109],100,13700,1396.1672,29.75438,100.0,1.9454956e-06,1.0096138e-10,15758829000000.0,-0.69632417,1.3693781,17.565792,,1575154400000000.0,13.063467,98.85391,4286333,237745720000.0,-43.71502,137,-0.69632417,,-28.751791600334897,0.32006094,13944628000000.0,393.62,7494.797092199326,-9.958923
21693.852,[-1.131 -1.09  -0.482 -0.746 -1.099],100,13800,42091188.0,24.020126,100.0,3.4332277e-07,6.5192584e-28,1.2556477e+31,632.3634,9.171074,17.550186,,4.959988e+32,319.7699,98.911545,4326836,1.2602264e+29,-55.451157,138,632.3634,,-17.914994501418835,0.3037438,inf,405.03,7549.631251811981,-10.872171
168.01039,[-1.123 -1.039 -0.498 -0.685 -1.115],100,13900,2310.2915,31.158958,100.0,-1.8119812e-06,4.58298e-09,1357017500.0,3.1212816,0.71766657,14.343246,,12329845000.0,4.392808,98.77806,4368928,61286104.0,-53.699654,139,3.1212816,,-46.708775945704446,0.29626676,334450050.0,420.92,7607.4587144851685,-5.350275
143.7481,[-1.132 -1.017 -0.508 -0.688 -1.123],100,14000,17289.865,24.454645,100.0,9.536743e-07,3.3685927e-18,2.3892652e+20,11.02006,0.32132146,20.147936,,2.3886748e+22,3.7283554,98.833725,4406975,4.737205e+18,-54.34004,140,11.02006,,-31.63127487285601,0.26766998,inf,380.47,7659.111285448074,-8.770854
34.25165,[-1.161 -1.015 -0.552 -0.676 -1.151],100,14100,852.88635,27.749523,100.0,-1.4877319e-06,4.3045026e-11,771578100000.0,-1.2448075,0.30678937,17.749407,,76147086000000.0,1.2993289,98.78502,4444033,16960900000.0,-54.182564,141,-1.2448075,,-39.835240902905404,0.2559497,822808300000.0,370.58,7710.060259103775,-7.207267
6405.4287,[-1.179 -1.036 -0.544 -0.68  -1.163],100,14200,89801.445,34.293667,100.0,5.7220458e-08,4.0660306e-09,172321720000.0,22.679394,9.135249,19.143688,,14422965000000.0,166.94562,98.84024,4485327,6682239000.0,-52.846848,142,22.679394,,-32.98605345446029,0.2537749,198115160000.0,412.94,7766.520142793655,-10.345303
1335.8899,[-1.178 -1.055 -0.526 -0.698 -1.165],100,14300,304857.62,23.791637,100.0,-5.7220458e-08,,inf,47.312664,0.33391193,15.059189,,inf,12.366956,98.8347,4527107,nan,-57.511314,143,47.312664,,-34.5314176337914,0.2172478,nan,417.8,7824.60702586174,-6.344767
32.022835,[-1.196 -1.047 -0.532 -0.752 -1.202],100,14400,1101.9478,36.18633,100.0,5.1498415e-07,5.212283e-19,6.578593e+23,4.6606827,0.20690396,23.827042,,4.2525496e+25,0.83985746,98.5486,4554005,1.226563e+22,-53.9507,144,4.6606827,,-60.70863577531529,0.2178842,inf,268.98,7862.617345094681,-5.1680593
93.747635,[-1.212 -1.064 -0.538 -0.735 -1.201],100,14500,1705.5496,36.84503,100.0,1.6975403e-06,1.3215262e-12,762758040000.0,-4.148107,0.39488465,22.976053,,11163841000000.0,2.4071944,98.87514,4589100,28663958000.0,-50.151173,145,-4.148107,,-21.910011202928345,0.21497524,280075960000.0,350.95,7913.702777147293,-14.567969
1951.7289,[-1.215 -1.009 -0.527 -0.685 -1.204],100,14600,362099.84,36.247276,100.0,7.6293944e-08,9.83607e-23,inf,52.10638,0.9693351,20.198591,,inf,32.220802,98.82529,4626329,inf,-51.96122,146,52.10638,,-32.520854896425874,0.20958349,nan,372.29,7967.308235406876,-9.79824
748.3657,[-1.167 -1.018 -0.537 -0.708 -1.209],100,14700,761.50073,33.56885,100.0,-9.536743e-08,1.0024804e-08,778569.8,-2.2880707,1.4708098,22.20814,,4440270.0,15.516426,98.88248,4663044,59186.164,-50.81337,147,-2.2880707,,-21.573945388532753,0.183173,217320.12,367.15,8021.268058300018,-12.162903
120.26695,[-1.187 -1.035 -0.56  -0.706 -1.236],100,14800,894.1778,37.93262,100.0,-1.6975403e-06,2.3922087e-19,5.5733875e+20,-1.7808948,0.227009,22.56406,,2.4478685e+22,2.289595,98.85831,4698449,1.3791838e+19,-52.947487,148,-1.7808948,,-25.083225632990633,0.18061133,inf,354.05,8073.226497411728,-10.577733
3319.827,[-1.202 -1.058 -0.545 -0.707 -1.238],100,14900,356981.53,25.978079,100.0,-9.536743e-08,2.096913e-24,inf,54.584213,1.8556881,19.298946,,inf,52.754944,98.880554,4738518,nan,-56.605694,149,54.584213,,-23.92976916028166,0.1730285,nan,400.69,8130.9145424366,-10.1072445
652.0577,[-1.23  -1.041 -0.525 -0.69  -1.246],100,15000,143586.84,26.954342,100.0,-4.959106e-07,5.46945e-07,244931630.0,30.766962,0.89066595,16.420221,,23885007000.0,10.407486,98.86781,4779564,44830424.0,-55.98147,150,30.766962,,-27.127994755651113,0.1966074,806785860.0,410.46,8191.064177513123,-8.793904
106.4596,[-1.116 -1.047 -0.469 -0.703 -1.222],100,15100,308.1498,30.932758,100.0,-4.196167e-07,1.8105955e-09,19769966.0,-2.429284,0.5094909,18.315248,,374854400.0,2.1873734,98.840164,4818221,653281.9,-51.78305,151,-2.429284,,-30.89343392480271,0.2111933,5589092.5,386.57,8247.245875835419,-9.087418
1579.2579,[-1.13  -1.026 -0.459 -0.682 -1.208],100,15200,13746.583,19.768066,100.0,-7.2479247e-07,1.7852219e-14,31156630000000.0,10.938688,2.4174263,12.702724,,1421172700000000.0,41.264973,98.79442,4860053,1129839100000.0,-46.555702,152,10.938688,,-42.998689092777155,0.20629941,30866350000000.0,418.32,8307.6010825634,-6.302358
358.63226,[-1.137 -1.016 -0.442 -0.687 -1.213],100,15300,84380.82,26.880146,100.0,7.6293944e-08,1.3106971e-19,1.0767549e+22,17.225008,0.6223848,16.352928,,4.3248716e+23,7.755458,98.82135,4899598,3.203942e+20,-52.797607,153,17.225008,,-35.3238018336858,0.21382935,inf,395.45,8365.423058509827,-7.995885
12469.818,[-1.105 -1.033 -0.419 -0.724 -1.205],100,15400,504735.7,32.294537,100.0,-1.1157989e-06,1.0317101e-11,554406200000.0,62.25621,20.00297,20.544432,,30671813000000.0,370.08875,98.868225,4935734,15172149000.0,-48.983925,154,62.25621,,-23.80822913101919,0.22021414,274470010000.0,361.36,8417.548203468323,-13.151852
18421.887,[-1.112 -1.032 -0.401 -0.714 -1.199],100,15500,8904157.0,29.220417,100.0,1.6212464e-06,,inf,291.74915,4.1495833,18.229916,,inf,169.85529,98.82811,4972771,nan,-48.092506,155,291.74915,,-31.83065910548119,0.22132252,nan,370.37,8470.94010090828,-11.202976
