EpThisIter,TimeElapsed,MaxD2w0t,Weights,EpLenMean,InitialReturnMean,MaxIW,InitialReturnMax,ReturnStepMaxmin,MeanIW,InitialReturnMin,J_sample_variance,StdIW,EpisodesSoFar,StdD2w0t,Bound,EpRewMean,MinD2w0t,ReturnStepMax,Iteration,TimestepsSoFar,EmpiricalD2,MinIW,ReturnMeanIW,EntropyCoefficient,InitialReturnStd,MeanEntropy,InitialBound,MeanD2w0t
100,350.7453284263611,48108.805,[-0.666 -1.153 -0.439 -0.382 -0.653],497.87,9.155273e-07,176.78854,12.357861,98.65662,0.9366725,-18.574299,100.22522,5.113275,1100,5004.562,3.39528,-199.54948129951666,,100.0,11,162720,21574.29,1.1030593e-07,-4.212144,10.0,5.901802,0.76074237,0.8553033,2471.53
100,439.1295657157898,3.6535565e+17,[-0.678 -1.121 -0.463 -0.37  -0.658],469.67,3.6239624e-06,3949.2935,11.940758,98.652664,7.4782715,-14.823265,111194.59,99.81836,1200,1.12857e+16,31.746023,-188.23406052409237,,100.0,12,209687,7.083082e+16,3.0653405e-16,24.134243,10.0,5.6645255,0.76117796,2.3647065,1912542800000000.0
100,534.0745007991791,1.7719866e+22,[-0.704 -1.11  -0.443 -0.344 -0.658],500.0,-4.348755e-06,136765.77,11.810425,0.594743,65.95993,-12.311008,18995040.0,1996.123,1300,inf,441.7354,-197.82589260324949,1.000635,1.0,13,259687,7.834226e+20,1.7377064e-16,433.94928,10.0,5.578498,0.7786128,0.79753494,1.9649592e+19
100,630.0451903343201,inf,[-0.752 -1.03  -0.473 -0.282 -0.64 ],500.0,8.010864e-06,13352.454,16.045658,0.38603574,0.99331766,-18.99965,482855.8,73.25917,1400,nan,66.76136,-186.4745072540639,1.0170654,1.0,14,309687,inf,,58.807133,10.0,6.9119225,0.79542255,-1.1022129,inf
100,659.2234365940094,5.835873e+17,[-0.69  -1.006 -0.542 -0.27  -0.623],137.89,3.6621093e-06,2396.5935,29.784376,97.1526,3.7289925,-28.14067,1149660.5,44.121735,1500,4479867800000000.0,159.52022,-151.7056021676364,,100.0,15,323476,5875750400000000.0,4.166036e-07,151.04701,10.0,10.287455,0.8473206,57.464912,61398690000000.0
100,740.9263002872467,30900.441,[-0.719 -0.992 -0.512 -0.251 -0.572],420.43,2.3269654e-06,95.187675,19.979292,98.35372,0.9969595,-31.618664,231.05745,3.524041,1600,2957.3782,8.65644,-176.953268855519,,100.0,16,365519,11343.883,3.3009674e-06,0.1133612,10.0,8.908115,0.85430783,4.969656,1097.0719
100,832.6486883163452,1226142500000.0,[-0.751 -0.962 -0.512 -0.231 -0.565],489.36,2.1934509e-06,104.9048,13.2939625,98.53566,0.3648727,-25.158627,360.52588,1.9092983,1700,40158120000.0,4.471213,-165.37542465440544,,100.0,17,414455,256140180000.0,3.0151073e-12,-4.267218,10.0,7.730768,0.87384313,0.22973156,8958723000.0
100,904.084347486496,10819936000.0,[-0.744 -0.938 -0.523 -0.256 -0.545],369.57,1.6975403e-06,2803.04,15.154945,98.19646,3.161293,-19.76767,23893.576,61.63667,1800,487237760.0,23.964455,-167.92656646367132,,100.0,18,451412,2016824300.0,4.3073323e-09,15.209115,10.0,8.261914,0.875534,12.237361,83571590.0
100,995.6656847000122,inf,[-0.779 -0.94  -0.52  -0.23  -0.543],482.95,2.117157e-06,8210.854,14.407587,98.492035,2.0399885,-22.726654,6087964.5,100.564835,1900,nan,253.33353,-156.043536103355,1.1772016,100.0,19,499707,inf,,242.47443,10.0,7.3003864,1.0859094,0.7963524,nan
100,1014.4435670375824,58408.453,[-0.799 -0.913 -0.616 -0.303 -0.333],75.44,2.5177003e-06,77.89654,29.767471,95.8047,2.415875,-19.84684,130276.61,8.148067,2000,619.28864,175.7401,-123.06986478505995,,100.0,20,507251,1082.5187,1.61668e-05,165.54819,10.0,11.202083,1.0191903,105.2334,25.137352
100,1030.4325687885284,235299620000000.0,[-0.727 -0.82  -0.573 -0.327 -0.4  ],64.4,-4.005432e-06,532388.2,38.258152,95.378876,1681.7795,-24.054153,639476100000.0,18403.375,2100,1380114500000.0,80011.28,-116.60432069060907,,100.0,21,513691,3407407500000.0,3.6798808e-13,80001.6,10.0,12.5940695,0.96812755,121.54749,14853023000.0
100,1071.807059288025,2.0565277e+21,[-0.747 -0.907 -0.519 -0.319 -0.451],185.08,1.2207031e-06,12751.199,33.008156,97.49908,10.565045,-31.737015,24337976.0,192.61295,2200,inf,536.0228,-144.19623813314072,,100.0,22,532199,6.562016e+19,5.5755183e-12,526.1498,10.0,14.681166,0.9873027,38.58575,1.9751678e+18
100,1124.5706119537354,9.446491e+37,[-0.773 -0.894 -0.54  -0.259 -0.432],255.09,-2.9373168e-06,8907.198,32.44546,97.88024,1.6229268,-35.329605,2605440.2,79.004425,2300,inf,178.19264,-152.07081411987897,,100.0,23,557708,1.7622105e+36,1.938371e-19,167.9872,10.0,13.684204,1.0205446,21.809185,inf
100,1219.3236227035522,6.189979e+27,[-0.816 -0.912 -0.494 -0.25  -0.398],494.33,-1.2588501e-06,628.9494,19.147915,98.47613,0.7407936,-27.934746,189393.25,12.010872,2400,inf,45.888367,-142.3681766633006,,100.0,24,607141,2.1825426e+26,1.1368188e-17,35.18183,10.0,6.824375,1.0706537,0.39909554,4.4219491e+24
100,1298.7357692718506,inf,[-0.859 -0.859 -0.529 -0.285 -0.348],411.56,4.959106e-07,7979.8086,17.372612,98.39815,1.1845173,-44.75124,1349517.4,58.674244,2500,nan,124.378395,-123.85587234871421,,100.0,25,648297,inf,,114.98877,10.0,11.265061,0.93896264,7.128147,nan
100,1338.6768367290497,627063900000.0,[-0.805 -0.844 -0.499 -0.386 -0.48 ],189.02,6.4849854e-07,229.69072,30.634794,97.618164,0.63925594,-36.325584,43282.875,5.654238,2600,10257414000.0,55.02021,-130.60093541756936,,100.0,26,667199,21126058000.0,1.3652468e-10,45.86635,10.0,16.65711,0.915386,35.263245,581079040.0
100,1417.1893045902252,inf,[-0.835 -0.903 -0.485 -0.419 -0.504],402.18,-3.929138e-06,252.43028,27.118328,98.42042,0.2624238,-36.55002,32007.25,3.7568521,2700,nan,34.16711,-116.5487294601803,,100.0,27,707417,inf,,25.260952,10.0,12.133468,0.8906159,8.578383,nan
100,1437.0704007148743,78227270.0,[-0.833 -0.898 -0.545 -0.465 -0.528],85.57,-1.9454956e-06,467.26245,43.759914,96.33114,1.0050237,-27.622787,387167.56,7.4144907,2800,951413.8,132.954,-114.18724994651194,,100.0,28,715974,891973.1,1.611067e-05,124.29501,10.0,14.788835,0.8658986,84.157265,30035.416
100,1467.5566005706787,1.7637165e+27,[-0.853 -0.91  -0.515 -0.5   -0.553],142.32,2.269745e-06,14664.032,36.548058,97.313126,5.669245,-32.584072,44291290.0,198.73764,2900,inf,705.4326,-120.03773081599013,,100.0,29,730206,1.8251629e+25,1.2661932e-12,696.561,10.0,17.394073,0.8871646,48.03318,3.1329705e+23
100,1541.2578220367432,2.6599677e+16,[-0.87  -0.88  -0.501 -0.425 -0.532],364.54,1.964569e-06,381.04495,24.544577,98.3587,0.6910928,-47.86139,45048.695,7.479257,3000,368705020000000.0,37.70237,-116.88906568834385,,100.0,30,766660,1365509400000000.0,8.8084276e-11,28.138218,10.0,12.18984,0.95641494,13.021536,32962077000000.0
100,1617.996414899826,inf,[-0.93  -0.914 -0.504 -0.452 -0.463],395.67,-2.2125244e-06,11438.76,32.511456,98.474335,2.905402,-42.874084,532199.25,111.43225,3100,nan,112.57135,-103.99565366133501,,100.0,31,806227,inf,,102.71622,10.0,15.104158,0.9855134,6.6401887,nan
100,1712.3857145309448,277889200000000.0,[-0.965 -0.929 -0.403 -0.475 -0.433],487.72,-1.9073486e-08,20334.543,20.70253,98.52247,8.770818,-23.352884,13176.7295,218.56966,3200,8924318000000.0,23.000446,-116.45131415767253,,100.0,32,854999,29375085000000.0,5.256821e-12,12.918723,10.0,7.9481645,1.0081723,4.9395194,1106565400000.0
100,1803.4260501861572,6.1547796e+35,[-0.946 -0.924 -0.44  -0.471 -0.411],478.46,1.1062622e-06,2619.874,21.759909,98.586624,1.6456333,-32.364227,226653.19,41.672337,3300,inf,48.091724,-98.89179257754509,,100.0,33,902845,1.8612597e+34,1.939582e-36,38.95607,10.0,8.224132,0.9135654,4.187611,1.911313e+32
100,1896.7659873962402,inf,[-1.003 -0.977 -0.404 -0.529 -0.505],483.98,7.05719e-07,10026.501,26.71859,98.503624,3.6594293,-36.046844,343991.9,125.78457,3400,nan,75.17478,-120.11863476978623,,100.0,34,951243,inf,,66.7892,10.0,8.132336,0.8385585,5.049668,inf
100,1984.5093984603882,5.6010613e+27,[-0.954 -1.035 -0.425 -0.624 -0.58 ],455.34,-5.912781e-07,71652.445,25.690754,98.58197,54.12071,-45.475468,7848074.5,1422.8334,3500,inf,285.82178,-95.17307871034276,,100.0,35,996777,6.930673e+26,1.1641137e-12,275.86563,10.0,10.761904,0.995615,4.7355905,1.1578585e+25
100,2058.516466140747,61084240000.0,[-0.962 -1.016 -0.449 -0.63  -0.423],371.5,1.14440915e-07,12950.791,31.312778,98.55191,15.290937,-46.27511,362647.84,210.91017,3600,2135333400.0,88.11854,-83.23318779047882,,100.0,36,1033927,7530534000.0,4.2133026e-13,78.57295,10.0,16.234644,0.9545584,10.308699,317505100.0
100,2123.3188784122467,102357980.0,[-0.987 -0.95  -0.434 -0.622 -0.464],326.19,1.2779236e-06,17749.93,30.13831,98.561935,16.42616,-47.3648,16839.697,358.92114,3700,4204420.0,21.362873,-71.44554661464858,,100.0,37,1066546,13062085.0,2.5451027e-07,11.974829,10.0,18.049427,0.93880445,8.559955,775682.3
100,2203.1073682308197,7.170774e+17,[-0.999 -0.95  -0.442 -0.587 -0.48 ],409.82,1.1825562e-06,175.48004,20.928974,98.61531,0.6634913,-43.61344,14312.366,5.360785,3800,1.3089431e+16,18.489548,-78.82593806500877,,100.0,38,1107528,4.1532484e+16,1.2064529e-12,8.753625,10.0,11.542072,0.97359216,6.3220987,936530600000000.0
100,2270.9378633499146,inf,[-1.069 -0.955 -0.436 -0.613 -0.445],350.47,-6.9618227e-07,54066.25,41.729774,98.52345,9.181105,-46.716778,58224820.0,476.9821,3900,nan,770.2275,-83.50795728070311,,100.0,39,1142575,inf,,761.59467,10.0,14.021622,0.8632841,11.865021,nan
100,2303.5429129600525,inf,[-1.033 -0.929 -0.528 -0.62  -0.556],141.35,-4.386902e-07,37027.88,36.482914,97.51976,9.164815,-40.340675,64612200.0,394.3441,4000,nan,926.19275,-104.61578846778893,,100.0,40,1156710,inf,8.7337124e-30,918.64594,10.0,20.424458,0.7546832,42.03038,nan
100,2364.8858902454376,75102920000000.0,[-1.149 -0.868 -0.497 -0.584 -0.664],304.16,-3.3569336e-06,678.38293,32.12953,98.56464,1.2434374,-47.961582,26823.492,14.744304,4100,999360560000.0,29.19979,-66.21095667394175,,100.0,41,1187126,1328746600000.0,2.9083921e-11,21.751461,10.0,19.541258,0.7448328,7.588822,39544513000.0
100,2408.4592690467834,45255550000.0,[-1.147 -0.843 -0.532 -0.568 -0.674],211.96,3.2043456e-06,771.39166,38.22709,98.153244,1.8488806,-48.6326,30139.012,19.399467,4200,541289000.0,45.061596,-89.73966119342411,,100.0,42,1208322,863083400.0,5.779204e-09,37.520836,10.0,22.542967,0.754076,18.244093,33757040.0
100,2460.632598400116,658227.25,[-1.155 -0.875 -0.519 -0.566 -0.665],262.62,1.2016296e-06,249.39433,28.865421,98.283554,1.4678302,-46.57229,2265.6394,7.0806665,4300,32150.408,25.131554,-94.07601461897652,,100.0,43,1234584,66518.27,4.82849e-05,17.46875,10.0,19.157112,0.7662803,15.447048,5349.216
100,2533.7756974697113,1758620.4,[-1.151 -0.894 -0.517 -0.555 -0.653],374.43,1.039505e-06,116.13974,25.988087,98.598434,0.77724487,-51.90735,1073.9751,3.040295,4400,92546.625,12.011082,-75.17999971441441,,100.0,44,1272027,327071.47,1.7842615e-07,4.188848,10.0,16.099049,0.78222334,7.622487,23481.104
100,2596.246644258499,3077082400000.0,[-1.173 -0.876 -0.514 -0.564 -0.637],317.71,3.8146972e-08,1490.5948,28.607906,98.538956,1.7614484,-54.400024,36824.395,23.59885,4500,53651330000.0,23.534773,-73.23978829880451,,100.0,45,1303798,127645925000.0,1.9949693e-10,15.621732,10.0,17.8025,0.7913041,10.588596,4322253300.0
100,2665.332732439041,75.64027,[-1.172 -0.919 -0.482 -0.589 -0.628],356.61,5.912781e-07,53.943012,27.412338,98.53639,1.1716789,-51.905037,673.7427,2.2788143,4600,10.143082,12.579329,-82.66281469623664,,100.0,46,1339459,26.316181,9.112434e-05,4.7003727,10.0,14.978604,0.78789556,10.572146,6.7102275
100,2731.825928926468,817257300000000.0,[-1.181 -0.933 -0.486 -0.61  -0.631],335.51,1.6212464e-06,360.37805,26.60623,98.52428,0.8664506,-45.115925,911.8667,6.242917,4700,10894277000000.0,14.525513,-79.80418831394265,,100.0,47,1373010,27241596000000.0,4.038686e-12,6.732544,10.0,15.216893,0.77929693,10.716993,843234100000.0
100,2812.4482288360596,100637.81,[-1.178 -0.956 -0.509 -0.592 -0.64 ],413.29,-5.626678e-07,87.30478,32.88892,98.63951,0.8209433,-47.15251,568.6483,3.1321719,4800,8535.49,10.060814,-74.49303905414936,,100.0,48,1414339,31041.445,5.458049e-07,2.3039613,10.0,13.217023,0.7756853,6.6842813,2966.368
100,2884.342973947525,1342494800.0,[-1.181 -0.959 -0.504 -0.616 -0.643],372.89,-9.536743e-09,146.49327,21.98435,98.58931,0.6683198,-49.194023,1005.9432,3.8244255,4900,54497880.0,16.92871,-76.57187100710512,,100.0,49,1451628,229227760.0,7.9382595e-10,9.067508,10.0,15.581105,0.78612024,7.3438306,9419249.0
100,2938.201653957367,19384.602,[-1.165 -0.961 -0.513 -0.643 -0.633],269.79,-9.155273e-07,13.749729,44.11847,98.39026,0.7274888,-46.6893,938.70306,1.3409169,5000,1434.1615,16.209736,-82.25060552097895,,100.0,50,1478607,3131.5625,2.235493e-05,8.418789,10.0,20.84335,0.7790947,11.074367,349.45416
100,3002.853663921356,4267552.5,[-1.202 -0.956 -0.532 -0.616 -0.64 ],332.6,4.959106e-07,282.09528,32.208736,98.5473,0.94285554,-50.03704,2345.2852,6.4619813,5100,220068.84,12.925714,-75.28449017118506,,100.0,51,1511867,635235.25,7.280563e-08,5.5603876,10.0,17.571207,0.73653257,7.883541,45972.707
100,3061.8707394599915,1543495.8,[-1.201 -0.961 -0.519 -0.642 -0.682],308.54,1.4495849e-06,351.95624,30.89365,98.5146,1.2865537,-51.22269,33362.805,7.407993,5200,54219.676,32.815678,-74.88175501803316,,100.0,52,1542721,159638.0,1.5259348e-08,26.34351,10.0,18.269024,0.64721674,8.878369,10373.517
100,3122.4298090934753,7.4324765e+22,[-1.215 -0.978 -0.542 -0.664 -0.772],300.59,-6.1035155e-07,623.2588,38.887478,98.55118,0.37995136,-46.59617,66421.06,7.981136,5300,inf,43.96273,-67.45477879897503,,100.0,53,1572780,2.8399533e+21,7.6196693e-19,37.48812,10.0,21.46807,0.64746076,3.2983148,6.787401e+19
100,3154.7881824970245,2.237912e+25,[-1.254 -0.926 -0.571 -0.664 -0.771],154.44,2.9563903e-06,7262.131,44.44275,97.69307,4.032543,-46.4107,11107400.0,111.76075,5400,inf,370.18216,-100.92110319818343,,100.0,54,1588224,2.9427168e+23,2.2127813e-23,364.19272,10.0,20.149675,0.59894276,35.59825,9.209568e+21
100,3178.942219734192,598450100000.0,[-1.224 -0.938 -0.612 -0.669 -0.82 ],97.59,2.3841858e-06,1169.8948,44.531094,96.86502,1.7056193,-34.151726,1677125.9,17.385845,5500,7939517000.0,193.07378,-104.17659805051902,,100.0,55,1597983,6916236000.0,3.6910224e-13,187.51035,10.0,18.910622,0.5563425,63.047417,191083760.0
100,3198.257360458374,inf,[-1.209 -0.955 -0.591 -0.717 -0.863],74.71,3.967285e-06,545101.8,58.50376,96.166534,43.911404,-24.849426,5417095000.0,2941.934,5600,nan,7429.405,-105.84413691114821,,100.0,56,1605454,inf,1.7430834e-24,7423.9805,10.0,14.41735,0.5424217,89.83605,nan
100,3247.193549156189,6527930000.0,[-1.231 -0.879 -0.52  -0.643 -0.877],224.67,1.7166137e-06,473.65674,40.314358,98.30391,1.1740911,-42.633213,16915.277,10.513048,5700,209709330.0,24.513327,-78.19585881054326,,100.0,57,1627921,533640060.0,9.903256e-08,19.324568,10.0,23.767595,0.51887584,6.1890135,23761458.0
100,3304.3009173870087,inf,[-1.232 -0.887 -0.51  -0.627 -0.9  ],290.95,-3.4332274e-06,4864.4453,36.671,98.54845,1.5587319,-49.53378,9783332.0,58.876034,5800,nan,318.23785,-65.69015274667385,,100.0,58,1657016,inf,,312.51938,10.0,23.433992,0.57184726,2.5282419,nan
100,3327.0511894226074,9781.458,[-1.204 -0.955 -0.589 -0.695 -0.847],94.02,1.335144e-06,34.01448,47.908455,96.75674,1.0406973,-31.701405,7479.0093,2.9967074,5900,142.30257,78.83243,-105.45592897978706,,100.0,59,1666418,138.4829,0.0026709689,73.07085,10.0,16.785154,0.57615775,67.2276,7.5863037
100,3354.716171503067,6.102632e+16,[-1.211 -0.969 -0.582 -0.688 -0.843],131.13,-7.6293946e-07,1141.2292,42.49521,97.43402,1.0338792,-36.842995,332383.62,21.777527,6000,1408611300000000.0,92.329575,-102.6735852475191,,100.0,60,1679531,614330850000000.0,4.5481244e-08,86.42883,10.0,19.806553,0.5900742,42.605618,39831443000000.0
100,3416.100321292877,5641447600000000.0,[-1.238 -0.965 -0.571 -0.659 -0.829],303.07,3.8146972e-08,4693.84,39.850555,98.53612,5.272697,-56.096607,533416.9,107.96254,6100,56925340000000.0,75.83891,-70.29363833085065,,100.0,61,1709838,136472830000000.0,9.303162e-15,70.09253,10.0,23.328947,0.5746383,5.17168,3318638700000.0
100,3486.3717544078827,13511248.0,[-1.235 -0.985 -0.556 -0.643 -0.844],354.74,8.773804e-07,400.64008,31.995445,98.61478,1.3975022,-50.588387,9362.14,12.56874,6200,670238.44,14.130869,-68.32712859257236,,100.0,62,1745312,2190840.8,1.4389406e-07,8.278655,10.0,18.502138,0.58522135,3.906477,146684.75
100,3562.2658841609955,44825666000.0,[-1.253 -0.991 -0.573 -0.625 -0.834],396.72,-1.8501282e-06,120.42683,29.544456,98.64047,0.42507067,-49.974075,1154.5938,2.275161,6300,1321144400.0,9.008038,-71.31490321306754,,100.0,63,1784984,4123751400.0,1.0393939e-10,3.373273,10.0,13.290874,0.5634765,5.324477,190861470.0
100,3646.407931804657,73361.29,[-1.223 -0.984 -0.573 -0.599 -0.855],434.72,1.2969971e-06,42.86398,20.299068,98.61803,0.78834033,-47.82039,351.04495,2.0426326,6400,6042.9805,5.1149673,-83.02741301794919,,100.0,64,1828456,24039.963,4.225206e-05,-0.93958753,10.0,13.152635,0.6054555,2.3947062,2328.3079
100,3720.893223762512,126675200.0,[-1.199 -0.958 -0.573 -0.589 -0.814],392.8,-1.2207031e-06,309.0486,32.442207,98.591965,0.8839198,-54.662872,9119.804,5.208481,6500,7658636.5,16.721136,-80.13833833896464,,100.0,65,1867736,28662662.0,1.6908536e-09,11.056542,10.0,17.34053,0.5664594,4.648735,1647969.9
100,3794.4186041355133,26943652000.0,[-1.195 -0.977 -0.56  -0.621 -0.852],384.52,-1.411438e-06,365.24017,22.052933,98.60123,0.94879335,-51.403908,1298.3286,7.846245,6600,778996540.0,10.217364,-76.66841358327352,,100.0,66,1906188,1032685630.0,1.0167321e-08,4.3830466,10.0,14.437939,0.5834318,7.42521,53372900.0
100,3870.507606983185,inf,[-1.184 -0.979 -0.579 -0.616 -0.836],394.91,1.6784668e-06,1251.4124,30.160355,98.585556,0.64704436,-52.250008,21824.621,15.55553,6700,nan,14.983739,-81.83384780462737,,100.0,67,1945679,inf,7.815815e-36,9.151254,10.0,17.01445,0.5832485,5.768455,nan
100,3925.0471227169037,8.7859014e+21,[-1.208 -0.938 -0.551 -0.641 -0.836],277.48,2.670288e-07,536.66174,32.62399,98.47479,0.67014235,-48.009453,30586.959,11.20943,6800,inf,36.729073,-72.86760929564477,,100.0,68,1973427,3.3343054e+20,1.1743552e-18,31.424084,10.0,21.46774,0.5304989,7.822839,7.5967787e+18
100,3994.9601788520813,92014240.0,[-1.224 -0.991 -0.545 -0.642 -0.888],358.39,3.0517577e-07,208.27574,31.140284,98.63829,0.9014355,-51.20014,4574.839,5.5405035,6900,3119678.8,8.81319,-64.81576057720214,,100.0,69,2009266,10094291.0,5.649624e-10,3.475668,10.0,17.938398,0.5337522,2.9983737,623732.44
100,4074.4183292388916,62192510000.0,[-1.214 -0.976 -0.55  -0.614 -0.885],411.86,1.1444092e-06,26.607922,31.956833,98.63385,0.30982378,-51.986588,880.49927,1.0039326,7000,1931343600.0,8.083083,-75.40034890139135,,100.0,70,2050452,6730299400.0,6.905735e-11,2.9830313,10.0,15.3320055,0.5100052,4.6421485,282229500.0
100,4140.296779155731,4306190.5,[-1.208 -0.971 -0.558 -0.634 -0.909],351.77,8.201599e-07,517.5176,23.770641,98.64815,1.7602482,-51.67637,4791.727,14.877488,7100,194910.5,6.585621,-61.88654285117166,,100.0,71,2085629,630256.2,8.394682e-10,1.6865252,10.0,18.16107,0.48990956,1.6086874,43799.676
100,4208.415935277939,1734470000.0,[-1.221 -0.947 -0.554 -0.636 -0.929],337.05,-1.9073486e-06,181.46661,33.232803,98.651855,1.2719787,-53.723248,3180.6821,6.015563,7200,26792252.0,11.491196,-58.67119502776774,,100.0,72,2119334,39927400.0,5.5377116e-09,6.6481175,10.0,21.412764,0.4843079,1.0610487,1818335.0
100,4276.702387809753,inf,[-1.243 -0.978 -0.545 -0.655 -0.935],340.82,-1.2207031e-06,1265.2728,25.62994,98.64235,1.1548673,-49.394703,140012.39,27.824875,7300,nan,37.968575,-60.94622541109048,,100.0,73,2153416,inf,3.4598093e-25,33.40309,10.0,17.688202,0.45654845,3.1633532,inf
100,4358.001625061035,6.105131e+26,[-1.249 -0.992 -0.512 -0.635 -0.962],406.89,-1.2016296e-06,271.896,22.139149,98.65349,0.51297307,-48.52828,7495.0303,6.1853933,7400,inf,11.267006,-70.49620855254716,,100.0,74,2194105,6.217368e+24,8.398151e-19,6.664292,10.0,12.963787,0.46027136,1.08582,1.9170287e+23
100,4437.540566682816,138648.72,[-1.237 -1.003 -0.542 -0.639 -0.959],402.5,-9.155273e-07,173.47632,30.91273,98.65054,1.1803885,-50.66452,795.97845,4.8949223,7500,8684.151,7.636204,-70.3271979361926,,100.0,75,2234355,21509.982,2.4280966e-06,3.166671,10.0,14.444968,0.44695327,2.4030952,2159.6597
100,4516.761221170425,5173755.0,[-1.238 -1.016 -0.531 -0.659 -0.972],402.4,-5.7220458e-08,1455.7848,34.84867,98.68796,2.1536796,-50.05642,2079.1353,33.696526,7600,249589.45,7.12764,-62.78204069313628,,100.0,76,2274595,935783.8,1.0443074e-06,2.5180914,10.0,14.779458,0.46095487,2.522824,65932.414
100,4585.958968639374,109218890000000.0,[-1.251 -1.016 -0.536 -0.676 -0.958],348.69,-2.8419495e-06,136.73164,36.72161,98.71106,0.40308765,-47.113388,708.1942,2.49067,7700,1188533100000.0,2.5555086,-50.37464935310339,,100.0,77,2309464,1499681100000.0,5.9016897e-10,-2.0627785,10.0,20.470804,0.4618287,-2.8499327,36397540000.0
100,4651.799627304077,1388865700000000.0,[-1.247 -1.013 -0.51  -0.681 -0.957],334.55,-9.918213e-07,174.81657,31.324818,98.67267,0.35103524,-47.43933,4509.5864,3.728567,7800,37990408000000.0,8.407145,-54.75415357102646,,100.0,78,2342919,98000576000000.0,1.1466418e-14,3.8205633,10.0,20.913532,0.45865816,-2.1687331,3347637000000.0
