ESSClassic,AvgNormIw,Bound,VarJ,VarVanillaIw,BatchSize,AvgDiscRet,AvgVanillaIw,VarDiscRet,MaxVanillaIw,AvgEpLen,AvgRet,MinVanillaIw,VarRet,J,eRenyi2,VarNormIw,ESSRenyi,MinNormIw,MaxNormIw
11.071151707180181,0.01,-524.6043,241.05032,6.2761335,100,-4066.23450637783,0.8795059,4392402.075036766,10.646343,200.0,-4066.23450637783,,4392402.075036766,-52.961075,7.3548794,0.00081136206,13.596416044812406,,0.12104915
1.4900580349496402,0.01,-4.395667,19.896944,0.23606978,100,-9.452125218806692,0.059456505,80.34915324586075,4.807581,200.0,-9.452125218806692,,80.34915324586075,-6.5461597,28.24335,0.006677928,3.540656589037193,,0.80858785
4.574039184655562,0.01,-3.1819987,7.802193,5.518626,100,-8.243129118263106,0.51174045,55.06470982381151,16.225672,200.0,-8.243129118263106,,55.06470982381151,-2.0667677,11.586593,0.0021073252,8.630665011828134,,0.3170684
1.4617842934167904,0.01,-3.3073246,12.717391,2.0505369,100,-7.1100215906519715,0.17353643,44.225990340018676,14.185871,200.0,-7.1100215906519715,,44.225990340018676,-2.6514673,25.914019,0.0068090456,3.85891518502056,,0.8174578
3.7113856974379686,0.010000002,-3.7262638,7.1460238,5.822845,100,-7.682652930384651,0.47137415,48.399868055891844,19.608799,200.0,-7.682652930384651,,48.399868055891844,-2.3457675,20.059072,0.0026206179,4.985275367412174,,0.41599223
2.3675792452181827,0.01,-3.806834,8.113734,0.5723909,100,-6.596408262679703,0.11722473,51.08770440023934,6.770402,200.0,-6.596408262679703,,51.08770440023934,-3.089347,32.836727,0.0041653765,3.04537049525491,,0.57755744
2.4030983598403144,0.010000002,-5.540632,8.451206,4.112543,100,-6.930211368129724,0.31662166,43.67147753969753,18.711052,200.0,-6.930211368129724,,43.67147753969753,-3.9016542,60.004322,0.0041023158,1.6665466183141995,,0.5909593
51.15204454756732,0.010000002,-6.4189854,6.8968945,1.1036061,100,-6.862042175616462,1.0696286,47.29546912576203,2.715714,200.0,-6.862042175616462,2.2778853e-12,47.29546912576203,-5.2385387,1.9888968,9.6460164e-05,50.2791284336034,2.129604e-14,0.025389317
78.11137141783023,0.009999999,-7.801587,7.5867734,0.24530704,100,-7.90287701666563,0.9309372,45.12140010417254,1.3811915,200.0,-7.90287701666563,0.012920786,45.12140010417254,-7.733288,1.1369457,2.8305405e-05,87.95494617396454,0.00013879332,0.01483657
91.5636872175162,0.010000002,-8.461051,7.4030886,0.083839186,100,-8.094179600677078,0.94913185,51.864230328980604,1.146766,200.0,-8.094179600677078,0.52915967,51.864230328980604,-8.266872,1.0299973,9.306666e-06,97.08762854382353,0.0055751964,0.012082262
99.2823623545392,0.01,-8.114199,6.6133847,0.007285934,100,-7.584783565569715,0.99894243,43.007218436165886,1.037379,200.0,-7.584783565569715,0.811281,43.007218436165886,-7.5699654,1.0025132,7.301369e-07,99.74931299489042,0.008121399,0.010384773
87.44412133007195,0.01,-7.908009,7.7525926,0.13589565,100,-7.990486553284824,0.9679709,55.13474174687323,1.1740905,200.0,-7.990486553284824,0.31525898,55.13474174687323,-7.5117583,1.0399663,1.4503775e-05,96.1569578638838,0.0032569056,0.012129399
99.99218474291155,0.01,-9.608158,7.3686113,7.8943136e-05,100,-8.985239298535289,0.9995886,54.86062362835409,1.0276995,200.0,-8.985239298535289,0.9968084,54.86062362835409,-8.9889145,1.0000229,7.900777e-09,99.99771123402633,0.009972187,0.010281224
99.98870368272293,0.01,-9.196021,7.3120484,0.00011383091,100,-8.578221027073036,0.9994892,54.036787407672726,1.033245,200.0,-8.578221027073036,0.9961508,54.036787407672726,-8.582156,1.0000305,1.1394713e-08,99.99694833531692,0.009966599,0.01033773
98.45074545811173,0.010000003,-7.459145,6.483606,0.01568688,100,-6.965191211720441,0.99342555,41.657323925878345,1.0437062,200.0,-6.965191211720441,0.68455887,41.657323925878345,-6.961174,1.0033779,1.5895201e-06,99.66334574638967,0.0068908925,0.0105061345
99.57957796804891,0.01,-9.241402,7.504747,0.0042749317,100,-8.618138450976398,1.0012134,58.14716305577633,1.0228984,200.0,-8.618138450976398,0.8060477,58.14716305577633,-8.589344,1.0009809,4.264579e-07,99.9020107097483,0.008050708,0.010216588
85.39189728649671,0.01,-8.769634,7.3487706,0.16662775,100,-8.443720525697353,0.98197937,55.199901562738695,2.7523656,200.0,-8.443720525697353,0.8888011,55.199901562738695,-8.282474,1.0373355,1.727995e-05,96.40082553025518,0.009051118,0.02802875
91.95437861314744,0.01,-9.23819,7.1140122,0.08986414,100,-8.78956354874891,1.0083653,52.749956642256066,1.903178,200.0,-8.78956354874891,0.90894175,52.749956642256066,-8.54889,1.0228946,8.837934e-06,97.76178108402358,0.009014013,0.018873895
93.55609710013708,0.010000002,-7.8797226,7.4325047,0.0724014,100,-7.663545574564417,1.0201242,53.79318843628086,1.1369696,200.0,-7.663545574564417,0.40668616,53.79318843628086,-7.1115947,1.0266631,6.957302e-06,97.40293910760387,0.003986634,0.011145404
98.74272984485171,0.009999999,-7.991096,7.054418,0.013130547,100,-7.458756268798502,1.0104002,50.87150384398389,1.0484048,200.0,-7.458756268798502,0.66835743,50.87150384398389,-7.313946,1.0040939,1.286163e-06,99.5922806142741,0.0066147796,0.010376135
98.94116576213078,0.009999998,-9.047033,6.7925754,0.010765003,100,-8.512799512142808,0.99791664,47.24687705243779,1.0360384,200.0,-8.512799512142808,0.7183563,47.24687705243779,-8.485943,1.002345,1.0809996e-06,99.76605200659968,0.0071985605,0.010382013
97.52046543381354,0.01,-7.268916,6.3240056,0.025567377,100,-6.836921384729014,0.99775636,40.3682403314332,1.0565066,200.0,-6.836921384729014,0.56692094,40.3682403314332,-6.7482414,1.0054623,2.5682493e-06,99.45673856523068,0.0056819576,0.010588824
94.10121795582158,0.010000002,-8.212309,6.944587,0.060565013,100,-7.942622532091755,0.97801596,48.763942993806005,1.0808805,200.0,-7.942622532091755,0.39511842,48.763942993806005,-7.7932467,1.0105418,6.3318416e-06,98.95681735096417,0.0040399996,0.0110517675
97.48439803187473,0.010000002,-7.382586,6.721332,0.025578354,100,-6.923987597226125,0.9906027,43.66282123611998,1.0465468,200.0,-6.923987597226125,0.537963,43.66282123611998,-6.890548,1.0038067,2.6065966e-06,99.62077258456434,0.0054306635,0.010564749
90.58483356969319,0.010000002,-9.104357,7.0560665,0.10433078,100,-8.721643365506987,0.9968692,46.68526552884606,2.5713212,200.0,-8.721643365506987,0.93126726,46.68526552884606,-8.553073,1.0119228,1.0498708e-05,98.82176428123097,0.009341921,0.025793968
69.43521999652906,0.01,-7.2189016,6.901809,0.52132505,100,-6.943114708969907,1.0828075,50.09981733583761,3.7013786,200.0,-6.943114708969907,0.88571095,50.09981733583761,-6.106179,1.040014,4.4463748e-05,96.15254915310966,0.008179763,0.034183163
92.53235967150623,0.01,-7.5666995,6.5398993,0.08056796,100,-7.4992801248991725,0.9941535,43.54862785097693,1.1127945,200.0,-7.4992801248991725,0.32185423,43.54862785097693,-7.0476346,1.0190505,8.1518365e-06,98.13056572475716,0.00323747,0.011193387
99.35142234031396,0.01,-8.768264,7.65365,0.0066259475,100,-8.148408116295968,1.0024333,59.968905109990374,1.0263165,200.0,-8.148408116295968,0.7277764,59.968905109990374,-8.096853,1.0012826,6.5938224e-07,99.87190701394522,0.0072600986,0.0102382535
96.30189112083774,0.009999999,-8.699946,7.3782315,0.039530504,100,-8.136160902879212,1.0095112,57.347938347441215,1.7305793,200.0,-8.136160902879212,0.9552373,57.347938347441215,-7.9856224,1.0046303,3.8789117e-06,99.53910138891361,0.009462374,0.017142743
99.03274055710447,0.009999999,-8.450696,6.9483247,0.010050083,100,-7.882742762702702,1.0093038,48.80737186447566,1.3085467,200.0,-7.882742762702702,0.97605467,48.80737186447566,-7.7902913,1.0012329,9.86565e-07,99.87686556057602,0.009670573,0.012964844
96.22967458439628,0.009999998,-7.9833837,6.988121,0.038728863,100,-7.576927148999694,0.9892336,48.68873447944807,1.064925,200.0,-7.576927148999694,0.48268285,48.68873447944807,-7.474946,1.0070591,3.9576453e-06,99.29903842693693,0.0048793615,0.010765151
99.63951924023509,0.009999998,-8.151285,6.6616282,0.0036273366,100,-7.600522755294951,0.9962416,44.927769368030546,1.0162166,200.0,-7.600522755294951,0.816465,44.927769368030546,-7.616041,1.0005037,3.6547613e-07,99.94965942965861,0.008195451,0.010200504
98.13661528223028,0.01,-7.4967546,6.9596033,0.019380834,100,-6.942608617600557,1.005241,49.38957898818576,1.5101306,200.0,-6.942608617600557,0.9672387,49.38957898818576,-6.868993,1.0023832,1.9179272e-06,99.76224341745356,0.009621957,0.015022572
