VanillaAvgRet,VarNormIw,VarVanillaIw,MinVanillaIw,BatchSize,ESSRenyi,AvgEpLen,MinNormIw,AvgDiscRet,VarDiscRet,J,VarJ,ESSClassic,MaxNormIw,AvgVanillaIw,AvgNormIw,MaxVanillaIw,Bound,VarRet,eRenyi2,AvgRet
34.07641874443197,0.01,3.0637464e-06,,100,0.0022239401773991906,4.41,,2.2382096176443156e-15,256.62887337303863,45.885044,2.3510207e-05,1.000000212830452,0.9999999,0.00017503562,0.01,0.01750356,32.41205,256.62887337303863,44965.24,2.2382096176443156e-15
115.02605827486721,0.010000002,3.1698922e-18,,100,0.003358103941056356,12.51,,1.9326762412674726e-14,5626.89802667121,474.9017,,1.0,1.0,1.780419e-10,0.01,1.780419e-08,411.8138,5626.89802667121,29778.709,1.9326762412674726e-14
177.49592525813878,0.010000001,4.4376302e-16,,100,nan,18.76,,-1.4210854715202005e-15,7345.382665027024,302.42007,1.2496887e-08,1.0,1.0,2.1065683e-09,0.01,2.1065684e-07,230.33942,7345.382665027024,nan,-1.4210854715202005e-15
193.7896351616864,0.010000003,,,100,4.2929462565714706e-07,20.39,,1.9042545318370686e-14,15022.634338475827,576.1209,,inf,1.0,5.98492e-40,0.01,5.9849115e-38,473.0385,15022.634338475827,232940260.0,1.9042545318370686e-14
183.28257282602937,0.010000002,1.0516441e-06,,100,1.6647622142085393e-08,19.34,,-2.927436071331613e-14,9538.296377946011,296.63297,8.397038e-10,1.0,1.0,0.000102549704,0.01,0.010254971,214.49443,9538.296377946011,6006864000.0,-2.927436071331613e-14
180.2823172402417,0.004932432,8.015413e-09,,100,295624499171937.9,19.04,,-5.31485966348555e-14,7074.757155119157,129.37993,3.046376,2.0067799767600314,0.50569165,1.2747715e-05,0.01,0.0006446413,79.44351,7074.757155119157,3.3826696e-13,-5.31485966348555e-14
182.38234303771554,0.010000001,1.1537545,,100,nan,19.25,,-3.126388037344441e-15,8799.069690360906,237.5215,0.00032083562,1.0000001775715344,0.99999994,0.10741299,0.01,10.741298,158.63007,8799.069690360906,nan,-3.126388037344441e-15
181.58325166799918,0.010000002,0.00026330294,,100,124.29790038011241,19.17,,6.1106675275368615e-15,8285.35480563783,348.3245,4.5045854e-05,1.0,1.0,0.001622661,0.01,0.1622661,271.77063,8285.35480563783,0.8045188,6.1106675275368615e-15
204.78798108391726,0.01,2.0070036e-18,,100,0.002568226800911359,21.49,,-3.751665644813329e-14,11094.590735424179,325.12518,0.000114277886,1.000000250776058,0.9999999,1.416688e-10,0.01,1.4166878e-08,236.53876,11094.590735424179,38937.37,-3.751665644813329e-14
180.28215906350434,0.0049378765,3.736778e-18,3.761004e-19,100,inf,19.04,1.3671787e-11,-1.3926637620897963e-14,9531.87836804865,174.32408,35.976555,2.004611336267959,0.52978235,2.7509234e-10,0.01,1.4573907e-08,116.329735,9531.87836804865,,-1.3926637620897963e-14
187.28375737898617,0.010000003,,,100,nan,19.74,,-2.4158453015843406e-14,7252.331990849055,262.62268,,inf,1.0,6.93346e-40,0.01,6.933461e-38,191.00003,7252.331990849055,nan,-2.4158453015843406e-14
195.9847242927994,0.010000003,,,100,nan,20.61,,-4.263256414560601e-15,7559.787976627736,233.92325,,inf,1.0,5.784023e-26,0.01,5.7840232e-24,160.79816,7559.787976627736,nan,-4.263256414560601e-15
164.0801134071206,0.010000003,,,100,nan,17.42,,9.379164112033323e-15,4266.602137635348,135.83347,,inf,1.0,2.1399737e-36,0.01,2.1399737e-34,80.898026,4266.602137635348,nan,9.379164112033323e-15
192.3833797519493,0.01,5.9572075e-28,,100,nan,20.25,,-7.673861546209083e-15,14557.192537750883,317.52094,0.00059768534,1.0000002221053579,0.9999999,2.4407388e-15,0.01,2.4407386e-13,216.04799,14557.192537750883,nan,-7.673861546209083e-15
182.58420596069055,0.010000002,,,100,nan,19.27,,3.439026841078885e-14,8105.155631728686,397.3303,8.844023e-05,inf,1.0,1.998673e-29,0.01,1.998673e-27,321.6135,8105.155631728686,nan,3.439026841078885e-14
201.48417333121546,0.010000002,1.1666896e-05,,100,nan,21.16,,2.0037305148434824e-14,12309.594037634632,278.41757,0.00013011962,1.0,1.0,0.0003415684,0.01,0.03415684,185.10645,12309.594037634632,nan,2.0037305148434824e-14
201.08477917723656,0.010000002,,,100,nan,21.12,,-1.8189894035458565e-14,18121.162816546876,278.8165,,inf,1.0,2.3323516e-34,0.01,2.3323515e-32,165.60133,18121.162816546876,nan,-1.8189894035458565e-14
179.4838594452844,0.003265993,,,100,nan,18.96,,-1.0373923942097462e-14,7535.278434704808,110.41878,368.24628,inf,0.3333333,2.630579e-39,0.01,8.7685954e-38,68.26849,7535.278434704808,nan,-1.0373923942097462e-14
191.98528242895225,1.4027268e-05,0.30161205,5.77053e-07,100,nan,20.21,3.9353e-09,-1.4210854715202005e-15,10495.947954108755,3.1823711,111.08492,87.80634763889128,0.0138989845,1.4663507,0.009999999,2.0380785,-6.0127916,10495.947954108755,nan,-1.4210854715202005e-15
188.684208747666,3.5433328e-05,0.2938832,0.016381403,100,nan,19.88,0.00017987455,-3.694822225952521e-15,10665.748875066945,6.2117043,132.5103,74.0307666040136,0.016415155,0.91071266,0.010000002,1.4949489,-3.883174,10665.748875066945,nan,-3.694822225952521e-15
196.1849251414283,5.4390028e-05,127.40969,,100,nan,20.63,,-1.8474111129762605e-14,10345.504071308791,4.161268,138.12596,65.00002395304759,0.015384613,15.30529,0.009999998,23.546597,-6.4491053,10345.504071308791,nan,-1.8474111129762605e-14
182.58294614428343,3.5044917e-18,,1.0,100,nan,19.27,0.01,-7.958078640513123e-15,8117.148344482979,1.1920929e-07,89.64361,100.0,0.01,1.0,0.009999998,1.0,-7.5772786,8117.148344482979,nan,-7.958078640513123e-15
175.88084897713097,3.5044917e-18,,1.0,100,nan,18.6,0.01,6.8212102632969615e-15,8747.83298146759,-4.7683716e-07,93.06103,100.0,0.01,1.0,0.009999998,1.0,-7.8661423,8747.83298146759,nan,6.8212102632969615e-15
194.2864213522501,3.5044917e-18,,1.0,100,nan,20.44,0.01,1.2647660696529783e-14,12265.909256157323,2.3841858e-07,110.19642,100.0,0.01,1.0,0.009999998,1.0,-9.31454,12265.909256157323,nan,1.2647660696529783e-14
210.48581588012473,3.5044917e-18,,1.0,100,nan,22.06,0.01,-7.389644451905042e-15,16416.930280503355,1.9073486e-06,127.48631,100.0,0.01,1.0,0.009999998,1.0,-10.775996,16416.930280503355,nan,-7.389644451905042e-15
185.2837160896126,3.5044917e-18,,1.0,100,nan,19.54,0.01,-1.0800249583553523e-14,6897.981505114677,5.9604645e-07,82.63777,100.0,0.01,1.0,0.009999998,1.0,-6.9850984,6897.981505114677,nan,-1.0800249583553523e-14
190.385181128337,3.5044917e-18,,1.0,100,nan,20.05,0.01,4.348521542851813e-14,9346.85737045254,,96.194534,100.0,0.01,1.0,0.009999998,1.0,-8.131007,9346.85737045254,nan,4.348521542851813e-14
179.68284036880794,3.5044917e-18,,1.0,100,nan,18.98,0.01,-2.2168933355715127e-14,5617.936248979111,-2.3841858e-07,74.57719,100.0,0.01,1.0,0.009999998,1.0,-6.3037634,5617.936248979111,nan,-2.2168933355715127e-14
180.78080767711776,3.5044917e-18,,1.0,100,nan,19.09,0.01,-2.3021584638627248e-14,10152.558308702643,7.1525574e-07,100.25484,100.0,0.01,1.0,0.009999998,1.0,-8.474211,10152.558308702643,nan,-2.3021584638627248e-14
187.08168116252597,3.5044917e-18,,1.0,100,nan,19.72,0.01,5.542233338928782e-15,10962.18540498541,,104.17564,100.0,0.01,1.0,0.009999998,1.0,-8.805623,10962.18540498541,nan,5.542233338928782e-15
179.28456950478076,3.5044917e-18,,1.0,100,nan,18.94,0.01,4.419575816427823e-14,9327.284914872916,-1.1920929e-07,96.093765,100.0,0.01,1.0,0.009999998,1.0,-8.122489,9327.284914872916,nan,4.419575816427823e-14
192.1858042403146,3.5044917e-18,,1.0,100,nan,20.23,0.01,7.531752999057062e-15,11246.85907614223,,105.51962,100.0,0.01,1.0,0.009999998,1.0,-8.919225,11246.85907614223,nan,7.531752999057062e-15
190.08503625173472,3.5044917e-18,,1.0,100,nan,20.02,0.01,-2.955857780762017e-14,7174.019406141972,-2.9802322e-07,84.275024,100.0,0.01,1.0,0.009999998,1.0,-7.1234903,7174.019406141972,nan,-2.955857780762017e-14
195.88397306689137,3.5044917e-18,,1.0,100,nan,20.6,0.01,-1.5347723092418165e-14,18873.23744828968,-4.7683716e-07,136.69127,100.0,0.01,1.0,0.009999998,1.0,-11.554062,18873.23744828968,nan,-1.5347723092418165e-14
165.98000101645283,3.5044917e-18,,1.0,100,nan,17.61,0.01,5.485389920067973e-14,6648.310434351801,5.364418e-07,81.12846,100.0,0.01,1.0,0.009999998,1.0,-6.857521,6648.310434351801,nan,5.485389920067973e-14
198.28404625640988,3.5044917e-18,,1.0,100,nan,20.84,0.01,4.703792910731863e-14,8490.751770421253,-8.34465e-07,91.683395,100.0,0.01,1.0,0.009999998,1.0,-7.7496953,8490.751770421253,nan,4.703792910731863e-14
186.08350000249717,3.5044917e-18,,1.0,100,nan,19.62,0.01,-1.6910917111090384e-14,8206.241550397608,-2.9802322e-07,90.13423,100.0,0.01,1.0,0.009999998,1.0,-7.61875,8206.241550397608,nan,-1.6910917111090384e-14
196.38415822199048,3.5044917e-18,,1.0,100,nan,20.65,0.01,-1.0089706847793422e-14,9553.395640256062,9.536743e-07,97.25155,100.0,0.01,1.0,0.009999998,1.0,-8.22035,9553.395640256062,nan,-1.0089706847793422e-14
173.08088684625778,3.5044917e-18,,1.0,100,nan,18.32,0.01,1.8616219676914626e-14,6702.833792240259,3.5762787e-07,81.46046,100.0,0.01,1.0,0.009999998,1.0,-6.8855834,6702.833792240259,nan,1.8616219676914626e-14
174.1814757699974,3.5044917e-18,,1.0,100,nan,18.43,0.01,1.1368683772161603e-15,11277.519587118619,1.2516975e-06,105.66335,100.0,0.01,1.0,0.009999998,1.0,-8.931374,11277.519587118619,nan,1.1368683772161603e-15
190.3836128459087,3.5044917e-18,,1.0,100,nan,20.05,0.01,-3.012701199622825e-14,12250.131892165191,3.5762787e-07,110.12552,100.0,0.01,1.0,0.009999998,1.0,-9.308546,12250.131892165191,nan,-3.012701199622825e-14
