IterType,AvgEpLen,eRenyi2,MaxNormIw,VarNormIw,MinVanillaIw,AvgVanillaIw,VarDiscRet,VarVanillaIw,ESSClassic,J,AvgNormIw,Bound,VarRet,MinNormIw,AvgDiscRet,ESSRenyi,VanillaAvgRet,EpsThisIter,MaxVanillaIw,AvgRet,VarJ,BatchSize
2,356.025,1.0,0.005,2.179301e-19,1.0,1.0,1936100.2039952697,,200.00000010221265,3552.4434,0.0049999994,3254.8857,1936100.2039952697,0.005,3552.443223609654,500.0,3552.443223609654,100,1.0,3552.443223609654,1387.9552,500
2,354.99333333333334,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1974929.571356163,,299.999969473632,3542.2456,0.0033333336,3299.2905,1974929.571356163,0.0033333334,3542.245625910277,500.0,3542.245625910277,100,1.0,3542.245625910277,1402.9778,500
2,348.41,1.0,0.0025,5.434597e-20,1.0,1.0,2005999.405677886,,400.0,3476.2102,0.0024999997,3265.805,2005999.405677886,0.0025,3476.210050477084,500.0,3476.210050477084,100,1.0,3476.210050477084,1414.5615,500
1,355.126,3.6069117,0.09878851,2.6352653e-05,0.102027185,1.1525809,2000449.8096292773,8.751995,66.00672628579869,3895.417,0.002,3538.005,2000449.8096292773,0.00017704126,3543.5918888214637,138.6227463373065,3543.5918888214637,100,56.93087,3543.5918888214637,3145.3438,500
2,382.86,1.0,0.01,3.5044917e-18,1.0,1.0,1954153.6344415946,,100.0,3822.3315,0.009999998,3401.521,1954153.6344415946,0.01,3822.3317837725353,500.0,3822.3317837725353,100,1.0,3822.3317837725353,1390.9032,500
2,362.225,1.0,0.005,2.179301e-19,1.0,1.0,2025720.7386559392,,200.00000010221265,3614.9946,0.0049999994,3317.4365,2025720.7386559392,0.005,3614.9949862346443,500.0,3614.9949862346443,100,1.0,3614.9949862346443,1419.7156,500
2,363.07666666666665,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1814044.0946819496,,299.999969473632,3623.112,0.0033333336,3380.157,1814044.0946819496,0.0033333334,3623.1122317593513,500.0,3623.1122317593513,100,1.0,3623.1122317593513,1344.6179,500
2,360.1475,1.0,0.0025,5.434597e-20,1.0,1.0,1826145.9011031685,,400.0,3593.6736,0.0024999997,3383.2683,1826145.9011031685,0.0025,3593.6738506739002,500.0,3593.6738506739002,100,1.0,3593.6738506739002,1349.6594,500
1,361.142,1.5463074,0.009412346,2.0192665e-06,0.043301817,1.0363165,1955939.2944700427,0.54214877,332.48948268779077,3701.0388,0.002,3467.0208,1955939.2944700427,8.356871e-05,3603.9335231464615,323.35096216150544,3603.9335231464615,100,4.877085,3603.9335231464615,1590.5018,500
2,364.93,1.0,0.01,3.5044917e-18,1.0,1.0,1951213.9277655222,,100.0,3642.1633,0.009999998,3221.353,1951213.9277655222,0.01,3642.163476965479,500.0,3642.163476965479,100,1.0,3642.163476965479,1389.8567,500
2,340.885,1.0,0.005,2.179301e-19,1.0,1.0,2100425.453681802,,200.00000010221265,3400.999,0.0049999994,3103.441,2100425.453681802,0.005,3400.999154636847,500.0,3400.999154636847,100,1.0,3400.999154636847,1445.6567,500
2,340.6333333333333,1.0,0.0033333334,5.4391416e-20,1.0,1.0,2150734.901767319,,299.999969473632,3398.626,0.0033333336,3155.671,2150734.901767319,0.0033333334,3398.625727788931,500.0,3398.625727788931,100,1.0,3398.625727788931,1464.0922,500
2,345.0575,1.0,0.0025,5.434597e-20,1.0,1.0,2109564.012446558,,400.0,3442.9885,0.0024999997,3232.5833,2109564.012446558,0.0025,3442.988679473943,500.0,3442.988679473943,100,1.0,3442.988679473943,1450.6171,500
1,344.856,5.9613156,0.23055942,0.000112793685,1.2519432e-08,1.0539352,2054535.2467957453,31.322231,17.157351533430447,4052.4292,0.002,3592.9429,2054535.2467957453,2.3757498e-11,3440.866266869788,83.87410277812329,3440.866266869788,100,121.497345,3440.866266869788,5288.6787,500
2,350.49,1.0,0.01,3.5044917e-18,1.0,1.0,1984422.9299829337,,100.0,3497.4268,0.009999998,3076.6162,1984422.9299829337,0.01,3497.427190924203,500.0,3497.427190924203,100,1.0,3497.427190924203,1401.6343,500
2,352.705,1.0,0.005,2.179301e-19,1.0,1.0,2083959.0735640046,,200.00000010221265,3519.6033,0.0049999994,3222.0454,2083959.0735640046,0.005,3519.603567193506,500.0,3519.603567193506,100,1.0,3519.603567193506,1439.9789,500
2,363.67,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1938329.9893700778,,299.999969473632,3629.4553,0.0033333336,3386.5002,1938329.9893700778,0.0033333334,3629.4553151085,500.0,3629.4553151085,100,1.0,3629.4553151085,1389.9169,500
2,360.8975,1.0,0.0025,5.434597e-20,1.0,1.0,1885921.6853664666,,400.0,3601.4246,0.0024999997,3391.0193,1885921.6853664666,0.0025,3601.4243828890612,500.0,3601.4243828890612,100,1.0,3601.4243828890612,1371.571,500
1,363.464,2.3636231,0.04646299,7.751816e-06,0.0018706607,0.9561842,1894100.4462353196,1.7718487,170.41128853862187,3833.2266,0.0019999999,3543.8984,1894100.4462353196,3.912762e-06,3627.2595857401384,211.53964482072078,3627.2595857401384,100,22.213589,3627.2595857401384,2094.011,500
2,346.53,1.0,0.01,3.5044917e-18,1.0,1.0,2079949.307289477,,100.0,3457.294,0.009999998,3036.4834,2079949.307289477,0.01,3457.293802550414,500.0,3457.293802550414,100,1.0,3457.293802550414,1434.9738,500
2,348.975,1.0,0.005,2.179301e-19,1.0,1.0,2044020.3560145025,,200.00000010221265,3482.0664,0.0049999994,3184.5083,2044020.3560145025,0.005,3482.066673999766,500.0,3482.066673999766,100,1.0,3482.066673999766,1426.1136,500
2,347.3566666666667,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1996328.4692008898,,299.999969473632,3465.7173,0.0033333336,3222.7622,1996328.4692008898,0.0033333334,3465.717380180112,500.0,3465.717380180112,100,1.0,3465.717380180112,1410.5581,500
2,346.5225,1.0,0.0025,5.434597e-20,1.0,1.0,2012620.7544464506,,400.0,3457.4556,0.0024999997,3247.0503,2012620.7544464506,0.0025,3457.455742076341,500.0,3457.455742076341,100,1.0,3457.455742076341,1416.8942,500
1,345.616,3.173822,0.05305119,1.2537364e-05,0.0042807925,1.0338906,2059169.9223830514,3.3503907,121.12191698924796,3726.0146,0.002,3390.746,2059169.9223830514,8.280939e-06,3448.4136703146028,157.5387692313702,3448.4136703146028,100,27.424562,3448.4136703146028,2526.8625,500
2,339.77,1.0,0.01,3.5044917e-18,1.0,1.0,2188804.8396719457,,100.0,3389.7441,0.009999998,2968.9336,2188804.8396719457,0.01,3389.744146945809,500.0,3389.744146945809,100,1.0,3389.744146945809,1472.045,500
2,353.355,1.0,0.005,2.179301e-19,1.0,1.0,2250538.1261197054,,200.00000010221265,3526.4587,0.0049999994,3228.9006,2250538.1261197054,0.005,3526.4590056309676,500.0,3526.4590056309676,100,1.0,3526.4590056309676,1496.4242,500
2,362.06,1.0,0.0033333334,5.4391416e-20,1.0,1.0,2107397.811968887,,299.999969473632,3613.5686,0.0033333336,3370.6135,2107397.811968887,0.0033333334,3613.568258465563,500.0,3613.568258465563,100,1.0,3613.568258465563,1449.2665,500
2,361.7275,1.0,0.0025,5.434597e-20,1.0,1.0,2146903.7439237144,,400.0,3610.319,0.0024999997,3399.9138,2146903.7439237144,0.0025,3610.3192401671677,500.0,3610.3192401671677,100,1.0,3610.3192401671677,1463.3989,500
1,361.524,4.859422,0.03572156,1.4642582e-05,2.4585287e-07,1.1339568,2109154.387874039,4.7070704,107.45006755733866,3996.0789,0.002,3581.226,2109154.387874039,4.3361947e-10,3608.245369543626,102.89289111208213,3608.245369543626,100,20.253353,3608.245369543626,2507.1648,500
2,346.0,1.0,0.01,3.5044917e-18,1.0,1.0,2223995.4130593403,,100.0,3452.4863,0.009999998,3031.676,2223995.4130593403,0.01,3452.4866022111337,500.0,3452.4866022111337,100,1.0,3452.4866022111337,1483.8314,500
2,349.29,1.0,0.005,2.179301e-19,1.0,1.0,2171968.4140237025,,200.00000010221265,3485.5212,0.0049999994,3187.9634,2171968.4140237025,0.005,3485.5213775179373,500.0,3485.5213775179373,100,1.0,3485.5213775179373,1470.0709,500
2,361.67333333333335,1.0,0.0033333334,5.4391416e-20,1.0,1.0,2056807.6336974013,,299.999969473632,3609.5916,0.0033333336,3366.6367,2056807.6336974013,0.0033333334,3609.59136605556,500.0,3609.59136605556,100,1.0,3609.59136605556,1431.7651,500
2,361.17,1.0,0.0025,5.434597e-20,1.0,1.0,2004971.2361867672,,400.0,3604.3418,0.0024999997,3393.9365,2004971.2361867672,0.0025,3604.3418379630543,500.0,3604.3418379630543,100,1.0,3604.3418379630543,1414.199,500
1,360.818,3.7479239,0.029242717,1.0981591e-05,4.8720767e-20,0.9981034,1961016.6619215074,2.734994,133.69315286069514,3966.8047,0.002,3602.473,1961016.6619215074,9.762669e-23,3600.7557721281155,133.4071928555416,3600.7557721281155,100,14.593627,3600.7557721281155,2386.4163,500
2,383.2,1.0,0.01,3.5044917e-18,1.0,1.0,1761072.8614220256,,100.0,3824.698,0.009999998,3403.8875,1761072.8614220256,0.01,3824.697947775862,500.0,3824.697947775862,100,1.0,3824.697947775862,1320.4022,500
2,373.115,1.0,0.005,2.179301e-19,1.0,1.0,1981607.4559859321,,200.00000010221265,3723.9817,0.0049999994,3426.4238,1981607.4559859321,0.005,3723.981870560356,500.0,3723.981870560356,100,1.0,3723.981870560356,1404.1721,500
2,367.11333333333334,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1908037.3871851207,,299.999969473632,3663.6353,0.0033333336,3420.6802,1908037.3871851207,0.0033333334,3663.635257042316,500.0,3663.635257042316,100,1.0,3663.635257042316,1379.0132,500
2,363.0525,1.0,0.0025,5.434597e-20,1.0,1.0,1968532.8339707651,,400.0,3622.9802,0.0024999997,3412.575,1968532.8339707651,0.0025,3622.980299886546,500.0,3622.980299886546,100,1.0,3622.980299886546,1401.2892,500
1,360.22,4.3937225,0.044340163,1.6436605e-05,2.3681454e-21,1.2110105,1954130.14273398,6.026261,98.02129392230259,4005.409,0.002,3610.9353,1954130.14273398,3.9110237e-24,3594.477842773458,113.79871990331554,3594.477842773458,100,26.848202,3594.477842773458,2355.7273,500
2,357.33,1.0,0.01,3.5044917e-18,1.0,1.0,2203238.189056261,,100.0,3566.1853,0.009999998,3145.375,2203238.189056261,0.01,3566.185539973571,500.0,3566.185539973571,100,1.0,3566.185539973571,1476.8906,500
2,365.64,1.0,0.005,2.179301e-19,1.0,1.0,2083330.5287724817,,200.00000010221265,3649.477,0.0049999994,3351.9192,2083330.5287724817,0.005,3649.4772609947645,500.0,3649.4772609947645,100,1.0,3649.4772609947645,1439.7617,500
2,366.5133333333333,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1979911.3528083223,,299.999969473632,3658.2,0.0033333336,3415.2449,1979911.3528083223,0.0033333334,3658.1999847062693,500.0,3658.1999847062693,100,1.0,3658.1999847062693,1404.7461,500
2,363.41,1.0,0.0025,5.434597e-20,1.0,1.0,1921148.8446635331,,400.0,3626.9082,0.0024999997,3416.503,1921148.8446635331,0.0025,3626.908625334032,500.0,3626.908625334032,100,1.0,3626.908625334032,1384.3215,500
1,362.68,4.4125547,0.16144812,6.111822e-05,5.3748343e-05,1.2218903,1928513.04846833,22.812622,30.77113264721004,4045.4556,0.0019999999,3650.1375,1928513.04846833,8.797572e-08,3619.4908628734706,113.3130418450889,3619.4908628734706,100,98.635956,3619.4908628734706,2331.0144,500
2,353.97,1.0,0.01,3.5044917e-18,1.0,1.0,1926313.6525768274,,100.0,3531.9666,0.009999998,3111.1567,1926313.6525768274,0.01,3531.966616777071,500.0,3531.966616777071,100,1.0,3531.966616777071,1380.96,500
2,357.73,1.0,0.005,2.179301e-19,1.0,1.0,1928798.12392768,,200.00000010221265,3569.6987,0.0049999994,3272.1406,1928798.12392768,0.005,3569.699009429873,500.0,3569.699009429873,100,1.0,3569.699009429873,1385.3353,500
2,359.31,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1891248.551147344,,299.999969473632,3585.4697,0.0033333336,3342.5146,1891248.551147344,0.0033333334,3585.469867793573,500.0,3585.469867793573,100,1.0,3585.469867793573,1372.9327,500
2,362.695,1.0,0.0025,5.434597e-20,1.0,1.0,1925951.337369206,,400.0,3619.6047,0.0024999997,3409.1995,1925951.337369206,0.0025,3619.604755403487,500.0,3619.604755403487,100,1.0,3619.604755403487,1386.0507,500
1,363.186,3.4815564,0.045054525,1.4572493e-05,0.0010740185,0.9854506,1949220.858981952,3.5378845,107.85538624919357,3886.614,0.002,3535.4675,1949220.858981952,2.1797512e-06,3624.574744649443,143.6139301852684,3624.574744649443,100,22.199505,3624.574744649443,2526.8445,500
2,378.24,1.0,0.01,3.5044917e-18,1.0,1.0,1733046.1201719735,,100.0,3775.3877,0.009999998,3354.5784,1733046.1201719735,0.01,3775.387944867296,500.0,3775.387944867296,100,1.0,3775.387944867296,1309.8533,500
2,384.615,1.0,0.005,2.179301e-19,1.0,1.0,1737933.5279973864,,200.00000010221265,3839.3328,0.0049999994,3541.7751,1737933.5279973864,0.005,3839.332808320095,500.0,3839.332808320095,100,1.0,3839.332808320095,1315.0071,500
2,379.25,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1823114.4673254732,,299.999969473632,3785.515,0.0033333336,3542.5598,1823114.4673254732,0.0033333334,3785.5146939916217,500.0,3785.5146939916217,100,1.0,3785.5146939916217,1347.9753,500
2,374.9025,1.0,0.0025,5.434597e-20,1.0,1.0,1821150.7701691021,,400.0,3741.8657,0.0024999997,3531.4604,1821150.7701691021,0.0025,3741.865831827994,500.0,3741.865831827994,100,1.0,3741.865831827994,1347.8123,500
1,371.462,1.7606108,0.014543507,2.8369677e-06,0.00079387194,0.9589448,1856134.9147525846,0.6522012,292.7702879273686,3820.7761,0.002,3571.0676,1856134.9147525846,1.6557198e-06,3707.4199396612075,283.992347793775,3707.4199396612075,100,6.9732103,3707.4199396612075,1708.8716,500
2,352.75,1.0,0.01,3.5044917e-18,1.0,1.0,1833086.5578443406,,100.0,3519.5781,0.009999998,3098.7676,1833086.5578443406,0.01,3519.5781323319184,500.0,3519.5781323319184,100,1.0,3519.5781323319184,1347.1287,500
2,346.38,1.0,0.005,2.179301e-19,1.0,1.0,1789754.2194217204,,200.00000010221265,3455.5547,0.0049999994,3157.9968,1789754.2194217204,0.005,3455.5547984964055,500.0,3455.5547984964055,100,1.0,3455.5547984964055,1334.4683,500
2,354.85333333333335,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1788844.526028337,,299.999969473632,3540.684,0.0033333336,3297.729,1788844.526028337,0.0033333334,3540.6842047001787,500.0,3540.6842047001787,100,1.0,3540.6842047001787,1335.246,500
2,357.2175,1.0,0.0025,5.434597e-20,1.0,1.0,1802367.5069614605,,400.0,3564.3987,0.0024999997,3353.9934,1802367.5069614605,0.0025,3564.3987789754583,500.0,3564.3987789754583,100,1.0,3564.3987789754583,1340.8436,500
1,360.43,3.5341325,0.18867582,7.4463656e-05,0.18684143,1.2549468,1798992.8428846637,29.31805,25.53797246744396,3900.2043,0.0020000003,3546.4165,1798992.8428846637,0.0002977679,3596.598220273366,141.47743547861984,3596.598220273366,100,118.38906,3596.598220273366,4886.229,500
2,333.73,1.0,0.01,3.5044917e-18,1.0,1.0,1985225.6946568564,,100.0,3328.9536,0.009999998,2908.1438,1985225.6946568564,0.01,3328.9536758550794,500.0,3328.9536758550794,100,1.0,3328.9536758550794,1401.9178,500
2,334.39,1.0,0.005,2.179301e-19,1.0,1.0,1881918.3764287473,,200.00000010221265,3335.2822,0.0049999994,3037.7244,1881918.3764287473,0.005,3335.282320966247,500.0,3335.282320966247,100,1.0,3335.282320966247,1368.3964,500
2,350.95,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1907442.2299089313,,299.999969473632,3501.55,0.0033333336,3258.595,1907442.2299089313,0.0033333334,3501.5499625847706,500.0,3501.5499625847706,100,1.0,3501.5499625847706,1378.7981,500
2,350.105,1.0,0.0025,5.434597e-20,1.0,1.0,1971436.1898794514,,400.0,3493.163,0.0024999997,3282.7578,1971436.1898794514,0.0025,3493.1633022824644,500.0,3493.1633022824644,100,1.0,3493.1633022824644,1402.3221,500
1,358.38,4.5885324,0.037271276,1.8231829e-05,8.230947e-18,0.95051765,1911277.922585653,4.1180406,90.10890880526185,3969.2485,0.002,3566.1245,1911277.922585653,1.7318873e-20,3576.1020051035916,108.96730178689266,3576.1020051035916,100,17.713503,3576.1020051035916,2613.2031,500
2,349.26,1.0,0.01,3.5044917e-18,1.0,1.0,1818349.3506016368,,100.0,3484.4229,0.009999998,3063.613,1818349.3506016368,0.01,3484.423346390698,500.0,3484.423346390698,100,1.0,3484.423346390698,1341.7026,500
2,352.225,1.0,0.005,2.179301e-19,1.0,1.0,1914602.4083130509,,200.00000010221265,3514.546,0.0049999994,3216.9878,1914602.4083130509,0.005,3514.5460064541153,500.0,3514.5460064541153,100,1.0,3514.5460064541153,1380.228,500
2,355.43,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1906937.0479931831,,299.999969473632,3546.6362,0.0033333336,3303.6812,1906937.0479931831,0.0033333334,3546.6362661531807,500.0,3546.6362661531807,100,1.0,3546.6362661531807,1378.6155,500
2,353.4175,1.0,0.0025,5.434597e-20,1.0,1.0,1996679.6977098,,400.0,3526.6006,0.0024999997,3316.1953,1996679.6977098,0.0025,3526.600951655082,500.0,3526.600951655082,100,1.0,3526.600951655082,1411.2717,500
1,354.278,2.6958973,0.03430923,7.5366443e-06,2.3693246e-06,1.0067636,2004547.7435668733,1.9097345,173.58743051603676,3757.5974,0.0020000003,3448.601,2004547.7435668733,4.7068145e-09,3535.2718747506296,185.46700292984787,3535.2718747506296,100,17.270641,3535.2718747506296,2210.302,500
2,363.68,1.0,0.01,3.5044917e-18,1.0,1.0,1753387.0947612834,,100.0,3628.8801,0.009999998,3208.0696,1753387.0947612834,0.01,3628.8803145009947,500.0,3628.8803145009947,100,1.0,3628.8803145009947,1317.518,500
2,350.725,1.0,0.005,2.179301e-19,1.0,1.0,1890713.8650189207,,200.00000010221265,3499.35,0.0049999994,3201.792,1890713.8650189207,0.005,3499.350323140237,500.0,3499.350323140237,100,1.0,3499.350323140237,1371.5903,500
2,356.72,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1832828.7989571923,,299.999969473632,3559.4524,0.0033333336,3316.4973,1832828.7989571923,0.0033333334,3559.4523519829304,500.0,3559.4523519829304,100,1.0,3559.4523519829304,1351.5618,500
2,356.7325,1.0,0.0025,5.434597e-20,1.0,1.0,1821182.9189503323,,400.0,3559.5583,0.0024999997,3349.153,1821182.9189503323,0.0025,3559.5582128817523,500.0,3559.5582128817523,100,1.0,3559.5582128817523,1347.8241,500
1,359.684,6.0113134,0.2429927,0.00012418239,9.5015146e-08,1.3514482,1867614.0982811453,56.702053,15.633056288268925,4128.7144,0.002,3667.3052,1867614.0982811453,1.4061234e-10,3589.3224003238324,83.17649796876852,3589.3224003238324,100,164.19601,3589.3224003238324,5044.287,500
2,361.04,1.0,0.01,3.5044917e-18,1.0,1.0,2029981.9910489782,,100.0,3603.041,0.009999998,3182.2307,2029981.9910489782,0.01,3603.0411713811945,500.0,3603.0411713811945,100,1.0,3603.0411713811945,1417.6326,500
2,362.59,1.0,0.005,2.179301e-19,1.0,1.0,2011909.0918732905,,200.00000010221265,3618.6885,0.0049999994,3321.1306,2011909.0918732905,0.005,3618.688525619889,500.0,3618.688525619889,100,1.0,3618.688525619889,1414.8673,500
2,359.0833333333333,1.0,0.0033333334,5.4391416e-20,1.0,1.0,2018027.5409457772,,299.999969473632,3583.43,0.0033333336,3340.4749,2018027.5409457772,0.0033333334,3583.4298523802076,500.0,3583.4298523802076,100,1.0,3583.4298523802076,1418.2034,500
2,361.7075,1.0,0.0025,5.434597e-20,1.0,1.0,1987591.4089191286,,400.0,3609.7896,0.0024999997,3399.3843,1987591.4089191286,0.0025,3609.7898318826396,500.0,3609.7898318826396,100,1.0,3609.7898318826396,1408.0562,500
1,365.624,1.7056891,0.014452644,2.564495e-06,0.0511618,1.0039657,1919612.5359494304,0.64621884,304.90749528758795,3808.9045,0.002,3563.1218,1919612.5359494304,0.00010191942,3648.9582471424696,293.1366613231694,3648.9582471424696,100,7.254979,3648.9582471424696,1551.2482,500
2,346.89,1.0,0.01,3.5044917e-18,1.0,1.0,1879462.093820789,,100.0,3460.6602,0.009999998,3039.8496,1879462.093820789,0.01,3460.6603839156387,500.0,3460.6603839156387,100,1.0,3460.6603839156387,1364.0629,500
2,350.21,1.0,0.005,2.179301e-19,1.0,1.0,1980744.526348175,,200.00000010221265,3494.3035,0.0049999994,3196.7456,1980744.526348175,0.005,3494.3034333114165,500.0,3494.3034333114165,100,1.0,3494.3034333114165,1403.8665,500
2,360.0466666666667,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1863232.6057879375,,299.999969473632,3592.809,0.0033333336,3349.854,1863232.6057879375,0.0033333334,3592.8090967244584,500.0,3592.8090967244584,100,1.0,3592.8090967244584,1362.726,500
2,358.83,1.0,0.0025,5.434597e-20,1.0,1.0,1903490.3007350378,,400.0,3580.669,0.0024999997,3370.2637,1903490.3007350378,0.0025,3580.669225140416,500.0,3580.669225140416,100,1.0,3580.669225140416,1377.9447,500
1,352.97,5.1963315,0.26836073,0.00014827318,2.6541132e-11,1.3032285,1970413.3031178634,62.956936,13.159923049580918,4073.9417,0.002,3644.9487,1970413.3031178634,4.0731355e-14,3521.981962481208,96.22172871440111,3521.981962481208,100,174.86768,3521.981962481208,5843.3916,500
2,360.98,1.0,0.01,3.5044917e-18,1.0,1.0,2155437.4887566366,,100.0,3602.5522,0.009999998,3181.7422,2155437.4887566366,0.01,3602.5521634000393,500.0,3602.5521634000393,100,1.0,3602.5521634000393,1460.7817,500
2,351.83,1.0,0.005,2.179301e-19,1.0,1.0,2054149.7798841365,,200.00000010221265,3510.669,0.0049999994,3213.111,2054149.7798841365,0.005,3510.6692163350394,500.0,3510.6692163350394,100,1.0,3510.6692163350394,1429.643,500
2,354.9,1.0,0.0033333334,5.4391416e-20,1.0,1.0,2001141.6034101504,,299.999969473632,3541.47,0.0033333336,3298.515,2001141.6034101504,0.0033333334,3541.4697726966224,500.0,3541.4697726966224,100,1.0,3541.4697726966224,1412.2574,500
2,356.235,1.0,0.0025,5.434597e-20,1.0,1.0,1942916.2607259627,,400.0,3554.8381,0.0024999997,3344.4329,1942916.2607259627,0.0025,3554.838348532839,500.0,3554.838348532839,100,1.0,3554.838348532839,1392.1418,500
1,360.218,1.7025594,0.038393125,6.7678725e-06,0.18692216,1.0717853,1979869.8656803519,1.9436038,185.97149504780768,3713.851,0.0019999999,3468.294,1979869.8656803519,0.00034880525,3594.942903954287,293.6755182342544,3594.942903954287,100,20.574593,3594.942903954287,1817.1886,500
2,378.18,1.0,0.01,3.5044917e-18,1.0,1.0,1729678.270041013,,100.0,3774.647,0.009999998,3353.8364,1729678.270041013,0.01,3774.647158657591,500.0,3774.647158657591,100,1.0,3774.647158657591,1308.58,500
2,367.35,1.0,0.005,2.179301e-19,1.0,1.0,1697625.5132823405,,200.00000010221265,3665.8438,0.0049999994,3368.2856,1697625.5132823405,0.005,3665.843636731629,500.0,3665.843636731629,100,1.0,3665.843636731629,1299.6682,500
2,364.61333333333334,1.0,0.0033333334,5.4391416e-20,1.0,1.0,1872876.6739475122,,299.999969473632,3638.7568,0.0033333336,3395.8018,1872876.6739475122,0.0033333334,3638.757041078086,500.0,3638.757041078086,100,1.0,3638.757041078086,1366.248,500
2,361.1675,1.0,0.0025,5.434597e-20,1.0,1.0,1854498.2653434987,,400.0,3604.1377,0.0024999997,3393.7324,1854498.2653434987,0.0025,3604.1379323747333,500.0,3604.1379323747333,100,1.0,3604.1379323747333,1360.0963,500
1,359.944,5.021724,0.033583008,1.6548443e-05,3.051338e-14,1.1468471,1878654.6611255074,5.44137,97.48799628125397,4024.1763,0.002,3602.4524,1878654.6611255074,5.3212635e-17,3591.894411855938,99.56739511926284,3591.894411855938,100,19.257288,3591.894411855938,2503.2913,500
