AvgRet,VarJ,MaxNormIw,MinVanillaIw,VanillaAvgRet,EpsThisIter,ESSClassic,Bound,VarNormIw,IterType,VarDiscRet,MinNormIw,MaxVanillaIw,Delta,AvgNormIw,AvgVanillaIw,AvgDiscRet,J,AvgEpLen,VarRet,BatchSize,eRenyi2,ESSRenyi,VarVanillaIw
4999.659013791348,0.36820433,0.005,1.0,4999.659013791348,100,200.00000010221265,4918.5396,2.179301e-19,2,0.1091507291495524,0.005,1.0,0.95,0.0049999994,1.0,4999.659013791348,4999.6504,500.0,0.1091507291495524,500,1.0,500.0,
4999.694423490629,0.36967695,0.0033333334,1.0,4999.694423490629,100,299.999969473632,4933.439,5.4391416e-20,2,0.13896795145766097,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.694423490629,4999.6655,500.0,0.13896795145766097,500,1.0,500.0,
4999.659587803822,0.3652581,0.0025,1.0,4999.659587803822,100,400.0,4942.31,5.434597e-20,2,0.12489050445022712,0.0025,1.0,0.95,0.0024999997,1.0,4999.659587803822,4999.664,500.0,0.12489050445022712,500,1.0,500.0,
4949.619564269353,63.810413,0.0032859964,0.0098680025,4949.619564269353,100,459.6741983476359,4942.767,3.5161162e-07,1,249961.7484014134,1.8959629e-05,1.7102773,0.95,0.0019999999,1.040949,4949.619564269353,4996.7856,495.01,249961.7484014134,500,1.1088506,450.91737403637376,0.09524937
4999.197025987545,4.367781,0.01,1.0,4999.197025987545,100,100.0,4884.489,3.5044917e-18,2,19.270044781227025,0.01,1.0,0.95,0.009999998,1.0,4999.197025987545,4999.197,499.97,19.270044781227025,500,1.0,500.0,
4999.605866696404,3.1063833,0.005,1.0,4999.605866696404,100,200.00000010221265,4918.2905,2.179301e-19,2,0.1395353540651281,0.005,1.0,0.95,0.0049999994,1.0,4999.605866696404,4999.4014,500.0,0.1395353540651281,500,1.0,500.0,
4999.606778607507,2.552184,0.0033333334,1.0,4999.606778607507,100,299.999969473632,4933.243,5.4391416e-20,2,0.21576955731047798,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.606778607507,4999.4697,500.0,0.21576955731047798,500,1.0,500.0,
4999.641958976277,2.229217,0.0025,1.0,4999.641958976277,100,400.0,4942.159,5.434597e-20,2,0.31769726892061056,0.0025,1.0,0.95,0.0024999997,1.0,4999.641958976277,4999.513,500.0,0.31769726892061056,500,1.0,500.0,
4999.6259131804745,1.8667208,0.0020308723,0.92930835,4999.6259131804745,100,499.93512740703665,4948.242,5.208696e-10,1,0.1480838019598124,0.0018589624,1.0152473,0.95,0.002,0.9998141,4999.6259131804745,4999.544,500.0,0.1480838019598124,500,1.0001153,499.9423689519433,0.00013016902
4949.651747204232,497.45883,0.01,1.0,4949.651747204232,100,100.0,4834.944,3.5044917e-18,2,249964.9796580521,0.01,1.0,0.95,0.009999998,1.0,4949.651747204232,4949.652,495.01,249964.9796580521,500,1.0,500.0,
4949.732757664023,497.46292,0.005,1.0,4949.732757664023,100,200.00000010221265,4868.5815,2.179301e-19,2,249973.12484924684,0.005,1.0,0.95,0.0049999994,1.0,4949.732757664023,4949.6924,495.01,249973.12484924684,500,1.0,500.0,
4999.636591848399,406.8586,0.0033333334,1.0,4999.636591848399,100,299.999969473632,4900.114,5.4391416e-20,2,0.1490257378685037,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.636591848399,4966.3403,500.0,0.1490257378685037,500,1.0,500.0,
4999.638130113492,352.64484,0.0025,1.0,4999.638130113492,100,400.0,4917.3105,5.434597e-20,2,0.18758569919575432,0.0025,1.0,0.95,0.0024999997,1.0,4999.638130113492,4974.6646,500.0,0.18758569919575432,500,1.0,500.0,
4999.6872432086775,66.64102,0.0050076367,0.0028622705,4999.6872432086775,100,410.51488255584997,4938.4976,8.736774e-07,1,0.09845369807561531,5.4825487e-06,2.6143336,0.95,0.002,1.0441387,4999.6872432086775,4995.603,500.0,0.09845369807561531,500,1.2391833,403.4915555261398,0.23812637
4999.741274433973,0.238695,0.01,1.0,4999.741274433973,100,100.0,4885.033,3.5044917e-18,2,0.05754001725360406,0.01,1.0,0.95,0.009999998,1.0,4999.741274433973,4999.741,500.0,0.05754001725360406,500,1.0,500.0,
4999.729667972949,0.2676235,0.005,1.0,4999.729667972949,100,200.00000010221265,4918.6245,2.179301e-19,2,0.08708577924448031,0.005,1.0,0.95,0.0049999994,1.0,4999.729667972949,4999.7354,500.0,0.08708577924448031,500,1.0,500.0,
4999.671313580199,0.3161436,0.0033333334,1.0,4999.671313580199,100,299.999969473632,4933.489,5.4391416e-20,2,0.15540632786936903,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.671313580199,4999.7153,500.0,0.15540632786936903,500,1.0,500.0,
4999.709983477977,0.31156278,0.0025,1.0,4999.709983477977,100,400.0,4942.3594,5.434597e-20,2,0.08932623796885923,0.0025,1.0,0.95,0.0024999997,1.0,4999.709983477977,4999.7134,500.0,0.08932623796885923,500,1.0,500.0,
4999.712872126222,0.30482504,0.002,1.0,4999.712872126222,100,500.00000664260017,4948.415,5.431875e-20,1,0.0770869539886098,0.002,1.0,0.95,0.0020000003,1.0,4999.712872126222,4999.714,500.0,0.0770869539886098,500,1.0,500.0,
4999.704066747873,0.2984016,0.01,1.0,4999.704066747873,100,100.0,4884.996,3.5044917e-18,2,0.0899567852058106,0.01,1.0,0.95,0.009999998,1.0,4999.704066747873,4999.704,500.0,0.0899567852058106,500,1.0,500.0,
4999.66766329452,0.32589835,0.005,1.0,4999.66766329452,100,200.00000010221265,4918.575,2.179301e-19,2,0.1239481576323531,0.005,1.0,0.95,0.0049999994,1.0,4999.66766329452,4999.686,500.0,0.1239481576323531,500,1.0,500.0,
4999.677463221064,0.32879078,0.0033333334,1.0,4999.677463221064,100,299.999969473632,4933.456,5.4391416e-20,2,0.11297973161687444,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.677463221064,4999.6826,500.0,0.11297973161687444,500,1.0,500.0,
4999.685657967977,0.33074668,0.0025,1.0,4999.685657967977,100,400.0,4942.3296,5.434597e-20,2,0.1144191941808848,0.0025,1.0,0.95,0.0024999997,1.0,4999.685657967977,4999.6836,500.0,0.1144191941808848,500,1.0,500.0,
4999.74660242842,0.3174334,0.0020021684,0.99791485,4999.74660242842,100,499.999913884444,4948.3984,1.2059722e-12,1,0.06414763732117415,0.0019959214,1.0010383,0.95,0.0019999999,0.9999541,4999.74660242842,4999.6973,500.0,0.06414763732117415,500,1.0000002,499.99988079073887,3.0146452e-07
4999.704230536808,0.29481834,0.01,1.0,4999.704230536808,100,100.0,4884.9966,3.5044917e-18,2,0.08779940066910512,0.01,1.0,0.95,0.009999998,1.0,4999.704230536808,4999.7046,500.0,0.08779940066910512,500,1.0,500.0,
4999.632704815721,0.32845673,0.005,1.0,4999.632704815721,100,200.00000010221265,4918.557,2.179301e-19,2,0.1275644224929242,0.005,1.0,0.95,0.0049999994,1.0,4999.632704815721,4999.668,500.0,0.1275644224929242,500,1.0,500.0,
4999.724144717577,0.30941033,0.0033333334,1.0,4999.724144717577,100,299.999969473632,4933.4604,5.4391416e-20,2,0.07007994630202544,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.724144717577,4999.687,500.0,0.07007994630202544,500,1.0,500.0,
4999.667176732589,0.3457452,0.0025,1.0,4999.667176732589,100,400.0,4942.3286,5.434597e-20,2,0.19260585642568068,0.0025,1.0,0.95,0.0024999997,1.0,4999.667176732589,4999.6826,500.0,0.19260585642568068,500,1.0,500.0,
4999.652678686408,0.33613256,0.0020104349,0.9933303,4999.652678686408,100,499.99809477809157,4948.378,1.5198044e-11,1,0.08903455587997436,0.0019867006,1.0051973,0.95,0.002,0.9999799,4999.652678686408,4999.677,500.0,0.08903455587997436,500,1.0000052,499.99737740938593,3.7993655e-06
4999.611308038878,0.46272787,0.01,1.0,4999.611308038878,100,100.0,4884.9033,3.5044917e-18,2,0.2162906160683949,0.01,1.0,0.95,0.009999998,1.0,4999.611308038878,4999.6113,500.0,0.2162906160683949,500,1.0,500.0,
4999.740328625146,0.3865607,0.005,1.0,4999.740328625146,100,200.00000010221265,4918.565,2.179301e-19,2,0.07717864414705017,0.005,1.0,0.95,0.0049999994,1.0,4999.740328625146,4999.676,500.0,0.07717864414705017,500,1.0,500.0,
4999.705999717818,0.3786493,0.0033333334,1.0,4999.705999717818,100,299.999969473632,4933.4595,5.4391416e-20,2,0.13197467319621065,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.705999717818,4999.686,500.0,0.13197467319621065,500,1.0,500.0,
4999.608765688131,0.39981177,0.0025,1.0,4999.608765688131,100,400.0,4942.3125,5.434597e-20,2,0.20686381748414445,0.0025,1.0,0.95,0.0024999997,1.0,4999.608765688131,4999.6665,500.0,0.20686381748414445,500,1.0,500.0,
4999.618992727384,0.3949785,0.0020049054,0.99360764,4999.618992727384,100,499.99905411410595,4948.359,7.464206e-12,1,0.143312069978308,0.001987521,1.0022985,0.95,0.002,0.9998462,4999.618992727384,4999.6577,500.0,0.143312069978308,500,1.0000013,499.9993443497672,1.8654786e-06
4999.710128670015,0.29173538,0.01,1.0,4999.710128670015,100,100.0,4885.002,3.5044917e-18,2,0.08597721294418585,0.01,1.0,0.95,0.009999998,1.0,4999.710128670015,4999.71,500.0,0.08597721294418585,500,1.0,500.0,
4999.719964549095,0.30536237,0.005,1.0,4999.719964549095,100,200.00000010221265,4918.604,2.179301e-19,2,0.10235971199471194,0.005,1.0,0.95,0.0049999994,1.0,4999.719964549095,4999.715,500.0,0.10235971199471194,500,1.0,500.0,
4999.7045854767175,0.30222932,0.0033333334,1.0,4999.7045854767175,100,299.999969473632,4933.485,5.4391416e-20,2,0.08834067268200944,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.7045854767175,4999.7114,500.0,0.08834067268200944,500,1.0,500.0,
4999.721754350847,0.306634,0.0025,1.0,4999.721754350847,100,400.0,4942.36,5.434597e-20,2,0.10302968463576971,0.0025,1.0,0.95,0.0024999997,1.0,4999.721754350847,4999.714,500.0,0.10302968463576971,500,1.0,500.0,
4999.735720964547,0.29470038,0.002,1.0,4999.735720964547,100,500.00000664260017,4948.42,5.431875e-20,1,0.058355965718779254,0.002,1.0,0.95,0.0020000003,1.0,4999.735720964547,4999.7188,500.0,0.058355965718779254,500,1.0,500.0,
4999.743012867148,0.30182445,0.01,1.0,4999.743012867148,100,100.0,4885.035,3.5044917e-18,2,0.09201318251383077,0.01,1.0,0.95,0.009999998,1.0,4999.743012867148,4999.743,500.0,0.09201318251383077,500,1.0,500.0,
4999.643691826508,0.32619327,0.005,1.0,4999.643691826508,100,200.00000010221265,4918.5825,2.179301e-19,2,0.11793993408802107,0.005,1.0,0.95,0.0049999994,1.0,4999.643691826508,4999.6934,500.0,0.11793993408802107,500,1.0,500.0,
4999.702206696791,0.32055858,0.0033333334,1.0,4999.702206696791,100,299.999969473632,4933.47,5.4391416e-20,2,0.09636527220186913,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.702206696791,4999.697,500.0,0.09636527220186913,500,1.0,500.0,
4999.705160151526,0.31392273,0.0025,1.0,4999.705160151526,100,400.0,4942.344,5.434597e-20,2,0.08673118319440574,0.0025,1.0,0.95,0.0024999997,1.0,4999.705160151526,4999.698,500.0,0.08673118319440574,500,1.0,500.0,
4999.69995888656,0.3257293,0.002,1.0,4999.69995888656,100,500.00000664260017,4948.4004,5.431875e-20,1,0.13770004706104944,0.002,1.0,0.95,0.0020000003,1.0,4999.69995888656,4999.699,500.0,0.13770004706104944,500,1.0,500.0,
4999.709864926973,0.43628696,0.01,1.0,4999.709864926973,100,100.0,4885.002,3.5044917e-18,2,0.19225980059399758,0.01,1.0,0.95,0.009999998,1.0,4999.709864926973,4999.71,500.0,0.19225980059399758,500,1.0,500.0,
4999.659118303367,0.42256424,0.005,1.0,4999.659118303367,100,200.00000010221265,4918.5737,2.179301e-19,2,0.16717650669286943,0.005,1.0,0.95,0.0049999994,1.0,4999.659118303367,4999.6846,500.0,0.16717650669286943,500,1.0,500.0,
4999.77231670528,0.37721264,0.0033333334,1.0,4999.77231670528,100,299.999969473632,4933.488,5.4391416e-20,2,0.06524951936394534,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.77231670528,4999.7144,500.0,0.06524951936394534,500,1.0,500.0,
4999.698761766221,0.36334813,0.0025,1.0,4999.698761766221,100,400.0,4942.356,5.434597e-20,2,0.10208361340840306,0.0025,1.0,0.95,0.0024999997,1.0,4999.698761766221,4999.71,500.0,0.10208361340840306,500,1.0,500.0,
4999.721691865365,0.34461004,0.002,1.0,4999.721691865365,100,500.00000664260017,4948.414,5.431875e-20,1,0.06623950225084288,0.002,1.0,0.95,0.0020000003,1.0,4999.721691865365,4999.713,500.0,0.06623950225084288,500,1.0,500.0,
4949.715651797489,497.46524,0.01,1.0,4949.715651797489,100,100.0,4835.0073,3.5044917e-18,2,249971.38007811215,0.01,1.0,0.95,0.009999998,1.0,4949.715651797489,4949.7153,495.01,249971.38007811215,500,1.0,500.0,
4999.701468750121,352.64783,0.005,1.0,4999.701468750121,100,200.00000010221265,4893.598,2.179301e-19,2,0.0849454427482892,0.005,1.0,0.95,0.0049999994,1.0,4999.701468750121,4974.709,500.0,0.0849454427482892,500,1.0,500.0,
4999.706569553706,288.17688,0.0033333334,1.0,4999.706569553706,100,299.999969473632,4916.815,5.4391416e-20,2,0.0906226709986336,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.706569553706,4983.0415,500.0,0.0906226709986336,500,1.0,500.0,
4999.697981096355,249.67274,0.0025,1.0,4999.697981096355,100,400.0,4929.8516,5.434597e-20,2,0.11939701055371679,0.0025,1.0,0.95,0.0024999997,1.0,4999.697981096355,4987.2056,500.0,0.11939701055371679,500,1.0,500.0,
4999.733019001641,36.62393,0.0030494386,0.10793034,4999.733019001641,100,454.23457447693124,4944.563,4.0381943e-07,1,0.06844029416279815,0.00022025382,1.4943075,0.95,0.002,0.9800542,4999.733019001641,4998.0654,500.0,0.06844029416279815,500,1.0877619,459.65942516269934,0.09696777
4999.677963082938,0.3425377,0.01,1.0,4999.677963082938,100,100.0,4884.9697,3.5044917e-18,2,0.11849680140975914,0.01,1.0,0.95,0.009999998,1.0,4999.677963082938,4999.6777,500.0,0.11849680140975914,500,1.0,500.0,
4999.7565243757235,0.2996387,0.005,1.0,4999.7565243757235,100,200.00000010221265,4918.6064,2.179301e-19,2,0.059741732405914794,0.005,1.0,0.95,0.0049999994,1.0,4999.7565243757235,4999.7173,500.0,0.059741732405914794,500,1.0,500.0,
4999.718611835862,0.29032528,0.0033333334,1.0,4999.718611835862,100,299.999969473632,4933.491,5.4391416e-20,2,0.07404450601581498,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.718611835862,4999.718,500.0,0.07404450601581498,500,1.0,500.0,
4999.64539087795,0.31293738,0.0025,1.0,4999.64539087795,100,400.0,4942.345,5.434597e-20,2,0.13627898107154016,0.0025,1.0,0.95,0.0024999997,1.0,4999.64539087795,4999.699,500.0,0.13627898107154016,500,1.0,500.0,
4949.744070685133,164.59357,0.00563751,0.6869253,4949.744070685133,100,473.3842203760614,4939.9233,2.2534896e-07,1,249974.21911700635,0.0013505407,2.867406,0.95,0.002,1.0172597,4949.744070685133,4992.342,495.01,249974.21911700635,500,1.0441293,478.8679168163734,0.058298744
4949.644011539608,497.4581,0.01,1.0,4949.644011539608,100,100.0,4834.936,3.5044917e-18,2,249964.22011758733,0.01,1.0,0.95,0.009999998,1.0,4949.644011539608,4949.644,495.01,249964.22011758733,500,1.0,500.0,
4999.71659591582,352.6459,0.005,1.0,4999.71659591582,100,200.00000010221265,4893.5693,2.179301e-19,2,0.12921602080370562,0.005,1.0,0.95,0.0049999994,1.0,4999.71659591582,4974.68,500.0,0.12921602080370562,500,1.0,500.0,
4987.713753475838,296.0381,0.0033333334,1.0,4987.713753475838,100,299.999969473632,4912.7983,5.4391416e-20,2,14226.323964168701,0.0033333334,1.0,0.95,0.0033333336,1.0,4987.713753475838,4979.025,498.82,14226.323964168701,500,1.0,500.0,
4998.312357250821,256.60724,0.0025,1.0,4998.312357250821,100,400.0,4926.4927,5.434597e-20,2,196.4927907731124,0.0025,1.0,0.95,0.0024999997,1.0,4998.312357250821,4983.8467,499.87,196.4927907731124,500,1.0,500.0,
4999.684777116009,42.650093,0.003012418,0.019646645,4999.684777116009,100,451.2922297187792,4943.277,4.325829e-07,1,0.11873809713381808,3.841939e-05,1.5404696,0.95,0.002,1.0227463,4999.684777116009,4997.2983,500.0,0.11873809713381808,500,1.1089607,450.8725859130051,0.11312152
4999.652931856592,0.31438443,0.01,1.0,4999.652931856592,100,100.0,4884.9453,3.5044917e-18,2,0.0998276479267762,0.01,1.0,0.95,0.009999998,1.0,4999.652931856592,4999.6533,500.0,0.0998276479267762,500,1.0,500.0,
4999.634661737523,0.36045644,0.005,1.0,4999.634661737523,100,200.00000010221265,4918.5327,2.179301e-19,2,0.1624881426080181,0.005,1.0,0.95,0.0049999994,1.0,4999.634661737523,4999.6436,500.0,0.1624881426080181,500,1.0,500.0,
4999.715643556883,0.35030982,0.0033333334,1.0,4999.715643556883,100,299.999969473632,4933.441,5.4391416e-20,2,0.1058957496795421,0.0033333334,1.0,0.95,0.0033333336,1.0,4999.715643556883,4999.6675,500.0,0.1058957496795421,500,1.0,500.0,
4999.646181256007,0.35768378,0.0025,1.0,4999.646181256007,100,400.0,4942.308,5.434597e-20,2,0.1447217417249999,0.0025,1.0,0.95,0.0024999997,1.0,4999.646181256007,4999.662,500.0,0.1447217417249999,500,1.0,500.0,
4999.692628684575,0.3455177,0.0020124975,0.97586244,4999.692628684575,100,499.99393340318744,4948.3706,4.9382585e-11,1,0.09035526038161416,0.0019518383,1.0061903,0.95,0.0019999999,0.9999419,4999.692628684575,4999.67,500.0,0.09035526038161416,500,1.0000112,499.994397226174,1.2344216e-05
4999.709506697422,0.28352267,0.01,1.0,4999.709506697422,100,100.0,4885.002,3.5044917e-18,2,0.0812015333245732,0.01,1.0,0.95,0.009999998,1.0,4999.709506697422,4999.71,500.0,0.0812015333245732,500,1.0,500.0,
4999.703627278221,0.29929549,0.005,1.0,4999.703627278221,100,200.00000010221265,4918.5957,2.179301e-19,2,0.09973839687326329,0.005,1.0,0.95,0.0049999994,1.0,4999.703627278221,4999.7065,500.0,0.09973839687326329,500,1.0,500.0,
4899.714668434336,406.86148,0.0033333334,1.0,4899.714668434336,100,299.999969473632,4900.1494,5.4391416e-20,2,494891.950325769,0.0033333334,1.0,0.95,0.0033333336,1.0,4899.714668434336,4966.376,490.02,494891.950325769,500,1.0,500.0,
