InitialReturnMin,EpLenMean,MinIW,InitialReturnMax,InitialReturnMean,StdIW,EpisodesSoFar,MeanIW,TimestepsSoFar,Weights,EmpiricalD2,EpRewMean,ReturnMeanIW,InitialReturnStd,Bound,Iteration,EpThisIter,J_sample_variance,MaxIW,TimeElapsed,InitialBound
-4.607872,16.82,5.6704676e-11,7.6852417,3.5095215e-06,145.5677,2500,14.910644,41498,[-0.599  0.893 -0.683  0.067 -0.992],495853.16,-107.83026908668063,7430.4585,2.7534347,7430.4585,25,100,5133205500.0,1480.0101,237.15011715888977,544.0736
-4.4656982,16.82,3.3297428e-17,11.654343,-5.1879883e-06,632.2987,2600,63.52584,43180,[-0.569  0.861 -0.644 -0.044 -1.151],1.0097854e+31,-108.19807305871109,32504.21,3.110435,32504.21,26,100,104056200000.0,6581.0166,248.42022728919983,545.91156
-4.2732086,16.59,0.051648676,10.620567,8.087158e-06,0.78869665,2700,1.0412501,44839,[-0.588  0.868 -0.708 -0.13  -1.075],1.616035,-108.32812312242834,577.5097,2.9982204,577.5097,27,100,166232.11,12.049245,261.39015340805054,555.23846
-4.174057,16.58,0.0196414,9.915131,7.6293946e-07,1.5405761,2800,1.0907966,46497,[-0.597  0.894 -0.694 -0.138 -1.091],6.067545,-107.8455106841888,600.9209,3.1363304,600.9209,28,100,648018.1,13.923756,270.4366111755371,553.1718
-4.7854233,17.1,0.00029024645,13.594643,2.3651123e-06,8.29996,2900,1.8133025,48207,[-0.576  0.918 -0.658 -0.12  -1.079],1001.2332,-108.10389072299319,928.2313,3.291113,928.2313,29,100,14877528.0,81.572105,279.1408762931824,535.2021
-3.9240265,16.48,6.0153394e-05,9.93515,3.1280517e-06,9.733451,3000,2.2093573,49855,[-0.634  0.871 -0.704 -0.082 -1.071],2744.7053,-107.97628996631867,1144.6699,3.0792606,1144.6699,30,100,22735164.0,79.21735,289.4666862487793,557.67993
-4.408638,16.67,1.1714994e-07,8.36322,-3.0517579e-06,5.5040097,3100,1.3924307,51522,[-0.584  0.923 -0.697 -0.054 -1.077],4762496000.0,-108.43919673968027,780.63513,2.976391,780.63513,31,100,9110949.0,185.15076,299.1145079135895,552.7703
-4.442177,16.92,0.0010981421,10.233818,6.1035155e-07,2.0064707,3200,1.2626641,53214,[-0.54   0.942 -0.714  0.021 -1.085],17.01771,-108.13816899169318,681.303,3.2773528,681.303,32,100,1097541.2,36.8293,308.87147521972656,541.9035
-4.3777847,16.75,4.590401e-12,12.716301,1.0986329e-05,99.19044,3300,10.057936,54889,[-0.54   0.959 -0.672 -0.02  -1.097],281291900000.0,-108.36138746561636,4767.299,3.0380855,4767.299,33,100,2107321200.0,1016.02686,318.1260027885437,549.33624
-4.6676636,16.49,3.231442e-10,10.406647,-7.476807e-06,89.131905,3400,8.9940815,56538,[-0.568  0.932 -0.66   0.051 -1.134],1244322.8,-107.97092930269271,4543.415,2.9759872,4543.415,34,100,1958204500.0,907.51575,329.2238128185272,557.24915
-3.8554459,16.3,5.931316e-05,12.873817,-3.3569336e-06,5.662326,3500,1.8015924,58168,[-0.57   0.944 -0.719  0.048 -1.17 ],146.19708,-107.96799577683298,990.14343,2.9536471,990.14343,35,100,8453655.0,63.739395,339.9956865310669,564.6547
-4.152405,16.44,4.8444075e-05,9.275452,4.8065185e-06,4.0140033,3600,1.396069,59812,[-0.544  0.982 -0.656  0.052 -1.178],814.3605,-108.20797586054441,793.1456,2.9145951,793.1456,36,100,4928355.5,120.60371,348.5404691696167,560.4292
-4.22377,16.35,4.4529187e-17,10.274361,-3.6621093e-06,79.36712,3700,8.200224,61447,[-0.55   0.955 -0.659 -0.014 -1.184],2.9095764e+24,-108.25091144497884,4104.77,3.0477197,4104.77,37,100,1512164700.0,809.8375,356.77726650238037,564.1653
-4.3937225,16.57,2.2256056e-07,12.530197,2.2888183e-07,20.02591,3800,2.985073,63104,[-0.457  0.973 -0.697  0.106 -1.161],45253150000.0,-108.15793064696722,1608.8077,2.7341006,1608.8077,38,100,97318390.0,560.3474,367.9778971672058,555.1281
-4.5368347,16.87,8.627697e-06,11.775581,-3.8146973e-06,12.148669,3900,1.73286,64791,[-0.472  0.885 -0.73   0.09  -1.153],2845.6719,-107.89233074059467,999.03076,3.1199641,999.03076,39,100,28624134.0,1026.439,378.2250051498413,542.5237
-4.06723,16.54,0.001273708,14.188255,7.705688e-06,3.389122,4000,1.4770478,66445,[-0.46   0.891 -0.754  0.058 -1.195],155.37271,-108.12335226897065,804.8935,3.1488743,804.8935,40,100,2867406.0,45.34105,388.3243706226349,556.1108
-3.9193954,16.14,2.6919406e-05,9.793991,-2.9754638e-06,16.479479,4100,2.4084625,68059,[-0.472  0.839 -0.771  0.026 -1.162],799.3386,-107.9343351077633,1251.2483,2.8221242,1251.2483,41,100,63188292.0,166.73607,397.8241105079651,570.88794
-3.964508,16.19,1.284556e-09,6.1146317,1.6021728e-06,19.4252,4200,2.3378577,69678,[-0.448  0.864 -0.699  0.025 -1.18 ],238536.95,-108.01979361824799,1302.7048,2.4122088,1302.7048,42,100,95636450.0,211.27716,406.74793457984924,569.3068
-4.543663,17.43,3.4868273e-07,8.553673,1.8310546e-06,16.161018,4300,3.220638,71421,[-0.47   0.848 -0.651  0.016 -1.173],769324.3,-108.23910605545242,1590.1849,2.8139138,1590.1849,43,100,61107724.0,138.85626,416.4545269012451,524.2307
-4.5246735,16.6,0.23162082,10.814087,-5.340576e-06,0.4623703,4400,1.0206994,73081,[-0.441  0.864 -0.62   0.074 -1.185],1.2800019,-107.89319978581871,563.5573,3.194823,563.5573,44,100,52696.344,3.0288496,427.7814724445343,552.6357
-3.8757095,16.2,2.9895105e-08,10.073395,-7.095337e-06,10.206269,4500,2.1625683,74701,[-0.441  0.855 -0.617  0.069 -1.175],2450977.2,-107.60331933992417,1192.6548,2.9894905,1192.6548,45,100,28005766.0,137.39221,434.3245418071747,566.7296
-4.1960373,16.0,0.0012436325,7.4438553,7.095337e-06,3.6870863,4600,1.285193,76301,[-0.516  0.812 -0.649  0.009 -1.196],46.097866,-107.76797931861263,722.48285,2.4660926,722.48285,46,100,3772575.0,33.570526,444.11988615989685,575.6886
-4.364044,16.6,6.3921634e-06,8.066589,5.645752e-06,11.868986,4700,2.300452,77961,[-0.497  0.802 -0.619 -0.044 -1.213],627.19714,-108.37845181983255,1220.9872,2.661613,1220.9872,47,100,37182540.0,146.39697,454.1115493774414,555.1131
-4.560501,17.06,0.00011984102,10.132477,-2.2125244e-06,10.06457,4800,2.1677392,79667,[-0.464  0.79  -0.619  0.002 -1.226],67588.78,-108.0791014871284,1123.3937,3.4158905,1123.3937,48,100,23648616.0,319.49487,463.93817043304443,536.51965
-3.8933868,17.09,2.466138e-10,14.764252,8.468628e-06,20.663734,4900,2.553158,81376,[-0.426  0.782 -0.573 -0.059 -1.198],1.3058055e+16,-108.59441769109038,1332.2985,3.1201093,1332.2985,49,100,109499340.0,216.33759,474.64341259002686,537.9767
-3.8509827,16.5,0.00044494885,10.753235,3.2806397e-06,5.44852,5000,1.6134919,83026,[-0.456  0.76  -0.585 -0.144 -1.191],321554.47,-108.20667225862047,874.8686,2.8224607,874.8686,50,100,8164375.5,65.52043,485.9633333683014,558.08246
-4.3035965,16.66,5.3074655e-05,11.515175,-8.850097e-06,11.164917,5100,2.0045824,84692,[-0.437  0.807 -0.521 -0.138 -1.232],5628.689,-108.21762756752156,1059.9583,3.1778529,1059.9583,51,100,31780398.0,111.41119,495.7507839202881,552.02277
-4.3021927,16.56,4.029569e-06,6.8799973,-6.1035155e-07,21.743757,5200,3.4734204,86348,[-0.407  0.78  -0.575 -0.118 -1.242],1030343.8,-108.20231644899805,1804.4829,2.4385774,1804.4829,52,100,112321640.0,898.4796,506.627925157547,555.7567
-4.1160507,16.99,0.00014547554,10.995758,-1.0604858e-05,3.0846026,5300,1.3353099,88047,[-0.412  0.802 -0.622 -0.074 -1.251],19.200905,-108.84332005116265,712.63293,2.9224565,712.63293,53,100,2295130.8,30.130081,517.0525970458984,542.8631
-3.7737198,16.35,,13.949371,1.3732911e-06,3163.3137,5400,314.59875,89682,[-0.505  0.869 -0.607 -0.055 -1.421],inf,-108.46727753868508,160320.8,2.8647683,160320.8,54,100,2567895300000.0,32199.875,526.5183846950531,565.28064
-4.4539795,16.85,0.047247455,7.5616074,-5.8746336e-06,1.0636442,5500,1.0404227,91367,[-0.572  0.829 -0.679 -0.203 -1.445],2.20749,-107.86041230986716,562.6583,2.7967887,562.6583,55,100,295011.16,8.728779,533.4811203479767,543.1014
-4.115219,16.31,0.0010061245,9.091019,-5.1116945e-06,3.7009459,5600,1.4728817,92998,[-0.588  0.822 -0.692 -0.215 -1.444],37.185806,-107.7027957412467,804.4018,2.6802812,804.4018,56,100,3402015.2,42.071472,542.3711884021759,562.88116
-4.2121277,16.6,0.00050485757,12.98304,-2.670288e-06,10.009664,5700,1.9872547,94658,[-0.602  0.798 -0.692 -0.213 -1.446],3528.6226,-107.95028142165103,1009.8446,3.1908848,1009.8446,57,100,21717664.0,99.17128,550.9676070213318,552.9348
-4.7005463,16.28,4.219488e-05,9.588142,-9.613037e-06,15.254533,5800,2.6192322,96286,[-0.573  0.81  -0.7   -0.172 -1.447],738.8256,-107.32311922261798,1384.7257,2.7398326,1384.7257,58,100,59503950.0,127.04514,559.5576000213623,562.08984
-4.0257874,16.39,9.461281e-11,7.8309555,4.119873e-06,22.697384,5900,3.6981082,97925,[-0.55   0.82  -0.725 -0.151 -1.483],216768280000.0,-108.4995687302296,1951.5901,2.5218003,1951.5901,59,100,138521090.0,256.43518,569.540768623352,563.8784
-4.200386,16.24,1.5570666e-07,6.537323,6.1035155e-07,25.662384,6000,3.8718882,99549,[-0.561  0.823 -0.769 -0.09  -1.502],8470.451,-107.67077284038615,2066.501,2.3895783,2066.501,60,100,171194160.0,258.37128,580.0103929042816,565.487
-4.3279114,16.69,0.11786647,7.821686,-7.858276e-06,0.69554955,6100,1.0377061,101218,[-0.572  0.756 -0.829 -0.114 -1.492],1.5388756,-108.02321157411205,568.67847,2.6957133,568.67847,61,100,129260.68,4.432143,590.8151931762695,549.8906
-4.3292694,15.95,1.6349376e-06,8.531273,1.9073486e-06,49.45731,6200,5.9413867,102813,[-0.567  0.76  -0.815 -0.115 -1.489],45804.45,-107.25971986829947,2948.786,2.8227732,2948.786,62,100,552047170.0,504.61893,599.8066718578339,575.0153
-3.948677,16.14,1.302745e-10,8.41761,1.5258789e-07,26.46179,6300,4.0669913,104427,[-0.535  0.803 -0.812 -0.112 -1.502],2302191900.0,-107.93212002047254,2165.5945,2.8131967,2165.5945,63,100,177149650.0,504.91907,611.4047496318817,570.8726
-4.593834,16.39,3.533033e-09,9.917854,1.0681152e-05,73.25259,6400,7.5909524,106066,[-0.488  0.888 -0.745 -0.119 -1.526],5163803000.0,-107.9003040803174,3755.602,2.9725494,3755.602,64,100,1244395400.0,749.12225,622.2085630893707,560.7784
-4.220413,16.18,0.001435224,7.5996704,-4.5776366e-07,3.660574,6500,1.2596016,107684,[-0.515  0.852 -0.747 -0.187 -1.543],23.359121,-107.70614615930002,702.2589,2.9070349,702.2589,65,100,3460289.0,34.589405,632.2440686225891,568.0812
-3.7053757,16.29,0.0008137912,8.3808365,-1.5411377e-05,10.332165,6600,2.279057,109313,[-0.516  0.858 -0.765 -0.189 -1.558],568.65326,-108.31404257634956,1232.588,2.5952487,1232.588,66,100,28687070.0,105.41039,641.1056642532349,566.86475
-4.637535,16.8,2.3546232e-07,9.397018,9.155273e-07,16.174234,6700,2.3244398,110993,[-0.506  0.875 -0.748 -0.154 -1.561],3628023.2,-107.78000397127992,1207.2203,3.038648,1207.2203,67,100,67008340.0,283.198,650.8118159770966,544.5445
-4.1642,16.53,2.041062e-06,11.912712,-9.231568e-06,14.774816,6800,2.2611637,112646,[-0.507  0.888 -0.696 -0.184 -1.568],236741310.0,-108.0022947394274,1176.6825,3.2223027,1176.6825,68,100,53134130.0,147.74294,661.5556499958038,555.8664
-3.9878235,16.8,5.0088574e-06,9.744438,3.2806397e-06,8.684497,6900,1.6563069,114326,[-0.541  0.87  -0.678 -0.202 -1.509],1.5657221e+16,-108.47787153572182,861.1593,2.8369663,861.1593,69,100,17274532.0,114.96919,672.281229019165,548.0555
-4.1753616,16.51,1.4311439e-05,10.978027,6.6375733e-06,6.388031,7000,2.009456,115977,[-0.535  0.932 -0.644 -0.207 -1.494],317.8739,-107.85001266197061,1050.26,2.75306,1050.26,70,100,9759957.0,42.3704,683.0578107833862,555.8521
-3.7504578,16.14,9.559873e-05,10.781548,-4.8065185e-06,9.494828,7100,1.3629237,117591,[-0.565  0.916 -0.64  -0.243 -1.499],533.27563,-108.32693191682502,747.45874,2.4499967,747.45874,71,100,22488770.0,96.86151,694.7159917354584,572.93274
-4.523056,17.39,3.7267384e-06,10.879456,-9.155273e-07,10.267797,7200,2.1173809,119330,[-0.532  0.937 -0.645 -0.242 -1.48 ],119269330.0,-108.15111827058581,1054.5386,2.873789,1054.5386,72,100,22633782.0,183.28537,703.6435868740082,525.18317
-3.9655075,16.37,1.6466935e-12,7.8053665,-8.163453e-06,178.90628,7300,18.364235,120967,[-0.521  0.95  -0.679 -0.204 -1.459],5.7031702e+16,-108.25048361311525,9168.6455,2.9354155,9168.6455,73,100,7739684400.0,1825.8735,713.8590383529663,563.35474
-3.8244781,16.17,0.006028951,9.685295,3.3569336e-06,1.8200799,7400,1.1877148,122584,[-0.481  0.976 -0.666 -0.119 -1.454],8.655196,-108.4523278760233,671.8694,2.6115851,671.8694,74,100,956420.9,17.544598,724.8464267253876,572.3956
-4.374008,16.33,3.9875567e-30,11.600983,-1.5258789e-06,208.99242,7500,21.347265,124217,[-0.499  0.967 -0.696 -0.118 -1.452],inf,-108.12108981761783,11127.078,2.9909813,11127.078,75,100,11698568000.0,2122.694,734.5719795227051,564.2766
-4.6522446,16.83,0.08250948,14.671486,1.3732911e-06,0.7236279,7600,1.0572374,125900,[-0.455  1.008 -0.648 -0.025 -1.444],1.7245297,-108.07782542004601,573.12573,3.1585684,573.12573,76,100,130694.17,5.2423534,746.0937986373901,544.916
-4.8319855,17.41,6.610485e-05,10.665543,6.4849855e-06,3.3313525,7700,1.3449047,127641,[-0.468  1.014 -0.637 -0.023 -1.445],186801.22,-108.50704355025944,691.97766,3.3399515,691.97766,77,100,2624668.5,24.16566,753.9905641078949,526.2307
-4.223778,16.6,0.0070087253,12.709702,8.239746e-06,2.3852584,7800,1.2597868,129301,[-0.477  1.022 -0.645  0.02  -1.435],9.187387,-108.52205121556048,685.93115,2.8706648,685.93115,78,100,1326806.6,19.824186,762.930570602417,555.8514
-4.1418457,16.66,0.00012597028,11.300079,1.4495849e-06,10.343684,7900,2.0036652,130967,[-0.467  1.022 -0.663  0.016 -1.444],765.75903,-108.00271519700048,1042.7305,3.0996938,1042.7305,79,100,25147338.0,115.50335,771.3318953514099,550.90643
-4.290291,16.22,1.7161103e-07,13.530403,1.04522705e-05,74.565254,8000,7.5362463,132589,[-0.471  1.016 -0.688  0.064 -1.463],1737250.1,-107.66427824756589,3845.6223,2.9210148,3845.6223,80,100,1371823700.0,1431.9122,781.4884557723999,566.24884
-4.21476,16.37,3.1602047e-11,7.4008484,-2.2888183e-07,46.38169,8100,5.036236,134226,[-0.49   0.986 -0.668  0.067 -1.472],144982060.0,-107.58278074331369,2648.766,2.7308347,2648.766,81,100,574893630.0,724.5932,791.8842480182648,559.90625
-5.014595,17.06,1.0851763e-09,11.805962,5.340576e-06,8.198259,8200,1.7155293,135932,[-0.528  0.993 -0.677  0.016 -1.463],1.1866096e+18,-108.13435524134475,929.97076,3.4719133,929.97076,82,100,18430806.0,237.48041,804.0133435726166,536.8008
-3.9654846,15.89,0.00087032677,6.5288544,9.841919e-06,3.1955168,8300,1.2966961,137521,[-0.553  0.968 -0.686 -0.033 -1.457],55.47191,-107.9380239750963,742.0785,2.4515324,742.0785,83,100,2906595.0,30.98248,813.777428150177,581.13586
-4.290283,16.57,0.0003780837,7.9742966,-1.5258789e-07,5.9600353,8400,1.4674733,139178,[-0.564  0.957 -0.68  -0.017 -1.464],193.6552,-107.83350641009288,787.32855,2.70374,787.32855,84,100,8411210.0,57.095943,822.7748124599457,553.46844
-3.5699997,16.44,0.0038499385,7.8406677,-1.1520386e-05,3.6170583,8500,1.3465918,140822,[-0.59   0.935 -0.673 -0.024 -1.465],21.471624,-108.15227734554246,746.9814,2.4819047,746.9814,85,100,3723919.2,51.0157,831.8992114067078,560.1289
-3.7998276,16.58,0.00019688808,10.406914,1.3732911e-06,5.1649876,8600,1.2100755,142480,[-0.593  0.912 -0.71  -0.014 -1.466],729.8519,-108.36326923318225,663.78973,2.6490843,663.78973,86,100,6691460.5,52.08638,840.8735630512238,555.80786
-4.2122574,16.35,1.2003014e-05,8.664482,-3.4332274e-06,7.8759236,8700,1.9423736,144115,[-0.592  0.934 -0.722  0.007 -1.457],361.04337,-107.99174366558218,1038.9113,2.8533738,1038.9113,87,100,15609067.0,78.86374,849.7396504878998,562.8259
-4.2420883,16.05,0.025009627,6.982849,-1.5258789e-07,1.5229588,8800,1.2150072,145720,[-0.589  0.908 -0.706 -0.008 -1.463],5.2328577,-107.60506188618429,688.6392,2.53423,688.6392,88,100,666533.8,16.050827,859.1965684890747,572.7875
-3.8241806,16.64,0.0002646603,13.145317,-3.0517577e-07,4.185669,8900,1.5212436,147384,[-0.583  0.911 -0.692  0.005 -1.457],197.47342,-108.27554615812637,826.7472,2.7640703,826.7472,89,100,4852303.0,72.62023,868.2123639583588,553.0674
-4.21566,16.39,0.0029905005,12.622986,1.5258789e-07,3.8141851,9000,1.4285018,149023,[-0.58   0.941 -0.645 -0.006 -1.486],33.21965,-107.81672065587314,775.6581,3.238686,775.6581,90,100,3447785.2,52.463707,877.3918333053589,560.34076
-3.6024704,16.08,0.07756563,7.1164246,,0.8782442,9100,1.0707531,150631,[-0.594  0.915 -0.655  0.005 -1.485],1.9516823,-107.80231452205042,609.3023,2.5178106,609.3023,91,100,213100.14,5.6173306,886.891708612442,572.58813
-4.3177185,16.8,3.789636e-05,7.977669,6.8664554e-07,10.544211,9200,2.588985,152311,[-5.904e-01  9.149e-01 -6.621e-01 -1.027e-03 -1.486e+00],75396400000.0,-108.20575979858002,1338.4001,2.6815848,1338.4001,92,100,28145626.0,104.479774,894.916975736618,546.68524
-4.1100845,16.32,0.0062540127,7.0233536,2.7465821e-06,2.8345962,9300,1.2340482,153943,[-0.572  0.948 -0.616 -0.034 -1.484],69.900154,-108.23181003616892,697.7099,2.751204,697.7099,93,100,2432615.0,48.85198,904.9603867530823,565.25336
-4.6778946,16.44,8.789149e-10,14.164192,4.9591063e-06,214.68025,9400,21.325596,155587,[-0.553  0.967 -0.602 -0.007 -1.475],311699360.0,-107.67746881376758,10098.905,3.4820883,10098.905,94,100,9910029000.0,3096.574,913.7129709720612,557.6917
-4.5376205,16.97,1.1647278e-10,12.324455,1.1444092e-06,20.365692,9500,2.4105234,157284,[-0.555  0.932 -0.598  0.02  -1.452],1901985700000.0,-107.94415024406061,1198.5735,3.46597,1198.5735,95,100,86032584.0,208.48291,926.8420836925507,539.1108
-4.522957,16.99,0.35963497,9.4235,4.043579e-06,0.4790647,9600,1.030659,158983,[-0.573  0.907 -0.57  -0.016 -1.456],1.2497424,-108.32231789510817,554.0828,3.1522148,554.0828,96,100,54306.566,2.8694644,937.7340679168701,540.2627
-4.5373306,16.49,0.0011782267,9.647072,-2.1362305e-06,7.2023807,9700,1.6156684,160632,[-0.563  0.909 -0.571 -0.007 -1.445],159.88419,-108.0638652285733,882.1286,2.6554916,882.1286,97,100,13469178.0,92.61203,945.2761960029602,557.7298
-3.9235382,16.96,3.9135482e-08,13.72654,6.4849855e-06,16.151485,9800,3.2428925,162328,[-0.559  0.889 -0.57   0.011 -1.444],3884120.2,-108.63674757194919,1632.9908,3.0920408,1632.9908,98,100,60399212.0,142.22833,954.5277571678162,542.93353
-4.448883,16.62,8.925226e-06,9.935341,1.6021728e-06,12.961769,9900,2.194752,163990,[-0.592  0.87  -0.61  -0.014 -1.463],702817.6,-108.33862548719816,1188.7777,3.041894,1188.7777,99,100,46568164.0,230.52814,965.1915485858917,554.1434
-4.4690323,16.44,4.1597177e-06,13.192421,1.0604858e-05,4.783599,10000,1.4374663,165634,[-0.631  0.858 -0.629 -0.055 -1.461],41611.793,-107.76708941392943,784.73175,3.2532303,784.73175,100,100,6081064.0,35.49168,975.3389678001404,558.1381
-3.948166,16.28,0.00012405645,9.945999,-9.536743e-06,11.49779,10100,2.0859165,167262,[-0.638  0.882 -0.584 -0.033 -1.464],881.89557,-107.8684850612601,1161.2693,2.6321445,1161.2693,101,100,38512220.0,238.64601,985.1582963466644,564.9352
-3.3936768,16.51,2.7008211e-06,9.500763,2.822876e-06,12.1126995,10200,2.1731882,168913,[-0.596  0.89  -0.542 -0.038 -1.46 ],6279.4517,-108.65731388250504,1159.9237,2.6890259,1159.9237,102,100,37100690.0,155.07053,994.4345374107361,560.0044
