InitialReturnMean,MeanIW,Bound,InitialBound,InitialReturnStd,TimestepsSoFar,J_sample_variance,EmpiricalD2,MinIW,StdIW,EpLenMean,ReturnMeanIW,InitialReturnMax,TimeElapsed,EpThisIter,EpRewMean,MaxIW,EpisodesSoFar,InitialReturnMin,Weights,Iteration
1.2016296e-06,16.12729,12566.157,769.0345,5.231738,49484,14883692000.0,828452.06,2.99758e-07,158.182,16.26,12566.157,13.983211,301.0629494190216,100,-107.88931258176028,1915.3347,3000,-10.692944,[-0.485  0.707 -1.172  0.719 -0.822],30
4.005432e-07,7.9373837,5674.2676,702.84827,5.623152,51177,2438704600.0,27284.762,4.7005688e-06,69.64578,16.93,5674.2676,12.002931,310.6199493408203,100,-108.1403089842927,838.3972,3100,-13.865065,[-0.467  0.753 -1.213  0.702 -0.824],31
-6.4849854e-07,1.2583263,926.70856,734.3238,5.3649225,52834,6132651.5,19.163622,0.00053856685,3.3741825,16.57,926.70856,11.442159,322.82887053489685,100,-107.93011212048407,22.5267,3200,-12.391434,[-0.504  0.607 -1.313  0.72  -0.877],32
1.5068055e-06,1.0720272,828.87,772.43054,5.051479,54451,641166.44,2.5887148,0.030441938,1.0367427,16.17,828.87,10.860411,331.6393618583679,100,-107.50386005136313,4.9722657,3300,-14.211767,[-0.5    0.665 -1.307  0.731 -0.906],33
1.5830993e-06,7.975139,6195.6885,765.2411,5.2902427,56083,2690720800.0,136239.31,5.0097265e-06,67.63655,16.32,6195.6885,12.152515,340.708039522171,100,-108.40963257815379,685.05396,3400,-13.02532,[-0.499  0.641 -1.301  0.723 -0.928],34
-1.6021728e-06,1.9949,1627.0317,820.48145,5.4109,57665,67049810.0,131.06178,3.519823e-07,10.113908,15.82,1627.0317,12.828411,352.9435396194458,100,-108.13412371298053,100.04274,3500,-12.897802,[-0.527  0.574 -1.283  0.707 -0.911],35
1.9836425e-06,8.22858,6484.3574,791.2852,5.589928,59273,3723558700.0,2.709404e+16,8.199472e-13,77.53335,16.08,6484.3574,10.665935,363.7605562210083,100,-107.95974689554501,1384.2932,3600,-13.687134,[-0.461  0.56  -1.311  0.668 -1.073],36
1.1444092e-06,3.8273726,2787.8638,722.4376,5.0899997,60943,655139600.0,10198175000.0,5.2950123e-11,35.261784,16.7,2787.8638,12.457099,375.18746042251587,100,-108.18431284267218,432.02783,3700,-12.662609,[-0.412  0.587 -1.292  0.805 -1.071],37
-1.1444092e-06,5.355565,3996.2278,742.0674,5.2858157,62597,876737000.0,8903.973,3.0659758e-06,39.67611,16.54,3996.2278,13.894565,386.9173128604889,100,-108.38870013371584,433.12167,3800,-13.9524,[-0.398  0.569 -1.277  0.881 -1.082],38
-1.8882752e-06,18.01735,13041.014,716.33185,5.890872,64284,15884101000.0,5.6475585e+22,1.1183678e-14,175.1517,16.87,13041.014,15.480951,397.8427495956421,100,-108.14920764509895,2141.1938,3900,-17.460306,[-0.405  0.542 -1.328  0.957 -1.076],39
2.374649e-06,1.4711668,1047.9786,711.6167,4.7287083,65963,12982812.0,226.28691,0.00070315716,5.087322,16.79,1047.9786,13.571804,409.5871477127075,100,-108.28733467363273,48.036327,4000,-12.218086,[-0.43   0.495 -1.335  0.821 -1.065],40
1.3160706e-06,1.2927129,982.0453,758.30615,5.3511124,67600,5547465.5,22.582321,0.00085038703,3.1038733,16.37,982.0453,10.821245,419.2851209640503,100,-107.9633250027343,20.518335,4100,-13.47098,[-0.416  0.486 -1.338  0.764 -1.048],41
6.67572e-08,3.3315978,2674.2249,792.34595,5.8656845,69205,408962300.0,5848.6934,7.801346e-06,25.356699,16.05,2674.2249,11.2157755,428.8512408733368,100,-107.57889381481351,373.30783,4200,-12.997232,[-0.431  0.481 -1.307  0.764 -1.05 ],42
6.294251e-07,3.1265275,2505.3203,796.0657,5.709595,70810,311179460.0,4992.859,5.1055636e-06,22.144678,16.05,2505.3203,11.080069,440.0686264038086,100,-107.87973859296179,217.88158,4300,-12.7419815,[-0.442  0.481 -1.254  0.773 -1.035],43
-8.773804e-07,3.7436163,2757.2544,738.8876,5.740421,72467,496574720.0,266551.6,5.873414e-06,30.521902,16.57,2757.2544,13.480365,452.0112519264221,100,-107.77380002644146,685.8515,4400,-15.858381,[-0.453  0.455 -1.209  0.748 -1.064],44
2.07901e-06,2.2818177,1745.4387,762.4329,5.0930624,74099,120265370.0,40782.637,3.0120456e-05,14.3906975,16.32,1745.4387,10.223247,463.21794867515564,100,-108.08524662739661,412.05005,4500,-10.983606,[-0.479  0.404 -1.184  0.705 -1.074],45
-1.5640259e-06,1.1499174,875.2245,760.6538,5.80474,75739,1738360.6,5.0043073,0.045568235,1.7324233,16.4,875.2245,11.406477,473.2010979652405,100,-107.77504570485536,12.154842,4600,-12.620787,[-0.484  0.381 -1.237  0.781 -1.074],46
1.3160706e-06,11.140793,8689.619,770.177,5.164402,77366,7066670000.0,6.3242135e+16,6.6279807e-15,109.01009,16.27,8689.619,12.229086,482.3039011955261,100,-108.27051567376716,1115.6982,4700,-13.877489,[-0.47   0.382 -1.202  0.765 -1.069],47
1.9073486e-08,2.0462825,1419.2886,687.10785,5.2220387,79075,25981166.0,1168.9552,2.898983e-05,7.2770853,17.09,1419.2886,13.231663,493.56567120552063,100,-108.15127424959573,69.0158,4800,-12.06571,[-0.487  0.389 -1.318  0.849 -1.086],48
-1.1062622e-06,1.3895311,1088.654,777.09607,5.642335,80699,30334828.0,409.59726,0.0010360299,7.0497603,16.24,1088.654,16.418139,503.2804841995239,100,-108.02110844252283,140.45915,4900,-16.460213,[-0.437  0.467 -1.225  0.839 -1.107],49
1.6593933e-06,2.1161854,1584.8102,744.05066,5.786118,82355,128897896.0,324224260.0,3.1137066e-09,15.294163,16.56,1584.8102,14.666676,512.8107004165649,100,-108.09736129502524,154.24493,5000,-11.359621,[-0.426  0.473 -1.169  0.83  -1.071],50
1.7547608e-06,1.1133935,888.7678,798.1556,5.781387,83959,210045.8,1.3892015,0.06334394,0.57379186,16.04,888.7678,14.874021,523.6702492237091,100,-108.02635573295133,3.674176,5100,-15.387867,[-0.461  0.443 -1.128  0.767 -1.074],51
-1.6021728e-06,2.748443,2091.3687,755.08234,5.772058,85604,90673920.0,760084.75,7.623794e-07,12.590996,16.45,2091.3687,15.286912,533.2021834850311,100,-108.25446181153376,110.089005,5200,-16.084211,[-0.47   0.419 -1.145  0.755 -1.089],52
-7.724762e-07,3.4287887,2383.924,700.75946,5.4643846,87296,524409860.0,67067106000000.0,5.079008e-12,33.111584,16.92,2383.924,11.377263,544.9055268764496,100,-107.62143776536402,336.87427,5300,-12.209734,[-0.445  0.445 -1.185  0.79  -1.047],53
,5.3635,4027.5693,752.2869,5.1082726,88938,1520397800.0,9303100.0,8.109537e-07,52.193726,16.42,4027.5693,12.919957,555.3017513751984,100,-108.16237758475617,629.9155,5400,-14.077543,[-0.479  0.423 -1.2    0.671 -1.064],54
3.6811828e-06,1.2275068,932.81195,761.4166,5.464536,90569,2943680.2,19.129705,0.0018696877,2.261265,16.31,932.81195,11.327121,567.1322038173676,100,-107.5798292802679,16.05392,5500,-14.108677,[-0.495  0.402 -1.139  0.627 -1.105],55
2.822876e-06,3.794525,2822.799,739.70593,4.9295244,92218,404971070.0,2045129500000.0,3.0195675e-12,27.185163,16.49,2822.799,12.743256,577.4482142925262,100,-108.05204345843222,261.58844,5600,-14.637218,[-0.548  0.357 -1.173  0.599 -1.127],56
1.4972687e-06,8.36093,6242.101,739.05493,5.413889,93873,3479921700.0,276667.38,4.702019e-07,79.81414,16.55,6242.101,11.103585,587.9122383594513,100,-107.8713386518279,816.11755,5700,-12.172024,[-0.465  0.423 -1.159  0.695 -1.156],57
1.1348725e-06,73.406105,54226.645,737.8331,5.492582,95534,290504900000.0,22943248000.0,1.1288516e-07,732.85754,16.61,54226.645,14.7190075,598.2820003032684,100,-108.46026968434964,7886.585,5800,-12.111788,[-0.445  0.446 -1.196  0.686 -1.165],58
3.6811828e-06,2.9887276,2242.4353,747.893,5.258552,97181,266066830.0,143227680.0,2.3900728e-07,21.634993,16.47,2242.4353,12.414187,611.6678419113159,100,-108.20349456156607,354.72968,5900,-13.338675,[-0.418  0.546 -1.076  0.659 -1.1  ],59
-1.8119812e-06,1.2681472,967.90466,763.0109,5.3312135,98811,3470102.2,14.409076,0.006935529,2.4386737,16.3,967.90466,9.916834,622.2413992881775,100,-107.89389048989956,27.924168,6000,-14.123831,[-0.435  0.58  -1.009  0.576 -1.115],60
-2.222061e-06,32.655376,26090.996,788.4407,5.8297663,100424,52389835000.0,5142494.5,7.6632074e-07,292.74155,16.13,26090.996,10.385833,631.1406433582306,100,-107.99098004183229,14823.311,6100,-13.487686,[-0.424  0.574 -0.998  0.602 -1.124],61
-8.5830686e-07,2.113406,1677.1564,786.9964,5.3583827,102031,119904890.0,3556.1516,0.00016755633,13.8413725,16.07,1677.1564,11.638879,643.9164922237396,100,-107.7071103810043,141.34845,6200,-13.218559,[-0.459  0.526 -1.084  0.564 -1.107],62
-9.727478e-07,1.6923072,1380.014,811.00085,5.0748796,103621,14098799.0,91.43123,9.355448e-06,4.615561,15.9,1380.014,9.98357,654.0177028179169,100,-108.09865892907666,39.69211,6300,-11.182442,[-0.45   0.546 -1.101  0.538 -1.092],63
3.6239624e-07,1.8097165,1374.157,755.50696,5.567822,105261,29519102.0,4088.8235,1.1930653e-06,7.185055,16.4,1374.157,12.147812,663.3504073619843,100,-107.96270709419703,72.43075,6400,-11.964104,[-0.417  0.567 -1.107  0.598 -1.123],64
-9.155273e-07,5.3137317,3929.813,732.0098,4.964284,106922,1025880770.0,6.51942e+16,2.2834087e-13,43.734657,16.61,3929.813,11.6216345,673.5560925006866,100,-108.53476399578454,788.4664,6500,-12.18083,[-0.387  0.601 -1.102  0.57  -1.124],65
-4.005432e-07,1.9816521,1533.3381,770.39484,5.362211,108546,126442490.0,49884.41,5.254549e-07,14.541725,16.24,1533.3381,10.219536,684.7112007141113,100,-107.96796498489707,156.49615,6600,-11.840061,[-0.43   0.55  -1.073  0.473 -1.137],66
-7.8201293e-07,1.1607822,891.4763,768.1243,4.828694,110176,2137537.5,9.554913,0.0007756572,1.9137042,16.3,891.4763,8.591974,695.7143504619598,100,-108.28435452957592,27.984478,6700,-13.219557,[-0.448  0.55  -1.064  0.534 -1.154],67
-4.005432e-07,1.0391914,789.39636,759.60333,5.0575843,111811,106302.516,1.2596145,0.27666503,0.43040368,16.35,789.39636,9.897217,704.1406056880951,100,-108.03868039525882,2.5594196,6800,-13.988028,[-0.448  0.541 -1.042  0.504 -1.146],68
4.196167e-07,1.3242338,1042.8308,784.6264,5.9518847,113429,3366789.2,8.465038,0.01308652,2.317313,16.18,1042.8308,11.151095,712.0316400527954,100,-107.97186516197824,18.373531,6900,-13.3100815,[-0.446  0.537 -1.035  0.505 -1.152],69
-5.722046e-07,36.322586,27206.834,741.1529,4.8203235,115080,73784760000.0,2.650165e+16,4.1581588e-10,366.97882,16.51,27206.834,10.913735,721.8000421524048,100,-108.20873244391979,3751.807,7000,-15.253784,[-0.48   0.537 -1.059  0.488 -1.154],70
-2.7275084e-06,1.33454,992.6861,743.0129,5.2485557,116732,6498769.0,54.93042,0.0005802148,3.4353254,16.52,992.6861,10.661856,733.6403722763062,100,-108.08463068206521,20.938377,7100,-13.843382,[-0.473  0.633 -1.039  0.453 -1.087],71
1.5258789e-07,16.941872,13135.397,764.59985,5.666902,118363,16731136000.0,1.6384297e+32,4.821205e-13,168.3687,16.31,13135.397,11.798287,743.2538340091705,100,-107.83172824642496,1724.0857,7200,-15.4615135,[-0.491  0.605 -1.037  0.468 -1.109],72
-2.5939942e-06,1.0946963,818.6122,746.04395,5.5012336,120013,5716348.0,26.250198,0.003446632,3.1804147,16.5,818.6122,10.521616,754.9812426567078,100,-108.20374681714242,38.433376,7300,-14.207598,[-0.448  0.575 -1.123  0.631 -1.05 ],73
3.9100647e-07,1.0873878,793.64905,729.6346,4.392796,121671,944753.4,3.2319117,0.034271564,1.3319318,16.58,793.64905,11.293222,763.43381524086,100,-108.06587763945667,8.321881,7400,-9.250601,[-0.464  0.598 -1.114  0.595 -1.065],74
1.5258789e-06,3.8169825,2724.0227,707.8555,4.855494,123352,294220320.0,4670.2285,1.3279247e-05,24.213179,16.81,2724.0227,9.7677765,772.9702799320221,100,-107.70213504224434,226.3514,7500,-14.199402,[-0.452  0.587 -1.093  0.579 -1.07 ],75
-2.6607513e-06,1.2010792,975.7925,810.76935,5.442007,124942,1434602.6,4.2812977,0.007210241,1.4721011,15.9,975.7925,12.614702,784.1566741466522,100,-107.76572288416483,7.7126727,7600,-16.02622,[-0.481  0.541 -1.099  0.602 -1.114],76
-2.8800964e-06,2.0707958,1571.3094,761.442,5.39494,126577,104539496.0,4661276.0,2.4672616e-07,13.572468,16.35,1571.3094,10.39633,794.4523501396179,100,-107.68075020700873,136.41275,7700,-12.244595,[-0.501  0.532 -1.097  0.564 -1.138],77
-5.4359435e-07,1.0507756,816.5113,776.3483,5.0335765,128197,1565749.5,4.314497,0.014921563,1.6145759,16.2,816.5113,10.35598,804.1081416606903,100,-107.92967691745358,9.804301,7800,-12.2439995,[-0.446  0.59  -1.094  0.615 -1.172],78
5.4359435e-07,1.2126824,865.2721,713.6751,5.115169,129883,1472847.5,6.9754405,0.0032008253,1.7031915,16.86,865.2721,10.284568,812.8445429801941,100,-108.74030008472597,9.43674,7900,-14.977173,[-0.433  0.612 -1.096  0.624 -1.171],79
9.536743e-07,1.1848722,942.5505,795.3534,6.019529,131489,3954098.5,18.399538,0.0029330505,2.5103858,16.06,942.5505,12.225526,822.1195528507233,100,-107.72519287326291,21.685757,8000,-13.495014,[-0.432  0.61  -1.127  0.63  -1.183],80
9.536743e-07,1.2327123,982.8014,795.0991,5.8988366,133094,3429202.0,5.497356,0.019618131,2.3114598,16.05,982.8014,12.279654,831.6910111904144,100,-107.82271970182533,22.051739,8100,-13.228937,[-0.447  0.592 -1.122  0.641 -1.167],81
5.340576e-07,1.8542731,1471.5867,791.2098,5.876284,134700,55095436.0,177.35356,0.00014380661,9.353413,16.06,1471.5867,12.886991,840.4856736660004,100,-107.57349792283802,95.08592,8200,-16.724155,[-0.428  0.592 -1.129  0.678 -1.185],82
-6.1035155e-07,1.3825948,1096.108,795.3355,5.1776,136300,22646942.0,523.8095,0.00024043306,6.055615,16.0,1096.108,12.096462,850.8637897968292,100,-107.68884049218671,60.635227,8300,-9.974991,[-0.426  0.601 -1.118  0.628 -1.217],83
2.2888183e-07,1.3864462,1065.0354,769.6133,5.492062,137923,10699440.0,91.109406,0.001448534,4.2710385,16.23,1065.0354,12.31723,860.3668715953827,100,-107.67157399875362,29.488703,8400,-15.614359,[-0.432  0.563 -1.117  0.58  -1.232],84
-2.861023e-07,10.211961,7612.374,738.60645,4.911667,139579,5494165000.0,373422.97,2.317737e-06,99.451836,16.56,7612.374,10.227863,869.7171127796173,100,-108.34328034870313,1318.6765,8500,-13.32099,[-0.435  0.549 -1.088  0.57  -1.236],85
1.5830993e-06,1.5911525,1267.263,794.3558,5.382534,141182,22169494.0,164.49467,7.94249e-05,5.9453835,16.03,1267.263,11.630252,881.6125237941742,100,-107.75449380774354,59.271385,8600,-12.818567,[-0.407  0.623 -0.996  0.601 -1.243],86
-1.4209747e-06,2.2550204,1702.8423,753.8069,5.3479342,142821,91805870.0,2.331371e+18,3.822426e-11,12.776947,16.39,1702.8423,12.1587105,891.6947619915009,100,-107.72973843123586,100.46054,8700,-11.332394,[-0.45   0.562 -1.048  0.579 -1.278],87
-9.918213e-07,1.7385136,1368.9879,788.7835,4.9925385,144429,22796132.0,680.91156,0.00032172303,6.089046,16.08,1368.9879,9.60795,900.580723285675,100,-108.13445671784099,84.84888,8800,-10.491894,[-0.508  0.497 -1.066  0.483 -1.246],88
-4.386902e-07,2.5779936,1926.7465,741.8824,5.0153956,146084,260249820.0,84992.78,5.702682e-07,21.69733,16.55,1926.7465,10.972597,911.49445104599,100,-108.28293490505781,223.60373,8900,-14.136536,[-0.494  0.499 -1.039  0.511 -1.237],89
1.8024444e-06,3.2753506,2415.5908,732.48157,5.079891,147746,279388770.0,533027650.0,2.3918023e-08,22.895386,16.62,2415.5908,12.279782,924.0794532299042,100,-108.28777903533346,250.96785,9000,-14.149836,[-0.528  0.467 -1.045  0.546 -1.274],90
-7.4386594e-07,1.2869604,927.92303,721.9702,4.9264865,149418,9666483.0,58.49575,0.0002112051,4.3115096,16.72,927.92303,10.265404,935.0299158096313,100,-108.35984727771228,41.534805,9100,-16.72567,[-0.657  0.491 -1.046  0.618 -1.246],91
-1.0681152e-06,1.0577425,833.99274,787.7598,5.990725,151029,110672.08,1.1625817,0.27485275,0.41834095,16.11,833.99274,13.377374,944.0524649620056,100,-107.7636392790319,2.9741023,9200,-12.521963,[-0.638  0.485 -1.022  0.564 -1.241],92
7.4386594e-07,1.9428967,1380.403,711.1095,5.188631,152710,39328550.0,2079.6777,0.00012122013,8.899931,16.81,1380.403,10.287701,953.0771605968475,100,-107.75787282584237,83.437515,9300,-14.768356,[-0.67   0.503 -1.024  0.571 -1.246],93
7.05719e-07,282.88455,211479.03,741.20874,5.3791995,154363,4470444400000.0,26082732.0,5.535368e-07,2855.7249,16.53,211479.03,10.257482,962.689680814743,100,-108.12883353489538,29144.395,9400,-13.834402,[-0.7    0.466 -1.018  0.548 -1.234],94
7.05719e-07,3.1076624,2383.7786,764.56195,4.9487133,155989,385857100.0,5390.234,3.7360903e-06,25.746634,16.26,2383.7786,10.628375,967.7965497970581,100,-107.7358539196603,260.4121,9500,-12.980885,[-0.71   0.416 -0.995  0.55  -1.228],95
-2.861023e-07,1.1808716,944.4162,794.23804,5.2809043,157590,26272774.0,9509.396,6.923085e-05,6.4889307,16.01,944.4162,11.725648,978.1785266399384,100,-108.04741271512945,242.00223,9600,-12.558594,[-0.732  0.337 -1.021  0.541 -1.282],96
-1.5258789e-07,56.26421,44219.9,777.35675,5.7721486,159211,194907360000.0,inf,4.7452852e-23,565.48975,16.21,44219.9,11.470596,987.8664765357971,100,-107.74427302462028,5761.3877,9700,-17.239132,[-0.753  0.316 -0.999  0.511 -1.27 ],97
-4.5776366e-07,1.3620749,1028.3362,753.4839,5.968153,160860,11031708.0,17.903128,0.0018694951,4.4056525,16.49,1028.3362,9.50029,1000.5175285339355,100,-108.33327772401356,42.736916,9800,-13.875721,[-0.703  0.145 -1.166  0.641 -1.184],98
9.155273e-07,14.911186,10244.938,678.757,5.4779596,162580,10230668000.0,10035976000.0,2.0500178e-10,149.03592,17.2,10244.938,11.010814,1009.5751893520355,100,-108.16554897399196,1525.1736,9900,-13.984108,[-0.74   0.157 -1.133  0.633 -1.176],99
-1.0681152e-06,1.3976791,1031.6144,743.0762,5.391978,164229,37415388.0,178991740.0,1.835252e-07,8.3199215,16.49,1031.6144,11.741063,1020.0755734443665,100,-108.28196287518027,178.17044,10000,-13.852915,[-0.711  0.217 -1.166  0.677 -1.193],100
7.05719e-07,2.795283,2223.99,795.7048,5.0818563,165829,218212340.0,25739.898,6.21182e-06,18.78025,16.0,2223.99,11.039317,1029.0260224342346,100,-108.03118015539499,678.32764,10100,-12.813837,[-0.712  0.251 -1.171  0.63  -1.192],101
3.6239624e-07,1.1390898,821.4245,720.68726,5.109919,167507,3725012.0,13.823826,0.006468111,2.6688964,16.78,821.4245,12.518915,1039.7888495922089,100,-108.84866654616961,16.891804,10200,-12.086052,[-0.698  0.257 -1.139  0.672 -1.187],102
-4.196167e-07,9.654809,7789.5547,807.62445,6.128567,169100,6015118000.0,514109730000.0,1.2331014e-10,96.34879,15.93,7789.5547,13.486237,1048.7939722537994,100,-107.5063225398318,979.08606,10300,-15.929171,[-0.682  0.259 -1.103  0.674 -1.198],103
