InitialReturnMean,TimeElapsed,MinIW,EmpiricalD2,MaxIW,EpLenMean,MeanIW,EpRewMean,InitialReturnStd,EpisodesSoFar,Weights,InitialBound,InitialReturnMax,ReturnMeanIW,Iteration,TimestepsSoFar,J_sample_variance,EpThisIter,InitialReturnMin,Bound,StdIW
-3.890991e-06,1516.3541955947876,2.8291947e-06,155668.27,830.99304,36.33,8.271242,-104.33373657331661,15.149243,10200,[-0.489 -0.883 -0.624 -0.996 -1.211],971.2192,41.948868,8067.2905,102,308239,5039682600.0,100,-18.674164,8067.2905,75.57376
1.411438e-06,1532.85031914711,2.2102178e-07,16201563.0,316.18173,38.32,3.3204482,-104.1026062536524,15.702394,10300,[-0.522 -0.866 -0.608 -0.946 -1.204],900.2087,49.943718,2998.3237,103,312071,402162700.0,100,-21.077568,2998.3237,22.612144
-9.155273e-07,1547.9295511245728,0.00042650732,70.35496,176.50865,31.92,1.3614075,-105.85131561857706,13.454419,10400,[-0.567 -0.83  -0.646 -0.946 -1.198],1176.6096,50.507355,1601.6771,104,315263,12255567.0,100,-15.05262,1601.6771,3.1570141
-3.1280517e-06,1561.7005829811096,1.6726574e-08,2405493000.0,4636.324,33.72,42.524,-108.20076711414762,11.832072,10500,[-0.547 -0.805 -0.645 -0.917 -1.207],1116.8177,33.401096,48070.188,105,318635,201587250000.0,100,-15.870529,48070.188,406.3282
-2.4032593e-06,1578.424712896347,5.8591036e-06,969.1575,175.39856,33.08,2.3232844,-103.85669938819507,15.219509,10600,[-0.472 -0.825 -0.577 -0.953 -1.194],1100.3956,48.451653,2586.5115,106,321943,242361650.0,100,-18.246002,2586.5115,14.04043
-4.4631956e-06,1593.8242316246033,0.0078268405,6.32014,24.556776,31.69,1.1975019,-105.28732723242116,14.413741,10700,[-0.45  -0.838 -0.599 -0.93  -1.279],1182.9994,39.840557,1418.8152,107,325112,5965448.5,100,-15.485283,1418.8152,2.0677497
9.918213e-07,1608.1051952838898,0.18101466,1.1930443,2.9272428,33.21,1.030393,-104.39537850160325,15.827559,10800,[-0.454 -0.811 -0.579 -0.93  -1.287],1103.7891,60.842453,1136.8992,108,328433,188346.78,100,-18.31501,1136.8992,0.4004653
1.7547608e-06,1621.9145011901855,0.0024996137,13.395399,16.18586,34.52,1.3083814,-104.64373834053775,14.6791725,10900,[-0.444 -0.804 -0.571 -0.93  -1.283],1045.2244,50.145523,1364.291,109,331885,5808532.0,100,-17.496925,1364.291,2.3547618
4.7302246e-06,1637.8149254322052,2.344807e-08,37274280.0,1916.1478,37.19,14.132538,-105.13848509583957,15.191162,11000,[-0.425 -0.778 -0.567 -0.927 -1.301],948.6656,70.64647,13615.991,110,335604,17462032000.0,100,-19.59333,13615.991,140.69185
-1.6784668e-06,1653.229338169098,0.00015887943,82.45359,142.43478,30.24,1.6923658,-105.1603069677103,14.82886,11100,[-0.405 -0.814 -0.619 -0.915 -1.292],1259.5547,43.763504,2141.06,111,338628,70173290.0,100,-15.318275,2141.06,6.7237825
7.6293944e-08,1668.603660106659,5.137504e-07,39323810.0,12650.352,33.53,8.21576,-107.00836434935593,12.863202,11200,[-0.428 -0.78  -0.631 -0.902 -1.292],1110.9124,49.919075,9470.02,112,341981,6114561000.0,100,-15.549515,9470.02,92.215775
6.408691e-06,1684.4093194007874,4.1894957e-05,335.1539,125.95607,31.8,2.5053277,-106.38927661470669,13.1648,11300,[-0.376 -0.86  -0.639 -0.944 -1.264],1189.9565,41.536907,3000.9153,113,345161,203711180.0,100,-16.126694,3000.9153,12.364824
3.0517577e-07,1700.112904548645,0.00029099672,920.5142,67.83008,33.12,1.2101904,-105.85068970154329,14.13343,11400,[-0.373 -0.821 -0.64  -0.944 -1.273],1119.4768,39.14983,1352.0492,114,348473,23728604.0,100,-16.3255,1352.0492,4.406888
-5.340576e-07,1714.5653245449066,0.00019575948,424.75095,56.951584,31.92,1.7091615,-105.89909331600693,13.615695,11500,[-0.375 -0.816 -0.673 -0.928 -1.261],1175.6322,37.366253,2014.7412,115,351665,52002320.0,100,-16.505028,2014.7412,6.2609735
9.918213e-07,1728.921663761139,0.00045176057,76.51763,43.90165,29.55,1.5666428,-106.73413406566077,13.100393,11600,[-0.371 -0.783 -0.651 -0.885 -1.268],1316.3857,65.95766,2073.711,116,354620,43065068.0,100,-12.816399,2073.711,5.0125284
5.1116945e-06,1741.3529369831085,1.6493624e-08,69266980.0,621.5345,31.15,6.0485926,-105.95626396324116,13.961374,11700,[-0.344 -0.783 -0.664 -0.872 -1.27 ],1215.9435,48.66078,7410.174,117,357735,5028588000.0,100,-15.909348,7410.174,59.33581
7.6293944e-08,1756.4524426460266,3.2870456e-26,inf,2137.5654,27.08,18.189072,-106.73963498771913,12.217995,11800,[-0.32  -0.767 -0.702 -0.852 -1.28 ],1471.339,41.431824,26686.021,118,360443,70994050000.0,100,-12.457855,26686.021,182.96968
-5.8746336e-06,1772.8384850025177,5.6553425e-16,2.6516704e+17,438.47382,26.94,4.760432,-107.94179915999226,10.477885,11900,[-0.314 -0.656 -0.64  -0.892 -1.279],1495.952,36.15465,7123.481,119,363137,4043266600.0,100,-10.057442,7123.481,42.810078
-5.8364867e-06,1787.8377647399902,2.3607008e-05,6519.0664,154.38106,27.7,2.0882976,-106.10611082108727,13.6801815,12000,[-0.354 -0.659 -0.619 -0.964 -1.316],1421.8824,48.72895,2985.603,120,365907,458729120.0,100,-12.736008,2985.603,15.055738
9.841919e-06,1801.6156108379364,1.1916522e-26,inf,341.66748,27.17,3.4377356,-106.22220028717103,13.673894,12100,[-0.378 -0.628 -0.574 -0.961 -1.33 ],1460.9539,56.89617,5008.5425,121,368624,2318973700.0,100,-11.898705,5008.5425,33.412045
2.822876e-06,1816.5347089767456,1.7098544e-06,380.2263,56.43681,28.9,1.4976047,-106.08614356014147,12.597673,12200,[-0.42  -0.64  -0.538 -1.049 -1.348],1344.075,45.405346,2006.327,122,371514,71852120.0,100,-13.440224,2006.327,6.397449
-4.15802e-06,1830.1123356819153,1.7400473e-24,inf,1793.5068,30.11,15.324461,-105.66793288728707,13.568781,12300,[-0.404 -0.627 -0.553 -1.056 -1.364],1270.1783,48.901382,19563.002,123,374525,38025363000.0,100,-14.88784,19563.002,156.71878
2.0217894e-06,1845.3061299324036,2.464186e-18,1.2430833e+28,3690.2183,25.17,35.737957,-107.77230234983881,9.706769,12400,[-0.482 -0.592 -0.625 -1.057 -1.354],1630.3365,40.410202,58230.324,124,377042,337460200000.0,100,-10.053047,58230.324,360.9337
-4.8446655e-06,1862.5728497505188,1.1200096e-06,20884.295,596.3502,31.77,3.1733987,-106.32968382025909,14.1370535,12500,[-0.549 -0.681 -0.656 -1.117 -1.346],1188.3158,52.10782,3831.048,125,380219,1062126200.0,100,-14.937012,3831.048,27.654598
1.9836425e-06,1877.9495544433594,3.7428624e-08,46828624.0,267.45825,29.99,4.1630287,-106.47642271369894,13.054181,12600,[-0.51  -0.734 -0.659 -1.121 -1.368],1285.0615,59.471416,5363.009,126,383218,915276000.0,100,-14.225784,5363.009,23.835945
4.348755e-06,1892.0249679088593,5.117292e-06,923.87335,331.3986,29.9,3.3661885,-106.53671652808309,14.18049,12700,[-0.521 -0.755 -0.666 -1.087 -1.37 ],1293.536,79.22588,4361.807,127,386208,1279273100.0,100,-14.712341,4361.807,27.87617
8.354187e-06,1907.169733285904,1.1720314e-20,1.4356779e+23,10365.959,28.46,101.31461,-106.76016048710103,12.441596,12800,[-0.508 -0.749 -0.636 -1.064 -1.4  ],1380.7242,52.54695,139528.0,128,389054,1940497900000.0,100,-13.282822,139528.0,1017.319
-1.5258789e-07,1922.0093429088593,6.897636e-08,22760488.0,413.91968,33.12,4.0877643,-104.52879835090854,15.575052,12900,[-0.532 -0.739 -0.636 -1.139 -1.392],1105.4274,42.097157,4543.14,129,392366,1796848600.0,100,-17.853195,4543.14,39.397236
5.8364867e-06,1936.4529340267181,0.005068821,36.351078,27.292658,28.88,1.2873049,-105.9861583864297,13.759916,13000,[-0.523 -0.732 -0.673 -1.152 -1.391],1344.6006,46.2733,1732.7385,130,395254,20133540.0,100,-14.299797,1732.7385,3.3558745
-5.569458e-06,1950.8454201221466,0.1761203,1.263612,5.3842325,31.38,1.0613563,-106.50076398814963,11.896822,13100,[-0.525 -0.731 -0.647 -1.162 -1.391],1208.0209,39.41643,1283.1709,131,398392,498875.28,100,-14.083015,1283.1709,0.5874507
4.3869018e-06,1963.2296948432922,9.280823e-09,2755528.0,4494.978,27.67,28.921495,-107.32951689615642,11.86514,13200,[-0.51  -0.733 -0.639 -1.164 -1.401],1439.4551,53.19227,41990.22,132,401159,162002300000.0,100,-11.299171,41990.22,286.52933
-6.1035155e-07,1979.8104708194733,3.3575876e-13,117375386000.0,641.47174,30.29,5.9005475,-106.46206952269951,12.915909,13300,[-0.563 -0.688 -0.603 -1.157 -1.428],1268.9617,48.79592,7558.892,133,404188,3559271700.0,100,-14.531761,7558.892,47.02256
-3.4332277e-07,1995.270429134369,2.862797e-05,8079.812,94.28183,30.25,2.0197701,-105.47258028009655,14.164947,13400,[-0.54  -0.661 -0.619 -1.119 -1.463],1258.8147,46.942703,2554.9287,134,407213,130950680.0,100,-15.404404,2554.9287,9.168476
-3.7384034e-06,2010.334159374237,0.0006344246,172.94107,44.16914,29.82,1.4484417,-106.06131278174814,15.309872,13500,[-0.53  -0.634 -0.601 -1.128 -1.475],1297.584,67.008865,1888.5002,135,410195,21343166.0,100,-14.007912,1888.5002,3.5334446
4.8065185e-06,2023.8585512638092,0.0724788,2.4828942,9.6416,28.96,1.1349714,-106.66161181977566,12.475299,13600,[-0.536 -0.616 -0.572 -1.128 -1.501],1347.7639,34.037815,1530.7759,136,413091,2010348.1,100,-13.647392,1530.7759,1.0538101
-1.411438e-06,2036.5170419216156,3.1248683e-07,663633.5,133.46075,27.43,1.8970003,-106.54847404114118,12.12714,13700,[-0.551 -0.62  -0.576 -1.139 -1.512],1447.3297,57.087772,2731.9363,137,415834,338873500.0,100,-12.186531,2731.9363,12.820603
9.536743e-06,2051.3169691562653,6.2258135e-07,31465020000.0,184.18198,29.14,2.1053612,-104.73475967521019,15.076552,13800,[-0.536 -0.609 -0.54  -1.121 -1.53 ],1314.2925,50.666626,2756.9824,138,418748,550588900.0,100,-15.254814,2756.9824,18.03036
-2.2888185e-06,2065.413902759552,3.4287823e-06,262466460.0,77.05994,30.47,1.6557769,-104.89661206073764,14.2468405,13900,[-0.485 -0.611 -0.533 -1.088 -1.545],1240.9568,45.16429,2051.1052,139,421795,90103816.0,100,-15.665115,2051.1052,7.7514687
1.4877319e-06,2078.61416387558,0.00017165417,250.35072,62.51145,28.96,1.7850144,-105.8085066151481,13.196478,14000,[-0.492 -0.659 -0.551 -1.106 -1.56 ],1337.2557,42.705856,2383.7292,140,424691,51157716.0,100,-14.158554,2383.7292,5.4170327
-3.890991e-06,2091.9923236370087,6.8630115e-06,1116170.2,383.8166,30.56,6.2829685,-106.21143132797805,14.553543,14100,[-0.504 -0.662 -0.57  -1.123 -1.559],1251.3561,47.12171,7886.2334,141,427747,2545748500.0,100,-14.874313,7886.2334,40.98267
-3.1661987e-06,2106.9230256080627,5.724406e-07,337158.72,784.5671,30.01,4.9288144,-105.71778501991477,14.0371,14200,[-0.506 -0.7   -0.619 -1.147 -1.571],1275.5116,62.229492,6313.9497,142,430748,1856332200.0,100,-14.384407,6313.9497,34.240704
-5.8364867e-06,2121.72261762619,0.004843142,69.910255,55.36106,28.22,1.3846816,-106.68773874359962,11.392799,14300,[-0.528 -0.696 -0.616 -1.178 -1.575],1393.0833,45.18592,1929.4749,143,433570,43611430.0,100,-12.518372,1929.4749,4.823658
-3.967285e-06,2135.103069782257,0.00064765953,18.239096,17.909851,29.95,1.2597802,-105.50569367256615,13.645227,14400,[-0.532 -0.702 -0.598 -1.186 -1.581],1275.8899,49.60086,1608.6821,144,436565,6403644.0,100,-15.6173935,1608.6821,1.9888741
-6.8664554e-07,2147.542069911957,7.050971e-05,820.06134,134.06656,25.52,1.9287546,-106.17883928396357,10.533185,14500,[-0.553 -0.708 -0.619 -1.182 -1.591],1578.233,43.643906,3062.4016,145,439117,422741920.0,100,-11.4592285,3062.4016,13.021999
-4.119873e-06,2162.671957731247,2.0142185e-08,2220343.0,995.9542,30.81,6.7638783,-105.98796993978586,14.518298,14600,[-0.542 -0.725 -0.651 -1.187 -1.597],1235.4208,55.386032,8419.627,146,442198,5811893000.0,100,-15.184502,8419.627,62.764328
2.670288e-06,2177.3531544208527,0.00015890837,89.294846,49.056183,28.96,1.2977207,-106.33099467630849,13.576791,14700,[-0.508 -0.749 -0.657 -1.17  -1.59 ],1345.8881,47.268196,1744.0916,147,445094,37474310.0,100,-14.04586,1744.0916,4.59268
-2.1743774e-06,2189.25310921669,0.015213862,5.4113936,8.243607,30.3,1.1327188,-107.18572019652903,11.400412,14800,[-0.512 -0.759 -0.644 -1.167 -1.592],1276.03,42.07973,1445.1664,148,448124,3320400.2,100,-13.673401,1445.1664,1.4422877
-2.3269654e-06,2202.7006599903107,2.1079952e-05,18262.037,126.96484,30.39,2.603225,-105.24679958533197,14.7581005,14900,[-0.508 -0.771 -0.637 -1.173 -1.595],1249.6091,74.102905,3269.505,149,451163,282199500.0,100,-15.182655,3269.505,13.825895
-3.5476685e-06,2217.929376602173,0.0001796121,96.478905,23.533262,28.94,1.2086846,-108.25732157774637,10.051141,15000,[-0.523 -0.74  -0.652 -1.157 -1.591],1368.513,30.200077,1652.2487,150,454057,22372618.0,100,-13.017059,1652.2487,3.497099
8.773804e-07,2231.416539669037,0.0004615467,40.457394,32.09871,31.93,1.2865484,-106.38289212306307,15.658985,15100,[-0.536 -0.758 -0.647 -1.161 -1.604],1184.9305,52.62633,1527.7799,151,457250,11598556.0,100,-15.654427,1527.7799,2.894148
4.9209593e-06,2243.7623755931854,1.1329932e-05,51795.15,182.84114,30.68,4.6973634,-105.20847975997248,14.199402,15200,[-0.521 -0.75  -0.656 -1.157 -1.607],1231.5131,50.49698,5786.6626,152,460318,872349440.0,100,-15.51017,5786.6626,24.513824
5.1879883e-06,2259.649720430374,1.2828806e-10,42781033000000.0,779.8826,31.56,7.6415343,-104.51182198493872,16.22187,15300,[-0.503 -0.743 -0.658 -1.181 -1.607],1183.88,58.62153,9009.319,153,463474,7768299000.0,100,-16.280464,9009.319,75.95551
-1.9073486e-06,2274.6578085422516,8.092409e-05,2210.8682,119.699066,27.93,1.6352497,-105.73488746773317,12.68997,15400,[-0.532 -0.783 -0.658 -1.194 -1.611],1400.8247,51.419308,2284.6394,154,466267,133336184.0,100,-12.418137,2284.6394,8.339161
-1.8310546e-06,2288.981825351715,1.2385324e-06,1686175.2,423.8871,30.54,2.512034,-104.51619808259491,14.761007,15500,[-0.534 -0.765 -0.668 -1.202 -1.619],1230.9592,47.783623,3095.0344,155,469321,423688220.0,100,-15.726166,3095.0344,17.11678
4.5013426e-06,2302.953436613083,1.0695201e-06,1108727.8,254.66658,28.56,2.6463857,-106.65336926645345,13.368569,15600,[-0.536 -0.787 -0.667 -1.237 -1.588],1376.0062,61.986824,3640.1958,156,472177,848730400.0,100,-13.17028,3640.1958,21.363283
1.6021728e-06,2317.1235563755035,0.011530897,6.7926793,23.541382,30.15,1.14022,-104.8204789640088,14.126496,15700,[-0.532 -0.808 -0.661 -1.219 -1.592],1256.3412,46.806446,1432.2048,157,475192,5272223.5,100,-14.222702,1432.2048,1.831787
-6.2179565e-06,2330.571199655533,2.4384917e-05,438.42664,171.9447,29.43,1.7299525,-105.46676885232066,14.227783,15800,[-0.551 -0.817 -0.665 -1.232 -1.592],1308.6823,77.41501,2276.303,158,478135,135789340.0,100,-14.106804,2276.303,9.010832
-2.0599366e-06,2345.0477430820465,0.0003154552,68.67619,50.683445,31.65,1.5371231,-106.15440189994821,13.919618,15900,[-0.59  -0.835 -0.677 -1.233 -1.617],1193.2977,58.032017,1831.6964,159,481300,25473586.0,100,-15.284897,1831.6964,4.2650266
2.7465821e-06,2358.8712158203125,0.00048854767,103.50086,30.99351,28.99,1.3256093,-105.64400175367211,13.552751,16000,[-0.599 -0.82  -0.692 -1.23  -1.614],1335.446,53.063103,1770.9175,160,484199,20155964.0,100,-14.1816635,1770.9175,3.3821058
1.2588501e-06,2373.03120470047,1.3617635e-06,85453.57,375.77905,32.13,2.722135,-105.1963501699039,14.509373,16100,[-0.577 -0.818 -0.667 -1.232 -1.627],1157.8232,59.035534,3135.7605,161,487412,659461700.0,100,-16.499687,3135.7605,22.474688
-2.1743774e-06,2387.764472961426,3.8891022e-07,1955949.6,609.2909,31.98,2.8390493,-105.35017575037504,13.9002695,16200,[-0.57  -0.834 -0.657 -1.215 -1.631],1168.1423,53.109943,3340.8186,162,490610,585215550.0,100,-15.968117,3340.8186,21.174896
2.8991699e-06,2402.626093149185,0.081388,1.363344,6.2905827,30.35,1.03887,-106.61466481820162,12.617281,16300,[-0.55  -0.816 -0.666 -1.227 -1.617],1266.8684,38.977455,1316.632,163,493645,593033.3,100,-14.432472,1316.632,0.60542685
2.670288e-06,2414.7204825878143,4.5311515e-07,2280.868,260.59073,28.49,2.8020725,-106.7129213145539,13.991425,16400,[-0.551 -0.823 -0.674 -1.225 -1.609],1384.1681,99.70938,3925.2861,164,496494,766447800.0,100,-12.906342,3925.2861,20.075932
6.4849854e-07,2428.8082954883575,1.2486736e-08,507231.3,3752.505,29.68,16.796368,-105.95142171156658,13.038667,16500,[-0.542 -0.811 -0.681 -1.199 -1.614],1296.3074,46.739273,21765.592,165,499462,46023975000.0,100,-14.204254,21765.592,168.31284
4.196167e-06,2444.044354200363,0.0034980886,17.535488,46.496506,27.14,1.2432263,-106.03492125448142,12.719678,16600,[-0.547 -0.8   -0.705 -1.211 -1.616],1458.3433,47.639347,1815.6001,166,502176,22230196.0,100,-12.830551,1815.6001,3.2801287
-9.117127e-06,2458.173841714859,5.779227e-05,7890.0386,129.24417,28.79,1.9994328,-107.16019703839855,12.410563,16700,[-0.551 -0.805 -0.701 -1.23  -1.623],1365.8853,49.845257,2734.6226,167,505055,195940290.0,100,-13.579933,2734.6226,10.300198
-6.1035155e-07,2469.269384622574,0.01253631,9.451635,17.00115,28.2,1.2271672,-105.7785610107616,14.307542,16800,[-0.567 -0.825 -0.72  -1.262 -1.617],1386.7263,51.40243,1704.1315,168,507875,7359890.0,100,-13.635521,1704.1315,1.9806716
4.5013426e-06,2482.2425589561462,0.00014912905,132.20013,64.428154,28.88,1.591639,-106.42736460824172,12.258558,16900,[-0.546 -0.82  -0.723 -1.256 -1.611],1348.5345,33.493286,2139.5413,169,510763,76560750.0,100,-13.876434,2139.5413,6.574594
1.0681152e-06,2496.496473789215,8.436035e-05,551.616,74.8824,30.53,2.1328619,-107.10289029287291,12.02766,17000,[-0.529 -0.818 -0.729 -1.273 -1.631],1262.0256,46.671432,2684.769,170,513816,136419700.0,100,-14.593765,2684.769,9.411941
7.6293944e-08,2509.884958267212,1.4246456e-07,14620806000.0,3128.5488,29.36,10.562945,-106.06110149934382,13.69851,17100,[-0.542 -0.835 -0.723 -1.271 -1.634],1317.1156,45.895653,13878.104,171,516752,18627398000.0,100,-13.55172,13878.104,105.06607
1.1444092e-06,2525.4737887382507,1.9106929e-07,222505.0,772.7214,27.54,10.041597,-106.77299093570674,12.333403,17200,[-0.491 -0.811 -0.724 -1.275 -1.63 ],1441.0135,66.180664,14508.067,172,519506,12165198000.0,100,-12.7059555,14508.067,77.78109
6.1035155e-07,2540.995766401291,2.1513754e-06,20745.512,305.3275,28.99,3.3591888,-104.16427827795339,15.059819,17300,[-0.475 -0.764 -0.708 -1.245 -1.637],1315.696,39.813316,4437.2617,173,522405,1391551700.0,100,-16.285019,4437.2617,29.099781
-1.5258789e-06,2554.9479291439056,1.01194645e-14,191688350000000.0,1024.2598,30.33,9.635057,-105.1912411514815,14.2558365,17400,[-0.458 -0.773 -0.697 -1.276 -1.642],1249.9681,51.563927,12123.104,174,525438,12650135000.0,100,-15.398712,12123.104,91.03467
-2.3651123e-06,2570.827546596527,1.6744386e-06,1229438.8,104.520485,28.73,1.6698496,-106.76433745108396,12.90803,17500,[-0.448 -0.726 -0.65  -1.273 -1.658],1368.1759,53.718937,2282.4978,175,528311,158763920.0,100,-12.496628,2282.4978,9.304445
-6.713867e-06,2584.425880908966,0.0021376107,31.227129,53.50192,27.31,1.2717102,-105.96853245331528,13.268505,17600,[-0.449 -0.721 -0.679 -1.272 -1.661],1447.8226,46.566833,1839.6925,176,531042,14079788.0,100,-12.974998,1839.6925,2.6239865
-2.0980835e-06,2597.3716514110565,0.0364265,8.476516,24.459795,27.49,1.3064783,-106.17819858950853,16.497335,17700,[-0.462 -0.705 -0.682 -1.274 -1.67 ],1447.191,79.060234,1899.7009,177,533791,8103649.0,100,-11.981201,1899.7009,1.9910634
-5.683899e-06,2610.8406040668488,1.4706202e-09,20499857000.0,938.16376,26.73,7.610648,-106.38346982612684,12.793171,17800,[-0.474 -0.69  -0.677 -1.277 -1.68 ],1492.1315,58.55583,11728.596,178,536464,13568247000.0,100,-11.696777,11728.596,77.00965
-3.852844e-06,2625.831832885742,1.4770406e-13,1.7836017e+22,975.41174,27.62,4.3130474,-106.02740328133626,13.360647,17900,[-0.461 -0.726 -0.73  -1.306 -1.697],1425.9049,54.668404,6122.1865,179,539226,3411894300.0,100,-13.405914,6122.1865,41.38539
2.8991699e-06,2640.185220479965,1.509694e-06,250442.78,219.61902,27.71,2.1281383,-105.3391373656868,14.145762,18000,[-0.458 -0.707 -0.727 -1.347 -1.701],1414.6005,53.15307,3026.158,180,541997,448192060.0,100,-13.908585,3026.158,15.095792
-1.0299683e-06,2654.286721944809,9.841586e-12,265237460000.0,890.98016,26.55,9.038454,-106.0970489408316,13.005497,18100,[-0.44  -0.723 -0.758 -1.351 -1.684],1501.4807,40.89751,13571.165,181,544652,15991673000.0,100,-12.61705,13571.165,85.5121
-1.5258789e-06,2668.4869792461395,0.00012007302,1286.3999,79.998856,26.87,2.0978005,-104.32516962336014,16.832897,18200,[-0.457 -0.713 -0.714 -1.368 -1.701],1460.4464,66.06197,3070.6802,182,547339,180281490.0,100,-13.362625,3070.6802,9.358258
-5.989075e-06,2680.833281993866,0.00017032534,562.7118,40.074486,25.93,1.5281193,-106.92688752908829,12.272033,18300,[-0.461 -0.725 -0.699 -1.367 -1.7  ],1562.0723,65.030754,2402.9133,183,549932,84006664.0,100,-10.454681,2402.9133,5.978108
2.1362305e-06,2694.747045278549,0.015664037,6.4166126,18.197556,26.8,1.2708905,-105.53364534584884,14.287779,18400,[-0.445 -0.71  -0.706 -1.362 -1.707],1477.7633,61.947033,1886.1631,184,552612,7675169.0,100,-13.150215,1886.1631,1.9110664
2.9373168e-06,2708.7792348861694,0.0077031637,30.70407,21.961939,29.2,1.1717874,-106.61697759244821,13.613046,18500,[-0.472 -0.713 -0.712 -1.365 -1.713],1339.4191,70.424385,1570.4526,185,555532,16535014.0,100,-14.453384,1570.4526,3.0921512
-3.1661987e-06,2721.9443361759186,3.842371e-07,78449930000000.0,202.732,25.85,2.6477556,-106.19223602082003,12.931783,18600,[-0.474 -0.708 -0.699 -1.352 -1.719],1559.6101,57.770935,4153.283,186,558117,897041200.0,100,-11.424835,4153.283,19.507843
9.536743e-07,2735.7081713676453,3.2969765e-05,10875.988,244.5986,25.0,1.720796,-106.6769552125118,11.835272,18700,[-0.49  -0.665 -0.69  -1.348 -1.705],1629.7991,43.64662,2827.938,187,560617,232260660.0,100,-10.849388,2827.938,9.3243885
-7.209778e-06,2748.396000623703,0.00296411,4.421065,11.871557,26.68,1.1090525,-105.7224712506382,14.927161,18800,[-0.487 -0.664 -0.699 -1.322 -1.7  ],1490.2334,60.380608,1655.9031,188,563285,3549350.5,100,-12.19622,1655.9031,1.27516
-6.2561035e-06,2760.6737711429596,0.00015665987,1854.7406,152.69281,29.17,2.1783,-106.492946305923,15.039597,18900,[-0.496 -0.677 -0.712 -1.324 -1.703],1336.6837,72.69531,2926.5725,189,566202,367910240.0,100,-14.016129,2926.5725,14.766921
6.6375733e-06,2774.0435342788696,1.4418446e-05,17489.475,160.4181,27.18,1.6888423,-106.53939857765967,12.369419,19000,[-0.474 -0.682 -0.722 -1.344 -1.71 ],1461.7472,38.326202,2476.2004,190,568920,155129310.0,100,-13.2754135,2476.2004,8.783045
4.5776366e-07,2788.1484949588776,1.7995893e-08,357083970000.0,482.43692,28.82,4.323355,-104.40119926899038,18.437742,19100,[-0.452 -0.676 -0.734 -1.333 -1.707],1337.33,71.88852,5761.952,191,571802,3053652500.0,100,-15.494461,5761.952,41.671715
-3.8146973e-07,2803.220618724823,1.2997223e-06,7363496000.0,348.7475,26.97,3.6122231,-105.78770876226916,13.159311,19200,[-0.462 -0.67  -0.736 -1.368 -1.69 ],1467.7667,41.868046,5370.0186,192,574499,2015652900.0,100,-13.167854,5370.0186,30.69238
-1.7929077e-06,2816.897463798523,1.0414142e-06,714980.25,693.79944,22.83,3.629021,-107.50144254586093,10.000818,19300,[-0.441 -0.63  -0.725 -1.345 -1.7  ],1841.4838,42.29369,6732.744,193,576782,2919410400.0,100,-8.862915,6732.744,29.950975
-1.033783e-05,2830.3182327747345,0.018161567,5.361677,10.749947,25.95,1.154199,-105.41394884657849,15.072116,19400,[-0.461 -0.608 -0.708 -1.355 -1.683],1541.8656,66.22549,1780.4824,194,579377,3094787.2,100,-11.846085,1780.4824,1.1395571
-3.8146973e-06,2842.7968068122864,2.8632842e-08,47467870000000.0,439.1484,25.66,3.0585005,-105.856341897822,12.508721,19500,[-0.463 -0.621 -0.724 -1.356 -1.675],1565.4415,51.190445,4847.8813,195,581943,1299286900.0,100,-12.0848465,4847.8813,22.841919
4.9209593e-06,2856.3565402030945,5.4965983e-07,195358110.0,154.9881,24.41,2.1983168,-106.37764613172443,11.549392,19600,[-0.456 -0.602 -0.746 -1.327 -1.685],1676.1088,55.592434,3700.5964,196,584384,605735040.0,100,-10.570869,3700.5964,14.986798
8.125306e-06,2870.9613349437714,3.2933247e-09,7735436000000.0,1983.8911,28.09,8.007864,-103.89804782091633,16.12959,19700,[-0.467 -0.64  -0.752 -1.338 -1.684],1368.2068,54.345963,11293.755,197,587193,10779320000.0,100,-15.393745,11293.755,75.34411
3.0899048e-06,2886.043604373932,2.7022961e-05,2110.4875,110.98287,24.27,1.9904703,-107.34471469491383,12.466654,19800,[-0.433 -0.629 -0.762 -1.303 -1.698],1704.5571,58.815178,3393.9019,198,589620,210836380.0,100,-9.678932,3393.9019,8.571161
-1.3084412e-05,2899.9823355674744,0.042249154,3.2368865,12.046324,24.33,1.1188934,-106.71049408669452,11.802429,19900,[-0.432 -0.631 -0.781 -1.32  -1.705],1687.9309,57.84886,1890.7981,199,592053,4958644.5,100,-10.702049,1890.7981,1.3117247
1.5640259e-06,2912.0852069854736,0.00012740755,787.7682,56.06048,25.09,1.6958361,-107.63134076622612,9.95972,20000,[-0.424 -0.629 -0.766 -1.321 -1.707],1634.3215,37.068634,2772.1965,200,594562,76836024.0,100,-11.390312,2772.1965,5.4444757
-4.0817263e-06,2924.9050722122192,3.665502e-06,30101.404,219.69548,24.81,2.3109524,-106.5090869057844,11.684816,20100,[-0.428 -0.638 -0.793 -1.329 -1.707],1643.329,39.476097,3825.933,201,597043,689331460.0,100,-11.266579,3825.933,15.9712105
3.1280517e-06,2939.0975246429443,0.00025917575,34.24135,18.25413,27.09,1.2309632,-106.13375367788518,13.324633,20200,[-0.433 -0.615 -0.766 -1.333 -1.715],1463.5973,45.675262,1805.3362,202,599752,15575611.0,100,-13.04995,1805.3362,2.7374825
