AvgDiscRet,ESSRenyi,VarJ,MinNormIw,ESSClassic,Bound,VarDiscRet,SamplesThisIter,VanillaAvgRet,delta,MaxVanillaIw,AvgRet,MaxNormIw,VarVanillaIw,J,renyi2,EpsThisIter,BatchSize,IterType,VarRet,MinVanillaIw,AvgVanillaIw,VarNormIw,AvgNormIw,AvgEpLen
49.792065109816946,nan,28734.34,,1.9999722258682127,563.9282,3707.9092547294586,50000,49.792065109816946,0.9,58178036000.0,49.792065109816946,0.4973448,4499660600000000.0,35083.234,nan,8358,100,1,3707.9092547294586,,77754.695,3.2883406e-07,6.6469954e-07,5.982292414453219
46.98375182423268,nan,16819.123,,1.999998798810454,568.17267,3051.2057615403637,50000,46.98375182423268,0.9,6789871000000000.0,46.98375182423268,0.4002711,6.2004335e+25,44814.812,nan,8770,100,1,3051.2057615403637,,10745712000.0,2.1548026e-07,6.334727e-07,5.701254275940707
52.66917466461764,nan,92576.91,,1.1784097639162627,1451.8247,5315.470024852622,50000,52.66917466461764,0.9,2.680963e+16,52.66917466461764,0.17564769,1.6997842e+27,109446.26,nan,7974,100,1,5315.470024852622,,106340740000.0,7.2962095e-08,6.9670875e-07,6.270378730875345
51.75830108248189,nan,42462.31,,1.9999998138448765,796.91016,5058.857310201499,50000,51.75830108248189,0.9,14858904000000.0,51.75830108248189,0.4996885,3.0316185e+20,43948.758,nan,8092,100,1,5058.857310201499,,20415454.0,3.428465e-07,6.8654913e-07,6.1789421651013345
57.789909246491284,nan,65887.56,,1.975643405071651,1665.846,7393.585541789239,50000,57.789909246491284,0.9,56412050000000.0,57.789909246491284,0.4450864,4.855527e+21,103724.5,nan,7372,100,1,7393.585541789239,,95514600.0,3.0226045e-07,7.536022e-07,6.782419967444384
64.94729737532364,nan,88451.25,,3.795201014938035,1688.7737,9565.902133561054,50000,64.94729737532364,0.9,7250308.5,64.94729737532364,0.29464075,121303480.0,52140.46,nan,6668,100,1,9565.902133561054,,20.50197,2.0033038e-07,8.331663e-07,7.498500299940012
61.43236465792898,nan,36322.543,,1.9999964998110464,827.6676,6084.157477623521,50000,61.43236465792898,0.9,222893310000.0,61.43236465792898,0.4920928,7.892142e+16,38376.703,nan,6996,100,1,6084.157477623521,,359689.47,3.846758e-07,7.941045e-07,7.14694110920526
73.62302822882938,nan,22230.95,,2.274473564440646,396.57596,7172.693826614483,50000,73.62302822882938,0.9,60022.33,73.62302822882938,0.041162603,19134.031,24089.645,nan,5976,100,1,7172.693826614483,,1.3555856,8.998841e-09,9.296441e-07,8.366800535475234
90.83389443824096,nan,29923.416,,1.8777256199134669,1535.8745,12305.318772655579,50000,90.83389443824096,0.9,8649814000000.0,90.83389443824096,0.39773795,1.7866387e+20,138611.62,nan,4956,100,1,12305.318772655579,,24378442.0,3.7776078e-07,1.1209758e-06,10.088781275221953
129.2063613425664,nan,28001.314,,1.9186685073930414,1612.3398,22856.533858536928,50000,129.2063613425664,0.9,1.1575284e+17,129.2063613425664,0.39350936,4.322699e+28,160342.58,nan,3590,100,1,22856.533858536928,,455207700000.0,4.995764e-07,1.5475085e-06,13.927576601671309
114.00900938085096,nan,70435.984,,2.0557167020501104,2277.1362,29153.246403787816,50000,114.00900938085096,0.9,219482.22,114.00900938085096,0.18601118,133948.72,59982.69,nan,4030,100,1,29153.246403787816,,1.6266074,9.6209476e-08,1.3785497e-06,12.40694789081886
134.94463571523931,nan,49510.848,,1.9690327810624781,1490.4711,36556.378518947706,50000,134.94463571523931,0.9,1937529200000.0,134.94463571523931,0.42894176,1.228772e+19,146732.58,nan,3448,100,1,36556.378518947706,,7277969.0,6.022418e-07,1.6112397e-06,14.501160092807424
300.8544360342545,nan,68283.2,,1.9999999923353866,4297.6685,278699.6440539798,50000,300.8544360342545,0.9,142019100000000.0,300.8544360342545,0.49745542,1.3936942e+23,385873.56,nan,1608,100,1,278699.6440539798,,986356800.0,1.709946e-06,3.4549475e-06,31.09452736318408
669.4730921895499,nan,79359.63,,1.999488585853859,4244.68,1135393.2903305863,50000,669.4730921895499,0.9,4352274.5,669.4730921895499,0.23131603,342194020.0,417893.22,nan,736,100,1,1135393.2903305863,,142.0235,9.666101e-07,7.54831e-06,67.93478260869566
1041.2014759813198,nan,38651.96,,2.0083129602178116,4675.429,2350771.043219796,50000,1041.2014759813198,0.9,795200.44,1041.2014759813198,0.24687669,19609552.0,667545.5,nan,476,100,1,2350771.043219796,,37.593872,1.8900556e-06,1.1671336e-05,105.04201680672269
