Bound,VarVanillaIw,ESSClassic,MinVanillaIw,AvgVanillaIw,VarDiscRet,AvgDiscRet,AvgRet,AvgEpLen,BatchSize,ESSRenyi,MaxVanillaIw,MinNormIw,VarNormIw,VarJ,AvgNormIw,VanillaAvgRet,eRenyi2,MaxNormIw,J,VarRet
4374984.0,53376420000.0,1.0,,23103.338,5523.767704460462,3.197442310920451e-15,3.197442310920451e-15,8.06,100,0.0001081233914956087,2310333.8,,0.0100000035,2.4132518e-14,0.01,70.55286922743636,924869.25,1.0,189.3686,5523.767704460462
1423924.6,850752260.0,1.0,,2916.7654,5476.572894967502,-5.428546501207165e-14,-5.428546501207165e-14,23.18,100,0.000830871983269354,291676.53,,0.010000002,,0.01,221.70816925723972,120355.484,1.0,488.20755,5476.572894967502
1166365.1,3424707000.0,1.0,,5852.1,5660.612243861866,2.0463630789890885e-14,2.0463630789890885e-14,24.07,100,0.00031447656505896094,585210.0,,0.010000002,,0.01,230.60466387947625,317988.72,1.0,199.3179,5660.612243861866
1628181.0,3809318100.0,1.0,,6171.9663,6055.870137575183,2.842170943040401e-15,2.842170943040401e-15,24.62,100,0.00023588947840781974,617196.6,,0.010000002,,0.01,236.1043397125748,423927.34,1.0,263.81326,6055.870137575183
46537.97,5342173.5,1.0,,231.13144,5455.603074715015,-9.379164112033323e-15,-9.379164112033323e-15,23.84,100,,23113.145,,0.010000002,1.9778172e-12,0.01,228.3039766096234,inf,1.0,201.61726,5455.603074715015
1711578.4,815136830.0,1.0,,2855.0603,12114.05560008912,-3.8937741919653493e-14,-3.8937741919653493e-14,26.05,100,nan,285506.03,,0.010000002,9.446322e-05,0.01,250.40394713054798,nan,1.0,599.52185,12114.05560008912
4593943.0,222380930000.0,1.0,,47157.29,5103.845166172462,7.389644451905042e-15,7.389644451905042e-15,23.26,100,nan,4715729.0,,0.010000002,,0.01,222.5007157703771,nan,1.0,97.418724,5103.845166172462
164658.72,355932600.0,1.9683236859826916,,2659.9077,7289.908069794236,-3.581135388230905e-14,-3.581135388230905e-14,25.08,100,nan,149903.28,,0.005030772,695.698,0.010000002,240.70714810053533,nan,0.56356573,61.92317,7289.908069794236
4.70321e+29,inf,,,6.5549274e+27,5432.791581902525,4.718003765447065e-14,4.718003765447065e-14,23.75,100,nan,6.48408e+29,,0.009782868,7.7132525,0.01,227.40388321754156,nan,0.9891917,71.75076,5432.791581902525
