MaxVanillaIw,BatchSize,eRenyi2,Bound,VarRet,MinNormIw,MinVanillaIw,VarJ,VarVanillaIw,AvgEpLen,ESSClassic,AvgRet,VarDiscRet,J,VarNormIw,ESSRenyi,AvgNormIw,VanillaAvgRet,AvgDiscRet,MaxNormIw,AvgVanillaIw
3.416176,100,2.4451873,-832.9653,5503425.36820484,1.2778107e-13,1.4968521e-11,205.11507,1.7056727,200.0,44.83160759764068,-2092.4023681611857,5503425.36820484,-75.25243,0.00012429997,40.89666209334586,0.01,-2092.4023681611857,-2092.4023681611857,0.02916271,1.1714193
1.4307626,100,1.1626866,-286.62088,329022.2548011633,0.0005673722,0.05732841,47.654095,0.14686589,200.0,87.53395380385975,-126.03819781420232,329022.2548011633,-18.380827,1.4385248e-05,86.00770076082796,0.01,-126.03819781420232,-126.03819781420232,0.014160082,1.0104197
1.5205669,100,1.2136729,-11.12093,66.5500737735887,5.0687327e-06,0.0005029932,8.436729,0.20117411,200.0,83.17757414125677,-9.337886550865404,66.5500737735887,-8.566385,2.0428979e-05,82.39452487401564,0.010000002,-9.337886550865404,-9.337886550865404,0.015322966,0.99234504
5.6796823,100,4.031783,-8.951762,66.21881244249911,1.0758966e-27,1.0482696e-25,8.638452,3.083478,200.0,23.721032155860996,-8.197841857401754,66.21881244249911,-4.2853065,0.000324815,24.802921541638803,0.01,-8.197841857401754,-8.197841857401754,0.0582937,0.97432184
2.8151226,100,1.0881362,-10.328861,52.311352554802376,0.008672847,0.84696996,7.344456,0.057735182,200.0,94.34561491947011,-8.464001124490638,52.311352554802376,-8.253214,6.053798e-06,91.9002606062173,0.010000002,-8.464001124490638,-8.464001124490638,0.028826442,0.97657657
2.5555916,100,1.1488618,-9.448614,48.028112648418535,0.0078210635,0.7932024,6.6272993,0.11115288,200.0,90.33554367457845,-7.814749976971583,48.028112648418535,-7.512855,1.0806481e-05,87.04267386338839,0.01,-7.814749976971583,-7.814749976971583,0.025198417,1.0141873
6.4071264,100,1.3246176,-9.7785015,49.09957169844409,0.007269251,0.7770935,7.506531,0.41281334,200.0,73.65832045641781,-8.434936766838451,49.09957169844409,-7.5550585,3.6123227e-05,75.4934844341522,0.01,-8.434936766838451,-8.434936766838451,0.059934884,1.0690145
1.372244,100,1.1321982,-10.956044,48.72412709031542,0.000683229,0.06961921,7.034381,0.12996286,200.0,88.9745712750703,-8.98441124271112,48.72412709031542,-8.586727,1.2516811e-05,88.32375702114025,0.01,-8.98441124271112,-8.98441124271112,0.013466929,1.0189732
7.0430536,100,2.5488293,-8.834684,48.98174668229171,1.4782342e-05,0.0016020993,7.8972006,1.995766,200.0,37.28418492208795,-7.718322797112964,48.98174668229171,-5.707264,0.00016990936,39.2336981254031,0.01,-7.718322797112964,-7.718322797112964,0.06498525,1.0837926
1.3430121,100,1.0236305,-9.423131,48.57784023715029,0.007720989,0.7625113,7.0266314,0.019010374,200.0,98.10687226582795,-7.518526165364773,48.57784023715029,-7.4727125,1.9491442e-06,97.69150100124202,0.01,-7.518526165364773,-7.518526165364773,0.013598988,0.9875824
1.7388377,100,1.2911782,-9.039518,51.391425946497016,7.6817174e-05,0.007713073,7.5366726,0.29263914,200.0,77.67823049040123,-7.273499104864049,51.391425946497016,-6.827145,2.9026469e-05,77.448641829502,0.01,-7.273499104864049,-7.273499104864049,0.01731769,1.0040818
2.489398,100,1.1368263,-9.3207855,47.55728024333742,0.008120394,0.82136685,7.0243993,0.09703739,200.0,91.41625249759706,-7.54756568462283,47.55728024333742,-7.2076073,9.484598e-06,87.96418770624943,0.01,-7.54756568462283,-7.54756568462283,0.024611285,1.0114864
1.4878519,100,1.0537028,-10.051115,58.25914408617659,0.0026744744,0.27647707,7.695627,0.063397676,200.0,94.45269029340795,-8.12770518917633,58.25914408617659,-8.027691,5.9324207e-06,94.90341776877736,0.010000002,-8.12770518917633,-8.12770518917633,0.014392592,1.0337623
2.3480384,100,1.741145,-8.999876,43.52041113587522,2.4884694e-09,2.630979e-07,7.9280167,0.73454446,200.0,60.58572033391797,-7.897679160125462,43.52041113587522,-6.4536476,6.5712506e-05,57.43347001663656,0.010000002,-7.897679160125462,-7.897679160125462,0.022208547,1.0572679
3.9609387,100,2.851531,-9.118675,51.39024322365188,3.7251616e-18,3.6168587e-16,11.314619,1.9213663,200.0,33.13700450640962,-8.020687464946416,51.39024322365188,-5.80284,0.00020381558,35.06888018817096,0.01,-8.020687464946416,-8.020687464946416,0.040795445,0.97092664
1.7866763,100,1.0440106,-9.236859,42.46828624292705,0.0066732517,0.6671485,6.529365,0.046296008,200.0,95.61535133913988,-7.450431376023613,42.46828624292705,-7.3758917,4.632054e-06,95.78446449312133,0.01,-7.450431376023613,-7.450431376023613,0.017871495,0.9997352
3.6987417,100,2.6352344,-8.494499,45.368205156966106,3.346873e-16,3.2676315e-14,10.894906,1.8027502,200.0,34.814912106467936,-7.386294757366683,45.368205156966106,-5.4635186,0.00018912453,37.94728911874759,0.009999999,-7.386294757366683,-7.386294757366683,0.037884377,0.9763237
62.135933,100,1.6988908,-9.568781,47.1959517545411,0.0047433497,0.7373137,11.031286,37.567966,200.0,6.100225619289432,-8.756203567461226,47.1959517545411,-7.016971,0.0015548319,58.86193491147387,0.010000002,-8.756203567461226,-8.756203567461226,0.39973822,1.5544156
1.9726692,100,1.0444862,-8.931502,50.16469277160616,0.008741054,0.86843485,6.9513993,0.0343541,200.0,96.66916384845925,-7.023131144638927,50.16469277160616,-6.945722,3.48042e-06,95.74085645790213,0.01,-7.023131144638927,-7.023131144638927,0.019855501,0.99351275
24.158714,100,18.295761,-9.643229,64.04145629707617,,,10.203402,6.3413057,200.0,2.209488071706136,-9.845156814740804,64.04145629707617,-1.214176,0.004470641,5.465746923974443,0.01,-9.845156814740804,-9.845156814740804,0.6414597,0.3766209
1.7950039,100,1.0536066,-9.301392,46.124568545014185,0.006241932,0.627288,6.651384,0.053776853,200.0,94.99246386543923,-7.391265509372722,46.124568545014185,-7.291032,5.324754e-06,94.91208313641559,0.01,-7.391265509372722,-7.391265509372722,0.017861482,1.004958
4.7903485,100,1.2297827,-8.560635,41.063702146479834,0.0076282606,0.7891211,7.152534,0.2545369,200.0,80.94034189992989,-6.927250432867031,41.063702146479834,-6.4188976,2.378562e-05,81.31517865408318,0.010000002,-6.927250432867031,-6.927250432867031,0.04630725,1.0344706
1.5003133,100,1.2027314,-9.2967825,48.093837144348946,0.00093769166,0.096324,7.3606696,0.17106147,200.0,86.17075579858354,-7.616735252647103,48.093837144348946,-7.1927257,1.6210757e-05,83.14408555171934,0.01,-7.616735252647103,-7.616735252647103,0.014605201,1.027246
2.7487206,100,1.1773187,-10.54873,56.594534970215676,0.008046815,0.80527395,7.700849,0.11635445,200.0,89.68435266922438,-8.884174781791945,56.594534970215676,-8.448905,1.1618329e-05,84.93876862900356,0.010000003,-8.884174781791945,-8.884174781791945,0.027466984,1.0007362
3.1986194,100,2.3124473,-8.77343,43.50321228474115,6.3949963e-15,5.9506686e-13,8.937103,1.3592503,200.0,39.152469565071534,-7.384161540662194,43.50321228474115,-5.7848015,0.0001569815,43.24422856660928,0.01,-7.384161540662194,-7.384161540662194,0.034374554,0.93051946
