ESSClassic,VarDiscRet,AvgVanillaIw,VarRet,MinVanillaIw,VarJ,MinNormIw,AvgRet,AvgEpLen,AvgNormIw,eRenyi2,VarVanillaIw,AvgDiscRet,J,Bound,VarNormIw,MaxNormIw,MaxVanillaIw,ESSRenyi,BatchSize
1.0056827881478814,54.14803382543558,196.2278,54.14803382543558,0.0027943985,0.459327,1.4240584e-07,-2.2417809234007264,500.0,0.009999999,1.0000153,3828556.2,-2.2417809234007264,15.592665,3.4406023,0.009942922,0.99717045,19567.256,99.99847414437646,100
1.0001956911807839,74.75315537033103,3737.3035,74.75315537033103,5.564542e-09,0.021721244,1.4889191e-14,-2.5555628117858116,500.0,0.01,1.0000004,1396467600.0,-2.5555628117858116,19.484684,8.575429,0.009998027,0.9999022,373693.78,99.99996423722592,100
1.7497093451427064,96.68795993561453,3.4861999,96.68795993561453,0.11429504,20.71098,0.00032784994,-2.0388460842746294,500.0,0.009999998,1.8861074,689.346,-2.0388460842746294,8.794886,-8.120316,0.005671955,0.75531375,263.31747,53.0192488649849,100
1.2290310426878053,63.0674764959482,8.380508,63.0674764959482,0.08503218,27.82932,0.000101464226,0.9599263840053718,500.0,0.01,2.3472905,5701.276,0.9599263840053718,29.771868,11.014284,0.008117669,0.9019271,755.8608,42.60231075899546,100
1.6393694094169893,107.01064906269801,3.2526593,107.01064906269801,0.0053605377,51.23105,1.6480477e-05,2.1590752881050412,500.0,0.010000002,3.7244234,641.1897,2.1590752881050412,29.814045,4.5094643,0.006060512,0.7802163,253.77777,26.849793654382548,100
1.1953829498298354,189.765764193121,6.932946,189.765764193121,0.007811833,35.472153,1.1267696e-05,5.395871030192937,500.0,0.01,3.6994834,4013.0144,5.395871030192937,49.859898,30.657156,0.008349011,0.9145529,634.0546,27.030801150601174,100
1.3604315293667224,132.35480146705638,5.511603,132.35480146705638,0.018205855,38.152428,3.303187e-05,5.9452040621040325,500.0,0.01,3.3022022,2224.821,5.9452040621040325,39.571205,18.164356,0.007323846,0.85694677,472.31503,30.28282133997187,100
1.4602690604459907,187.02918374301512,4.3658376,187.02918374301512,0.010804445,32.18565,2.47477e-05,10.949583975357676,500.0,0.01,2.8968353,1299.2073,10.949583975357676,36.445045,17.657505,0.0068162144,0.8268744,360.99994,34.52042960910628,100
1.2203446285096886,226.16355406007,9.474476,226.16355406007,0.032493234,26.975508,3.4295546e-05,13.446546294873778,500.0,0.01,2.0698996,7339.392,13.446546294873778,45.768127,27.195663,0.008176168,0.905137,857.5699,48.31152292592263,100
1.2206737590060406,268.5992121009882,7.3102727,268.5992121009882,0.028164776,30.259203,3.852767e-05,13.758760395681081,500.0,0.01,3.5463586,4368.1577,13.758760395681081,52.59516,36.64676,0.008173935,0.9049278,661.5269,28.19793813656736,100
